route_id,row,subject_id,sleep_date,route_name,targets,n_cells,q2_cells,s_cells,route_score,route_score_sum,route_score_mean,mean_latent_hsjepa_score,mean_context_energy,mean_shortcut_energy,mean_public_score,mean_invariant_score,mean_cell_gain,sum_cell_gain,outside_h070_cells,outside_h069_cells,h068_overlap_cells,h069_overlap_cells,target_mask,target_indices,route_rank,novelty_rank,shortcut_avoid_rank,assignment_route_score,source_cells,h082_cells,h082_row,outside_h082_cells,route_source_action_sum,route_source_action_mean,route_source_posterior_sum,route_source_posterior_mean,route_source_count_mean,route_family_count_mean,route_source_consensus_mean,route_bad_same_mean,route_bad_opp_mean,route_h079_row,route_h080_score_mean,route_move_abs_mean,route_direction_consistency,route_h050_null_cells,route_action_score,dark_cells,dark_source_cells,dark_q2_cells,dark_source_action_sum,dark_source_posterior_sum,dark_family_count_mean,dark_bad_same_mean,dark_outside_h069_cells,dark_target_indices,dark_route_score
r181_nonq2_full,181,id07,2024-09-02,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,1.6792289074163067,2.7724285714285717,0.4620714285714286,0.4868982558499158,0.5390780952380952,0.4388380952380952,0.3045133333333332,0.6189571428571429,0.0014280227993909,0.0085681367963455,5,4,3,2,1011111,"0,2,3,4,5,6",0.7726449275362319,0.8591485507246377,0.4596920289855072,0.7249003623188406,4,0,0,6,8.57339954922274e-07,1.4288999248704567e-07,-0.0043309932784053005,-0.0007218322130675501,4.0,1.1666666666666667,0.6666666666666666,0.5253333333333332,0.4231428571428572,0.0,0.14225238095238096,0.09121133694542363,1.0,0,0.39661231884057974,6,4,0,8.57339954922274e-07,-0.0043309932784053005,1.1666666666666667,0.5253333333333332,4,"0,2,3,4,5,6",0.5085053763440861
r124_q_subjective,124,id05,2024-11-17,q_subjective,"Q1,Q2,Q3",3,1,0,1.3538077437900533,1.5019457142857142,0.5006485714285714,0.5502943471044657,0.6446133333333334,0.4202523809523809,0.4664933333333332,0.5087771428571428,0.0009274537344818,0.0027823612034454,3,3,0,0,1110000,"0,1,2",0.6014492753623188,0.6632699275362319,0.4913949275362319,0.5898550724637681,2,2,1,1,-8.040214476546046e-07,-2.680071492182015e-07,-0.0026499176192144,-0.0008833058730714667,6.666666666666667,1.3333333333333333,0.6666666666666666,0.4484761904761904,0.47238095238095235,0.0,0.1917371428571428,0.09233470616711195,1.0,0,0.5034850543478262,1,0,0,0.0,0.0,0.0,0.7668571428571429,1,0,0.5082688172043012
r012_s_stage,12,id01,2024-08-15,s_stage,"S1,S2,S3,S4",4,0,4,1.481375016575886,1.982454285714286,0.4956135714285715,0.5042580520019102,0.5505057142857144,0.454875,0.3802442857142856,0.6085171428571429,0.0014961272616923,0.0059845090467692,3,3,1,1,1111,"3,4,5,6",0.6721014492753623,0.6632699275362319,0.4288949275362319,0.632336956521739,4,2,1,2,-0.00010777961105202034,-2.6944902763005086e-05,0.0013544029635437,0.000338600740885925,8.25,2.0,1.0,0.5702142857142857,0.36828571428571427,1.0,0.49199928571428575,0.13410377213127417,0.5,0,0.6615126811594202,2,2,0,4.858213281030405e-06,-0.0014657958895764002,1.0,0.7834285714285714,1,"3,6",0.5079354838709678
r175_recovery_route,175,id07,2024-08-26,recovery_route,"Q1,S2,S3,S4",4,0,3,1.348869566579686,1.72984,0.43246,0.4444526530239471,0.4876857142857143,0.4285642857142857,0.5045014285714285,0.4547771428571429,0.0004437378432875,0.0017749513731501,2,4,2,0,1000111,"0,4,5,6",0.5996376811594203,0.6632699275362319,0.4732789855072464,0.5818387681159419,3,3,1,1,-3.869961592415863e-06,-9.674903981039658e-07,-0.0017271675468178895,-0.0004317918867044724,8.25,1.75,0.75,0.5651428571428572,0.42328571428571427,0.0,0.28535571428571427,0.06957527319948907,0.6666666666666666,0,0.5765760869565217,1,0,0,0.0,0.0,0.0,0.9365714285714286,1,6,0.5076093189964158
r061_q3_quality,61,id03,2024-08-19,q3_quality,Q3,1,0,0,0.3515228553938512,0.0324628571428571,0.0324628571428571,0.0756059339443035,0.2317371428571428,0.6702571428571429,0.1801828571428571,0.3370171428571429,1.1794978560519809e-07,1.1794978560519809e-07,1,1,0,0,10000,2,0.0389492753623188,0.1526268115942029,0.1961050724637681,0.0745471014492753,1,0,0,1,-5.6483338269916636e-11,-5.6483338269916636e-11,-3.4533000903280715e-08,-3.4533000903280715e-08,2.0,1.0,1.0,0.6217142857142857,0.6057142857142858,1.0,0.3079257142857142,0.000184451677063,0.5,0,0.15420063405797096,1,1,0,-5.6483338269916636e-11,-3.4533000903280715e-08,1.0,0.6217142857142857,1,2,0.5075197132616488
r062_q_subjective,62,id03,2024-08-20,q_subjective,"Q1,Q2,Q3",3,1,0,1.2642795174505932,1.3535057142857143,0.4511685714285715,0.5289762518663704,0.5698057142857142,0.4741761904761905,0.5523619047619047,0.5570171428571429,0.0012129714569572,0.0036389143708716,2,3,0,0,1110000,"0,1,2",0.5575181159420289,0.5849184782608695,0.3990036231884058,0.5532653985507247,2,2,1,1,-2.259428307338582e-06,-7.531427691128608e-07,-0.003619324112288237,-0.0012064413707627457,9.333333333333334,1.6666666666666667,0.6666666666666666,0.5833333333333334,0.43333333333333335,0.0,0.199927619047619,0.11558296103291185,1.0,0,0.5218478260869567,1,0,1,0.0,0.0,0.0,0.732,1,1,0.5072867383512546
r074_q2_s3_tail,74,id03,2024-09-21,q2_s3_tail,"Q2,S3",2,1,1,1.2581805207650747,1.170237142857143,0.5851185714285715,0.6484885536845467,0.6696057142857142,0.3361642857142857,0.71234,0.5048371428571429,0.0017228986107965,0.003445797221593,1,2,1,0,100010,"1,5",0.5502717391304348,0.3154438405797101,0.6802536231884058,0.5532835144927537,1,1,1,1,-3.7092077732521263e-06,-1.8546038866260631e-06,-0.0030777990662082,-0.0015388995331041,10.5,1.5,0.5,0.45328571428571424,0.4077142857142857,0.0,0.08913571428571421,0.1611724991557593,0.5,0,0.5055457427536232,1,0,1,0.0,0.0,0.0,0.728,1,1,0.5071003584229391
r203_q_subjective,203,id09,2024-08-08,q_subjective,"Q1,Q2,Q3",3,1,0,1.2508748993786003,1.339617142857143,0.4465390476190476,0.5242810137711323,0.5119504761904762,0.5777952380952381,0.5052285714285715,0.7310171428571429,0.0024212279572761,0.0072636838718284,2,3,1,0,1110000,"0,1,2",0.5448369565217391,0.5849184782608695,0.2717391304347826,0.5416259057971013,1,1,1,2,-6.727800315590573e-06,-2.242600105196858e-06,-0.0070654312940407,-0.0023551437646802333,6.0,1.0,0.3333333333333333,0.5408571428571428,0.4535238095238095,0.0,-0.1454104761904762,0.2632969874597824,0.5,0,0.5051471920289855,2,0,0,0.0,0.0,0.0,0.722,2,"0,2",0.5066702508960574
r083_recovery_route,83,id04,2024-09-14,recovery_route,"Q1,S2,S3,S4",4,0,3,1.1978711237225432,1.569877142857143,0.3924692857142857,0.3953840815953756,0.4318114285714285,0.4707678571428572,0.4765628571428572,0.4032171428571429,0.0015714063285392,0.0062856253141568,3,4,2,0,1000111,"0,4,5,6",0.5135869565217391,0.7373188405797102,0.4044384057971014,0.5598867753623189,4,3,1,1,-2.448126863144694e-06,-6.120317157861735e-07,-0.0047869338028460676,-0.0011967334507115169,10.5,2.75,1.0,0.6340714285714285,0.34628571428571425,1.0,0.5111864285714286,0.07152989528264032,0.5,0,0.5731272644927536,1,1,0,3.0197587308202657e-06,-0.0008703774032947,2.0,0.7577142857142857,1,5,0.5060035842293907
r181_full_state,181,id07,2024-09-02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.5690377539145632,2.947394285714286,0.4210563265306123,0.4572858519438217,0.5033730612244898,0.4383061224489796,0.274644081632653,0.6189571428571429,0.0012240970199653,0.0085686791397572,6,5,4,2,1111111,"0,1,2,3,4,5,6",0.720108695652174,0.9402173913043478,0.4601449275362319,0.7051630434782608,4,0,0,7,8.57339954922274e-07,1.2247713641746771e-07,-0.0043309932784053005,-0.0006187133254864716,3.4285714285714284,1.0,0.5714285714285714,0.5052244897959183,0.4408163265306122,0.0,0.026899591836734706,0.09121133694542363,1.0,0,0.39592391304347824,7,4,1,8.57339954922274e-07,-0.0043309932784053005,1.0,0.5052244897959183,5,"0,1,2,3,4,5,6",0.5048387096774193
r211_q_subjective,211,id09,2024-08-16,q_subjective,"Q1,Q2,Q3",3,1,0,1.0077817371228217,0.8755485714285711,0.2918495238095237,0.3313038709139894,0.4172723809523809,0.4805809523809524,0.4139428571428571,0.3382371428571429,0.0005083615744468,0.0015250847233404,3,3,0,0,1110000,"0,1,2",0.3713768115942029,0.6632699275362319,0.3885869565217391,0.4277672101449275,2,2,1,1,-1.1685554997001775e-06,-3.895184999000592e-07,-0.0014824071827504,-0.0004941357275834666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5182857142857142,0.6059047619047618,0.0,0.10564571428571425,0.07763743461015965,1.0,0,0.44688179347826085,1,0,0,0.0,0.0,0.0,0.4302857142857142,1,0,0.5045340501792116
r185_q3_s_stage,185,id08,2024-08-07,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,1.0998450496824024,1.4061942857142855,0.2812388571428571,0.2669819141046745,0.3796891428571428,0.4198742857142857,0.2234754285714285,0.3101371428571428,0.000523146819234,0.0026157340961702,5,5,1,0,11111,"2,3,4,5,6",0.4447463768115942,0.9026268115942028,0.4918478260869565,0.5145153985507246,4,0,0,5,1.8081275028294687e-07,3.616255005658937e-08,-0.0009272349676140823,-0.00018544699352281645,3.2,1.2,0.8,0.46971428571428575,0.5282285714285714,0.0,0.19289371428571428,0.03702576696831025,0.75,0,0.34695425724637685,5,4,0,1.8081275028294687e-07,-0.0009272349676140823,1.2,0.46971428571428575,5,"2,3,4,5,6",0.5039713261648746
r240_recovery_route,240,id10,2024-09-17,recovery_route,"Q1,S2,S3,S4",4,0,3,1.2943542808654005,1.65242,0.413105,0.4456155101668041,0.4829542857142857,0.4720964285714285,0.3911571428571428,0.5748171428571428,0.0009183788119074,0.0036735152476296,3,4,1,0,1000111,"0,4,5,6",0.5756340579710145,0.7373188405797102,0.4021739130434782,0.5736639492753624,3,3,1,1,-1.4538094219706427e-06,-3.634523554926607e-07,-0.0036414601601964356,-0.0009103650400491089,6.25,1.75,0.75,0.5774999999999999,0.4315714285714286,0.0,0.2592228571428572,0.1042094699842901,0.6666666666666666,0,0.5338541666666666,1,0,0,0.0,0.0,0.0,0.8634285714285714,1,0,0.5038458781362007
r182_nonq2_full,182,id08,2024-08-01,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,1.6339510982836385,2.8873800000000007,0.4812300000000001,0.4666620653737253,0.5690685714285714,0.4065785714285714,0.4483971428571427,0.4368771428571428,0.0015498632431913,0.0092991794591478,5,4,5,2,1011111,"0,2,3,4,5,6",0.7472826086956522,0.8591485507246377,0.5185688405797102,0.7343750000000001,5,3,1,3,4.159698043564241e-05,6.932830072607068e-06,-0.0092498327667085,-0.0015416387944514167,7.0,1.5,0.8333333333333334,0.514047619047619,0.41209523809523807,0.0,0.3264952380952381,0.11373787687006065,0.6,0,0.4767436594202899,3,2,0,4.4045452367958945e-05,-0.0077455081563152,0.6666666666666666,0.45809523809523806,1,"4,5,6",0.5036021505376345
r082_recovery_route,82,id04,2024-09-13,recovery_route,"Q1,S2,S3,S4",4,0,3,1.2633483522939717,1.5852971428571427,0.3963242857142857,0.3935069387382328,0.4771514285714285,0.3924857142857142,0.3588314285714286,0.3783771428571428,0.0008778073826229,0.0035112295304919,2,4,2,0,1000111,"0,4,5,6",0.5570652173913043,0.6632699275362319,0.551177536231884,0.5659556159420289,4,2,1,2,4.00514151962419e-06,1.0012853799060475e-06,-0.0027413305233888,-0.0006853326308472,7.0,2.5,1.0,0.4988571428571428,0.40214285714285714,1.0,0.47826357142857145,0.05355084361654609,0.75,0,0.4467685688405798,2,2,0,5.616641252089633e-06,-0.0013086748042118999,1.5,0.8191428571428572,2,"4,5",0.5035878136200718
r004_q3_s_stage,4,id01,2024-08-04,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,1.6700187881422153,2.5225428571428568,0.5045085714285713,0.5169213426761031,0.5892320000000001,0.3767028571428571,0.4027268571428571,0.5410571428571428,0.0010907634765678,0.0054538173828394,3,4,3,1,11111,"2,3,4,5,6",0.7676630434782609,0.7373188405797102,0.5842391304347826,0.72,5,4,1,1,5.202700425266712e-06,1.0405400850533424e-06,-0.004377231006796531,-0.0008754462013593062,13.4,2.8,1.0,0.43897142857142846,0.6251428571428572,1.0,0.5763565714285714,0.06576773304143514,0.8,0,0.5404121376811595,1,1,0,6.923634784970209e-06,-0.0014140104885295,1.0,0.7897142857142857,1,3,0.5021218637992831
r044_q_subjective,44,id02,2024-09-30,q_subjective,"Q1,Q2,Q3",3,1,0,1.0958504424833824,1.1218914285714283,0.3739638095238095,0.4450467280568466,0.504815238095238,0.5737666666666666,0.4729980952380952,0.5486571428571428,0.0033696553633603,0.010108966090081,2,3,0,0,1110000,"0,1,2",0.4429347826086957,0.5849184782608695,0.2758152173913043,0.4861548913043478,1,1,1,2,-7.016435366483224e-06,-2.3388117888277413e-06,-0.0098106222112039,-0.003270207403734633,6.0,1.0,0.3333333333333333,0.5419999999999999,0.49485714285714283,0.0,-0.18534000000000006,0.2935146368689705,0.5,0,0.4981861413043478,2,0,0,0.0,0.0,0.0,0.7237142857142858,2,"0,2",0.5020537634408603
r204_q3_s_stage,204,id09,2024-08-09,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,1.5004929122261506,2.2697342857142857,0.4539468571428571,0.4542264855332459,0.502128,0.4443685714285713,0.5262091428571429,0.4888771428571427,0.0004385383516973,0.0021926917584867,4,3,4,2,11111,"2,3,4,5,6",0.6829710144927537,0.7373188405797102,0.4479166666666667,0.6444067028985506,4,4,1,1,-3.987894948582939e-06,-7.975789897165879e-07,-0.0019749600917362883,-0.0003949920183472577,4.0,1.8,0.8,0.6214285714285713,0.34045714285714285,0.0,0.3107582857142857,0.0598805115045119,0.75,0,0.5961390398550726,1,0,0,0.0,0.0,0.0,0.9097142857142856,0,5,0.501573476702509
r155_s23_core,155,id07,2024-07-17,s23_core,"S2,S3",2,0,2,1.2244829935610912,1.07612,0.53806,0.5071714107755733,0.6409828571428571,0.3348214285714286,0.5201742857142857,0.3200571428571429,0.0006675987021935,0.0013351974043871,1,2,0,0,110,"4,5",0.5280797101449275,0.3154438405797101,0.6843297101449275,0.5094746376811593,2,1,1,1,-1.8789294214209642e-06,-9.394647107104821e-07,-0.0013172844983606,-0.0006586422491803,11.0,2.0,1.0,0.4061428571428571,0.45971428571428574,0.0,0.5382628571428572,0.0770700082972683,0.5,0,0.4944859601449275,1,1,0,5.4182942750880696e-08,-0.0003104320233986,1.0,0.6337142857142857,1,5,0.5013691756272401
r085_s23_core,85,id04,2024-09-16,s23_core,"S2,S3",2,0,2,1.2680072964559672,0.9992742857142858,0.4996371428571429,0.5024342679184305,0.5598628571428571,0.3108928571428572,0.3989142857142856,0.4877171428571429,0.0015285719091779,0.0030571438183558,1,2,0,0,110,"4,5",0.5597826086956522,0.3154438405797101,0.7364130434782609,0.5373097826086957,2,1,1,1,-1.5217056799836224e-06,-7.608528399918112e-07,-0.0024144530285119432,-0.0012072265142559716,10.5,2.5,1.0,0.4707142857142857,0.4731428571428571,1.0,0.53393,0.06362735248086375,1.0,0,0.518125,1,1,0,1.7359420701141146e-08,-2.2943516371443096e-05,1.0,0.7628571428571429,1,5,0.501089605734767
r163_s23_core,163,id07,2024-07-25,s23_core,"S2,S3",2,0,2,0.4044413261548818,0.0876742857142856,0.0438371428571428,0.0687599822041447,0.1603428571428571,0.9471714285714288,0.2802657142857143,0.4828971428571429,9.705037661927872e-06,1.9410075323855747e-05,2,2,0,0,110,"4,5",0.0566123188405797,0.46875,0.0135869565217391,0.1197916666666666,2,0,0,2,-2.5996651849835068e-09,-1.2998325924917534e-09,-5.903592053916699e-06,-2.9517960269583496e-06,3.0,1.0,1.0,0.974,0.0777142857142857,1.0,0.23976857142857144,0.00180389156770585,1.0,0,0.19143115942028988,2,2,0,-2.5996651849835068e-09,-5.903592053916699e-06,1.0,0.974,2,"4,5",0.50015770609319
r144_s_stage,144,id06,2024-08-14,s_stage,"S1,S2,S3,S4",4,0,4,1.501166195147314,1.9001942857142855,0.4750485714285714,0.4657523377161959,0.4619685714285714,0.4557642857142857,0.3830385714285714,0.670817142857143,5.2842239489340814e-05,0.0002113689579573,3,4,1,0,1111,"3,4,5,6",0.6838768115942029,0.7373188405797102,0.427536231884058,0.6053940217391304,3,3,1,1,-9.878101576577146e-08,-2.4695253941442864e-08,-0.0001962706178502907,-4.9067654462572674e-05,4.5,1.5,0.75,0.4614285714285713,0.6755714285714286,0.0,0.2852578571428571,2.229223360948256,1.0,0,0.5529030797101451,1,0,0,0.0,0.0,0.0,0.9537142857142856,1,5,0.5000250896057349
r224_q_subjective,224,id09,2024-09-19,q_subjective,"Q1,Q2,Q3",3,1,0,1.042623719711034,1.0196057142857144,0.3398685714285714,0.3812219661520847,0.4692952380952381,0.4317333333333333,0.3314552380952381,0.4825571428571429,0.0001522387341717,0.0004567162025153,3,3,1,0,1110000,"0,1,2",0.3971920289855072,0.6632699275362319,0.46875,0.4315398550724638,1,1,1,2,-1.354168550575527e-07,-4.5138951685850895e-08,-0.0004499013734804,-0.00014996712449346665,2.3333333333333335,0.6666666666666666,0.3333333333333333,0.4390476190476191,0.4874285714285714,0.0,-0.2394123809523809,0.0612925658292632,0.5,0,0.34409646739130434,2,0,1,0.0,0.0,0.0,0.3985714285714286,2,"0,1",0.4999534050179212
r181_s_stage,181,id07,2024-09-02,s_stage,"S1,S2,S3,S4",4,0,4,1.5777215594330287,1.9515828571428573,0.4878957142857143,0.4982923377161959,0.5467428571428571,0.3780071428571429,0.2863457142857142,0.6189571428571429,0.0007918593833492,0.0031674375333969,3,3,2,1,1111,"3,4,5,6",0.7255434782608695,0.6632699275362319,0.582427536231884,0.6580480072463768,3,0,0,4,1.2702858347174579e-06,3.1757145867936447e-07,-0.0017823947407286,-0.00044559868518215,4.25,1.25,0.75,0.44799999999999995,0.47685714285714287,0.0,0.24144785714285716,0.07379181936311592,1.0,0,0.3786752717391304,4,3,0,1.2702858347174579e-06,-0.0017823947407286,1.25,0.44799999999999995,3,"3,4,5,6",0.4999462365591397
r159_recovery_route,159,id07,2024-07-21,recovery_route,"Q1,S2,S3,S4",4,0,3,1.648443723722543,2.2911885714285716,0.5727971428571429,0.6072440815953757,0.6169171428571429,0.4546428571428571,0.5371271428571428,0.6217971428571429,0.001605225567479,0.0064209022699162,2,4,1,0,1000111,"0,4,5,6",0.7554347826086957,0.6632699275362319,0.4293478260869565,0.6972871376811594,4,3,1,1,8.119462251531448e-06,2.029865562882862e-06,-0.0046092157965273,-0.001152303949131825,8.5,2.5,1.0,0.6125714285714285,0.37771428571428567,1.0,0.5764371428571429,0.07546099648040785,0.75,0,0.47358922101449286,1,1,0,9.425258905097472e-06,-0.0022147309776335,3.0,0.6382857142857142,1,5,0.4997347670250896
r003_s_stage,3,id01,2024-08-03,s_stage,"S1,S2,S3,S4",4,0,4,1.1110757308616,1.1893885714285717,0.2973471428571428,0.2907723377161959,0.3233342857142857,0.7768571428571429,0.3629971428571429,0.6352171428571428,1.6789626026261772e-05,6.715850410504709e-05,4,3,2,1,1111,"3,4,5,6",0.4519927536231884,0.7373188405797102,0.1195652173913043,0.4194927536231884,4,2,1,2,-2.2231140052540587e-08,-5.557785013135147e-09,-2.35806781076623e-05,-5.895169526915575e-06,3.5,1.25,1.0,0.7178571428571427,0.27385714285714285,1.0,0.36741428571428564,0.002871002406697375,1.0,0,0.38009284420289857,2,2,0,5.960118003663435e-09,-1.1281908079710316e-05,1.5,0.6474285714285714,2,"3,4",0.49965232974910395
r187_q_subjective,187,id08,2024-08-09,q_subjective,"Q1,Q2,Q3",3,1,0,1.340612179676104,1.3815857142857142,0.4605285714285714,0.5518772042473229,0.5988647619047618,0.4500904761904761,0.4052609523809523,0.6206971428571427,0.0013276757027539,0.0039830271082618,2,3,1,0,1110000,"0,1,2",0.5942028985507246,0.5849184782608695,0.4375,0.5683650362318841,2,2,1,1,-2.432742325345187e-06,-8.109141084483956e-07,-0.0011102572563557,-0.0003700857521185667,5.0,1.0,0.6666666666666666,0.46980952380952373,0.36628571428571427,0.0,0.1779057142857143,0.06683093866609245,1.0,0,0.5116870471014493,1,0,0,0.0,0.0,0.0,0.8074285714285714,1,2,0.4994802867383513
r199_recovery_route,199,id08,2024-09-18,recovery_route,"Q1,S2,S3,S4",4,0,3,1.074439616579686,1.363034285714286,0.3407585714285714,0.3817497958810899,0.4597599999999999,0.5206357142857143,0.3376571428571428,0.5206771428571428,0.0010139553761183,0.0040558215044733,3,3,1,1,1000111,"0,4,5,6",0.4257246376811594,0.6632699275362319,0.3351449275362319,0.4626992753623188,4,2,1,2,-3.1420820337531507e-06,-7.855205084382877e-07,-0.0028619628229158683,-0.0007154907057289671,7.0,2.25,1.0,0.6754285714285715,0.3058571428571428,1.0,0.41893500000000006,0.044903006743074854,0.5,0,0.5091236413043478,2,2,0,2.9824840438309377e-06,-0.0022097628537008,2.0,0.6831428571428572,1,"0,4",0.4985268817204302
r160_q2_s3_tail,160,id07,2024-07-22,q2_s3_tail,"Q2,S3",2,1,1,0.974806424013535,0.73156,0.36578,0.3866314108274038,0.5219942857142856,0.35305,0.3604028571428571,0.3448171428571429,0.0022110511603498,0.0044221023206997,2,1,1,1,100010,"1,5",0.3500905797101449,0.3154438405797101,0.634963768115942,0.4076177536231883,2,1,1,1,-5.93056092541845e-07,-2.965280462709225e-07,-0.004383843957083952,-0.002191921978541976,12.5,2.0,1.0,0.3244285714285714,0.7125714285714286,0.0,0.45209999999999995,0.11215131720847875,1.0,0,0.46618659420289854,1,1,0,2.6992843788274386e-08,-1.733309248275194e-05,1.0,0.4702857142857143,1,5,0.49840143369175627
r031_q2_s3_tail,31,id02,2024-08-30,q2_s3_tail,"Q2,S3",2,1,1,1.0836104924633116,0.8771971428571427,0.4385985714285713,0.4674256965416896,0.5493314285714286,0.3386785714285714,0.4721028571428571,0.2874571428571428,0.0053925682218952,0.0107851364437905,1,2,2,0,100010,"1,5",0.432518115942029,0.3154438405797101,0.6702898550724637,0.4896014492753623,1,1,1,1,-1.3627029731787917e-06,-6.813514865893958e-07,-0.0065646324415975,-0.00328231622079875,10.5,1.5,0.5,0.42071428571428565,0.6634285714285715,0.0,0.013441428571428604,0.5615248186519778,0.5,0,0.45894701086956524,1,0,1,0.0,0.0,0.0,0.6628571428571428,1,1,0.4983763440860216
r004_s_stage,4,id01,2024-08-04,s_stage,"S1,S2,S3,S4",4,0,4,1.6512922880044572,2.152982857142857,0.5382457142857142,0.5429094805733388,0.5978714285714286,0.3332714285714285,0.40307,0.5410571428571428,0.0012215245981971,0.0048860983927886,2,4,2,0,1111,"3,4,5,6",0.7581521739130435,0.6632699275362319,0.6875,0.7133967391304348,4,3,1,1,5.294194841805526e-06,1.3235487104513815e-06,-0.00395056713707403,-0.0009876417842685076,15.25,3.0,1.0,0.40128571428571425,0.6532857142857142,1.0,0.6021178571428571,0.07264372544120137,0.75,0,0.539254981884058,1,1,0,6.923634784970209e-06,-0.0014140104885295,1.0,0.7897142857142857,1,3,0.4978064516129032
r148_s_stage,148,id06,2024-08-22,s_stage,"S1,S2,S3,S4",4,0,4,1.4086904237187428,1.7576685714285714,0.4394171428571428,0.4310151948590531,0.4257714285714285,0.5186142857142857,0.3442371428571428,0.7161771428571428,4.330241981809165e-05,0.0001732096792723,4,4,1,0,1111,"3,4,5,6",0.6336050724637681,0.8054800724637681,0.3374094202898551,0.5690624999999999,2,2,1,2,-2.721464938116787e-08,-6.8036623452919675e-09,-0.0001521589907723649,-3.8039747693091224e-05,1.5,0.5,0.5,0.5378571428571428,0.5931428571428571,0.0,-0.02279285714285717,0.9031061436919803,1.0,0,0.4610190217391304,2,0,0,0.0,0.0,0.0,0.8971428571428571,2,"3,5",0.49703584229390685
r089_nonq2_full,89,id04,2024-09-23,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,1.803340337714457,3.2248971428571434,0.5374828571428573,0.5792106368022968,0.5943504761904762,0.4155571428571428,0.3954361904761905,0.7767571428571429,0.0004490024762473,0.002694014857484,4,5,2,1,1011111,"0,2,3,4,5,6",0.8215579710144928,0.8591485507246377,0.5031702898550725,0.7424048913043478,5,4,1,2,3.0746720220697395e-06,5.124453370116233e-07,-0.0024621791472442,-0.0004103631912073667,6.5,1.8333333333333333,0.8333333333333334,0.4975238095238094,0.434,0.0,0.3946314285714285,0.07676275152342091,0.6,0,0.4985371376811595,2,1,0,5.699167647062016e-06,-0.0004835939786638,0.5,0.6337142857142857,1,"3,5",0.49639426523297486
r203_full_state,203,id09,2024-08-08,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.181766431182389,2.2283628571428573,0.3183375510204081,0.3703013621479033,0.3830889795918367,0.7553122448979591,0.4081689795918367,0.7367314285714287,0.0010547111460661,0.0073829780224629,6,6,3,1,1111111,"0,1,2,3,4,5,6",0.4963768115942029,0.9685235507246376,0.1340579710144927,0.5482110507246377,1,1,1,6,-6.727800315590573e-06,-9.611143307986533e-07,-0.0070654312940407,-0.0010093473277201,2.5714285714285716,0.42857142857142855,0.14285714285714285,0.7624081632653061,0.23877551020408158,0.0,-0.4700004081632653,0.2632969874597824,0.5,0,0.48627038043478255,6,0,0,0.0,0.0,0.0,0.8597142857142858,5,"0,2,3,4,5,6",0.4961182795698925
r082_q3_s_stage,82,id04,2024-09-13,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,1.1740289997124893,1.648902857142857,0.3297805714285714,0.3278481998189603,0.3989325714285714,0.4849,0.3551245714285714,0.3783771428571428,0.001139927522364,0.0056996376118202,4,5,3,0,11111,"2,3,4,5,6",0.4891304347826087,0.8591485507246377,0.3817934782608695,0.5478985507246378,5,3,1,2,4.071756714871796e-06,8.143513429743592e-07,-0.004676763139380026,-0.0009353526278760053,6.2,2.2,1.0,0.6678285714285714,0.33302857142857145,1.0,0.4289891428571429,0.06313546607968781,0.6,0,0.4309782608695653,2,2,0,5.616641252089633e-06,-0.0013086748042118999,1.5,0.8191428571428572,2,"4,5",0.495989247311828
r148_recovery_route,148,id06,2024-08-22,recovery_route,"Q1,S2,S3,S4",4,0,3,1.3324897880082571,1.7195428571428573,0.4298857142857143,0.4315640815953757,0.4239857142857142,0.5104857142857143,0.3423928571428571,0.7161771428571428,4.3337338560634946e-05,0.0001733493542425,4,4,1,0,1000111,"0,4,5,6",0.5905797101449275,0.8054800724637681,0.3500905797101449,0.5455434782608695,2,2,1,2,-2.721464938116787e-08,-6.8036623452919675e-09,-0.0001521589907723649,-3.8039747693091224e-05,1.5,0.5,0.5,0.5338571428571428,0.5931428571428571,0.0,-0.023415714285714317,0.9031061436919803,1.0,0,0.4569157608695652,2,0,0,0.0,0.0,0.0,0.8891428571428571,2,"0,5",0.49573835125448035
r110_full_state,110,id05,2024-10-02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,0.7429324246076148,1.1281485714285713,0.161164081632653,0.1682842192907604,0.3367085714285714,0.6500081632653061,0.3528824489795918,0.2850714285714285,0.0008255929937449,0.0057791509562143,6,4,4,3,1111111,"0,1,2,3,4,5,6",0.2142210144927536,0.9026268115942028,0.2096920289855072,0.3731204710144928,1,1,1,6,-7.340679466152429e-06,-1.0486684951646327e-06,-0.0054584744526643,-0.0007797820646663285,1.4285714285714286,0.2857142857142857,0.14285714285714285,0.6280816326530613,0.3208979591836734,0.0,-0.5483048979591837,0.2273488886327429,0.5,0,0.46263134057971006,6,0,0,0.0,0.0,0.0,0.703,3,"0,2,3,4,5,6",0.49527240143369183
