name,source,mode,cap,k,amp,base_mean,base_max,base_pos,sem_mean,sem_max,sem_pos,h088_cos,changed,rows,decision
h155_h055_noS3S4_cap0.72_k110_a1.15,h055,noS3S4,0.72,110,1.15,-0.0016470033137457156,-0.0005426794469822412,10,-0.0014876429786107373,-0.0001854883857092405,10,0.0021739155717669834,110,91,1.7330467897311255
h155_h061_all_cap1.0_k150_a0.9,h061,all,1.0,150,0.9,-0.0016143715721661385,-0.0005039430710077878,10,-0.0014684263015355965,-6.809138086205576e-05,10,0.002381613640433274,150,114,1.7322281198897487
h155_h061_all_cap1.4_k60_a1.15,h061,all,1.4,60,1.15,-0.001965740754113847,-0.000591125275598625,10,-0.0016610353774279521,0.0005208668359197902,9,0.00030953722416715557,60,50,1.7309420690602224
h155_h061_Q2S1S2S4_cap0.52_k80_a1.15,h061,Q2S1S2S4,0.52,80,1.15,-0.001668012040053872,-0.0006204148752950125,10,-0.0014425680626955915,-0.000731917222340036,10,0.001533010631166074,80,67,1.7306323304858227
h155_h055_all_cap1.0_k110_a1.15,h055,all,1.0,110,1.15,-0.0017648648144854152,-0.0005271530437303932,10,-0.0016124996005909133,0.00025789952787296693,9,0.001958848605917397,110,85,1.7263621340163096
h155_h055_noS3S4_cap0.52_k150_a1.15,h055,noS3S4,0.52,150,1.15,-0.0016342752735687607,-0.0005448082752094713,10,-0.0014732409517845837,-0.00048538532910794176,10,0.002561630840446234,114,93,1.723169805812359
h155_h061_subjective_cap1.4_k60_a1.15,h061,subjective,1.4,60,1.15,-0.0019216026794696035,-0.0006470182958827629,10,-0.0016981055782588302,0.0004598517195563746,9,0.0006184137584222625,60,57,1.7231350753531989
h155_h061_Q_cap1.4_k60_a1.15,h061,Q,1.4,60,1.15,-0.0019216026794696035,-0.0006470182958827629,10,-0.0016981055782588302,0.0004598517195563746,9,0.0006184137584222625,60,57,1.7231350753531989
h155_h055_noS3S4_cap0.52_k110_a1.15,h055,noS3S4,0.52,110,1.15,-0.001634271908534404,-0.0005444904493946242,10,-0.0014723734041332264,-0.00048611586910498033,10,0.002556470472881902,110,91,1.7199710851088104
h155_h061_subjective_cap1.4_k80_a1.15,h061,subjective,1.4,80,1.15,-0.001914523631959586,-0.0006491158870003228,10,-0.0016966831184051841,0.00046292041828664373,9,0.0006396055075715176,67,60,1.7197957360307854
h155_h061_Q_cap1.4_k80_a1.15,h061,Q,1.4,80,1.15,-0.001914523631959586,-0.0006491158870003228,10,-0.0016966831184051841,0.00046292041828664373,9,0.0006396055075715176,67,60,1.7197957360307854
h155_h061_Q_cap1.4_k150_a1.15,h061,Q,1.4,150,1.15,-0.001914523631959586,-0.0006491158870003228,10,-0.0016966831184051841,0.00046292041828664373,9,0.0006396055075715176,67,60,1.7197957360307854
h155_h061_subjective_cap1.4_k150_a1.15,h061,subjective,1.4,150,1.15,-0.001914523631959586,-0.0006491158870003228,10,-0.0016966831184051841,0.00046292041828664373,9,0.0006396055075715176,67,60,1.7197957360307854
h155_h061_Q_cap1.4_k110_a1.15,h061,Q,1.4,110,1.15,-0.001914523631959586,-0.0006491158870003228,10,-0.0016966831184051841,0.00046292041828664373,9,0.0006396055075715176,67,60,1.7197957360307854
h155_h061_subjective_cap1.4_k110_a1.15,h061,subjective,1.4,110,1.15,-0.001914523631959586,-0.0006491158870003228,10,-0.0016966831184051841,0.00046292041828664373,9,0.0006396055075715176,67,60,1.7197957360307854
h155_h061_Q2S1S2S4_cap0.38_k110_a1.15,h061,Q2S1S2S4,0.38,110,1.15,-0.0016320437049629685,-0.0006073606882292815,10,-0.0014266245537350327,-0.0009405318970553365,10,0.0020291832898984017,110,88,1.71821744000206
h155_h061_Q2S1S2S4_cap0.38_k150_a1.15,h061,Q2S1S2S4,0.38,150,1.15,-0.0016320437049629685,-0.0006073606882292815,10,-0.0014266245537350327,-0.0009405318970553365,10,0.0020291832898984017,110,88,1.71821744000206
h155_h061_all_cap0.72_k150_a0.9,h061,all,0.72,150,0.9,-0.0016004223803693974,-0.000505927299737877,10,-0.0014516961590645841,-0.0003974745365826066,10,0.002808032790365622,150,114,1.7178951508580687
h155_h061_all_cap0.2_k110_a1.15,h061,all,0.2,110,1.15,-0.0016323202185043986,-0.0005137329942753154,10,-0.0015207471151266606,-0.0008955209771037272,10,0.0033652082074902318,110,85,1.7172915311176575
h155_h055_noS3S4_cap0.38_k150_a1.15,h055,noS3S4,0.38,150,1.15,-0.0016253632899208424,-0.0005460759768981393,10,-0.0014625522496503258,-0.00069582456748496,10,0.002854274053309607,114,93,1.7139944432728635
h155_h055_noS3S4_cap0.38_k110_a1.15,h055,noS3S4,0.38,110,1.15,-0.001625359924886486,-0.0005457581510832922,10,-0.0014616847019989685,-0.0006965551074819985,10,0.002848528696139133,110,91,1.7107962490599609
h155_h061_Q2S1S2S4_cap1.0_k60_a1.15,h061,Q2S1S2S4,1.0,60,1.15,-0.001662557946934064,-0.0005961529543259896,10,-0.001426700233443409,-9.433790273093595e-06,10,0.0005827154966741903,60,52,1.7100335029870573
h155_h055_noS3S4_cap0.72_k80_a1.15,h055,noS3S4,0.72,80,1.15,-0.0016465876003750643,-0.0005309382562656112,10,-0.0014720051080401096,-0.00017619057122472998,10,0.0016923119686594493,80,70,1.709064519603271
h155_h061_all_cap0.52_k150_a0.9,h061,all,0.52,150,0.9,-0.0015904316092388696,-0.0005073434553007627,10,-0.00143972467469857,-0.0006327462089500543,10,0.0031431331465622057,150,114,1.7076027894069639
h155_h061_Q2S1S2S4_cap0.38_k80_a1.15,h061,Q2S1S2S4,0.38,80,1.15,-0.0016425594214838479,-0.0006070622814035735,10,-0.0014293782976996354,-0.0009357047577063345,10,0.0016525433770628402,80,67,1.7050721324444915
h155_h061_Q2S1S2S4_cap0.72_k60_a1.15,h061,Q2S1S2S4,0.72,60,1.15,-0.001657102339790226,-0.0005933046378760444,10,-0.0014174010699332467,-0.00043074401549474594,10,0.0006390136221950009,60,52,1.7045272275302505
h155_h061_Q2S1S2S4_cap0.52_k60_a1.15,h061,Q2S1S2S4,0.52,60,1.15,-0.0016531708974224873,-0.0005912686558218325,10,-0.0014107314880707354,-0.0007316773219490675,10,0.0006757576488819703,60,52,1.7005627155384935
h155_h055_noS3S4_cap0.52_k80_a1.15,h055,noS3S4,0.52,80,1.15,-0.0016338561951637532,-0.0005327492586779941,10,-0.0014567355335625984,-0.00047681805462047026,10,0.0019914108631249447,80,70,1.6960639253869407
h155_h061_all_cap1.0_k110_a0.9,h061,all,1.0,110,0.9,-0.001609409154268002,-0.000500474479231449,10,-0.0014395562820222444,-6.566920617706432e-05,10,0.0017322837896977914,110,85,1.695850098857274
h155_h061_subjective_cap1.0_k32_a1.15,h061,subjective,1.0,32,1.15,-0.0016649652868874851,-0.0005528053560455914,10,-0.0014185692875289442,-7.080844545678556e-05,10,0.0002485193525865241,32,31,1.6903416194701573
h155_h061_Q_cap1.0_k32_a1.15,h061,Q,1.0,32,1.15,-0.0016649652868874851,-0.0005528053560455914,10,-0.0014185692875289442,-7.080844545678556e-05,10,0.0002485193525865241,32,31,1.6903416194701573
h155_h055_all_cap0.28_k80_a1.15,h055,all,0.28,80,1.15,-0.0016275909765845237,-0.00046985079695106727,10,-0.0014504152118940145,-0.0007674863657471283,10,0.0016988136398852715,80,62,1.6900620443086272
h155_h055_noS3S4_cap0.38_k80_a1.15,h055,noS3S4,0.38,80,1.15,-0.0016249442115158347,-0.0005340169603666621,10,-0.0014460468314283405,-0.0006872572929974885,10,0.0022201753609898166,80,70,1.686946053690944
h155_h055_all_cap0.72_k60_a1.15,h055,all,0.72,60,1.15,-0.0016373983235508365,-0.0004782344076319225,10,-0.0014348337646840417,-0.00011113096104137897,10,0.000626197004388854,60,50,1.6848347462468864
h155_h061_all_cap0.38_k150_a0.9,h061,all,0.38,150,0.9,-0.0015656723755158954,-0.0004990002721877032,10,-0.0014246759817962925,-0.0007920631611406986,10,0.0034848581423315836,150,114,1.6825360031877972
h155_h061_Q_cap0.28_k44_a1.15,h061,Q,0.28,44,1.15,-0.0016472101311130651,-0.0005542210853046919,10,-0.0014713022367641103,-0.0010020055028499772,10,0.00082522536401861,44,42,1.6816674282854482
h155_h061_subjective_cap0.28_k44_a1.15,h061,subjective,0.28,44,1.15,-0.0016472101311130651,-0.0005542210853046919,10,-0.0014713022367641103,-0.0010020055028499772,10,0.00082522536401861,44,42,1.6816674282854482
h155_h061_all_cap0.72_k110_a0.9,h061,all,0.72,110,0.9,-0.0015954599624712605,-0.000502458707961538,10,-0.001422826139551232,-0.00039505236189761497,10,0.002043839938647439,110,85,1.6816205065264778
h155_h061_Q2S1S2S4_cap1.0_k44_a1.15,h061,Q2S1S2S4,1.0,44,1.15,-0.0016412443015994458,-0.0005694355580439678,10,-0.001377430381886906,-2.7950105765067174e-05,10,0.00019646853100588042,44,40,1.6762674799215405
h155_h061_Q2S1S2S4_cap0.38_k60_a1.15,h061,Q2S1S2S4,0.38,60,1.15,-0.0016277182788524633,-0.0005779160619303936,10,-0.0013975417230747793,-0.000935464857315366,10,0.0007290070768753331,60,52,1.6750621724832755
h155_h055_noS3S4_cap0.72_k60_a1.15,h055,noS3S4,0.72,60,1.15,-0.0016276837200345465,-0.0004941626757079165,10,-0.0014200659363129292,-0.0001659119792352914,10,0.0007599828630372663,60,52,1.674999735457813
h155_h061_Q_cap0.72_k32_a1.15,h061,Q,0.72,32,1.15,-0.001647141319591649,-0.0005553407594229275,10,-0.0013971918832604287,-0.0004916869222108219,10,0.0003064222775953662,32,31,1.672465539541813
h155_h061_subjective_cap0.72_k32_a1.15,h061,subjective,0.72,32,1.15,-0.001647141319591649,-0.0005553407594229275,10,-0.0013971918832604287,-0.0004916869222108219,10,0.0003064222775953662,32,31,1.672465539541813
h155_h055_all_cap0.52_k60_a1.15,h055,all,0.52,60,1.15,-0.001624666918339525,-0.0004800454100443054,10,-0.0014195641902065305,-0.00041175844443711924,10,0.000725166614797711,60,50,1.6720142683862071
h155_h061_all_cap0.52_k110_a0.9,h061,all,0.52,110,0.9,-0.0015854691913407333,-0.0005038748635244239,10,-0.0014108546551852177,-0.0006303240342650625,10,0.0022891563447310333,110,85,1.6714089506304755
h155_h061_Q2S1S2S4_cap0.72_k44_a1.15,h061,Q2S1S2S4,0.72,44,1.15,-0.001635788694455608,-0.0005665872415940226,10,-0.0013681312183767438,-0.00044926033098671974,10,0.00021572758745641292,44,40,1.670794539626897
h155_h061_Q2S1S2S4_cap0.52_k44_a1.15,h061,Q2S1S2S4,0.52,44,1.15,-0.0016318572520878695,-0.0005645512595398106,10,-0.0013614616365142322,-0.000750193637441041,10,0.00022833901761495632,44,40,1.666851746972016
h155_h055_all_cap1.0_k80_a1.15,h055,all,1.0,80,1.15,-0.0017307015603121925,-0.0004829777079006529,10,-0.0015316242102209293,0.0002676063854893534,9,0.0009851309980538408,80,62,1.663251111120332
h155_h055_all_cap0.38_k60_a1.15,h055,all,0.38,60,1.15,-0.001615377705320838,-0.0004813913980202439,10,-0.0014084347468961962,-0.0006222293336766681,10,0.0008032551355713909,60,50,1.662654775698824
h155_h055_noS3S4_cap0.52_k60_a1.15,h055,noS3S4,0.52,60,1.15,-0.001614952314823235,-0.0004959736781202995,10,-0.001404796361835418,-0.00046653946263103176,10,0.0008961260396010411,60,52,1.662145801387594
h155_h061_Q_cap0.52_k32_a1.15,h061,Q,0.52,32,1.15,-0.0016344099143803374,-0.0005571517618353104,10,-0.0013819223087829173,-0.0007923144056065621,10,0.0003581284050968166,32,31,1.6596875988157505
h155_h061_subjective_cap0.52_k32_a1.15,h061,subjective,0.52,32,1.15,-0.0016344099143803374,-0.0005571517618353104,10,-0.0013819223087829173,-0.0007923144056065621,10,0.0003581284050968166,32,31,1.6596875988157505
h155_h061_all_cap0.2_k80_a1.15,h061,all,0.2,80,1.15,-0.0015960814482433264,-0.0004800032117517415,10,-0.0014437377625987444,-0.0009028985821304922,10,0.0016930919371936607,80,63,1.6585576654998522
h155_h055_noS3S4_cap0.38_k60_a1.15,h055,noS3S4,0.38,60,1.15,-0.001606040331175317,-0.0004972413798089675,10,-0.0013941076597011601,-0.00067697870100805,10,0.001000857446045956,60,52,1.6531395594738758
h155_h055_noS3S4_cap0.28_k150_a1.15,h055,noS3S4,0.28,150,1.15,-0.00156326917435841,-0.000527013471764094,10,-0.0014304888587421466,-0.0007988421442832308,10,0.003146199805485732,114,93,1.6516375945334727
h155_h055_noS3S4_cap0.28_k110_a1.15,h055,noS3S4,0.28,110,1.15,-0.0015632658093240538,-0.0005266956459492469,10,-0.0014296213110907895,-0.0007995726842802692,10,0.0031398723579402848,110,91,1.6484399242019077
h155_h061_all_cap0.38_k110_a0.9,h061,all,0.38,110,0.9,-0.0015607099576177585,-0.0004955316804113644,10,-0.0013958059622829401,-0.0007896409864557072,10,0.002539817599834866,110,85,1.6464241217779072
h155_h055_all_cap0.2_k150_a1.15,h055,all,0.2,150,1.15,-0.0015298817731772391,-0.00047816473464485417,10,-0.0014582154883484857,-0.000729117258365318,10,0.005006963462057014,150,112,1.645375506061388
h155_h061_all_cap1.0_k80_a0.9,h061,all,1.0,80,0.9,-0.0015810483775419459,-0.0004740772581260433,10,-0.0013792880930873527,-7.144298402409777e-05,10,0.000867510863320463,80,63,1.6442676177649576
h155_h055_noS3S4_cap1.0_k150_a1.15,h055,noS3S4,1.0,150,1.15,-0.0016648306460759082,-0.0005404618694197523,10,-0.0015098879305306102,0.0002361206310418344,9,0.0017566430581803212,114,93,1.6427772886984453
h155_h061_Q2S1S2S4_cap0.38_k44_a1.15,h061,Q2S1S2S4,0.38,44,1.15,-0.0016064046335178452,-0.0005511986656483717,10,-0.0013482718715182762,-0.0009539811728073396,10,0.000246678751929131,44,40,1.641382622641109
h155_h055_noS3S4_cap1.0_k110_a1.15,h055,noS3S4,1.0,110,1.15,-0.0016648272810415518,-0.0005401440436049052,10,-0.001509020382879253,0.00023539009104479584,9,0.0017530982040981466,110,91,1.6400154380309862
h155_h055_Q_cap0.72_k60_a1.15,h055,Q,0.72,60,1.15,-0.0015920968724781603,-0.0005323049895639513,10,-0.001412672316577175,-0.0001949711274676205,10,0.0010432276063100413,60,56,1.6391579676324814
h155_h055_subjective_cap0.72_k60_a1.15,h055,subjective,0.72,60,1.15,-0.0015920968724781603,-0.0005323049895639513,10,-0.001412672316577175,-0.0001949711274676205,10,0.0010432276063100413,60,56,1.6391579676324814
h155_h055_Q_cap0.72_k80_a1.15,h055,Q,0.72,80,1.15,-0.0015836161505803786,-0.0005344075382602478,10,-0.0014120559582742394,-0.00019084342514671916,10,0.0010987281715331082,67,60,1.6362272952259989
h155_h055_Q_cap0.72_k110_a1.15,h055,Q,0.72,110,1.15,-0.0015836161505803786,-0.0005344075382602478,10,-0.0014120559582742394,-0.00019084342514671916,10,0.0010987281715331082,67,60,1.6362272952259989
h155_h055_subjective_cap0.72_k110_a1.15,h055,subjective,0.72,110,1.15,-0.0015836161505803786,-0.0005344075382602478,10,-0.0014120559582742394,-0.00019084342514671916,10,0.0010987281715331082,67,60,1.6362272952259989
h155_h055_Q_cap0.72_k150_a1.15,h055,Q,0.72,150,1.15,-0.0015836161505803786,-0.0005344075382602478,10,-0.0014120559582742394,-0.00019084342514671916,10,0.0010987281715331082,67,60,1.6362272952259989
h155_h055_subjective_cap0.72_k150_a1.15,h055,subjective,0.72,150,1.15,-0.0015836161505803786,-0.0005344075382602478,10,-0.0014120559582742394,-0.00019084342514671916,10,0.0010987281715331082,67,60,1.6362272952259989
h155_h055_subjective_cap0.72_k80_a1.15,h055,subjective,0.72,80,1.15,-0.0015836161505803786,-0.0005344075382602478,10,-0.0014120559582742394,-0.00019084342514671916,10,0.0010987281715331082,67,60,1.6362272952259989
h155_h061_all_cap1.0_k32_a1.15,h061,all,1.0,32,1.15,-0.00160554788883454,-0.0005560394453321777,10,-0.001351805540156128,-7.4633784456255e-05,10,-0.0001762642722703344,32,29,1.63114788883454
h155_h061_all_cap0.72_k80_a0.9,h061,all,0.72,80,0.9,-0.0015670991857452046,-0.0004760614868561324,10,-0.0013625579506163406,-0.00040082613974464843,10,0.0010253313467429215,80,63,1.630176387533136
h155_h061_Q_cap0.38_k32_a1.15,h061,Q,0.38,32,1.15,-0.0016043767239580877,-0.0005465162733656868,10,-0.001364025408130159,-0.000995978023558513,10,0.00040129962639876736,32,31,1.629615554294329
h155_h061_subjective_cap0.38_k32_a1.15,h061,subjective,0.38,32,1.15,-0.0016043767239580877,-0.0005465162733656868,10,-0.001364025408130159,-0.000995978023558513,10,0.00040129962639876736,32,31,1.629615554294329
h155_h055_subjective_cap0.52_k60_a1.15,h055,subjective,0.52,60,1.15,-0.0015793654672668488,-0.0005341159919763343,10,-0.001397402742099664,-0.0004955986108633609,10,0.001248162258513354,60,56,1.6262421212341869
h155_h055_Q_cap0.52_k60_a1.15,h055,Q,0.52,60,1.15,-0.0015793654672668488,-0.0005341159919763343,10,-0.001397402742099664,-0.0004955986108633609,10,0.001248162258513354,60,56,1.6262421212341869
h155_h061_noS3S4_cap0.2_k150_a1.15,h061,noS3S4,0.2,150,1.15,-0.0015342615647723182,-0.0005356063425398349,10,-0.0014324256643014164,-0.0009310025584541331,10,0.00337260836827032,117,95,1.6248262172408747
h155_h055_noS3S4_cap0.28_k80_a1.15,h055,noS3S4,0.28,80,1.15,-0.0015628500959534025,-0.0005149544552326168,10,-0.0014139834405201613,-0.0007902748697957591,10,0.002448789960128706,80,70,1.6246461849892868
h155_h061_all_cap0.28_k44_a1.15,h061,all,0.28,44,1.15,-0.0015888001041594237,-0.0005243388191638428,10,-0.0013789616720897928,-0.0009352997515109298,10,0.0001264424128502398,44,39,1.6238863059878583
h155_h055_Q_cap0.52_k110_a1.15,h055,Q,0.52,110,1.15,-0.0015708847453690666,-0.0005362185406726307,10,-0.0013967863837967282,-0.0004914709085424593,10,0.0013144878027775662,67,60,1.623301706346567
h155_h055_Q_cap0.52_k150_a1.15,h055,Q,0.52,150,1.15,-0.0015708847453690666,-0.0005362185406726307,10,-0.0013967863837967282,-0.0004914709085424593,10,0.0013144878027775662,67,60,1.623301706346567
h155_h055_Q_cap0.52_k80_a1.15,h055,Q,0.52,80,1.15,-0.0015708847453690666,-0.0005362185406726307,10,-0.0013967863837967282,-0.0004914709085424593,10,0.0013144878027775662,67,60,1.623301706346567
h155_h055_subjective_cap0.52_k150_a1.15,h055,subjective,0.52,150,1.15,-0.0015708847453690666,-0.0005362185406726307,10,-0.0013967863837967282,-0.0004914709085424593,10,0.0013144878027775662,67,60,1.623301706346567
h155_h055_subjective_cap0.52_k110_a1.15,h055,subjective,0.52,110,1.15,-0.0015708847453690666,-0.0005362185406726307,10,-0.0013967863837967282,-0.0004914709085424593,10,0.0013144878027775662,67,60,1.623301706346567
h155_h055_subjective_cap0.52_k80_a1.15,h055,subjective,0.52,80,1.15,-0.0015708847453690666,-0.0005362185406726307,10,-0.0013967863837967282,-0.0004914709085424593,10,0.0013144878027775662,67,60,1.623301706346567
h155_h061_noS3S4_cap1.0_k150_a0.9,h061,noS3S4,1.0,150,0.9,-0.001530715848168244,-0.0005180546930280947,10,-0.001368176507120363,-9.368669464798622e-05,10,0.0016407613358312963,117,95,1.6228391629659957
h155_h061_all_cap0.52_k80_a0.9,h061,all,0.52,80,0.9,-0.001557108414614677,-0.00047747764241901823,10,-0.0013505864662503265,-0.0006360978121120961,10,0.0011502258136846374,80,63,1.6200732113823608
h155_h061_noS3S4_cap0.2_k110_a1.15,h061,noS3S4,0.2,110,1.15,-0.0015346864902514481,-0.000535210990459515,10,-0.0014322181616859048,-0.0009317329710057067,10,0.003327975876627543,110,93,1.6196913119624834
h155_h055_all_cap1.4_k150_a1.15,h055,all,1.4,150,1.15,-0.0017993574213230608,-0.0005259736159727371,10,-0.0016641658683029512,0.0005478856072913836,9,0.0021045844931396307,150,112,1.618731930904405
h155_h061_noS3S4_cap1.0_k110_a0.9,h061,noS3S4,1.0,110,0.9,-0.0015310483985432155,-0.000517745287052192,10,-0.0013680141137690936,-9.425832186226163e-05,10,0.0016188947916086999,110,93,1.6175913932307677
h155_h055_subjective_cap0.38_k60_a1.15,h055,subjective,0.38,60,1.15,-0.0015704534836189308,-0.0005353836936650023,10,-0.0013867140399654062,-0.000706037849240379,10,0.0014125570446218605,60,56,1.617182182278771
h155_h055_Q_cap0.38_k60_a1.15,h055,Q,0.38,60,1.15,-0.0015704534836189308,-0.0005353836936650023,10,-0.0013867140399654062,-0.000706037849240379,10,0.0014125570446218605,60,56,1.617182182278771
h155_h055_subjective_cap0.38_k80_a1.15,h055,subjective,0.38,80,1.15,-0.0015619727617211484,-0.0005374862423612987,10,-0.0013860976816624704,-0.0007019101469194776,10,0.0014875363831589083,67,60,1.6142339789763056
h155_h055_subjective_cap0.38_k110_a1.15,h055,subjective,0.38,110,1.15,-0.0015619727617211484,-0.0005374862423612987,10,-0.0013860976816624704,-0.0007019101469194776,10,0.0014875363831589083,67,60,1.6142339789763056
h155_h055_Q_cap0.38_k150_a1.15,h055,Q,0.38,150,1.15,-0.0015619727617211484,-0.0005374862423612987,10,-0.0013860976816624704,-0.0007019101469194776,10,0.0014875363831589083,67,60,1.6142339789763056
h155_h055_subjective_cap0.38_k150_a1.15,h055,subjective,0.38,150,1.15,-0.0015619727617211484,-0.0005374862423612987,10,-0.0013860976816624704,-0.0007019101469194776,10,0.0014875363831589083,67,60,1.6142339789763056
h155_h055_Q_cap0.38_k110_a1.15,h055,Q,0.38,110,1.15,-0.0015619727617211484,-0.0005374862423612987,10,-0.0013860976816624704,-0.0007019101469194776,10,0.0014875363831589083,67,60,1.6142339789763056
