candidate_id,file,resolved_path,family,top_k,bottom_k,top_alpha,bottom_keep,middle_keep,mode,posterior_delta_vs_h057,changed_cells_vs_h057,changed_rows_vs_h057,changed_cells_vs_h042,retained_h057_support_cells,q2_changed_vs_h057,mean_top_support,mean_bottom_support,min_top_gain061,max_bottom_gain061,Q1_changed_vs_h057,Q2_changed_vs_h057,Q3_changed_vs_h057,S1_changed_vs_h057,S2_changed_vs_h057,S3_changed_vs_h057,S4_changed_vs_h057,h061_score
h061_split_tail_middle_t36_b60_a1p9_bk0p2_mk0p6_logit_26398db2,submission_h061_split_tail_middle_t36_b60_a1p9_bk0p2_mk0p6_logit_26398db2.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t36_b60_a1p9_bk0p2_mk0p6_logit_26398db2.csv,split_tail_middle,36,60,1.9,0.2,0.6,logit,7.008999588292425e-05,270,45,270,270,0,0.8987654320987656,0.2652237654320988,0.0016375064223136393,0.0001598705963469227,45,0,45,45,45,45,45,-0.3764891431924884
h061_split_tail_middle_t36_b84_a1p9_bk0p4_mk0p6_logit_abcd0396,submission_h061_split_tail_middle_t36_b84_a1p9_bk0p4_mk0p6_logit_abcd0396.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t36_b84_a1p9_bk0p4_mk0p6_logit_abcd0396.csv,split_tail_middle,36,84,1.9,0.4,0.6,logit,7.020515315959306e-05,270,45,270,270,0,0.8987654320987656,0.2980787037037037,0.0016375064223136393,0.00030257531511035385,45,0,45,45,45,45,45,-0.37684125586854467
h061_split_tail_middle_t96_b60_a1p6_bk0p0_mk0p6_logit_521b2cdc,submission_h061_split_tail_middle_t96_b60_a1p6_bk0p0_mk0p6_logit_521b2cdc.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t96_b60_a1p6_bk0p0_mk0p6_logit_521b2cdc.csv,split_tail_middle,96,60,1.6,0.0,0.6,logit,4.799438080461831e-05,270,45,210,210,0,0.7933449074074074,0.2652237654320988,0.00046723260717684845,0.0001598705963469227,45,0,45,45,45,45,45,-0.37754548122065734
h061_split_tail_middle_t36_b60_a1p9_bk0p0_mk0p6_logit_b221e317,submission_h061_split_tail_middle_t36_b60_a1p9_bk0p0_mk0p6_logit_b221e317.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t36_b60_a1p9_bk0p0_mk0p6_logit_b221e317.csv,split_tail_middle,36,60,1.9,0.0,0.6,logit,7.036024125878164e-05,270,45,210,210,0,0.8987654320987656,0.2652237654320988,0.0016375064223136393,0.0001598705963469227,45,0,45,45,45,45,45,-0.37754548122065745
h061_split_tail_middle_t36_b84_a1p9_bk0p2_mk0p6_logit_96429354,submission_h061_split_tail_middle_t36_b84_a1p9_bk0p2_mk0p6_logit_96429354.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t36_b84_a1p9_bk0p2_mk0p6_logit_96429354.csv,split_tail_middle,36,84,1.9,0.2,0.6,logit,7.085884607530357e-05,270,45,270,270,0,0.8987654320987656,0.2980787037037037,0.0016375064223136393,0.00030257531511035385,45,0,45,45,45,45,45,-0.3778975938967136
h061_split_tail_middle_t72_b132_a1p35_bk0p0_mk0p6_prob_4f7530d9,submission_h061_split_tail_middle_t72_b132_a1p35_bk0p0_mk0p6_prob_4f7530d9.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t72_b132_a1p35_bk0p0_mk0p6_prob_4f7530d9.csv,split_tail_middle,72,132,1.35,0.0,0.6,prob,5.232449990545843e-05,270,45,138,138,0,0.8323508230452674,0.3618799102132436,0.0009537590230250803,0.001021451204328381,45,0,45,45,45,45,45,-0.37789759389671373
h061_split_tail_middle_t96_b108_a1p6_bk0p2_mk0p75_logit_47221db0,submission_h061_split_tail_middle_t96_b108_a1p6_bk0p2_mk0p75_logit_47221db0.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t96_b108_a1p6_bk0p2_mk0p75_logit_47221db0.csv,split_tail_middle,96,108,1.6,0.2,0.75,logit,4.8088680016887646e-05,270,45,270,270,0,0.7933449074074074,0.3305186899862826,0.00046723260717684845,0.0005435130529205523,45,0,45,45,45,45,45,-0.37824970657277
h061_split_tail_middle_t36_b108_a1p9_bk0p4_mk0p6_logit_141c77ee,submission_h061_split_tail_middle_t36_b108_a1p9_bk0p4_mk0p6_logit_141c77ee.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t36_b108_a1p9_bk0p4_mk0p6_logit_141c77ee.csv,split_tail_middle,36,108,1.9,0.4,0.6,logit,7.088849390374405e-05,270,45,270,270,0,0.8987654320987656,0.3305186899862826,0.0016375064223136393,0.0005435130529205523,45,0,45,45,45,45,45,-0.37824970657277
h061_split_tail_middle_t96_b132_a1p6_bk0p4_mk0p75_logit_8feb9af9,submission_h061_split_tail_middle_t96_b132_a1p6_bk0p4_mk0p75_logit_8feb9af9.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t96_b132_a1p6_bk0p4_mk0p75_logit_8feb9af9.csv,split_tail_middle,96,132,1.6,0.4,0.75,logit,4.8223249039475594e-05,270,45,270,270,0,0.7933449074074074,0.3618799102132436,0.00046723260717684845,0.001021451204328381,45,0,45,45,45,45,45,-0.3786018192488262
h061_split_tail_middle_t36_b84_a1p9_bk0p0_mk0p6_logit_7c6e1fb6,submission_h061_split_tail_middle_t36_b84_a1p9_bk0p0_mk0p6_logit_7c6e1fb6.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t36_b84_a1p9_bk0p0_mk0p6_logit_7c6e1fb6.csv,split_tail_middle,36,84,1.9,0.0,0.6,logit,7.176058358130285e-05,270,45,186,186,0,0.8987654320987656,0.2980787037037037,0.0016375064223136393,0.00030257531511035385,45,0,45,45,45,45,45,-0.3786018192488263
h061_split_tail_middle_t36_b132_a1p9_bk0p4_mk0p6_logit_7c008763,submission_h061_split_tail_middle_t36_b132_a1p9_bk0p4_mk0p6_logit_7c008763.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t36_b132_a1p9_bk0p4_mk0p6_logit_7c008763.csv,split_tail_middle,36,132,1.9,0.4,0.6,logit,7.218009043507661e-05,270,45,270,270,0,0.8987654320987656,0.3618799102132436,0.0016375064223136393,0.001021451204328381,45,0,45,45,45,45,45,-0.3789539319248827
h061_split_tail_middle_t36_b108_a1p9_bk0p2_mk0p6_logit_69d49350,submission_h061_split_tail_middle_t36_b108_a1p9_bk0p2_mk0p6_logit_69d49350.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t36_b108_a1p9_bk0p2_mk0p6_logit_69d49350.csv,split_tail_middle,36,108,1.9,0.2,0.6,logit,7.259722996471442e-05,270,45,270,270,0,0.8987654320987656,0.3305186899862826,0.0016375064223136393,0.0005435130529205523,45,0,45,45,45,45,45,-0.379306044600939
h061_split_tail_middle_t96_b84_a1p6_bk0p2_mk0p6_logit_74458937,submission_h061_split_tail_middle_t96_b84_a1p6_bk0p2_mk0p6_logit_74458937.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t96_b84_a1p6_bk0p2_mk0p6_logit_74458937.csv,split_tail_middle,96,84,1.6,0.2,0.6,logit,4.849298562114024e-05,270,45,270,270,0,0.7933449074074074,0.2980787037037037,0.00046723260717684845,0.00030257531511035385,45,0,45,45,45,45,45,-0.37965815727699526
h061_split_tail_middle_t36_b132_a1p9_bk0p0_mk0p75_logit_f547c0e8,submission_h061_split_tail_middle_t36_b132_a1p9_bk0p0_mk0p75_logit_f547c0e8.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t36_b132_a1p9_bk0p0_mk0p75_logit_f547c0e8.csv,split_tail_middle,36,132,1.9,0.0,0.75,logit,7.264526147272873e-05,270,45,138,138,0,0.8987654320987656,0.3618799102132436,0.0016375064223136393,0.001021451204328381,45,0,45,45,45,45,45,-0.37965815727699537
h061_split_tail_middle_t96_b108_a1p6_bk0p4_mk0p6_logit_cece3724,submission_h061_split_tail_middle_t96_b108_a1p6_bk0p4_mk0p6_logit_cece3724.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t96_b108_a1p6_bk0p4_mk0p6_logit_cece3724.csv,split_tail_middle,96,108,1.6,0.4,0.6,logit,4.852263344958071e-05,270,45,270,270,0,0.7933449074074074,0.3305186899862826,0.00046723260717684845,0.0005435130529205523,45,0,45,45,45,45,45,-0.38001026995305165
h061_split_tail_t120_b132_a1p35_bk0p2_mk1p0_logit_bce359ee,submission_h061_split_tail_t120_b132_a1p35_bk0p2_mk1p0_logit_bce359ee.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_t120_b132_a1p35_bk0p2_mk1p0_logit_bce359ee.csv,split_tail,120,132,1.35,0.2,1.0,logit,2.2025628919579186e-05,252,45,270,270,0,0.756804012345679,0.3618799102132436,0.00038081136165346585,0.001021451204328381,40,0,42,45,42,41,42,-0.38317928403755874
h061_split_tail_middle_t36_b108_a1p9_bk0p0_mk0p6_logit_9c2469a7,submission_h061_split_tail_middle_t36_b108_a1p9_bk0p0_mk0p6_logit_9c2469a7.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t36_b108_a1p9_bk0p0_mk0p6_logit_9c2469a7.csv,split_tail_middle,36,108,1.9,0.0,0.6,logit,7.492431500040102e-05,270,45,162,162,0,0.8987654320987656,0.3305186899862826,0.0016375064223136393,0.0005435130529205523,45,0,45,45,45,45,45,-0.3877567488262912
h061_split_tail_middle_t36_b132_a1p9_bk0p2_mk0p6_logit_4f1aa921,submission_h061_split_tail_middle_t36_b132_a1p9_bk0p2_mk0p6_logit_4f1aa921.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t36_b132_a1p9_bk0p2_mk0p6_logit_4f1aa921.csv,split_tail_middle,36,132,1.9,0.2,0.6,logit,7.581050142472822e-05,270,45,270,270,0,0.8987654320987656,0.3618799102132436,0.0016375064223136393,0.001021451204328381,45,0,45,45,45,45,45,-0.38951731220657293
h061_split_tail_t72_b132_a1p6_bk0p0_mk1p0_logit_aef6b9b3,submission_h061_split_tail_t72_b132_a1p6_bk0p0_mk1p0_logit_aef6b9b3.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_t72_b132_a1p6_bk0p0_mk1p0_logit_aef6b9b3.csv,split_tail,72,132,1.6,0.0,1.0,logit,4.9789127447719574e-05,204,45,138,138,0,0.8323508230452674,0.3618799102132436,0.0009537590230250803,0.001021451204328381,29,0,38,35,35,32,35,-0.38986942488262905
h061_split_tail_middle_t96_b84_a1p6_bk0p0_mk0p6_logit_aca09760,submission_h061_split_tail_middle_t96_b84_a1p6_bk0p0_mk0p6_logit_aca09760.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t96_b84_a1p6_bk0p0_mk0p6_logit_aca09760.csv,split_tail_middle,96,84,1.6,0.0,0.6,logit,4.9394723127139536e-05,270,45,186,186,0,0.7933449074074074,0.2980787037037037,0.00046723260717684845,0.00030257531511035385,45,0,45,45,45,45,45,-0.3902215375586855
h061_split_tail_t150_b108_a1p35_bk0p4_mk1p0_logit_ca7c3b7c,submission_h061_split_tail_t150_b108_a1p35_bk0p4_mk1p0_logit_ca7c3b7c.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_t150_b108_a1p35_bk0p4_mk1p0_logit_ca7c3b7c.csv,split_tail,150,108,1.35,0.4,1.0,logit,1.740791579329525e-05,258,45,270,270,0,0.7131438271604937,0.3305186899862826,0.00021180267477849402,0.0005435130529205523,44,0,43,42,43,43,43,-0.39092576291079817
h061_split_tail_middle_t96_b24_a1p35_bk0p2_mk0p9_prob_d24dbae7,submission_h061_split_tail_middle_t96_b24_a1p35_bk0p2_mk0p9_prob_d24dbae7.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t96_b24_a1p35_bk0p2_mk0p9_prob_d24dbae7.csv,split_tail_middle,96,24,1.35,0.2,0.9,prob,4.9764834494855406e-05,270,45,270,270,0,0.7933449074074074,0.20789351851851853,0.00046723260717684845,4.259305529913382e-05,45,0,45,45,45,45,45,-0.3923342136150234
h061_split_tail_middle_t96_b24_a1p35_bk0p0_mk0p9_prob_43f84a02,submission_h061_split_tail_middle_t96_b24_a1p35_bk0p0_mk0p9_prob_43f84a02.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t96_b24_a1p35_bk0p0_mk0p9_prob_43f84a02.csv,split_tail_middle,96,24,1.35,0.0,0.9,prob,4.977145701639561e-05,270,45,246,246,0,0.7933449074074074,0.20789351851851853,0.00046723260717684845,4.259305529913382e-05,45,0,45,45,45,45,45,-0.3926863262910798
h061_split_tail_middle_t96_b24_a1p35_bk0p4_mk0p9_prob_9b5f7d29,submission_h061_split_tail_middle_t96_b24_a1p35_bk0p4_mk0p9_prob_9b5f7d29.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t96_b24_a1p35_bk0p4_mk0p9_prob_9b5f7d29.csv,split_tail_middle,96,24,1.35,0.4,0.9,prob,4.977697889200892e-05,270,45,270,270,0,0.7933449074074074,0.20789351851851853,0.00046723260717684845,4.259305529913382e-05,45,0,45,45,45,45,45,-0.3930384389671361
h061_split_tail_middle_t96_b132_a1p6_bk0p4_mk0p6_logit_5638e638,submission_h061_split_tail_middle_t96_b132_a1p6_bk0p4_mk0p6_logit_5638e638.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t96_b132_a1p6_bk0p4_mk0p6_logit_5638e638.csv,split_tail_middle,96,132,1.6,0.4,0.6,logit,4.9814229980913275e-05,270,45,270,270,0,0.7933449074074074,0.3618799102132436,0.00046723260717684845,0.001021451204328381,45,0,45,45,45,45,45,-0.39374266431924887
h061_split_tail_middle_t96_b108_a1p6_bk0p0_mk0p9_logit_8cb44082,submission_h061_split_tail_middle_t96_b108_a1p6_bk0p0_mk0p9_logit_8cb44082.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t96_b108_a1p6_bk0p0_mk0p9_logit_8cb44082.csv,split_tail_middle,96,108,1.6,0.0,0.9,logit,4.984204730739605e-05,270,45,162,162,0,0.7933449074074074,0.3305186899862826,0.00046723260717684845,0.0005435130529205523,45,0,45,45,45,45,45,-0.39409477699530515
h061_split_tail_middle_t96_b42_a1p35_bk0p4_mk0p9_prob_187447d1,submission_h061_split_tail_middle_t96_b42_a1p35_bk0p4_mk0p9_prob_187447d1.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t96_b42_a1p35_bk0p4_mk0p9_prob_187447d1.csv,split_tail_middle,96,42,1.35,0.4,0.9,prob,4.9850583708065375e-05,270,45,270,270,0,0.7933449074074074,0.2403439153439153,0.00046723260717684845,4.7538100797384075e-05,45,0,45,45,45,45,45,-0.39444688967136154
h061_split_tail_middle_t96_b42_a1p35_bk0p2_mk0p9_prob_8220c381,submission_h061_split_tail_middle_t96_b42_a1p35_bk0p2_mk0p9_prob_8220c381.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t96_b42_a1p35_bk0p2_mk0p9_prob_8220c381.csv,split_tail_middle,96,42,1.35,0.2,0.9,prob,4.9885581453357936e-05,270,45,270,270,0,0.7933449074074074,0.2403439153439153,0.00046723260717684845,4.7538100797384075e-05,45,0,45,45,45,45,45,-0.3951511150234742
h061_split_tail_middle_t96_b42_a1p35_bk0p0_mk0p9_prob_9f3835c2,submission_h061_split_tail_middle_t96_b42_a1p35_bk0p0_mk0p9_prob_9f3835c2.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t96_b42_a1p35_bk0p0_mk0p9_prob_9f3835c2.csv,split_tail_middle,96,42,1.35,0.0,0.9,prob,4.994925867322048e-05,270,45,228,228,0,0.7933449074074074,0.2403439153439153,0.00046723260717684845,4.7538100797384075e-05,45,0,45,45,45,45,45,-0.3955032276995304
h061_split_tail_middle_t96_b60_a1p35_bk0p4_mk0p9_prob_7ef82c94,submission_h061_split_tail_middle_t96_b60_a1p35_bk0p4_mk0p9_prob_7ef82c94.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t96_b60_a1p35_bk0p4_mk0p9_prob_7ef82c94.csv,split_tail_middle,96,60,1.35,0.4,0.9,prob,4.9988786374158095e-05,270,45,270,270,0,0.7933449074074074,0.2652237654320988,0.00046723260717684845,0.0001598705963469227,45,0,45,45,45,45,45,-0.3958553403755868
h061_split_tail_middle_t96_b60_a1p35_bk0p2_mk0p9_prob_da1c28a4,submission_h061_split_tail_middle_t96_b60_a1p35_bk0p2_mk0p9_prob_da1c28a4.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t96_b60_a1p35_bk0p2_mk0p9_prob_da1c28a4.csv,split_tail_middle,96,60,1.35,0.2,0.9,prob,5.0175185013253924e-05,270,45,270,270,0,0.7933449074074074,0.2652237654320988,0.00046723260717684845,0.0001598705963469227,45,0,45,45,45,45,45,-0.3962074530516432
h061_split_tail_middle_t96_b108_a1p6_bk0p2_mk0p6_logit_8c313253,submission_h061_split_tail_middle_t96_b108_a1p6_bk0p2_mk0p6_logit_8c313253.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t96_b108_a1p6_bk0p2_mk0p6_logit_8c313253.csv,split_tail_middle,96,108,1.6,0.2,0.6,logit,5.0231369510551084e-05,270,45,270,270,0,0.7933449074074074,0.3305186899862826,0.00046723260717684845,0.0005435130529205523,45,0,45,45,45,45,45,-0.39691167840375585
h061_split_tail_middle_t36_b132_a1p9_bk0p0_mk0p6_logit_46317860,submission_h061_split_tail_middle_t36_b132_a1p9_bk0p0_mk0p6_logit_46317860.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t36_b132_a1p9_bk0p0_mk0p6_logit_46317860.csv,split_tail_middle,36,132,1.9,0.0,0.6,logit,8.068434843547702e-05,270,45,138,138,0,0.8987654320987656,0.3618799102132436,0.0016375064223136393,0.001021451204328381,45,0,45,45,45,45,45,-0.39761590375586864
h061_split_tail_middle_t96_b108_a1p6_bk0p0_mk0p75_logit_135881c8,submission_h061_split_tail_middle_t96_b108_a1p6_bk0p0_mk0p75_logit_135881c8.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t96_b108_a1p6_bk0p0_mk0p75_logit_135881c8.csv,split_tail_middle,96,108,1.6,0.0,0.75,logit,5.041576505257426e-05,270,45,162,162,0,0.7933449074074074,0.3305186899862826,0.00046723260717684845,0.0005435130529205523,45,0,45,45,45,45,45,-0.39937646713615027
h061_split_tail_middle_t96_b84_a1p35_bk0p4_mk0p9_prob_9cac0e48,submission_h061_split_tail_middle_t96_b84_a1p35_bk0p4_mk0p9_prob_9cac0e48.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t96_b84_a1p35_bk0p4_mk0p9_prob_9cac0e48.csv,split_tail_middle,96,84,1.35,0.4,0.9,prob,5.042836241059513e-05,270,45,270,270,0,0.7933449074074074,0.2980787037037037,0.00046723260717684845,0.00030257531511035385,45,0,45,45,45,45,45,-0.39972857981220644
h061_split_tail_middle_t96_b24_a1p35_bk0p2_mk0p75_prob_5cce9f21,submission_h061_split_tail_middle_t96_b24_a1p35_bk0p2_mk0p75_prob_5cce9f21.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t96_b24_a1p35_bk0p2_mk0p75_prob_5cce9f21.csv,split_tail_middle,96,24,1.35,0.2,0.75,prob,5.043769747000032e-05,270,45,270,270,0,0.7933449074074074,0.20789351851851853,0.00046723260717684845,4.259305529913382e-05,45,0,45,45,45,45,45,-0.40008069248826283
h061_split_tail_middle_t96_b24_a1p35_bk0p0_mk0p75_prob_0038b209,submission_h061_split_tail_middle_t96_b24_a1p35_bk0p0_mk0p75_prob_0038b209.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t96_b24_a1p35_bk0p0_mk0p75_prob_0038b209.csv,split_tail_middle,96,24,1.35,0.0,0.75,prob,5.044431999154052e-05,270,45,246,246,0,0.7933449074074074,0.20789351851851853,0.00046723260717684845,4.259305529913382e-05,45,0,45,45,45,45,45,-0.4004328051643192
h061_split_tail_t120_b132_a1p35_bk0p0_mk1p0_logit_cf363ed3,submission_h061_split_tail_t120_b132_a1p35_bk0p0_mk1p0_logit_cf363ed3.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_t120_b132_a1p35_bk0p0_mk1p0_logit_cf363ed3.csv,split_tail,120,132,1.35,0.0,1.0,logit,2.6899475930328003e-05,252,45,138,138,0,0.756804012345679,0.3618799102132436,0.00038081136165346585,0.001021451204328381,40,0,42,45,42,41,42,-0.4007849178403755
h061_split_tail_middle_t96_b60_a1p35_bk0p0_mk0p9_prob_32145609,submission_h061_split_tail_middle_t96_b60_a1p35_bk0p0_mk0p9_prob_32145609.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t96_b60_a1p35_bk0p0_mk0p9_prob_32145609.csv,split_tail_middle,96,60,1.35,0.0,0.9,prob,5.044543038911133e-05,270,45,210,210,0,0.7933449074074074,0.2652237654320988,0.00046723260717684845,0.0001598705963469227,45,0,45,45,45,45,45,-0.4007849178403755
h061_split_tail_middle_t36_b24_a1p6_bk0p2_mk0p9_prob_8adbb5b0,submission_h061_split_tail_middle_t36_b24_a1p6_bk0p2_mk0p9_prob_8adbb5b0.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t36_b24_a1p6_bk0p2_mk0p9_prob_8adbb5b0.csv,split_tail_middle,36,24,1.6,0.2,0.9,prob,8.377368629642225e-05,270,45,270,270,0,0.8987654320987656,0.20789351851851853,0.0016375064223136393,4.259305529913382e-05,45,0,45,45,45,45,45,-0.4007849178403756
h061_split_tail_middle_t96_b24_a1p35_bk0p4_mk0p75_prob_fd826721,submission_h061_split_tail_middle_t96_b24_a1p35_bk0p4_mk0p75_prob_fd826721.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t96_b24_a1p35_bk0p4_mk0p75_prob_fd826721.csv,split_tail_middle,96,24,1.35,0.4,0.75,prob,5.044984186715383e-05,270,45,270,270,0,0.7933449074074074,0.20789351851851853,0.00046723260717684845,4.259305529913382e-05,45,0,45,45,45,45,45,-0.4011370305164319
h061_split_tail_middle_t36_b24_a1p6_bk0p0_mk0p9_prob_c674d8b0,submission_h061_split_tail_middle_t36_b24_a1p6_bk0p0_mk0p9_prob_c674d8b0.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t36_b24_a1p6_bk0p0_mk0p9_prob_c674d8b0.csv,split_tail_middle,36,24,1.6,0.0,0.9,prob,8.378030881796244e-05,270,45,246,246,0,0.8987654320987656,0.20789351851851853,0.0016375064223136393,4.259305529913382e-05,45,0,45,45,45,45,45,-0.401137030516432
h061_split_tail_middle_t36_b24_a1p6_bk0p4_mk0p9_prob_f387e7fb,submission_h061_split_tail_middle_t36_b24_a1p6_bk0p4_mk0p9_prob_f387e7fb.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t36_b24_a1p6_bk0p4_mk0p9_prob_f387e7fb.csv,split_tail_middle,36,24,1.6,0.4,0.9,prob,8.378583069357575e-05,270,45,270,270,0,0.8987654320987656,0.20789351851851853,0.0016375064223136393,4.259305529913382e-05,45,0,45,45,45,45,45,-0.4018412558685447
h061_split_tail_middle_t96_b42_a1p35_bk0p4_mk0p75_prob_dfc9042c,submission_h061_split_tail_middle_t96_b42_a1p35_bk0p4_mk0p75_prob_dfc9042c.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t96_b42_a1p35_bk0p4_mk0p75_prob_dfc9042c.csv,split_tail_middle,96,42,1.35,0.4,0.75,prob,5.050822043737442e-05,270,45,270,270,0,0.7933449074074074,0.2403439153439153,0.00046723260717684845,4.7538100797384075e-05,45,0,45,45,45,45,45,-0.40219336854460097
h061_split_tail_t150_b108_a1p35_bk0p2_mk1p0_logit_5ad62c51,submission_h061_split_tail_t150_b108_a1p35_bk0p2_mk1p0_logit_5ad62c51.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_t150_b108_a1p35_bk0p2_mk1p0_logit_5ad62c51.csv,split_tail,150,108,1.35,0.2,1.0,logit,1.9116651854265628e-05,258,45,270,270,0,0.7131438271604937,0.3305186899862826,0.00021180267477849402,0.0005435130529205523,44,0,43,42,43,43,43,-0.40254548122065725
h061_split_tail_t54_b24_a1p35_bk0p2_mk1p0_prob_4e69743e,submission_h061_split_tail_t54_b24_a1p35_bk0p2_mk1p0_prob_4e69743e.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_t54_b24_a1p35_bk0p2_mk1p0_prob_4e69743e.csv,split_tail,54,24,1.35,0.2,1.0,prob,3.1520463924687427e-05,78,37,270,270,0,0.8630624142661181,0.20789351851851853,0.0012786740355361648,4.259305529913382e-05,10,0,12,15,17,9,15,-0.40272153755868545
h061_split_tail_middle_t36_b42_a1p6_bk0p4_mk0p9_prob_dba735f1,submission_h061_split_tail_middle_t36_b42_a1p6_bk0p4_mk0p9_prob_dba735f1.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t36_b42_a1p6_bk0p4_mk0p9_prob_dba735f1.csv,split_tail_middle,36,42,1.6,0.4,0.9,prob,8.385943550963222e-05,270,45,270,270,0,0.8987654320987656,0.2403439153439153,0.0016375064223136393,4.7538100797384075e-05,45,0,45,45,45,45,45,-0.40289759389671376
