basename,source_path,parent_basename,parent_source_path,parent_highrep_actual_mean,parent_highrep_actual_p90,parent_highrep_null_strict_rate,parent_highrep_p90_dominance,parent_highrep_mean_dominance,parent_highrep_worst_mode_p90_dominance,support_target_count,support_targets,support_feature_count,semantic_q,semantic_policy,semantic_scale,semantic_type,semantic_active_cells,semantic_kept_cells,semantic_kept_frac,semantic_l1_retained_frac,semantic_alignment_mean_active,semantic_alignment_mean_kept,semantic_alignment_p10_kept,nonzero_rows,nonzero_cells,mean_abs_delta,max_abs_delta,l1_delta,q_abs_share,s_abs_share,abs_Q1,abs_Q2,abs_Q3,abs_S1,abs_S2,abs_S3,abs_S4
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp50__q0_60__s1_00_f493086d.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp50__q0_60__s1_00_f493086d.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,-0.0009521445193922,-5.374669127956009e-05,0.0503875968992248,0.9263565891472868,0.9147286821705426,0.859375,3,Q1|S1|S3,17,0.6,damp50,1.0,semantic_censor,640,640,1.0,0.7519623827347705,0.1354078699496463,0.1354078699496463,-1.185064234594159,249,640,0.019099047033246934,0.35,33.423332308182125,0.26142616004303354,0.7385738399569666,8.737733421170313,0.0,0.0,8.813249468395725,0.0,15.872349418616091,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp50__q0_60__s1_25_8ce51624.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp50__q0_60__s1_25_8ce51624.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,-0.0009521445193922,-5.374669127956009e-05,0.0503875968992248,0.9263565891472868,0.9147286821705426,0.859375,3,Q1|S1|S3,17,0.6,damp50,1.25,semantic_censor,640,640,1.0,0.9162512489014012,0.1354078699496463,0.1354078699496463,-1.185064234594159,249,640,0.023271809998521527,0.35,40.72566749741269,0.2666807399987978,0.7333192600012021,10.860751145155005,0.0,0.0,10.751919446429962,0.0,19.112996905827718,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__boost125_damp25__q0_60__s0_75_44c0c6c8.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__boost125_damp25__q0_60__s0_75_44c0c6c8.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,-0.0009521445193922,-5.374669127956009e-05,0.0503875968992248,0.9263565891472868,0.9147286821705426,0.859375,3,Q1|S1|S3,17,0.6,boost125_damp25,0.75,semantic_censor,640,640,1.0,0.5654435741021557,0.1354078699496463,0.1354078699496463,-1.185064234594159,249,640,0.014361667105139564,0.3281250000000001,25.132917433994223,0.2642730263048237,0.7357269736951765,6.6419521501509164,0.0,0.0,6.63621115020207,0.0,11.854754133641238,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__boost125_damp25__q0_60__s1_00_5538456a.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__boost125_damp25__q0_60__s1_00_5538456a.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,-0.0009521445193922,-5.374669127956009e-05,0.0503875968992248,0.9263565891472868,0.9147286821705426,0.859375,3,Q1|S1|S3,17,0.6,boost125_damp25,1.0,semantic_censor,640,640,1.0,0.7302230359524791,0.1354078699496463,0.1354078699496463,-1.185064234594159,249,640,0.018546890680482278,0.35,32.45705869084399,0.2709586426996303,0.7290413573003696,8.79452056889333,0.0,0.0,8.583639144538063,0.0,15.078898977412598,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__boost125_damp25__q0_60__s1_25_71fffd42.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__boost125_damp25__q0_60__s1_25_71fffd42.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,-0.0009521445193922,-5.374669127956009e-05,0.0503875968992248,0.9263565891472868,0.9147286821705426,0.859375,3,Q1|S1|S3,17,0.6,boost125_damp25,1.25,semantic_censor,640,640,1.0,0.8571594689534227,0.1354078699496463,0.1354078699496463,-1.185064234594159,249,640,0.02177094145719877,0.35,38.09914755009784,0.2738781627688678,0.7261218372311322,10.434524534080806,0.0,0.0,10.234444529232926,0.0,17.430178486784104,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep_l1__q0_60__s0_75_2e2b6c53.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep_l1__q0_60__s0_75_2e2b6c53.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,-0.0009521445193922,-5.374669127956009e-05,0.0503875968992248,0.9263565891472868,0.9147286821705426,0.859375,3,Q1|S1|S3,17,0.6,keep_l1,0.75,semantic_censor,640,257,0.4015625,0.5576782269851125,0.1354078699496463,1.1380558547961934,0.5585446286056784,177,257,0.014164435523848868,0.35,24.787762166735526,0.2714039804710243,0.7285960195289757,6.727497319021084,0.0,0.0,6.531235199107345,0.0,11.529029648607096,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep_l1__q0_60__s1_00_578dd03c.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep_l1__q0_60__s1_00_578dd03c.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,-0.0009521445193922,-5.374669127956009e-05,0.0503875968992248,0.9263565891472868,0.9147286821705426,0.859375,3,Q1|S1|S3,17,0.6,keep_l1,1.0,semantic_censor,640,257,0.4015625,0.6850123176219051,0.1354078699496463,1.1380558547961934,0.5585446286056784,177,257,0.01739858638278302,0.35,30.447526169870287,0.27867416073937995,0.7213258392606201,8.48493880197891,0.0,0.0,8.188442506550102,0.0,13.774144861341275,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep_l1__q0_60__s1_25_0258ae24.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep_l1__q0_60__s1_25_0258ae24.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,-0.0009521445193922,-5.374669127956009e-05,0.0503875968992248,0.9263565891472868,0.9147286821705426,0.859375,3,Q1|S1|S3,17,0.6,keep_l1,1.25,semantic_censor,640,257,0.4015625,0.7776179937567903,0.1354078699496463,1.1380558547961934,0.5585446286056784,177,257,0.019750672344335234,0.35,34.56367660258666,0.27954989600333907,0.7204501039966609,9.662272199746145,0.0,0.0,9.519860558063002,0.0,15.381543844777513,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_keep__q0_60__s0_75_57d9eaf8.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_keep__q0_60__s0_75_57d9eaf8.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,-0.0009521445193922,-5.374669127956009e-05,0.0503875968992248,0.9263565891472868,0.9147286821705426,0.859375,3,Q1|S1|S3,17,0.6,anti_keep,0.75,anti_control,640,257,0.4015625,0.25872981872316086,0.1354078699496463,-0.8581963054843957,-1.4847293561311137,177,257,0.006571463001547577,0.26250000000000007,11.50006025270826,0.24431757365431847,0.7556824263456816,2.8096668178201503,0.0,0.0,2.794833581816693,0.0,5.895559853071417,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_keep__q0_60__s1_00_309f0584.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_keep__q0_60__s1_00_309f0584.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,-0.0009521445193922,-5.374669127956009e-05,0.0503875968992248,0.9263565891472868,0.9147286821705426,0.859375,3,Q1|S1|S3,17,0.6,anti_keep,1.0,anti_control,640,257,0.4015625,0.3449730916308812,0.1354078699496463,-0.8581963054843957,-1.4847293561311137,177,257,0.008761950668730104,0.35,15.333413670277682,0.24431757365431844,0.7556824263456816,3.746222423760201,0.0,0.0,3.72644477575559,0.0,7.860746470761892,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_keep__q0_60__s1_25_b920d773.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_keep__q0_60__s1_25_b920d773.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,-0.0009521445193922,-5.374669127956009e-05,0.0503875968992248,0.9263565891472868,0.9147286821705426,0.859375,3,Q1|S1|S3,17,0.6,anti_keep,1.25,anti_control,640,257,0.4015625,0.42338469708157517,0.1354078699496463,-0.8581963054843957,-1.4847293561311137,177,257,0.010753522288321916,0.35,18.818664004563352,0.247654780876753,0.7523452191232471,4.660532110443376,0.0,0.0,4.561361702114872,0.0,9.596770192005106,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_damp25__q0_60__s0_75_8b9e82d0.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_damp25__q0_60__s0_75_8b9e82d0.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,-0.0009521445193922,-5.374669127956009e-05,0.0503875968992248,0.9263565891472868,0.9147286821705426,0.859375,3,Q1|S1|S3,17,0.6,anti_damp25,0.75,anti_control,640,640,1.0,0.38154736404237066,0.1354078699496463,0.1354078699496463,-1.185064234594159,249,640,0.009690898399404294,0.26250000000000007,16.959072198957514,0.25131874691599926,0.7486812530840009,4.262132773899963,0.0,0.0,4.290679537159691,0.0,8.406259887897862,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_damp25__q0_60__s1_00_97d04096.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_damp25__q0_60__s1_00_97d04096.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,-0.0009521445193922,-5.374669127956009e-05,0.0503875968992248,0.9263565891472868,0.9147286821705426,0.859375,3,Q1|S1|S3,17,0.6,anti_damp25,1.0,anti_control,640,640,1.0,0.5087298187231609,0.1354078699496463,0.1354078699496463,-1.185064234594159,249,640,0.012921197865872395,0.35,22.61209626527669,0.25131874691599926,0.7486812530840008,5.682843698533285,0.0,0.0,5.7209060495462545,0.0,11.208346517197153,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_damp25__q0_60__s1_25_3a33fb58.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_damp25__q0_60__s1_25_3a33fb58.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,-0.0009521445193922,-5.374669127956009e-05,0.0503875968992248,0.9263565891472868,0.9147286821705426,0.859375,3,Q1|S1|S3,17,0.6,anti_damp25,1.25,anti_control,640,640,1.0,0.6280806059469248,0.1354078699496463,0.1354078699496463,-1.185064234594159,249,640,0.01595258128474978,0.35,27.917017248312106,0.2536556337994122,0.7463443662005879,7.0813087039097296,0.0,0.0,7.054438294353206,0.0,13.781270250049173,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep__q0_70__s0_75_4d4bcfff.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep__q0_70__s0_75_4d4bcfff.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,-0.0009521445193922,-5.374669127956009e-05,0.0503875968992248,0.9263565891472868,0.9147286821705426,0.859375,3,Q1|S1|S3,17,0.7,keep,0.75,semantic_censor,640,195,0.3046875,0.3152655873027934,0.1354078699496463,1.318638576943546,0.832620028095106,141,195,0.008007411564873546,0.26250000000000007,14.012970238528705,0.2660830519403472,0.7339169480596528,3.7286138878169734,0.0,0.0,3.5575489524514374,0.0,6.726807398260296,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep__q0_70__s1_00_a17c1f39.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep__q0_70__s1_00_a17c1f39.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,-0.0009521445193922,-5.374669127956009e-05,0.0503875968992248,0.9263565891472868,0.9147286821705426,0.859375,3,Q1|S1|S3,17,0.7,keep,1.0,semantic_censor,640,195,0.3046875,0.42035411640372455,0.1354078699496463,1.318638576943546,0.832620028095106,141,195,0.010676548753164728,0.35,18.683960318038274,0.2660830519403472,0.7339169480596529,4.971485183755965,0.0,0.0,4.743398603268582,0.0,8.969076531013728,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep__q0_70__s1_25_3c22292c.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep__q0_70__s1_25_3c22292c.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,-0.0009521445193922,-5.374669127956009e-05,0.0503875968992248,0.9263565891472868,0.9147286821705426,0.859375,3,Q1|S1|S3,17,0.7,keep,1.25,semantic_censor,640,195,0.3046875,0.5036438511012263,0.1354078699496463,1.318638576943546,0.832620028095106,141,195,0.012792019682161093,0.35,22.38603444378191,0.27485622180377467,0.7251437781962254,6.15294084838706,0.0,0.0,5.6646058650210325,0.0,10.56848773037382,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp25__q0_70__s0_75_77b24b80.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp25__q0_70__s0_75_77b24b80.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,-0.0009521445193922,-5.374669127956009e-05,0.0503875968992248,0.9263565891472868,0.9147286821705426,0.859375,3,Q1|S1|S3,17,0.7,damp25,0.75,semantic_censor,640,640,1.0,0.42394919047709506,0.1354078699496463,0.1354078699496463,-1.185064234594159,249,640,0.01076785982189877,0.26250000000000007,18.84375468832285,0.2627577761594318,0.737242223840568,4.951343076397579,0.0,0.0,4.862716065135751,0.0,9.029695546789519,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp25__q0_70__s1_00_019d1f69.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp25__q0_70__s1_00_019d1f69.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,-0.0009521445193922,-5.374669127956009e-05,0.0503875968992248,0.9263565891472868,0.9147286821705426,0.859375,3,Q1|S1|S3,17,0.7,damp25,1.0,semantic_censor,640,640,1.0,0.5652655873027934,0.1354078699496463,0.1354078699496463,-1.185064234594159,249,640,0.014357146429198362,0.35,25.125006251097147,0.26275777615943186,0.7372422238405679,6.601790768530111,0.0,0.0,6.483621420181002,0.0,12.039594062386032,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp25__q0_70__s1_25_b9eb1c6a.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp25__q0_70__s1_25_b9eb1c6a.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,-0.0009521445193922,-5.374669127956009e-05,0.0503875968992248,0.9263565891472868,0.9147286821705426,0.859375,3,Q1|S1|S3,17,0.7,damp25,1.25,semantic_censor,640,640,1.0,0.6847831897250625,0.1354078699496463,0.1354078699496463,-1.185064234594159,249,640,0.017392766777203136,0.35,30.43734186010549,0.26910440691572124,0.7308955930842788,8.190822829354744,0.0,0.0,7.839884386161553,0.0,14.406634644589195,0.0
