pred_index,base_index,tag,strategy,source,fallback,selector,target_scope,graft_alpha,selected_cells,selected_rows,move_cells,move_rows,move_q2_cells,move_s3_cells,move_edge_cells,move_edge_rate,all_delta_vs_mixmin,all_minus_base,all_worst_minus_base,set_inverse_top_delta_vs_mixmin,set_inverse_top_minus_base,set_inverse_top_worst_minus_base,set_raw05_compatible_delta_vs_mixmin,set_raw05_compatible_minus_base,set_raw05_compatible_worst_minus_base,set_all_sign_delta_vs_mixmin,set_all_sign_minus_base,set_all_sign_worst_minus_base,best_set_delta_vs_mixmin,worst_set_delta_vs_mixmin,sets_beating_base,sets_tail_neutral,row_id,world_support_minus_base,raw_energy_q_p90_minus_base,hidden_core_minus_base,hidden_q2_minus_base,hidden_s3_minus_base,hidden_q2s3_mean_minus_base,block_q2s3_mean_minus_base,block_q2s3_max_minus_base,block_q2s3_beats_base_rate,block_q2s3_tail_safe_rate,nonanchor_evaluated,mean_abs_logit_move_vs_mixmin,mean_abs_q2s3_logit_move_vs_mixmin,all_beats_base,all_margin_vs_mixmin,all_sets_beat_base,all_sets_tail_neutral,hidden_q2s3_beats_base,world_nonworse,block_majority_beats,block_tail_safe,strict_gate,loose_gate,deployable_gate,structural_all_sets_tail_neutral,structural_all_sets_beat_base,structural_hidden_core_beats_base,structural_world_nonworse,structural_raw_energy_nonworse,structural_strict_gate,structural_loose_gate,e72_adverse_positive_exposure_all,e72_adverse_weighted_positive_mean,e72_adverse_positive_weight_frac,hard_worst_tail_mean,kl_if_mixmin_calibrated,move_l1_vs_e95,active_cells_vs_e95,is_graft,is_strict_like,beat_e95_rate_broad_plausible,beat_e95_rate_broad_q2s3,beat_e95_rate_near_unit_tail,beat_e95_rate_tight_plausible,mean_pred_delta_broad_plausible,mean_pred_delta_broad_q2s3,mean_pred_delta_near_unit_tail,mean_pred_delta_tight_plausible,mean_vs_e95_broad_plausible,mean_vs_e95_broad_q2s3,mean_vs_e95_near_unit_tail,mean_vs_e95_tight_plausible,p95_vs_e95_broad_plausible,p95_vs_e95_broad_q2s3,p95_vs_e95_near_unit_tail,p95_vs_e95_tight_plausible,e101_pass,e103_strict_like,e103_pass,dominates_e101,e101_ref_mean_vs_e95,e101_ref_p95_vs_e95,e101_ref_beat_rate,survival_score
31,0,e103_edge_q2s3_amplitude_33b8de30,edge_q2s3_amplitude,e95,mixmin,edge_s3_all,S3,0.25,118.0,118.0,25.0,25.0,0.0,25.0,25.0,1.0,-2.5792567800220212e-05,-2.5792567800220212e-05,-3.15288832427596e-05,-3.5290743677363068e-06,-3.5290743677363068e-06,-1.1977848822120052e-05,-3.3993080680638776e-05,-3.3993080680638776e-05,-3.15288832427596e-05,-3.9855548352396575e-05,-3.9855548352396575e-05,-3.15288832427596e-05,-3.9855548352396575e-05,-3.5290743677363068e-06,3,3,62,-0.0001309158425755852,-5.3612806199865304e-05,-0.00016396980610297596,-6.0655941758358534e-05,-0.00036413898251394516,-0.00021239746213615185,-0.00033122717024929043,3.3107541171321595e-05,0.75,0.9722222222222222,True,0.005366829508233372,0.003681904540119913,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007402381886921258,0.0023140693835507044,0.3480563223557736,0.002653074076152322,1.0391785349631048e-05,0.00018144891483542252,25,False,False,0.8716685979142526,0.9836956521739131,0.8411214953271028,0.8530465949820788,-2.2785356664400765e-05,-2.939934634302233e-05,-2.072183004279798e-05,-2.144162705840661e-05,-7.474656664352237e-06,-1.4088646342973803e-05,-5.411130042749453e-06,-6.130927058358081e-06,7.120754686025257e-07,-2.2528153080783445e-06,8.505887811423679e-07,8.093274178099082e-07,False,True,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,1.599517888486059e-05
31,0,e103_edge_q2s3_amplitude_33b8de30,edge_q2s3_amplitude,e95,mixmin,edge_s3_topgap30,S3,0.25,30.0,30.0,25.0,25.0,0.0,25.0,25.0,1.0,-2.5792567800220212e-05,-2.5792567800220212e-05,-3.15288832427596e-05,-3.5290743677363068e-06,-3.5290743677363068e-06,-1.1977848822120052e-05,-3.3993080680638776e-05,-3.3993080680638776e-05,-3.15288832427596e-05,-3.9855548352396575e-05,-3.9855548352396575e-05,-3.15288832427596e-05,-3.9855548352396575e-05,-3.5290743677363068e-06,3,3,122,-0.0001309158425755852,-5.3612806199865304e-05,-0.00016396980610297596,-6.0655941758358534e-05,-0.00036413898251394516,-0.00021239746213615185,-0.00033122717024929043,3.3107541171321595e-05,0.75,0.9722222222222222,True,0.005366829508233372,0.003681904540119913,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007402381886921258,0.0023140693835507044,0.3480563223557736,0.002653074076152322,1.0391785349631048e-05,0.00018144891483542252,25,False,False,0.8716685979142526,0.9836956521739131,0.8411214953271028,0.8530465949820788,-2.2785356664400765e-05,-2.939934634302233e-05,-2.072183004279798e-05,-2.144162705840661e-05,-7.474656664352237e-06,-1.4088646342973803e-05,-5.411130042749453e-06,-6.130927058358081e-06,7.120754686025257e-07,-2.2528153080783445e-06,8.505887811423679e-07,8.093274178099082e-07,False,True,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,1.599517888486059e-05
31,0,e103_edge_q2s3_amplitude_33b8de30,edge_q2s3_amplitude,e95,mixmin,edge_s3_topgap40,S3,0.25,40.0,40.0,25.0,25.0,0.0,25.0,25.0,1.0,-2.5792567800220212e-05,-2.5792567800220212e-05,-3.15288832427596e-05,-3.5290743677363068e-06,-3.5290743677363068e-06,-1.1977848822120052e-05,-3.3993080680638776e-05,-3.3993080680638776e-05,-3.15288832427596e-05,-3.9855548352396575e-05,-3.9855548352396575e-05,-3.15288832427596e-05,-3.9855548352396575e-05,-3.5290743677363068e-06,3,3,140,-0.0001309158425755852,-5.3612806199865304e-05,-0.00016396980610297596,-6.0655941758358534e-05,-0.00036413898251394516,-0.00021239746213615185,-0.00033122717024929043,3.3107541171321595e-05,0.75,0.9722222222222222,True,0.005366829508233372,0.003681904540119913,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007402381886921258,0.0023140693835507044,0.3480563223557736,0.002653074076152322,1.0391785349631048e-05,0.00018144891483542252,25,False,False,0.8716685979142526,0.9836956521739131,0.8411214953271028,0.8530465949820788,-2.2785356664400765e-05,-2.939934634302233e-05,-2.072183004279798e-05,-2.144162705840661e-05,-7.474656664352237e-06,-1.4088646342973803e-05,-5.411130042749453e-06,-6.130927058358081e-06,7.120754686025257e-07,-2.2528153080783445e-06,8.505887811423679e-07,8.093274178099082e-07,False,True,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,1.599517888486059e-05
31,0,e103_edge_q2s3_amplitude_33b8de30,edge_q2s3_amplitude,e95,mixmin,edge_s3_topgap50,S3,0.25,50.0,50.0,25.0,25.0,0.0,25.0,25.0,1.0,-2.5792567800220212e-05,-2.5792567800220212e-05,-3.15288832427596e-05,-3.5290743677363068e-06,-3.5290743677363068e-06,-1.1977848822120052e-05,-3.3993080680638776e-05,-3.3993080680638776e-05,-3.15288832427596e-05,-3.9855548352396575e-05,-3.9855548352396575e-05,-3.15288832427596e-05,-3.9855548352396575e-05,-3.5290743677363068e-06,3,3,158,-0.0001309158425755852,-5.3612806199865304e-05,-0.00016396980610297596,-6.0655941758358534e-05,-0.00036413898251394516,-0.00021239746213615185,-0.00033122717024929043,3.3107541171321595e-05,0.75,0.9722222222222222,True,0.005366829508233372,0.003681904540119913,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007402381886921258,0.0023140693835507044,0.3480563223557736,0.002653074076152322,1.0391785349631048e-05,0.00018144891483542252,25,False,False,0.8716685979142526,0.9836956521739131,0.8411214953271028,0.8530465949820788,-2.2785356664400765e-05,-2.939934634302233e-05,-2.072183004279798e-05,-2.144162705840661e-05,-7.474656664352237e-06,-1.4088646342973803e-05,-5.411130042749453e-06,-6.130927058358081e-06,7.120754686025257e-07,-2.2528153080783445e-06,8.505887811423679e-07,8.093274178099082e-07,False,True,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,1.599517888486059e-05
31,0,e103_edge_q2s3_amplitude_33b8de30,edge_q2s3_amplitude,e95,mixmin,edge_s3_topgap75,S3,0.25,75.0,75.0,25.0,25.0,0.0,25.0,25.0,1.0,-2.5792567800220212e-05,-2.5792567800220212e-05,-3.15288832427596e-05,-3.5290743677363068e-06,-3.5290743677363068e-06,-1.1977848822120052e-05,-3.3993080680638776e-05,-3.3993080680638776e-05,-3.15288832427596e-05,-3.9855548352396575e-05,-3.9855548352396575e-05,-3.15288832427596e-05,-3.9855548352396575e-05,-3.5290743677363068e-06,3,3,170,-0.0001309158425755852,-5.3612806199865304e-05,-0.00016396980610297596,-6.0655941758358534e-05,-0.00036413898251394516,-0.00021239746213615185,-0.00033122717024929043,3.3107541171321595e-05,0.75,0.9722222222222222,True,0.005366829508233372,0.003681904540119913,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007402381886921258,0.0023140693835507044,0.3480563223557736,0.002653074076152322,1.0391785349631048e-05,0.00018144891483542252,25,False,False,0.8716685979142526,0.9836956521739131,0.8411214953271028,0.8530465949820788,-2.2785356664400765e-05,-2.939934634302233e-05,-2.072183004279798e-05,-2.144162705840661e-05,-7.474656664352237e-06,-1.4088646342973803e-05,-5.411130042749453e-06,-6.130927058358081e-06,7.120754686025257e-07,-2.2528153080783445e-06,8.505887811423679e-07,8.093274178099082e-07,False,True,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,1.599517888486059e-05
31,0,e103_edge_q2s3_amplitude_33b8de30,edge_q2s3_amplitude,e95,mixmin,edge_s3_topgap100,S3,0.25,100.0,100.0,25.0,25.0,0.0,25.0,25.0,1.0,-2.5792567800220212e-05,-2.5792567800220212e-05,-3.15288832427596e-05,-3.5290743677363068e-06,-3.5290743677363068e-06,-1.1977848822120052e-05,-3.3993080680638776e-05,-3.3993080680638776e-05,-3.15288832427596e-05,-3.9855548352396575e-05,-3.9855548352396575e-05,-3.15288832427596e-05,-3.9855548352396575e-05,-3.5290743677363068e-06,3,3,182,-0.0001309158425755852,-5.3612806199865304e-05,-0.00016396980610297596,-6.0655941758358534e-05,-0.00036413898251394516,-0.00021239746213615185,-0.00033122717024929043,3.3107541171321595e-05,0.75,0.9722222222222222,True,0.005366829508233372,0.003681904540119913,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007402381886921258,0.0023140693835507044,0.3480563223557736,0.002653074076152322,1.0391785349631048e-05,0.00018144891483542252,25,False,False,0.8716685979142526,0.9836956521739131,0.8411214953271028,0.8530465949820788,-2.2785356664400765e-05,-2.939934634302233e-05,-2.072183004279798e-05,-2.144162705840661e-05,-7.474656664352237e-06,-1.4088646342973803e-05,-5.411130042749453e-06,-6.130927058358081e-06,7.120754686025257e-07,-2.2528153080783445e-06,8.505887811423679e-07,8.093274178099082e-07,False,True,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,1.599517888486059e-05
67,0,e103_edge_q2s3_amplitude_62c1576c,edge_q2s3_amplitude,e95,mixmin,edge_topgap20,S3,0.25,20.0,20.0,20.0,20.0,0.0,20.0,20.0,1.0,-2.578955565979424e-05,-2.578955565979424e-05,-3.15288832427596e-05,-3.7102454980564303e-06,-3.7102454980564303e-06,-1.1977848822120052e-05,-3.396300076841108e-05,-3.396300076841108e-05,-3.15288832427596e-05,-3.969542071302623e-05,-3.969542071302623e-05,-3.15288832427596e-05,-3.969542071302623e-05,-3.7102454980564303e-06,3,3,104,-0.00013654800511579966,-5.832100090352732e-05,-0.00016524282225297005,-6.0655941758358534e-05,-0.00037305009556429236,-0.00021685301866132545,-0.00034236074791497506,3.3107541171321595e-05,0.75,0.9722222222222222,True,0.005385226572729995,0.0037462942658580906,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007503236537493059,0.002340151884506361,0.3480563223557736,0.0026631595412095017,1.0484899465103978e-05,0.00016305185033880034,20,False,False,0.8044611819235226,0.9483695652173914,0.7574341546304163,0.7777777777777778,-2.1421905016106378e-05,-2.6669382027358446e-05,-1.96399586605484e-05,-2.0240866260686426e-05,-6.11120501605785e-06,-1.1358682027309914e-05,-4.329258660499873e-06,-4.930166260637898e-06,1.0638228327398883e-06,-5.270565963330781e-09,1.0922008850729823e-06,1.078638518394825e-06,False,True,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,1.3873555942074224e-05
79,0,e103_edge_q2s3_amplitude_954ad97a,edge_q2s3_amplitude,e95,mixmin,edge_topgap30,Q2+S3,0.25,30.0,28.0,30.0,28.0,5.0,25.0,30.0,1.0,-2.578817091991592e-05,-2.578817091991592e-05,-3.15288832427596e-05,-3.5135079805570513e-06,-3.5135079805570513e-06,-1.1977848822120052e-05,-3.399458962993762e-05,-3.399458962993762e-05,-3.15288832427596e-05,-3.985641514925309e-05,-3.985641514925309e-05,-3.15288832427596e-05,-3.985641514925309e-05,-3.5135079805570513e-06,3,3,116,-0.0001304676893158385,-5.350681132920698e-05,-0.00016326872924071756,-5.574840372293832e-05,-0.00036413898251394516,-0.00020994369311844174,-0.0003278905258970262,3.3107541171321595e-05,0.7222222222222222,0.9444444444444444,True,0.005358653336413547,0.0036532879387505216,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007371868337595725,0.002305266564477024,0.3480563223557736,0.0026500227212197685,1.0372938535560146e-05,0.00018962508665524837,30,False,False,0.8910776361529548,0.9945652173913043,0.8657604078164826,0.875268817204301,-2.2993522127093085e-05,-3.0078892333540964e-05,-2.0930683036189662e-05,-2.1656762135356002e-05,-7.68282212704456e-06,-1.4768192333492442e-05,-5.619983036141132e-06,-6.346062135307475e-06,5.97254058160507e-07,-3.1201709758395008e-06,7.248236617253426e-07,6.698311409306428e-07,False,True,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,1.6425322465368457e-05
13,0,e103_edge_q2s3_amplitude_bc6a7a27,edge_q2s3_amplitude,e95,mixmin,active_edge,Q2+S3,0.25,31.0,29.0,31.0,29.0,6.0,25.0,31.0,1.0,-2.5779055340069412e-05,-2.5779055340069412e-05,-3.144624020678943e-05,-3.5212842548482115e-06,-3.5212842548482115e-06,-1.1977848822120052e-05,-3.3980639728703466e-05,-3.3980639728703466e-05,-3.144624020678943e-05,-3.983524203654554e-05,-3.983524203654554e-05,-3.144624020678943e-05,-3.983524203654554e-05,-3.5212842548482115e-06,3,3,14,-0.00012962114434687534,-5.2776314409919145e-05,-0.00016315608778377788,-5.495991352413854e-05,-0.00036413898251394516,-0.00020954944801904185,-0.00032734296325897004,3.3107541171321595e-05,0.7222222222222222,0.9444444444444444,True,0.005357257077691606,0.003648401033223729,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007365210719569611,0.002303616142534301,0.3480563223557736,0.0026493569594171567,1.0369960326336065e-05,0.00019102134537718924,31,False,False,0.8942641946697567,0.9945652173913043,0.8704333050127443,0.8792114695340502,-2.3013540913144176e-05,-3.018979652486782e-05,-2.0961031238079704e-05,-2.168454000777981e-05,-7.702840913095648e-06,-1.4879096524819294e-05,-5.6503312380311775e-06,-6.3738400077312815e-06,5.894173360517262e-07,-3.1565141357571025e-06,7.322530997815079e-07,6.757655792972301e-07,False,True,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,1.6479026391242567e-05
13,0,e103_edge_q2s3_amplitude_bc6a7a27,edge_q2s3_amplitude,e95,mixmin,edge_all,Q2+S3,0.25,236.0,118.0,31.0,29.0,6.0,25.0,31.0,1.0,-2.5779055340069412e-05,-2.5779055340069412e-05,-3.144624020678943e-05,-3.5212842548482115e-06,-3.5212842548482115e-06,-1.1977848822120052e-05,-3.3980639728703466e-05,-3.3980639728703466e-05,-3.144624020678943e-05,-3.983524203654554e-05,-3.983524203654554e-05,-3.144624020678943e-05,-3.983524203654554e-05,-3.5212842548482115e-06,3,3,56,-0.00012962114434687534,-5.2776314409919145e-05,-0.00016315608778377788,-5.495991352413854e-05,-0.00036413898251394516,-0.00020954944801904185,-0.00032734296325897004,3.3107541171321595e-05,0.7222222222222222,0.9444444444444444,True,0.005357257077691606,0.003648401033223729,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007365210719569611,0.002303616142534301,0.3480563223557736,0.0026493569594171567,1.0369960326336065e-05,0.00019102134537718924,31,False,False,0.8942641946697567,0.9945652173913043,0.8704333050127443,0.8792114695340502,-2.3013540913144176e-05,-3.018979652486782e-05,-2.0961031238079704e-05,-2.168454000777981e-05,-7.702840913095648e-06,-1.4879096524819294e-05,-5.6503312380311775e-06,-6.3738400077312815e-06,5.894173360517262e-07,-3.1565141357571025e-06,7.322530997815079e-07,6.757655792972301e-07,False,True,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,1.6479026391242567e-05
13,0,e103_edge_q2s3_amplitude_bc6a7a27,edge_q2s3_amplitude,e95,mixmin,edge_topgap40,Q2+S3,0.25,40.0,38.0,31.0,29.0,6.0,25.0,31.0,1.0,-2.5779055340069412e-05,-2.5779055340069412e-05,-3.144624020678943e-05,-3.5212842548482115e-06,-3.5212842548482115e-06,-1.1977848822120052e-05,-3.3980639728703466e-05,-3.3980639728703466e-05,-3.144624020678943e-05,-3.983524203654554e-05,-3.983524203654554e-05,-3.144624020678943e-05,-3.983524203654554e-05,-3.5212842548482115e-06,3,3,134,-0.00012962114434687534,-5.2776314409919145e-05,-0.00016315608778377788,-5.495991352413854e-05,-0.00036413898251394516,-0.00020954944801904185,-0.00032734296325897004,3.3107541171321595e-05,0.7222222222222222,0.9444444444444444,True,0.005357257077691606,0.003648401033223729,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007365210719569611,0.002303616142534301,0.3480563223557736,0.0026493569594171567,1.0369960326336065e-05,0.00019102134537718924,31,False,False,0.8942641946697567,0.9945652173913043,0.8704333050127443,0.8792114695340502,-2.3013540913144176e-05,-3.018979652486782e-05,-2.0961031238079704e-05,-2.168454000777981e-05,-7.702840913095648e-06,-1.4879096524819294e-05,-5.6503312380311775e-06,-6.3738400077312815e-06,5.894173360517262e-07,-3.1565141357571025e-06,7.322530997815079e-07,6.757655792972301e-07,False,True,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,1.6479026391242567e-05
13,0,e103_edge_q2s3_amplitude_bc6a7a27,edge_q2s3_amplitude,e95,mixmin,edge_topgap50,Q2+S3,0.25,50.0,45.0,31.0,29.0,6.0,25.0,31.0,1.0,-2.5779055340069412e-05,-2.5779055340069412e-05,-3.144624020678943e-05,-3.5212842548482115e-06,-3.5212842548482115e-06,-1.1977848822120052e-05,-3.3980639728703466e-05,-3.3980639728703466e-05,-3.144624020678943e-05,-3.983524203654554e-05,-3.983524203654554e-05,-3.144624020678943e-05,-3.983524203654554e-05,-3.5212842548482115e-06,3,3,152,-0.00012962114434687534,-5.2776314409919145e-05,-0.00016315608778377788,-5.495991352413854e-05,-0.00036413898251394516,-0.00020954944801904185,-0.00032734296325897004,3.3107541171321595e-05,0.7222222222222222,0.9444444444444444,True,0.005357257077691606,0.003648401033223729,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007365210719569611,0.002303616142534301,0.3480563223557736,0.0026493569594171567,1.0369960326336065e-05,0.00019102134537718924,31,False,False,0.8942641946697567,0.9945652173913043,0.8704333050127443,0.8792114695340502,-2.3013540913144176e-05,-3.018979652486782e-05,-2.0961031238079704e-05,-2.168454000777981e-05,-7.702840913095648e-06,-1.4879096524819294e-05,-5.6503312380311775e-06,-6.3738400077312815e-06,5.894173360517262e-07,-3.1565141357571025e-06,7.322530997815079e-07,6.757655792972301e-07,False,True,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,1.6479026391242567e-05
13,0,e103_edge_q2s3_amplitude_bc6a7a27,edge_q2s3_amplitude,e95,mixmin,edge_topgap75,Q2+S3,0.25,75.0,63.0,31.0,29.0,6.0,25.0,31.0,1.0,-2.5779055340069412e-05,-2.5779055340069412e-05,-3.144624020678943e-05,-3.5212842548482115e-06,-3.5212842548482115e-06,-1.1977848822120052e-05,-3.3980639728703466e-05,-3.3980639728703466e-05,-3.144624020678943e-05,-3.983524203654554e-05,-3.983524203654554e-05,-3.144624020678943e-05,-3.983524203654554e-05,-3.5212842548482115e-06,3,3,164,-0.00012962114434687534,-5.2776314409919145e-05,-0.00016315608778377788,-5.495991352413854e-05,-0.00036413898251394516,-0.00020954944801904185,-0.00032734296325897004,3.3107541171321595e-05,0.7222222222222222,0.9444444444444444,True,0.005357257077691606,0.003648401033223729,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007365210719569611,0.002303616142534301,0.3480563223557736,0.0026493569594171567,1.0369960326336065e-05,0.00019102134537718924,31,False,False,0.8942641946697567,0.9945652173913043,0.8704333050127443,0.8792114695340502,-2.3013540913144176e-05,-3.018979652486782e-05,-2.0961031238079704e-05,-2.168454000777981e-05,-7.702840913095648e-06,-1.4879096524819294e-05,-5.6503312380311775e-06,-6.3738400077312815e-06,5.894173360517262e-07,-3.1565141357571025e-06,7.322530997815079e-07,6.757655792972301e-07,False,True,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,1.6479026391242567e-05
13,0,e103_edge_q2s3_amplitude_bc6a7a27,edge_q2s3_amplitude,e95,mixmin,edge_topgap100,Q2+S3,0.25,100.0,73.0,31.0,29.0,6.0,25.0,31.0,1.0,-2.5779055340069412e-05,-2.5779055340069412e-05,-3.144624020678943e-05,-3.5212842548482115e-06,-3.5212842548482115e-06,-1.1977848822120052e-05,-3.3980639728703466e-05,-3.3980639728703466e-05,-3.144624020678943e-05,-3.983524203654554e-05,-3.983524203654554e-05,-3.144624020678943e-05,-3.983524203654554e-05,-3.5212842548482115e-06,3,3,176,-0.00012962114434687534,-5.2776314409919145e-05,-0.00016315608778377788,-5.495991352413854e-05,-0.00036413898251394516,-0.00020954944801904185,-0.00032734296325897004,3.3107541171321595e-05,0.7222222222222222,0.9444444444444444,True,0.005357257077691606,0.003648401033223729,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007365210719569611,0.002303616142534301,0.3480563223557736,0.0026493569594171567,1.0369960326336065e-05,0.00019102134537718924,31,False,False,0.8942641946697567,0.9945652173913043,0.8704333050127443,0.8792114695340502,-2.3013540913144176e-05,-3.018979652486782e-05,-2.0961031238079704e-05,-2.168454000777981e-05,-7.702840913095648e-06,-1.4879096524819294e-05,-5.6503312380311775e-06,-6.3738400077312815e-06,5.894173360517262e-07,-3.1565141357571025e-06,7.322530997815079e-07,6.757655792972301e-07,False,True,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,1.6479026391242567e-05
56,0,e103_edge_q2s3_amplitude_66ac81c0,edge_q2s3_amplitude,e95,mixmin,edge_topgap10,S3,0.375,10.0,10.0,10.0,10.0,0.0,10.0,10.0,1.0,-2.5675695135563004e-05,-2.5675695135563004e-05,-3.0937634270200576e-05,-4.194963991399625e-06,-4.194963991399625e-06,-1.1811613088497097e-05,-3.362924387506627e-05,-3.362924387506627e-05,-3.0937634270200576e-05,-3.920287754022311e-05,-3.920287754022311e-05,-3.0937634270200576e-05,-3.920287754022311e-05,-4.194963991399625e-06,3,3,93,-0.00014145570614114146,-5.743117833645339e-05,-0.00016726818350923378,-6.0655941758358534e-05,-0.00038722762435805524,-0.0002239417830582069,-0.0003350574285138801,2.5922404343826383e-05,0.75,0.9722222222222222,True,0.005400980748137377,0.003801433879783929,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.000768727340716963,0.0024091063196329046,0.3480563223557736,0.0026815632281771587,1.0656638336827149e-05,0.000147297674931421,10,False,False,0.4075898030127462,0.5896739130434783,0.3827527612574342,0.396415770609319,-1.6523598308869605e-05,-1.861197843998227e-05,-1.6218640063092086e-05,-1.6348006690671864e-05,-1.2128983088210774e-06,-3.3012784399337427e-06,-9.079400630435595e-07,-1.0373066906233376e-06,3.4822745110599535e-06,3.774583974020647e-06,2.323460423389379e-06,2.7198198865297947e-06,False,True,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,4.40349794369041e-06
