pred_index,base_index,tag,base_tag,variant_id,variant_kind,variant_name,reason,subset_key,pool,pool_size,pool_support_mean,pool_support2_count,base_agg,delta_agg,gate,pair_name,alpha_q2,alpha_s3,alpha_sum,alpha_max,alpha_gap,dominant_axis,gate_active_q2,gate_active_s3,mean_abs_q2_delta_unit,mean_abs_s3_delta_unit,mean_abs_q2s3_delta_unit,weight_max,weight_entropy,cell_heldout_mean,cell_world_mean,cell_hidden_q2s3_mean,cell_block_win_mean,all_delta_vs_mixmin,all_minus_base,all_worst_minus_base,set_inverse_top_delta_vs_mixmin,set_inverse_top_minus_base,set_inverse_top_worst_minus_base,set_raw05_compatible_delta_vs_mixmin,set_raw05_compatible_minus_base,set_raw05_compatible_worst_minus_base,set_all_sign_delta_vs_mixmin,set_all_sign_minus_base,set_all_sign_worst_minus_base,best_set_delta_vs_mixmin,worst_set_delta_vs_mixmin,sets_beating_base,sets_tail_neutral,row_id,world_support_minus_base,raw_energy_q_p90_minus_base,hidden_core_minus_base,hidden_q2_minus_base,hidden_s3_minus_base,hidden_q2s3_mean_minus_base,block_q2s3_mean_minus_base,block_q2s3_max_minus_base,block_q2s3_beats_base_rate,block_q2s3_tail_safe_rate,nonanchor_evaluated,mean_abs_logit_move_vs_mixmin,mean_abs_q2s3_logit_move_vs_mixmin,all_beats_base,all_margin_vs_mixmin,all_sets_beat_base,all_sets_tail_neutral,hidden_q2s3_beats_base,world_nonworse,block_majority_beats,block_tail_safe,strict_gate,loose_gate,deployable_gate,mean_abs_logit_delta_vs_e73,mean_abs_q2s3_logit_delta_vs_e73,mean_abs_logit_delta_vs_e74,mean_abs_q2s3_logit_delta_vs_e74,mean_abs_logit_delta_vs_e75,mean_abs_q2s3_logit_delta_vs_e75
545,528,e76_heldout_minus_base_top6_q2a16_s3a28_3ea0877a,e76_base_heldout_minus_base_top6_71a7646b,24,rank_keep,heldout_minus_base_top6,keep best 6 by heldout_minus_base,43-46-47-58-76-77,translator_tail_soft_p90_m0.50,6,1.5,3,mean,signed_p75,top_abs50,q2a16_s3a28,16.0,28.0,44.0,28.0,12.0,s3_higher,0.16,0.156,0.0002679308902979368,0.00031885015510397385,0.00029339052270095536,0.25034737920677397,1.6829978039949751,-2.660567188228491e-07,-2.5391265804738034e-05,-2.518469252935027e-05,0.75,-1.0960438646900883e-05,-6.607207602260523e-06,-1.3323430774203615e-06,-5.646824503735548e-05,-1.7502469986885316e-05,-4.519547654346923e-06,9.641170364838025e-06,-2.5150384398431314e-06,-1.3323430774203615e-06,1.394575873203685e-05,1.9588561994687836e-07,-1.3323430774203615e-06,-5.646824503735548e-05,1.394575873203685e-05,2,3,520,-0.0003124817456382268,-0.000184990154401099,-0.00013832393760396244,-0.0004899692403127487,-0.00047829832291504393,-0.0004841337816138963,-0.0006466606083256895,0.0,0.7222222222222222,1.0,True,0.007848907098743868,0.006607349293839168,True,True,False,True,True,True,True,True,False,True,False,0.001301033948032617,0.0019919776312895435,0.0012716173133529764,0.0018890194099108022,0.0011650523849246208,0.001516042160411557
571,550,e76_heldout_minus_base_top8_q2a0_s3a28_0f738060,e76_base_heldout_minus_base_top8_69a1f5ad,25,rank_keep,heldout_minus_base_top8,keep best 8 by heldout_minus_base,43-46-47-48-49-58-76-77,translator_tail_soft_p90_m0.50,8,1.625,5,mean,signed_p75,top_abs50,q2a0_s3a28,0.0,28.0,28.0,28.0,28.0,s3_only,0.16,0.16,0.0002661503869974855,0.000320588297861175,0.00029336934242933026,0.1844511406178803,1.9987844466003022,-2.5039582150776507e-07,-2.4313060656428986e-05,-2.4620935179027036e-05,0.7621527777777778,-1.0952225161786622e-05,-6.411857282784261e-06,-8.478227735420063e-07,-5.477747829152335e-05,-1.7967556677489505e-05,-5.24781257338347e-06,8.813258365325538e-06,-2.013127321842667e-06,-8.478227735420063e-07,1.310754444094897e-05,7.451121509793879e-07,-8.478227735420063e-07,-5.477747829152335e-05,1.310754444094897e-05,2,3,545,-9.720476962936093e-05,-7.095362279818662e-05,-6.968394370068798e-05,0.0,-0.0004877876059054126,-0.0002438938029527063,-0.0004359166826717895,0.00012105475579061367,0.6111111111111112,0.9444444444444444,True,0.006821238785375978,0.004488236170056509,True,True,False,True,True,True,True,True,False,True,False,0.0015981191488012242,0.004262176003632359,0.0015819719940566468,0.004205660962026337,0.0008640822832957087,0.001693046974363053
592,572,e76_heldout_minus_base_top10_q2a0_s3a26_783a2fac,e76_base_heldout_minus_base_top10_fce89eac,26,rank_keep,heldout_minus_base_top10,keep best 10 by heldout_minus_base,43-46-47-48-49-50-58-76-77-97,translator_tail_soft_p90_m0.50,10,1.6,6,mean,signed_p75,top_abs50,q2a0_s3a26,0.0,26.0,26.0,26.0,26.0,s3_only,0.152,0.164,0.0002568291653424658,0.00030992345391335307,0.0002833763096279094,0.15645949426343386,2.211115871656901,-2.3413857301868292e-07,-2.3217245614382855e-05,-2.3314130519341836e-05,0.7611111111111112,-1.0937869507787745e-05,-6.3163790374742845e-06,-1.2300054583747055e-06,-5.23769739830815e-05,-1.685972326448404e-05,-4.842806757832108e-06,7.731535031418879e-06,-2.3297240110409234e-06,-1.2300054583747055e-06,1.183183042863245e-05,2.4031016354619794e-07,-1.2300054583747055e-06,-5.23769739830815e-05,1.183183042863245e-05,2,3,565,-8.942744221232535e-05,-6.591737181815827e-05,-6.237079106580223e-05,0.0,-0.00043659553745985236,-0.00021829776872992618,-0.0003929862002927995,0.00010875287975766555,0.6111111111111112,0.9444444444444444,True,0.006477842634219665,0.004029004900873662,True,True,False,True,True,True,True,True,False,True,False,0.0012715166941606178,0.003740153592978129,0.0013135484769685375,0.0038872648328058474,0.0007815265075301079,0.002025187939771344
456,440,e76_gradient_gate_grad_all_4of6_q2a16_s3a26_acc5fb64,e76_base_gradient_gate_grad_all_4of6_c5fde00c,20,group_keep,gradient_gate_grad_all_4of6,keep gradient_gate=grad_all_4of6,46-47-49-50-76-77-97-98,translator_tail_soft_p90_m0.50,8,1.5,4,mean,signed_p75,top_abs50,q2a16_s3a26,16.0,26.0,42.0,26.0,10.0,s3_higher,0.16,0.144,0.0002657354723200077,0.000276268892148116,0.0002710021822340619,0.2076720761393054,1.9683120757111592,-2.0280093397662124e-07,-2.2360153794252137e-05,-2.1437794765220234e-05,0.7569444444444444,-1.0928724090142339e-05,-6.36499060890916e-06,5.18228833623624e-07,-5.2914011022364704e-05,-1.8306994740924232e-05,-9.695615400984181e-06,7.8496146321827e-06,-1.7484888127361486e-06,5.18228833623624e-07,1.2278224119977033e-05,9.605117271549446e-07,5.18228833623624e-07,-5.2914011022364704e-05,1.2278224119977033e-05,2,1,435,-0.00031220545436993477,-0.00019550642360444126,-0.00012430074918423628,-0.000491758060624431,-0.0003783471836651675,-0.00043505262214479923,-0.0005653967304166797,0.0,0.7222222222222222,1.0,True,0.006930941638866474,0.0057173793764856385,True,True,False,False,True,True,True,True,False,True,False,0.0010198563950205468,0.0020009516030243695,0.0010401183448889523,0.002071868427563789,0.001137452435206379,0.0024125377436747817
474,462,e76_gradient_gate_grad_core_top50_q2a12_s3a26_e23a5c67,e76_base_gradient_gate_grad_core_top50_5a6390fd,21,group_keep,gradient_gate_grad_core_top50,keep gradient_gate=grad_core_top50,43-48-58-99-100,translator_tail_soft_p90_m0.50,5,1.4,2,mean,signed_p75,top_abs50,q2a12_s3a26,12.0,26.0,38.0,26.0,14.0,s3_higher,0.136,0.132,0.00023851361400852814,0.00030106934769649453,0.0002697914808525113,0.3547019244074891,1.5090841064583678,-2.310601709964999e-07,-2.3569746490600885e-05,-2.3076460241457793e-05,0.7222222222222222,-1.0925149410700996e-05,-6.3389809890068705e-06,-8.07558941051667e-07,-5.33919952750983e-05,-1.6705912311176796e-05,-9.90665827593773e-06,8.514362596523384e-06,-2.3132871893594142e-06,-8.07558941051667e-07,1.2102184446693975e-05,2.256533626621149e-09,-8.07558941051667e-07,-5.33919952750983e-05,1.2102184446693975e-05,2,3,452,-0.0002345961838638277,-0.00010625572328615274,-0.0001212731535823186,-0.00036003260993286434,-0.0004888794651432965,-0.0004244560375380804,-0.0005883088253160375,0.0,0.6944444444444444,1.0,True,0.006861908109393267,0.0053449832041056475,True,True,False,True,True,True,True,True,False,True,False,0.0015443951309991677,0.0028957097112208845,0.0015738872649432845,0.0029989321800252926,0.0012897549373122239,0.0020044690333165804
1556,1540,e76_bootstrap8_037_q2a16_s3a26_2d8d5751,e76_base_bootstrap8_037_cdefeea1,70,bootstrap8,bootstrap8_037,deterministic random 8-of-13 subset,43-46-47-50-58-76-77-98,translator_tail_soft_p90_m0.50,8,1.5,4,mean,signed_p75,top_abs50,q2a16_s3a26,16.0,26.0,42.0,26.0,10.0,s3_higher,0.172,0.148,0.0002765025600871045,0.0002874266347348224,0.00028196459741096347,0.20129744659547155,1.964505895631846,-2.4155121862434736e-07,-2.3781197057969085e-05,-2.3430539681146625e-05,0.7517361111111112,-1.0921043732015079e-05,-6.410334238760029e-06,2.2147036071729076e-07,-5.537431227875533e-05,-1.856674630718036e-05,-9.695615400984181e-06,9.051839169216258e-06,-1.7993019952866618e-06,2.2147036071729076e-07,1.3559341913604861e-05,1.1350455860759112e-06,2.2147036071729076e-07,-5.537431227875533e-05,1.3559341913604861e-05,2,1,1485,-0.00033608494133124944,-0.00020710025616699212,-0.00013033510299984008,-0.000511541040282365,-0.0004008046807164045,-0.00045617286049938477,-0.0005943163629702011,0.0,0.7222222222222222,1.0,True,0.00729735240923413,0.005948566732249599,True,True,False,False,True,True,True,True,False,True,False,0.0010024093782527487,0.0021745249231040716,0.0010226713281211541,0.0022454417476434918,0.0010690618600598535,0.0024078086094289396
368,352,e76_band_all_q2a16_s3a26_22a1531e,e76_base_band_all_d9cf8b2d,16,group_keep,band_all,keep band=all,76-77-97-98-99-100,translator_tail_soft_p90_m0.50,6,1.0,0,mean,signed_p75,top_abs50,q2a16_s3a26,16.0,26.0,42.0,26.0,10.0,s3_higher,0.168,0.136,0.00027729296472066143,0.00027018296804941114,0.00027373796638503626,0.18512777123522067,1.781298009813918,-1.7320470161822735e-07,-2.133385950924735e-05,-1.7661054190028457e-05,0.7037037037037036,-1.0899363170668863e-05,-6.322184634921513e-06,-4.232532300196823e-07,-5.266467279929632e-05,-1.659700974843137e-05,-9.763790872252542e-06,8.03366155632812e-06,-2.3921788415703915e-06,-4.232532300196823e-07,1.1932921731072632e-05,2.2634685126199372e-08,-4.232532300196823e-07,-5.266467279929632e-05,1.1932921731072632e-05,2,3,351,-0.00030858693034003246,-0.00017144031225468925,-0.00012325597054174686,-0.000503573331791074,-0.00035921846200132057,-0.0004313958968961973,-0.0005358945858965849,0.0,0.6666666666666666,1.0,True,0.007081049688125307,0.005730722302407674,True,True,False,True,True,True,True,True,False,True,False,0.0010587555257634566,0.0016842542069733363,0.0010716198778109552,0.001729279439139581,0.0012253785707905189,0.0022674348645680535
570,550,e76_heldout_minus_base_top8_q2a0_s3a26_0556088d,e76_base_heldout_minus_base_top8_69a1f5ad,25,rank_keep,heldout_minus_base_top8,keep best 8 by heldout_minus_base,43-46-47-48-49-58-76-77,translator_tail_soft_p90_m0.50,8,1.625,5,mean,signed_p75,top_abs50,q2a0_s3a26,0.0,26.0,26.0,26.0,26.0,s3_only,0.16,0.16,0.0002661503869974855,0.000320588297861175,0.00029336934242933026,0.1844511406178803,1.9987844466003022,-2.5039582150776507e-07,-2.4313060656428986e-05,-2.4620935179027036e-05,0.7621527777777778,-1.0888337034442586e-05,-6.347969155440225e-06,-1.3617154328571246e-06,-5.38238400658031e-05,-1.701391845176925e-05,-5.078614169651274e-06,8.53058531102846e-06,-2.295800376139745e-06,-1.3617154328571246e-06,1.2628243651557902e-05,2.6581136158831953e-07,-1.3617154328571246e-06,-5.38238400658031e-05,1.2628243651557902e-05,2,3,544,-9.036807464375966e-05,-6.626280872257251e-05,-6.508382098918686e-05,0.0,-0.00045558674692453005,-0.00022779337346226503,-0.00040609527085327013,0.0001092619209981862,0.6111111111111112,0.9444444444444444,True,0.006729642128844215,0.004167647872195337,True,True,False,True,True,True,True,True,False,True,False,0.001506522492269461,0.003941587705771186,0.0014903753375248836,0.003885072664165165,0.0009402017518733037,0.001959465114384636
917,902,e76_bootstrap8_008_q2a16_s3a24_79be3b4d,e76_base_bootstrap8_008_c6b6637a,41,bootstrap8,bootstrap8_008,deterministic random 8-of-13 subset,46-47-49-50-58-77-97-98,translator_tail_soft_p90_m0.50,8,1.5,4,mean,signed_p75,top_abs50,q2a16_s3a24,16.0,24.0,40.0,24.0,8.0,s3_higher,0.16,0.144,0.0002649018467200459,0.0002823092957076551,0.00027360557121385053,0.2092660996538994,1.9637687277280138,-2.1583309468831136e-07,-2.193392677034697e-05,-2.1515494146216296e-05,0.75,-1.0877231219730277e-05,-6.204247624541637e-06,-1.6443487460549022e-08,-5.1840909282674374e-05,-1.7210226607278223e-05,-8.891211779937791e-06,7.510477189942577e-06,-1.9671099887874632e-06,-1.6443487460549022e-08,1.1698738433763012e-05,5.645937226628206e-07,-1.6443487460549022e-08,-5.1840909282674374e-05,1.1698738433763012e-05,2,3,875,-0.00030544128707424853,-0.00019058770434332573,-0.00012240740055549648,-0.000491579987097035,-0.0003652718167913016,-0.0004284259019441683,-0.0005536714702173155,0.0,0.7222222222222222,1.0,True,0.006800413204413,0.00550692632225229,True,True,False,True,True,True,True,True,False,True,False,0.0009034906252657936,0.0017904985487910208,0.0009386151107452686,0.0019134342479691835,0.0011320461441324903,0.0025904428648244587
712,704,e76_block_q2s3_beats_base_rate_top8_asym8_28_e75_bdda8073,e76_base_block_q2s3_beats_base_rate_top8_8328b38e,32,rank_keep,block_q2s3_beats_base_rate_top8,keep best 8 by block_q2s3_beats_base_rate,43-46-47-48-49-50-76-77,translator_tail_soft_p90_m0.50,8,1.75,6,mean,signed_p75,top_abs50,asym8_28_e75,8.0,28.0,36.0,28.0,20.0,s3_higher,0.176,0.144,0.00027594651640286026,0.0002782049284359002,0.0002770757224193803,0.17290517745306883,2.0240464687441513,-2.3212829028396165e-07,-2.4446472228655393e-05,-2.494471930691855e-05,0.7777777777777778,-1.0863023706564334e-05,-6.326129057265817e-06,-1.9623946734270703e-07,-5.3613595473511744e-05,-1.7902378835144006e-05,-6.203451272890348e-06,8.1484957986655e-06,-2.092065185532732e-06,-1.9623946734270703e-07,1.2876028555264263e-05,1.0160568488792876e-06,-1.9623946734270703e-07,-5.3613595473511744e-05,1.2876028555264263e-05,2,3,679,-0.00025240431137003036,-0.0001605157526559653,-9.925085639472808e-05,-0.0002715389584069805,-0.0004232170363562826,-0.00034737799738163155,-0.0005168986750056494,0.0,0.7222222222222222,1.0,True,0.006826409842285961,0.0049986550637141,True,True,False,True,True,True,True,True,False,True,False,0.0012893646058462366,0.0036327828058419945,0.0013313963886541563,0.0037798940456697135,0.0006476308624193822,0.0013867147038480038
395,374,e76_band_low_slack_half_q2a0_s3a28_56dc2170,e76_base_band_low_slack_half_8e9ddf52,17,group_keep,band_low_slack_half,keep band=low_slack_half,43-46-47-48-49-50-58,translator_tail_soft_p90_m0.50,7,1.8571428571428572,6,mean,signed_p75,top_abs50,q2a0_s3a28,0.0,28.0,28.0,28.0,28.0,s3_only,0.144,0.144,0.00024963073702356043,0.00030481639125195403,0.00027722356413775723,0.1861497474307292,1.9021365167853623,-2.483543024408722e-07,-2.4103829393076776e-05,-2.5845476312697157e-05,0.7777777777777779,-1.0855037854362592e-05,-6.309844105878426e-06,-1.7797958309362372e-06,-5.177001282519189e-05,-1.6675507184760185e-05,-3.5201238866022777e-06,7.629543936960026e-06,-2.3398650692563194e-06,-1.7797958309362372e-06,1.1575355325033065e-05,8.583993649224908e-08,-1.7797958309362372e-06,-5.177001282519189e-05,1.1575355325033065e-05,2,3,377,-7.864093249752564e-05,-4.714709181230514e-05,-6.786837217323538e-05,0.0,-0.0004750786052128697,-0.00023753930260643485,-0.0004321700228788067,0.00010106020892056902,0.5833333333333334,0.9444444444444444,True,0.00641796340721373,0.0042674294775274105,True,True,False,True,True,True,True,True,False,True,False,0.0016880063685285824,0.004175402175679814,0.0016814329898251876,0.004152395350217933,0.0009879315854792409,0.0017251404350071204
711,704,e76_block_q2s3_beats_base_rate_top8_q2a8_s3a26_ec4335d9,e76_base_block_q2s3_beats_base_rate_top8_8328b38e,32,rank_keep,block_q2s3_beats_base_rate_top8,keep best 8 by block_q2s3_beats_base_rate,43-46-47-48-49-50-76-77,translator_tail_soft_p90_m0.50,8,1.75,6,mean,signed_p75,top_abs50,q2a8_s3a26,8.0,26.0,34.0,26.0,18.0,s3_higher,0.176,0.144,0.00027594651640286026,0.0002782049284359002,0.0002770757224193803,0.17290517745306883,2.0240464687441513,-2.3212829028396165e-07,-2.4446472228655393e-05,-2.494471930691855e-05,0.7777777777777778,-1.083536793089479e-05,-6.298473281596273e-06,-7.327090387754254e-07,-5.2716845490907716e-05,-1.7005628852539978e-05,-6.016411810083611e-06,7.856391657901085e-06,-2.3841693262971475e-06,-7.327090387754254e-07,1.2354350040544304e-05,4.943783341593289e-07,-7.327090387754254e-07,-5.2716845490907716e-05,1.2354350040544304e-05,2,3,678,-0.00024404169867193754,-0.0001542338316273817,-9.529579401842958e-05,-0.0002715389584069805,-0.00039553159972229024,-0.00033353527906463537,-0.0004894957731136841,0.0,0.7222222222222222,1.0,True,0.0067469227198757075,0.004720450135278214,True,True,False,True,True,True,True,True,False,True,False,0.0012098774834359831,0.0033545778774061075,0.0012519092662439028,0.003501689117233827,0.0007126442313835784,0.001614261495222691
717,704,e76_block_q2s3_beats_base_rate_top8_q2a12_s3a28_63f56afa,e76_base_block_q2s3_beats_base_rate_top8_8328b38e,32,rank_keep,block_q2s3_beats_base_rate_top8,keep best 8 by block_q2s3_beats_base_rate,43-46-47-48-49-50-76-77,translator_tail_soft_p90_m0.50,8,1.75,6,mean,signed_p75,top_abs50,q2a12_s3a28,12.0,28.0,40.0,28.0,16.0,s3_higher,0.176,0.144,0.00027594651640286026,0.0002782049284359002,0.0002770757224193803,0.17290517745306883,2.0240464687441513,-2.3212829028396165e-07,-2.4446472228655393e-05,-2.494471930691855e-05,0.7777777777777778,-1.082642227645536e-05,-6.2895276271568434e-06,1.8753012431815819e-07,-5.365083101360746e-05,-1.793961437523972e-05,-6.4451975987367405e-06,8.240021339589454e-06,-2.0005396446087786e-06,1.8753012431815819e-07,1.2931542844651922e-05,1.0715711382669468e-06,1.8753012431815819e-07,-5.365083101360746e-05,1.2931542844651922e-05,2,1,684,-0.00031548210923079147,-0.0001938835034136499,-0.00011827416958792858,-0.00040470215075927296,-0.0004232170363562826,-0.0004139595935577778,-0.0005735591405614754,0.0,0.7222222222222222,1.0,True,0.006984093565944739,0.005550548096519826,True,True,False,False,True,True,True,True,False,True,False,0.0011678601556217236,0.0032075172300562,0.0012098919384296433,0.0033546284698839184,0.0008053145860781596,0.0019386077366537256
713,704,e76_block_q2s3_beats_base_rate_top8_q2a8_s3a32_9e0671c4,e76_base_block_q2s3_beats_base_rate_top8_8328b38e,32,rank_keep,block_q2s3_beats_base_rate_top8,keep best 8 by block_q2s3_beats_base_rate,43-46-47-48-49-50-76-77,translator_tail_soft_p90_m0.50,8,1.75,6,mean,signed_p75,top_abs50,q2a8_s3a32,8.0,32.0,40.0,32.0,24.0,s3_higher,0.176,0.144,0.00027594651640286026,0.0002782049284359002,0.0002770757224193803,0.17290517745306883,2.0240464687441513,-2.3212829028396165e-07,-2.4446472228655393e-05,-2.494471930691855e-05,0.7777777777777778,-1.082633167492908e-05,-6.289437025630562e-06,1.133690728405412e-06,-5.549173291496956e-05,-1.9780516276601823e-05,-6.492052716300378e-06,8.908595837020528e-06,-1.331965147177705e-06,1.133690728405412e-06,1.4104142053383839e-05,2.244170346998864e-06,1.133690728405412e-06,-5.549173291496956e-05,1.4104142053383839e-05,2,1,680,-0.0002690750189293879,-0.0001729109022892139,-0.00010699228872337874,-0.0002715389584069805,-0.000477407062656629,-0.00037447301053180476,-0.0005711153434137003,0.0,0.7222222222222222,1.0,True,0.006985384087106479,0.005555064920585912,True,True,False,False,True,True,True,True,False,True,False,0.0014483388506667542,0.004189192662713807,0.001490370633474674,0.004336303902541526,0.0008019209742345009,0.0019267300952009196
741,726,e76_block_q2s3_beats_base_rate_top10_q2a16_s3a24_0fdf02ad,e76_base_block_q2s3_beats_base_rate_top10_c2517d8d,33,rank_keep,block_q2s3_beats_base_rate_top10,keep best 10 by block_q2s3_beats_base_rate,43-46-47-48-49-50-76-77-97-98,translator_tail_soft_p90_m0.50,10,1.6,6,mean,signed_p75,top_abs50,q2a16_s3a24,16.0,24.0,40.0,24.0,8.0,s3_higher,0.156,0.144,0.0002612844973572531,0.0002792201392825927,0.0002702523183199229,0.15799930839264092,2.2029865995368545,-2.1635789827501027e-07,-2.295967222493067e-05,-2.27565765588994e-05,0.7666666666666667,-1.0821412662398444e-05,-6.22132956185073e-06,4.986741464207967e-09,-5.174302140342757e-05,-1.7131307112783212e-05,-8.820534694420346e-06,7.568736245078256e-06,-2.0575155899038577e-06,4.986741464207967e-09,1.1710047171265003e-05,5.248340171348786e-07,4.986741464207967e-09,-5.174302140342757e-05,1.1710047171265003e-05,2,1,707,-0.00030953320257610657,-0.00018684152834524959,-0.0001209181710316587,-0.00048636293037188083,-0.00036006426684941084,-0.00042321359861064584,-0.0005455237294376028,0.0,0.7222222222222222,1.0,True,0.00677794982411635,0.005440917650249208,True,True,False,False,True,True,True,True,False,True,False,0.0008232345696772477,0.0017244898767879184,0.0008583590551567232,0.0018474255759660832,0.0010729728754586617,0.002598573947022867
718,704,e76_block_q2s3_beats_base_rate_top8_q2a12_s3a32_ebbc32fe,e76_base_block_q2s3_beats_base_rate_top8_8328b38e,32,rank_keep,block_q2s3_beats_base_rate_top8,keep best 8 by block_q2s3_beats_base_rate,43-46-47-48-49-50-76-77,translator_tail_soft_p90_m0.50,8,1.75,6,mean,signed_p75,top_abs50,q2a12_s3a32,12.0,32.0,44.0,32.0,20.0,s3_higher,0.176,0.144,0.00027594651640286026,0.0002782049284359002,0.0002770757224193803,0.17290517745306883,2.0240464687441513,-2.3212829028396165e-07,-2.4446472228655393e-05,-2.494471930691855e-05,0.7777777777777778,-1.0800165456958943e-05,-6.263270807660426e-06,1.5174603198442327e-06,-5.557422631430331e-05,-1.9863009675935572e-05,-6.733799041924726e-06,9.014062678835977e-06,-1.2264983053622558e-06,1.5174603198442327e-06,1.4159667264701525e-05,2.29969555831655e-06,1.5174603198442327e-06,-5.557422631430331e-05,1.4159667264701525e-05,2,1,685,-0.000332257990223306,-0.0002062786530467875,-0.00012601560191652372,-0.00040470215075927296,-0.000477407062656629,-0.000441054606707951,-0.0006277758089695268,0.0,0.7222222222222222,1.0,True,0.007143067810765258,0.006106957953391638,True,True,False,False,True,True,True,True,False,True,False,0.0013268344004422415,0.003763927086928012,0.0013688661832501612,0.003911038326755731,0.0009596046978932786,0.0024786231280066414
716,704,e76_block_q2s3_beats_base_rate_top8_q2a12_s3a26_62ac2eb0,e76_base_block_q2s3_beats_base_rate_top8_8328b38e,32,rank_keep,block_q2s3_beats_base_rate_top8,keep best 8 by block_q2s3_beats_base_rate,43-46-47-48-49-50-76-77,translator_tail_soft_p90_m0.50,8,1.75,6,mean,signed_p75,top_abs50,q2a12_s3a26,12.0,26.0,38.0,26.0,14.0,s3_higher,0.176,0.144,0.00027594651640286026,0.0002782049284359002,0.0002770757224193803,0.17290517745306883,2.0240464687441513,-2.3212829028396165e-07,-2.4446472228655393e-05,-2.494471930691855e-05,0.7777777777777778,-1.0798771281073094e-05,-6.261876631774577e-06,-3.4893944711456015e-07,-5.2754935448207085e-05,-1.7043718809839348e-05,-6.2581581357079585e-06,7.945518241125882e-06,-2.2950427430723508e-06,-3.4893944711456015e-07,1.2413103363972944e-05,5.531316575879686e-07,-3.4893944711456015e-07,-5.2754935448207085e-05,1.2413103363972944e-05,2,3,683,-0.0003065709667084582,-0.0001876015823850663,-0.00011431910721157457,-0.00040470215075927296,-0.00039553159972229024,-0.0004001168752407816,-0.0005461562386695105,0.0,0.7222222222222222,1.0,True,0.006904606443534486,0.005272343168083939,True,True,False,True,True,True,True,True,False,True,False,0.0010883730332114704,0.002929312301620313,0.00113040481601939,0.003076423541448032,0.0008703279550423562,0.0021661545280284127
