source_scope,view,model,split,target_kind,tail_q,policy,tail_auc,tail_logloss,tail_brier,corr_benefit,active_full_delta,active_policy_delta,loss_vs_full,q3_policy_delta,q3_full_delta,s4_policy_delta,s4_full_delta,subject_delta,subject_win_rate,dropped_cells,dropped_q3,dropped_s4,dropped_mean_benefit,dropped_bad_prob_mean,mean_amp_active,stress_promote
all3,movement,lr_l2_c0p10,subject5,contrast,0.2,drop_s4_p10,0.5555052380521088,0.6912060179225781,0.24892925190129966,-0.015591649357716607,-0.0038461243581564553,-0.0034836371154831625,0.0003624872426732928,-0.004262113094773756,-0.004262113094773756,-0.0027051611361929018,-0.0034301356215395984,-0.0033413640134962288,0.6,45,0,45,0.007249744853466259,0.7118057981176897,0.95,False
all3,latent_with_targetid,lr_l2_c0p10,row5,contrast,0.2,drop_s4_p05,0.511911126953009,0.8593763769583007,0.30111215567291905,-0.016440419105183464,-0.0038461243581564553,-0.0034829250875526574,0.00036319927060379786,-0.004262113094773756,-0.004262113094773756,-0.0027037370803320027,-0.0034301356215395984,-0.003332954497903118,0.6,22,0,22,0.014858151979245247,0.9329357884726949,0.9755555555555555,False
q3s4,movement,hgb_shallow,subject5,contrast,0.1,drop_q3_top21,0.6549933582900614,0.6519505773917665,0.2306211805137192,0.017038359413675208,-0.0038461243581564553,-0.0034816998303275337,0.00036442452782892154,-0.003533264039116024,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.0034392254922511966,0.6,21,21,0,0.015618194049811483,0.850430466262495,0.9766666666666667,False
all3,latent_no_targetid,lr_l2_c0p10,row5,risk,0.1,drop_global_top13,0.8358316344885477,0.37989174343875864,0.11176730828950572,-0.14129586671776984,-0.0038461243581564553,-0.003481228083244803,0.00036489627491165244,-0.003777917811763065,-0.004262113094773756,-0.0031845383547268735,-0.0034301356215395984,-0.0035266348570443863,0.7,13,10,3,0.0252620498015815,0.9921991019307386,0.9855555555555555,False
q3s4,latent_with_targetid,hgb_shallow,row5,risk,0.2,drop_global_p05,0.8521015933255023,0.35214848456031395,0.12096869126307995,-0.06902340747266882,-0.0038461243581564553,-0.0034806838891840997,0.0003654404689723556,-0.003769882725434992,-0.004262113094773756,-0.0031914850529334293,-0.0034301356215395984,-0.003296783308239859,0.7,45,23,22,0.007308809379448117,0.6619448898018621,0.95,False
all3,latent_with_targetid,lr_l2_c0p10,subject5,contrast,0.1,drop_s4_p05,0.470233063639657,1.0296160708092452,0.3477063092170189,-0.02584858413908745,-0.0038461243581564553,-0.003480080583223799,0.00036604377493265616,-0.004262113094773756,-0.004262113094773756,-0.002698048071673953,-0.0034301356215395984,-0.00338398058060303,0.5,22,0,22,0.014974518065429406,0.9574031737465347,0.9755555555555555,False
all3,latent_no_targetid,hgb_shallow,row5,contrast,0.1,drop_global_top75,0.5276910625505838,0.7440180126819176,0.27149138460116135,0.014447861422917109,-0.0038461243581564553,-0.0034800178552520933,0.000366106502904362,-0.004260101496723845,-0.004262113094773756,-0.002699934213781008,-0.0034301356215395984,-0.0033363698647505325,0.7,75,40,35,0.004393278034852113,0.8079185891061248,0.9166666666666666,False
all3,latent_with_targetid,hgb_shallow,row5,contrast,0.1,drop_global_top75,0.5276910625505838,0.7440180126819176,0.27149138460116135,0.014447861422917109,-0.0038461243581564553,-0.0034800178552520933,0.000366106502904362,-0.004260101496723845,-0.004262113094773756,-0.002699934213781008,-0.0034301356215395984,-0.0033363698647505325,0.7,75,40,35,0.004393278034852113,0.8079185891061248,0.9166666666666666,False
all3,movement,lr_l2_c0p10,row5,contrast,0.1,drop_s4_p20,0.5111573592322812,0.7112630231406719,0.2585435037963926,0.04062306988988428,-0.0038461243581564553,-0.003479244983939145,0.00036687937421731043,-0.004262113094773756,-0.004262113094773756,-0.0026963768731047555,-0.0034301356215395984,-0.003467796177236626,0.6,90,0,90,0.0036687937421734135,0.7401320767906773,0.9,False
all3,latent_with_targetid,hgb_shallow,subject5,risk,0.2,drop_global_top50,0.8567650578076534,0.3451216658389766,0.11822131546008743,-0.09811136362625653,-0.0038461243581564553,-0.0034791629168962057,0.00036696144126024954,-0.004259423277511165,-0.004262113094773756,-0.0026989025562815794,-0.0034301356215395984,-0.0035311317333011185,0.7,50,14,36,0.006605305942684674,0.5760490260708326,0.9444444444444444,False
q3s4,movement,hgb_shallow,subject5,contrast,0.1,drop_q3_p05,0.6549933582900614,0.6519505773917665,0.2306211805137192,0.017038359413675208,-0.0038461243581564553,-0.0034789516300604006,0.0003671727280960546,-0.003527767638581758,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.003436209174884841,0.6,22,22,0,0.015020702513020597,0.84965939516868,0.9755555555555555,False
all3,movement,hgb_shallow,row5,contrast,0.2,drop_s4_p10,0.6111358640765164,0.6792208698375817,0.2426430771234362,-0.021735436132625383,-0.0038461243581564553,-0.003478756042297859,0.0003673683158585961,-0.004262113094773756,-0.004262113094773756,-0.002695398989821851,-0.0034301356215395984,-0.0034071610506871243,0.6,45,0,45,0.00734736631717576,0.7075068707478203,0.95,False
q3s4,latent_with_targetid,lr_l2_c0p10,subject5,contrast,0.2,drop_global_p05,0.4857953687769827,1.0251343947387401,0.34688121128654115,-0.007421981006247769,-0.0038461243581564553,-0.0034785277508857515,0.00036759660727070376,-0.003721566400039733,-0.004262113094773756,-0.003235489101731992,-0.0034301356215395984,-0.00347425517731762,0.6,45,23,22,0.007351932145415464,0.9665524769222096,0.95,False
q3s4,movement,lr_l2_c0p10,row5,contrast,0.1,drop_s4_p20,0.4970516822754075,0.7337404366811758,0.26797556432246306,0.00843606727066127,-0.0038461243581564553,-0.003478025618573022,0.0003680987395834334,-0.004262113094773756,-0.004262113094773756,-0.0026939381423727315,-0.0034301356215395984,-0.003386843882679469,0.6,90,0,90,0.003680987395834165,0.7778020507354523,0.9,False
all3,movement,hgb_shallow,row5,contrast,0.2,drop_s4_top50,0.6111358640765164,0.6792208698375817,0.2426430771234362,-0.021735436132625383,-0.0038461243581564553,-0.0034776239428249145,0.00036850041533154076,-0.004262113094773756,-0.004262113094773756,-0.002693134790876184,-0.0034301356215395984,-0.0034220524308694487,0.6,50,0,50,0.0066330074759706195,0.7005631432003605,0.9444444444444444,False
all3,movement,hgb_shallow,subject5,contrast,0.2,drop_q3_p05,0.6007457054010807,0.6864989890715936,0.24584664252300445,-0.012707396384802734,-0.0038461243581564553,-0.00347742566018594,0.00036869869797051535,-0.0035247156988328365,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.0033932394890954787,0.6,22,22,0,0.015083128553339707,0.690110033052261,0.9755555555555555,False
q3s4,latent_no_targetid,hgb_shallow,subject5,risk,0.2,drop_q3_top10,0.8431343408708111,0.36151094767982106,0.12437364810172015,-0.0938297427070916,-0.0038461243581564553,-0.003477413192942369,0.0003687111652140862,-0.003524690764345695,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.003453849792776786,0.6,10,10,0,0.033184004869266995,0.6691094669660084,0.9888888888888889,False
all3,movement,lr_l2_c0p10,subject5,risk,0.1,drop_s4_top13,0.9151034379711759,0.42622518124970055,0.12205696887831521,-0.12627348435777366,-0.0038461243581564553,-0.0034773348580701136,0.0003687895000863417,-0.004262113094773756,-0.004262113094773756,-0.002692556621366804,-0.0034301356215395984,-0.0033388376851068657,0.6,13,0,13,0.02553158077520984,0.9817415919273142,0.9855555555555555,False
all3,latent_with_targetid,lr_l2_c0p10,row5,contrast,0.1,drop_q3_top13,0.48768643773846687,0.9989487595957989,0.3343761902561062,-0.009476741532239315,-0.0038461243581564553,-0.003477232985444445,0.0003688913727120102,-0.0035243303493497358,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.0034536503928425,0.7,13,13,0,0.025538633495445037,0.9827173879715253,0.9855555555555555,False
all3,latent_with_targetid,lr_l2_c0p10,row5,contrast,0.2,drop_s4_top21,0.511911126953009,0.8593763769583007,0.30111215567291905,-0.016440419105183464,-0.0038461243581564553,-0.0034766873844124246,0.0003694369737440306,-0.004262113094773756,-0.004262113094773756,-0.002691261674051426,-0.0034301356215395984,-0.0033261082383589493,0.6,21,0,21,0.015833013160457758,0.9357450256560543,0.9766666666666667,False
all3,latent_no_targetid,lr_l2_c0p10,subject5,contrast,0.2,drop_each_top13,0.4869727983576367,0.9521893208080349,0.3277406407012451,-0.005800697666140522,-0.0038461243581564553,-0.0034762607638313403,0.00036986359432511495,-0.0037622289928539443,-0.004262113094773756,-0.0031902925348089584,-0.0034301356215395984,-0.003467328241336165,0.6,26,13,13,0.01280297057279545,0.9379226770702366,0.9711111111111111,False
q3s4,latent_no_targetid,lr_l2_c0p10,row5,risk,0.1,drop_s4_top10,0.8173508680763748,0.42708366006861853,0.11620527328129936,-0.13577109968495407,-0.0038461243581564553,-0.0034760672386839886,0.00037005711947246667,-0.004262113094773756,-0.004262113094773756,-0.002690021382594443,-0.0034301356215395984,-0.003379301651374067,0.6,10,0,10,0.03330514075252775,0.9854770431950144,0.9888888888888889,False
q3s4,latent_with_targetid,lr_l2_c0p10,row5,risk,0.1,drop_s4_top10,0.8163382233414611,0.4279343246522438,0.11656024920096358,-0.13771345763352585,-0.0038461243581564553,-0.0034760672386839886,0.00037005711947246667,-0.004262113094773756,-0.004262113094773756,-0.002690021382594443,-0.0034301356215395984,-0.003379301651374067,0.6,10,0,10,0.03330514075252775,0.9853140045633084,0.9888888888888889,False
q3s4,movement,lr_l2_c0p10,subject5,contrast,0.1,drop_q3_p15,0.519985508996498,0.7272769481256617,0.26532727252647953,0.007809355743836428,-0.0038461243581564553,-0.003475843451162919,0.00037028090699353644,-0.0035215512807866833,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.0032670488171260615,0.7,68,68,0,0.004900776710208946,0.7209677633606225,0.9244444444444444,False
q3s4,latent_with_targetid,lr_l2_c0p10,subject5,contrast,0.1,drop_q3_p10,0.4175824175824176,1.1817318889477084,0.38453502174373616,-0.050884180872939735,-0.0038461243581564553,-0.0034758304861778333,0.00037029387197862196,-0.0035215253508164013,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.003348601189387723,0.6,45,45,0,0.007405877439573062,0.9390325898747949,0.95,False
q3s4,latent_no_targetid,lr_l2_c0p10,subject5,contrast,0.2,drop_q3_p15,0.48655013132868397,1.0192665220660952,0.3453310319963532,-0.006132314702477665,-0.0038461243581564553,-0.0034756480238568033,0.000370476334299652,-0.0035211604261744522,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.003442597639267686,0.7,68,68,0,0.0049033632480838816,0.9134585537611817,0.9244444444444444,False
all3,latent_with_targetid,lr_l2_c0p10,subject5,risk,0.1,drop_s4_top21,0.8400820440375447,0.4082377882475412,0.11579270586763847,-0.10753955879617774,-0.0038461243581564553,-0.003475510847066321,0.0003706135110901343,-0.004262113094773756,-0.004262113094773756,-0.0026889085993591078,-0.0034301356215395984,-0.0034953337351430356,0.6,21,0,21,0.015883436189579735,0.9731724642858514,0.9766666666666667,False
all3,movement,lr_l2_c0p10,subject5,risk,0.1,drop_s4_top25,0.9151034379711759,0.42622518124970055,0.12205696887831521,-0.12627348435777366,-0.0038461243581564553,-0.003474347527944399,0.0003717768302120561,-0.004262113094773756,-0.004262113094773756,-0.002686581961115264,-0.0034301356215395984,-0.0034217810511325665,0.6,25,0,25,0.013383965887636884,0.9601264007046718,0.9722222222222222,False
q3s4,latent_with_targetid,lr_l2_c0p10,row5,risk,0.1,drop_s4_p10,0.8163382233414611,0.4279343246522438,0.11656024920096358,-0.13771345763352585,-0.0038461243581564553,-0.003473446258045243,0.0003726781001112123,-0.004262113094773756,-0.004262113094773756,-0.002684779421316952,-0.0034301356215395984,-0.003463900410584475,0.6,45,0,45,0.007453562002225371,0.8818433598731669,0.95,False
all3,latent_with_targetid,hgb_shallow,row5,risk,0.1,drop_q3_p05,0.8839988807610825,0.22826033989663896,0.07370380933925416,-0.16303562301202912,-0.0038461243581564553,-0.003473001430624234,0.0003731229275322212,-0.003515867239709203,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.003388456858199018,0.8,22,22,0,0.015264119762685463,0.5004047808987372,0.9755555555555555,False
all3,movement,hgb_shallow,subject5,risk,0.1,drop_global_top25,0.9103831891223735,0.20294737225846993,0.06625495327942493,-0.1340424819261842,-0.0038461243581564553,-0.003472985910155102,0.0003731384480013533,-0.0032052550817863734,-0.004262113094773756,-0.0037407167385240525,-0.0034301356215395984,-0.0035345045181608636,0.7,25,12,13,0.01343298412805068,0.5335315089059232,0.9722222222222222,False
q3s4,latent_with_targetid,lr_l2_c0p10,subject5,contrast,0.1,drop_global_top13,0.4175824175824176,1.1817318889477084,0.38453502174373616,-0.050884180872939735,-0.0038461243581564553,-0.0034723277256241136,0.00037379663253234163,-0.003971109413030471,-0.004262113094773756,-0.002973546038218311,-0.0034301356215395984,-0.003443638932931048,0.7,13,5,8,0.02587822840607657,0.9870427970144594,0.9855555555555555,False
all3,latent_no_targetid,lr_l2_c0p10,row5,risk,0.1,drop_s4_p05,0.8358316344885477,0.37989174343875864,0.11176730828950572,-0.14129586671776984,-0.0038461243581564553,-0.003472219076531613,0.00037390528162484227,-0.004262113094773756,-0.004262113094773756,-0.002682325058289803,-0.0034301356215395984,-0.0034954142256993113,0.8,22,0,22,0.015296125157381655,0.947552066103795,0.9755555555555555,False
all3,latent_with_targetid,hgb_shallow,subject5,risk,0.2,drop_q3_top21,0.8567650578076534,0.3451216658389766,0.11822131546008743,-0.09811136362625653,-0.0038461243581564553,-0.0034719619730156914,0.00037416238514076383,-0.0035137883244922286,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.0033314324923522263,0.6,21,21,0,0.01603553079174758,0.5488972611510632,0.9766666666666667,False
all3,movement,lr_l2_c0p10,row5,contrast,0.2,drop_global_top100,0.5801699043545416,0.6851517984615546,0.24591274894049156,-0.008074123765747622,-0.0038461243581564553,-0.003471895784604273,0.0003742285735521822,-0.0035811621639711966,-0.004262113094773756,-0.0033626294052376826,-0.0034301356215395984,-0.0033765627258413367,0.5,100,39,61,0.003368057161970588,0.678526427091439,0.8888888888888888,False
q3s4,latent_no_targetid,lr_l2_c0p10,row5,contrast,0.2,drop_q3_top40,0.5287233410562585,0.9241426505991884,0.3112035187844918,0.013807210986635619,-0.0038461243581564553,-0.0034709352685122763,0.00037518908964417896,-0.0035117349154852873,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.0033765730413833793,0.6,40,40,0,0.00844175451699489,0.9292197512535509,0.9555555555555556,False
all3,latent_no_targetid,hgb_shallow,row5,risk,0.2,drop_global_top50,0.8495753139965664,0.3600832894292908,0.1238949390202873,-0.10360570939947919,-0.0038461243581564553,-0.0034702185772658156,0.00037590578089063964,-0.004208631429400089,-0.004262113094773756,-0.002731805725131875,-0.0034301356215395984,-0.0034565329247445596,0.8,50,27,23,0.006766304056032785,0.5299138056450008,0.9444444444444444,False
q3s4,latent_with_targetid,lr_l2_c0p10,row5,risk,0.1,drop_s4_top40,0.8163382233414611,0.4279343246522438,0.11656024920096358,-0.13771345763352585,-0.0038461243581564553,-0.0034693240811504156,0.0003768002770060397,-0.004262113094773756,-0.004262113094773756,-0.002676535067527186,-0.0034301356215395984,-0.0034440574331771278,0.6,40,0,40,0.008478006232638455,0.8972595502985726,0.9555555555555556,False
all3,latent_with_targetid,lr_l2_c0p10,subject5,contrast,0.2,drop_q3_p15,0.49098813513268724,0.9466784983842551,0.3268034106969946,-0.01135049255599356,-0.0038461243581564553,-0.0034685975233602617,0.00037752683479619353,-0.003507059425181258,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.0034299441650226027,0.7,68,68,0,0.004996678695833013,0.8565160717082412,0.9244444444444444,False
all3,latent_with_targetid,hgb_shallow,subject5,contrast,0.2,drop_global_p10,0.5272167376143465,0.7117725055643551,0.25840507819339487,-0.0007600688979560676,-0.0038461243581564553,-0.0034685884544259915,0.00037753590373046375,-0.004373222841012936,-0.004262113094773756,-0.00256395406783938,-0.0034301356215395984,-0.003467222121221791,0.6,90,44,46,0.0037753590373048756,0.6760955444041905,0.9,False
all3,latent_no_targetid,hgb_shallow,row5,contrast,0.1,drop_global_p20,0.5276910625505838,0.7440180126819176,0.27149138460116135,0.014447861422917109,-0.0038461243581564553,-0.0034685039013702124,0.0003776204567862429,-0.003423542842509897,-0.004262113094773756,-0.003513464960230972,-0.0034301356215395984,-0.003324017366114562,0.6,180,88,92,0.0018881022839311251,0.7546514460708613,0.8,False
all3,latent_with_targetid,hgb_shallow,row5,contrast,0.1,drop_global_p20,0.5276910625505838,0.7440180126819176,0.27149138460116135,0.014447861422917109,-0.0038461243581564553,-0.0034685039013702124,0.0003776204567862429,-0.003423542842509897,-0.004262113094773756,-0.003513464960230972,-0.0034301356215395984,-0.003324017366114562,0.6,180,88,92,0.0018881022839311251,0.7546514460708613,0.8,False
q3s4,movement,lr_l2_c0p10,subject5,risk,0.2,drop_s4_top21,0.8544939067608661,0.5344946083371772,0.16096897517725303,-0.12264486453806411,-0.0038461243581564553,-0.0034682131144745387,0.00037791124368191653,-0.004262113094773756,-0.004262113094773756,-0.0026743131341753212,-0.0034301356215395984,-0.0033339216809632256,0.6,21,0,21,0.01619619615780355,0.9737965608693878,0.9766666666666667,False
all3,latent_no_targetid,lr_l2_c0p10,subject5,risk,0.2,drop_s4_p05,0.7199472605193162,0.5862140547979804,0.18110583546694123,-0.10652603514661557,-0.0038461243581564553,-0.0034672122095062985,0.00037891214865015677,-0.004262113094773756,-0.004262113094773756,-0.002672311324239063,-0.0034301356215395984,-0.003462178267666338,0.6,22,0,22,0.01550095153569024,0.9522666832695184,0.9755555555555555,False
