pred_index,base_index,tag,keep_targets,selection_mode,requested_n,selected_n,unique_source_files,unique_seed_ranks,source_families,aggregator,shrink,source_best_all_delta,source_median_all_delta,source_worst_all_delta,source_best_inverse_top_delta,source_median_inverse_top_delta,mean_abs_logit_move_raw,active_cells,active_rows,all_delta_vs_mixmin,all_minus_base,all_worst_minus_base,set_inverse_top_delta_vs_mixmin,set_inverse_top_minus_base,set_inverse_top_worst_minus_base,set_raw05_compatible_delta_vs_mixmin,set_raw05_compatible_minus_base,set_raw05_compatible_worst_minus_base,set_all_sign_delta_vs_mixmin,set_all_sign_minus_base,set_all_sign_worst_minus_base,best_set_delta_vs_mixmin,worst_set_delta_vs_mixmin,sets_beating_base,sets_tail_neutral,row_id,world_support_minus_base,raw_energy_q_p90_minus_base,hidden_core_minus_base,hidden_q2_minus_base,hidden_s3_minus_base,hidden_q2s3_mean_minus_base,block_q2s3_mean_minus_base,block_q2s3_max_minus_base,block_q2s3_beats_base_rate,block_q2s3_tail_safe_rate,nonanchor_evaluated,mean_abs_logit_move_vs_mixmin,mean_abs_q2s3_logit_move_vs_mixmin,all_beats_base,all_margin_vs_mixmin,all_sets_beat_base,all_sets_tail_neutral,hidden_q2s3_beats_base,world_nonworse,block_majority_beats,block_tail_safe,strict_gate,loose_gate,deployable_gate,structural_all_sets_tail_neutral,structural_all_sets_beat_base,structural_hidden_core_beats_base,structural_world_nonworse,structural_raw_energy_nonworse,structural_strict_gate,structural_loose_gate,materialized_submission
346,0,e86_mean_source_file_10_s0.75_85d4df11,"Q2,S1,S3",source_file,10,10,10,10,"rawcorr_micro,rawcorr_refine",mean,0.75,-1.6321165997257303e-05,-1.631791017331352e-05,-1.6310468954894297e-05,-1.9193903471492743e-05,-1.9173429034458067e-05,0.0022516188064634563,289,250,-1.3614108441695194e-05,-1.3614108441695194e-05,-1.4814017944564384e-05,-1.5794628162923985e-05,-1.5794628162923985e-05,-1.3852511733025707e-05,-1.278228136336601e-05,-1.278228136336601e-05,-1.4814017944564384e-05,-1.2265415798795587e-05,-1.2265415798795587e-05,-1.4814017944564384e-05,-1.5794628162923985e-05,-1.2265415798795587e-05,3,3,345,,,,,,,,,,,False,0.002251618806463478,0.0029705881711238336,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
391,0,e86_mean_seed_rank_10_s0.75_85d4df11,"Q2,S1,S3",seed_rank,10,10,10,10,"rawcorr_micro,rawcorr_refine",mean,0.75,-1.6321165997257303e-05,-1.631791017331352e-05,-1.6310468954894297e-05,-1.9193903471492743e-05,-1.9173429034458067e-05,0.0022516188064634563,289,250,-1.3614108441695194e-05,-1.3614108441695194e-05,-1.4814017944564384e-05,-1.5794628162923985e-05,-1.5794628162923985e-05,-1.3852511733025707e-05,-1.278228136336601e-05,-1.278228136336601e-05,-1.4814017944564384e-05,-1.2265415798795587e-05,-1.2265415798795587e-05,-1.4814017944564384e-05,-1.5794628162923985e-05,-1.2265415798795587e-05,3,3,390,,,,,,,,,,,False,0.002251618806463478,0.0029705881711238336,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1171,0,e86_mean_top_20_s0.75_85d4df11,"S1,S3",top,20,20,10,20,"rawcorr_micro,rawcorr_refine",mean,0.75,-1.6321165997257303e-05,-1.631791017331352e-05,-1.6310468954894297e-05,-1.9193903471492743e-05,-1.9173429034458067e-05,0.0022516188064634563,289,250,-1.3614108441695194e-05,-1.3614108441695194e-05,-1.4814017944564384e-05,-1.5794628162923985e-05,-1.5794628162923985e-05,-1.3852511733025707e-05,-1.278228136336601e-05,-1.278228136336601e-05,-1.4814017944564384e-05,-1.2265415798795587e-05,-1.2265415798795587e-05,-1.4814017944564384e-05,-1.5794628162923985e-05,-1.2265415798795587e-05,3,3,1170,,,,,,,,,,,False,0.002251618806463478,0.0029705881711238336,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1261,0,e86_mean_seed_rank_20_s0.75_85d4df11,"S1,S3",seed_rank,20,20,10,20,"rawcorr_micro,rawcorr_refine",mean,0.75,-1.6321165997257303e-05,-1.631791017331352e-05,-1.6310468954894297e-05,-1.9193903471492743e-05,-1.9173429034458067e-05,0.0022516188064634563,289,250,-1.3614108441695194e-05,-1.3614108441695194e-05,-1.4814017944564384e-05,-1.5794628162923985e-05,-1.5794628162923985e-05,-1.3852511733025707e-05,-1.278228136336601e-05,-1.278228136336601e-05,-1.4814017944564384e-05,-1.2265415798795587e-05,-1.2265415798795587e-05,-1.4814017944564384e-05,-1.5794628162923985e-05,-1.2265415798795587e-05,3,3,1260,,,,,,,,,,,False,0.002251618806463478,0.0029705881711238336,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
261,0,e86_median_top_10_s0.75_a69b3db9,"Q2,S1,S3",top,10,10,10,10,"rawcorr_micro,rawcorr_refine",median,0.75,-1.6321165997257303e-05,-1.631791017331352e-05,-1.6310468954894297e-05,-1.9193903471492743e-05,-1.9173429034458067e-05,0.002250048229133821,289,250,-1.3613664855749441e-05,-1.3613664855749441e-05,-1.4801042874879045e-05,-1.5817447976629317e-05,-1.5817447976629317e-05,-1.3893935131070734e-05,-1.27709989187208e-05,-1.27709989187208e-05,-1.4801042874879045e-05,-1.2252547671676162e-05,-1.2252547671676162e-05,-1.4801042874879045e-05,-1.5817447976629317e-05,-1.2252547671676162e-05,3,3,260,,,,,,,,,,,False,0.002250048229133833,0.0029705881711238336,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
351,0,e86_median_source_file_10_s0.75_a69b3db9,"Q2,S1,S3",source_file,10,10,10,10,"rawcorr_micro,rawcorr_refine",median,0.75,-1.6321165997257303e-05,-1.631791017331352e-05,-1.6310468954894297e-05,-1.9193903471492743e-05,-1.9173429034458067e-05,0.002250048229133821,289,250,-1.3613664855749441e-05,-1.3613664855749441e-05,-1.4801042874879045e-05,-1.5817447976629317e-05,-1.5817447976629317e-05,-1.3893935131070734e-05,-1.27709989187208e-05,-1.27709989187208e-05,-1.4801042874879045e-05,-1.2252547671676162e-05,-1.2252547671676162e-05,-1.4801042874879045e-05,-1.5817447976629317e-05,-1.2252547671676162e-05,3,3,350,,,,,,,,,,,False,0.002250048229133833,0.0029705881711238336,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
396,0,e86_median_seed_rank_10_s0.75_a69b3db9,"Q2,S1,S3",seed_rank,10,10,10,10,"rawcorr_micro,rawcorr_refine",median,0.75,-1.6321165997257303e-05,-1.631791017331352e-05,-1.6310468954894297e-05,-1.9193903471492743e-05,-1.9173429034458067e-05,0.002250048229133821,289,250,-1.3613664855749441e-05,-1.3613664855749441e-05,-1.4801042874879045e-05,-1.5817447976629317e-05,-1.5817447976629317e-05,-1.3893935131070734e-05,-1.27709989187208e-05,-1.27709989187208e-05,-1.4801042874879045e-05,-1.2252547671676162e-05,-1.2252547671676162e-05,-1.4801042874879045e-05,-1.5817447976629317e-05,-1.2252547671676162e-05,3,3,395,,,,,,,,,,,False,0.002250048229133833,0.0029705881711238336,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1176,0,e86_median_top_20_s0.75_a69b3db9,"S1,S3",top,20,20,10,20,"rawcorr_micro,rawcorr_refine",median,0.75,-1.6321165997257303e-05,-1.631791017331352e-05,-1.6310468954894297e-05,-1.9193903471492743e-05,-1.9173429034458067e-05,0.002250048229133821,289,250,-1.3613664855749441e-05,-1.3613664855749441e-05,-1.4801042874879045e-05,-1.5817447976629317e-05,-1.5817447976629317e-05,-1.3893935131070734e-05,-1.27709989187208e-05,-1.27709989187208e-05,-1.4801042874879045e-05,-1.2252547671676162e-05,-1.2252547671676162e-05,-1.4801042874879045e-05,-1.5817447976629317e-05,-1.2252547671676162e-05,3,3,1175,,,,,,,,,,,False,0.002250048229133833,0.0029705881711238336,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1266,0,e86_median_seed_rank_20_s0.75_a69b3db9,"S1,S3",seed_rank,20,20,10,20,"rawcorr_micro,rawcorr_refine",median,0.75,-1.6321165997257303e-05,-1.631791017331352e-05,-1.6310468954894297e-05,-1.9193903471492743e-05,-1.9173429034458067e-05,0.002250048229133821,289,250,-1.3613664855749441e-05,-1.3613664855749441e-05,-1.4801042874879045e-05,-1.5817447976629317e-05,-1.5817447976629317e-05,-1.3893935131070734e-05,-1.27709989187208e-05,-1.27709989187208e-05,-1.4801042874879045e-05,-1.2252547671676162e-05,-1.2252547671676162e-05,-1.4801042874879045e-05,-1.5817447976629317e-05,-1.2252547671676162e-05,3,3,1265,,,,,,,,,,,False,0.002250048229133833,0.0029705881711238336,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
276,0,e86_median_top_20_s0.75_6c6d3604,"Q2,S1,S3",top,20,20,12,20,"rawcorr_micro,rawcorr_refine",median,0.75,-1.6321165997257303e-05,-1.629590298962702e-05,-1.583257509829572e-05,-1.9193903471492743e-05,-1.904754652626295e-05,0.002250037677881364,289,250,-1.3613571505977085e-05,-1.3613571505977085e-05,-1.4800798606939836e-05,-1.581726769817049e-05,-1.581726769817049e-05,-1.3893757291105757e-05,-1.2770952495855248e-05,-1.2770952495855248e-05,-1.4800798606939836e-05,-1.2252494323905516e-05,-1.2252494323905516e-05,-1.4800798606939836e-05,-1.581726769817049e-05,-1.2252494323905516e-05,3,3,275,,,,,,,,,,,False,0.002250037677881378,0.0029705881711238336,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
411,0,e86_median_seed_rank_20_s0.75_6c6d3604,"Q2,S1,S3",seed_rank,20,20,12,20,"rawcorr_micro,rawcorr_refine",median,0.75,-1.6321165997257303e-05,-1.629590298962702e-05,-1.583257509829572e-05,-1.9193903471492743e-05,-1.904754652626295e-05,0.002250037677881364,289,250,-1.3613571505977085e-05,-1.3613571505977085e-05,-1.4800798606939836e-05,-1.581726769817049e-05,-1.581726769817049e-05,-1.3893757291105757e-05,-1.2770952495855248e-05,-1.2770952495855248e-05,-1.4800798606939836e-05,-1.2252494323905516e-05,-1.2252494323905516e-05,-1.4800798606939836e-05,-1.581726769817049e-05,-1.2252494323905516e-05,3,3,410,,,,,,,,,,,False,0.002250037677881378,0.0029705881711238336,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1191,0,e86_median_top_40_s0.75_25e6003e,"S1,S3",top,40,40,18,40,"gate,rawcorr_micro,rawcorr_refine",median,0.75,-1.6321165997257303e-05,-1.629590298962702e-05,-1.583408334182579e-05,-1.9193903471492743e-05,-1.904754652626295e-05,0.0022500799090315886,289,250,-1.361333714577917e-05,-1.361333714577917e-05,-1.4801125844066121e-05,-1.5815651105532957e-05,-1.5815651105532957e-05,-1.3891199606153037e-05,-1.2771388964716301e-05,-1.2771388964716301e-05,-1.4801125844066121e-05,-1.225297136708825e-05,-1.225297136708825e-05,-1.4801125844066121e-05,-1.5815651105532957e-05,-1.225297136708825e-05,3,3,1190,,,,,,,,,,,False,0.002250079909031609,0.0029705881711238336,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1281,0,e86_median_seed_rank_40_s0.75_25e6003e,"S1,S3",seed_rank,40,40,18,40,"gate,rawcorr_micro,rawcorr_refine",median,0.75,-1.6321165997257303e-05,-1.629590298962702e-05,-1.583408334182579e-05,-1.9193903471492743e-05,-1.904754652626295e-05,0.0022500799090315886,289,250,-1.361333714577917e-05,-1.361333714577917e-05,-1.4801125844066121e-05,-1.5815651105532957e-05,-1.5815651105532957e-05,-1.3891199606153037e-05,-1.2771388964716301e-05,-1.2771388964716301e-05,-1.4801125844066121e-05,-1.225297136708825e-05,-1.225297136708825e-05,-1.4801125844066121e-05,-1.5815651105532957e-05,-1.225297136708825e-05,3,3,1280,,,,,,,,,,,False,0.002250079909031609,0.0029705881711238336,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1196,0,e86_trim20_top_40_s0.75_d8d6f60c,"S1,S3",top,40,40,18,40,"gate,rawcorr_micro,rawcorr_refine",trim20,0.75,-1.6321165997257303e-05,-1.629590298962702e-05,-1.583408334182579e-05,-1.9193903471492743e-05,-1.904754652626295e-05,0.0022339377947878953,289,250,-1.3539467039414e-05,-1.3539467039414e-05,-1.4754025476904076e-05,-1.5556348811451848e-05,-1.5556348811451848e-05,-1.3719476018136945e-05,-1.2764169101342482e-05,-1.2764169101342482e-05,-1.4754025476904076e-05,-1.2297883205336646e-05,-1.2297883205336646e-05,-1.4754025476904076e-05,-1.5556348811451848e-05,-1.2297883205336646e-05,3,3,1195,,,,,,,,,,,False,0.002233937794787917,0.002908700917558746,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1286,0,e86_trim20_seed_rank_40_s0.75_d8d6f60c,"S1,S3",seed_rank,40,40,18,40,"gate,rawcorr_micro,rawcorr_refine",trim20,0.75,-1.6321165997257303e-05,-1.629590298962702e-05,-1.583408334182579e-05,-1.9193903471492743e-05,-1.904754652626295e-05,0.0022339377947878953,289,250,-1.3539467039414e-05,-1.3539467039414e-05,-1.4754025476904076e-05,-1.5556348811451848e-05,-1.5556348811451848e-05,-1.3719476018136945e-05,-1.2764169101342482e-05,-1.2764169101342482e-05,-1.4754025476904076e-05,-1.2297883205336646e-05,-1.2297883205336646e-05,-1.4754025476904076e-05,-1.5556348811451848e-05,-1.2297883205336646e-05,3,3,1285,,,,,,,,,,,False,0.002233937794787917,0.002908700917558746,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
722,0,e86_mean_top_20_s0.90_aea2209a,"Q2,S2,S3",top,20,20,7,20,"gate,rawcorr_refine",mean,0.9,-1.3819931565794974e-05,-1.3789300753297429e-05,-1.3643617216674286e-05,-6.881491084520519e-06,-4.661214140389003e-06,0.002991769426427103,329,250,-1.3490171530738948e-05,-1.3490171530738948e-05,-1.4766199176285966e-05,-5.426263778640639e-06,-5.426263778640639e-06,-2.0506418665355852e-06,-1.5966595469429912e-05,-1.5966595469429912e-05,-1.4766199176285966e-05,-1.9077655344146294e-05,-1.9077655344146294e-05,-1.4766199176285966e-05,-1.9077655344146294e-05,-5.426263778640639e-06,3,3,721,,,,,,,,,,,False,0.0029917694264271085,0.005038395350977801,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
857,0,e86_mean_seed_rank_20_s0.90_aea2209a,"Q2,S2,S3",seed_rank,20,20,7,20,"gate,rawcorr_refine",mean,0.9,-1.3819931565794974e-05,-1.3789300753297429e-05,-1.3643617216674286e-05,-6.881491084520519e-06,-4.661214140389003e-06,0.002991769426427103,329,250,-1.3490171530738948e-05,-1.3490171530738948e-05,-1.4766199176285966e-05,-5.426263778640639e-06,-5.426263778640639e-06,-2.0506418665355852e-06,-1.5966595469429912e-05,-1.5966595469429912e-05,-1.4766199176285966e-05,-1.9077655344146294e-05,-1.9077655344146294e-05,-1.4766199176285966e-05,-1.9077655344146294e-05,-5.426263778640639e-06,3,3,856,,,,,,,,,,,False,0.0029917694264271085,0.005038395350977801,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1186,0,e86_mean_top_40_s0.75_58a16fd4,"S1,S3",top,40,40,18,40,"gate,rawcorr_micro,rawcorr_refine",mean,0.75,-1.6321165997257303e-05,-1.629590298962702e-05,-1.583408334182579e-05,-1.9193903471492743e-05,-1.904754652626295e-05,0.0022143926340518613,289,250,-1.343693214495012e-05,-1.343693214495012e-05,-1.4696524732626948e-05,-1.5197611744288686e-05,-1.5197611744288686e-05,-1.3444356736558305e-05,-1.2758213195795953e-05,-1.2758213195795953e-05,-1.4696524732626948e-05,-1.2354971494432654e-05,-1.2354971494432654e-05,-1.4696524732626948e-05,-1.5197611744288686e-05,-1.2354971494432654e-05,3,3,1185,,,,,,,,,,,False,0.0022143926340518674,0.002834436213280646,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1276,0,e86_mean_seed_rank_40_s0.75_58a16fd4,"S1,S3",seed_rank,40,40,18,40,"gate,rawcorr_micro,rawcorr_refine",mean,0.75,-1.6321165997257303e-05,-1.629590298962702e-05,-1.583408334182579e-05,-1.9193903471492743e-05,-1.904754652626295e-05,0.0022143926340518613,289,250,-1.343693214495012e-05,-1.343693214495012e-05,-1.4696524732626948e-05,-1.5197611744288686e-05,-1.5197611744288686e-05,-1.3444356736558305e-05,-1.2758213195795953e-05,-1.2758213195795953e-05,-1.4696524732626948e-05,-1.2354971494432654e-05,-1.2354971494432654e-05,-1.4696524732626948e-05,-1.5197611744288686e-05,-1.2354971494432654e-05,3,3,1275,,,,,,,,,,,False,0.0022143926340518674,0.002834436213280646,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
732,0,e86_trim20_top_20_s0.90_ce883b1a,"Q2,S2,S3",top,20,20,7,20,"gate,rawcorr_refine",trim20,0.9,-1.3819931565794974e-05,-1.3789300753297429e-05,-1.3643617216674286e-05,-6.881491084520519e-06,-4.661214140389003e-06,0.0030178520665690455,329,250,-1.3433925436734384e-05,-1.3433925436734384e-05,-1.4897907317901193e-05,-5.182188511310137e-06,-5.182188511310137e-06,-1.9284273804487384e-06,-1.598170777461494e-05,-1.598170777461494e-05,-1.4897907317901193e-05,-1.9137880024167053e-05,-1.9137880024167053e-05,-1.4897907317901193e-05,-1.9137880024167053e-05,-5.182188511310137e-06,3,3,731,,,,,,,,,,,False,0.003017852066569053,0.0051245042035315755,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
867,0,e86_trim20_seed_rank_20_s0.90_ce883b1a,"Q2,S2,S3",seed_rank,20,20,7,20,"gate,rawcorr_refine",trim20,0.9,-1.3819931565794974e-05,-1.3789300753297429e-05,-1.3643617216674286e-05,-6.881491084520519e-06,-4.661214140389003e-06,0.0030178520665690455,329,250,-1.3433925436734384e-05,-1.3433925436734384e-05,-1.4897907317901193e-05,-5.182188511310137e-06,-5.182188511310137e-06,-1.9284273804487384e-06,-1.598170777461494e-05,-1.598170777461494e-05,-1.4897907317901193e-05,-1.9137880024167053e-05,-1.9137880024167053e-05,-1.4897907317901193e-05,-1.9137880024167053e-05,-5.182188511310137e-06,3,3,866,,,,,,,,,,,False,0.003017852066569053,0.0051245042035315755,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
281,0,e86_trim20_top_20_s0.75_d39d3fa3,"Q2,S1,S3",top,20,20,12,20,"rawcorr_micro,rawcorr_refine",trim20,0.75,-1.6321165997257303e-05,-1.629590298962702e-05,-1.583257509829572e-05,-1.9193903471492743e-05,-1.904754652626295e-05,0.00220388873093004,289,250,-1.341387475717326e-05,-1.341387475717326e-05,-1.464710656573498e-05,-1.5176751879231176e-05,-1.5176751879231176e-05,-1.3529385526345195e-05,-1.2723836776529218e-05,-1.2723836776529218e-05,-1.464710656573498e-05,-1.2341035615759388e-05,-1.2341035615759388e-05,-1.464710656573498e-05,-1.5176751879231176e-05,-1.2341035615759388e-05,3,3,280,,,,,,,,,,,False,0.0022038887309300545,0.0028055554949502747,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
416,0,e86_trim20_seed_rank_20_s0.75_d39d3fa3,"Q2,S1,S3",seed_rank,20,20,12,20,"rawcorr_micro,rawcorr_refine",trim20,0.75,-1.6321165997257303e-05,-1.629590298962702e-05,-1.583257509829572e-05,-1.9193903471492743e-05,-1.904754652626295e-05,0.00220388873093004,289,250,-1.341387475717326e-05,-1.341387475717326e-05,-1.464710656573498e-05,-1.5176751879231176e-05,-1.5176751879231176e-05,-1.3529385526345195e-05,-1.2723836776529218e-05,-1.2723836776529218e-05,-1.464710656573498e-05,-1.2341035615759388e-05,-1.2341035615759388e-05,-1.464710656573498e-05,-1.5176751879231176e-05,-1.2341035615759388e-05,3,3,415,,,,,,,,,,,False,0.0022038887309300545,0.0028055554949502747,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
752,0,e86_mean_top_80_s0.90_1f35dd7c,"Q2,S2,S3",top,80,55,18,55,"gate,rawcorr_micro,rawcorr_refine",mean,0.9,-1.3819931565794974e-05,-1.3594834479380148e-05,-1.3395059291876343e-05,-6.881491084520519e-06,-4.517336792853044e-06,0.0029634690385893685,329,250,-1.3379964059367921e-05,-1.3379964059367921e-05,-1.4665787657297535e-05,-5.361548129467764e-06,-5.361548129467764e-06,-2.125339964464956e-06,-1.5839159015818005e-05,-1.5839159015818005e-05,-1.4665787657297535e-05,-1.8939185032929018e-05,-1.8939185032929018e-05,-1.4665787657297535e-05,-1.8939185032929018e-05,-5.361548129467764e-06,3,3,751,,,,,,,,,,,False,0.0029634690385893793,0.005000390335057601,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
887,0,e86_mean_seed_rank_80_s0.90_1f35dd7c,"Q2,S2,S3",seed_rank,80,55,18,55,"gate,rawcorr_micro,rawcorr_refine",mean,0.9,-1.3819931565794974e-05,-1.3594834479380148e-05,-1.3395059291876343e-05,-6.881491084520519e-06,-4.517336792853044e-06,0.0029634690385893685,329,250,-1.3379964059367921e-05,-1.3379964059367921e-05,-1.4665787657297535e-05,-5.361548129467764e-06,-5.361548129467764e-06,-2.125339964464956e-06,-1.5839159015818005e-05,-1.5839159015818005e-05,-1.4665787657297535e-05,-1.8939185032929018e-05,-1.8939185032929018e-05,-1.4665787657297535e-05,-1.8939185032929018e-05,-5.361548129467764e-06,3,3,886,,,,,,,,,,,False,0.0029634690385893793,0.005000390335057601,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
271,0,e86_mean_top_20_s0.75_79057e30,"Q2,S1,S3",top,20,20,12,20,"rawcorr_micro,rawcorr_refine",mean,0.75,-1.6321165997257303e-05,-1.629590298962702e-05,-1.583257509829572e-05,-1.9193903471492743e-05,-1.904754652626295e-05,0.002194918243876506,289,250,-1.3370911484789083e-05,-1.3370911484789083e-05,-1.4617669703786973e-05,-1.5037038064047437e-05,-1.5037038064047437e-05,-1.3438695262157907e-05,-1.271573173888818e-05,-1.271573173888818e-05,-1.4617669703786973e-05,-1.235996465132061e-05,-1.235996465132061e-05,-1.4617669703786973e-05,-1.5037038064047437e-05,-1.235996465132061e-05,3,3,270,,,,,,,,,,,False,0.0021949182438765233,0.002772548959715575,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
406,0,e86_mean_seed_rank_20_s0.75_79057e30,"Q2,S1,S3",seed_rank,20,20,12,20,"rawcorr_micro,rawcorr_refine",mean,0.75,-1.6321165997257303e-05,-1.629590298962702e-05,-1.583257509829572e-05,-1.9193903471492743e-05,-1.904754652626295e-05,0.002194918243876506,289,250,-1.3370911484789083e-05,-1.3370911484789083e-05,-1.4617669703786973e-05,-1.5037038064047437e-05,-1.5037038064047437e-05,-1.3438695262157907e-05,-1.271573173888818e-05,-1.271573173888818e-05,-1.4617669703786973e-05,-1.235996465132061e-05,-1.235996465132061e-05,-1.4617669703786973e-05,-1.5037038064047437e-05,-1.235996465132061e-05,3,3,405,,,,,,,,,,,False,0.0021949182438765233,0.002772548959715575,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
727,0,e86_median_top_20_s0.90_394a3bac,"Q2,S2,S3",top,20,20,7,20,"gate,rawcorr_refine",median,0.9,-1.3819931565794974e-05,-1.3789300753297429e-05,-1.3643617216674286e-05,-6.881491084520519e-06,-4.661214140389003e-06,0.0030580939701707792,329,250,-1.3336338673397563e-05,-1.3336338673397563e-05,-1.4901660044475129e-05,-4.97937347143651e-06,-4.97937347143651e-06,-1.824099197023088e-06,-1.5919226225791228e-05,-1.5919226225791228e-05,-1.4901660044475129e-05,-1.911041632296495e-05,-1.911041632296495e-05,-1.4901660044475129e-05,-1.911041632296495e-05,-4.97937347143651e-06,3,3,726,,,,,,,,,,,False,0.0030580939701707896,0.00526491882964862,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
862,0,e86_median_seed_rank_20_s0.90_394a3bac,"Q2,S2,S3",seed_rank,20,20,7,20,"gate,rawcorr_refine",median,0.9,-1.3819931565794974e-05,-1.3789300753297429e-05,-1.3643617216674286e-05,-6.881491084520519e-06,-4.661214140389003e-06,0.0030580939701707792,329,250,-1.3336338673397563e-05,-1.3336338673397563e-05,-1.4901660044475129e-05,-4.97937347143651e-06,-4.97937347143651e-06,-1.824099197023088e-06,-1.5919226225791228e-05,-1.5919226225791228e-05,-1.4901660044475129e-05,-1.911041632296495e-05,-1.911041632296495e-05,-1.4901660044475129e-05,-1.911041632296495e-05,-4.97937347143651e-06,3,3,861,,,,,,,,,,,False,0.0030580939701707896,0.00526491882964862,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
762,0,e86_trim20_top_80_s0.90_a8d318cc,"Q2,S2,S3",top,80,55,18,55,"gate,rawcorr_micro,rawcorr_refine",trim20,0.9,-1.3819931565794974e-05,-1.3594834479380148e-05,-1.3395059291876343e-05,-6.881491084520519e-06,-4.517336792853044e-06,0.002982384345812181,329,250,-1.3323994270009187e-05,-1.3323994270009187e-05,-1.478966539536497e-05,-5.1596630553651934e-06,-5.1596630553651934e-06,-2.0471393962218087e-06,-1.5837625527037602e-05,-1.5837625527037602e-05,-1.478966539536497e-05,-1.8974694227513744e-05,-1.8974694227513744e-05,-1.478966539536497e-05,-1.8974694227513744e-05,-5.1596630553651934e-06,3,3,761,,,,,,,,,,,False,0.00298238434581219,0.005073323555275793,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
897,0,e86_trim20_seed_rank_80_s0.90_a8d318cc,"Q2,S2,S3",seed_rank,80,55,18,55,"gate,rawcorr_micro,rawcorr_refine",trim20,0.9,-1.3819931565794974e-05,-1.3594834479380148e-05,-1.3395059291876343e-05,-6.881491084520519e-06,-4.517336792853044e-06,0.002982384345812181,329,250,-1.3323994270009187e-05,-1.3323994270009187e-05,-1.478966539536497e-05,-5.1596630553651934e-06,-5.1596630553651934e-06,-2.0471393962218087e-06,-1.5837625527037602e-05,-1.5837625527037602e-05,-1.478966539536497e-05,-1.8974694227513744e-05,-1.8974694227513744e-05,-1.478966539536497e-05,-1.8974694227513744e-05,-5.1596630553651934e-06,3,3,896,,,,,,,,,,,False,0.00298238434581219,0.005073323555275793,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
737,0,e86_mean_top_40_s0.90_a275e5c2,"Q2,S2,S3",top,40,40,18,40,"gate,rawcorr_micro,rawcorr_refine",mean,0.9,-1.3819931565794974e-05,-1.3636774764014259e-05,-1.35618041723351e-05,-6.881491084520519e-06,-4.514437092317802e-06,0.002994979169442931,329,250,-1.3281083823590834e-05,-1.3281083823590834e-05,-1.4903537960853086e-05,-4.890135302137999e-06,-4.890135302137999e-06,-1.8818855140878554e-06,-1.5885558146244705e-05,-1.5885558146244705e-05,-1.4903537960853086e-05,-1.906755802205673e-05,-1.906755802205673e-05,-1.4903537960853086e-05,-1.906755802205673e-05,-4.890135302137999e-06,3,3,736,,,,,,,,,,,False,0.0029949791694429363,0.00509960998153713,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
