prior,outcome,world_rate,group_kind,group,cells,direction,conditional_support_rate,unconditional_support_rate,support_rate_lift,conditional_delta_per_all,unconditional_delta_per_all,delta_shift_per_all,conditional_flip_share_group
nearest_beta,breakthrough_win,0.45306,target_component,Q3:inherited_e143_body,56,credit,0.4939598034949644,0.4618136428571429,0.0321461606378215,-1.9667864314114945e-05,9.056784941395298e-07,-2.0573542808254475e-05,0.49395980349496504
nearest_beta,breakthrough_win,0.45306,target_component,S2:inherited_e143_body,23,credit,0.6260907951533438,0.6042057391304347,0.021885056022909022,-1.239296902111274e-05,-6.64032572368236e-06,-5.7526432974303804e-06,0.6260907951533445
nearest_beta,breakthrough_win,0.45306,target_component,S3:e144_fine_tail_delta,24,credit,0.3850258979678924,0.38178850000000003,0.0032373979678923526,1.6129464901690819e-06,1.7461422922710582e-06,-1.3319580210197628e-07,0.38502589796790776
nearest_beta,breakthrough_win,0.45306,target_component,S3:inherited_e143_body,23,credit,0.3387657647801712,0.31617199999999995,0.02259376478017122,1.4245259457084882e-05,2.0184191913587678e-05,-5.938932456502795e-06,0.3387657647801732
nearest_beta,breakthrough_win,0.45306,target_component,S4:inherited_e143_body,21,credit,0.419791765202969,0.39131390476190475,0.028477860441064262,-1.505762489308783e-05,-8.22293838722705e-06,-6.834686505860779e-06,0.4197917652029718
nearest_beta,clean_win,0.084224,target,Q1,38,credit,0.5218427551591746,0.5205196842105265,0.0013230709486480308,-2.08157438263755e-05,-2.0241153014368142e-05,-5.745908120073579e-07,0.521842755159173
nearest_beta,clean_win,0.084224,target,Q3,56,credit,0.46248269919669993,0.4618136428571429,0.0006690563395570504,4.774824367742258e-07,9.056784941395298e-07,-4.28196057365304e-07,0.46248269919670054
nearest_beta,clean_win,0.084224,target,S2,23,credit,0.6037770913175631,0.6042057391304347,-0.0004286478128716631,-6.527652584279078e-06,-6.64032572368236e-06,1.1267313940328157e-07,0.6037770913175637
nearest_beta,clean_win,0.084224,target,S3,47,credit,0.34721391385888895,0.3496782978723405,-0.0024643840134515593,2.2004006968347267e-05,2.1930334205858732e-05,7.367276248853463e-08,0.3248100839579995
nearest_beta,clean_win,0.084224,target,S4,21,credit,0.39155901722391084,0.39131390476190475,0.0002451124620060918,-8.281765378113917e-06,-8.22293838722705e-06,-5.882699088686641e-08,0.3915590172239135
nearest_beta,clean_win,0.084224,component,e144_fine_tail_delta,24,credit,0.37642675088652483,0.38178850000000003,-0.0053617491134752004,1.966739970088204e-06,1.7461422922710582e-06,2.2059767781714602e-07,0.3764267508865402
nearest_beta,clean_win,0.084224,component,inherited_e143_body,161,credit,0.4666054673488267,0.46600988819875777,0.0005955791500689145,-1.5110412353735207e-05,-1.4014546717550341e-05,-1.095865636184866e-06,0.4666054673488272
nearest_beta,clean_win,0.084224,target_component,Q1:inherited_e143_body,38,credit,0.5218427551591746,0.5205196842105265,0.0013230709486480308,-2.08157438263755e-05,-2.0241153014368142e-05,-5.745908120073579e-07,0.521842755159173
nearest_beta,clean_win,0.084224,target_component,Q3:inherited_e143_body,56,credit,0.46248269919669993,0.4618136428571429,0.0006690563395570504,4.774824367742258e-07,9.056784941395298e-07,-4.28196057365304e-07,0.46248269919670054
nearest_beta,clean_win,0.084224,target_component,S2:inherited_e143_body,23,credit,0.6037770913175631,0.6042057391304347,-0.0004286478128716631,-6.527652584279078e-06,-6.64032572368236e-06,1.1267313940328157e-07,0.6037770913175637
nearest_beta,clean_win,0.084224,target_component,S3:e144_fine_tail_delta,24,credit,0.37642675088652483,0.38178850000000003,-0.0053617491134752004,1.966739970088204e-06,1.7461422922710582e-06,2.2059767781714602e-07,0.3764267508865402
nearest_beta,clean_win,0.084224,target_component,S3:inherited_e143_body,23,credit,0.31673095348222546,0.31617199999999995,0.0005589534822255104,2.0037266998259065e-05,2.0184191913587678e-05,-1.469249153286133e-07,0.3167309534822274
nearest_beta,clean_win,0.084224,target_component,S4:inherited_e143_body,21,credit,0.39155901722391084,0.39131390476190475,0.0002451124620060918,-8.281765378113917e-06,-8.22293838722705e-06,-5.882699088686641e-08,0.3915590172239135
nearest_beta,micro_win,0.018156,target,Q1,38,credit,0.5157291775373662,0.5205196842105265,-0.0047905066731602775,-1.8160704402047317e-05,-2.0241153014368142e-05,2.080448612320825e-06,0.5157291775373647
nearest_beta,micro_win,0.018156,target,Q3,56,credit,0.45680688005539294,0.4618136428571429,-0.005006762801749942,4.110006687210712e-06,9.056784941395298e-07,3.204328193071182e-06,0.45680688005539355
nearest_beta,micro_win,0.018156,target,S2,23,credit,0.600534498117762,0.6042057391304347,-0.003671241012672688,-5.675313800331364e-06,-6.64032572368236e-06,9.650119233509954e-07,0.6005344981177624
nearest_beta,micro_win,0.018156,target,S3,47,credit,0.36426150665860413,0.3496782978723405,0.014583208786263624,2.2256485565571487e-05,2.1930334205858732e-05,3.261513597127543e-07,0.3239795622566041
nearest_beta,micro_win,0.018156,target,S4,21,credit,0.3869847564493962,0.39131390476190475,-0.004329148312508524,-7.183942792230432e-06,-8.22293838722705e-06,1.0389955949966186e-06,0.38698475644939895
nearest_beta,micro_win,0.018156,component,e144_fine_tail_delta,24,credit,0.4167860027906294,0.38178850000000003,0.03499750279062935,3.062450346050904e-07,1.7461422922710582e-06,-1.4398972576659679e-06,0.4167860027906439
nearest_beta,micro_win,0.018156,component,inherited_e143_body,161,credit,0.4610887833394227,0.46600988819875777,-0.004921104859335057,-4.9597137764320005e-06,-1.4014546717550341e-05,9.05483294111834e-06,0.4610887833394232
nearest_beta,micro_win,0.018156,target_component,Q1:inherited_e143_body,38,credit,0.5157291775373662,0.5205196842105265,-0.0047905066731602775,-1.8160704402047317e-05,-2.0241153014368142e-05,2.080448612320825e-06,0.5157291775373647
nearest_beta,micro_win,0.018156,target_component,Q3:inherited_e143_body,56,credit,0.45680688005539294,0.4618136428571429,-0.005006762801749942,4.110006687210712e-06,9.056784941395298e-07,3.204328193071182e-06,0.45680688005539355
nearest_beta,micro_win,0.018156,target_component,S2:inherited_e143_body,23,credit,0.600534498117762,0.6042057391304347,-0.003671241012672688,-5.675313800331364e-06,-6.64032572368236e-06,9.650119233509954e-07,0.6005344981177624
nearest_beta,micro_win,0.018156,target_component,S3:e144_fine_tail_delta,24,credit,0.4167860027906294,0.38178850000000003,0.03499750279062935,3.062450346050904e-07,1.7461422922710582e-06,-1.4398972576659679e-06,0.4167860027906439
nearest_beta,micro_win,0.018156,target_component,S3:inherited_e143_body,23,credit,0.3094533367817083,0.31617199999999995,-0.006718663218291676,2.1950240530966396e-05,2.0184191913587678e-05,1.766048617378718e-06,0.30945333678171033
nearest_beta,micro_win,0.018156,target_component,S4:inherited_e143_body,21,credit,0.3869847564493962,0.39131390476190475,-0.004329148312508524,-7.183942792230432e-06,-8.22293838722705e-06,1.0389955949966186e-06,0.38698475644939895
nearest_beta,tie,0.044536,target,Q1,38,blame,0.5134911555879099,0.5205196842105265,-0.007028528622616603,-1.718876344114061e-05,-2.0241153014368142e-05,3.0523895732275325e-06,0.5134911555879085
nearest_beta,tie,0.044536,target,Q3,56,blame,0.4556666837742821,0.4618136428571429,-0.006146959082860781,4.8397323071216195e-06,9.056784941395298e-07,3.93405381298209e-06,0.45566668377428265
nearest_beta,tie,0.044536,target,S2,23,blame,0.5989604892182973,0.6042057391304347,-0.005245249912137484,-5.2615743181863675e-06,-6.64032572368236e-06,1.378751405495992e-06,0.5989604892182977
nearest_beta,tie,0.044536,target,S3,47,blame,0.3433856043783848,0.3496782978723405,-0.0062926934939557255,2.4019130404277622e-05,2.1930334205858732e-05,2.0887961984188893e-06,0.3181813884450706
nearest_beta,tie,0.044536,target,S4,21,blame,0.3848657479877167,0.39131390476190475,-0.00644815677418803,-6.675380761427348e-06,-8.22293838722705e-06,1.5475576257997026e-06,0.38486574798771944
nearest_beta,tie,0.044536,component,e144_fine_tail_delta,24,blame,0.3762499251541824,0.38178850000000003,-0.0055385748458176565,1.974015085933129e-06,1.7461422922710582e-06,2.2787279366207066e-07,0.37624992515419825
nearest_beta,tie,0.044536,component,inherited_e143_body,161,blame,0.4596111513388011,0.46600988819875777,-0.006398736859956677,-2.2408708952882106e-06,-1.4014546717550341e-05,1.177367582226213e-05,0.45961115133880154
nearest_beta,tie,0.044536,target_component,Q1:inherited_e143_body,38,blame,0.5134911555879099,0.5205196842105265,-0.007028528622616603,-1.718876344114061e-05,-2.0241153014368142e-05,3.0523895732275325e-06,0.5134911555879085
nearest_beta,tie,0.044536,target_component,Q3:inherited_e143_body,56,blame,0.4556666837742821,0.4618136428571429,-0.006146959082860781,4.8397323071216195e-06,9.056784941395298e-07,3.93405381298209e-06,0.45566668377428265
nearest_beta,tie,0.044536,target_component,S2:inherited_e143_body,23,blame,0.5989604892182973,0.6042057391304347,-0.005245249912137484,-5.2615743181863675e-06,-6.64032572368236e-06,1.378751405495992e-06,0.5989604892182977
nearest_beta,tie,0.044536,target_component,S3:e144_fine_tail_delta,24,blame,0.3762499251541824,0.38178850000000003,-0.0055385748458176565,1.974015085933129e-06,1.7461422922710582e-06,2.2787279366207066e-07,0.37624992515419825
nearest_beta,tie,0.044536,target_component,S3:inherited_e143_body,23,blame,0.30909240009059596,0.31617199999999995,-0.0070795999094039885,2.204511531834449e-05,2.0184191913587678e-05,1.8609234047568121e-06,0.30909240009059796
nearest_beta,tie,0.044536,target_component,S4:inherited_e143_body,21,blame,0.3848657479877167,0.39131390476190475,-0.00644815677418803,-6.675380761427348e-06,-8.22293838722705e-06,1.5475576257997026e-06,0.38486574798771944
nearest_beta,fine_loss_branch_alive,0.027516,target,Q1,38,blame,0.5094260946741035,0.5205196842105265,-0.011093589536423032,-1.542336555857323e-05,-2.0241153014368142e-05,4.817787455794911e-06,0.5094260946741019
nearest_beta,fine_loss_branch_alive,0.027516,target,Q3,56,blame,0.45017963574439807,0.4618136428571429,-0.011634007112744815,8.351443046247418e-06,9.056784941395298e-07,7.445764552107888e-06,0.4501796357443987
nearest_beta,fine_loss_branch_alive,0.027516,target,S2,23,blame,0.5975780099483621,0.6042057391304347,-0.006627729182072661,-4.898179767231974e-06,-6.64032572368236e-06,1.7421459564503853e-06,0.5975780099483625
nearest_beta,fine_loss_branch_alive,0.027516,target,S3,47,blame,0.34901163887625924,0.3496782978723405,-0.0006666589960812597,2.376872176784306e-05,2.1930334205858732e-05,1.8383875619843278e-06,0.31900510106492114
nearest_beta,fine_loss_branch_alive,0.027516,target,S4,21,blame,0.38340982562526393,0.39131390476190475,-0.007904079136640818,-6.325959394438674e-06,-8.22293838722705e-06,1.8969789927883766e-06,0.38340982562526665
nearest_beta,fine_loss_branch_alive,0.027516,component,e144_fine_tail_delta,24,blame,0.38813781072830356,0.38178850000000003,0.0063493107283035255,1.484913508026486e-06,1.7461422922710582e-06,-2.6122878424457224e-07,0.3881378107283181
nearest_beta,fine_loss_branch_alive,0.027516,component,inherited_e143_body,161,blame,0.45622603314254656,0.46600988819875777,-0.00978385505621121,3.98774658582012e-06,-1.4014546717550341e-05,1.800229330337046e-05,0.45622603314254695
nearest_beta,fine_loss_branch_alive,0.027516,target_component,Q1:inherited_e143_body,38,blame,0.5094260946741035,0.5205196842105265,-0.011093589536423032,-1.542336555857323e-05,-2.0241153014368142e-05,4.817787455794911e-06,0.5094260946741019
nearest_beta,fine_loss_branch_alive,0.027516,target_component,Q3:inherited_e143_body,56,blame,0.45017963574439807,0.4618136428571429,-0.011634007112744815,8.351443046247418e-06,9.056784941395298e-07,7.445764552107888e-06,0.4501796357443987
nearest_beta,fine_loss_branch_alive,0.027516,target_component,S2:inherited_e143_body,23,blame,0.5975780099483621,0.6042057391304347,-0.006627729182072661,-4.898179767231974e-06,-6.64032572368236e-06,1.7421459564503853e-06,0.5975780099483625
nearest_beta,fine_loss_branch_alive,0.027516,target_component,S3:e144_fine_tail_delta,24,blame,0.38813781072830356,0.38178850000000003,0.0063493107283035255,1.484913508026486e-06,1.7461422922710582e-06,-2.6122878424457224e-07,0.3881378107283181
nearest_beta,fine_loss_branch_alive,0.027516,target_component,S3:inherited_e143_body,23,blame,0.3081843291176043,0.31617199999999995,-0.007987670882395659,2.2283808259816576e-05,2.0184191913587678e-05,2.099616346228898e-06,0.3081843291176063
nearest_beta,fine_loss_branch_alive,0.027516,target_component,S4:inherited_e143_body,21,blame,0.38340982562526393,0.39131390476190475,-0.007904079136640818,-6.325959394438674e-06,-8.22293838722705e-06,1.8969789927883766e-06,0.38340982562526665
nearest_beta,branch_loss,0.050084,target,Q1,38,blame,0.5064249954812756,0.5205196842105265,-0.014094688729250904,-1.4120031051973737e-05,-2.0241153014368142e-05,6.121121962394405e-06,0.5064249954812741
nearest_beta,branch_loss,0.050084,target,Q3,56,blame,0.4469876322064646,0.4618136428571429,-0.01482601065067829,1.0394325310524852e-05,9.056784941395298e-07,9.488646816385322e-06,0.44698763220646515
nearest_beta,branch_loss,0.050084,target,S2,23,blame,0.5957191917578468,0.6042057391304347,-0.008486547372587916,-4.409576128582269e-06,-6.64032572368236e-06,2.2307495951000906e-06,0.5957191917578474
nearest_beta,branch_loss,0.050084,target,S3,47,blame,0.33595644423751075,0.3496782978723405,-0.01372185363482975,2.52588285402731e-05,2.1930334205858732e-05,3.328494334414368e-06,0.3141034340503485
nearest_beta,branch_loss,0.050084,target,S4,21,blame,0.37946535534587605,0.39131390476190475,-0.011848549416028697,-5.379286527385594e-06,-8.22293838722705e-06,2.8436518598414564e-06,0.37946535534587866
nearest_beta,branch_loss,0.050084,component,e144_fine_tail_delta,24,blame,0.3644510555599925,0.38178850000000003,-0.01733744444000751,2.459454292094083e-06,1.7461422922710582e-06,7.133119998230249e-07,0.3644510555600084
nearest_beta,branch_loss,0.050084,component,inherited_e143_body,161,blame,0.45334719658551276,0.46600988819875777,-0.012662691613245014,9.284805850762276e-06,-1.4014546717550341e-05,2.3299352568312617e-05,0.4533471965855132
nearest_beta,branch_loss,0.050084,target_component,Q1:inherited_e143_body,38,blame,0.5064249954812756,0.5205196842105265,-0.014094688729250904,-1.4120031051973737e-05,-2.0241153014368142e-05,6.121121962394405e-06,0.5064249954812741
nearest_beta,branch_loss,0.050084,target_component,Q3:inherited_e143_body,56,blame,0.4469876322064646,0.4618136428571429,-0.01482601065067829,1.0394325310524852e-05,9.056784941395298e-07,9.488646816385322e-06,0.44698763220646515
nearest_beta,branch_loss,0.050084,target_component,S2:inherited_e143_body,23,blame,0.5957191917578468,0.6042057391304347,-0.008486547372587916,-4.409576128582269e-06,-6.64032572368236e-06,2.2307495951000906e-06,0.5957191917578474
nearest_beta,branch_loss,0.050084,target_component,S3:e144_fine_tail_delta,24,blame,0.3644510555599925,0.38178850000000003,-0.01733744444000751,2.459454292094083e-06,1.7461422922710582e-06,7.133119998230249e-07,0.3644510555600084
nearest_beta,branch_loss,0.050084,target_component,S3:inherited_e143_body,23,blame,0.3062229367705733,0.31617199999999995,-0.00994906322942668,2.2799374248179017e-05,2.0184191913587678e-05,2.6151823345913387e-06,0.3062229367705752
nearest_beta,branch_loss,0.050084,target_component,S4:inherited_e143_body,21,blame,0.37946535534587605,0.39131390476190475,-0.011848549416028697,-5.379286527385594e-06,-8.22293838722705e-06,2.8436518598414564e-06,0.37946535534587866
nearest_beta,hard_fail,0.322424,target,Q1,38,blame,0.47802240136231205,0.5205196842105265,-0.04249728284821447,-1.785190177452429e-06,-2.0241153014368142e-05,1.845596283691571e-05,0.47802240136231056
nearest_beta,hard_fail,0.322424,target,Q3,56,blame,0.4208949794591682,0.4618136428571429,-0.040918663397974675,2.709362306879445e-05,9.056784941395298e-07,2.618794457465492e-05,0.42089497945916876
nearest_beta,hard_fail,0.322424,target,S2,23,blame,0.5763806556637816,0.6042057391304347,-0.027825083466653133,6.736962161433489e-07,-6.64032572368236e-06,7.314021939825709e-06,0.5763806556637818
nearest_beta,hard_fail,0.322424,target,S3,47,blame,0.33469922781736855,0.3496782978723405,-0.014979070054971955,2.9462638873378408e-05,2.1930334205858732e-05,7.532304667519676e-06,0.3002751105861861
nearest_beta,hard_fail,0.322424,target,S4,21,blame,0.3548831884191535,0.39131390476190475,-0.036430716342751246,5.204335350277833e-07,-8.22293838722705e-06,8.743371922254834e-06,0.35488318841915606
nearest_beta,hard_fail,0.322424,component,e144_fine_tail_delta,24,blame,0.37958557675607274,0.38178850000000003,-0.0022029232439272906,1.8367768485982331e-06,1.7461422922710582e-06,9.063455632717497e-08,0.3795855767560881
nearest_beta,hard_fail,0.322424,component,inherited_e143_body,161,blame,0.4289756646200066,0.46600988819875777,-0.03703422357875119,5.412842466729333e-05,-1.4014546717550341e-05,6.814297138484367e-05,0.42897566462000697
