cell_idx,sub_idx,target,target_group,target_is_q2s3,e101_active,e95_moved_vs_mixmin,e95_fallback_cell,e86_moved_vs_mixmin,e72_active,e72_pos,e72_abs_logit_delta,hidden_block_id,subject_id,context_type,block_len_bin,pos_bin,edge_like,is_weekend,block_n_rows,edge_distance,broad_mass,broad_share,broad_mass_per_scenario,broad_all_or_top50_mass,broad_all_or_top50_share,broad_all_or_top50_mass_per_scenario,broad_low_alpha_mass,broad_low_alpha_share,broad_low_alpha_mass_per_scenario,broad_q2s3_mass,broad_q2s3_share,broad_q2s3_mass_per_scenario,broad_tail_equal_mass,broad_tail_equal_share,broad_tail_equal_mass_per_scenario,e101_plausible_mass,e101_plausible_share,e101_plausible_mass_per_scenario,e72_pos_bin,e72_abs_bin
69,9,S4,S,False,False,False,False,False,True,0.002650006099806035,0.005472131532244302,id01_b2,id01,between_train_runs,11-16,interior,False,1,14,4,0.037100085397284,6.072356977806647e-05,1.0747417554253767e-05,0.037100085397284,0.0002206502767093532,3.9052721470825267e-05,0.015900036598836,0.00024084767852227426,4.2627443964707774e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p02,a02
70,10,Q1,Q,False,False,False,False,False,True,0.0012906273854706718,0.013984615384615484,id01_b2,id01,between_train_runs,11-16,interior,False,0,14,3,0.012906273854706,2.1124345472489083e-05,3.738781533808227e-06,0.012906273854706,7.675920060108669e-05,1.3585551426006315e-05,0.0038718821564118003,5.864979134399399e-05,1.0380381116385523e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p01_low,a04
71,10,Q2,Q,True,False,False,False,False,False,0.0,0.0,id01_b2,id01,between_train_runs,11-16,interior,False,0,14,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
72,10,Q3,Q,False,False,False,False,False,True,0.0031176194066795393,0.009068164344950502,id01_b2,id01,between_train_runs,11-16,interior,False,0,14,3,0.015588097033397499,2.5513819921936875e-05,4.51567121477332e-06,0.015588097033397499,9.270916460055383e-05,1.640852319305e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031176194066795,0.0003090305486685135,5.469507731016666e-05,p03,a02
73,10,S1,S,False,False,True,True,True,True,0.0045433892941475484,0.013984615384615151,id01_b2,id01,between_train_runs,11-16,interior,False,0,14,3,0.8105392888389328,0.001326650290332714,0.00023480280673201994,0.12049881404987589,0.0007166586378046574,0.00012684085689460621,0.1068686461674334,0.001618805414456025,0.00028651111573038446,0.0,0.0,0.0,0.0136301678824425,0.002081386116819698,0.0003683829157416892,0.01817355717659,0.001801433598183131,0.0003188343364314035,p03,a03
74,10,S2,S,False,False,True,False,True,True,0.007272913437813999,0.013984615384614985,id01_b2,id01,between_train_runs,11-16,interior,False,0,14,3,1.1418903271451162,0.0018689891469730088,0.00033079094065617505,0.1890957493831614,0.0011246343230523015,0.00019904815724543305,0.16000409563190582,0.002423680898308224,0.0004289654038388896,0.0,0.0,0.0,0.0145458268756278,0.002221211240955694,0.00039313045609804865,0.0145458268756278,0.0014418388757080824,0.00025518994518645266,p04,a03
75,10,S3,S,True,False,False,False,False,False,0.0,4.440892098500626e-16,id01_b2,id01,between_train_runs,11-16,interior,False,0,14,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,a01_low
76,10,S4,S,False,False,False,False,False,False,0.0,0.0,id01_b2,id01,between_train_runs,11-16,interior,False,0,14,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
77,11,Q1,Q,False,False,False,False,False,False,0.0,0.0,id01_b2,id01,between_train_runs,11-16,interior,False,0,14,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
78,11,Q2,Q,True,False,False,True,True,True,0.010822317994357955,0.025614215256818895,id01_b2,id01,between_train_runs,11-16,interior,False,0,14,2,2.6853820727471813,0.004395299469773454,0.0007779206467981406,0.4606294872972911,0.002739563069579226,0.0004848731445234643,0.1623347699153685,0.0024589850617341524,0.0004352138603629182,0.7104458451429142,0.01090777905717892,0.0019305593618013973,0.0324669539830737,0.004957845556901832,0.0008774852427857756,0.0324669539830737,0.0032182506246555757,0.0005695956839135737,p05_high,a05_high
79,11,Q3,Q,False,False,False,False,False,False,0.0,0.0,id01_b2,id01,between_train_runs,11-16,interior,False,0,14,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
80,11,S1,S,False,False,True,False,True,True,0.0027954281097320177,0.013984615384615706,id01_b2,id01,between_train_runs,11-16,interior,False,0,14,2,0.3028875259089578,0.0004957511988849754,8.774262048347561e-05,0.050317705975176,0.0002992611911242461,5.2966006289658946e-05,0.046806376410318,0.0007090051037549254,0.0001254862638346327,0.0,0.0,0.0,0.005590856219464,0.0008537481428469503,0.00015110422214767568,0.005590856219464,0.0005541873909708275,9.808519683270176e-05,p02,a05_high
81,11,S2,S,False,False,True,False,True,False,0.0,0.0,id01_b2,id01,between_train_runs,11-16,interior,False,0,14,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
82,11,S3,S,True,False,False,False,False,False,0.0,0.0,id01_b2,id01,between_train_runs,11-16,interior,False,0,14,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
83,11,S4,S,False,False,False,False,False,True,0.006848665651162156,0.013984615384615318,id01_b2,id01,between_train_runs,11-16,interior,False,0,14,2,0.273946626046484,0.00044838217713152103,7.935881403432329e-05,0.273946626046484,0.0016292792373242225,0.00028836486952261476,0.068486656511621,0.0010374097020496079,0.00018361033917324666,0.0,0.0,0.0,0.0273946626046484,0.0041832845282649056,0.000740396286612119,0.0410919939069726,0.004073198093310566,0.0007209121738065369,p04,a04
84,12,Q1,Q,False,False,False,False,False,False,0.0,0.0,id01_b2,id01,between_train_runs,11-16,near_edge,True,0,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
85,12,Q2,Q,True,False,False,False,False,False,0.0,0.0,id01_b2,id01,between_train_runs,11-16,near_edge,True,0,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
86,12,Q3,Q,False,False,False,False,False,True,0.008004228109588785,0.013984615384615706,id01_b2,id01,between_train_runs,11-16,near_edge,True,0,14,1,0.3156768634023302,0.0005166841487522794,9.14475270574537e-05,0.3156768634023302,0.0018774670331503888,0.00033229143516034756,0.080042281095887,0.0012124498875042207,0.0002145905659407158,0.0,0.0,0.0,0.0160084562191774,0.002444561124535537,0.00043266097889668644,0.0320169124383548,0.003173640758168943,0.0005617002182167508,p05_high,a05_high
87,12,S1,S,False,False,True,False,True,True,0.002643932562767709,0.013984615384615484,id01_b2,id01,between_train_runs,11-16,near_edge,True,0,14,1,0.3152508710536618,0.0005159869057181385,9.132412255320445e-05,0.0396589884415155,0.00023586918142981026,4.1746303622647894e-05,0.055522583818121696,0.0008410348828462423,0.0001488541121129268,0.0,0.0,0.0,0.0052878651255354,0.0008074800805705235,0.0001429152736631189,0.0105757302510708,0.0010483074730213817,0.0001855391272117684,p02,a04
88,12,S2,S,False,False,True,False,True,False,0.0,0.0,id01_b2,id01,between_train_runs,11-16,near_edge,True,0,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
89,12,S3,S,True,True,True,True,True,True,0.005489005571428562,0.042511700445050815,id01_b2,id01,between_train_runs,11-16,near_edge,True,0,14,1,1.2779893137405682,0.002091749181640155,0.00037021706655288765,0.16467016714285498,0.0009793648062197276,0.00017333701804511051,0.10978011142857,0.001662907177674251,0.00029431665262351207,0.24876809840699549,0.0038194430616343422,0.0006760002674103138,0.0,0.0,0.0,0.0,0.0,0.0,p04,a05_high
90,12,S4,S,False,False,False,False,False,True,0.003984362624459337,0.008307692307692127,id01_b2,id01,between_train_runs,11-16,near_edge,True,0,14,1,0.1174140318938429,0.00019217743253905947,3.4013334847579055e-05,0.1174140318938429,0.0006983121022366669,0.00012359371778299254,0.035859263620133704,0.000543182422426607,9.613743597891073e-05,0.0,0.0,0.0,0.0039843626244593,0.0006084295602556287,0.00010768547633673785,0.0039843626244593,0.00039494550402558365,6.990109867472457e-05,p03,a02
91,13,Q1,Q,False,False,False,False,False,False,0.0,0.0,id01_b2,id01,between_train_runs,11-16,right_edge,True,0,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
92,13,Q2,Q,True,False,False,False,False,False,0.0,0.0,id01_b2,id01,between_train_runs,11-16,right_edge,True,0,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
93,13,Q3,Q,False,False,False,False,False,False,0.0,0.0,id01_b2,id01,between_train_runs,11-16,right_edge,True,0,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
94,13,S1,S,False,False,True,False,True,False,0.0,0.0,id01_b2,id01,between_train_runs,11-16,right_edge,True,0,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
95,13,S2,S,False,False,True,False,True,False,0.0,0.0,id01_b2,id01,between_train_runs,11-16,right_edge,True,0,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
96,13,S3,S,True,False,False,False,False,False,0.0,8.881784197001252e-16,id01_b2,id01,between_train_runs,11-16,right_edge,True,0,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,a01_low
97,13,S4,S,False,False,False,False,False,True,0.0066416157806417075,0.013984615384615692,id01_b2,id01,between_train_runs,11-16,right_edge,True,0,14,0,0.3175713898348052,0.0005197850151461667,9.199634699733639e-05,0.3175713898348052,0.0018887346024048087,0.0003342856735103213,0.0464913104644919,0.0007042326052036205,0.0001246415830147236,0.0,0.0,0.0,0.0066416157806417,0.0010142037132855229,0.00017950312920653243,0.0132832315612834,0.00131668552251103,0.00023303915019795438,p04,a05_high
98,14,Q1,Q,False,False,False,False,False,False,0.0,0.0,id01_b4,id01,after_train_run,11-16,left_edge,True,1,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
99,14,Q2,Q,True,False,False,False,False,False,0.0,0.0,id01_b4,id01,after_train_run,11-16,left_edge,True,1,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
100,14,Q3,Q,False,False,False,False,False,True,0.008234492716487685,0.01398461538461554,id01_b4,id01,after_train_run,11-16,left_edge,True,1,13,0,0.3327789934700529,0.0005446760624473609,9.640179416861324e-05,0.3327789934700529,0.0019791808079666216,0.0003502936773368978,0.1086471870601993,0.001645746072266269,0.0002912793218772099,0.0,0.0,0.0,0.024703478149462797,0.0037723289178032285,0.0006676615716071026,0.0329379708659504,0.003264939648157181,0.0005778591379991298,p05_high,a04
101,14,S1,S,False,False,True,True,True,True,0.006078725952163855,0.013984615384615706,id01_b4,id01,after_train_run,11-16,left_edge,True,1,13,0,1.309926778943175,0.002144022832118249,0.0003794689394389267,0.2917788457038624,0.0017353351711477754,0.0003071356270566973,0.1458894228519312,0.0022098772286734455,0.00039112445804807296,0.0,0.0,0.0,0.0182361778564914,0.0027847439401864705,0.0004928696717970649,0.0243149038086552,0.0024101877377052496,0.0004265772598009684,p04,a05_high
102,14,S2,S,False,False,True,False,True,True,0.00821686758382334,0.013984615384615373,id01_b4,id01,after_train_run,11-16,left_edge,True,1,13,0,1.7691353293994043,0.0028956324890155607,0.0005124957501157023,0.4312544251211196,0.0025648568518409458,0.0004539520264432838,0.42303755753729627,0.006408011266341975,0.0011341489478211696,0.0,0.0,0.0,0.0164337351676466,0.002509503075856598,0.0004441550045309892,0.0328674703352932,0.003257951361638391,0.0005766222865840913,p05_high,a04
103,14,S3,S,True,False,False,False,False,False,0.0,0.0,id01_b4,id01,after_train_run,11-16,left_edge,True,1,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
104,14,S4,S,False,False,False,False,False,True,0.007404040696538994,0.013984615384615179,id01_b4,id01,after_train_run,11-16,left_edge,True,1,13,0,0.2552962832158383,0.00041785622598790225,7.395604959902616e-05,0.2552962832158383,0.001518357570642357,0.0002687329297008824,0.0444242441792334,0.0006729214750020323,0.00011909985034647025,0.0,0.0,0.0,0.0,0.0,0.0,0.0148080813930778,0.001467834562431334,0.00025979090163294385,p05_high,a03
105,15,Q1,Q,False,False,False,False,False,False,0.0,0.0,id01_b4,id01,after_train_run,11-16,near_edge,True,0,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
106,15,Q2,Q,True,False,False,False,False,False,0.0,0.0,id01_b4,id01,after_train_run,11-16,near_edge,True,0,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
107,15,Q3,Q,False,False,False,False,False,True,0.0029289825675292147,0.008731078667151615,id01_b4,id01,after_train_run,11-16,near_edge,True,0,13,1,0.0234318605402336,3.835210089971818e-05,6.787908615363152e-06,0.0234318605402336,0.00013935942347981814,2.466511635814063e-05,0.0117159302701168,0.00017746843472631039,3.1410000724173724e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p02,a02
108,15,S1,S,False,False,True,True,True,True,0.004197051307945288,0.013984615384615484,id01_b4,id01,after_train_run,11-16,near_edge,True,0,13,1,0.6519896457591428,0.001067144140636682,0.00018887301441458364,0.1091233340065752,0.0006490037310200015,0.00011486666737534232,0.0797439748509588,0.0012079312584977369,0.0002137908172947957,0.0,0.0,0.0,0.012591153923835599,0.0019227241511507362,0.00034030145740096215,0.020985256539726,0.0020801401635256508,0.0003681623954337895,p03,a04
109,15,S2,S,False,False,True,False,True,True,0.00797455914032641,0.013984615384615706,id01_b4,id01,after_train_run,11-16,near_edge,True,0,13,1,1.3623961562479374,0.002229902092498892,0.0003946686431772704,0.27910956991142405,0.0016599855006719957,0.0002937995472751832,0.2534684483792285,0.003839443198215607,0.0006795400760837225,0.0,0.0,0.0,0.0239236774209792,0.0036532499435638593,0.000646585876242681,0.0239236774209792,0.0023714078581028564,0.0004197136389645474,p05_high,a05_high
110,15,S3,S,True,True,True,True,True,True,0.014217374468482369,0.018223878468436094,id01_b4,id01,after_train_run,11-16,near_edge,True,0,13,1,5.7866986412191155,0.009471379781525667,0.0016763321672129535,1.113377095563068,0.006621735815083368,0.0011719758900663874,0.142173744684823,0.002153593555669232,0.00038116285438290345,1.0970334414019132,0.016843223841701224,0.0029810691342443294,0.0,0.0,0.0,0.0,0.0,0.0,p05_high,a05_high
111,15,S4,S,False,False,False,False,False,True,0.006905207993665341,0.013984615384615477,id01_b4,id01,after_train_run,11-16,near_edge,True,0,13,1,0.231150901846848,0.0003783362697754768,6.696144317695481e-05,0.231150901846848,0.0013747545297525753,0.0002433167387861558,0.0552416639493224,0.0008367796160215077,0.00014810097573544879,0.0,0.0,0.0,0.0138104159873306,0.0021089107890271785,0.00037325448614407026,0.0138104159873306,0.0013689420911229054,0.00024228799977772984,p04,a04
112,16,Q1,Q,False,False,False,False,False,True,0.002117149553401254,0.004153846153846494,id01_b4,id01,after_train_run,11-16,interior,False,0,13,2,0.0232886450874132,3.8117692987997486e-05,6.746420940733835e-06,0.0232886450874132,0.00013850765915217618,2.451436324990863e-05,0.006351448660203599,9.620931722732221e-05,1.702801249384343e-05,0.0,0.0,0.0,0.0021171495534012,0.0003232979759080287,5.722025820003243e-05,0.0021171495534012,0.00020986008962450988,3.7142974621073684e-05,p02,a02
113,16,Q2,Q,True,False,False,False,False,False,0.0,0.0,id01_b4,id01,after_train_run,11-16,interior,False,0,13,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
114,16,Q3,Q,False,False,False,False,False,False,0.0,0.0,id01_b4,id01,after_train_run,11-16,interior,False,0,13,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
115,16,S1,S,False,False,True,False,True,True,0.008615314844827582,0.013984615384615151,id01_b4,id01,after_train_run,11-16,interior,False,0,13,2,1.8492020632844632,0.003026681726501337,0.0005356900530951516,0.5083158491193525,0.0030231745173326715,0.0005350693148624763,0.20105651757498372,0.0030455272985505364,0.0005390255162868197,0.0,0.0,0.0,0.025845944534482503,0.003946788520445121,0.0006985390414725001,0.0430765742241375,0.004269917405159926,0.0007557293723532895,p05_high,a03
116,16,S2,S,False,False,True,False,True,False,0.0,0.0,id01_b4,id01,after_train_run,11-16,interior,False,0,13,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
117,16,S3,S,True,False,False,False,False,False,0.0,0.0,id01_b4,id01,after_train_run,11-16,interior,False,0,13,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
118,16,S4,S,False,False,False,False,False,False,0.0,0.0,id01_b4,id01,after_train_run,11-16,interior,False,0,13,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
119,17,Q1,Q,False,False,False,False,False,True,0.005134856589288195,0.013984615384615817,id01_b4,id01,after_train_run,11-16,interior,False,0,13,3,0.1745851240357954,0.00028575222531364075,5.057506490028835e-05,0.16945026744650732,0.0010077941330906724,0.00017836870257527087,0.0564834224821691,0.000855589299764201,0.00015143008708356327,0.0,0.0,0.0,0.025674282946440502,0.003920575046831044,0.0006938995390929865,0.025674282946440502,0.002544934679521906,0.00045042601660421933,p04,a05_high
120,17,Q2,Q,True,False,False,False,False,False,0.0,0.0,id01_b4,id01,after_train_run,11-16,interior,False,0,13,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
121,17,Q3,Q,False,False,False,False,False,True,0.007516899437551516,0.013984615384615373,id01_b4,id01,after_train_run,11-16,interior,False,0,13,3,0.2811953866690657,0.0004602465870582449,8.145868675233652e-05,0.2811953866690657,0.0016723907563421707,0.0002959951438621744,0.075168994375515,0.001138631202491826,0.00020152545408985253,0.0,0.0,0.0,0.0075168994375515,0.0011478633473768949,0.00020315944425814864,0.0075168994375515,0.0007451042781218441,0.00013187542872897368,p05_high,a04
122,17,S1,S,False,False,True,False,True,True,0.0027231751801890802,0.013984615384615484,id01_b4,id01,after_train_run,11-16,interior,False,0,13,3,0.2911807227420119,0.00047659008722246237,8.435131018018885e-05,0.029954926982079,0.00017815492489103732,3.1531502086398946e-05,0.032678102162268,0.0004949954042792663,8.760885298195173e-05,0.0,0.0,0.0,0.008169525540567,0.0012475222013254483,0.00022079798758289188,0.008169525540567,0.0008097951131410807,0.00014332500948363157,p02,a04
123,17,S2,S,False,False,True,False,True,False,0.0,0.0,id01_b4,id01,after_train_run,11-16,interior,False,0,13,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
124,17,S3,S,True,False,False,False,False,False,0.0,0.0,id01_b4,id01,after_train_run,11-16,interior,False,0,13,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
125,17,S4,S,False,False,False,False,False,False,0.0,0.0,id01_b4,id01,after_train_run,11-16,interior,False,0,13,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
126,18,Q1,Q,False,False,False,False,False,True,0.0028683519988946526,0.01398461538461615,id01_b4,id01,after_train_run,11-16,interior,False,0,13,4,0.0252445788252824,4.1319067797271366e-05,7.313029787161762e-06,0.0223762268263878,0.00013308111256571847,2.3553922975145053e-05,0.0114734079955784,0.00017379479998657705,3.0759806958655226e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0028683519988946,0.00028432219471488267,5.0321964892887725e-05,p02,a05_high
127,18,Q2,Q,True,False,False,False,False,False,0.0,0.0,id01_b4,id01,after_train_run,11-16,interior,False,0,13,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
128,18,Q3,Q,False,False,False,False,False,False,0.0,0.0,id01_b4,id01,after_train_run,11-16,interior,False,0,13,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
129,18,S1,S,False,False,True,False,True,True,0.0014691897008611426,0.013984615384616372,id01_b4,id01,after_train_run,11-16,interior,False,0,13,4,0.1307578833766379,0.00021401798325334373,3.787887699207355e-05,0.0117535176068888,6.990325991158299e-05,1.2372123796725053e-05,0.0279146043163609,0.0004228397591836716,7.483808127710697e-05,0.0,0.0,0.0,0.0029383794017222,0.0004487033575405676,7.94156595060054e-05,0.0029383794017222,0.00029126358296492985,5.155051581968772e-05,p02,a05_high
130,18,S2,S,False,False,True,False,True,True,0.008680429253355437,0.013984615384615429,id01_b4,id01,after_train_run,11-16,interior,False,0,13,4,1.7790530686294104,0.0029118653500379787,0.0005153687916075928,0.41607342182663126,0.002474568850026813,0.0004379720229754013,0.44551659347250416,0.006748515112780288,0.0011944144597118074,0.0,0.0,0.0,0.043402146266777006,0.006627697139094915,0.0011730309801831623,0.0520825755201324,0.005162627245189724,0.0009137293950900421,p05_high,a04
131,18,S3,S,True,False,False,False,False,False,0.0,0.0,id01_b4,id01,after_train_run,11-16,interior,False,0,13,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
