name,role,source,file,band,worlds,better_rate_vs_mixmin,median_delta_vs_mixmin,mean_delta_vs_mixmin,p10_delta_vs_mixmin,p90_delta_vs_mixmin,min_delta_vs_mixmin,max_delta_vs_mixmin,median_public_lb_proxy,max_public_lb_proxy,target_mean_delta_Q1,target_mean_delta_Q2,target_mean_delta_Q3,target_mean_delta_S1,target_mean_delta_S2,target_mean_delta_S3,target_mean_delta_S4
jepa_micro_bridge_ensemble_34a965e2,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_34a965e2.csv,mixmin_fit_2gap_low_anchor_quarter,4,0.0,0.001202252878569121,0.0011905078170696692,0.0010536656155075929,0.001317953969432184,0.0009980133153568715,0.0013595121957835632,0.5775088933785691,0.5776661526957836,0.0018154311880665686,0.000848589138675776,0.00045599362445855607,0.0018423437411181492,0.0014465340809515503,0.0018889377460301893,3.572520018699232e-05
jepa_micro_bridge_ensemble_34a965e2,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_34a965e2.csv,mixmin_fit_gap_random_fit,5,0.0,0.0012209847746122993,0.0012074876647376164,0.0011179780058085287,0.0012817667439129154,0.0010742826879969192,0.0012915339624587352,0.5775276252746123,0.5775981744624588,0.0021167614752571006,0.0015520752652960824,0.00015366507051097766,0.001738674872665169,0.001484636487459634,0.0005322027871229595,0.0008743976948511368
jepa_micro_bridge_ensemble_34a965e2,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_34a965e2.csv,postmix_energy_half,14,0.0,0.00100149745081618,0.0010185320710171056,0.0007483575873645676,0.0012842085485493704,0.0005927130073996034,0.0013595121957835632,0.5773081379508163,0.5776661526957836,0.0021047342274062813,0.0010265887456578399,5.1131918958994115e-05,0.0013173361820032758,0.0013578256546788062,0.0009497226327501718,0.00032238513566433335
jepa_micro_bridge_ensemble_34a965e2,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_34a965e2.csv,postmix_energy_quarter,7,0.0,0.0012209847746122993,0.0011992805478326454,0.0010437749389409002,0.0013187252557886665,0.0009980133153568715,0.0013595121957835632,0.5775276252746123,0.5776661526957836,0.0022136449368001915,0.0012596441079954263,0.0004262623276255167,0.001885945576534011,0.001365052144899594,0.0009646020208092006,0.0002798127201644185
jepa_micro_bridge_ensemble_34a965e2,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_34a965e2.csv,postmix_energy_half_random_fit,11,0.0,0.0010742826879969192,0.001050127750823511,0.0007018338454951589,0.0012915339624587352,0.0005927130073996034,0.0013595121957835632,0.5773809231879969,0.5776661526957836,0.001855332184574767,0.0010776507751536289,1.696665969945373e-05,0.001751150260669566,0.0012033328544405703,0.0015307297312757,-8.426821004923404e-05
jepa_micro_bridge_ensemble_937a46ce,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_937a46ce.csv,all,29,0.06896551724137931,0.0009124998359271164,0.0009598872045206976,0.00042105888608752197,0.0014719333473413253,-0.008866640563500838,0.010350241424745499,0.5772191403359271,0.5866568819247455,0.0018783284124569805,0.0006724450521139535,0.0004566563638526489,0.0010401920064300376,0.0015417664386556827,0.000973931652612281,0.00015589050552322243
jepa_micro_bridge_ensemble_937a46ce,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_937a46ce.csv,old_low_anchor_half,15,0.0,0.0009124998359271164,0.0009411525050649017,0.0005536110808392225,0.001269546249554776,0.0004820417164199675,0.0013370310580027578,0.5772191403359271,0.5776436715580028,0.0017742595412865085,0.0008595148524282633,0.0002535973528457802,0.0010199990067670066,0.0013327821231687114,0.000974869209309126,0.00037304544964883815
jepa_micro_bridge_ensemble_937a46ce,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_937a46ce.csv,old_low_anchor_quarter,7,0.0,0.0009932529282110636,0.0009174922110751137,0.0005292948457068736,0.0012587204401236951,0.0004820417164199675,0.0013370310580027578,0.5772998934282111,0.5776436715580028,0.0015034889610616245,0.0006072083031312443,0.00012853291817701721,0.0013371411423793325,0.0010580711350606945,0.0018225348400334105,-3.4531822317845116e-05
jepa_micro_bridge_ensemble_937a46ce,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_937a46ce.csv,mixmin_fit_gap,5,0.0,0.0012065133615376533,0.0011943637662837681,0.001103970861323389,0.001269546249554776,0.0010594687662358604,0.0012775058483925905,0.5775131538615377,0.5775841463483926,0.0020804957648518085,0.0015407405011486075,0.00013266771716236025,0.0017291723935100145,0.001484256861596578,0.0005277914775229763,0.000865421648193565
jepa_micro_bridge_ensemble_937a46ce,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_937a46ce.csv,mixmin_fit_2gap,8,0.0,0.0012320601064178538,0.0012075604909104753,0.0010396040148284214,0.0013434360734972729,0.0009932529282110636,0.0013583811096511411,0.5775387006064179,0.5776650216096512,0.0024500832079734636,0.0011768196001511327,0.0009024605913456746,0.0016277102972553706,0.00155137964783459,0.0007371160258131948,7.354065999484738e-06
jepa_micro_bridge_ensemble_937a46ce,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_937a46ce.csv,mixmin_fit_5gap,18,0.0,0.001026360847223462,0.0010840619530048483,0.000808112065789679,0.0013912867431302935,0.0007497946861120264,0.0014874005183800332,0.5773330013472235,0.5777940410183801,0.0024785927150327448,0.000831670921475199,0.0007842803701518982,0.0011245132884108876,0.001656282135844138,0.000531805923509475,0.00018128831660948105
jepa_micro_bridge_ensemble_937a46ce,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_937a46ce.csv,mixmin_fit_gap_low_anchor_half,5,0.0,0.0012065133615376533,0.0011943637662837681,0.001103970861323389,0.001269546249554776,0.0010594687662358604,0.0012775058483925905,0.5775131538615377,0.5775841463483926,0.0020804957648518085,0.0015407405011486075,0.00013266771716236025,0.0017291723935100145,0.001484256861596578,0.0005277914775229763,0.000865421648193565
jepa_micro_bridge_ensemble_937a46ce,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_937a46ce.csv,mixmin_fit_2gap_low_anchor_half,7,0.0,0.0012065133615376533,0.0011860146882332373,0.0010329824310259417,0.0013013159322366574,0.0009932529282110636,0.0013370310580027578,0.5775131538615377,0.5776436715580028,0.002165894754614071,0.0012492204324563438,0.0004045571606918446,0.0018811309917914274,0.0013657089364191774,0.0009643343401603158,0.00027125620149905306
jepa_micro_bridge_ensemble_937a46ce,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_937a46ce.csv,mixmin_fit_2gap_low_anchor_quarter,4,0.0,0.0011886186827461676,0.0011768803379265391,0.0010464942509341491,0.0012978757490632264,0.0009932529282110636,0.0013370310580027578,0.5774952591827462,0.5776436715580028,0.0017497721645868547,0.0008386971587361625,0.00043285461584102736,0.0018530048404880456,0.0014496731635554039,0.001889235750713536,2.4924671564424683e-05
jepa_micro_bridge_ensemble_937a46ce,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_937a46ce.csv,mixmin_fit_gap_random_fit,5,0.0,0.0012065133615376533,0.0011943637662837681,0.001103970861323389,0.001269546249554776,0.0010594687662358604,0.0012775058483925905,0.5775131538615377,0.5775841463483926,0.0020804957648518085,0.0015407405011486075,0.00013266771716236025,0.0017291723935100145,0.001484256861596578,0.0005277914775229763,0.000865421648193565
jepa_micro_bridge_ensemble_937a46ce,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_937a46ce.csv,postmix_energy_half,14,0.0,0.0009879814360100325,0.0010049382349925679,0.0007207750664939838,0.0012715361492642296,0.0005607969318981443,0.0013370310580027578,0.57729462193601,0.5776436715580028,0.0020595802667058133,0.0010166515987718766,3.024855526762809e-05,0.0013130193315167374,0.0013593986678734824,0.0009474911803686116,0.0003081780444437584
jepa_micro_bridge_ensemble_937a46ce,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_937a46ce.csv,postmix_energy_quarter,7,0.0,0.0012065133615376533,0.0011860146882332373,0.0010329824310259417,0.0013013159322366574,0.0009932529282110636,0.0013370310580027578,0.5775131538615377,0.5776436715580028,0.002165894754614071,0.0012492204324563438,0.0004045571606918446,0.0018811309917914274,0.0013657089364191774,0.0009643343401603158,0.00027125620149905306
jepa_micro_bridge_ensemble_937a46ce,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_937a46ce.csv,postmix_energy_half_random_fit,11,0.0,0.0010594687662358604,0.0010320072071197924,0.0006720854775015273,0.0012775058483925905,0.0005607969318981443,0.0013370310580027578,0.5773661092662359,0.5776436715580028,0.0018116800949754138,0.001066741054457123,-6.76866061276694e-06,0.00173213436506556,0.0011967493623889441,0.001524221502938138,-0.00010070726937410674
jepa_micro_bridge_ensemble_b637e97f,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_b637e97f.csv,all,29,0.06896551724137931,0.0009136018549628089,0.0009597389671675043,0.0004208201887217822,0.001474424709303279,-0.008871505532474067,0.010352514654621725,0.5772202423549628,0.5866591551546217,0.0018752327500645648,0.0006731029756095186,0.00045716114634578703,0.001040840624559585,0.0015416204316582765,0.000974122664691785,0.00015609217724291805
jepa_micro_bridge_ensemble_b637e97f,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_b637e97f.csv,old_low_anchor_half,15,0.0,0.0009136018549628089,0.0009408653980025328,0.0005531832616671561,0.0012700850671377051,0.0004786976619075567,0.0013367704029076943,0.5772202423549628,0.5776434109029077,0.0017710148126480973,0.0008602617430815659,0.0002537725034885252,0.0010203835956228795,0.0013332273260913575,0.0009752769968952431,0.000372120808189913
jepa_micro_bridge_ensemble_b637e97f,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_b637e97f.csv,old_low_anchor_quarter,7,0.0,0.0009936767154997694,0.0009164290085450658,0.0005269536558793586,0.0012589220820316438,0.0004786976619075567,0.0013367704029076943,0.5773003172154998,0.5776434109029077,0.0014985922683625752,0.00060809921518133,0.0001277004917491022,0.0013362496633968807,0.0010579674664191266,0.0018226384527107373,-3.6244498004418215e-05
jepa_micro_bridge_ensemble_b637e97f,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_b637e97f.csv,mixmin_fit_gap,5,0.0,0.00120702320144761,0.0011941562112370407,0.0011026881885172646,0.0012700850671377051,0.0010583684105325286,0.0012779821582671325,0.5775136637014476,0.5775846226582672,0.002078957325802722,0.0015415234947968371,0.00013278888132985944,0.001729843668190023,0.0014836097664898905,0.000527365885857467,0.0008650044561923309
jepa_micro_bridge_ensemble_b637e97f,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_b637e97f.csv,mixmin_fit_2gap,8,0.0,0.001232631315945587,0.001207746532973869,0.001038960902022701,0.0013439625087948714,0.0009936767154997694,0.0013607440891982847,0.5775392718159456,0.5776673845891983,0.0024473685652959126,0.001177452783365146,0.0009036524619835257,0.0016291485890349428,0.0015516376077110705,0.000737372526242161,7.5931971842968515e-06
jepa_micro_bridge_ensemble_b637e97f,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_b637e97f.csv,mixmin_fit_5gap,18,0.0,0.001026022563016149,0.0010843264379102263,0.0008068726339105159,0.0013937098335264353,0.0007495719578808346,0.0014896039320145826,0.5773326630630162,0.5777962444320146,0.002476172364954818,0.0008322381620037906,0.0007850315551275219,0.0011259233056120149,0.001657051108619785,0.0005321326742244232,0.0001817358948291529
jepa_micro_bridge_ensemble_b637e97f,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_b637e97f.csv,mixmin_fit_gap_low_anchor_half,5,0.0,0.00120702320144761,0.0011941562112370407,0.0011026881885172646,0.0012700850671377051,0.0010583684105325286,0.0012779821582671325,0.5775136637014476,0.5775846226582672,0.002078957325802722,0.0015415234947968371,0.00013278888132985944,0.001729843668190023,0.0014836097664898905,0.000527365885857467,0.0008650044561923309
jepa_micro_bridge_ensemble_b637e97f,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_b637e97f.csv,mixmin_fit_2gap_low_anchor_half,7,0.0,0.00120702320144761,0.001185889739227524,0.0010324917325194249,0.0013014974561233572,0.0009936767154997694,0.0013367704029076943,0.5775136637014476,0.5776434109029077,0.002163381573026551,0.0012499343161410184,0.00040496196233985593,0.0018822158750007828,0.0013654744192429671,0.0009644776920425217,0.00027078233679898666
jepa_micro_bridge_ensemble_b637e97f,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_b637e97f.csv,mixmin_fit_2gap_low_anchor_quarter,4,0.0,0.0011880955284709893,0.0011766595438373606,0.0010463240574981492,0.001297846242469669,0.0009936767154997694,0.0013367704029076943,0.577494736028471,0.5776434109029077,0.0017457029062913076,0.0008394263297328286,0.0004332421137041853,0.001855042845951435,0.0014500547602047664,0.001889599081552562,2.3548769424730498e-05
jepa_micro_bridge_ensemble_b637e97f,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_b637e97f.csv,mixmin_fit_gap_random_fit,5,0.0,0.00120702320144761,0.0011941562112370407,0.0011026881885172646,0.0012700850671377051,0.0010583684105325286,0.0012779821582671325,0.5775136637014476,0.5775846226582672,0.002078957325802722,0.0015415234947968371,0.00013278888132985944,0.001729843668190023,0.0014836097664898905,0.000527365885857467,0.0008650044561923309
jepa_micro_bridge_ensemble_b637e97f,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_b637e97f.csv,postmix_energy_half,14,0.0,0.0009876047242576291,0.0010047566774322963,0.0007195131365860142,0.001272059339920062,0.0005591243185272265,0.0013367704029076943,0.5772942452242577,0.5776434109029077,0.0020569102728867123,0.0010173277647148196,3.026715980519734e-05,0.0013138928794637985,0.0013597840662667488,0.0009480861483109893,0.00030702845057768913
jepa_micro_bridge_ensemble_b637e97f,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_b637e97f.csv,postmix_energy_quarter,7,0.0,0.00120702320144761,0.001185889739227524,0.0010324917325194249,0.0013014974561233572,0.0009936767154997694,0.0013367704029076943,0.5775136637014476,0.5776434109029077,0.002163381573026551,0.0012499343161410184,0.00040496196233985593,0.0018822158750007828,0.0013654744192429671,0.0009644776920425217,0.00027078233679898666
jepa_micro_bridge_ensemble_b637e97f,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_b637e97f.csv,postmix_energy_half_random_fit,11,0.0,0.0010583684105325286,0.0010314731947921622,0.000670542904031235,0.0012779821582671325,0.0005591243185272265,0.0013367704029076943,0.5773650089105326,0.5776434109029077,0.0018092657669697143,0.0010675446856265515,-7.222805736344979e-06,0.001731998580954388,0.0011959079011894828,0.00152469347321025,-0.00010187523866904287
jepa_micro_bridge_ensemble_14799072,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_14799072.csv,all,29,0.06896551724137931,0.0009133659564574126,0.00095966614284605,0.0004207534016361203,0.001474159005575748,-0.008871044220636337,0.010352002256627135,0.5772200064564574,0.5866586427566272,0.0018751927846556284,0.0006729905587252267,0.0004570605849691397,0.0010406975384536345,0.0015416311425521666,0.000974053536113946,0.00015603685445245822
jepa_micro_bridge_ensemble_14799072,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_14799072.csv,old_low_anchor_half,15,0.0,0.0009133659564574126,0.0009407922996522119,0.0005531974607023926,0.0012699194692429084,0.00047899095175873985,0.0013366991253590532,0.5772200064564574,0.5776433396253591,0.0017708640196485584,0.000860133824796283,0.00025365291405721934,0.0010203373192180713,0.0013331786983699376,0.000975200570911805,0.0003721787505633826
jepa_micro_bridge_ensemble_14799072,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_14799072.csv,old_low_anchor_quarter,7,0.0,0.0009935660892214093,0.0009164366064510368,0.0005271229358658313,0.0012587958392203946,0.00047899095175873985,0.0013366991253590532,0.5773002065892214,0.5776433396253591,0.001498525467880715,0.0006079580728476522,0.00012769953168166394,0.0013362964118634549,0.0010579813097868643,0.0018226051707833963,-3.600971968715465e-05
jepa_micro_bridge_ensemble_14799072,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_14799072.csv,mixmin_fit_gap,5,0.0,0.0012068603151279556,0.001194057559703765,0.0011026826929278366,0.0012699194692429084,0.0010583437533994156,0.0012778120906725698,0.577513500815128,0.5775844525906726,0.002078619873144083,0.0015413685233869768,0.00013264576889924218,0.0017297498643308318,0.001483575820661187,0.0005273673687842928,0.000865075698719342
jepa_micro_bridge_ensemble_14799072,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_14799072.csv,mixmin_fit_2gap,8,0.0,0.0012324704261131858,0.001207627314417939,0.0010389104541460136,0.0013438290384246044,0.0009935660892214093,0.0013604655022442236,0.5775391109261132,0.5776671060022442,0.002447053086189019,0.0011773339665127475,0.0009034871307201792,0.0016289783915596698,0.0015515905838397043,0.0007373073516758616,7.640690427981878e-06
jepa_micro_bridge_ensemble_14799072,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_14799072.csv,mixmin_fit_5gap,18,0.0,0.0010259549213104124,0.0010842160968887954,0.0008068992207883819,0.0013934394639963821,0.000749739847949793,0.0014892801955397328,0.5773325954213104,0.5777959206955398,0.00247600989555185,0.0008321340231873439,0.0007848945463136291,0.0011257937036753911,0.0016569887781574656,0.0005320467562826898,0.0001816449750530438
jepa_micro_bridge_ensemble_14799072,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_14799072.csv,mixmin_fit_gap_low_anchor_half,5,0.0,0.0012068603151279556,0.001194057559703765,0.0011026826929278366,0.0012699194692429084,0.0010583437533994156,0.0012778120906725698,0.577513500815128,0.5775844525906726,0.002078619873144083,0.0015413685233869768,0.00013264576889924218,0.0017297498643308318,0.001483575820661187,0.0005273673687842928,0.000865075698719342
jepa_micro_bridge_ensemble_14799072,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_14799072.csv,mixmin_fit_2gap_low_anchor_half,7,0.0,0.0012068603151279556,0.0011857932875856125,0.0010324326877282131,0.0013013669045471633,0.0009935660892214093,0.0013366991253590532,0.577513500815128,0.5776433396253591,0.002163065023362879,0.0012498013630121946,0.00040481506814186004,0.001882094760588236,0.0013654466384041156,0.0009644338015058247,0.0002708963580837181
jepa_micro_bridge_ensemble_14799072,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_14799072.csv,mixmin_fit_2gap_low_anchor_quarter,4,0.0,0.0011880257086742119,0.0011765791579822216,0.001046253593121127,0.001297747482289724,0.0009935660892214093,0.0013366991253590532,0.5774946662086742,0.5776433396253591,0.0017453183840537012,0.0008393108550215356,0.00043316115817024214,0.0018548983589596474,0.001450036070631211,0.0018895694013869868,2.3759877651602368e-05
jepa_micro_bridge_ensemble_14799072,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_14799072.csv,mixmin_fit_gap_random_fit,5,0.0,0.0012068603151279556,0.001194057559703765,0.0011026826929278366,0.0012699194692429084,0.0010583437533994156,0.0012778120906725698,0.577513500815128,0.5775844525906726,0.002078619873144083,0.0015413685233869768,0.00013264576889924218,0.0017297498643308318,0.001483575820661187,0.0005273673687842928,0.000865075698719342
jepa_micro_bridge_ensemble_14799072,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_14799072.csv,postmix_energy_half,14,0.0,0.0009875607034426914,0.0010046614554546282,0.0007194929592127086,0.0012718926246003237,0.000559210925270559,0.0013366991253590532,0.5772942012034428,0.5776433396253591,0.002056733206116403,0.0010172067884063804,3.0107781679968226e-05,0.0013137741116836282,0.0013597413662582278,0.0009479921423056838,0.0003070747917318333
jepa_micro_bridge_ensemble_14799072,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_14799072.csv,postmix_energy_quarter,7,0.0,0.0012068603151279556,0.0011857932875856125,0.0010324326877282131,0.0013013669045471633,0.0009935660892214093,0.0013366991253590532,0.577513500815128,0.5776433396253591,0.002163065023362879,0.0012498013630121946,0.00040481506814186004,0.001882094760588236,0.0013654466384041156,0.0009644338015058247,0.0002708963580837181
jepa_micro_bridge_ensemble_14799072,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_14799072.csv,postmix_energy_half_random_fit,11,0.0,0.0010583437533994156,0.0010314162550130986,0.0006705377361990728,0.0012778120906725698,0.000559210925270559,0.0013366991253590532,0.5773649842533994,0.5776433396253591,0.0018091560061745443,0.0010674018313994373,-7.3479167269226276e-06,0.001731876344786675,0.0011959381102377457,0.0015246177877628357,-0.00010172837854309376
jepa_micro_bridge_ensemble_47a3e205,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_47a3e205.csv,all,29,0.06896551724137931,0.0008942596888463772,0.0009096509364862328,0.00037985902985533394,0.0014391810318293617,-0.008871503724467211,0.01028075849801735,0.5772009001888464,0.5865873989980174,0.0018485125083640304,0.0006329491832330279,0.00030255809195815824,0.0009954844589208866,0.0015267652996561703,0.000935927119079441,0.0001253598941919649
jepa_micro_bridge_ensemble_47a3e205,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_47a3e205.csv,old_low_anchor_half,15,0.0,0.0009039954263583283,0.0008920803589083389,0.0004695499577221485,0.0012127101881262315,0.00039669654121321507,0.0012848028451890592,0.5772106359263584,0.5775914433451891,0.0017629575928183778,0.000814869893433275,0.0001029588005091675,0.0009711691364650221,0.0013250608236072788,0.0009482676542401461,0.00031927861128518603
jepa_micro_bridge_ensemble_47a3e205,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_47a3e205.csv,old_low_anchor_quarter,7,0.0,0.0009797165345365455,0.0008604645485115192,0.0004384234308340451,0.001208787092954311,0.00039669654121321507,0.0012848028451890592,0.5772863570345366,0.5775914433451891,0.001457779114951152,0.0005560681424192637,-1.7665084470541714e-05,0.0013056515957136083,0.0010529393982664423,0.001767214641468546,-9.873596876768571e-05
jepa_micro_bridge_ensemble_47a3e205,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_47a3e205.csv,mixmin_fit_gap,5,0.0,0.0011581099247978122,0.0011504165670481958,0.001079386826738249,0.0012127101881262315,0.0010354935658789532,0.0012370456875571145,0.5774647504247978,0.5775436861875571,0.0020914342564730902,0.0014939075330534734,1.558686075497917e-06,0.0016851118282669609,0.0014727035205477023,0.0005032739802223407,0.0008049261646981166
jepa_micro_bridge_ensemble_47a3e205,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_47a3e205.csv,mixmin_fit_2gap,8,0.0,0.0011671584318888595,0.001167831114043838,0.001018760456476231,0.0012971760008475774,0.0009797165345365455,0.00132604669738412,0.5774737989318889,0.5776326871973841,0.0024573961538614936,0.0011365716778929391,0.0007398155858118066,0.0016023778920985707,0.0015433726456341099,0.0007257610556729022,-3.047721266498382e-05
jepa_micro_bridge_ensemble_47a3e205,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_47a3e205.csv,mixmin_fit_5gap,18,0.0,0.0010076050502077494,0.0010382076915357431,0.0007352471294569396,0.0013572122476348649,0.0006508657212380697,0.0014761776996004006,0.5773142455502078,0.5777828181996004,0.0024578448171358952,0.0007959679641714858,0.0006254125494476521,0.001084176690867664,0.0016377847687015317,0.0005201319435632685,0.00014613510686275108
jepa_micro_bridge_ensemble_47a3e205,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_47a3e205.csv,mixmin_fit_gap_low_anchor_half,5,0.0,0.0011581099247978122,0.0011504165670481958,0.001079386826738249,0.0012127101881262315,0.0010354935658789532,0.0012370456875571145,0.5774647504247978,0.5775436861875571,0.0020914342564730902,0.0014939075330534734,1.558686075497917e-06,0.0016851118282669609,0.0014727035205477023,0.0005032739802223407,0.0008049261646981166
jepa_micro_bridge_ensemble_47a3e205,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_47a3e205.csv,mixmin_fit_2gap_low_anchor_half,7,0.0,0.0011581099247978122,0.0011452288878523692,0.0010131827533419902,0.0012561485506098924,0.0009797165345365455,0.0012848028451890592,0.5774647504247978,0.5775914433451891,0.002173222682451522,0.0012052654486586053,0.0002664121691980143,0.0018502785915304742,0.0013579074799935126,0.0009457152415356067,0.00021780060159881653
jepa_micro_bridge_ensemble_47a3e205,jepa_micro_bridge_ensemble,jepa_micro_bridge_ensemble_selected,analysis_outputs/submission_jepa_micro_bridge_ensemble_47a3e205.csv,mixmin_fit_2gap_low_anchor_quarter,4,0.0,0.0011516683214125023,0.0011419640056376523,0.0010293695895837395,0.0012467949690716852,0.0009797165345365455,0.0012848028451890592,0.5774583088214125,0.5775914433451891,0.0017752480002743432,0.0007936681985358518,0.0002837579991063488,0.0018390431777271093,0.0014522338495523701,0.0018635668503084735,-1.3770036040527955e-05
