variant,family,file,candidate_origin,scenario_gate,scenario_rank,scenario_public_like_score,scenario_pred_public_delta_mean,scenario_pred_public_delta_std,scenario_id
e362_scale_g1.03_q11.08_q21.00_q30.45_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_08_q21_00_q30_45_s11_00_55530c6d.csv,e364_existing,True,102.0,4.498313737623763,0.00020488566951134431,6.319519387903431e-05,bad_good__drop_submission_e72_topabs50_q2s3_gate_4e48cba2
e362_scale_g1.03_q11.00_q20.90_q30.75_s10.70,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_00_q20_90_q30_75_s10_70_bf37315b.csv,e364_existing,True,125.0,4.326717202970296,0.0002065234628043244,6.491281267029308e-05,bad_good__drop_submission_e72_topabs50_q2s3_gate_4e48cba2
e362_scale_g1.06_q11.08_q21.00_q30.45_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_08_q21_00_q30_45_s11_00_898f52a8.csv,e364_existing,True,108.0,4.435163985148515,0.00020495125721250489,6.319130327020411e-05,bad_good__drop_submission_e72_topabs50_q2s3_gate_4e48cba2
e362_scale_g0.96_q11.08_q21.00_q30.75_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g0_96_q11_08_q21_00_q30_75_s10_90_ef3c2b84.csv,e364_existing,True,152.0,4.129625618811882,0.00020806647783788837,6.617167333924928e-05,bad_good__drop_submission_e72_topabs50_q2s3_gate_4e48cba2
e362_scale_g1.06_q11.04_q20.90_q30.45_s10.70,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_04_q20_90_q30_45_s10_70_ba70d8f9.csv,e364_existing,True,103.0,4.497292698019802,0.00020325250151956753,6.216740252876176e-05,bad_good__drop_submission_e72_topabs50_q2s3_gate_4e48cba2
e362_scale_g1.06_q11.04_q21.00_q30.75_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_04_q21_00_q30_75_s11_00_9b80f910.csv,e364_existing,True,150.0,4.187175123762376,0.00020751440843496963,6.53465796232186e-05,bad_good__drop_submission_e72_topabs50_q2s3_gate_4e48cba2
e362_scale_g1.00_q11.04_q21.00_q31.00_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_00_q11_04_q21_00_q31_00_s10_90_6099dcd4.csv,e364_existing,True,161.0,3.8964882425742577,0.00021009573247217608,6.781410775027388e-05,bad_good__drop_submission_e72_topabs50_q2s3_gate_4e48cba2
e362_scale_g1.03_q11.08_q21.00_q31.00_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_08_q21_00_q31_00_s10_90_47b1aedc.csv,e364_existing,True,162.0,3.865887995049505,0.00020966165315473362,6.739085003968364e-05,bad_good__drop_submission_e72_topabs50_q2s3_gate_4e48cba2
e362_scale_g1.06_q11.00_q20.90_q30.75_s10.70,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_00_q20_90_q30_75_s10_70_1a62fec9.csv,e364_existing,True,144.0,4.254935024752475,0.0002065529403053176,6.494023183288013e-05,bad_good__drop_submission_e72_topabs50_q2s3_gate_4e48cba2
e362_scale_g1.06_q11.08_q21.00_q31.00_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_08_q21_00_q31_00_s10_90_0ca8c0e3.csv,e364_existing,True,168.0,3.78748452970297,0.00020987128666483825,6.727562937572426e-05,bad_good__drop_submission_e72_topabs50_q2s3_gate_4e48cba2
e362_scale_g1.00_q11.08_q21.00_q30.75_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_00_q11_08_q21_00_q30_75_s10_90_c2d1269b.csv,e364_existing,True,156.0,4.009576113861386,0.0002081456663502734,6.618029338698305e-05,bad_good__drop_submission_e72_topabs50_q2s3_gate_4e48cba2
e362_scale_g1.03_q11.04_q21.00_q31.00_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_04_q21_00_q31_00_s10_90_dc4e68d9.csv,e364_existing,True,167.0,3.7950495049504953,0.0002101662686782983,6.781462328597748e-05,bad_good__drop_submission_e72_topabs50_q2s3_gate_4e48cba2
e362_scale_g0.96_q11.08_q21.00_q31.00_s10.70,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g0_96_q11_08_q21_00_q31_00_s10_70_f5ff1ad5.csv,e364_existing,True,166.0,3.823406559405941,0.0002097105641261581,6.784432581354354e-05,bad_good__drop_submission_e72_topabs50_q2s3_gate_4e48cba2
e362_scale_g1.06_q11.04_q21.00_q31.00_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_04_q21_00_q31_00_s10_90_8fc5dab4.csv,e364_existing,True,169.0,3.701918316831684,0.00021019996674679264,6.784639114271731e-05,bad_good__drop_submission_e72_topabs50_q2s3_gate_4e48cba2
e362_scale_g1.03_q11.08_q21.00_q30.75_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_08_q21_00_q30_75_s10_90_624dcde1.csv,e364_existing,True,160.0,3.899551361386138,0.00020821426726807507,6.617905428173653e-05,bad_good__drop_submission_e72_topabs50_q2s3_gate_4e48cba2
e362_graft_donor_s1_e360_e356_halfs3_amp__learned_free_mixture_subjective_he,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_s1_e360_e356_halfs3_amp__learned_free_mixture_subjective_he_611665e7.csv,e364_existing,True,187.0,2.7713180693069313,0.0002145998047991688,7.313946363521821e-05,bad_good__drop_submission_e72_topabs50_q2s3_gate_4e48cba2
e362_graft_donor_q3s1_e360_e356_halfs3_amp__learned_free_mixture_subjective_he,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3s1_e360_e356_halfs3_amp__learned_free_mixture_subjective_he_b6864feb.csv,e364_existing,True,188.0,2.2690594059405944,0.0002251351166715775,8.149905383864525e-05,bad_good__drop_submission_e72_topabs50_q2s3_gate_4e48cba2
e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,analysis_outputs/submission_e367_publicrowmask_e367_null_validboost_baddamp_random_validity_f634f0b3.csv,e367_generated,True,1.0,6.606559405940594,0.00017625516119231137,3.165176783810179e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e367_null_source_switch_random_validity,null_public_rowmask_gate,analysis_outputs/submission_e367_publicrowmask_e367_null_source_switch_random_validity_9c61acf7.csv,e367_generated,True,2.0,6.514263613861386,0.00019063601676026903,4.459345607555614e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e367_direct_validboost_baddamp_amp0.97,diagnostic_direct_public_rowmask_gate,analysis_outputs/submission_e367_publicrowmask_e367_direct_validboost_baddamp_amp0_97_05227c33.csv,e367_generated,True,3.0,6.3511757425742585,0.00016560903113230864,3.2479615908032114e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e367_direct_validboost_baddamp_amp1.00,diagnostic_direct_public_rowmask_gate,analysis_outputs/submission_e367_publicrowmask_e367_direct_validboost_baddamp_amp1_00_08739715.csv,e367_generated,True,4.0,6.281219059405941,0.00016563955189580508,3.2508016888788146e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e367_direct_validboost_baddamp_amp1.03,diagnostic_direct_public_rowmask_gate,analysis_outputs/submission_e367_publicrowmask_e367_direct_validboost_baddamp_amp1_03_7e5abcb1.csv,e367_generated,True,5.0,6.18128094059406,0.0001656700731723372,3.2536421195141287e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11_07638e6a.csv,e364_existing,True,12.0,5.382704207920793,0.00021273342526111034,6.366857527895536e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_graft_donor_s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11_1198dfee.csv,e364_existing,True,11.0,5.5362004950495045,0.00020872021524338593,5.916095316900203e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11_3aeb0277.csv,e364_existing,True,10.0,5.733539603960396,0.00020680791724552307,5.627874280948551e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e367_null_target_validity_perm_validity_0,null_public_rowmask_gate,analysis_outputs/submission_e367_publicrowmask_e367_null_target_validity_perm_validity_0_9e2a3d59.csv,e367_generated,True,6.0,5.88598391089109,0.0002009218999369744,5.401604637577427e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e367_target_validity_amp1.00,learned_public_rowmask_gate,analysis_outputs/submission_e367_publicrowmask_e367_target_validity_amp1_00_f46fc0ab.csv,e367_generated,True,7.0,5.8761138613861394,0.00019897896175020155,5.2855747091712585e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e367_target_validity_amp1.03,learned_public_rowmask_gate,analysis_outputs/submission_e367_publicrowmask_e367_target_validity_amp1_03_970904ce.csv,e367_generated,True,8.0,5.843626237623764,0.00019915419369255277,5.277209495379057e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e367_direct_target_validity_amp1.03,diagnostic_direct_public_rowmask_gate,analysis_outputs/submission_e367_publicrowmask_e367_direct_target_validity_amp1_03_ce6ee54c.csv,e367_generated,True,9.0,5.781064356435643,0.00019963609556174525,5.3193596192174646e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11_0139f787.csv,e364_existing,False,,5.626423267326733,0.00020350889669211949,5.582302049635889e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_graft_donor_s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11_1f057e41.csv,e364_existing,True,13.0,5.197679455445545,0.0002120700862104631,5.907971326231585e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e367_null_target_validity_perm_validity_1,null_public_rowmask_gate,analysis_outputs/submission_e367_publicrowmask_e367_null_target_validity_perm_validity_1_86ef167c.csv,e367_generated,True,15.0,5.1037128712871285,0.00020793438273199373,5.8586624264562045e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11_90d7bd66.csv,e364_existing,False,,5.283292079207921,0.00020468623192857429,5.6899995135920755e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_graft_donor_q3_e360_e349_compact_core__learned_pc_episode_s1_counter_11,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3_e360_e349_compact_core__learned_pc_episode_s1_counter_11_437d7acc.csv,e364_existing,True,154.0,4.009808168316831,0.00022544046410126738,6.121242624206437e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_scale_g1.06_q11.08_q20.90_q31.00_s11.30,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_08_q20_90_q31_00_s11_30_bffaf250.csv,e364_existing,True,23.0,4.8123298267326735,0.0002121959223781208,6.022810485941626e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_scale_g1.06_q11.08_q20.90_q30.75_s11.30,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_08_q20_90_q30_75_s11_30_d02aaf2d.csv,e364_existing,True,16.0,4.904378094059406,0.00021068981346006451,5.900735734666248e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_scale_g1.03_q11.08_q20.90_q31.00_s11.30,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_08_q20_90_q31_00_s11_30_58916996.csv,e364_existing,True,28.0,4.767373143564357,0.00021215369506667506,6.0190412053144526e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_graft_donor_q3s1_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3s1_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav_b4dcdce7.csv,e364_existing,True,173.0,3.501268564356436,0.00023490378149497416,8.38308526091046e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_graft_donor_s1_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_s1_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav_cf52e032.csv,e364_existing,True,171.0,3.538428217821782,0.00024204280345966985,7.142332394685477e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_graft_donor_q3_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav_90048d2f.csv,e364_existing,True,163.0,3.9139232673267323,0.00022559436383809,7.218772791836017e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_scale_g1.06_q11.04_q20.90_q31.00_s11.30,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_04_q20_90_q31_00_s11_30_50acaf80.csv,e364_existing,True,53.0,4.6282023514851485,0.0002131429497802914,6.105428175999983e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_scale_g1.06_q11.08_q20.90_q31.00_s11.15,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_08_q20_90_q31_00_s11_15_31e02c1f.csv,e364_existing,True,43.0,4.679965965346535,0.0002121392937029427,6.047360036256841e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_graft_donor_q3s1_e360_e356_halfs3_amp__learned_anti_bad_cluster_compact_q,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3s1_e360_e356_halfs3_amp__learned_anti_bad_cluster_compact_q_5d14bf75.csv,e364_existing,True,172.0,3.524164603960396,0.00022566368078053974,7.45869226693432e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_graft_donor_s1_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_s1_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav_62bedbd1.csv,e364_existing,True,177.0,3.3331992574257425,0.00023449800889351733,8.34376242626334e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_graft_donor_s1_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_s1_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav_a0ca8a8f.csv,e364_existing,True,175.0,3.3710396039603965,0.00023079285391614668,7.995660932597118e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_scale_g1.03_q11.08_q20.90_q31.00_s11.15,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_08_q20_90_q31_00_s11_15_c0911ad0.csv,e364_existing,True,57.0,4.614774133663366,0.0002120976801058628,6.04366765002846e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_graft_donor_q3s1_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3s1_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav_6826fcf0.csv,e364_existing,True,176.0,3.3628094059405935,0.00022816438335809545,7.773785271051886e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_graft_donor_s1_e360_e356_halfs3_amp__learned_anti_bad_cluster_compact_q,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_s1_e360_e356_halfs3_amp__learned_anti_bad_cluster_compact_q_d3f7b397.csv,e364_existing,True,174.0,3.445018564356436,0.00022652668049985176,7.545431980332418e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_graft_donor_q2q3_e360_e356_halfs3_amp__learned_anti_bad_cluster_compact_q,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q2q3_e360_e356_halfs3_amp__learned_anti_bad_cluster_compact_q_9f03f032.csv,e364_existing,True,14.0,5.126237623762377,0.0001954978595870116,4.9359583452007885e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_graft_donor_q3s1_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3s1_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav_4a5311b2.csv,e364_existing,True,179.0,3.2633663366336636,0.00025181275506218494,8.027856344613034e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_graft_donor_s1_e360_e356_halfs3_amp__learned_free_mixture_subjective_he,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_s1_e360_e356_halfs3_amp__learned_free_mixture_subjective_he_7d668862.csv,e364_existing,True,168.0,3.7973081683168313,0.0002216856705399771,7.229606411989265e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_scale_g1.06_q11.08_q20.90_q30.75_s11.15,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_08_q20_90_q30_75_s11_15_5ddee5fb.csv,e364_existing,True,48.0,4.6568224009901,0.00021048845098870138,5.91367197853918e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_graft_donor_s1_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_s1_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav_6b11cf21.csv,e364_existing,True,180.0,3.2583539603960396,0.0002449595070229199,7.31580323480469e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_scale_g1.00_q11.08_q20.90_q30.45_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_00_q11_08_q20_90_q30_45_s11_00_2ffbb23b.csv,e364_existing,True,17.0,4.879625618811882,0.00020808750560898329,5.7988497946019265e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_scale_g1.00_q11.08_q20.90_q30.75_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_00_q11_08_q20_90_q30_75_s11_00_6b534dd4.csv,e364_existing,True,47.0,4.665160891089109,0.00021015901247510362,5.962943992336571e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_scale_g1.06_q11.04_q20.90_q31.00_s11.15,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_04_q20_90_q31_00_s11_15_c8e596cd.csv,e364_existing,True,92.0,4.463443688118812,0.0002128234943528218,6.103179445212038e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_scale_g0.96_q11.08_q20.90_q31.00_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g0_96_q11_08_q20_90_q31_00_s10_90_6cd43bb3.csv,e364_existing,True,26.0,4.776098391089109,0.00022040667133054135,5.448915436733559e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_scale_g1.06_q11.08_q20.90_q31.00_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_08_q20_90_q31_00_s11_00_10ba6bef.csv,e364_existing,True,76.0,4.524427599009901,0.00021216870494394905,6.0844454315070565e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_scale_g1.03_q11.08_q20.90_q30.45_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_08_q20_90_q30_45_s11_00_de6e65a6.csv,e364_existing,True,19.0,4.844415222772277,0.00020812048350735506,5.801697725521415e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_scale_g1.06_q11.08_q20.90_q30.45_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_08_q20_90_q30_45_s11_00_3743ccda.csv,e364_existing,True,21.0,4.826840965346535,0.00020815346140574687,5.80454613937553e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_scale_g1.03_q11.08_q20.90_q30.75_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_08_q20_90_q30_75_s11_00_6c19969d.csv,e364_existing,True,60.0,4.610643564356436,0.00021019636600160902,5.966210417886517e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_scale_g1.06_q11.08_q20.90_q30.75_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_08_q20_90_q30_75_s11_00_f41e5150.csv,e364_existing,True,56.0,4.616259282178219,0.0002102635128441348,5.967253888430607e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_scale_g1.00_q11.08_q20.90_q31.00_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_00_q11_08_q20_90_q31_00_s11_00_8aa25f54.csv,e364_existing,True,89.0,4.475866336633664,0.0002118314533478858,6.0964470712658204e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_scale_g1.03_q11.08_q20.90_q31.00_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_08_q20_90_q31_00_s11_00_c69b0fd7.csv,e364_existing,True,91.0,4.464882425742575,0.0002119021777425184,6.0978044755827995e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_graft_donor_s1_e361_e356_halfs3_amp__learned_free_mixture_subjective_he,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_s1_e361_e356_halfs3_amp__learned_free_mixture_subjective_he_6e52095d.csv,e364_existing,True,155.0,4.000216584158416,0.0002178103866230678,6.691442601638485e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_graft_donor_q3s1_e360_e349_compact_core__learned_story_nonmonotone_random,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3s1_e360_e349_compact_core__learned_story_nonmonotone_random_4803cb08.csv,e364_existing,True,181.0,3.2422339108910894,0.0002275814386290561,7.644484582312739e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_scale_g1.00_q11.08_q20.90_q31.00_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_00_q11_08_q20_90_q31_00_s10_90_bac251d6.csv,e364_existing,True,40.0,4.6973545792079205,0.00022046062294348666,5.453511561536498e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_graft_donor_q3_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav_cf55259a.csv,e364_existing,True,170.0,3.5407178217821778,0.00022694721125280376,6.043369558882316e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_graft_donor_q3s1_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3s1_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav_30a5463a.csv,e364_existing,True,184.0,3.101918316831683,0.00023354149752255577,7.721943846854293e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_scale_g1.03_q11.04_q20.90_q30.75_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_04_q20_90_q30_75_s11_00_17a39501.csv,e364_existing,True,68.0,4.564464727722772,0.00021071662542784664,6.0056578302223555e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_scale_g0.96_q11.08_q20.90_q30.75_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g0_96_q11_08_q20_90_q30_75_s10_90_f2243d75.csv,e364_existing,True,18.0,4.857534034653465,0.0002187920570288087,5.3289273570300545e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_scale_g1.03_q11.04_q20.90_q30.45_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_04_q20_90_q30_45_s11_00_dd241ebc.csv,e364_existing,True,30.0,4.744724628712872,0.0002086508649033302,5.842306212704751e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_scale_g1.03_q11.08_q20.90_q31.00_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_08_q20_90_q31_00_s10_90_d7d5210b.csv,e364_existing,True,44.0,4.676964727722773,0.0002205308799742961,5.453966350570334e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_scale_g1.06_q11.04_q20.90_q30.75_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_04_q20_90_q30_75_s11_00_a9da6502.csv,e364_existing,True,74.0,4.543270420792079,0.00021075314434356135,6.008862889233806e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_scale_g1.06_q11.08_q20.90_q31.00_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_08_q20_90_q31_00_s10_90_ad9423da.csv,e364_existing,True,49.0,4.656358292079207,0.0002207969398162268,5.43485280177892e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_scale_g1.06_q11.04_q20.90_q30.45_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_04_q20_90_q30_45_s11_00_e0688e7d.csv,e364_existing,True,36.0,4.718982054455447,0.00020868300819109289,5.8450927130987025e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_scale_g1.03_q11.08_q21.00_q30.45_s11.30,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_08_q21_00_q30_45_s11_30_7c3380a0.csv,e364_existing,True,50.0,4.653975866336634,0.00021022665206900552,5.937050512068542e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_scale_g1.06_q11.04_q20.90_q31.00_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_04_q20_90_q31_00_s11_00_10abc89d.csv,e364_existing,True,111.0,4.375943688118812,0.00021254153095843776,6.148843987871945e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_scale_g1.06_q11.08_q21.00_q30.45_s11.30,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_08_q21_00_q30_45_s11_30_05f9c7f8.csv,e364_existing,True,32.0,4.735566212871287,0.0002102608339039465,5.940060702123742e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_scale_g1.03_q11.04_q20.90_q31.00_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_04_q20_90_q31_00_s11_00_67cc217f.csv,e364_existing,True,119.0,4.341352103960396,0.0002124716407935801,6.147559710273598e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
e362_scale_g1.00_q11.08_q20.90_q30.75_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_00_q11_08_q20_90_q30_75_s10_90_7376bcc9.csv,e364_existing,True,25.0,4.787577351485149,0.00021884130723134657,5.3330672508251276e-05,bad_good__drop_submission_e95_hardtail_541e3973_csv
