candidate,direction,actual_anchor_score_final,anchor_delta_vs_mixmin,mean_actual_anchor,min_set_score,max_set_score,mean_abs_prob_move_vs_mixmin,mean_abs_logit_move_vs_mixmin,max_abs_logit_move_vs_mixmin,pred_index,band,target_mask,cell_gate,row_gate,weight,cap,active_gate_mean,hash,world_all_worlds,world_all_better_rate,world_all_median_delta,world_all_p90_delta,world_all_max_delta,raw_energy_half_worlds,raw_energy_half_better_rate,raw_energy_half_median_delta,raw_energy_half_p90_delta,raw_energy_half_max_delta,raw_energy_quarter_worlds,raw_energy_quarter_better_rate,raw_energy_quarter_median_delta,raw_energy_quarter_p90_delta,raw_energy_quarter_max_delta,low_slack_half_worlds,low_slack_half_better_rate,low_slack_half_median_delta,low_slack_half_p90_delta,low_slack_half_max_delta,mean_prob_delta_Q1,mean_abs_prob_delta_Q1,mean_prob_delta_Q2,mean_abs_prob_delta_Q2,mean_prob_delta_Q3,mean_abs_prob_delta_Q3,mean_prob_delta_S1,mean_abs_prob_delta_S1,mean_prob_delta_S2,mean_abs_prob_delta_S2,mean_prob_delta_S3,mean_abs_prob_delta_S3,mean_prob_delta_S4,mean_abs_prob_delta_S4,world_support_score,prefilter_keep,anchor_beats_mixmin,anchor_margin_gate,movement_guard,world_guard,eligible_submission_gate,diagnostic_reverse_gate,selection_score
toward_teacher|raw_energy_half|no_q2|raw_agree|all|w0.050|c0.120,toward_teacher,0.5777321152663991,-2.3724402482550033e-06,0.5775963809760287,0.5772147840830035,0.578042259848878,0.0005324292573226777,0.0026249637156458877,0.006000000000003336,29890.0,raw_energy_half,no_q2,raw_agree,all,0.05,0.12,0.4491428571428571,1cf9594d,45.0,0.7111111111111111,-8.118857934924506e-05,2.7378444194958723e-05,0.00011076691366462832,22.0,1.0,-0.0005183167413290168,-0.00041760290298289423,-0.0001614925873008044,11.0,1.0,-0.0009783303605542804,-0.0005290662637803534,-0.0005222091209230451,22.0,0.8181818181818182,-4.98264422627015e-05,2.3702339128339788e-05,0.00010248704564952416,3.863574686491189e-05,0.0007516220651571211,7.993605777301126e-18,1.0658141036401503e-17,0.0001721304461787696,0.0006384732730633015,0.00022368446245812085,0.0006522871234570204,0.000400861417559032,0.0006052648240245056,0.0003518367387504806,0.0005342306635189765,-1.5890009825010877e-06,0.0005451268520378077,-0.0011187157844342933,True,True,False,True,True,False,False,-2.3724402482550033e-06
toward_teacher|raw_energy_half|no_q2|raw_agree|all|w0.070|c0.080,toward_teacher,0.5777321544038169,-2.333302830503925e-06,0.577596537913544,0.5772156887823738,0.5780418421948781,0.0005008629639294664,0.0024710752417900447,0.005600000000003824,29883.0,raw_energy_half,no_q2,raw_agree,all,0.07,0.08,0.4491428571428571,0177e7f9,45.0,0.7111111111111111,-7.707341012730407e-05,2.5313383995340113e-05,9.977942171746079e-05,22.0,1.0,-0.000484193699967328,-0.0003906241368226593,-0.00015549982088536307,11.0,1.0,-0.0009116348081633641,-0.0004937738497298172,-0.00048737384972963316,22.0,0.8181818181818182,-4.720030950838838e-05,2.2990659011756832e-05,9.161384178235643e-05,3.662526324368448e-05,0.0007049551317004384,7.993605777301126e-18,1.0658141036401503e-17,0.00015923338265179165,0.000600708758340141,0.00020599287278553113,0.0006115599018579692,0.00038169184368019626,0.0005731949678822557,0.0003285875180728846,0.0005000062370380407,-1.2490000099045774e-06,0.0005156157506874097,-0.0010427856116085488,True,True,False,True,True,False,False,-2.333302830503925e-06
toward_teacher|low_slack_half|all|raw_agree|all|w0.095|c0.120,toward_teacher,0.5777321680862278,-2.3196204195219394e-06,0.5775914815488389,0.5771920541176919,0.5780553844823224,0.0013122254578763562,0.006715652627743874,0.011400000000004074,77136.0,low_slack_half,all,raw_agree,all,0.095,0.12,0.6234285714285714,2d1aea2e,45.0,1.0,-0.0008464526258979976,-0.0005470202600415641,-0.00045078995424319146,22.0,1.0,-0.0009579194402674629,-0.0005614260083622976,-0.0004984052228225178,11.0,1.0,-0.0015281969168714493,-0.0009584701555190867,-0.0009573687250158391,22.0,1.0,-0.0009564156490803333,-0.0007541541775111126,-0.00045078995424319146,-3.425273662270234e-05,0.0012231274155601389,0.0004126275361205558,0.0016527043216007396,-3.0852301581460016e-05,0.0014732489054003928,0.0003447098995168724,0.0013739352801218918,0.0005700074552807738,0.0012389251825964678,0.0005071039506505759,0.0010122614477498777,-0.0002608569294382235,0.0012113756521049857,-0.0018524597183410207,True,True,False,True,True,False,False,-2.3196204195219394e-06
toward_teacher|raw_energy_quarter|all|raw_agree|raw_row_top50|w0.070|c0.120,toward_teacher,0.5777322704374065,-2.2172692408783945e-06,0.5775964073503381,0.5772165061801305,0.5780417144749134,0.00042414241191572285,0.002104687605938613,0.008400000000003516,54655.0,raw_energy_quarter,all,raw_agree,raw_row_top50,0.07,0.12,0.25657142857142856,b613d8ab,45.0,0.8666666666666667,-0.00013811279588193948,7.64728287714346e-06,3.6964856827914616e-05,22.0,1.0,-0.0004986316395280688,-0.00028446497651494205,-9.945247407094904e-05,11.0,1.0,-0.0009932261518499352,-0.0005154316395280523,-0.0005106316395280253,22.0,0.8636363636363636,-7.523154040361968e-05,8.619536904375177e-06,3.6964856827914616e-05,5.79952231114762e-05,0.0004671714432838905,0.0002135550963118802,0.0006610641765293615,0.00017538705737645777,0.0004251776916285539,0.000262851551228775,0.0004117739222658019,0.0003682467412421122,0.00038334492668657425,0.0002515287948969175,0.00033011014511523097,7.887284813072214e-06,0.00029035457790064714,-0.0011358953413201423,True,True,False,True,True,False,False,-2.2172692408783945e-06
toward_teacher|raw_energy_half|no_q2|raw_agree|teacher_row_top70|w0.095|c0.120,toward_teacher,0.5777322976264511,-2.190080196307065e-06,0.5775958316791131,0.5772160991897871,0.5780419929612508,0.0003681783558027779,0.0018193171452348003,0.011400000000002741,29988.0,raw_energy_half,no_q2,raw_agree,teacher_row_top70,0.095,0.12,0.16171428571428573,1f71dd1d,45.0,0.9111111111111111,-8.023668078993573e-05,-1.6898433858436559e-06,8.372791854571737e-05,22.0,1.0,-0.0005504049967336444,-0.00038514701815052234,-0.0001385762181185246,11.0,1.0,-0.0008533192824479174,-0.0004395323369391635,-0.00043953233693894145,22.0,0.9090909090909091,-7.683502088268179e-05,-1.6485966092161053e-06,1.125235331000951e-05,7.260670587704276e-05,0.00048359167348815144,7.993605777301126e-18,1.0658141036401503e-17,0.0001386404757294889,0.0004451001425391118,0.00020245949791183326,0.0004766372555910282,0.00038594979992604463,0.00043220866620296097,0.00029122838087183454,0.0003915510149188439,0.00012597306014014252,0.0003481597378793382,-0.0009712260347617019,True,True,False,True,True,False,False,-2.190080196307065e-06
toward_teacher|raw_energy_quarter|all|raw_agree|raw_row_top50|w0.095|c0.080,toward_teacher,0.577732302571854,-2.185134793331045e-06,0.5775966409728718,0.5772175956262976,0.5780411641250002,0.0003859122021637673,0.0019200573554273717,0.007600000000004048,54648.0,raw_energy_quarter,all,raw_agree,raw_row_top50,0.095,0.08,0.25657142857142856,f7b8b2b7,45.0,0.8888888888888888,-0.00012774142365656882,4.809747404155312e-06,3.418006113597993e-05,22.0,1.0,-0.0004547090467785786,-0.000258305665640457,-9.13646842575222e-05,11.0,1.0,-0.0008982861041004764,-0.0004699090467785716,-0.00046556618963566887,22.0,0.8636363636363636,-6.864256688488002e-05,7.023214973689346e-06,3.298449777044965e-05,5.373097214467643e-05,0.00042627212716595957,0.0001932397941688533,0.000598085258755366,0.00016078551708324318,0.00039029489173099705,0.00023668792259251374,0.000373633353861426,0.0003356328467312506,0.0003492913728372209,0.00022734716576518205,0.0002989301498274591,6.303941581651706e-06,0.00026487826096794254,-0.0010285375081607762,True,True,False,True,True,False,False,-2.185134793331045e-06
toward_teacher|low_slack_half|q3_s|raw_agree|all|w0.095|c0.120,toward_teacher,0.5777323079917389,-2.179714908456809e-06,0.5775929648445087,0.5772001272282671,0.5780511083206618,0.0009013923525676622,0.0047698539161198875,0.011400000000004074,83112.0,low_slack_half,q3_s,raw_agree,all,0.095,0.12,0.4417142857142857,68d045ed,45.0,1.0,-0.0005686004307815518,-0.000402356907330903,-0.00028398222740888546,22.0,1.0,-0.0005236866449935262,-0.0003365831251836092,-0.00028398222740888546,11.0,1.0,-0.0008633688542325491,-0.0005235033200050587,-0.0005219714869774128,22.0,1.0,-0.0007377943175119195,-0.00045203640888440404,-0.0003372099061845768,-7.771561172376096e-19,9.547918011776345e-18,7.993605777301126e-18,1.0658141036401503e-17,-3.0852301581460016e-05,0.0014732489054003928,0.0003447098995168724,0.0013739352801218918,0.0005700074552807738,0.0012389251825964678,0.0005071039506505759,0.0010122614477498777,-0.0002608569294382235,0.0012113756521049857,-0.0010511047273119689,True,True,False,True,True,False,False,-2.179714908456809e-06
toward_teacher|raw_energy_half|no_q2|raw_agree|teacher_row_top50|w0.070|c0.120,toward_teacher,0.5777323383977425,-2.1493089048529868e-06,0.5775966020511212,0.5772168261842058,0.578041574471254,0.00042867825913604454,0.0020870879957446188,0.008400000000003516,29939.0,raw_energy_half,no_q2,raw_agree,teacher_row_top50,0.07,0.12,0.25257142857142856,6b7a1a6e,45.0,0.7111111111111111,-5.1828246975027525e-05,2.1470582696947465e-05,0.00010737271813565652,22.0,1.0,-0.0004992329337094037,-0.00037379040057357034,-0.00010785733392248975,11.0,1.0,-0.0009425103429274717,-0.0005072010740010402,-0.0005024010740012352,22.0,0.7727272727272727,-3.5202824212154926e-05,2.2123221026271194e-05,9.280802830313739e-05,0.00011854934119292654,0.0005549432251719884,7.993605777301126e-18,1.0658141036401503e-17,0.00018185813649927284,0.00048079099235717537,0.00022267408499943231,0.0005656800705798982,0.0003788036835283826,0.0004952580429581312,0.0003638639559570855,0.00047768172583929186,5.8252968387556115e-05,0.00042639375704581607,-0.0010744934361252346,True,True,False,True,True,False,False,-2.1493089048529868e-06
toward_teacher|raw_energy_quarter|all|raw_agree|raw_row_top50|w0.095|c0.120,toward_teacher,0.5777323724740024,-2.115232644928078e-06,0.5775957145800136,0.5772123519357154,0.5780440802653172,0.0005757100032959911,0.0028563617509166873,0.011400000000004074,54656.0,raw_energy_quarter,all,raw_agree,raw_row_top50,0.095,0.12,0.25657142857142856,c826ba7e,45.0,0.8666666666666667,-0.00018657993815907048,1.1237311585365913e-05,5.1025447661334766e-05,22.0,1.0,-0.0006758555116787579,-0.00038520075473249534,-0.00013411235855842474,11.0,1.0,-0.0013470909212586202,-0.0006986555116789139,-0.0006921412259643933,22.0,0.8636363636363636,-0.00010124109143849758,1.2556799193697096e-05,5.1025447661334766e-05,7.880798118221411e-05,0.0006342920003808982,0.00028969358183578533,0.0008972727606973542,0.00023786117958115582,0.0005770362183456283,0.00035678998999628546,0.000559077332341064,0.0004997171435044723,0.0005202172945783215,0.00034124644649952905,0.00044793703294819043,1.066744633925587e-05,0.000394137383780481,-0.0015404127929942557,True,True,False,True,True,False,False,-2.115232644928078e-06
toward_teacher|raw_energy_half|no_q2|raw_agree|teacher_row_top50|w0.095|c0.080,toward_teacher,0.5777324009408359,-2.0867658114820387e-06,0.5775968536705808,0.5772180058579208,0.5780410197429896,0.000389482155403539,0.0018963106473594137,0.007600000000003604,29932.0,raw_energy_half,no_q2,raw_agree,teacher_row_top50,0.095,0.08,0.25257142857142856,341e652a,45.0,0.7111111111111111,-4.915460698429186e-05,1.867451470132231e-05,9.696697850003488e-05,22.0,1.0,-0.00045173589206926046,-0.0003370867726194659,-9.812699740663344e-05,11.0,1.0,-0.0008527752755423945,-0.0004590792924015208,-0.0004547364352588401,22.0,0.7727272727272727,-3.130098819198457e-05,1.8954808061000262e-05,8.243008326502821e-05,0.00010711642388424819,0.0005021656220060844,7.993605777301126e-18,1.0658141036401503e-17,0.00016311695031353857,0.00043777636088178574,0.0001998621836726277,0.0005133641749282094,0.00034559475628252354,0.0004519452773309519,0.000330304983762324,0.00043327255296534686,5.479409882778557e-05,0.0003878510997123848,-0.0009724605593412039,True,True,False,True,True,False,False,-2.0867658114820387e-06
toward_teacher|raw_energy_half|no_q2|raw_agree|teacher_row_top50|w0.095|c0.120,toward_teacher,0.5777324682717704,-2.0194348769875248e-06,0.5775959744617595,0.5772125443960743,0.5780441252601506,0.0005818637422857425,0.0028324765656533996,0.011400000000002741,29940.0,raw_energy_half,no_q2,raw_agree,teacher_row_top50,0.095,0.12,0.25257142857142856,fb727531,45.0,0.7111111111111111,-6.946906451665846e-05,3.000791860960917e-05,0.0001465893881336111,22.0,1.0,-0.0006766611393704269,-0.0005064177015431714,-0.00014550853965955568,11.0,1.0,-0.0012782519090234201,-0.0006874750440519772,-0.0006809607583379007,22.0,0.7727272727272727,-4.6905990767065475e-05,3.089364205652869e-05,0.00012682302336086693,0.0001609563567736818,0.0007534534927473426,7.993605777301126e-18,1.0658141036401503e-17,0.00024668233929937345,0.000652539492994738,0.00030219232132772616,0.0007679776113689443,0.0005139819002668779,0.0006720923799370062,0.0004936663105825048,0.0006481917667826976,7.904412293321616e-05,0.0005787914521694582,-0.0014570675764880802,True,True,False,True,True,False,False,-2.0194348769875248e-06
toward_teacher|raw_energy_quarter|no_q2|raw_agree|all|w0.050|c0.120,toward_teacher,0.5777325776241901,-1.910082457312612e-06,0.5775967011162476,0.5772162575291875,0.5780424211725682,0.0004940895019571824,0.002366676566441979,0.006000000000003336,56152.0,raw_energy_quarter,no_q2,raw_agree,all,0.05,0.12,0.4017142857142857,58eeab0c,45.0,0.8,-7.112120060615013e-05,3.3091864790280055e-05,0.00010650577435644681,22.0,1.0,-0.0005028711897249738,-0.00025861092132646314,-0.00011761321378955802,11.0,1.0,-0.001084471302470691,-0.0005114426182964982,-0.0005114426182963872,22.0,0.8636363636363636,-4.121915170346435e-05,1.6851368098247445e-05,8.592635055437725e-05,1.3182484839153241e-05,0.0006611710116807336,7.993605777301126e-18,1.0658141036401503e-17,0.00019867490968309798,0.0006294956883157645,0.0002553880180723402,0.0006063235183783,0.00040055800363255077,0.000563414797413699,0.00038290176202663824,0.0005309774505018152,1.0674197171279043e-05,0.00046724404740995364,-0.0012194440771054304,True,True,False,True,True,False,False,-1.910082457312612e-06
toward_teacher|raw_energy_half|all|raw_agree|all|w0.070|c0.080,toward_teacher,0.5777325854999225,-1.9022067249130359e-06,0.5775968295760214,0.5772147170955302,0.5780430512835516,0.0006241496519219246,0.0030078969058492952,0.005600000000003824,27925.0,raw_energy_half,all,raw_agree,all,0.07,0.08,0.5468571428571428,4463feea,45.0,0.8888888888888888,-9.213486937731385e-05,7.239676012460473e-07,1.1753252483259757e-05,22.0,1.0,-0.0006107985870880683,-0.0004779389910476439,-0.00020837211374113984,11.0,1.0,-0.0011421531860852374,-0.0006235787368505941,-0.000620378736850391,22.0,0.9545454545454546,-8.40010364306365e-05,-3.062991036553164e-05,9.085695561350526e-06,3.662526324368448e-05,0.0007049551317004384,0.0002280971309619628,0.0008630068159472175,0.00015923338265179165,0.000600708758340141,0.00020599287278553113,0.0006115599018579692,0.00038169184368019626,0.0005731949678822557,0.0003285875180728846,0.0005000062370380407,-1.2490000099045774e-06,0.0005156157506874097,-0.0013072613572356173,True,True,False,True,True,False,False,-1.9022067249130359e-06
toward_teacher|raw_energy_quarter|no_q2|raw_agree|all|w0.095|c0.080,toward_teacher,0.5777325858721597,-1.901834487672005e-06,0.577596083302522,0.5772128790002079,0.5780442648980099,0.0006284112687416763,0.003016046274416009,0.007600000000004048,56146.0,raw_energy_quarter,no_q2,raw_agree,all,0.095,0.08,0.4017142857142857,5775f07e,45.0,0.8,-8.865564283588867e-05,4.306024680837964e-05,0.00013522755878470072,22.0,1.0,-0.0006414915828761858,-0.00032741182649009826,-0.00015017788267546184,11.0,1.0,-0.0013712779792357521,-0.0006523487257333871,-0.0006523487257332761,22.0,0.8636363636363636,-5.135376843462547e-05,2.3318881522116444e-05,0.00010626157529225466,1.7999525183374387e-05,0.0008412738318494084,7.993605777301126e-18,1.0658141036401503e-17,0.0002530829584894163,0.0008035302021237376,0.0003222467751834445,0.000769352512433327,0.0005104303115158227,0.0007178951085912191,0.0004846757735074663,0.0006727503073071832,1.2666984351252908e-05,0.0005940769188868486,-0.0015432307249526878,True,True,False,True,True,False,False,-1.901834487672005e-06
toward_teacher|raw_energy_quarter|no_q2|raw_agree|all|w0.070|c0.080,toward_teacher,0.5777325893875592,-1.898319088144973e-06,0.5775968534261233,0.5772170119765293,0.5780420478446939,0.0004630097969482958,0.0022223498864118057,0.005600000000003824,56145.0,raw_energy_quarter,no_q2,raw_agree,all,0.07,0.08,0.4017142857142857,1549198e,45.0,0.8,-6.578700372772417e-05,3.126680969431918e-05,9.91795658874528e-05,22.0,1.0,-0.00047313980165214486,-0.00024171261273615572,-0.00011111918045159097,11.0,1.0,-0.001010877146338185,-0.00048113980165209735,-0.00048113980165209735,22.0,0.8636363636363636,-3.830141206362381e-05,1.672054053605271e-05,7.783620962986681e-05,1.3239003690247885e-05,0.0006197463995108749,7.993605777301126e-18,1.0658141036401503e-17,0.00018658026435992004,0.0005920582474279966,0.00023747065862153783,0.0005667753555412547,0.0003761679101429619,0.0005290153519060229,0.0003572093633690042,0.0004957729469660853,9.348217825887572e-06,0.0004377002772858255,-0.0011377407971239818,True,True,False,True,True,False,False,-1.898319088144973e-06
toward_teacher|raw_energy_half|all|raw_agree|teacher_row_top70|w0.095|c0.120,toward_teacher,0.5777325946933652,-1.8930132821282086e-06,0.5775961693334773,0.5772159803315493,0.5780425143549326,0.00045427864175629027,0.002195916990462464,0.011400000000002741,28030.0,raw_energy_half,all,raw_agree,teacher_row_top70,0.095,0.12,0.19485714285714287,ee4e89b6,45.0,0.9333333333333333,-0.00012121951761245864,-1.4913184894838034e-05,3.3894613329477075e-05,22.0,1.0,-0.0006427726785776522,-0.0004612289857086838,-0.00015480088804731285,11.0,1.0,-0.0010193725238052398,-0.0005612143044974038,-0.0005612143044971818,22.0,0.9545454545454546,-0.00011647405391196353,-2.7232070533811355e-05,3.3894613329477075e-05,7.260670587704276e-05,0.00048359167348815144,0.0003343045069643105,0.0006027020016745972,0.0001386404757294889,0.0004451001425391118,0.00020245949791183326,0.0004766372555910282,0.00038594979992604463,0.00043220866620296097,0.00029122838087183454,0.0003915510149188439,0.00012597306014014252,0.0003481597378793382,-0.0011717980516908367,True,True,False,True,True,False,False,-1.8930132821282086e-06
toward_teacher|all|s_all|raw_agree|all|w0.095|c0.120,toward_teacher,0.5777326108676587,-1.8768389886680836e-06,0.5775944815170707,0.5772050015401959,0.5780490681223176,0.0007077785262209508,0.0038836340994480574,0.011400000000004074,8186.0,all,s_all,raw_agree,all,0.095,0.12,0.35942857142857143,e24a75dc,45.0,1.0,-0.00041799248370510966,-0.00032634372333206757,-0.00021978643078446325,22.0,1.0,-0.00044096183177666504,-0.00040587917918939455,-0.00035362258355720044,11.0,1.0,-0.0007701498008898522,-0.0004442189746337588,-0.00043770468891957126,22.0,1.0,-0.00044816675682995966,-0.00031518733428664836,-0.00021978643078446325,-7.771561172376096e-19,9.547918011776345e-18,7.993605777301126e-18,1.0658141036401503e-17,9.992007221626408e-19,9.436895709313831e-18,0.00038628082973586614,0.0013397568452535307,0.0005740546287301407,0.0012915752958619735,0.0005038631373120744,0.0010334649199543367,-0.00021930572377413282,0.001289652622476785,-0.0009230037929188028,True,True,False,True,True,False,False,-1.8768389886680836e-06
toward_teacher|raw_energy_half|all|raw_agree|all|w0.050|c0.120,toward_teacher,0.5777326109268343,-1.8767798131147373e-06,0.5775967106764989,0.5772137477367779,0.5780436203839222,0.0006630882235970019,0.0031937824040342787,0.006000000000003336,27932.0,raw_energy_half,all,raw_agree,all,0.05,0.12,0.5468571428571428,e0a9cc93,45.0,0.8666666666666667,-9.71388690388375e-05,3.9304083660818324e-06,1.1453336619338117e-05,22.0,1.0,-0.0006532313074580354,-0.0005115336178057927,-0.0002168086023829341,11.0,1.0,-0.001225943667194196,-0.000667409401337915,-0.0006639808299091499,22.0,0.9090909090909091,-8.94197770917593e-05,-3.2042604599336046e-05,9.725160045159775e-06,3.863574686491189e-05,0.0007516220651571211,0.00023957882102753136,0.0009146127639202805,0.0001721304461787696,0.0006384732730633015,0.00022368446245812085,0.0006522871234570204,0.000400861417559032,0.0006052648240245056,0.0003518367387504806,0.0005342306635189765,-1.5890009825010877e-06,0.0005451268520378077,-0.0014025099044325585,True,True,False,True,True,False,False,-1.8767798131147373e-06
toward_teacher|all|q3_s|raw_agree|all|w0.095|c0.120,toward_teacher,0.5777326512373816,-1.8364692657701909e-06,0.5775931857109854,0.5771993240715457,0.5780519130407595,0.0009212052023819801,0.004861464671046215,0.011400000000004074,6211.0,all,q3_s,raw_agree,all,0.095,0.12,0.44857142857142857,d63f56b3,45.0,1.0,-0.0005547565393134724,-0.0004923097525811881,-0.0002681349900093277,22.0,1.0,-0.0005502670491460138,-0.0005261720584689656,-0.0004682852145799776,11.0,1.0,-0.0009693202049932959,-0.0005326039300121987,-0.0005326039300120877,22.0,1.0,-0.0006112079643016965,-0.0004910991592356306,-0.0002681349900093277,-7.771561172376096e-19,9.547918011776345e-18,7.993605777301126e-18,1.0658141036401503e-17,7.11793536107187e-05,0.0014939867331272155,0.00038628082973586614,0.0013397568452535307,0.0005740546287301407,0.0012915752958619735,0.0005038631373120744,0.0010334649199543367,-0.00021930572377413282,0.001289652622476785,-0.0011579468414276927,True,True,False,True,True,False,False,-1.8364692657701909e-06
