scenario_id,family,mask_name,order_name,gamma,complete_budget,achieved_e72_delta,target_e72_delta,budget_coverage,positive_cells_available,selected_full_cells,selected_fractional_cells,alpha,lambda,solved,det,tail_mixmin,pred_mixmin,pred_vs_e95_mixmin,tail_failed_e72,pred_failed_e72,pred_vs_e95_failed_e72,tail_e85,pred_e85,pred_vs_e95_e85,tail_e86,pred_e86,pred_vs_e95_e86,tail_noq2,pred_noq2,pred_vs_e95_noq2,tail_e90,pred_e90,pred_vs_e95_e90,tail_e89,pred_e89,pred_vs_e95_e89,tail_e95,pred_e95,pred_vs_e95_e95,winner_live,best_live_delta,abs_e72_residual,abs_e95_residual,is_positive_transfer,is_broad_plausible,is_tight_plausible,is_near_unit_tail
r1186,random_weighted,s1s2s3,weighted_gamma_0.5_rep_051,0.5,True,0.0001011367,0.0001011367,1.0,385,35,35.00425379587164,1.9984386416036808,1.2083826566086118,True,2.327071337117118e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,3.827712901756314e-05,-1.4609462558241203e-06,1.3849753744224407e-05,4.402379438778095e-05,-2.170891248169959e-06,1.3139808751878568e-05,4.718001010041795e-05,3.1614004424970318e-06,1.847210044254556e-05,4.223645381489582e-05,-2.7849207982855463e-06,1.2525779201762981e-05,3.875287693244649e-05,-4.923166670928693e-06,1.0387533329119834e-05,3.0671710755523655e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r1187,random_weighted,s1s2s3,weighted_gamma_0.5_rep_052,0.5,True,0.0001011367,0.0001011367,1.0,385,28,28.42351197105046,3.534758929189963,1.368578970002537,True,2.054680589208622e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,6.147349714686057e-05,-2.639392811707396e-07,1.5046760718877788e-05,7.075755959046426e-05,-1.0962627429696382e-06,1.4214437257078889e-05,7.574816748592278e-05,8.419420331288888e-06,2.3730120331337415e-05,6.929357763561241e-05,-3.6575555603024425e-07,1.4944944444018283e-05,6.386515994480939e-05,-4.131432589680811e-06,1.1179267410367716e-05,5.650102175217634e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r1188,random_weighted,s1s2s3,weighted_gamma_0.5_rep_053,0.5,True,0.0001011367,0.0001011367,1.0,385,25,25.322319336058275,2.4166680185763196,1.2519925762883921,True,2.2460138324459293e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,4.530783802452101e-05,-9.748583732585139e-07,1.4335841626790013e-05,4.914071394783545e-05,-5.432080485115112e-06,9.878619514933415e-06,5.517996269780038e-05,3.965152140939963e-06,1.927585214098849e-05,4.755395927222155e-05,-5.549429717493533e-06,9.761270282554994e-06,4.534577353176667e-05,-5.809347074588292e-06,9.501352925460235e-06,3.8357946476966726e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r1189,random_weighted,s1s2s3,weighted_gamma_0.5_rep_054,0.5,True,0.0001011367,0.0001011367,1.0,385,21,21.552905385896494,3.78290807139836,1.3944541589685733,True,2.016554381782815e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,6.374486734399546e-05,-1.4307440346804563e-06,1.3879955965368071e-05,7.273189339268907e-05,-3.3874673681600015e-06,1.1923232631888526e-05,7.826202403695277e-05,7.198227329762363e-06,2.250892732981089e-05,7.112812247186041e-05,-2.697830720379548e-06,1.2612869279668979e-05,6.681273961083563e-05,-4.794703048107953e-06,1.0515996951940574e-05,6.0116319541420435e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r1190,random_weighted,s1s2s3,weighted_gamma_0.5_rep_055,0.5,True,0.0001011367,0.0001011367,1.0,385,30,30.100509515136583,4.274068893908827,1.4456688397128616,True,1.945115345380109e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,6.929952887625036e-05,-1.8627382397717803e-06,1.3447961760276747e-05,7.750971919467709e-05,-6.363410597937832e-06,8.947289402110696e-06,8.423935792783073e-05,6.6127740182105385e-06,2.1923474018259066e-05,7.420113586446999e-05,-7.840599340952376e-06,7.470100659096152e-06,7.187109126573854e-05,-6.779285613836466e-06,8.531414386212061e-06,6.689048901198733e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r1191,random_weighted,s1s2s3,weighted_gamma_0.5_rep_056,0.5,True,0.0001011367,0.0001011367,1.0,385,34,34.537659359832304,3.2248742321614894,1.336266446082705,True,2.1043652279878454e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,5.1497702674412165e-05,-8.181870715762358e-06,7.128829284286169e-06,6.0142298936945504e-05,-8.981809629756915e-06,6.328890370291612e-06,6.361787269764937e-05,-1.8873194226924156e-06,1.3423380577356112e-05,5.609516709598857e-05,-1.1895465094207471e-05,3.415234905841056e-06,5.573314804986732e-05,-9.036852506279599e-06,6.273847493768928e-06,5.178970172152668e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r1192,random_weighted,s1s2s3,weighted_gamma_0.5_rep_057,0.5,True,0.0001011367,0.0001011367,1.0,385,28,28.297271236108205,-0.10760198842312335,0.988780046713918,True,2.843901081750825e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,-4.552681717616429e-06,-1.9325149286430688e-06,1.337818507140546e-05,-1.0708032893573392e-05,-7.60668258018543e-06,7.704017419863098e-06,-6.445861507039074e-06,-3.4740864852118187e-06,1.1836613514836708e-05,-9.001044107188366e-06,-6.002074624632698e-06,9.30862537541583e-06,-1.2295616007874112e-05,-9.371203848077543e-06,5.939496151970984e-06,-1.833640096987437e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,False,False,False,False
r1193,random_weighted,s1s2s3,weighted_gamma_0.5_rep_058,0.5,True,0.0001011367,0.0001011367,1.0,385,24,24.167535958888852,3.0594896029963743,1.3190213389925047,True,2.131878053323381e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,5.41910602769981e-05,-1.5686640093004071e-06,1.374203599074812e-05,5.928195995755874e-05,-6.571650480874096e-06,8.739049519174431e-06,6.549418352877542e-05,3.946946511651533e-06,1.925764651170006e-05,5.732861138079196e-05,-6.781690406055109e-06,8.529009593993418e-06,5.243322396552606e-05,-1.0067854486070656e-05,5.242845513977871e-06,4.918081236884266e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r1194,random_weighted,s1s2s3,weighted_gamma_0.5_rep_059,0.5,True,0.0001011367,0.0001011367,1.0,385,20,20.473192924563765,5.68580510339372,1.5928744309372718,True,1.7653573877814867e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,8.667947288267398e-05,2.3162459771228217e-06,1.762694597717135e-05,9.551989744270556e-05,-5.378973782474769e-06,9.931726217573758e-06,0.0001046127405247,1.3424749168627524e-05,2.873544916867605e-05,9.43190393600764e-05,-2.8939064168826193e-06,1.2416793583165908e-05,8.794510224673575e-05,-7.153831093111083e-06,8.156868906937444e-06,8.393594384695689e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,False
r1195,random_weighted,s1s2s3,weighted_gamma_0.5_rep_060,0.5,True,0.0001011367,0.0001011367,1.0,385,22,22.124475306016876,4.435168331909168,1.4624671182137818,True,1.9227732435433e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,7.427183451211362e-05,2.7268265489015616e-06,1.803752654895009e-05,8.076180391249545e-05,-4.768713841600704e-06,1.0541986158447823e-05,8.941862031767502e-05,1.126135136065803e-05,2.6572051360706557e-05,7.775847293813024e-05,-5.730451598223309e-06,9.580248401825218e-06,7.095274919212233e-05,-1.1086843399104999e-05,4.223856600943528e-06,6.900906719826083e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r1196,random_weighted,s1s2s3,weighted_gamma_0.5_rep_061,0.5,True,0.0001011367,0.0001011367,1.0,385,23,23.03295006438721,1.228029927572679,1.128050035350175,True,2.4927907063895763e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,2.461284997336108e-05,-1.5556975686186397e-06,1.3755002431429887e-05,2.230753419200976e-05,-8.859622584929606e-06,6.451077415118922e-06,2.834725304507612e-05,-1.1134839257783704e-06,1.4197216074270157e-05,2.299189766339008e-05,-7.137763933608656e-06,8.172936066439871e-06,2.0111047975841837e-05,-9.114735624753228e-06,6.195964375295299e-06,1.4957457756941464e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r1197,random_weighted,s1s2s3,weighted_gamma_0.5_rep_062,0.5,True,0.0001011367,0.0001011367,1.0,385,20,20.85232740147192,6.086970173156616,1.6347050086870456,True,1.7201835374089093e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,9.180511447619487e-05,4.7428646302570565e-06,2.0053564630305584e-05,9.84598948493986e-05,-7.691920002181525e-06,7.6187799978670026e-06,0.0001095578186126,1.507467478912151e-05,3.0385374789170037e-05,9.342285215654462e-05,-1.1217820359575489e-05,4.092879640473038e-06,8.978207043074e-05,-1.0860686937642309e-05,4.450013062406218e-06,8.821953071306256e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,False,False
r1198,random_weighted,s1s2s3,weighted_gamma_0.5_rep_063,0.5,True,0.0001011367,0.0001011367,1.0,385,19,19.11118101354464,3.9370417400874493,1.4105260976739236,True,1.9935771830812336e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,6.660198850764501e-05,-5.626449239138189e-08,1.5254435507657145e-05,7.297153673273254e-05,-6.150909011248937e-06,9.15979098879959e-06,8.05397942706146e-05,7.515604587441863e-06,2.282630458749039e-05,7.072896446719098e-05,-6.2688739981992545e-06,9.041826001849273e-06,7.156747413424947e-05,-1.0056537387190912e-06,1.4305046261329436e-05,6.229512045757478e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r1199,random_weighted,s1s2s3,weighted_gamma_0.5_rep_064,0.5,True,0.0001011367,0.0001011367,1.0,385,23,23.42307396460686,5.112641216755625,1.5331090666757523,True,1.8341765146302307e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,7.948192655715425e-05,-2.1404894044302878e-07,1.5096651059605498e-05,8.656809448891345e-05,-8.931841485336055e-06,6.378858514712472e-06,9.591751710185e-05,9.286329860449074e-06,2.45970298604976e-05,8.434703463101938e-05,-8.382418512205877e-06,6.92828148784265e-06,7.676485847962842e-05,-1.4707810779663534e-05,6.028892203849935e-07,7.741020593719673e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,False
r1200,random_weighted,s1s2s3,weighted_gamma_0.5_rep_065,0.5,True,0.0001011367,0.0001011367,1.0,385,32,32.992557169842726,1.2991423249433072,1.1354651192929095,True,2.4765116925955935e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,2.2775387683589063e-05,-5.157432493277873e-06,1.0153267506770654e-05,2.7023101079870577e-05,-5.310079452223346e-06,1.0000620547825181e-05,2.9270697889397753e-05,-1.770948243271757e-06,1.353975175677677e-05,2.747475706112532e-05,-3.7923730719280937e-06,1.1518326928120433e-05,2.7198268864101077e-05,-2.759841630272248e-06,1.2550858369776279e-05,1.650110677304035e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r1201,random_weighted,s1s2s3,weighted_gamma_0.5_rep_066,0.5,True,0.0001011367,0.0001011367,1.0,385,26,26.277762733095702,2.670108708573893,1.2784195293981575,True,2.199585175131941e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,4.881125553125099e-05,-1.3497776812242308e-06,1.3960922318824296e-05,5.365940693203844e-05,-5.378450549787625e-06,9.932249450260902e-06,5.954278790898582e-05,4.171675991708652e-06,1.948237599175718e-05,5.324055702833657e-05,-3.848628097652415e-06,1.1462071902396112e-05,5.118453085272534e-05,-3.70970298905579e-06,1.1600997010992737e-05,4.2760519758650904e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r1202,random_weighted,s1s2s3,weighted_gamma_0.5_rep_067,0.5,True,0.0001011367,0.0001011367,1.0,385,24,24.945605636371457,2.683777357866209,1.2798447968006623,True,2.197135661677661e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,4.839652335390366e-05,-2.137351645340501e-06,1.3173348354708026e-05,5.2314920895916734e-05,-7.401406821975175e-06,7.909293178073352e-06,5.8667645297075546e-05,2.768177027691332e-06,1.807887702773986e-05,4.856406446933213e-05,-1.0126060062483068e-05,5.1846399375654595e-06,5.110622262818617e-05,-4.090936404817927e-06,1.12197635952306e-05,4.299279359793062e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r1203,random_weighted,s1s2s3,weighted_gamma_0.5_rep_068,0.5,True,0.0001011367,0.0001011367,1.0,385,24,24.922236188068315,4.156602396232348,1.4334202870984634,True,1.9617363237933428e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,6.927683939977178e-05,6.052845768647435e-08,1.5371228457735e-05,7.780849299105444e-05,-3.6300125568088277e-06,1.16806874432397e-05,8.432964763687403e-05,8.875649612217858e-06,2.4186349612266385e-05,7.445048127245098e-05,-5.228386141306496e-06,1.0082313858742031e-05,7.173318105297806e-05,-4.815378973169985e-06,1.0495321026878543e-05,6.531441337872684e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r1204,random_weighted,s1s2s3,weighted_gamma_0.5_rep_069,0.5,True,0.0001011367,0.0001011367,1.0,385,29,29.56423475546471,0.8675344230313604,1.0904601842694905,True,2.578721062013946e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,1.6559823894771907e-05,-2.655268769512943e-06,1.2655431230535584e-05,1.592071510424294e-05,-6.674889869954088e-06,8.635810130094439e-06,1.9701891960630905e-05,-1.892531037358382e-06,1.3418168962690145e-05,1.5870729363983874e-05,-6.058372689024548e-06,9.25232731102398e-06,1.669231595684697e-05,-4.263323804722496e-06,1.1047376195326031e-05,6.809156478292728e-06,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r1205,random_weighted,s1s2s3,weighted_gamma_0.5_rep_070,0.5,True,0.0001011367,0.0001011367,1.0,385,23,23.320097901238466,3.7516156801353757,1.3911912158452444,True,2.0212840711151776e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,6.411561917831339e-05,-3.75821655126718e-07,1.493487834492181e-05,6.924507804640437e-05,-7.608631361624046e-06,7.702068638424482e-06,7.698696260632295e-05,6.012216094712229e-06,2.1322916094760756e-05,6.666228136475771e-05,-8.299977926304181e-06,7.010722073744346e-06,6.458833744138423e-05,-7.296931715288288e-06,8.013768284760239e-06,5.966782921044879e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r1206,random_weighted,s1s2s3,weighted_gamma_0.5_rep_071,0.5,True,0.0001011367,0.0001011367,1.0,385,26,26.687142506736,2.6262485044848054,1.2738461060979835,True,2.2074822311754544e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,4.81331624082651e-05,-1.3896000770923422e-06,1.3921099922956185e-05,5.193152608682451e-05,-6.609726913058532e-06,8.700973086989995e-06,5.772027367204984e-05,2.7596199171249085e-06,1.8070319917173436e-05,4.957946051557919e-05,-7.574533332061259e-06,7.736166667987268e-06,4.6042648056208086e-05,-9.357957155554812e-06,5.952742844493715e-06,4.201168552668063e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r1207,random_weighted,s1s2s3,weighted_gamma_0.5_rep_072,0.5,True,0.0001011367,0.0001011367,1.0,385,27,27.24899345162464,6.114752099277275,1.6376019060198956,True,1.7171405542008304e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,9.01009114889338e-05,1.5546922409620544e-06,1.686539224101058e-05,0.0001021423653078,-2.1459935825428203e-06,1.3164706417505707e-05,0.0001099097233289,1.5219718121912322e-05,3.053041812196085e-05,9.863422416715542e-05,-3.1612647434716985e-06,1.2149435256576829e-05,9.385053907306984e-05,-4.657504918075212e-06,1.0653195081973316e-05,8.850808001307547e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,False,False
r1208,random_weighted,s1s2s3,weighted_gamma_0.5_rep_073,0.5,True,0.0001011367,0.0001011367,1.0,385,27,27.079501648384372,3.7558798341771946,1.3916358508362439,True,2.0206382601983052e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,6.266967211228707e-05,-2.4613555653643312e-06,1.2849344434684196e-05,7.120397282035493e-05,-4.9699164783359836e-06,1.0340783521712544e-05,7.700354754220454e-05,5.954625109165783e-06,2.126532510921431e-05,7.084508832466104e-05,-2.564237259617685e-06,1.2746462740430842e-05,6.005464629249906e-05,-1.3687884948058429e-05,1.622815051990098e-06,5.972906789474613e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r1209,random_weighted,s1s2s3,weighted_gamma_0.5_rep_074,0.5,True,0.0001011367,0.0001011367,1.0,385,23,23.982700099924305,3.784884804380285,1.3946602783167503,True,2.0162563515877867e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,6.726256667485897e-05,3.4411944190023916e-06,1.875189441905092e-05,7.270761791407564e-05,-3.4610990701443675e-06,1.184960092990416e-05,8.060239185265084e-05,1.0425111453485e-05,2.5735811453533528e-05,6.999732155704949e-05,-4.31349109058947e-06,1.0997208909459058e-05,6.662152368916107e-05,-5.098802282640249e-06,1.0211897717408278e-05,6.014458009965427e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r1210,random_weighted,s1s2s3,weighted_gamma_0.5_rep_075,0.5,True,0.0001011367,0.0001011367,1.0,385,21,21.777518439342252,2.4387451647048053,1.2542946206268153,True,2.2418916562506615e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,4.4995157990045416e-05,-1.7898606157175923e-06,1.3520839384330935e-05,4.6336993093787135e-05,-9.447314904577511e-06,5.863385095471016e-06,5.427464068888182e-05,2.3617455914553425e-06,1.767244559150387e-05,4.481012495913311e-05,-9.476125214694484e-06,5.834574785354043e-06,4.01575283929084e-05,-1.2784255776987899e-05,2.526444223060628e-06,3.874882969068869e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r1211,random_weighted,s1s2s3,weighted_gamma_0.5_rep_076,0.5,True,0.0001011367,0.0001011367,1.0,385,36,36.65521316276769,-1.3168991427199854,0.8626833288085102,True,3.259588484626352e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,-4.4320368775892455e-05,-6.792393864312996e-06,8.518306135735531e-06,-5.341420446803459e-05,-9.593707490710922e-06,5.716992509337606e-06,-5.342742898796543e-05,-1.0605670782774118e-05,4.705029217274409e-06,-5.2903746297918515e-05,-1.0171945132597187e-05,5.13875486745134e-06,-5.289889595643557e-05,-1.1532638723348921e-05,3.778061276699606e-06,-5.7753742743425894e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,False,False,False,False
r1212,random_weighted,s1s2s3,weighted_gamma_0.5_rep_077,0.5,True,0.0001011367,0.0001011367,1.0,385,20,20.309147985529048,8.32839331775399,1.8684243232216804,True,1.5050075132904943e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,0.0001084162431981,3.7203101707440948e-06,1.9031010170792622e-05,0.0001213120360005,-4.083022379163106e-06,1.1227677620885421e-05,0.0001313516373292,2.100296649793263e-05,3.631366649798116e-05,0.0001188675063587,-2.208555853628957e-06,1.310214414641957e-05,0.0001098869602808,-1.0356203832862827e-05,4.9544961671857e-06,0.0001086234852844,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,False,False,False
r1213,random_weighted,s1s2s3,weighted_gamma_0.5_rep_078,0.5,True,0.0001011367,0.0001011367,1.0,385,29,29.63290459150117,0.6202927318564712,1.0646796177017448,True,2.641163217281649e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,9.265259825343736e-06,-4.945465509250365e-06,1.0365234490798162e-05,7.96163421406851e-06,-8.709160013049568e-06,6.6015399869989595e-06,1.082240950541506e-05,-5.192064344992371e-06,1.0118635655056156e-05,7.71881924153354e-06,-8.487893200737413e-06,6.822806799311114e-06,1.7010713293889808e-06,-1.4251974810092498e-05,1.0587251899560295e-06,8.881115819633436e-07,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
