pred_index,base_index,tag,strategy,source,fallback,selector,target_scope,graft_alpha,selected_cells,selected_rows,move_cells,selected_s3_cells,selected_q2_cells,subject_support_mean,global_support_mean,subject_expected_delta_e101_basis,global_expected_delta_e101_basis,flip_benefit_share,all_delta_vs_mixmin,all_minus_base,all_worst_minus_base,set_inverse_top_delta_vs_mixmin,set_inverse_top_minus_base,set_inverse_top_worst_minus_base,set_raw05_compatible_delta_vs_mixmin,set_raw05_compatible_minus_base,set_raw05_compatible_worst_minus_base,set_all_sign_delta_vs_mixmin,set_all_sign_minus_base,set_all_sign_worst_minus_base,best_set_delta_vs_mixmin,worst_set_delta_vs_mixmin,sets_beating_base,sets_tail_neutral,row_id,world_support_minus_base,raw_energy_q_p90_minus_base,hidden_core_minus_base,hidden_q2_minus_base,hidden_s3_minus_base,hidden_q2s3_mean_minus_base,block_q2s3_mean_minus_base,block_q2s3_max_minus_base,block_q2s3_beats_base_rate,block_q2s3_tail_safe_rate,nonanchor_evaluated,mean_abs_logit_move_vs_mixmin,mean_abs_q2s3_logit_move_vs_mixmin,all_beats_base,all_margin_vs_mixmin,all_sets_beat_base,all_sets_tail_neutral,hidden_q2s3_beats_base,world_nonworse,block_majority_beats,block_tail_safe,strict_gate,loose_gate,deployable_gate,structural_all_sets_tail_neutral,structural_all_sets_beat_base,structural_hidden_core_beats_base,structural_world_nonworse,structural_raw_energy_nonworse,structural_strict_gate,structural_loose_gate,e72_adverse_positive_exposure_all,e72_adverse_weighted_positive_mean,e72_adverse_positive_weight_frac,hard_worst_tail_mean,kl_if_mixmin_calibrated,move_l1_vs_e95,active_cells_vs_e95,is_graft,is_strict_like,beat_e95_rate_broad_plausible,beat_e95_rate_broad_q2s3,beat_e95_rate_near_unit_tail,beat_e95_rate_tight_plausible,mean_pred_delta_broad_plausible,mean_pred_delta_broad_q2s3,mean_pred_delta_near_unit_tail,mean_pred_delta_tight_plausible,mean_vs_e95_broad_plausible,mean_vs_e95_broad_q2s3,mean_vs_e95_near_unit_tail,mean_vs_e95_tight_plausible,p95_vs_e95_broad_plausible,p95_vs_e95_broad_q2s3,p95_vs_e95_near_unit_tail,p95_vs_e95_tight_plausible,e101_pass,active_delta_cells,support_label_1_cells,support_label_0_cells,all_support_delta_vs_e95,all_adverse_delta_vs_e95,global_prior_expected_delta_vs_e95,subject_prior_expected_delta_vs_e95,global_prior_p_beats_e95,global_prior_p_beats_e101_edge,global_prior_q05,global_prior_q50,global_prior_q95,subject_prior_p_beats_e95,subject_prior_p_beats_e101_edge,subject_prior_q05,subject_prior_q50,subject_prior_q95,mean_gain_vs_e101,p95_gain_vs_e101,beat_gap_vs_e101,dominates_e101,beats_mean_p95_loses_beat,e101_ref_mean_vs_e95,e101_ref_p95_vs_e95,e101_ref_beat_rate,subject_expected_gain_vs_e101,global_expected_gain_vs_e101,subject_beat_gain_vs_e101,global_beat_gain_vs_e101,prior_healthier_than_e101,e106_replaces_e101,e106_interesting_but_not_replacement
226,0,e106_subject_prior_gate_10200832,subject_prior_gate,e95,mixmin,flip_x_support_best_top40,Q2+S3,0.25,40.0,40.0,40.0,35.0,5.0,0.6512967910352379,0.5137222222222222,5.602732002002687e-06,5.0694002260562146e-05,0.9134730460290935,-2.551151817564712e-05,-2.551151817564712e-05,-3.158095555433338e-05,-2.703118023195117e-06,-2.703118023195117e-06,-1.14361623011483e-05,-3.3864102365499527e-05,-3.3864102365499527e-05,-3.158095555433338e-05,-3.996733413813569e-05,-3.996733413813569e-05,-3.158095555433338e-05,-3.996733413813569e-05,-2.703118023195117e-06,3,3,227,-0.00012296876792584622,-6.539136092942321e-05,-0.00015967835600422253,-5.1141245917429856e-05,-0.000343613527663586,-0.00019737738679050792,-0.0003195334299523252,3.3107541171321595e-05,0.75,0.9722222222222222,True,0.005266604067303153,0.003331115496864145,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007101845899606356,0.0021262412675036387,0.3480563223557736,0.0026230204774208314,9.579457802808555e-06,0.000281674355765641,40,True,True,0.9655272305909618,1.0,0.95964316057774,0.9620071684587813,-2.891448914892835e-05,-3.929476421415226e-05,-2.4914651261439636e-05,-2.6254147997440034e-05,-1.3603789148879828e-05,-2.398406421410374e-05,-9.603951261391109e-06,-1.0943447997391508e-05,-6.061687863900532e-07,-1.0483825073092246e-05,-4.140803209065752e-07,-4.771533424702215e-07,True,40,23,27,-7.872950296708676e-05,0.00020294485279850172,5.0694002260563006e-05,5.602732002003239e-06,0.011225,0.00095,1.3570408460707928e-05,5.045111461474883e-05,8.858794160838942e-05,0.3854625,0.1131,-2.229565936731947e-05,5.037673315903062e-06,3.4707708672619216e-05,2.601502601716894e-06,9.579100058311894e-07,-0.017960602549246807,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,-2.2500199161745755e-06,1.7441178199407634e-06,0.04722499999999996,-0.004624999999999999,False,False,False
127,0,e106_subject_prior_gate_1a3436f9,subject_prior_gate,e95,mixmin,global_expected_best_top12,Q2+S3,0.5,12.0,12.0,12.0,10.0,2.0,0.28952913973774047,0.45629629629629626,2.944213455897992e-06,-8.720360417996706e-06,0.2124958146582173,-2.5509983787586066e-05,-2.5509983787586066e-05,-3.189172160078524e-05,-2.5206625122731197e-06,-2.5206625122731197e-06,-9.459208838435984e-06,-3.38258204630737e-05,-3.38258204630737e-05,-3.189172160078524e-05,-4.0183468387189336e-05,-4.0183468387189336e-05,-3.189172160078524e-05,-4.0183468387189336e-05,-2.5206625122731197e-06,3,3,128,-0.00010621650454497588,-4.659335272760856e-05,-0.00016665265857973566,-5.908873978061058e-05,-0.0003844861518290249,-0.00022178744580481774,-0.0003724674126784727,4.9499751098091703e-05,0.75,0.9722222222222222,True,0.005417229954902269,0.00385830610346105,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0006999737312903583,0.0021173861976585646,0.3480563223557736,0.0026128096187505545,1.0552861855508127e-05,0.00013104846816653222,12,True,True,0.8290845886442642,0.9728260869565217,0.7914188615123194,0.8053763440860215,-3.6443091984009016e-05,-4.9349679169136e-05,-2.958087698867486e-05,-3.184033970594551e-05,-2.113239198396049e-05,-3.4038979169087475e-05,-1.4270176988626334e-05,-1.6529639705896982e-05,1.2950363776251423e-06,-6.922059882893077e-06,1.43354722199429e-06,1.390412480273934e-06,False,12,13,37,-8.894036163736759e-05,4.2108106529112575e-05,-1.7291546504375995e-05,6.037601243414366e-06,0.8033,0.5363625,-5.032608740843335e-05,-1.7258102889068633e-05,1.5677548664342325e-05,0.373275,0.1133,-2.3119612154618696e-05,6.88225378222249e-06,3.344064118550954e-05,-4.927100233363766e-06,2.8591151698463847e-06,-0.15440324449594445,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,-1.8151506747634482e-06,-6.624143094499824e-05,0.0350375,0.78745,True,False,False
118,0,e106_subject_prior_gate_3e03c823,subject_prior_gate,e95,mixmin,subject_expected_best_top45,Q2+S3,0.25,45.0,43.0,45.0,36.0,9.0,0.6172261461735146,0.5085925925925926,5.2155738785873165e-06,4.834832398391726e-05,0.9312618103989496,-2.55037715994888e-05,-2.55037715994888e-05,-3.143082748968684e-05,-2.748897269699846e-06,-2.748897269699846e-06,-1.1486652503611694e-05,-3.382708899113407e-05,-3.382708899113407e-05,-3.143082748968684e-05,-3.993532853774351e-05,-3.993532853774351e-05,-3.143082748968684e-05,-3.993532853774351e-05,-2.748897269699846e-06,3,3,119,-0.00012330026193619337,-6.274128842742588e-05,-0.00016052759817472562,-5.123152945871179e-05,-0.0003494679393159228,-0.0002003497343873173,-0.0003206928525674317,3.3107541171321595e-05,0.75,0.9722222222222222,True,0.005261118805569896,0.0033119170807977454,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007050200552140345,0.0021262770114626106,0.3480563223557736,0.0026178559426742304,9.610304077436643e-06,0.00028715961749889766,45,True,True,0.9669756662804172,1.0,0.9592183517417162,0.9630824372759856,-2.908279033687373e-05,-4.044214945184414e-05,-2.521048729959661e-05,-2.6574296680083722e-05,-1.3772090336825205e-05,-2.5131449451795623e-05,-9.899787299548088e-06,-1.1263596680035193e-05,-7.653034110317273e-07,-1.1774917360444626e-05,-4.0575906082551776e-07,-5.558103518294388e-07,True,45,24,26,-8.389403771368762e-05,0.00020326557978515795,4.834832398391817e-05,5.215573878588153e-06,0.014375,0.0015375,1.1207246344673423e-05,4.8010538479133356e-05,8.6030334455948e-05,0.394375,0.116075,-2.2429059926146173e-05,4.723834679132487e-06,3.405553145118829e-05,2.433201413771517e-06,7.987753811895153e-07,-0.0165121668597914,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,-2.6371780395896607e-06,-6.015604567040733e-07,0.05613749999999995,-0.0014749999999999989,True,False,True
230,0,e106_subject_prior_gate_0e42bcb1,subject_prior_gate,e95,mixmin,flip_x_support_best_top45,Q2+S3,0.25,45.0,43.0,45.0,35.0,10.0,0.6330542463221722,0.5108148148148148,6.382445774049486e-06,5.147052894900483e-05,0.9384671116650923,-2.550260089040357e-05,-2.550260089040357e-05,-3.158095555433338e-05,-2.6879135905932827e-06,-2.6879135905932827e-06,-1.14361623011483e-05,-3.3857308143203646e-05,-3.3857308143203646e-05,-3.158095555433338e-05,-3.9962580937080716e-05,-3.9962580937080716e-05,-3.158095555433338e-05,-3.9962580937080716e-05,-2.6879135905932827e-06,3,3,231,-0.00012092375658716014,-6.391182806508855e-05,-0.0001590045592117506,-4.642466837043169e-05,-0.000343613527663586,-0.00019501909801700884,-0.0003174608607615572,3.3107541171321595e-05,0.75,0.9722222222222222,True,0.00525889701194275,0.0033041408031027316,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007070076693093546,0.002117567954075071,0.3480563223557736,0.0026198435567695508,9.561999585206007e-06,0.0002893814111260446,45,True,True,0.9707415990730012,1.0,0.9655904842820731,0.967741935483871,-2.9120811192910718e-05,-3.999364610451517e-05,-2.5125890078129806e-05,-2.6469937292786337e-05,-1.381011119286219e-05,-2.468294610446664e-05,-9.815190078081277e-06,-1.1159237292737808e-05,-8.538722728496047e-07,-1.0763313886915425e-05,-5.900174709264474e-07,-6.899061529207515e-07,True,45,24,26,-8.190642361836754e-05,0.0002074749875076245,5.147052894900586e-05,6.382445774050281e-06,0.0104125,0.0009375,1.4276827885026726e-05,5.119608990827126e-05,8.948674225357561e-05,0.3700875,0.1060875,-2.1761492548008978e-05,5.838970689523461e-06,3.564198727238116e-05,2.3951805577345318e-06,7.102065193716379e-07,-0.01274623406720743,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,-1.470306144127533e-06,2.5206445083836163e-06,0.03184999999999999,-0.0054375,False,False,False
83,0,e106_subject_prior_gate_8e664fa3,subject_prior_gate,e95,mixmin,subject_support_q0.80,S3,0.5,11.0,11.0,11.0,11.0,0.0,0.9356060606060607,0.6622222222222224,-3.898353688579688e-07,2.8181360346180117e-05,0.33634364883600476,-2.5502042930503066e-05,-2.5502042930503066e-05,-3.034832534509757e-05,-3.9048725753998426e-06,-3.9048725753998426e-06,-1.155988369383465e-05,-3.3444211306798977e-05,-3.3444211306798977e-05,-3.034832534509757e-05,-3.915704490886629e-05,-3.915704490886629e-05,-3.034832534509757e-05,-3.915704490886629e-05,-3.9048725753998426e-06,3,3,84,-0.00014907983925517289,-6.405769274242523e-05,-0.0001639032402933338,-6.0655941758358534e-05,-0.0003636730218465195,-0.00021216448180243902,-0.0003311424659289237,4.9499751098091703e-05,0.75,0.9722222222222222,True,0.005340851655495108,0.003590982055535985,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007753174396502019,0.0024566593736078148,0.3480563223557736,0.0026881533271103978,1.083712302241404e-05,0.00020742676757368772,11,True,True,0.1645422943221321,0.26902173913043476,0.1988105352591334,0.18566308243727597,-1.3598226127913423e-05,-1.3704021279682634e-05,-1.4247972675455644e-05,-1.4056954652197496e-05,1.7124738721351047e-06,1.6066787203658914e-06,1.0627273245928816e-06,1.2537453478510314e-06,5.022634222126565e-06,5.29617038542152e-06,3.246230885641941e-06,3.885155192814038e-06,False,11,18,32,-1.3596653277520926e-05,0.00019383011429611536,5.646749932512954e-05,-6.748921049474414e-07,0.0162625,0.0,7.981102676433625e-06,5.623103290807398e-05,0.00010659013155702449,0.5370375,0.0,-1.3596653277520719e-05,-8.825817783333039e-07,2.6786835998163274e-05,1.7917765622731827e-05,6.586713014347808e-06,-0.8189455388180765,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,-8.527644023125256e-06,7.5176148845073e-06,0.19879999999999992,0.00041249999999999967,False,False,False
23,0,e106_subject_prior_gate_3e8ad906,subject_prior_gate,e95,mixmin,global_expected_negative,Q2+S3,0.5,11.0,11.0,11.0,9.0,2.0,0.25578503555805454,0.43757575757575756,2.900056961535428e-06,-8.758925165740965e-06,0.2004700457134085,-2.5496433454730294e-05,-2.5496433454730294e-05,-3.189172160078524e-05,-2.5567695622896736e-06,-2.5567695622896736e-06,-9.459208838435984e-06,-3.379366995781563e-05,-3.379366995781563e-05,-3.189172160078524e-05,-4.0138860843974555e-05,-4.0138860843974555e-05,-3.189172160078524e-05,-4.0138860843974555e-05,-2.5567695622896736e-06,3,3,24,-0.00011295805598845465,-5.158709453767507e-05,-0.00016817575057631595,-5.908873978061058e-05,-0.00039514779580497594,-0.00022711826779279326,-0.00039097721124776156,4.9499751098091703e-05,0.75,0.9722222222222222,True,0.0054246463767328645,0.003884263579868132,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007023964113109257,0.0021236583474889873,0.3480563223557736,0.002615232298771122,1.0584515870350822e-05,0.00012363204633593738,11,True,True,0.8163383545770567,0.967391304347826,0.7769753610875106,0.7910394265232975,-3.6179564772167754e-05,-4.883783938548511e-05,-2.9362681658013483e-05,-3.159905669909819e-05,-2.0868864772119227e-05,-3.352713938543658e-05,-1.4051981657964963e-05,-1.6288356699049662e-05,1.3693381225472572e-06,-6.225401695263504e-06,1.4933246544876744e-06,1.4592949985978206e-06,False,11,12,38,-8.651768161680023e-05,3.71143647190851e-05,-1.7373968968809565e-05,5.943995285744183e-06,0.80795,0.540175,-5.0088896405770506e-05,-1.7353550757412337e-05,1.5381773430484802e-05,0.373825,0.1129,-2.3027958897583496e-05,6.082397424046823e-06,3.405955505362746e-05,-4.663573021522504e-06,2.9334169147684998e-06,-0.16714947856315188,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,-1.9087566324336314e-06,-6.632385340943181e-05,0.035587499999999994,0.7920999999999999,True,False,False
123,0,e106_subject_prior_gate_53efd123,subject_prior_gate,e95,mixmin,global_expected_best_top8,S3,0.5,8.0,8.0,8.0,8.0,0.0,0.22252906552689924,0.41888888888888887,2.342812838314114e-06,-8.227829370528627e-06,0.17832423557146687,-2.5496163832405827e-05,-2.5496163832405827e-05,-3.2065872682340846e-05,-2.7751542970300136e-06,-2.7751542970300136e-06,-9.459208838435984e-06,-3.3661422771502636e-05,-3.3661422771502636e-05,-3.2065872682340846e-05,-4.005191442857381e-05,-4.005191442857381e-05,-3.2065872682340846e-05,-4.005191442857381e-05,-2.7751542970300136e-06,3,3,124,-0.00011549915137534783,-5.3402119681744686e-05,-0.000168874191112528,-6.0655941758358534e-05,-0.00039846967758110086,-0.0002295628096697297,-0.000392954621964737,4.9499751098091703e-05,0.75,0.9722222222222222,True,0.005438303937471531,0.003932065042453465,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007111841372399176,0.0021472683729591596,0.3480563223557736,0.0026240200247001134,1.0623098972862995e-05,0.00010997448559727103,8,True,True,0.7746234067207416,0.9538043478260869,0.7221750212404418,0.7426523297491039,-3.49167112011402e-05,-4.6102208525296524e-05,-2.832900233686414e-05,-3.046597848539661e-05,-1.9606011201091668e-05,-3.079150852524799e-05,-1.3018302336815617e-05,-1.5155278485348085e-05,1.6632705208261877e-06,-1.8423477014022727e-06,1.8028565536745946e-06,1.7431034972694793e-06,False,8,10,40,-7.772995568780827e-05,3.224452990941066e-05,-1.6318183177772252e-05,4.823101239913873e-06,0.7962625,0.51385,-4.7064686801129845e-05,-1.6134457006106984e-05,1.6537747166738684e-05,0.4019,0.12,-2.16188618401325e-05,3.134173587776853e-06,3.224452990940731e-05,-3.4007194504949454e-06,3.2273493130474305e-06,-0.208864426419467,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,-3.0296506782639414e-06,-6.52680676183945e-05,0.06366249999999996,0.7804125,True,False,False
131,0,e106_subject_prior_gate_13ab6486,subject_prior_gate,e95,mixmin,global_expected_best_top16,Q2+S3,0.5,16.0,16.0,16.0,11.0,5.0,0.3244057945634199,0.4609722222222222,3.847346523853822e-06,-8.175493406981991e-06,0.24154344920105494,-2.549566553566862e-05,-2.549566553566862e-05,-3.200980773765405e-05,-2.4587102110951164e-06,-2.4587102110951164e-06,-9.423443285250244e-06,-3.3785524501728226e-05,-3.3785524501728226e-05,-3.200980773765405e-05,-4.024276189396048e-05,-4.024276189396048e-05,-3.200980773765405e-05,-4.024276189396048e-05,-2.4587102110951164e-06,3,3,132,-0.00010184181728774,-4.060438577258019e-05,-0.00016494799647251424,-5.251057948468807e-05,-0.0003791316773742309,-0.0002158211284294595,-0.0003662598840640332,4.9499751098091703e-05,0.75,0.9722222222222222,True,0.005399315964375816,0.003795607136618462,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0006910951017429481,0.0020920163534186706,0.3480563223557736,0.0026039309892031434,1.049306631510856e-05,0.00014896245869298593,16,True,True,0.8684820393974507,0.9945652173913043,0.8423959218351742,0.8516129032258064,-3.745266049382057e-05,-5.1735083141504124e-05,-3.0451589137394143e-05,-3.278255177954241e-05,-2.2141960493772042e-05,-3.6424383141455596e-05,-1.5140889137345614e-05,-1.7471851779493888e-05,1.078431765321889e-06,-8.151282092719477e-06,1.269520063658856e-06,1.1692067925885043e-06,False,16,15,35,-9.781899118477779e-05,5.114346750815596e-05,-1.6191857751005238e-05,7.853822110667366e-06,0.78085,0.5171,-5.002786720279577e-05,-1.6222832996170842e-05,1.7720039195535624e-05,0.3321,0.1017,-2.2324205482895044e-05,8.31570463354055e-06,3.666559411909029e-05,-5.93666874317532e-06,2.6425105575431317e-06,-0.11500579374275788,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,1.070192489552172e-09,-6.514174219162748e-05,-0.006137500000000018,0.765,False,False,False
258,0,e106_subject_prior_gate_cf5002e2,subject_prior_gate,e95,mixmin,flip_benefit_best_top30,S3,0.25,30.0,30.0,30.0,30.0,0.0,0.6719737126577399,0.5324444444444444,3.701849503155613e-06,4.399688341261926e-05,0.8242934017536311,-2.5493428597367362e-05,-2.5493428597367362e-05,-3.1513470525657006e-05,-2.9631952237485493e-06,-2.9631952237485493e-06,-1.1454394411192226e-05,-3.3775455638651586e-05,-3.3775455638651586e-05,-3.1513470525657006e-05,-3.974163492970195e-05,-3.974163492970195e-05,-3.1513470525657006e-05,-3.974163492970195e-05,-2.9631952237485493e-06,3,3,259,-0.00013839397757248184,-7.892236313544743e-05,-0.0001630789650447495,-6.0655941758358534e-05,-0.0003579030951063461,-0.00020927951843235232,-0.0003388554543569943,3.3107541171321595e-05,0.75,0.9722222222222222,True,0.005294103093090385,0.0034273620871194564,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007185809886341152,0.0021466352950937576,0.3480563223557736,0.0026314168760943114,9.711638914324219e-06,0.0002541753299784093,30,True,True,0.9414831981460023,0.9972826086956522,0.9286321155480034,0.9344086021505377,-2.858958963219082e-05,-3.791770000126754e-05,-2.4498926368879604e-05,-2.5886365334802513e-05,-1.3278889632142292e-05,-2.260700000121901e-05,-9.188226368831079e-06,-1.0575665334753986e-05,1.9441723968533532e-07,-8.506387632994969e-06,5.024577906488194e-07,3.731464860748534e-07,False,30,20,30,-7.033310429360723e-05,0.0001838422256847499,4.399688341261986e-05,3.7018495031558676e-06,0.0230125,0.002825,7.52515513752647e-06,4.374106567738402e-05,8.138563190912261e-05,0.42705,0.128125,-2.295877981382871e-05,3.1045930562253147e-06,3.168432687874654e-05,2.9264021184544305e-06,1.758496031906578e-06,-0.04200463499420626,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,-4.150902415021946e-06,-4.953001028002382e-06,0.08881249999999996,0.007162500000000002,True,False,False
135,0,e106_subject_prior_gate_bf33c593,subject_prior_gate,e95,mixmin,global_expected_best_top20,Q2+S3,0.5,20.0,20.0,20.0,12.0,8.0,0.36394050486923674,0.4575555555555555,4.388366410816165e-06,-7.053681438090277e-06,0.2700012272559316,-2.5478553599689313e-05,-2.5478553599689313e-05,-3.200980773765405e-05,-2.389282462211817e-06,-2.389282462211817e-06,-9.423443285250244e-06,-3.374600607553013e-05,-3.374600607553013e-05,-3.200980773765405e-05,-4.030037226121497e-05,-4.030037226121497e-05,-3.200980773765405e-05,-4.030037226121497e-05,-2.389282462211817e-06,3,3,136,-9.430463813406287e-05,-3.4845122750426505e-05,-0.00016350188777425334,-4.334183996682062e-05,-0.00037817765600474396,-0.00021075974798578229,-0.0003595242774865441,4.9499751098091703e-05,0.7222222222222222,0.9444444444444444,True,0.005381765744727907,0.0037341813678507837,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0006832405854611174,0.002070363394550425,0.3480563223557736,0.002596076472921313,1.043889933420812e-05,0.00016651267834089393,20,True,True,0.8931054461181923,0.9972826086956522,0.8755310110450297,0.8810035842293907,-3.818293232733284e-05,-5.361081508918632e-05,-3.1070209042786295e-05,-3.3452445768563505e-05,-2.287223232728431e-05,-3.8300115089137794e-05,-1.575950904273777e-05,-1.8141745768514984e-05,8.706275216963774e-07,-1.0010509603338707e-05,1.1320704845201058e-06,1.0122827088980878e-06,False,20,15,35,-0.00010567350746660838,6.083917087423362e-05,-1.3939210703805999e-05,8.94488499400785e-06,0.7415125,0.4734125,-4.8611809519141715e-05,-1.3906871626461158e-05,2.0750755958785306e-05,0.313325,0.0989625,-2.2192644037585964e-05,9.277277075950883e-06,3.8498550300822885e-05,-6.666940576687588e-06,2.43470631391762e-06,-0.09038238702201629,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,1.0921330758300363e-06,-6.288909514442824e-05,-0.024912500000000004,0.7256625,False,False,False
167,0,e106_subject_prior_gate_3f95ba6b,subject_prior_gate,e95,mixmin,support_prob_best_top12,S3,0.5,12.0,12.0,12.0,12.0,0.0,0.9296085858585861,0.6351851851851853,-2.7038750481242596e-07,3.36560512784292e-05,0.36936985183134174,-2.5430252591385205e-05,-2.5430252591385205e-05,-3.034832534509757e-05,-3.7536704453611236e-06,-3.7536704453611236e-06,-1.155988369383465e-05,-3.341627740138797e-05,-3.341627740138797e-05,-3.034832534509757e-05,-3.91208099272955e-05,-3.91208099272955e-05,-3.034832534509757e-05,-3.91208099272955e-05,-3.7536704453611236e-06,3,3,168,-0.00015171445819868733,-6.657653050179402e-05,-0.0001612419956662503,-6.0655941758358534e-05,-0.00034504430945721254,-0.00020285012560778554,-0.00029880095136416193,4.9499751098091703e-05,0.75,0.9722222222222222,True,0.0053204840387547254,0.003519695396944648,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007727986018908405,0.002438750579139928,0.3480563223557736,0.0026856344893510364,1.0721378057924599e-05,0.00022779438431406977,12,True,True,0.18945538818076477,0.30434782608695654,0.22387425658453697,0.2118279569892473,-1.3566478906295876e-05,-1.3773188272161353e-05,-1.423063608435334e-05,-1.404433936876674e-05,1.7442210937526488e-06,1.5375117278871734e-06,1.0800639156951863e-06,1.2663606312817895e-06,5.516310320405133e-06,5.795326115294813e-06,3.572383038447005e-06,4.250297925892008e-06,False,12,17,33,-1.6115491036882254e-05,0.00021167889327713586,6.743654998495445e-05,-4.163275815295223e-07,0.00895,0.003125,1.9186940596216903e-05,6.563183959443985e-05,0.0001202406265320803,0.5278125,0.41435,-1.611549103688208e-05,-2.1464568197284072e-07,2.7999358358966515e-05,1.7949512844349372e-05,7.080389112626375e-06,-0.7940324449594438,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,-8.269079499707336e-06,1.848666554433221e-05,0.189575,-0.0069,False,False,False
262,0,e106_subject_prior_gate_53444832,subject_prior_gate,e95,mixmin,flip_benefit_best_top35,S3,0.25,35.0,35.0,35.0,35.0,0.0,0.624738853162591,0.513904761904762,5.033024985232291e-06,4.406449657800677e-05,0.8893662270490383,-2.5408764307233156e-05,-2.5408764307233156e-05,-3.1513470525657006e-05,-2.2275819042683054e-06,-2.2275819042683054e-06,-1.0239180518123447e-05,-3.3959145081974285e-05,-3.3959145081974285e-05,-3.1513470525657006e-05,-4.003956593545688e-05,-4.003956593545688e-05,-3.1513470525657006e-05,-4.003956593545688e-05,-2.2275819042683054e-06,3,3,263,-0.0001281156666022798,-7.087394203875164e-05,-0.00016064525799083795,-6.0655941758358534e-05,-0.0003408671457294232,-0.00020076154374389088,-0.0003242340041096918,3.3107541171321595e-05,0.75,0.9722222222222222,True,0.005274037535357063,0.003357132635052829,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007065638519975102,0.002112596448430184,0.3480563223557736,0.002619399739457706,9.609131694542806e-06,0.00027424088771173136,35,True,True,0.9623406720741599,1.0,0.9562446898895497,0.9591397849462365,-3.0205085673734447e-05,-4.104240958607015e-05,-2.57607366385499e-05,-2.7277300628403895e-05,-1.4894385673685918e-05,-2.5731709586021623e-05,-1.0450036638501374e-05,-1.1966600628355368e-05,-4.975984939052741e-07,-1.1966845299990623e-05,-2.3260255126732968e-07,-3.5774462707071897e-07,True,35,21,29,-8.235024093021218e-05,0.0001918906467814671,4.4064496578007396e-05,5.0330249852327175e-06,0.0250125,0.00315,6.804945236080935e-06,4.3735331529285165e-05,8.214353808786668e-05,0.3962,0.1169,-2.2504584647480964e-05,4.47442709012951e-06,3.373365877730783e-05,1.3109060769108044e-06,1.0664802983159685e-06,-0.021147161066048747,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,-2.8197269329450967e-06,-4.885387862614847e-06,0.05796249999999997,0.0091625,True,False,True
