variant,target_set,row_mask,cell_mask,sign_mask,scale,threshold_frac,s3_alpha,targets,file,basename,changed_rows_vs_e247,changed_cells_vs_e247,move_l1,move_l2,row_entropy,abs_Q1,abs_Q2,abs_Q3,abs_S1,abs_S2,abs_S3,abs_S4,family
compact_t90_s0.995_s3a0.50,compact_s3tail,all,abs_top90,both,0.995,90.0,0.5,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t90_s0_995_s3a0_50_b69c4b6e.csv,submission_e350_compactplateau_compact_t90_s0_995_s3a0_50_b69c4b6e.csv,249,715,4.597504686055502,0.43945299684377037,0.8306446599766554,2.219056530601163,1.0196088374943666,0.22714056924787646,1.1133083341859338,0.0,0.018390414526161764,0.0,compact_s3tail
compact_t90_s0.995_s3a0.75,compact_s3tail,all,abs_top90,both,0.995,90.0,0.75,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t90_s0_995_s3a0_75_e72f7682.csv,submission_e350_compactplateau_compact_t90_s0_995_s3a0_75_e72f7682.csv,249,715,4.606699893318583,0.43945672446557416,0.8317290193062377,2.219056530601163,1.0196088374943666,0.22714056924787646,1.1133083341859338,0.0,0.027585621789242648,0.0,compact_s3tail
compact_t90_s0.995_s3a1.00,compact_s3tail,all,abs_top90,both,0.995,90.0,1.0,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t90_s0_995_s3a1_00_c6d58eaf.csv,submission_e350_compactplateau_compact_t90_s0_995_s3a1_00_c6d58eaf.csv,249,715,4.615895100581664,0.43946194308298026,0.8327667623886034,2.219056530601163,1.0196088374943666,0.22714056924787646,1.1133083341859338,0.0,0.03678082905232353,0.0,compact_s3tail
compact_t90_s1.000_s3a0.00,compact_s3tail,all,abs_top90,both,1.0,90.0,0.0,"Q1,Q2,Q3,S1",analysis_outputs/submission_e350_compactplateau_compact_t90_s1_000_s3a0_00_459441a2.csv,submission_e350_compactplateau_compact_t90_s1_000_s3a0_00_459441a2.csv,245,477,4.602124896009387,0.44165830625483543,0.8282460541820821,2.2302075684433795,1.0247324999943386,0.22828197914359444,1.1189028484280743,0.0,0.0,0.0,compact_s3tail
compact_t90_s1.000_s3a0.25,compact_s3tail,all,abs_top90,both,1.0,90.0,0.25,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t90_s1_000_s3a0_25_a378e034.csv,submission_e350_compactplateau_compact_t90_s1_000_s3a0_25_a378e034.csv,249,715,4.611320103272467,0.4416590480591314,0.8294923343857791,2.2302075684433795,1.0247324999943386,0.22828197914359444,1.1189028484280743,0.0,0.009195207263080882,0.0,compact_s3tail
compact_t90_s1.000_s3a0.50,compact_s3tail,all,abs_top90,both,1.0,90.0,0.5,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t90_s1_000_s3a0_50_047a48c7.csv,submission_e350_compactplateau_compact_t90_s1_000_s3a0_50_047a48c7.csv,249,715,4.6205153105355485,0.44166127346454387,0.8306335382118901,2.2302075684433795,1.0247324999943386,0.22828197914359444,1.1189028484280743,0.0,0.018390414526161764,0.0,compact_s3tail
compact_t90_s1.000_s3a0.75,compact_s3tail,all,abs_top90,both,1.0,90.0,0.75,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t90_s1_000_s3a0_75_b1324743.csv,submission_e350_compactplateau_compact_t90_s1_000_s3a0_75_b1324743.csv,249,715,4.629710517798629,0.4416649824486466,0.8317131255105198,2.2302075684433795,1.0247324999943386,0.22828197914359444,1.1189028484280743,0.0,0.027585621789242648,0.0,compact_s3tail
compact_t90_s1.000_s3a1.00,compact_s3tail,all,abs_top90,both,1.0,90.0,1.0,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t90_s1_000_s3a1_00_a0959279.csv,submission_e350_compactplateau_compact_t90_s1_000_s3a1_00_a0959279.csv,249,715,4.63890572506171,0.4416701749740641,0.8327464019568037,2.2302075684433795,1.0247324999943386,0.22828197914359444,1.1189028484280743,0.0,0.03678082905232353,0.0,compact_s3tail
compact_t90_s1.005_s3a0.00,compact_s3tail,all,abs_top90,both,1.005,90.0,0.0,"Q1,Q2,Q3,S1",analysis_outputs/submission_e350_compactplateau_compact_t90_s1_005_s3a0_00_bfcd57ce.csv,submission_e350_compactplateau_compact_t90_s1_005_s3a0_00_bfcd57ce.csv,245,477,4.625135520489433,0.44386659778610965,0.8282460541820821,2.241358606285597,1.02985616249431,0.2294233890393124,1.1244973626702142,0.0,0.0,0.0,compact_s3tail
compact_t90_s1.005_s3a0.25,compact_s3tail,all,abs_top90,both,1.005,90.0,0.25,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t90_s1_005_s3a0_25_630fb2a1.csv,submission_e350_compactplateau_compact_t90_s1_005_s3a0_25_630fb2a1.csv,249,715,4.6343307277525145,0.4438673358998431,0.8294864584264783,2.241358606285597,1.02985616249431,0.2294233890393124,1.1244973626702142,0.0,0.009195207263080882,0.0,compact_s3tail
compact_t90_s1.005_s3a0.50,compact_s3tail,all,abs_top90,both,1.005,90.0,0.5,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t90_s1_005_s3a0_50_23e47f8d.csv,submission_e350_compactplateau_compact_t90_s1_005_s3a0_50_23e47f8d.csv,249,715,4.643525935015595,0.4438695502336792,0.8306225211166809,2.241358606285597,1.02985616249431,0.2294233890393124,1.1244973626702142,0.0,0.018390414526161764,0.0,compact_s3tail
compact_t90_s1.005_s3a0.75,compact_s3tail,all,abs_top90,both,1.005,90.0,0.75,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t90_s1_005_s3a0_75_11b6764d.csv,submission_e350_compactplateau_compact_t90_s1_005_s3a0_75_11b6764d.csv,249,715,4.652721142278676,0.4438732407655246,0.8316973796007622,2.241358606285597,1.02985616249431,0.2294233890393124,1.1244973626702142,0.0,0.027585621789242648,0.0,compact_s3tail
compact_t90_s1.005_s3a1.00,compact_s3tail,all,abs_top90,both,1.005,90.0,1.0,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t90_s1_005_s3a1_00_6f88babe.csv,submission_e350_compactplateau_compact_t90_s1_005_s3a1_00_6f88babe.csv,249,715,4.661916349541757,0.4438784074585589,0.8327262292075394,2.241358606285597,1.02985616249431,0.2294233890393124,1.1244973626702142,0.0,0.03678082905232353,0.0,compact_s3tail
compact_t90_s1.010_s3a0.00,compact_s3tail,all,abs_top90,both,1.01,90.0,0.0,"Q1,Q2,Q3,S1",analysis_outputs/submission_e350_compactplateau_compact_t90_s1_010_s3a0_00_ecbfdad7.csv,submission_e350_compactplateau_compact_t90_s1_010_s3a0_00_ecbfdad7.csv,245,477,4.648146144969481,0.44607488931738387,0.8282460541820821,2.2525096441278136,1.0349798249942816,0.23056479893503037,1.130091876912355,0.0,0.0,0.0,compact_s3tail
compact_t90_s1.010_s3a0.25,compact_s3tail,all,abs_top90,both,1.01,90.0,0.25,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t90_s1_010_s3a0_25_eea09b90.csv,submission_e350_compactplateau_compact_t90_s1_010_s3a0_25_eea09b90.csv,249,715,4.657341352232562,0.446075623777095,0.8294806383634179,2.2525096441278136,1.0349798249942816,0.23056479893503037,1.130091876912355,0.0,0.009195207263080882,0.0,compact_s3tail
compact_t90_s1.010_s3a0.50,compact_s3tail,all,abs_top90,both,1.01,90.0,0.5,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t90_s1_010_s3a0_50_f4140d98.csv,submission_e350_compactplateau_compact_t90_s1_010_s3a0_50_f4140d98.csv,249,715,4.666536559495643,0.4460778271489727,0.8306116072058036,2.2525096441278136,1.0349798249942816,0.23056479893503037,1.130091876912355,0.0,0.018390414526161764,0.0,compact_s3tail
compact_t90_s1.010_s3a0.75,compact_s3tail,all,abs_top90,both,1.01,90.0,0.75,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t90_s1_010_s3a0_75_843e4167.csv,submission_e350_compactplateau_compact_t90_s1_010_s3a0_75_843e4167.csv,249,715,4.675731766758724,0.4460814994112506,0.83168177949759,2.2525096441278136,1.0349798249942816,0.23056479893503037,1.130091876912355,0.0,0.027585621789242648,0.0,compact_s3tail
compact_t90_s1.010_s3a1.00,compact_s3tail,all,abs_top90,both,1.01,90.0,1.0,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t90_s1_010_s3a1_00_f02a9b9a.csv,submission_e350_compactplateau_compact_t90_s1_010_s3a1_00_f02a9b9a.csv,249,715,4.6849269740218045,0.446086640527652,0.832706241521775,2.2525096441278136,1.0349798249942816,0.23056479893503037,1.130091876912355,0.0,0.03678082905232353,0.0,compact_s3tail
control_nos3_t85,nos3,all,abs_top85,both,1.0,85.0,0.0,"Q1,Q2,Q3,S1,S2,S4",analysis_outputs/submission_e350_compactplateau_control_nos3_t85_81cd5f4a.csv,submission_e350_compactplateau_control_nos3_t85_81cd5f4a.csv,245,471,4.602124896003833,0.44165830625483543,0.828246054177979,2.2302075684348424,1.0247324999943386,0.22828197914359444,1.118902848413562,1.7496226689672767e-11,0.0,0.0,nos3
control_qonly_t40,qonly,all,abs_top40,both,1.0,40.0,0.0,"Q1,Q2,Q3",analysis_outputs/submission_e350_compactplateau_control_qonly_t40_937585c0.csv,submission_e350_compactplateau_control_qonly_t40_937585c0.csv,111,130,3.4768706251352652,0.3972611509327415,0.7780441745452841,2.223856145997332,1.0247324999943386,0.22828197914359444,0.0,0.0,0.0,0.0,qonly
control_qonly_t50,qonly,all,abs_top50,both,1.0,50.0,0.0,"Q1,Q2,Q3",analysis_outputs/submission_e350_compactplateau_control_qonly_t50_b975f6b8.csv,submission_e350_compactplateau_control_qonly_t50_b975f6b8.csv,136,161,3.479997874214331,0.39726155180473244,0.7790073406718535,2.2269833950763984,1.0247324999943386,0.22828197914359444,0.0,0.0,0.0,0.0,qonly
control_qonly_t60,qonly,all,abs_top60,both,1.0,60.0,0.0,"Q1,Q2,Q3",analysis_outputs/submission_e350_compactplateau_control_qonly_t60_bf0c0a2e.csv,submission_e350_compactplateau_control_qonly_t60_bf0c0a2e.csv,156,188,3.4819019382051066,0.3972617235594625,0.7795912367220742,2.228887459067174,1.0247324999943386,0.22828197914359444,0.0,0.0,0.0,0.0,qonly
control_qonly_t65,qonly,all,abs_top65,both,1.0,65.0,0.0,"Q1,Q2,Q3",analysis_outputs/submission_e350_compactplateau_control_qonly_t65_bb075d3a.csv,submission_e350_compactplateau_control_qonly_t65_bb075d3a.csv,163,196,3.4822262169112124,0.39726174022892646,0.779712045493546,2.2292117377732787,1.0247324999943386,0.22828197914359444,0.0,0.0,0.0,0.0,qonly
control_qonly_t70,qonly,all,abs_top70,both,1.0,70.0,0.0,"Q1,Q2,Q3",analysis_outputs/submission_e350_compactplateau_control_qonly_t70_5a903829.csv,submission_e350_compactplateau_control_qonly_t70_5a903829.csv,173,209,3.4826519148932142,0.3972617579050702,0.7798597551384572,2.229637435755281,1.0247324999943386,0.22828197914359444,0.0,0.0,0.0,0.0,qonly
control_qonly_t75,qonly,all,abs_top75,both,1.0,75.0,0.0,"Q1,Q2,Q3",analysis_outputs/submission_e350_compactplateau_control_qonly_t75_05a87d0c.csv,submission_e350_compactplateau_control_qonly_t75_05a87d0c.csv,177,219,3.482872798928736,0.3972617640710011,0.779900911967039,2.2298583197908033,1.0247324999943386,0.22828197914359444,0.0,0.0,0.0,0.0,qonly
control_qonly_t80,qonly,all,abs_top80,both,1.0,80.0,0.0,"Q1,Q2,Q3",analysis_outputs/submission_e350_compactplateau_control_qonly_t80_a124ed16.csv,submission_e350_compactplateau_control_qonly_t80_a124ed16.csv,191,235,3.4830997683403755,0.39726176827978055,0.7799972654030989,2.2300852892024423,1.0247324999943386,0.22828197914359444,0.0,0.0,0.0,0.0,qonly
control_qonly_t85,qonly,all,abs_top85,both,1.0,85.0,0.0,"Q1,Q2,Q3",analysis_outputs/submission_e350_compactplateau_control_qonly_t85_e34dd12f.csv,submission_e350_compactplateau_control_qonly_t85_e34dd12f.csv,205,251,3.483222047572775,0.397261769522688,0.7800507450947601,2.2302075684348424,1.0247324999943386,0.22828197914359444,0.0,0.0,0.0,0.0,qonly
