heldout_set,gate_train_sets,translator,base_tag,candidate_tag,band,base_cell_gate,gradient_gate,row_gate,shape,scale,cap,e67_anchor_minus_base,e67_max_set_minus_base,e67_hidden_q2s3_minus_base,heldout_base_delta_vs_mixmin,heldout_candidate_delta_vs_mixmin,heldout_minus_base,heldout_worst_minus_base,train_base_delta_vs_mixmin,train_candidate_delta_vs_mixmin,train_minus_base,train_worst_minus_base,world_support_minus_base,raw_energy_q_p90_minus_base,hidden_core_minus_base,hidden_q2_minus_base,hidden_s3_minus_base,hidden_q2s3_mean_minus_base,block_q2s3_mean_minus_base,block_q2s3_max_minus_base,block_q2s3_beats_base_rate,block_q2s3_tail_safe_rate,heldout_beats_base,heldout_tail_neutral,train_beats_base,hidden_q2s3_beats_base,world_nonworse,independent_gate,strict_independent_gate
inverse_top,"raw05_compatible,all_sign",tail_p90_nonpos_m1.00,inverse_top_no_q2_s3_04e826ff,inverse_top_tail_p90_nonpos_m1.00_e4aeb5b2,all,all,grad_all_4of6,all,core_gain,0.13,0.12,-9.463827403966008e-07,-5.848290930421385e-07,-5.449567702003194e-05,-2.6287568814731266e-05,-2.6499261398416074e-05,-2.1169258368480826e-07,-3.4739964838159665e-07,5.864565457702753e-06,3.984896313480313e-06,-1.87966914422244e-06,-1.973516883913007e-06,-7.91356479593274e-05,-2.2404417107324548e-05,-1.7803185573539437e-05,-9.231983014945655e-05,-3.2302468865430534e-05,-6.231114950744354e-05,-8.885095941463582e-05,1.6362578684246352e-06,0.5833333333333334,0.9722222222222222,True,True,True,True,True,True,True
inverse_top,"raw05_compatible,all_sign",tail_soft_p90_m0.50,inverse_top_no_q2_s3_9708c9f9,inverse_top_tail_soft_p90_m0.50_2ddf214a,low_slack_half,all,grad_all_4of6,all,flat,0.095,0.12,-3.896333216069081e-07,-1.5208769132968317e-07,-2.0917729574757016e-05,-2.9816827665896106e-05,-3.0021787212342055e-05,-2.049595464459486e-07,-9.530969213855656e-08,8.0746448222202e-06,7.655248574822693e-06,-4.193962473975077e-07,-5.345747267071488e-07,-1.4598436122803668e-05,-6.5867594476465285e-06,-3.913819677514585e-06,-2.0234976382954573e-05,-7.161761360133245e-06,-1.3698368871543909e-05,-1.641370862078367e-05,0.0,0.7222222222222222,1.0,True,True,True,True,True,True,True
inverse_top,"raw05_compatible,all_sign",tail_soft_p90_m0.50,inverse_top_no_q2_s3_be24b8f7,inverse_top_tail_soft_p90_m0.50_2f858d41,low_slack_half,raw_agree,grad_all_4of6,all,flat,0.095,0.12,-3.868829649977812e-07,-1.55866093920487e-07,-2.0901073981872964e-05,-2.9997443373952493e-05,-3.0202381317123717e-05,-2.0493794317122394e-07,-9.530969213855656e-08,7.891497063594599e-06,7.470560261735315e-06,-4.2093680185928406e-07,-5.345747264851042e-07,-1.4598436122803668e-05,-6.5867594476465285e-06,-3.913819677625607e-06,-2.0234976382954573e-05,-7.161761360133245e-06,-1.3698368871543909e-05,-1.641370862078367e-05,0.0,0.7222222222222222,1.0,True,True,True,True,True,True,True
inverse_top,"raw05_compatible,all_sign",tail_soft_p90_m1.00,inverse_top_no_q2_s3_632c5e01,inverse_top_tail_soft_p90_m1.00_7fb0b349,all,all,grad_core_top50,all,flat,0.095,0.12,-6.761840225522064e-07,-2.759655395312422e-07,-4.2714890152117935e-05,-2.940963487574333e-05,-2.9613650809667824e-05,-2.0401593392449513e-07,-2.0802826594668034e-07,7.5951090219295025e-06,6.779920788124727e-06,-8.151882338047756e-07,-8.157450723800252e-07,-3.494859770234457e-05,-7.64635652283907e-06,-8.448954610801307e-06,-4.23103070373021e-05,-1.6832375238778896e-05,-2.9571341138040497e-05,-3.510147226560857e-05,0.0,0.6944444444444444,1.0,True,True,True,True,True,True,True
inverse_top,"raw05_compatible,all_sign",tail_p90_nonpos_m1.00,inverse_top_no_q2_s3_5dbf9421,inverse_top_tail_p90_nonpos_m1.00_7ca40b67,all,all,grad_all_4of6,all,flat,0.095,0.12,-1.373366091295125e-06,-8.032544246416862e-07,-5.6267603667510546e-05,-2.9898270431760743e-05,-3.0101433549090117e-05,-2.0316311732937464e-07,-4.499300454430255e-07,8.39732992430342e-06,5.724998148215477e-06,-2.672331776087944e-06,-3.3139054149700087e-06,-8.941277874495728e-05,-1.6562990085677853e-05,-2.0634310257200417e-05,-0.0001018002361744541,-4.263993562569901e-05,-7.222008590007656e-05,-9.630095948692197e-05,4.855182199362626e-06,0.5833333333333334,0.9722222222222222,True,True,True,True,True,True,True
inverse_top,"raw05_compatible,all_sign",tail_soft_p90_m1.00,inverse_top_no_q2_s3_14cb62f0,inverse_top_tail_soft_p90_m1.00_7c12a8e8,all,all,grad_core_top50,all,flat,0.13,0.08,-6.183717847774162e-07,-2.553849776099071e-07,-3.902560620097639e-05,-2.7265004476806354e-05,-2.7467388592494757e-05,-2.023841156884032e-07,-1.832353222486205e-07,6.580838098013686e-06,5.83780686247426e-06,-7.430312355394264e-07,-7.582909775649682e-07,-3.2197129653782804e-05,-6.849484980420151e-06,-7.75029432181773e-06,-3.889141657101303e-05,-1.536064368209966e-05,-2.7126030126556344e-05,-3.209615052792338e-05,0.0,0.6944444444444444,1.0,True,True,True,True,True,True,True
inverse_top,"raw05_compatible,all_sign",tail_p90_nonpos_m1.00,inverse_top_no_q2_s3_6c74ae95,inverse_top_tail_p90_nonpos_m1.00_8e4f7950,all,all,grad_all_4of6,all,flat,0.13,0.12,-1.8188561734522324e-06,-1.0654061927128922e-06,-7.663108913671945e-05,-3.825678964075596e-05,-3.845891208742458e-05,-2.0212244666861778e-07,-5.417600048573945e-07,1.4034125756845484e-05,1.0370576626117511e-05,-3.663549130727972e-06,-4.323726828348029e-06,-0.00012211345714902575,-2.2486720875902755e-05,-2.8058001110664588e-05,-0.0001385417000326905,-5.7864307741656296e-05,-9.82030038871734e-05,-0.00013115594439957537,6.896879904187799e-06,0.5833333333333334,0.9722222222222222,True,True,True,True,True,True,True
inverse_top,"raw05_compatible,all_sign",tail_soft_p90_m1.00,inverse_top_no_q2_s3_4e0e6418,inverse_top_tail_soft_p90_m1.00_9c33360d,all,raw_agree,grad_core_top50,all,flat,0.095,0.12,-6.332751956161786e-07,-2.359664101891923e-07,-4.145580523872566e-05,-2.9707249042609796e-05,-2.9907012640051356e-05,-1.9976359744156014e-07,-1.8984522087706068e-07,7.231045316746787e-06,6.4662063821163684e-06,-7.648389346304185e-07,-7.19839281515533e-07,-3.4566726849288854e-05,-9.109746993973822e-06,-8.093579361379e-06,-4.23103070373021e-05,-1.43447484926007e-05,-2.83275277649514e-05,-3.149588145659496e-05,0.0,0.6388888888888888,1.0,True,True,True,True,True,True,True
inverse_top,"raw05_compatible,all_sign",tail_p90_nonpos_m0.50,inverse_top_no_q2_s3_b9aa1b0e,inverse_top_tail_p90_nonpos_m0.50_a08fe12a,all,raw_agree,grad_all_4of6,all,flat,0.095,0.12,-7.356140389047638e-07,-4.417803468603765e-07,-2.831555550635717e-05,-3.0323169574408837e-05,-3.051728074243698e-05,-1.9411116802814377e-07,-2.61612282947965e-07,8.264571500049556e-06,6.875034700426497e-06,-1.389536799623059e-06,-1.7615688823191533e-06,-4.3939778002172235e-05,-7.514006984510324e-06,-1.0242075776434323e-05,-5.013411954643554e-05,-2.156041088866023e-05,-3.5847265217547886e-05,-4.746627418682744e-05,2.30234406142782e-06,0.5555555555555556,0.9722222222222222,True,True,True,True,True,True,True
inverse_top,"raw05_compatible,all_sign",tail_p90_nonpos_m0.50,inverse_top_no_q2_s3_5dbf9421,inverse_top_tail_p90_nonpos_m0.50_212b06cb,all,all,grad_all_4of6,all,flat,0.095,0.12,-7.186999867458965e-07,-4.284622062700194e-07,-2.831555550635717e-05,-2.9898270431760743e-05,-3.0088450587162363e-05,-1.9018015540162025e-07,-2.616122831700096e-07,8.39732992430342e-06,6.9949956467141305e-06,-1.40233427758929e-06,-1.7615688823191533e-06,-4.476957286613783e-05,-8.369939687891126e-06,-1.0405599773666285e-05,-5.127878752658743e-05,-2.156041088866023e-05,-3.641959920762383e-05,-4.845990958626774e-05,2.30234406142782e-06,0.5833333333333334,0.9722222222222222,True,True,True,True,True,True,True
inverse_top,"raw05_compatible,all_sign",tail_p90_nonpos_m1.00,inverse_top_no_q2_s3_16dfbec0,inverse_top_tail_p90_nonpos_m1.00_aa90f8f2,all,raw_agree,grad_all_4of6,all,flat,0.095,0.08,-9.89949060392625e-07,-5.957673527845486e-07,-3.8088527232443825e-05,-2.131485366929642e-05,-2.1504673629380022e-05,-1.898199600836037e-07,-3.0642339532427343e-07,4.40216320041209e-06,2.538334252122354e-06,-1.8638289482897363e-06,-2.407349286581706e-06,-5.9211336343456544e-05,-8.45720637676628e-06,-1.3925650644258658e-05,-6.768849380109354e-05,-2.97910607086338e-05,-4.873977725486367e-05,-6.431719595071688e-05,3.1254260507600334e-06,0.5555555555555556,0.9722222222222222,True,True,True,True,True,True,True
inverse_top,"raw05_compatible,all_sign",tail_p90_nonpos_m1.00,inverse_top_no_q2_s3_0ca6f298,inverse_top_tail_p90_nonpos_m1.00_3c976782,all,all,grad_all_4of6,all,flat,0.095,0.08,-9.81940492139621e-07,-5.957947328827373e-07,-3.8088527232443825e-05,-2.099776346109472e-05,-2.118228724068416e-05,-1.8452377958944055e-07,-3.0642339554631803e-07,4.5073450374299995e-06,2.6089689405539573e-06,-1.8983760968760421e-06,-2.4073492861376167e-06,-6.067235885732765e-05,-9.597651308812516e-06,-1.414288396814345e-05,-6.920912706806504e-05,-2.97910607086338e-05,-4.950009388834942e-05,-6.563719010606482e-05,3.1254260507600334e-06,0.5833333333333334,0.9722222222222222,True,True,True,True,True,True,True
inverse_top,"raw05_compatible,all_sign",tail_soft_p90_m1.00,inverse_top_no_q2_s3_25199f1c,inverse_top_tail_soft_p90_m1.00_12dc0dab,all,raw_agree,grad_core_top50,all,flat,0.13,0.08,-5.991459454124382e-07,-2.1896824675682325e-07,-3.787653046571221e-05,-2.7525389849736293e-05,-2.7707880342453528e-05,-1.824904927172355e-07,-1.6656930834635375e-07,6.242777879528205e-06,5.538447330200036e-06,-7.043305493281693e-07,-6.705900283954236e-07,-3.1497942709563095e-05,-8.18438089378315e-06,-7.425965105417598e-06,-3.889141657101303e-05,-1.3090339167104448e-05,-2.5990877869058737e-05,-2.8805731705651956e-05,0.0,0.6388888888888888,1.0,True,True,True,True,True,True,True
inverse_top,"raw05_compatible,all_sign",tail_p90_nonpos_m1.00,inverse_top_no_q2_s3_3c4a23bc,inverse_top_tail_p90_nonpos_m1.00_5c7642a9,all,raw_agree,grad_all_4of6,all,flat,0.13,0.08,-1.3141778530956216e-06,-7.78870022699607e-07,-5.195489136614051e-05,-2.7961592682035352e-05,-2.8141174688189885e-05,-1.795820061545328e-07,-3.835154744891156e-07,7.177535796820678e-06,4.719600169789118e-06,-2.45793562703156e-06,-3.194724243593683e-06,-8.091846074534392e-05,-1.1493331503076298e-05,-1.897646576390355e-05,-9.228869077321233e-05,-4.0546569573834956e-05,-6.641763017352365e-05,-8.774116143767386e-05,4.3891696902425684e-06,0.5555555555555556,0.9722222222222222,True,True,True,True,True,True,True
inverse_top,"raw05_compatible,all_sign",tail_p90_nonpos_m1.00,inverse_top_no_q2_s3_7632e688,inverse_top_tail_p90_nonpos_m1.00_1b363ae6,all,raw_agree,grad_all_4of6,all,flat,0.13,0.12,-1.801550859159562e-06,-9.75487588927848e-07,-7.663108913671945e-05,-3.892498233371011e-05,-3.909696553527908e-05,-1.719832015689704e-07,-5.417600048573945e-07,1.3728224296016833e-05,1.0204132158353474e-05,-3.5240921376633594e-06,-4.323726828348029e-06,-0.00011951816797675652,-2.0152699416242648e-05,-2.7618992952255228e-05,-0.00013546864292404703,-5.7864307741656296e-05,-9.666647533285166e-05,-0.00012848836010380334,6.896879904187799e-06,0.5555555555555556,0.9722222222222222,True,True,True,True,True,True,True
inverse_top,"raw05_compatible,all_sign",tail_p90_nonpos_m1.00,inverse_top_no_q2_s3_fefc8dd4,inverse_top_tail_p90_nonpos_m1.00_f9917982,all,all,grad_all_4of6,all,flat,0.13,0.08,-1.3055854535259923e-06,-7.789230096477695e-07,-5.195489136614051e-05,-2.751006527590416e-05,-2.7680630567017417e-05,-1.7056529111325602e-07,-3.835154744891156e-07,7.343931324177433e-06,4.815497458454665e-06,-2.528433865722768e-06,-3.1947242438157275e-06,-8.291558199481912e-05,-1.3052330937957102e-05,-1.927212299779324e-05,-9.435829141044016e-05,-4.0546569573834956e-05,-6.745243049213756e-05,-8.95376897686484e-05,4.3891696902425684e-06,0.5833333333333334,0.9722222222222222,True,True,True,True,True,True,True
raw05_compatible,"inverse_top,all_sign",tail_soft_p90_m0.50,raw05_compatible_no_q2_s3_be24b8f7,raw05_compatible_tail_soft_p90_m0.50_331b2642,low_slack_half,raw_agree,grad_all_4of6,all,flat,0.095,0.12,-3.868829649977812e-07,-1.55866093920487e-07,-2.0901073981872964e-05,7.0758741088639e-06,6.907335438954831e-06,-1.6853866990906852e-07,-5.375683342911941e-08,-1.0645161677813597e-05,-1.1226786785223375e-05,-5.816251074097778e-07,-5.375683342911941e-08,-2.68830438957758e-05,-1.4349248057987651e-05,-8.760740598967587e-06,-4.111724487354529e-05,-2.0207939319005774e-05,-3.066259209627553e-05,-3.539458317707105e-05,0.0,0.8611111111111112,1.0,True,True,True,True,True,True,True
inverse_top,"raw05_compatible,all_sign",tail_p90_nonpos_m0.50,inverse_top_no_q2_s3_3c4a23bc,inverse_top_tail_p90_nonpos_m0.50_4306282e,all,raw_agree,grad_all_4of6,all,flat,0.13,0.08,-6.939309965536822e-07,-4.2297768221288834e-07,-2.6131806138328384e-05,-2.7961592682035352e-05,-2.8126553628382567e-05,-1.649609463472146e-07,-2.2499757434957246e-07,7.177535796820678e-06,5.868906109873784e-06,-1.3086296869468939e-06,-1.6897824461903355e-06,-4.08024937921692e-05,-5.820654311650131e-06,-9.562221441994367e-06,-4.6457864861959575e-05,-2.047768523204263e-05,-3.34677750470011e-05,-4.41229715380225e-05,2.090370430625808e-06,0.5555555555555556,0.9722222222222222,True,True,True,True,True,True,True
raw05_compatible,"inverse_top,all_sign",tail_soft_p90_m0.50,raw05_compatible_no_q2_s3_9708c9f9,raw05_compatible_tail_soft_p90_m0.50_f2d56eea,low_slack_half,all,grad_all_4of6,all,flat,0.095,0.12,-3.896333216069081e-07,-1.5208769132968317e-07,-2.0917729574757016e-05,7.2025694743960145e-06,7.03979308713798e-06,-1.6277638725803456e-07,-5.3756833207074806e-08,-1.0435053747981371e-05,-1.1025756994964553e-05,-5.907032469831819e-07,-5.3756833207074806e-08,-2.6946571984853927e-05,-1.3771114519389727e-05,-8.801030293992262e-06,-4.1346000003050776e-05,-2.0261212055117106e-05,-3.080360602908394e-05,-3.549059624607842e-05,0.0,0.8611111111111112,1.0,True,True,True,True,True,True,True
inverse_top,"raw05_compatible,all_sign",tail_p90_nonpos_m0.50,inverse_top_no_q2_s3_fefc8dd4,inverse_top_tail_p90_nonpos_m0.50_668bc90c,all,all,grad_all_4of6,all,flat,0.13,0.08,-6.853203848855571e-07,-4.230039510888517e-07,-2.6131806138328384e-05,-2.751006527590416e-05,-2.766829000810933e-05,-1.5822473220516997e-07,-2.2499757479366167e-07,7.343931324177433e-06,5.989172354725625e-06,-1.354758969451808e-06,-1.68978244641238e-06,-4.1559693843884514e-05,-6.601649058968206e-06,-9.711545088803009e-06,-4.750313038962006e-05,-2.047768523204263e-05,-3.399040781083135e-05,-4.503032008638207e-05,2.090370430625808e-06,0.5833333333333334,0.9722222222222222,True,True,True,True,True,True,True
inverse_top,"raw05_compatible,all_sign",tail_soft_p90_m0.50,inverse_top_no_q2_s3_b9aa1b0e,inverse_top_tail_soft_p90_m0.50_4c82fca1,all,raw_agree,grad_all_4of6,all,flat,0.095,0.12,-3.943059340150157e-07,-1.3414756616647594e-07,-2.055955718614777e-05,-3.0323169574408837e-05,-3.0477520765681554e-05,-1.543511912727169e-07,-7.848395355836146e-08,8.264571500049556e-06,7.837388288578495e-06,-4.2718321147106053e-07,-5.088975327804945e-07,-1.6895466838567864e-05,-5.6886377431952795e-06,-3.977953231648623e-06,-2.1566173836029545e-05,-6.27949878574674e-06,-1.3922836310888143e-05,-1.553090523717959e-05,0.0,0.7222222222222222,1.0,True,True,True,True,True,True,True
inverse_top,"raw05_compatible,all_sign",tail_soft_p90_m0.50,inverse_top_no_q2_s3_5dbf9421,inverse_top_tail_soft_p90_m0.50_66f2b3fb,all,all,grad_all_4of6,all,flat,0.095,0.12,-3.864926878538455e-07,-1.3666493581254713e-07,-2.06740748619344e-05,-2.9898270431760743e-05,-3.0050471900966436e-05,-1.5220146920569277e-07,-7.848395378040607e-08,8.39732992430342e-06,7.963366341567912e-06,-4.3396358273550817e-07,-5.088975330025391e-07,-1.7129477581495677e-05,-5.92987685055224e-06,-4.024335663599388e-06,-2.1890850859768163e-05,-6.27949878574674e-06,-1.4085174822757451e-05,-1.5812742931377676e-05,0.0,0.7222222222222222,1.0,True,True,True,True,True,True,True
inverse_top,"raw05_compatible,all_sign",tail_soft_p90_m0.50,inverse_top_no_q2_s3_5b24d89f,inverse_top_tail_soft_p90_m0.50_f8c43ea1,all,all,grad_core_top50,all,flat,0.13,0.12,-4.6974144374267723e-07,-1.9440271892268157e-07,-2.9247549733997513e-05,-3.792923633072487e-05,-3.8075315779262375e-05,-1.460794485375061e-07,-1.4637820955343273e-07,1.26047846780164e-05,1.203786807013607e-05,-5.6691660788033e-07,-5.639434670356991e-07,-2.376901831361287e-05,-5.2380557518105775e-06,-5.787201811852105e-06,-2.8980570428494e-05,-1.1529842254900946e-05,-2.0255206341697474e-05,-2.4040389851904953e-05,0.0,0.6944444444444444,1.0,True,True,True,True,True,True,True
inverse_top,"raw05_compatible,all_sign",tail_soft_p90_m0.50,inverse_top_no_q2_s3_33c18a2c,inverse_top_tail_soft_p90_m0.50_63ecbcbf,all,raw_agree,grad_core_top50,all,flat,0.13,0.12,-4.5329638442836995e-07,-1.6716183692810918e-07,-2.8384890065819013e-05,-3.8389521030968154e-05,-3.8527562709833596e-05,-1.380416788654415e-07,-1.337266295475814e-07,1.2117429564195703e-05,1.1587641832511153e-05,-5.297877316845501e-07,-4.977622396484804e-07,-2.3659010768084434e-05,-6.238979153971869e-06,-5.5437065631935845e-06,-2.8980570428494e-05,-9.82537551386109e-06,-1.9402972971177546e-05,-2.1570412875486792e-05,0.0,0.6388888888888888,1.0,True,True,True,True,True,True,True
inverse_top,"raw05_compatible,all_sign",tail_p90_nonpos_m1.00,inverse_top_no_q2_s3_14cb62f0,inverse_top_tail_p90_nonpos_m1.00_b295b1fb,all,all,grad_core_top50,all,flat,0.13,0.08,-1.0326601463939156e-06,-7.727553079650562e-07,-5.679063455719252e-05,-2.7265004476806354e-05,-2.729163468917495e-05,-2.663021236859464e-08,-1.3954990651932064e-07,6.580838098013686e-06,4.208922937065651e-06,-2.371915160948035e-06,-2.788014186627663e-06,-8.528301003383207e-05,-6.936759546549709e-06,-2.0684323080499833e-05,-9.131359560346497e-05,-5.347666596000611e-05,-7.239513078173554e-05,-0.00010251230220201378,0.0,0.5833333333333334,1.0,True,True,True,True,True,True,True
inverse_top,"raw05_compatible,all_sign",tail_p90_nonpos_m0.50,inverse_top_no_q2_s3_632c5e01,inverse_top_tail_p90_nonpos_m0.50_d2a9239c,all,all,grad_core_top50,all,flat,0.095,0.12,-6.006828993099234e-07,-4.257872756596726e-07,-3.1258013547308394e-05,-2.940963487574333e-05,-2.9420947927571994e-05,-1.1313051828665266e-08,-1.3906409823682964e-07,7.5951090219295025e-06,6.2148577030241015e-06,-1.380251318905401e-06,-1.587357947974155e-06,-4.657920112712834e-05,-4.140495390769772e-06,-1.1323623407777372e-05,-4.9773650204254505e-05,-2.9491713650103835e-05,-3.963268192717917e-05,-5.6337477223071335e-05,0.0,0.5833333333333334,1.0,True,True,True,True,True,True,True
inverse_top,"raw05_compatible,all_sign",tail_p90_nonpos_m1.00,inverse_top_no_q2_s3_fc3b6371,inverse_top_tail_p90_nonpos_m1.00_2ad823de,all,all,grad_core_top50,all,flat,0.07,0.12,-8.811878597914102e-07,-6.429195446022717e-07,-4.5952388940811995e-05,-2.2542597954866572e-05,-2.2549261596060965e-05,-6.663641194393222e-09,-1.6991270634925115e-07,4.713739126138705e-06,2.7701289524451056e-06,-1.9436101736935996e-06,-2.2717092553747875e-06,-6.856353311626706e-05,-6.042893700652918e-06,-1.6628556041342613e-05,-7.309279582454198e-05,-4.330709646502284e-05,-5.819994614478241e-05,-8.27810501105749e-05,0.0,0.5833333333333334,1.0,True,True,True,True,True,True,True
raw05_compatible,"inverse_top,all_sign",tail_max_nonpos_m1.00,raw05_compatible_no_q2_s3_2d60cc74,raw05_compatible_tail_max_nonpos_m1.00_f8205d39,low_slack_half,all,grad_core_top50,all,flat,0.13,0.12,-5.40334211707183e-07,-1.968917093808642e-07,-1.6454789395589642e-05,1.294326113143729e-05,1.1313672644952533e-05,-1.6295884864847565e-06,-1.7292502270116472e-06,-1.1846621155386927e-05,-1.3741386316601378e-05,-1.8947651612144512e-06,-1.7292502270116472e-06,-2.7625678890569284e-05,8.878035038351051e-06,-1.823992597144164e-05,-4.296800323538852e-05,-8.471147856528582e-05,-6.383974090033717e-05,-0.00010863030770791191,0.0,0.4722222222222222,1.0,True,True,True,True,True,False,False
raw05_compatible,"inverse_top,all_sign",tail_max_nonpos_m1.00,raw05_compatible_no_q2_s3_7632e688,raw05_compatible_tail_max_nonpos_m1.00_6f9601fc,all,raw_agree,grad_all_4of6,all,flat,0.13,0.12,-6.302902526567067e-07,-3.774753141172482e-07,-9.858750429372898e-06,1.2922747864019257e-05,1.1388182958427251e-05,-1.5345649055920063e-06,-1.6268392604157356e-06,-1.219564080279234e-05,-1.3957108681794672e-05,-1.761467879002332e-06,-1.6268392604157356e-06,-2.48592442171347e-05,4.528226567490634e-06,-1.2595520046398967e-05,-4.296800323538852e-05,-4.520063708979283e-05,-4.408432016259067e-05,-6.653763964460168e-05,6.896879904187799e-06,0.4166666666666667,0.9722222222222222,True,True,True,True,True,False,False
raw05_compatible,"inverse_top,all_sign",tail_max_nonpos_m1.00,raw05_compatible_no_q2_s3_6c74ae95,raw05_compatible_tail_max_nonpos_m1.00_575c42c1,all,all,grad_all_4of6,all,flat,0.13,0.12,-6.505085268226907e-07,-4.5337918319621195e-07,-9.858750429372898e-06,1.3164974494772608e-05,1.1660669423485537e-05,-1.504305071287071e-06,-1.6268392604157356e-06,-1.167675631086329e-05,-1.3481859038488864e-05,-1.8051027276255738e-06,-1.6268392604157356e-06,-2.4859244217029317e-05,4.528226567379612e-06,-1.2595520046398967e-05,-4.296800323538852e-05,-4.520063708979283e-05,-4.408432016259067e-05,-6.653763964460168e-05,6.896879904187799e-06,0.4166666666666667,0.9722222222222222,True,True,True,True,True,False,False
raw05_compatible,"inverse_top,all_sign",tail_max_nonpos_m1.00,raw05_compatible_no_q2_s3_8d0e3d36,raw05_compatible_tail_max_nonpos_m1.00_c9da0dd6,low_slack_half,raw_agree,grad_all_4of6,all,flat,0.13,0.12,-7.1528427869616e-07,-4.079881814611497e-07,-1.2263428503349327e-05,1.2176325449364533e-05,1.0723650227140169e-05,-1.4526752222243644e-06,-2.012947111218466e-06,-1.2308805316996185e-05,-1.4203550418256938e-05,-1.894745101260753e-06,-2.012947111218466e-06,-2.7362714696849188e-05,3.9211733915411884e-07,-1.3441151780979599e-05,-4.296800323538852e-05,-5.1120059231385406e-05,-4.704403123338696e-05,-7.752123627449372e-05,6.896879904187799e-06,0.3888888888888889,0.9722222222222222,True,True,True,True,True,False,False
