candidate_name,policy,fold_kind,n_folds,cv_delta_mean,cv_delta_p10,cv_delta_p50,cv_delta_p90,cv_delta_worst,cv_win_rate,selector_abs_error_mean,selector_abs_error_p90,candidate_index,actual_anchor_mean__inverse_top,actual_anchor_score__inverse_top,actual_anchor_std__inverse_top,actual_anchor_mean__raw05_compatible,actual_anchor_score__raw05_compatible,actual_anchor_std__raw05_compatible,actual_anchor_mean__all_sign,actual_anchor_score__all_sign,actual_anchor_std__all_sign,actual_anchor_score_final,mean_actual_anchor,min_set_score,max_set_score,name,file,source_name_x,source_file_x,variant_x,target_mask,scale_x,delta_cap,active_cells_x,active_rows_x,mean_active_energy_x,p10_active_energy,mean_abs_move_vs_a2c8_x,max_abs_move_vs_a2c8_x,robust_expected_public,robust_delta_vs_a2c8,robust_p10_delta_vs_a2c8,robust_p50_delta_vs_a2c8,robust_p90_delta_vs_a2c8,robust_worst_delta_vs_a2c8,robust_win_rate_vs_a2c8,mean_abs_move_vs_a2c8_y,max_abs_move_vs_a2c8_y,mean_abs_move_vs_raw05,logit_cosine_to_a2c8_move,logit_orth_ratio_to_a2c8_move,best_case_gain_vs_raw05_if_all_correct,mean_abs_move_vs_a2c8,max_abs_move_vs_a2c8,selection_proxy,cv_stability_score,source_name_y,source_file_y,variant_y,scale_y,active_cells_y,active_rows_y,mean_active_energy_y
targetabl_25d719c0,low_error_best5,l2o,15,-0.0007989816623211891,-0.0010159221707551236,-0.0009169846854553132,-0.00047744258974418145,-0.0004257148946071876,1.0,0.0004199861533892457,0.001037445570604875,70,0.5771171586551596,0.5771870203159034,7.951105704379356e-05,0.5776869672350963,0.5779863364551056,0.00050401568732973,0.5780310193949614,0.5780983674167118,0.00013346355943848242,0.5777572413959069,0.5776117150950725,0.5771870203159034,0.5780983674167118,targetabl_25d719c0,submission_targetabl_25d719c0.csv,f465_actual_best,submission_sparsejepa_f4657144.csv,all,all,1.5,0.24,1256.0,250.0,1.146752178998714,0.45126459488564136,0.009260038365661614,0.022495977705969172,0.576143390350289,-0.0012959548726836025,-0.001456086205888063,-0.0013180905415483002,-0.0011434744816546383,-0.0006964540081868531,1.0,0.009260038365661614,0.022495977705969172,0.009937320250118054,0.32627702204891945,0.9452741956082845,0.027054084788173848,0.009260038365661614,0.022495977705969172,-0.002453459668391304,-0.0012149844316433401,f465_actual_best,submission_sparsejepa_f4657144.csv,all,1.5,1256.0,250.0,1.146752178998714
targetabl_803866f8,low_error_best5,l2o,15,-0.0007985151733156541,-0.0010410850422089668,-0.0009329176182161225,-0.00042373870386880347,-0.0003460834218246278,1.0,0.0004199861533892457,0.001037445570604875,54,0.5771542959761069,0.5772313403715117,8.996291132887488e-05,0.5778041487489125,0.5781355688359925,0.0005581969924937672,0.5781801496812038,0.5782620507634468,0.0001636279920430135,0.5778763199903171,0.5777128648020744,0.5772313403715117,0.5782620507634468,targetabl_803866f8,submission_targetabl_803866f8.csv,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,no_s4,no_s4,2.0,0.24,983.0,250.0,1.2221936068235655,0.4747298783971226,0.009741115504103762,0.029990839505895817,0.5760677078398873,-0.001371637383085272,-0.0015407730346859605,-0.0013888314683598857,-0.0012590019060567449,-0.0006957789912602763,1.0,0.009741115504103762,0.029990839505895817,0.010598471489433447,0.2982340587689906,0.9544927690612297,0.029714604996247014,0.009741115504103762,0.029990839505895817,-0.002589276821098242,-0.001214517942637805,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,no_s4,2.0,983.0,250.0,1.2221936068235655
targetabl_dcf318c6,low_error_best5,l2o,15,-0.0007937310970393297,-0.0010123145123636323,-0.0009038486659171951,-0.0004696982202814893,-0.00041231964213839234,1.0,0.0004199861533892457,0.001037445570604875,76,0.5771415856843152,0.5772160405038353,8.595507992088535e-05,0.5777304971231239,0.5780352552080091,0.0005111539277853871,0.5780804475413224,0.578153215225756,0.0001450688386136374,0.5778015036458669,0.5776508434495872,0.5772160405038353,0.578153215225756,targetabl_dcf318c6,submission_targetabl_dcf318c6.csv,f43_cv_best,submission_sparsejepa_f43ea825.csv,no_q2,no_q2,1.3,0.24,930.0,248.0,1.3419461799758043,0.6441693763679492,0.008626813970358114,0.025994140117203524,0.5761281871253117,-0.0013111580976609915,-0.0014952955946100134,-0.0013421191605921257,-0.0011721218420920553,-0.0006632409720896959,1.0,0.008626813970358114,0.025994140117203524,0.009531213024332004,0.3176104714638164,0.9482212760830312,0.02614885959116341,0.008626813970358114,0.025994140117203524,-0.0023895098439557557,-0.0012097338663614805,f43_cv_best,submission_sparsejepa_f43ea825.csv,no_q2,1.3,930.0,248.0,1.3419461799758043
targetabl_c99996cd,low_error_best5,l2o,15,-0.0007937310970393297,-0.0010123145123636323,-0.0009038486659171951,-0.0004696982202814893,-0.00041231964213839234,1.0,0.0004199861533892457,0.001037445570604875,77,0.5771415856843152,0.5772160405038353,8.595507992088535e-05,0.5777304971231239,0.5780352552080091,0.0005111539277853871,0.5780804475413224,0.578153215225756,0.0001450688386136374,0.5778015036458669,0.5776508434495872,0.5772160405038353,0.578153215225756,targetabl_c99996cd,submission_targetabl_c99996cd.csv,f43_cv_best,submission_sparsejepa_f43ea825.csv,q1_q3_stage,q1_q3_stage,1.3,0.24,930.0,248.0,1.3419461799758043,0.6441693763679492,0.008626813970358114,0.025994140117203524,0.5761281871253117,-0.0013111580976609915,-0.0014952955946100134,-0.0013421191605921257,-0.0011721218420920553,-0.0006632409720896959,1.0,0.008626813970358114,0.025994140117203524,0.009531213024332004,0.3176104714638164,0.9482212760830312,0.02614885959116341,0.008626813970358114,0.025994140117203524,-0.0023895098439557557,-0.0012097338663614805,f43_cv_best,submission_sparsejepa_f43ea825.csv,q1_q3_stage,1.3,930.0,248.0,1.3419461799758043
targetabl_1d4d826e,low_error_best5,l2o,15,-0.0007894788256729364,-0.0010217908002665866,-0.0008960913399603809,-0.0004466578516931996,-0.00040832880196850496,1.0,0.0004199861533892457,0.001037445570604875,56,0.5770633012795628,0.5771369884333404,8.206062946017422e-05,0.5777619591518379,0.5781168223413655,0.0006001975024351574,0.5781726410641854,0.578253513129403,0.00016477135958491203,0.5778357746347029,0.5776659671651954,0.5771369884333404,0.578253513129403,targetabl_1d4d826e,submission_targetabl_1d4d826e.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,no_s1,no_s1,1.75,0.24,1061.0,250.0,1.1507072486943493,0.4500449342935788,0.010397904557016772,0.02624396359355813,0.576166078190826,-0.001273267032146567,-0.0014563821037321123,-0.0012882442604146283,-0.0011244339807992888,-0.0006739566287423671,1.0,0.010397904557016772,0.02624396359355813,0.011327115485573157,0.3605774804550182,0.9327292643574074,0.029722900781658228,0.010397904557016772,0.02624396359355813,-0.0025730051017736635,-0.0012054815949950873,282_consensus_directrob,submission_sparsejepa_282e9546.csv,no_s1,1.75,1061.0,250.0,1.1507072486943493
targetabl_e93cdd0a,low_error_best5,l2o,15,-0.0007888621883074413,-0.0010129857886375104,-0.0008935470635739184,-0.0004625724229270878,-0.0004257686516447867,1.0,0.0004199861533892457,0.001037445570604875,72,0.5770670272593137,0.5771398905711046,8.208950597888293e-05,0.5777179707162543,0.5780552409185187,0.0005687910725106197,0.5781062377975354,0.5781848377642114,0.00015751676227682832,0.5777933230846115,0.5776304119243678,0.5771398905711046,0.5781848377642114,targetabl_e93cdd0a,submission_targetabl_e93cdd0a.csv,f465_actual_best,submission_sparsejepa_f4657144.csv,no_s1,no_s1,1.75,0.24,1061.0,250.0,1.1507072486943493,0.4500449342935788,0.00948696597138703,0.02624396359355813,0.5761862859385798,-0.0012530592843928159,-0.0014272319850962667,-0.0012692595741168322,-0.0010941034415261398,-0.0006685980187659535,1.0,0.00948696597138703,0.02624396359355813,0.010416176899943414,0.36534631045759935,0.9308716739889656,0.027470791681224342,0.00948696597138703,0.02624396359355813,-0.002438930030816195,-0.0012048649576295923,f465_actual_best,submission_sparsejepa_f4657144.csv,no_s1,1.75,1061.0,250.0,1.1507072486943493
targetabl_9f8f6190,low_error_best5,l2o,15,-0.0007837062238805685,-0.001011336893816206,-0.0009128818821002582,-0.00044051984893791476,-0.00038029377034176637,1.0,0.0004199861533892457,0.001037445570604875,81,0.5771523352381187,0.5772259845390063,8.362313633331268e-05,0.5777367153964221,0.5780403118111624,0.0005142676039043938,0.5780806799687159,0.578152798258687,0.0001419745018703045,0.5778063648696187,0.5776565768677523,0.5772259845390063,0.578152798258687,targetabl_9f8f6190,submission_targetabl_9f8f6190.csv,f43_cv_best,submission_sparsejepa_f43ea825.csv,no_s4,no_s4,1.3,0.24,910.0,248.0,1.3350729317512344,0.6462566585739542,0.008605947757476555,0.025994140117203524,0.5761410243516966,-0.0012983208712760593,-0.0014634976165454282,-0.0013103383421381176,-0.001147546384780851,-0.000703987087989244,1.0,0.008605947757476555,0.025994140117203524,0.009626449350177488,0.3151600883611811,0.9490385232982761,0.026577377638353904,0.008605947757476555,0.025994140117203524,-0.0023740643409606286,-0.0011997089932027194,f43_cv_best,submission_sparsejepa_f43ea825.csv,no_s4,1.3,910.0,248.0,1.3350729317512344
targetabl_a57d7d5f,low_error_best5,l2o,15,-0.000782385103062433,-0.0010093907224564935,-0.0008801134168796576,-0.0004480659949201105,-0.00040425267261101627,1.0,0.0004199861533892457,0.001037445570604875,69,0.5770853904186962,0.5771630195698697,8.871221654025703e-05,0.5777685394090273,0.5781203517996756,0.000589957539999697,0.5781724417004441,0.5782587040844248,0.00017481422018723002,0.5778473584846567,0.5776754571760558,0.5771630195698697,0.5782587040844248,targetabl_a57d7d5f,submission_targetabl_a57d7d5f.csv,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,no_s1,no_s1,2.0,0.24,937.0,250.0,1.1942527553176945,0.45730018587413757,0.009527411631584862,0.029990441892767394,0.5761701968113707,-0.0012691484116018976,-0.0014627958558617094,-0.0012655895551086926,-0.0011379624300144053,-0.0006359746132584831,1.0,0.009527411631584862,0.029990441892767394,0.010462722298969183,0.35952494941260227,0.9331354728815456,0.027875310446585366,0.009527411631584862,0.029990441892767394,-0.0024600748655500054,-0.0011983878723845838,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,no_s1,2.0,937.0,250.0,1.1942527553176945
targetabl_641c8cfc,low_error_best5,l2o,15,-0.0007770403612200827,-0.0010525240786944056,-0.0009230851132560058,-0.0003868439875423402,-0.0003364901744324911,1.0,0.0004199861533892457,0.001037445570604875,45,0.5770852844351286,0.5771646190905554,9.256664629107241e-05,0.5778287835047112,0.5781632871864348,0.0005589697514248086,0.5782164094207739,0.5782855543139684,0.00013052045632274344,0.5778711535303195,0.5777101591202046,0.5771646190905554,0.5782855543139684,targetabl_641c8cfc,submission_targetabl_641c8cfc.csv,f465_actual_best,submission_sparsejepa_f4657144.csv,no_s2,no_s2,2.0,0.24,1067.0,250.0,1.1558616020793362,0.4562680809924243,0.010610044326897756,0.029990839505895817,0.5760881217594418,-0.0013512234635308967,-0.001578645695225922,-0.0013844179201875084,-0.0012074290988386416,-0.000597802665228464,1.0,0.010610044326897756,0.029990839505895817,0.011391557623222309,0.27293277658885035,0.9620331072595685,0.02931761952486909,0.010610044326897756,0.029990839505895817,-0.002677479004393116,-0.0011930431305422337,f465_actual_best,submission_sparsejepa_f4657144.csv,no_s2,2.0,1067.0,250.0,1.1558616020793362
targetabl_d491786e,low_error_best5,l2o,15,-0.0007640481148933083,-0.0009771456315236238,-0.0008624396355995101,-0.0004579795413601984,-0.00042406186232124554,1.0,0.0004199861533892457,0.001037445570604875,97,0.5771001194638419,0.5771737133926443,8.302230512742484e-05,0.5777070960312156,0.5780274196836319,0.0005401775791719827,0.5780749513179407,0.5781499740986231,0.00015037628784485984,0.5777837023916331,0.5776273889376661,0.5771737133926443,0.5781499740986231,targetabl_d491786e,submission_targetabl_d491786e.csv,f43_cv_best,submission_sparsejepa_f43ea825.csv,no_s1,no_s1,1.3,0.24,859.0,247.0,1.3161361257311952,0.6371756880191353,0.008369368391875269,0.025994140117203524,0.5762330037636033,-0.001206341459369529,-0.001375988718826293,-0.0012254745088521313,-0.0010347181983620056,-0.0006429916563175375,1.0,0.008369368391875269,0.025994140117203524,0.009476267447530846,0.36847221658008067,0.9296387608144155,0.02508515196169928,0.008369368391875269,0.025994140117203524,-0.002252512508353938,-0.0011800508842154593,f43_cv_best,submission_sparsejepa_f43ea825.csv,no_s1,1.3,859.0,247.0,1.3161361257311952
targetabl_8d5788b0,low_error_best5,l2o,15,-0.0007614646629316324,-0.0010479657920059893,-0.0009176672858767221,-0.00035168055062859697,-0.00029881378983076523,1.0,0.0004199861533892457,0.001037445570604875,35,0.5770991882609035,0.5771788924911111,9.468901311494159e-05,0.5778925499258819,0.5782442474302082,0.000589386451861767,0.5783022756052945,0.5783739200040374,0.00013686576474321026,0.5779323533084523,0.5777646712640266,0.5771788924911111,0.5783739200040374,targetabl_8d5788b0,submission_targetabl_8d5788b0.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,no_s2,no_s2,2.0,0.24,1067.0,250.0,1.1558616020793362,0.4562680809924243,0.011654554412040552,0.029990839505895817,0.5760749905365656,-0.0013643546864070993,-0.0015864079350359273,-0.0013998940118140624,-0.0012269454280589675,-0.0005864214709445648,1.0,0.011654554412040552,0.029990839505895817,0.01243606770836511,0.2651916558996339,0.9641957195721262,0.031771839488666916,0.011654554412040552,0.029990839505895817,-0.0028211739879121685,-0.0011774674322537833,282_consensus_directrob,submission_sparsejepa_282e9546.csv,no_s2,2.0,1067.0,250.0,1.1558616020793362
targetabl_712a71b9,low_error_best5,l2o,15,-0.0007551898154567767,-0.001023250495557959,-0.0008964707526247784,-0.0003790880189622703,-0.00033324709023552224,1.0,0.0004199861533892457,0.001037445570604875,68,0.5771118463828101,0.5771944751230695,9.30755866981328e-05,0.577817516053925,0.5781353474394152,0.0005309882481513742,0.5781857087610962,0.5782513732370511,0.00012372788553783763,0.5778603985998453,0.5777050237326103,0.5771944751230695,0.5782513732370511,targetabl_712a71b9,submission_targetabl_712a71b9.csv,f43_cv_best,submission_sparsejepa_f43ea825.csv,no_s2,no_s2,1.5,0.24,866.0,248.0,1.3198827349945697,0.6457173481806308,0.009462708756051577,0.029990839505895928,0.5761295423532363,-0.0013098028697363009,-0.0015200353316109582,-0.0013391209469495458,-0.001157633830009841,-0.0005750833427375923,1.0,0.009462708756051577,0.029990839505895928,0.010418629612280406,0.2720633689020413,0.962279337459592,0.02684382555830098,0.009462708756051577,0.029990839505895928,-0.002492641464242748,-0.0011711925847789277,f43_cv_best,submission_sparsejepa_f43ea825.csv,no_s2,1.5,866.0,248.0,1.3198827349945697
targetabl_e1bf4b1a,low_error_best5,l2o,15,-0.0007539228533283297,-0.0009517603009466802,-0.0008581658706506845,-0.00044986513548836985,-0.00039270070355013065,1.0,0.0004199861533892457,0.001037445570604875,82,0.5771840343312485,0.5772530945010192,7.943119659559346e-05,0.577715153355689,0.578002276251178,0.0004820745649670636,0.5780449942545953,0.578112266927687,0.00013465989073465961,0.5777892125599614,0.5776480606471776,0.5772530945010192,0.578112266927687,targetabl_e1bf4b1a,submission_targetabl_e1bf4b1a.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,no_q2,no_q2,1.5,0.24,1132.0,250.0,1.1823632311752297,0.4564439783783937,0.009050272023274209,0.02249607200952053,0.5762001989755244,-0.0012391462474482676,-0.0014163162096206383,-0.001265512236226396,-0.001133686322505123,-0.0006434587171826323,1.0,0.009050272023274209,0.02249607200952053,0.009733305267427909,0.32700361885685647,0.9450230860960592,0.02674027231697349,0.009050272023274209,0.02249607200952053,-0.0023704302503575435,-0.0011699256226504807,282_consensus_directrob,submission_sparsejepa_282e9546.csv,no_q2,1.5,1132.0,250.0,1.1823632311752297
targetabl_940d9323,low_error_best5,l2o,15,-0.0007539228533283297,-0.0009517603009466802,-0.0008581658706506845,-0.00044986513548836985,-0.00039270070355013065,1.0,0.0004199861533892457,0.001037445570604875,83,0.5771840343312485,0.5772530945010192,7.943119659559346e-05,0.577715153355689,0.578002276251178,0.0004820745649670636,0.5780449942545953,0.578112266927687,0.00013465989073465961,0.5777892125599614,0.5776480606471776,0.5772530945010192,0.578112266927687,targetabl_940d9323,submission_targetabl_940d9323.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,q1_q3_stage,q1_q3_stage,1.5,0.24,1132.0,250.0,1.1823632311752297,0.4564439783783937,0.009050272023274209,0.02249607200952053,0.5762001989755244,-0.0012391462474482676,-0.0014163162096206383,-0.001265512236226396,-0.001133686322505123,-0.0006434587171826323,1.0,0.009050272023274209,0.02249607200952053,0.009733305267427909,0.32700361885685647,0.9450230860960592,0.02674027231697349,0.009050272023274209,0.02249607200952053,-0.0023704302503575435,-0.0011699256226504807,282_consensus_directrob,submission_sparsejepa_282e9546.csv,q1_q3_stage,1.5,1132.0,250.0,1.1823632311752297
targetabl_a436064c,low_error_best5,l2o,15,-0.0007537119669760599,-0.0009668230138136557,-0.0008709581169394909,-0.0004264809029928874,-0.00035893677420728576,1.0,0.0004199861533892457,0.001037445570604875,88,0.5771993873237162,0.5772693246477455,8.438679712094659e-05,0.5777375990479582,0.5780274886333823,0.0004897110639615292,0.5780652084040352,0.5781372614198148,0.0001436452909633622,0.5778113582336475,0.5776673982585698,0.5772693246477455,0.5781372614198148,targetabl_a436064c,submission_targetabl_a436064c.csv,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,no_s4,no_s4,1.75,0.24,983.0,250.0,1.2221936068235655,0.4747298783971226,0.008525498642823603,0.02624396359355813,0.5761842245203886,-0.001255120702584002,-0.0014041386951380685,-0.0012689738342782642,-0.0011514788869820159,-0.0006583559829311803,1.0,0.008525498642823603,0.02624396359355813,0.009382854628153286,0.3180759687211548,0.9480652288329632,0.02642514796014693,0.008525498642823603,0.02624396359355813,-0.0023208080329369524,-0.0011697147362982109,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,no_s4,1.75,983.0,250.0,1.2221936068235655
targetabl_8f81d324,low_error_best5,l2o,15,-0.0007491112928439625,-0.0009422472213041821,-0.0008499872405117737,-0.0004573388018265235,-0.0004038432096237221,1.0,0.0004199861533892457,0.001037445570604875,100,0.5771863153188381,0.5772551933741302,7.970413901079519e-05,0.5776842165156895,0.5779573958241068,0.00045933960850092046,0.5779972550138572,0.5780624402288318,0.00012972117901302878,0.5777583431423562,0.5776225956161283,0.5772551933741302,0.5780624402288318,targetabl_8f81d324,submission_targetabl_8f81d324.csv,f465_actual_best,submission_sparsejepa_f4657144.csv,no_q2,no_q2,1.5,0.24,1132.0,250.0,1.1823632311752297,0.4564439783783937,0.00827579890163608,0.022495977705969172,0.5762262002519875,-0.0012131449709853667,-0.0013803715645350767,-0.0012390760660145883,-0.0010956325930032262,-0.0006357561099372688,1.0,0.00827579890163608,0.022495977705969172,0.008959180524920455,0.33618445815519027,0.9417961616479975,0.024804119888015303,0.00827579890163608,0.022495977705969172,-0.002247619833689877,-0.0011651140621661135,f465_actual_best,submission_sparsejepa_f4657144.csv,no_q2,1.5,1132.0,250.0,1.1823632311752297
targetabl_b640b6ac,low_error_best5,l2o,15,-0.0007491112928439625,-0.0009422472213041821,-0.0008499872405117737,-0.0004573388018265235,-0.0004038432096237221,1.0,0.0004199861533892457,0.001037445570604875,101,0.5771863153188381,0.5772551933741302,7.970413901079519e-05,0.5776842165156895,0.5779573958241068,0.00045933960850092046,0.5779972550138572,0.5780624402288318,0.00012972117901302878,0.5777583431423562,0.5776225956161283,0.5772551933741302,0.5780624402288318,targetabl_b640b6ac,submission_targetabl_b640b6ac.csv,f465_actual_best,submission_sparsejepa_f4657144.csv,q1_q3_stage,q1_q3_stage,1.5,0.24,1132.0,250.0,1.1823632311752297,0.4564439783783937,0.00827579890163608,0.022495977705969172,0.5762262002519875,-0.0012131449709853667,-0.0013803715645350767,-0.0012390760660145883,-0.0010956325930032262,-0.0006357561099372688,1.0,0.00827579890163608,0.022495977705969172,0.008959180524920455,0.33618445815519027,0.9417961616479975,0.024804119888015303,0.00827579890163608,0.022495977705969172,-0.002247619833689877,-0.0011651140621661135,f465_actual_best,submission_sparsejepa_f4657144.csv,q1_q3_stage,1.5,1132.0,250.0,1.1823632311752297
