basename,source_path,family,tag,nonzero_rows,pos_rows,neg_rows,mean_abs_s4_delta,max_abs_s4_delta,active_latent_mean,inactive_latent_mean,active_current_logit_mean,active_mismatch_mean,active_overconf_mean,active_underconf_mean,delta_latent_alignment,delta_current_alignment,active_minus_inactive_latent,promotion_decision,strict_promote_gate,info_sensor_gate,pred_delta_vs_current_mean,pred_delta_vs_current_p10,pred_delta_vs_current_p90,pred_beats_current_rate,incremental_bad_axis_vs_current
submission_e307_s4latentcensor_temper_mismatch_top20_s0_12_cap0_0700_d30c2a08.csv,analysis_outputs/submission_e307_s4latentcensor_temper_mismatch_top20_s0_12_cap0_0700_d30c2a08.csv,temper_mismatch,temper_mismatch_top20_s0.12_cap0.0700,20,8,12,0.004776302756896502,0.07,0.18982470010575106,-0.016506495661369615,0.7758335263639002,2.552852171162157,0.3987409918213005,-0.1457254128475964,0.29171862366213613,-0.3496226091111714,0.20633119576712067,below_selector_resolution,False,False,4.16965205746703e-05,-8.938419535021208e-06,6.562938768889095e-05,0.11764705882352941,-0.0003709579244400296
submission_e307_s4latentcensor_temper_mismatch_top24_s0_22_cap0_0700_92fa0644.csv,analysis_outputs/submission_e307_s4latentcensor_temper_mismatch_top24_s0_22_cap0_0700_92fa0644.csv,temper_mismatch,temper_mismatch_top24_s0.22_cap0.0700,24,10,14,0.00613382072709605,0.07,0.261463853834577,-0.027766072973583363,0.6261243604804952,2.4771564632578897,0.16140496524753933,0.06602178379517472,0.2987346269196402,-0.36925538075862835,0.28922992680816034,below_selector_resolution,False,False,2.6270263354801865e-05,-4.610954874383012e-05,6.626585208532186e-05,0.23529411764705882,-0.000337820050106602
submission_e307_s4latentcensor_temper_mismatch_top64_s0_22_cap0_0520_39ecacb4.csv,analysis_outputs/submission_e307_s4latentcensor_temper_mismatch_top64_s0_22_cap0_0520_39ecacb4.csv,temper_mismatch,temper_mismatch_top64_s0.22_cap0.0520,64,33,31,0.012306888708472873,0.052,0.06697632654020307,-0.023045617734263387,0.31632237115334283,1.954462076541856,-0.003997442021974329,0.14446443478095297,0.24253108811412089,-0.554732257018281,0.09002194427446646,below_selector_resolution,False,False,-1.618033172198941e-05,-0.00015581723233783443,6.647272502065652e-05,0.38235294117647056,0.0008647874123908217
submission_e307_s4latentcensor_temper_mismatch_top40_s0_22_cap0_0388_538bc547.csv,analysis_outputs/submission_e307_s4latentcensor_temper_mismatch_top40_s0_22_cap0_0388_538bc547.csv,temper_mismatch,temper_mismatch_top40_s0.22_cap0.0388,40,17,23,0.0058820213407836395,0.0388,0.04574781791541653,-0.008713870079126959,0.4937856920782583,2.2312645488086424,0.21743952950567777,-0.0390528273639108,0.31160015789427054,-0.4366266269405642,0.05446168799454349,below_selector_resolution,False,False,3.2024709508377875e-05,-3.213340893217942e-05,6.682602697712369e-05,0.17647058823529413,-0.0002803495666378608
submission_e307_s4latentcensor_temper_mismatch_top50_s0_30_cap0_0520_c6acf3d6.csv,analysis_outputs/submission_e307_s4latentcensor_temper_mismatch_top50_s0_30_cap0_0520_c6acf3d6.csv,temper_mismatch,temper_mismatch_top50_s0.30_cap0.0520,50,25,25,0.009945558886084678,0.052,0.16153900892230935,-0.04038475223057734,0.33470799513377963,2.1014038417763516,-0.06346760194996749,0.23656406204558456,0.2764252807866314,-0.5032686207867167,0.20192376115288668,below_selector_resolution,False,False,-1.0907806152085915e-06,-0.00010664524091822717,6.708929669783383e-05,0.38235294117647056,0.00030902020389070306
submission_e307_s4latentcensor_temper_mismatch_top24_s0_30_cap0_0700_3f2a7b30.csv,analysis_outputs/submission_e307_s4latentcensor_temper_mismatch_top24_s0_30_cap0_0700_3f2a7b30.csv,temper_mismatch,temper_mismatch_top24_s0.30_cap0.0700,24,10,14,0.006226119173312795,0.07,0.261463853834577,-0.027766072973583363,0.6261243604804952,2.4771564632578897,0.16140496524753933,0.06602178379517472,0.3030418555951416,-0.36765308994233886,0.28922992680816034,below_selector_resolution,False,False,2.2970185765579e-05,-5.086240779493702e-05,6.724237772114535e-05,0.29411764705882354,-0.0003674506511052167
submission_e307_s4latentcensor_temper_mismatch_top64_s0_08_cap0_0388_b2a9c11e.csv,analysis_outputs/submission_e307_s4latentcensor_temper_mismatch_top64_s0_08_cap0_0388_b2a9c11e.csv,temper_mismatch,temper_mismatch_top64_s0.08_cap0.0388,64,33,31,0.00817827857817454,0.0388,0.06697632654020307,-0.023045617734263387,0.31632237115334283,1.954462076541856,-0.003997442021974329,0.14446443478095297,0.23655010876895538,-0.5765544479338124,0.09002194427446646,below_selector_resolution,False,False,1.137815467656405e-05,-7.287682737910683e-05,6.777310665967696e-05,0.38235294117647056,0.0004600673521331644
submission_e307_s4latentcensor_temper_mismatch_top24_s0_16_cap0_0700_5348d642.csv,analysis_outputs/submission_e307_s4latentcensor_temper_mismatch_top24_s0_16_cap0_0700_5348d642.csv,temper_mismatch,temper_mismatch_top24_s0.16_cap0.0700,24,10,14,0.005892954446187795,0.07,0.261463853834577,-0.027766072973583363,0.6261243604804952,2.4771564632578897,0.16140496524753933,0.06602178379517472,0.29690319186048675,-0.37540588556480514,0.28922992680816034,below_selector_resolution,False,False,3.185530439000661e-05,-3.598763375144954e-05,6.827767808697055e-05,0.17647058823529413,-0.00036025027720221203
submission_e307_s4latentcensor_signed_latent_hi_lo_top12_a0_0520_c66727df.csv,analysis_outputs/submission_e307_s4latentcensor_signed_latent_hi_lo_top12_a0_0520_c66727df.csv,signed_latent_hi_lo,signed_latent_hi_lo_top12_a0.0520,24,12,12,0.004992,0.052,0.25634488891171614,-0.027222466079120305,0.6648465526663704,1.434764101154845,0.17896653496067583,-0.00575084709362413,0.6365670495558726,0.22598737028194849,0.28356735499083646,below_selector_resolution,False,False,4.209152369339767e-05,1.0989310207521482e-05,6.867004808228844e-05,0.058823529411764705,-0.0032725747449294795
submission_e307_s4latentcensor_down_overconf_top24_a0_0125_eaa4bffa.csv,analysis_outputs/submission_e307_s4latentcensor_down_overconf_top24_a0_0125_eaa4bffa.csv,down_overconf,down_overconf_top24_a0.0125,24,0,24,0.0012,0.0125,-0.8103177470949031,0.08605144216937027,1.6182979351637936,2.1328097987826875,2.382131956442574,-1.8834876411228014,0.26406251296416783,-0.430967451713623,-0.8963691892642733,below_selector_resolution,False,False,3.9646460085561994e-05,6.516911031203973e-06,6.895378130973368e-05,0.058823529411764705,-0.0002321596434976536
submission_e307_s4latentcensor_temper_overconf_top10_s0_08_cap0_0388_b75b1f23.csv,analysis_outputs/submission_e307_s4latentcensor_temper_overconf_top10_s0_08_cap0_0388_b75b1f23.csv,temper_overconf,temper_overconf_top10_s0.08_cap0.0388,10,0,10,0.001552,0.0388,-0.9989882146233808,0.041624508942640866,1.8776267731632845,2.586340580608973,2.9132948326910197,-2.2593863285269267,0.20391761540677103,-0.32401694488869315,-1.0406127235660216,below_selector_resolution,False,False,4.064714638262301e-05,6.235537056458615e-06,7.062541567511184e-05,0.058823529411764705,-0.00011137253898529931
submission_e307_s4latentcensor_temper_overconf_top10_s0_12_cap0_0388_b75b1f23.csv,analysis_outputs/submission_e307_s4latentcensor_temper_overconf_top10_s0_12_cap0_0388_b75b1f23.csv,temper_overconf,temper_overconf_top10_s0.12_cap0.0388,10,0,10,0.001552,0.0388,-0.9989882146233808,0.041624508942640866,1.8776267731632845,2.586340580608973,2.9132948326910197,-2.2593863285269267,0.20391761540677103,-0.32401694488869315,-1.0406127235660216,below_selector_resolution,False,False,4.064714638262301e-05,6.235537056458615e-06,7.062541567511184e-05,0.058823529411764705,-0.00011137253898529931
submission_e307_s4latentcensor_temper_overconf_top10_s0_16_cap0_0388_b75b1f23.csv,analysis_outputs/submission_e307_s4latentcensor_temper_overconf_top10_s0_16_cap0_0388_b75b1f23.csv,temper_overconf,temper_overconf_top10_s0.16_cap0.0388,10,0,10,0.001552,0.0388,-0.9989882146233808,0.041624508942640866,1.8776267731632845,2.586340580608973,2.9132948326910197,-2.2593863285269267,0.20391761540677103,-0.32401694488869315,-1.0406127235660216,below_selector_resolution,False,False,4.064714638262301e-05,6.235537056458615e-06,7.062541567511184e-05,0.058823529411764705,-0.00011137253898529931
submission_e307_s4latentcensor_temper_overconf_top10_s0_22_cap0_0388_b75b1f23.csv,analysis_outputs/submission_e307_s4latentcensor_temper_overconf_top10_s0_22_cap0_0388_b75b1f23.csv,temper_overconf,temper_overconf_top10_s0.22_cap0.0388,10,0,10,0.001552,0.0388,-0.9989882146233808,0.041624508942640866,1.8776267731632845,2.586340580608973,2.9132948326910197,-2.2593863285269267,0.20391761540677103,-0.32401694488869315,-1.0406127235660216,below_selector_resolution,False,False,4.064714638262301e-05,6.235537056458615e-06,7.062541567511184e-05,0.058823529411764705,-0.00011137253898529931
submission_e307_s4latentcensor_temper_overconf_top10_s0_30_cap0_0388_b75b1f23.csv,analysis_outputs/submission_e307_s4latentcensor_temper_overconf_top10_s0_30_cap0_0388_b75b1f23.csv,temper_overconf,temper_overconf_top10_s0.30_cap0.0388,10,0,10,0.001552,0.0388,-0.9989882146233808,0.041624508942640866,1.8776267731632845,2.586340580608973,2.9132948326910197,-2.2593863285269267,0.20391761540677103,-0.32401694488869315,-1.0406127235660216,below_selector_resolution,False,False,4.064714638262301e-05,6.235537056458615e-06,7.062541567511184e-05,0.058823529411764705,-0.00011137253898529931
submission_e307_s4latentcensor_down_overconf_top10_a0_0388_b75b1f23.csv,analysis_outputs/submission_e307_s4latentcensor_down_overconf_top10_a0_0388_b75b1f23.csv,down_overconf,down_overconf_top10_a0.0388,10,0,10,0.001552,0.0388,-0.9989882146233808,0.041624508942640866,1.8776267731632845,2.586340580608973,2.9132948326910197,-2.2593863285269267,0.20391761540677103,-0.32401694488869315,-1.0406127235660216,below_selector_resolution,False,False,4.064714638262301e-05,6.235537056458615e-06,7.062541567511184e-05,0.058823529411764705,-0.00011137253898529931
submission_e307_s4latentcensor_bidir_mismatch_top40_a0_0700_2dfc0d7e.csv,analysis_outputs/submission_e307_s4latentcensor_bidir_mismatch_top40_a0_0700_2dfc0d7e.csv,bidir_mismatch,bidir_mismatch_top40_a0.0700,40,19,21,0.0112,0.07,0.04574781791541653,-0.008713870079126959,0.4937856920782583,2.2312645488086424,0.21743952950567777,-0.0390528273639108,0.47263965107583683,-0.4200447231797314,0.05446168799454349,below_selector_resolution,False,False,4.680325819744179e-07,-0.0001107094159011638,7.273570558473342e-05,0.38235294117647056,-0.0005420025945817031
submission_e307_s4latentcensor_bidir_mismatch_top64_a0_0700_8649f488.csv,analysis_outputs/submission_e307_s4latentcensor_bidir_mismatch_top64_a0_0700_8649f488.csv,bidir_mismatch,bidir_mismatch_top64_a0.0700,64,34,30,0.017920000000000002,0.07,0.06697632654020307,-0.023045617734263387,0.31632237115334283,1.954462076541856,-0.003997442021974329,0.14446443478095297,0.5061364822554101,-0.48324661499511523,0.09002194427446646,too_small_to_submit,False,True,-5.571426290234206e-05,-0.0002671778922377541,7.286577349565925e-05,0.5588235294117647,-0.0020905601703588572
submission_e307_s4latentcensor_temper_mismatch_top40_s0_16_cap0_0388_458e5916.csv,analysis_outputs/submission_e307_s4latentcensor_temper_mismatch_top40_s0_16_cap0_0388_458e5916.csv,temper_mismatch,temper_mismatch_top40_s0.16_cap0.0388,40,17,23,0.005778468940861478,0.0388,0.04574781791541653,-0.008713870079126959,0.4937856920782583,2.2312645488086424,0.21743952950567777,-0.0390528273639108,0.31473755092084893,-0.4390271297958905,0.05446168799454349,below_selector_resolution,False,False,3.683506612226203e-05,-2.9001733176102636e-05,7.318370081667903e-05,0.17647058823529413,-0.00026388352153949857
submission_e307_s4latentcensor_temper_mismatch_top12_s0_08_cap0_0900_5f79fb21.csv,analysis_outputs/submission_e307_s4latentcensor_temper_mismatch_top12_s0_08_cap0_0900_5f79fb21.csv,temper_mismatch,temper_mismatch_top12_s0.08_cap0.0900,12,5,7,0.003267491411107237,0.09,0.0667562169922926,-0.0033658596802836503,0.8470413294918052,2.765131700331106,0.6132236067196672,-0.32283309102096375,0.2538331014185799,-0.28908791827770114,0.07012207667257625,below_selector_resolution,False,False,4.514803090713018e-05,1.2370880521679638e-05,7.384040764091175e-05,0.058823529411764705,-0.0003804959433784394
submission_e307_s4latentcensor_temper_mismatch_top24_s0_12_cap0_0700_166d2ce0.csv,analysis_outputs/submission_e307_s4latentcensor_temper_mismatch_top24_s0_12_cap0_0700_166d2ce0.csv,temper_mismatch,temper_mismatch_top24_s0.12_cap0.0700,24,10,14,0.005535213192914135,0.07,0.261463853834577,-0.027766072973583363,0.6261243604804952,2.4771564632578897,0.16140496524753933,0.06602178379517472,0.29332669494884733,-0.38327832503662407,0.28922992680816034,below_selector_resolution,False,False,4.053387093370463e-05,-2.3808516763905538e-05,7.558363931298714e-05,0.17647058823529413,-0.00032909311061640745
submission_e307_s4latentcensor_temper_mismatch_top40_s0_12_cap0_0388_1f2db4ba.csv,analysis_outputs/submission_e307_s4latentcensor_temper_mismatch_top40_s0_12_cap0_0388_1f2db4ba.csv,temper_mismatch,temper_mismatch_top40_s0.12_cap0.0388,40,17,23,0.005604782384949997,0.0388,0.04574781791541653,-0.008713870079126959,0.4937856920782583,2.2312645488086424,0.21743952950567777,-0.0390528273639108,0.3196267275003182,-0.4447710952085383,0.05446168799454349,below_selector_resolution,False,False,4.079434156352911e-05,-2.5997548273536945e-05,7.731245600779947e-05,0.17647058823529413,-0.00024343597455550592
submission_e307_s4latentcensor_temper_mismatch_top16_s0_08_cap0_0900_239a620b.csv,analysis_outputs/submission_e307_s4latentcensor_temper_mismatch_top16_s0_08_cap0_0900_239a620b.csv,temper_mismatch,temper_mismatch_top16_s0.08_cap0.0900,16,7,9,0.004206478967546838,0.09,0.2821116222447481,-0.019289683572290474,0.6668000739459237,2.6446515059596445,0.18184557079795682,0.0446712757505876,0.26060436350691096,-0.313700815050759,0.3014013058170386,below_selector_resolution,False,False,4.8353278017863535e-05,2.904489949306551e-06,7.800418894861613e-05,0.11764705882352941,-0.00033646604168768857
submission_e307_s4latentcensor_temper_mismatch_top40_s0_08_cap0_0388_a015e314.csv,analysis_outputs/submission_e307_s4latentcensor_temper_mismatch_top40_s0_08_cap0_0388_a015e314.csv,temper_mismatch,temper_mismatch_top40_s0.08_cap0.0388,40,17,23,0.005183799291990283,0.0388,0.04574781791541653,-0.008713870079126959,0.4937856920782583,2.2312645488086424,0.21743952950567777,-0.0390528273639108,0.3182544466919259,-0.4592763518673763,0.05446168799454349,below_selector_resolution,False,False,4.697567242499152e-05,-1.8329600659391963e-05,7.913273173159747e-05,0.17647058823529413,-0.00020142848690340998
submission_e307_s4latentcensor_temper_mismatch_top50_s0_22_cap0_0520_0aae5bac.csv,analysis_outputs/submission_e307_s4latentcensor_temper_mismatch_top50_s0_22_cap0_0520_0aae5bac.csv,temper_mismatch,temper_mismatch_top50_s0.22_cap0.0520,50,25,25,0.009767435587186287,0.052,0.16153900892230935,-0.04038475223057734,0.33470799513377963,2.1014038417763516,-0.06346760194996749,0.23656406204558456,0.2768071837166134,-0.5059868252156415,0.20192376115288668,below_selector_resolution,False,False,7.545498333716492e-06,-0.00010095917816440118,7.969510911797583e-05,0.38235294117647056,0.0002855852224145361
submission_e307_s4latentcensor_temper_mismatch_top32_s0_30_cap0_0520_b6806ad2.csv,analysis_outputs/submission_e307_s4latentcensor_temper_mismatch_top32_s0_30_cap0_0520_b6806ad2.csv,temper_mismatch,temper_mismatch_top32_s0.30_cap0.0520,32,13,19,0.006332447713234352,0.052,0.06086432499807831,-0.008934212843754607,0.5377431109493648,2.339252313727055,0.2750416188369034,-0.04100778244884917,0.3334389535355204,-0.42097236972012725,0.06979853784183292,below_selector_resolution,False,False,4.0015907530882904e-05,-3.260780278693665e-05,8.011727483377383e-05,0.17647058823529413,-0.0003126575627346029
submission_e307_s4latentcensor_temper_mismatch_top32_s0_22_cap0_0520_0d79ef59.csv,analysis_outputs/submission_e307_s4latentcensor_temper_mismatch_top32_s0_22_cap0_0520_0d79ef59.csv,temper_mismatch,temper_mismatch_top32_s0.22_cap0.0520,32,13,19,0.00628582072709605,0.052,0.06086432499807831,-0.008934212843754607,0.5377431109493648,2.339252313727055,0.2750416188369034,-0.04100778244884917,0.3311127681584712,-0.42194406259371753,0.06979853784183292,below_selector_resolution,False,False,4.131689112327472e-05,-3.166145612667626e-05,8.155759257184347e-05,0.17647058823529413,-0.00029440568057517713
submission_e307_s4latentcensor_temper_mismatch_top24_s0_08_cap0_0700_2fa50764.csv,analysis_outputs/submission_e307_s4latentcensor_temper_mismatch_top24_s0_08_cap0_0700_2fa50764.csv,temper_mismatch,temper_mismatch_top24_s0.08_cap0.0700,24,10,14,0.005090142128609424,0.07,0.261463853834577,-0.027766072973583363,0.6261243604804952,2.4771564632578897,0.16140496524753933,0.06602178379517472,0.28177531903541736,-0.3887528400460496,0.28922992680816034,below_selector_resolution,False,False,5.2935609174726214e-05,-6.860674231544057e-06,8.165717199438593e-05,0.11764705882352941,-0.000334884037626354
submission_e307_s4latentcensor_temper_mismatch_top20_s0_08_cap0_0700_57796c35.csv,analysis_outputs/submission_e307_s4latentcensor_temper_mismatch_top20_s0_08_cap0_0700_57796c35.csv,temper_mismatch,temper_mismatch_top20_s0.08_cap0.0700,20,8,12,0.004397535171264335,0.07,0.18982470010575106,-0.016506495661369615,0.7758335263639002,2.552852171162157,0.3987409918213005,-0.1457254128475964,0.2824029946644132,-0.35466163854611216,0.20633119576712067,below_selector_resolution,False,False,5.178674043312427e-05,7.162245590826141e-06,8.277633473438436e-05,0.058823529411764705,-0.0003015462788816259
submission_e307_s4latentcensor_signed_latent_hi_lo_top24_a0_0388_a7c91949.csv,analysis_outputs/submission_e307_s4latentcensor_signed_latent_hi_lo_top24_a0_0388_a7c91949.csv,signed_latent_hi_lo,signed_latent_hi_lo_top24_a0.0388,48,24,24,0.0074496,0.0388,0.18946596527024254,-0.045021615509760596,0.46434545098276025,1.3569724373326497,0.0053315452434439985,0.09641188418497056,0.7691649203480937,0.2607290109030986,0.23448758078000315,below_selector_resolution,False,False,5.2439276989242094e-05,-1.0131721939435728e-06,8.344997457703593e-05,0.11764705882352941,-0.0035797831160427895
submission_e307_s4latentcensor_signed_latent_hi_lo_top32_a0_0388_95426441.csv,analysis_outputs/submission_e307_s4latentcensor_signed_latent_hi_lo_top32_a0_0388_95426441.csv,signed_latent_hi_lo,signed_latent_hi_lo_top32_a0.0388,64,32,32,0.0099328,0.0388,0.15290484689720069,-0.052612420437746485,0.4907095813865102,1.32636783936589,0.06256630159592855,0.026671450770085453,0.8160938383679924,0.23642071332665432,0.20551726733494718,below_selector_resolution,False,False,5.359086526580958e-05,-4.109477882291159e-06,8.372195859637712e-05,0.11764705882352941,-0.00327298960307415
submission_e307_s4latentcensor_down_overconf_top16_a0_0250_bdea83cf.csv,analysis_outputs/submission_e307_s4latentcensor_down_overconf_top16_a0_0250_bdea83cf.csv,down_overconf,down_overconf_top16_a0.0250,16,0,16,0.0016,0.025,-0.8976321093421303,0.06137655448493201,1.7635324101579375,2.368456482998294,2.661255704617108,-2.07565726137948,0.2347201867468183,-0.3846031888379816,-0.9590086638270623,below_selector_resolution,False,False,4.824998443614022e-05,7.504021093877563e-06,8.38000576414305e-05,0.029411764705882353,-0.00038411714100802796
submission_e307_s4latentcensor_temper_mismatch_top64_s0_16_cap0_0520_99f97a53.csv,analysis_outputs/submission_e307_s4latentcensor_temper_mismatch_top64_s0_16_cap0_0520_99f97a53.csv,temper_mismatch,temper_mismatch_top64_s0.16_cap0.0520,64,33,31,0.011801877377090684,0.052,0.06697632654020307,-0.023045617734263387,0.31632237115334283,1.954462076541856,-0.003997442021974329,0.14446443478095297,0.24510725150365825,-0.5631047512269975,0.09002194427446646,below_selector_resolution,False,False,3.809079257124594e-07,-0.0001299084662477328,8.502451627510771e-05,0.38235294117647056,0.0007067817609973104
submission_e307_s4latentcensor_temper_mismatch_top32_s0_16_cap0_0520_164783fc.csv,analysis_outputs/submission_e307_s4latentcensor_temper_mismatch_top32_s0_16_cap0_0520_164783fc.csv,temper_mismatch,temper_mismatch_top32_s0.16_cap0.0520,32,13,19,0.006179348968836864,0.052,0.06086432499807831,-0.008934212843754607,0.5377431109493648,2.339252313727055,0.2750416188369034,-0.04100778244884917,0.32639251795839025,-0.4244288143955333,0.06979853784183292,below_selector_resolution,False,False,4.540697051853781e-05,-2.8471753677952224e-05,8.577007984669634e-05,0.17647058823529413,-0.00029961671505501775
submission_e307_s4latentcensor_signed_latent_hi_lo_top16_a0_0520_0ceb9536.csv,analysis_outputs/submission_e307_s4latentcensor_signed_latent_hi_lo_top16_a0_0520_0ceb9536.csv,signed_latent_hi_lo,signed_latent_hi_lo_top16_a0.0520,32,16,16,0.0066560000000000005,0.052,0.23048263728840673,-0.03383231373040831,0.5820906007850785,1.4682046750506765,0.09288801023755192,0.025488392617918076,0.6929666016250234,0.19750645255518773,0.264314951018815,below_selector_resolution,False,False,5.570224144915131e-05,-3.19449512523919e-06,8.74206519582172e-05,0.11764705882352941,-0.0036807322224281236
submission_e307_s4latentcensor_temper_mismatch_top32_s0_12_cap0_0520_0dc91764.csv,analysis_outputs/submission_e307_s4latentcensor_temper_mismatch_top32_s0_12_cap0_0520_0dc91764.csv,temper_mismatch,temper_mismatch_top32_s0.12_cap0.0520,32,13,19,0.005970436273040045,0.052,0.06086432499807831,-0.008934212843754607,0.5377431109493648,2.339252313727055,0.2750416188369034,-0.04100778244884917,0.3232349025585976,-0.4301554187987356,0.06979853784183292,below_selector_resolution,False,False,5.107054971949016e-05,-2.2793640467044695e-05,8.876649523175984e-05,0.17647058823529413,-0.00034867527373211304
submission_e307_s4latentcensor_down_overconf_top32_a0_0125_90af8c47.csv,analysis_outputs/submission_e307_s4latentcensor_down_overconf_top32_a0_0125_90af8c47.csv,down_overconf,down_overconf_top32_a0.0125,32,0,32,0.0016,0.0125,-0.628368057502439,0.09223751302788097,1.5809963014678647,1.9127628327718376,2.153599927188533,-1.6719257383551425,0.24074697690767677,-0.49209083054149766,-0.7206055705303199,below_selector_resolution,False,False,5.243284233679178e-05,6.691731894864605e-06,9.06636762618101e-05,0.029411764705882353,-0.00047865728507359706
submission_e307_s4latentcensor_signed_latent_hi_lo_top20_a0_0520_92365930.csv,analysis_outputs/submission_e307_s4latentcensor_signed_latent_hi_lo_top20_a0_0520_92365930.csv,signed_latent_hi_lo,signed_latent_hi_lo_top20_a0.0520,40,20,20,0.008320000000000001,0.052,0.2068291314135803,-0.039396025031158154,0.386686219867195,1.4106470628751726,-0.08706211859961539,0.19737595297778404,0.7340428227952058,0.23550326165641114,0.24622515644473847,below_selector_resolution,False,False,5.46320280829747e-05,-1.9992602265153433e-05,9.108452776536328e-05,0.14705882352941177,-0.0037094389778657977
submission_e307_s4latentcensor_temper_mismatch_top20_s0_30_cap0_0900_30465320.csv,analysis_outputs/submission_e307_s4latentcensor_temper_mismatch_top20_s0_30_cap0_0900_30465320.csv,temper_mismatch,temper_mismatch_top20_s0.30_cap0.0900,20,8,12,0.0067900260785306085,0.09,0.18982470010575106,-0.016506495661369615,0.7758335263639002,2.552852171162157,0.3987409918213005,-0.1457254128475964,0.29599931370716326,-0.3371238656376063,0.20633119576712067,below_selector_resolution,False,False,4.510286944679443e-05,-3.9110243624481066e-05,9.135944890325496e-05,0.17647058823529413,-0.0006465915667999422
submission_e307_s4latentcensor_temper_overconf_top12_s0_08_cap0_0388_10d96e00.csv,analysis_outputs/submission_e307_s4latentcensor_temper_overconf_top12_s0_08_cap0_0388_10d96e00.csv,temper_overconf,temper_overconf_top12_s0.08_cap0.0388,12,0,12,0.0018624,0.0388,-0.9972843922091493,0.05028324666600756,1.813749778921314,2.519397269590853,2.8272294491465644,-2.2115650900351413,0.22393458216544443,-0.34178185667787997,-1.047567638875157,below_selector_resolution,False,False,5.3644818691387995e-05,6.867924874931891e-06,9.276525153285436e-05,0.029411764705882353,-0.00011195472653663385
submission_e307_s4latentcensor_temper_overconf_top12_s0_12_cap0_0388_10d96e00.csv,analysis_outputs/submission_e307_s4latentcensor_temper_overconf_top12_s0_12_cap0_0388_10d96e00.csv,temper_overconf,temper_overconf_top12_s0.12_cap0.0388,12,0,12,0.0018624,0.0388,-0.9972843922091493,0.05028324666600756,1.813749778921314,2.519397269590853,2.8272294491465644,-2.2115650900351413,0.22393458216544443,-0.34178185667787997,-1.047567638875157,below_selector_resolution,False,False,5.3644818691387995e-05,6.867924874931891e-06,9.276525153285436e-05,0.029411764705882353,-0.00011195472653663385
submission_e307_s4latentcensor_temper_overconf_top12_s0_16_cap0_0388_10d96e00.csv,analysis_outputs/submission_e307_s4latentcensor_temper_overconf_top12_s0_16_cap0_0388_10d96e00.csv,temper_overconf,temper_overconf_top12_s0.16_cap0.0388,12,0,12,0.0018624,0.0388,-0.9972843922091493,0.05028324666600756,1.813749778921314,2.519397269590853,2.8272294491465644,-2.2115650900351413,0.22393458216544443,-0.34178185667787997,-1.047567638875157,below_selector_resolution,False,False,5.3644818691387995e-05,6.867924874931891e-06,9.276525153285436e-05,0.029411764705882353,-0.00011195472653663385
submission_e307_s4latentcensor_temper_overconf_top12_s0_22_cap0_0388_10d96e00.csv,analysis_outputs/submission_e307_s4latentcensor_temper_overconf_top12_s0_22_cap0_0388_10d96e00.csv,temper_overconf,temper_overconf_top12_s0.22_cap0.0388,12,0,12,0.0018624,0.0388,-0.9972843922091493,0.05028324666600756,1.813749778921314,2.519397269590853,2.8272294491465644,-2.2115650900351413,0.22393458216544443,-0.34178185667787997,-1.047567638875157,below_selector_resolution,False,False,5.3644818691387995e-05,6.867924874931891e-06,9.276525153285436e-05,0.029411764705882353,-0.00011195472653663385
submission_e307_s4latentcensor_temper_overconf_top12_s0_30_cap0_0388_10d96e00.csv,analysis_outputs/submission_e307_s4latentcensor_temper_overconf_top12_s0_30_cap0_0388_10d96e00.csv,temper_overconf,temper_overconf_top12_s0.30_cap0.0388,12,0,12,0.0018624,0.0388,-0.9972843922091493,0.05028324666600756,1.813749778921314,2.519397269590853,2.8272294491465644,-2.2115650900351413,0.22393458216544443,-0.34178185667787997,-1.047567638875157,below_selector_resolution,False,False,5.3644818691387995e-05,6.867924874931891e-06,9.276525153285436e-05,0.029411764705882353,-0.00011195472653663385
submission_e307_s4latentcensor_down_overconf_top12_a0_0388_10d96e00.csv,analysis_outputs/submission_e307_s4latentcensor_down_overconf_top12_a0_0388_10d96e00.csv,down_overconf,down_overconf_top12_a0.0388,12,0,12,0.0018624,0.0388,-0.9972843922091493,0.05028324666600756,1.813749778921314,2.519397269590853,2.8272294491465644,-2.2115650900351413,0.22393458216544443,-0.34178185667787997,-1.047567638875157,below_selector_resolution,False,False,5.3644818691387995e-05,6.867924874931891e-06,9.276525153285436e-05,0.029411764705882353,-0.00011195472653663385
submission_e307_s4latentcensor_temper_mismatch_top50_s0_16_cap0_0520_46ed0cdc.csv,analysis_outputs/submission_e307_s4latentcensor_temper_mismatch_top50_s0_16_cap0_0520_46ed0cdc.csv,temper_mismatch,temper_mismatch_top50_s0.16_cap0.0520,50,25,25,0.00938772965251862,0.052,0.16153900892230935,-0.04038475223057734,0.33470799513377963,2.1014038417763516,-0.06346760194996749,0.23656406204558456,0.27731285229466945,-0.5140859587233279,0.20192376115288668,below_selector_resolution,False,False,1.8789605869324006e-05,-9.153269482819963e-05,9.419248100197276e-05,0.38235294117647056,0.0002965564616008165
