candidate,direction,actual_anchor_score_final,anchor_delta_vs_mixmin,mean_actual_anchor,min_set_score,max_set_score,mean_abs_prob_move_vs_mixmin,mean_abs_logit_move_vs_mixmin,max_abs_logit_move_vs_mixmin,pred_index,band,target_mask,base_cell_gate,gradient_gate,row_gate,weight,cap,active_gate_mean,hash,world_all_worlds,world_all_better_rate,world_all_median_delta,world_all_p90_delta,world_all_max_delta,raw_energy_half_worlds,raw_energy_half_better_rate,raw_energy_half_median_delta,raw_energy_half_p90_delta,raw_energy_half_max_delta,raw_energy_quarter_worlds,raw_energy_quarter_better_rate,raw_energy_quarter_median_delta,raw_energy_quarter_p90_delta,raw_energy_quarter_max_delta,low_slack_half_worlds,low_slack_half_better_rate,low_slack_half_median_delta,low_slack_half_p90_delta,low_slack_half_max_delta,mean_prob_delta_Q1,mean_abs_prob_delta_Q1,mean_prob_delta_Q2,mean_abs_prob_delta_Q2,mean_prob_delta_Q3,mean_abs_prob_delta_Q3,mean_prob_delta_S1,mean_abs_prob_delta_S1,mean_prob_delta_S2,mean_abs_prob_delta_S2,mean_prob_delta_S3,mean_abs_prob_delta_S3,mean_prob_delta_S4,mean_abs_prob_delta_S4,world_support_score,prefilter_keep,hidden_delta_subject_mean,hidden_delta_calendar_count_strict,hidden_delta_raw_phone_base,hidden_delta_transition_row_safe,hidden_delta_transition_balanced_hidden_sign,hidden_delta_transition_aggressive_hidden_sign,hidden_delta_core_median,hidden_core_mean_delta,hidden_core_max_delta,hidden_core_improve_count,hidden_all_mean_delta,hidden_all_max_delta,hidden_all_improve_count,hidden_guard,validation_support_score,anchor_beats_mixmin,anchor_margin_gate,movement_guard,world_guard,eligible_submission_gate,diagnostic_reverse_gate,selection_score
reverse_control|all|q_targets|confident_abs_support|grad_all_abs50|grad_all_row_top50|w0.006|c0.010,reverse_control,0.577734482418181,-5.2884663315211355e-09,0.5776007356699272,0.5772305729090415,0.5780375453741714,5.597428263335552e-07,2.365714285800045e-06,6.000000000039307e-05,109206.0,all,q_targets,confident_abs_support,grad_all_abs50,grad_all_row_top50,0.006,0.01,0.03942857142857143,ccd2c9e3,45.0,0.0,7.666207688661331e-07,1.0751921973417567e-06,1.0751921974971879e-06,22.0,0.0,7.151921974646314e-07,1.0751921973861656e-06,1.0751921974971879e-06,11.0,0.0,1.0751921972751433e-06,1.0751921974971879e-06,1.0751921974971879e-06,22.0,0.0,8.009064830782897e-07,1.0649064830059454e-06,1.0751921974971879e-06,-2.8225748685550834e-08,9.069287554415162e-07,-6.373882888424109e-07,1.6386074279270968e-06,-1.0578280810150664e-06,1.3726636009164794e-06,1.6653345369377348e-19,1.6264767310758542e-17,9.992007221626408e-19,1.432187701766452e-17,1.5543122344752192e-18,9.547918011776345e-18,3.663735981263017e-18,9.658940314238861e-18,1.4206523235360534e-06,False,2.671235711515507e-07,1.9421999208901752e-07,2.282355342497766e-07,2.215623764456609e-07,2.437800502574916e-07,8.336049128754297e-08,2.2827196599628508e-07,2.236268856481427e-07,2.437800502574916e-07,0.0,2.095077116396179e-07,2.671235711515507e-07,0.0,False,3.425872647033122e-05,True,False,True,False,False,False,1.0223075341819765e-07
reverse_control|all|q_targets|confident_abs_support|grad_core_2of3|grad_all_row_top50|w0.006|c0.010,reverse_control,0.5777344824365395,-5.270107905630539e-09,0.5776007362170295,0.5772305768993066,0.57803754303365,6.54852557265281e-07,2.777142857228251e-06,6.000000000039307e-05,107856.0,all,q_targets,confident_abs_support,grad_core_2of3,grad_all_row_top50,0.006,0.01,0.046285714285714284,ddbf45f0,45.0,0.0,8.802092787973947e-07,1.2573521359193763e-06,1.2573521360748074e-06,22.0,0.0,8.287807074514042e-07,1.2573521359637851e-06,1.2573521360748074e-06,11.0,0.0,1.2573521358527628e-06,1.2573521359637851e-06,1.2573521360748074e-06,22.0,0.0,9.144949931205737e-07,1.247066421583565e-06,1.2573521360748074e-06,-9.94481548103332e-08,1.0752710140384813e-06,-7.544072619183328e-07,1.8725067636478076e-06,-1.1007859821069444e-06,1.6361901231208843e-06,1.6653345369377348e-19,1.6264767310758542e-17,9.992007221626408e-19,1.432187701766452e-17,1.5543122344752192e-18,9.547918011776345e-18,3.663735981263017e-18,9.658940314238861e-18,1.6597110977234486e-06,False,2.723855603292691e-07,1.9969610431935791e-07,2.3583276465011238e-07,2.2807343480479858e-07,2.745578523422054e-07,9.69760235447481e-08,2.379498262872204e-07,2.3700913689972403e-07,2.745578523422054e-07,0.0,2.2078165232538742e-07,2.745578523422054e-07,0.0,False,3.639970740396522e-05,True,False,True,False,False,False,1.2046510569074798e-07
reverse_control|all|q_targets|confident_abs_support|grad_all_top70|grad_all_row_top50|w0.006|c0.010,reverse_control,0.5777344824431366,-5.263510738373611e-09,0.5776007349468159,0.5772305745491697,0.5780375449764272,5.022568984152019e-07,2.1257142858001927e-06,6.000000000039307e-05,108906.0,all,q_targets,confident_abs_support,grad_all_top70,grad_all_row_top50,0.006,0.01,0.03542857142857143,e4f72525,45.0,0.0,7.166474537134704e-07,9.566474538091896e-07,9.566474539202119e-07,22.0,0.0,6.309331681553232e-07,9.566474538091896e-07,9.566474539202119e-07,11.0,0.0,9.566474538091896e-07,9.566474538091896e-07,9.566474539202119e-07,22.0,0.0,7.166474537689815e-07,9.497903108446338e-07,9.566474538091896e-07,8.208726609504335e-08,7.96615740660922e-07,-6.353317231904132e-07,1.520918450246489e-06,-9.944471640618291e-07,1.1982640979492088e-06,1.6653345369377348e-19,1.6264767310758542e-17,9.992007221626408e-19,1.432187701766452e-17,1.5543122344752192e-18,9.547918011776345e-18,3.663735981263017e-18,9.658940314238861e-18,1.267474062632834e-06,False,2.554951986644127e-07,1.944168365186627e-07,2.172199145000775e-07,2.1366177915815854e-07,2.4078485361123114e-07,1.1601786920056867e-07,2.2128374177476928e-07,2.1842633660118516e-07,2.4078485361123114e-07,0.0,2.0841145620398294e-07,2.554951986644127e-07,0.0,False,3.3530680532950494e-05,True,False,True,False,False,False,9.040123464254536e-08
reverse_control|all|q_targets|support60|grad_all_abs50|teacher_row_top50|w0.006|c0.010,reverse_control,0.5777344824722802,-5.234367161932596e-09,0.5776007349452864,0.5772305706682362,0.5780375461019285,5.771019470002803e-07,2.468571428657006e-06,6.0000000000448583e-05,106566.0,all,q_targets,support60,grad_all_abs50,teacher_row_top50,0.006,0.01,0.04114285714285714,f85de160,45.0,0.0,7.803876657108688e-07,1.0889590943419236e-06,1.0889590943419236e-06,22.0,0.0,7.975305228447027e-07,1.0889590943419236e-06,1.0889590943419236e-06,11.0,0.0,1.0889590943419236e-06,1.0889590943419236e-06,1.0889590943419236e-06,22.0,0.0,7.975305227891916e-07,1.082101951377368e-06,1.0889590943419236e-06,2.1544739044887518e-07,7.728437641238983e-07,-1.0008710874329641e-06,1.88645781448904e-06,-1.0568128439999437e-06,1.3804120503392304e-06,1.6653345369377348e-19,1.6264767310758542e-17,9.992007221626408e-19,1.432187701766452e-17,1.5543122344752192e-18,9.547918011776345e-18,3.663735981263017e-18,9.658940314238861e-18,1.4392376344984914e-06,False,2.8656774830881915e-07,1.9342902657371042e-07,2.39287784253861e-07,2.3799955262138184e-07,2.511867028820447e-07,4.282045451553529e-08,2.3858183439973146e-07,2.306213370273369e-07,2.511867028820447e-07,0.0,2.128390147935834e-07,2.8656774830881915e-07,0.0,False,3.514332207691135e-05,True,False,True,False,False,False,1.0366154227225977e-07
reverse_control|all|q_targets|confident_abs_support|grad_core_abs50|grad_core_row_top50|w0.006|c0.010,reverse_control,0.5777344824805715,-5.226075905362393e-09,0.5776007361143357,0.5772305745428084,0.5780375448748114,6.175209085527235e-07,2.605714285799762e-06,6.000000000039307e-05,109026.0,all,q_targets,confident_abs_support,grad_core_abs50,grad_core_row_top50,0.006,0.01,0.04342857142857143,7cd25db5,45.0,0.0,8.459923690473659e-07,1.1888495118350662e-06,1.1888495120571108e-06,22.0,0.0,7.088495119766947e-07,1.1888495119349862e-06,1.1888495120571108e-06,11.0,0.0,1.1888495118350662e-06,1.1888495119460885e-06,1.1888495120571108e-06,22.0,0.0,8.974209404488676e-07,1.1751352261279992e-06,1.1888495119460885e-06,1.0776030216930188e-08,9.65046829011218e-07,-7.543215188916541e-07,1.871796293239747e-06,-1.1622040312281311e-06,1.4858032375683062e-06,1.6653345369377348e-19,1.6264767310758542e-17,9.992007221626408e-19,1.432187701766452e-17,1.5543122344752192e-18,9.547918011776345e-18,3.663735981263017e-18,9.658940314238861e-18,1.570661126726325e-06,False,2.814330806177878e-07,2.2309807146125848e-07,2.466904887032939e-07,2.4333790449304615e-07,2.795363159835418e-07,1.1772407382260042e-07,2.530004723499957e-07,2.5058133712452246e-07,2.795363159835418e-07,0.0,2.3497434391878918e-07,2.814330806177878e-07,0.0,False,3.837751203511803e-05,True,False,True,False,False,False,1.1365887528924646e-07
reverse_control|all|q_targets|confident_abs_support|grad_core_top70|grad_all_row_top50|w0.006|c0.010,reverse_control,0.5777344824836808,-5.222966614759628e-09,0.5776007351085415,0.5772305743908918,0.5780375455906213,4.837961841971146e-07,2.0228571429431215e-06,6.000000000039307e-05,108756.0,all,q_targets,confident_abs_support,grad_core_top70,grad_all_row_top50,0.006,0.01,0.03371428571428572,5dd3c290,45.0,0.0,6.993847490033289e-07,9.393847490990481e-07,9.393847490990481e-07,22.0,0.0,6.136704633896706e-07,9.393847490990481e-07,9.393847490990481e-07,11.0,0.0,9.393847490990481e-07,9.393847490990481e-07,9.393847490990481e-07,22.0,0.0,7.16527606192674e-07,9.325276061344924e-07,9.393847490990481e-07,3.5617212671978926e-08,7.501456872378576e-07,-5.981396851535425e-07,1.4837264122096184e-06,-9.488842559951527e-07,1.1527011898825323e-06,1.6653345369377348e-19,1.6264767310758542e-17,9.992007221626408e-19,1.432187701766452e-17,1.5543122344752192e-18,9.547918011776345e-18,3.663735981263017e-18,9.658940314238861e-18,1.244169411274143e-06,False,2.392683163821019e-07,1.9386405603061263e-07,2.1210427758600048e-07,2.0622529051106397e-07,2.274055568296518e-07,1.0868245048367697e-07,2.195190110798606e-07,2.1322322538153138e-07,2.274055568296518e-07,0.0,2.0100985127185262e-07,2.392683163821019e-07,0.0,False,3.261698451301991e-05,True,False,True,False,False,False,8.871550829514519e-08
reverse_control|all|q_targets|confident_abs_support|grad_core_top50|teacher_row_top50|w0.006|c0.010,reverse_control,0.5777344825005225,-5.206124864542971e-09,0.5776007352690725,0.5772305707592331,0.578037546906841,5.655400569110783e-07,2.4000000000855252e-06,6.000000000039307e-05,108636.0,all,q_targets,confident_abs_support,grad_core_top50,teacher_row_top50,0.006,0.01,0.04,a99a4170,45.0,0.0,8.26151351773774e-07,1.1004370660261387e-06,1.100437066137161e-06,22.0,0.0,8.090084945844289e-07,1.1004370660261387e-06,1.100437066137161e-06,11.0,0.0,1.1004370660261387e-06,1.100437066137161e-06,1.100437066137161e-06,22.0,0.0,8.432942088520967e-07,1.093579923072685e-06,1.1004370660261387e-06,1.4956719774683602e-07,7.245921468146399e-07,-9.308333764954657e-07,1.8164201035510975e-06,-9.922769857731995e-07,1.4177681479620174e-06,1.6653345369377348e-19,1.6264767310758542e-17,9.992007221626408e-19,1.432187701766452e-17,1.5543122344752192e-18,9.547918011776345e-18,3.663735981263017e-18,9.658940314238861e-18,1.4581614677378063e-06,False,2.4485709038124526e-07,1.9269805795474326e-07,2.2514653330585332e-07,2.2086787332398217e-07,2.262919274187425e-07,2.5534834802165562e-08,2.2541438060574848e-07,2.173877248212719e-07,2.262919274187425e-07,0.0,1.9440152825606865e-07,2.4485709038124526e-07,0.0,False,3.291701036266843e-05,True,False,True,False,False,False,1.0483758174917313e-07
reverse_control|all|q_targets|confident_abs_support|grad_all_5of6|grad_core_row_top50|w0.006|c0.010,reverse_control,0.5777344825178695,-5.188777851827808e-09,0.5776007343832622,0.5772305776706581,0.5780375434800017,4.6066274591490183e-07,1.954285714371299e-06,6.000000000039307e-05,108276.0,all,q_targets,confident_abs_support,grad_all_5of6,grad_core_row_top50,0.006,0.01,0.03257142857142857,657b26d9,45.0,0.0,5.986109998801226e-07,8.728967142435096e-07,8.728967143545319e-07,22.0,0.0,5.643252857234771e-07,8.728967142435096e-07,8.728967143545319e-07,11.0,0.0,8.728967142435096e-07,8.728967143545319e-07,8.728967143545319e-07,22.0,0.0,6.500395713926466e-07,8.626109999521072e-07,8.728967143545319e-07,2.3497638553471313e-08,7.428422615123332e-07,-5.709127899489185e-07,1.4610292017083192e-06,-6.886972701370953e-07,1.020767758133867e-06,1.6653345369377348e-19,1.6264767310758542e-17,9.992007221626408e-19,1.432187701766452e-17,1.5543122344752192e-18,9.547918011776345e-18,3.663735981263017e-18,9.658940314238861e-18,1.1509819928201549e-06,False,2.1354803980688786e-07,1.60801651993836e-07,1.7611182734356134e-07,1.7134681062902501e-07,3.280487870238602e-07,4.6844065504370036e-07,1.8653309807881158e-07,2.1287384111001728e-07,3.280487870238602e-07,0.0,2.435472671313832e-07,4.6844065504370036e-07,0.0,False,3.4615729460391044e-05,True,False,True,False,False,False,8.210089358362538e-08
reverse_control|all|q_targets|confident_abs_support|grad_all_4of6|grad_all_row_top50|w0.006|c0.010,reverse_control,0.5777344825262583,-5.180389117676043e-09,0.5776007362933315,0.5772305761784065,0.5780375434868752,6.390129701508429e-07,2.708571428656857e-06,6.000000000039307e-05,108156.0,all,q_targets,confident_abs_support,grad_all_4of6,grad_all_row_top50,0.006,0.01,0.045142857142857144,bd07fbb1,45.0,0.0,8.39845054834143e-07,1.2169879117784888e-06,1.2169879120005334e-06,22.0,0.0,8.227021976447979e-07,1.216987911889511e-06,1.2169879120005334e-06,11.0,0.0,1.2169879117784888e-06,1.216987911889511e-06,1.2169879120005334e-06,22.0,0.0,8.912736261246224e-07,1.2067021974981886e-06,1.2169879120005334e-06,-9.94481548103332e-08,1.0752710140384813e-06,-6.94476130041588e-07,1.8125756317710628e-06,-1.151731960031266e-06,1.5852441451965627e-06,1.6653345369377348e-19,1.6264767310758542e-17,9.992007221626408e-19,1.432187701766452e-17,1.5543122344752192e-18,9.547918011776345e-18,3.663735981263017e-18,9.658940314238861e-18,1.605219395234281e-06,False,2.7643692057655045e-07,1.9543730278570592e-07,2.3572475404964877e-07,2.28610527952533e-07,2.683094891819948e-07,9.089800356854028e-08,2.3473124499684417e-07,2.3355069775354842e-07,2.683094891819948e-07,0.0,2.1859260615883107e-07,2.7643692057655045e-07,0.0,False,3.5889919478530676e-05,True,False,True,False,False,False,1.1651840207127506e-07
reverse_control|all|q_targets|support60|grad_all_4of6|teacher_row_top50|w0.006|c0.010,reverse_control,0.5777344825771494,-5.129497937517158e-09,0.5776007358837657,0.5772305712369332,0.5780375455121203,6.814791569323409e-07,2.9485714286565663e-06,6.0000000000448583e-05,105366.0,all,q_targets,support60,grad_all_4of6,teacher_row_top50,0.006,0.01,0.04914285714285714,da8ee629,45.0,0.0,8.4820231560645e-07,1.2596308869960993e-06,1.2596308870405082e-06,22.0,0.0,8.996308868969294e-07,1.2596308870405082e-06,1.2596308870405082e-06,11.0,0.0,1.2596308869294859e-06,1.2596308870405082e-06,1.2596308870405082e-06,22.0,0.0,8.653451726847727e-07,1.2527737440759525e-06,1.2596308870405082e-06,1.5557379205988208e-07,8.327173625128914e-07,-1.1923269840206086e-06,2.194794073721473e-06,-1.3005667906390572e-06,1.7428426622422277e-06,1.6653345369377348e-19,1.6264767310758542e-17,9.992007221626408e-19,1.432187701766452e-17,1.5543122344752192e-18,9.547918011776345e-18,3.663735981263017e-18,9.658940314238861e-18,1.659358840250258e-06,False,2.986564185958329e-07,1.8572498494684453e-07,2.4569327894408133e-07,2.434680310692272e-07,3.018544175725779e-07,1.1253478560124819e-07,2.471365128098313e-07,2.4510229856833377e-07,3.018544175725779e-07,0.0,2.3358120421994905e-07,3.018544175725779e-07,0.0,False,3.7848648908081085e-05,True,False,True,False,False,False,1.2083359076653367e-07
reverse_control|all|q_targets|confident_abs_support|grad_all_top70|teacher_row_top50|w0.006|c0.010,reverse_control,0.5777344826082481,-5.098399258329778e-09,0.5776007346739789,0.5772305724819307,0.5780375463913743,4.858865486983872e-07,2.057142857229062e-06,6.000000000039307e-05,108936.0,all,q_targets,confident_abs_support,grad_all_top70,teacher_row_top50,0.006,0.01,0.03428571428571429,dbc32f44,45.0,0.0,7.073437925386727e-07,9.473437925899831e-07,9.473437926343919e-07,22.0,0.0,6.9020093546035e-07,9.473437926343919e-07,9.473437926343919e-07,11.0,0.0,9.473437925233696e-07,9.473437926343919e-07,9.473437926343919e-07,22.0,0.0,7.07343792649695e-07,9.404866496698362e-07,9.473437926343919e-07,2.597562471912118e-07,6.144030973702642e-07,-6.91249097543034e-07,1.5768358245991098e-06,-8.863677125293678e-07,1.2099669188695428e-06,1.6653345369377348e-19,1.6264767310758542e-17,9.992007221626408e-19,1.432187701766452e-17,1.5543122344752192e-18,9.547918011776345e-18,3.663735981263017e-18,9.658940314238861e-18,1.254914119935835e-06,False,2.4279494237333665e-07,1.9074483448289214e-07,2.1462142418826602e-07,2.126769291788122e-07,2.0297958946979833e-07,9.984186588596344e-09,2.147086808346188e-07,2.0576363224389382e-07,2.147086808346188e-07,0.0,1.840729410166172e-07,2.4279494237333665e-07,0.0,False,3.103492439515608e-05,True,False,True,False,False,False,8.963598000510942e-08
reverse_control|all|q_targets|agree_support60|grad_core_top50|teacher_row_top50|w0.006|c0.010,reverse_control,0.5777344826144671,-5.0921802330350374e-09,0.5776007358618614,0.5772305704296641,0.5780375460485393,6.387584755137645e-07,2.7428571429417183e-06,6.0000000000448583e-05,107166.0,all,q_targets,agree_support60,grad_core_top50,teacher_row_top50,0.006,0.01,0.045714285714285714,78b8f435,45.0,0.0,8.287811879004181e-07,1.2059240449557862e-06,1.2059240450668085e-06,22.0,0.0,8.973526164357537e-07,1.2059240450668085e-06,1.2059240450668085e-06,11.0,0.0,1.2059240449557862e-06,1.2059240450668085e-06,1.2059240450668085e-06,22.0,0.0,8.802097592464087e-07,1.1990669020023326e-06,1.2059240450668085e-06,1.5557379205988208e-07,8.327173625128914e-07,-1.1723567625294696e-06,2.057943489585101e-06,-1.1551573142606353e-06,1.5806484764485652e-06,1.6653345369377348e-19,1.6264767310758542e-17,9.992007221626408e-19,1.432187701766452e-17,1.5543122344752192e-18,9.547918011776345e-18,3.663735981263017e-18,9.658940314238861e-18,1.59028317501253e-06,False,2.863088188753693e-07,1.8718336158851656e-07,2.484523173862385e-07,2.432408929831098e-07,2.6887722748281107e-07,6.433857535625975e-08,2.467684436791018e-07,2.3782033753416698e-07,2.6887722748281107e-07,0.0,2.2073851962162954e-07,2.863088188753693e-07,0.0,False,3.6409242909510706e-05,True,False,True,False,False,False,1.1550022427364581e-07
reverse_control|all|q_targets|confident_abs_support|grad_core_top70|teacher_row_top50|w0.006|c0.010,reverse_control,0.5777344826188829,-5.087764431976893e-09,0.5776007349386035,0.5772305730502088,0.5780375464178297,4.7393482134696786e-07,1.9885714286577156e-06,6.000000000039307e-05,108786.0,all,q_targets,confident_abs_support,grad_core_top70,teacher_row_top50,0.006,0.01,0.03314285714285714,a73be141,45.0,0.0,6.954937226133495e-07,9.354937225980464e-07,9.354937227090687e-07,22.0,0.0,6.44065151267359e-07,9.354937227090687e-07,9.354937227090687e-07,11.0,0.0,9.354937225980464e-07,9.354937227090687e-07,9.354937227090687e-07,22.0,0.0,7.126365798026946e-07,9.286365796445929e-07,9.354937227090687e-07,2.132861937681474e-07,5.679330439471997e-07,-6.540570595061635e-07,1.5396437865622391e-06,-8.863677125293678e-07,1.2099669188695428e-06,1.6653345369377348e-19,1.6264767310758542e-17,9.992007221626408e-19,1.432187701766452e-17,1.5543122344752192e-18,9.547918011776345e-18,3.663735981263017e-18,9.658940314238861e-18,1.2389165255366485e-06,False,2.3004505811385911e-07,1.8991286820924103e-07,2.1177065545607832e-07,2.085004616736441e-07,1.946623737758557e-07,-1.8616166386209443e-09,2.1387671467199e-07,2.0255565302829126e-07,2.1387671467199e-07,0.0,1.7812950218029249e-07,2.3004505811385911e-07,1.0,False,3.0400956937380397e-05,True,False,True,False,False,False,8.846160783892998e-08
reverse_control|low_slack_half|q_targets|support60|grad_core_3of3|all|w0.006|c0.010,reverse_control,0.5777344827000794,-5.006567938004025e-09,0.5776007331136535,0.5772305754469771,0.5780375445726614,5.476970557919482e-07,2.331428571515065e-06,6.000000000051927e-05,400232.0,low_slack_half,q_targets,support60,grad_core_3of3,all,0.006,0.01,0.038857142857142854,c18c0b83,45.0,0.0,6.477383631686706e-07,9.22024077310013e-07,9.563097916887031e-07,22.0,0.0,5.963097916561466e-07,9.528812202619364e-07,9.563097916887031e-07,11.0,0.0,9.22024077310013e-07,9.563097916887031e-07,9.563097916887031e-07,22.0,0.0,7.505955059161629e-07,9.117383630408152e-07,9.563097916887031e-07,-2.6718606249021006e-07,1.0335259625560145e-06,-8.259416618976445e-07,1.3752160651980815e-06,-8.84449083920269e-07,1.4251373627397479e-06,1.6653345369377348e-19,1.6264767310758542e-17,9.992007221626408e-19,1.432187701766452e-17,1.5543122344752192e-18,9.547918011776345e-18,3.663735981263017e-18,9.658940314238861e-18,1.225875361549056e-06,False,2.425400076333517e-07,1.879561009054953e-07,1.9390290206811045e-07,1.965768494649467e-07,4.033313567575192e-07,5.920329555486603e-07,2.1217995671563017e-07,2.493425791116888e-07,4.033313567575192e-07,0.0,2.8978858987053056e-07,5.920329555486603e-07,0.0,False,4.064956276624446e-05,True,False,True,False,False,False,9.06244112308663e-08
reverse_control|all|q_targets|agree_support60|grad_core_2of3|teacher_row_top50|w0.006|c0.010,reverse_control,0.5777344827275067,-4.979140655336778e-09,0.5776007358998297,0.5772305715880073,0.5780375456041494,6.839733012301008e-07,2.948571428655639e-06,6.0000000000448583e-05,106716.0,all,q_targets,agree_support60,grad_core_2of3,teacher_row_top50,0.006,0.01,0.04914285714285714,66164b73,45.0,0.0,8.70807256525552e-07,1.282235827848588e-06,1.2822358279596102e-06,22.0,0.0,9.393786849498653e-07,1.2822358279596102e-06,1.2822358279596102e-06,11.0,0.0,1.282235827848588e-06,1.2822358279596102e-06,1.2822358279596102e-06,22.0,0.0,9.050929706821975e-07,1.2753786848951343e-06,1.2822358279596102e-06,1.5557379205988208e-07,8.327173625128914e-07,-1.162187204981846e-06,2.164654294682711e-06,-1.2462736239134964e-06,1.79044145136531e-06,1.6653345369377348e-19,1.6264767310758542e-17,9.992007221626408e-19,1.432187701766452e-17,1.5543122344752192e-18,9.547918011776345e-18,3.663735981263017e-18,9.658940314238861e-18,1.6898755104910458e-06,False,2.9246339050548187e-07,1.8640197929631341e-07,2.503313688562159e-07,2.4482709015671844e-07,2.848692404189279e-07,5.589666163263729e-08,2.483992602719809e-07,2.425004622108595e-07,2.848692404189279e-07,0.0,2.2331271301975368e-07,2.9246339050548187e-07,0.0,False,3.710555738256468e-05,True,False,True,False,False,False,1.2324444214062425e-07
reverse_control|all|q_targets|support60|grad_all_6of6|teacher_row_top50|w0.006|c0.010,reverse_control,0.5777344827315093,-4.975138079288399e-09,0.5776007318255596,0.5772305687062745,0.578037549148472,2.783998671958554e-07,1.2000000000869722e-06,6.0000000000448583e-05,105666.0,all,q_targets,support60,grad_all_6of6,teacher_row_top50,0.006,0.01,0.02,5ae80d01,45.0,0.0,3.264119169399393e-07,4.978404882782783e-07,4.978404883893006e-07,22.0,0.0,3.264119169399393e-07,4.978404882782783e-07,4.978404883893006e-07,11.0,0.0,4.978404882782783e-07,4.978404883893006e-07,4.978404883893006e-07,22.0,0.0,3.264119169399393e-07,4.944119168515116e-07,4.978404883893006e-07,1.0228643146847904e-07,3.241257271977549e-07,-6.47084354649996e-07,9.918561935269299e-07,-5.130348771332782e-07,6.328171495965096e-07,1.6653345369377348e-19,1.6264767310758542e-17,9.992007221626408e-19,1.432187701766452e-17,1.5543122344752192e-18,9.547918011776345e-18,3.663735981263017e-18,9.658940314238861e-18,6.549418020695974e-07,False,1.1826248369484205e-07,8.045130217571028e-08,8.788187111363754e-08,8.989938038439504e-08,2.4066866011196453e-07,4.442985237496089e-07,1.0369318625969015e-07,1.2817375491525063e-07,2.4066866011196453e-07,0.0,1.6645077249854978e-07,4.442985237496089e-07,0.0,False,2.179485591852215e-05,True,False,True,False,False,False,4.4808910759641665e-08
reverse_control|raw_energy_half|q_targets|confident_abs_support|grad_all_6of6|grad_core_row_top50|w0.006|c0.010,reverse_control,0.5777344828063372,-4.900310157651688e-09,0.5776007316040694,0.5772305667165863,0.578037549417709,3.021490885721234e-07,1.3371428572288285e-06,6.000000000033756e-05,212718.0,raw_energy_half,q_targets,confident_abs_support,grad_all_6of6,grad_core_row_top50,0.006,0.01,0.022285714285714287,82b70e9c,45.0,0.13333333333333333,2.562201865119462e-07,6.333630436783366e-07,6.333630437893589e-07,22.0,0.0,5.647916150874899e-07,6.333630437893589e-07,6.333630437893589e-07,11.0,0.0,6.333630436783366e-07,6.333630437893589e-07,6.333630437893589e-07,22.0,0.22727272727272727,2.390773293781123e-07,6.333630436672344e-07,6.333630437893589e-07,-3.6313656128772466e-08,7.962977243450853e-07,-4.754400983928431e-07,1.0651716987581938e-06,-1.712564869705835e-07,2.535741968517913e-07,1.6653345369377348e-19,1.6264767310758542e-17,9.992007221626408e-19,1.432187701766452e-17,1.5543122344752192e-18,9.547918011776345e-18,3.663735981263017e-18,9.658940314238861e-18,8.17325823276871e-07,False,1.5058782365517942e-07,1.326131303658329e-07,1.347650251393162e-07,1.360454766619057e-07,2.923144444277881e-07,4.961350525967134e-07,1.5316964363520924e-07,1.782155608920366e-07,2.923144444277881e-07,0.0,2.1366151378313498e-07,4.961350525967134e-07,0.0,False,2.932195760163728e-05,True,False,True,False,False,False,5.843599422128421e-08
reverse_control|low_slack_half|q_targets|confident_abs_support|grad_core_3of3|grad_all_row_top50|w0.006|c0.010,reverse_control,0.5777344828473902,-4.859257218825519e-09,0.5776007334294581,0.5772305733116606,0.5780375463002144,3.6591769167770055e-07,1.5428571429439744e-06,6.000000000051927e-05,403231.0,low_slack_half,q_targets,confident_abs_support,grad_core_3of3,grad_all_row_top50,0.006,0.01,0.025714285714285714,6514e376,45.0,0.0,5.168171708369584e-07,6.882457421752974e-07,6.88245742397342e-07,22.0,0.0,4.48245742357134e-07,6.882457422863197e-07,6.88245742397342e-07,11.0,0.0,6.882457421752974e-07,6.88245742397342e-07,6.88245742397342e-07,22.0,0.0,5.85388599372294e-07,6.848171707596329e-07,6.88245742397342e-07,-3.6502246029690434e-08,8.028421460954949e-07,-6.31030060085358e-07,1.0619287140860578e-06,-6.030414312329091e-07,6.966529815125577e-07,1.6653345369377348e-19,1.6264767310758542e-17,9.992007221626408e-19,1.432187701766452e-17,1.5543122344752192e-18,9.547918011776345e-18,3.663735981263017e-18,9.658940314238861e-18,9.119888948583288e-07,False,1.738226250713737e-07,1.414589622106277e-07,1.437637474621667e-07,1.4282499283257977e-07,2.7027322302419776e-07,4.4589102943248804e-07,1.601130608097634e-07,1.789022483766889e-07,2.7027322302419776e-07,0.0,2.111639486918853e-07,4.4589102943248804e-07,0.0,False,2.9360411167121485e-05,True,False,True,False,False,False,6.396531702090869e-08
