candidate,direction,actual_anchor_score_final,anchor_delta_vs_mixmin,mean_actual_anchor,min_set_score,max_set_score,mean_abs_prob_move_vs_mixmin,mean_abs_logit_move_vs_mixmin,max_abs_logit_move_vs_mixmin,pred_index,band,target_mask,base_cell_gate,gradient_gate,row_gate,shape,scale,cap,active_gate_mean,hash,world_all_worlds,world_all_better_rate,world_all_median_delta,world_all_p90_delta,world_all_max_delta,raw_energy_half_worlds,raw_energy_half_better_rate,raw_energy_half_median_delta,raw_energy_half_p90_delta,raw_energy_half_max_delta,raw_energy_quarter_worlds,raw_energy_quarter_better_rate,raw_energy_quarter_median_delta,raw_energy_quarter_p90_delta,raw_energy_quarter_max_delta,low_slack_half_worlds,low_slack_half_better_rate,low_slack_half_median_delta,low_slack_half_p90_delta,low_slack_half_max_delta,mean_prob_delta_Q1,mean_abs_prob_delta_Q1,mean_prob_delta_Q2,mean_abs_prob_delta_Q2,mean_prob_delta_Q3,mean_abs_prob_delta_Q3,mean_prob_delta_S1,mean_abs_prob_delta_S1,mean_prob_delta_S2,mean_abs_prob_delta_S2,mean_prob_delta_S3,mean_abs_prob_delta_S3,mean_prob_delta_S4,mean_abs_prob_delta_S4,world_support_score,prefilter_keep,hidden_delta_subject_mean,hidden_delta_calendar_count_strict,hidden_delta_raw_phone_base,hidden_delta_transition_row_safe,hidden_delta_transition_balanced_hidden_sign,hidden_delta_transition_aggressive_hidden_sign,hidden_delta_core_median,hidden_core_mean_delta,hidden_core_max_delta,hidden_core_improve_count,hidden_all_mean_delta,hidden_all_max_delta,hidden_all_improve_count,hidden_guard,validation_support_score,anchor_beats_mixmin,anchor_margin_gate,movement_guard,world_guard,eligible_submission_gate,diagnostic_reverse_gate,selection_score
toward_teacher|low_slack_half|no_q2_s3|all|grad_all_abs50|teacher_row_top50|flat|s2.80|c0.120,toward_teacher,0.5794588583087646,0.0017243706021172756,0.5791167078261328,0.5784061325436671,0.5800621836946287,0.010742244774831997,0.05548800000000006,0.33600000000000163,7027.0,low_slack_half,no_q2_s3,all,grad_all_abs50,teacher_row_top50,flat,2.8,0.12,0.16514285714285715,f6eaf7e2,45.0,1.0,-0.0077854803078521995,-0.0035230803078522437,-0.002217480307852404,22.0,1.0,-0.009033480307852282,-0.005673480307852308,-0.004905480307852317,11.0,1.0,-0.017961480307852162,-0.009513480307852262,-0.009129480307852211,22.0,1.0,-0.007881480307852295,-0.005692680307852305,-0.003369480307852224,-0.0016960887350809164,0.017036040725059532,7.993605777301126e-18,1.0658141036401503e-17,0.0007204057998233293,0.01822534157676247,0.0074925026106034045,0.018623415305427278,0.007090944902954689,0.008995052237426126,1.5543122344752192e-18,9.547918011776345e-18,-0.002653349935232907,0.012315863579148548,-0.021118398415600446,True,-0.007056115673586771,-0.007348694112522813,-0.0077048459093651545,-0.007736543018838082,-0.006563693527736447,-0.004281900171635877,-0.0076542518264779424,-0.007317871344025589,-0.006563693527736447,4.0,-0.006906577748594727,-0.004281900171635877,7.0,True,-0.021118398415600446,False,False,True,True,False,False,0.0018341306021172766
toward_teacher|all|all|support60|grad_all_4of6|all|core_gain|s2.80|c0.180,toward_teacher,0.5794600164793245,0.0017255287726771762,0.5791131302841762,0.5785636927773423,0.5799925271185644,0.009501337678928029,0.04196362687123866,0.5040000000000003,629.0,all,all,support60,grad_all_4of6,all,core_gain,2.8,0.18,0.15314285714285714,109453a7,45.0,1.0,-0.0097388047551632,-0.007863168904529049,-0.0013973358696890426,22.0,1.0,-0.00943711553391513,-0.008800776082545236,-0.00865893370204951,11.0,1.0,-0.015970218126584834,-0.00928004732029708,-0.009234242693122452,22.0,1.0,-0.009860225255454158,-0.008227255707158054,-0.0013973358696890426,-1.699005597735992e-05,0.005150130269720256,0.0050639444852279576,0.01358632303343926,0.006540413509715161,0.009834420722890619,0.008183109798726987,0.010247270231587759,0.012457361120082704,0.013354410981429423,0.0081119131563941,0.008111913156394106,0.0015038737503638851,0.006224895357034768,-0.019264110432175425,True,-0.0026840986248418686,-0.0021656776463135907,-0.0024377235990361568,-0.0024981433059445557,-0.003764971726884503,-0.003820384701238133,-0.002763413807975179,-0.0027829466950523574,-0.0021656776463135907,4.0,-0.0028763447731762837,-0.0021656776463135907,7.0,True,-0.019264110432175425,False,False,True,True,False,False,0.0017255287726771762
toward_teacher|low_slack_half|all|support60|grad_all_abs50|all|flat|s2.00|c0.180,toward_teacher,0.5794614403369273,0.0017269526302798877,0.5791775209269613,0.5786524287515511,0.5799515940997683,0.009304323690238528,0.040937142857142936,0.360000000000001,6739.0,low_slack_half,all,support60,grad_all_abs50,all,flat,2.0,0.18,0.11371428571428571,933649e9,45.0,1.0,-0.01003707532900866,-0.0046062181861515885,-0.0022199324718660263,22.0,1.0,-0.008288503900437338,-0.003104503900437244,-0.0022199324718660263,11.0,1.0,-0.014768503900437269,-0.008597075329008663,-0.007979932471866014,22.0,1.0,-0.01106564675758015,-0.006313646757580145,-0.0026313610432945334,0.0016164874865706067,0.00736770713413258,0.006344249835124751,0.011883396048557376,0.005798679241698654,0.011103982696080617,0.00917471321371308,0.012944569974890182,0.009305165349973405,0.009305165349973417,0.006909601439003461,0.006909601439003469,0.002172940071978466,0.005615843189032058,-0.0179214802655903,True,-0.002533504072254833,-0.0019522801078937224,-0.002268827878774915,-0.002302368194194493,-0.0037199182719453994,-0.004724473659454831,-0.0024965893407830064,-0.002609403899849261,-0.0019522801078937224,4.0,-0.0028568516464716,-0.0019522801078937224,7.0,True,-0.0179214802655903,False,False,True,True,False,False,0.0017269526302798877
toward_teacher|low_slack_half|all|raw_agree|grad_all_abs50|all|core_gain|s2.80|c0.120,toward_teacher,0.5794615764805983,0.0017270887739508911,0.5790942816791286,0.5782275163914583,0.5800953770740703,0.014731922918483594,0.07419132224556256,0.3360000000000012,6502.0,low_slack_half,all,raw_agree,grad_all_abs50,all,core_gain,2.8,0.12,0.3462857142857143,8b85c3cb,45.0,1.0,-0.010936146096198973,-0.006522474043968707,-0.004928473616290452,22.0,1.0,-0.01562174737237626,-0.008521738243705574,-0.007697765846770954,11.0,1.0,-0.024198780643305384,-0.016083021625849736,-0.015756569274879673,22.0,1.0,-0.011734143404955377,-0.009657958546119427,-0.004928473616290452,-0.0003832944444407929,0.014423407638685862,0.004779563428208738,0.019134672017685747,0.001394839401747726,0.017835966857110655,0.007212845195583857,0.017082467606042286,0.009085151535093539,0.010883418613998243,0.008182187562812231,0.009480726241457502,-0.00493652342373211,0.014282801454404862,-0.029313150659387714,True,-0.009560627803522403,-0.010730982118685062,-0.010395645779295082,-0.010313743533859498,-0.008807820560341018,-0.0060347313222909316,-0.010782426141115242,-0.0101792186498591,-0.008807820560341018,4.0,-0.009517996751301319,-0.0060347313222909316,7.0,True,-0.029313150659387714,False,False,True,True,False,False,0.0022109152188621423
toward_teacher|low_slack_half|all|raw_agree|grad_all_4of6|teacher_row_top50|flat|s1.40|c0.180,toward_teacher,0.5794632823712299,0.0017287946645825336,0.5791341077585139,0.5784199942536186,0.5800679058073515,0.014231581719007543,0.07098809446647875,0.2520000000000029,6444.0,low_slack_half,all,raw_agree,grad_all_4of6,teacher_row_top50,flat,1.4,0.18,0.2948571428571429,6597e039,45.0,1.0,-0.009660570864371665,-0.005823898229453617,-0.004277296435486466,22.0,1.0,-0.010882196135672484,-0.006882384989903609,-0.006038942654758128,11.0,1.0,-0.019690159090454684,-0.011340091509827066,-0.011116323117241311,22.0,1.0,-0.010633119891694798,-0.008583112006437943,-0.004277296435486466,-0.001152175063076866,0.01438406812835781,0.004363399327844527,0.017846849866933547,0.00029779052536266893,0.01715191826040447,0.00569541019849197,0.01513855428998775,0.0088059002324699,0.013067341766258482,0.005239331344197698,0.008053669241804463,-0.001744274607113421,0.013978670479306265,-0.023491239054348616,True,-0.006903385907101933,-0.007554819301462179,-0.007634459678834693,-0.007615260145946046,-0.00644859149926269,-0.0034235635976243017,-0.007705191098174247,-0.007335765394433452,-0.00644859149926269,4.0,-0.006755038746915155,-0.0034235635976243017,7.0,True,-0.023491239054348616,False,False,True,True,False,False,0.0021485565539121083
toward_teacher|low_slack_half|no_s3|all|grad_all_abs50|all|flat|s2.00|c0.120,toward_teacher,0.5794689880811447,0.0017345003744972942,0.5791790386929432,0.5784080751567823,0.5800199765111964,0.015440187477850423,0.07776000000000004,0.240000000000002,7740.0,low_slack_half,no_s3,all,grad_all_abs50,all,flat,2.0,0.12,0.324,5dc3751d,45.0,1.0,-0.010125394556236511,-0.005791680270522281,-0.004639680270522306,22.0,1.0,-0.014102537413379468,-0.007615680270522313,-0.006696823127665175,11.0,1.0,-0.022742537413379393,-0.014651108841950755,-0.014239680270522359,22.0,1.0,-0.010879680270522274,-0.008287680270522289,-0.005462537413379431,-2.4540556021369398e-05,0.018414348171550438,0.005071907845924813,0.021740601382106296,0.001690386349845511,0.02091924034966356,0.007438962162689447,0.0230883888322491,0.008244048358532473,0.009909096235950364,1.5543122344752192e-18,9.547918011776345e-18,-0.003981728268937302,0.014009637373433198,-0.027417854079490732,True,-0.009839474327818065,-0.01055260497790389,-0.010431623565006376,-0.010384138987949099,-0.008773984281891023,-0.004998236616294727,-0.010580502572975825,-0.010084678849444279,-0.008773984281891023,4.0,-0.009365795047119858,-0.004998236616294727,7.0,True,-0.027417854079490732,False,False,True,True,False,False,0.0022897003744972947
toward_teacher|low_slack_half|all|all|grad_all_abs50|all|core_gain|s2.80|c0.120,toward_teacher,0.5794748427996339,0.0017403550929865341,0.5791055022771758,0.5782277619791606,0.5801151342720381,0.014843377348352125,0.07468595190226733,0.3360000000000012,6250.0,low_slack_half,all,all,grad_all_abs50,all,core_gain,2.8,0.12,0.34914285714285714,1ec69bce,45.0,1.0,-0.011143477169134552,-0.006530245650382271,-0.004974578301392696,22.0,1.0,-0.015765189980830707,-0.008483257465653909,-0.007787665870965466,11.0,1.0,-0.024180996863926496,-0.016226464234304294,-0.01590001188333412,22.0,1.0,-0.01190953024565039,-0.009796847443895107,-0.004974578301392696,-0.0003832944444407929,0.014423407638685862,0.004851429376462641,0.01920653796593965,0.001394839401747726,0.017835966857110655,0.007323856019406211,0.017193478429864642,0.009085151535093539,0.010883418613998243,0.007959999035028897,0.009819377813342418,-0.004677870758613568,0.014541454119523402,-0.029351960639416023,True,-0.00955697541970657,-0.010768518618315959,-0.010379089287041232,-0.010301742309489437,-0.008873026545564211,-0.006242035711758964,-0.010814504154192273,-0.010208784651278419,-0.008873026545564211,4.0,-0.00956227029229552,-0.006242035711758964,7.0,True,-0.029351960639416023,False,False,True,True,False,False,0.0022340741310318806
toward_teacher|all|no_s3|raw_agree|grad_all_abs50|all|flat|s2.00|c0.120,toward_teacher,0.5794820511620824,0.0017475634554350306,0.5791829046409991,0.578449246781979,0.5800094513625631,0.015614703436277105,0.07844571428571431,0.240000000000002,1944.0,all,no_s3,raw_agree,grad_all_abs50,all,flat,2.0,0.12,0.32685714285714285,b9f6879f,45.0,1.0,-0.009207183635769223,-0.006299755064340728,-0.0033100407786263997,22.0,1.0,-0.013870040778626358,-0.011401469350054826,-0.009207183635769223,11.0,1.0,-0.024567183635769152,-0.014418612207197756,-0.014144326492912085,22.0,1.0,-0.009070040778626332,-0.006560326492912159,-0.0033100407786263997,0.0010616399409487023,0.02071473977720355,0.005755390157417727,0.022851147681466028,0.0019241997764153286,0.01878964340475002,0.0077274803696498065,0.022432747030607013,0.009589960904909777,0.010439074411258641,1.5543122344752192e-18,9.547918011776345e-18,-0.004493606317785277,0.014075571748654477,-0.029092555051145514,True,-0.010257273453734728,-0.010658128695950175,-0.0108196988843684,-0.01079605913889381,-0.008484491439288866,-0.0029556431984205656,-0.010743200464566005,-0.010176379871043362,-0.008484491439288866,4.0,-0.009244927896460364,-0.0029556431984205656,7.0,True,-0.029092555051145514,False,False,True,True,False,False,0.0023164777411493168
toward_teacher|all|all|all|grad_core_top50|teacher_row_top50|flat|s1.40|c0.180,toward_teacher,0.5794880304114806,0.0017535427048331886,0.5791546702808726,0.5784124163187042,0.5800813150993089,0.014120740654100692,0.07146788237227787,0.2520000000000029,60.0,all,all,all,grad_core_top50,teacher_row_top50,flat,1.4,0.18,0.2874285714285714,f909a72b,45.0,1.0,-0.00990691287807266,-0.006431207760695567,-0.0021975823905603376,22.0,1.0,-0.012085718596284212,-0.010349315323070063,-0.00870707118293268,11.0,1.0,-0.021740976581801075,-0.01153585082305264,-0.011391850823052718,22.0,1.0,-0.009378448533393369,-0.006957403743566458,-0.0021975823905603376,2.4930990285119803e-05,0.014760671046795359,0.006987761262629463,0.018308624348256537,0.001666895625982026,0.01576797484047322,0.00642134962724435,0.015425324934625782,0.009296577421872931,0.01195510049644642,0.004088653767574431,0.009110664546239594,-0.002169021069393631,0.01351682436586794,-0.0256156305753715,True,-0.006978106523742755,-0.008009713334915736,-0.008028440717216756,-0.007989470196821502,-0.006820827550769404,-0.00459481762082381,-0.008283794086075158,-0.007785693922244263,-0.006820827550769404,4.0,-0.007243595718623589,-0.00459481762082381,7.0,True,-0.0256156305753715,False,False,True,True,False,False,0.002182900352278746
toward_teacher|all|no_s3|all|grad_all_abs50|all|flat|s2.00|c0.120,toward_teacher,0.5794896606801675,0.001755172973520125,0.5791899771709859,0.5784508960292136,0.5800203476770478,0.015674102538964247,0.07872000000000003,0.240000000000002,1692.0,all,no_s3,all,grad_all_abs50,all,flat,2.0,0.12,0.328,082c9983,45.0,1.0,-0.009304142514801383,-0.006286999657658554,-0.0034069996576585604,22.0,1.0,-0.013966999657658519,-0.011361285371944151,-0.009304142514801383,11.0,1.0,-0.024664142514801313,-0.014515571086229806,-0.014241285371944246,22.0,1.0,-0.009166999657658492,-0.006410428229087115,-0.0034069996576585604,0.0010616399409487023,0.02071473977720355,0.005932863103127341,0.02302862062717564,0.0019241997764153286,0.01878964340475002,0.0077274803696498065,0.022432747030607013,0.009589960904909777,0.010439074411258641,1.5543122344752192e-18,9.547918011776345e-18,-0.004255285544684913,0.01431389252175484,-0.029223449537838904,True,-0.010261928846779234,-0.01066556432247201,-0.01081128671568965,-0.010791546252835071,-0.00850973235101915,-0.0030525879479224027,-0.010745611842793434,-0.010183048807993561,-0.00850973235101915,4.0,-0.009262608325644421,-0.0030525879479224027,7.0,True,-0.029223449537838904,False,False,True,True,False,False,0.0023295729735201254
toward_teacher|low_slack_half|all|all|grad_all_4of6|teacher_row_top50|flat|s1.40|c0.180,toward_teacher,0.5794930821851092,0.001758594478461828,0.5791611014443728,0.5784392300749537,0.5801047440290733,0.01449826537743472,0.0722834910262514,0.2520000000000029,6192.0,low_slack_half,all,all,grad_all_4of6,teacher_row_top50,flat,1.4,0.18,0.30057142857142854,da0fe348,45.0,1.0,-0.009663286816578687,-0.005784508006449784,-0.004479973930611947,22.0,1.0,-0.011120215754165219,-0.006632751527849508,-0.005897658606965117,11.0,1.0,-0.019692875042661817,-0.011555313319423277,-0.011331544926837522,22.0,1.0,-0.010901558422524327,-0.008762582848542543,-0.004568012387693443,-0.001152175063076866,0.01438406812835781,0.004634938458440126,0.018118388997529145,0.0007470430309057385,0.017601170765947544,0.005943619351094014,0.015386763442589792,0.008992509582375156,0.01325395111616374,0.005199866622238879,0.008514754429380439,-0.001494184324345111,0.014228760762074575,-0.023548032054175504,True,-0.006881568563720242,-0.007585115208047277,-0.007585862573177504,-0.007588187718701178,-0.006577789981975779,-0.0038582159221950407,-0.007732273403853629,-0.007370260291763547,-0.006577789981975779,4.0,-0.006829859053095807,-0.0038582159221950407,7.0,True,-0.023548032054175504,False,False,True,True,False,False,0.0022042642989868557
toward_teacher|all|no_s3|support60|grad_all_4of6|all|flat|s2.80|c0.120,toward_teacher,0.5794956630423386,0.0017611753356912008,0.579203783072835,0.5787734384679771,0.5799229641187833,0.010002610419091411,0.04430456349310922,0.33600000000000074,2113.0,all,no_s3,support60,grad_all_4of6,all,flat,2.8,0.12,0.13257142857142856,dd4e72f8,45.0,1.0,-0.009070029199943153,-0.007305395523332825,-0.0024969564009748035,22.0,1.0,-0.009134125751472488,-0.008048095712798974,-0.007470222303001761,11.0,1.0,-0.01632095640097464,-0.009070029199943264,-0.009070029199943153,22.0,1.0,-0.009080578102890924,-0.007340100051663711,-0.0024969564009748035,0.00061620334358004,0.007774883320266595,0.007190595213636955,0.014978088027901137,0.009372821255674913,0.013070388936052807,0.010356304100322383,0.013456887508152677,0.011469360642013544,0.013262423131950763,1.5543122344752192e-18,9.547918011776345e-18,0.0029227571266816884,0.007475602009315887,-0.01949546662095477,True,-0.002317720312074445,-0.0014062171771048737,-0.0019683239056373925,-0.002031495802770067,-0.003532910748400897,-0.003382180277937241,-0.002177570074725188,-0.002271255476467088,-0.0014062171771048737,4.0,-0.002402345471235729,-0.0014062171771048737,7.0,True,-0.01949546662095477,False,False,True,True,False,False,0.0017611753356912008
toward_teacher|low_slack_half|no_s3|support60|grad_all_4of6|all|flat|s2.80|c0.120,toward_teacher,0.5795039628944533,0.0017694751878059023,0.5792289091168817,0.5788146278955535,0.5799185796480466,0.010031871857682815,0.044118988285221504,0.33600000000000074,8161.0,low_slack_half,no_s3,support60,grad_all_4of6,all,flat,2.8,0.12,0.13142857142857142,4d0b21f1,45.0,1.0,-0.009845024637078814,-0.004946229322990225,-0.002741024637078926,22.0,1.0,-0.009406036351857272,-0.0036667258085566557,-0.002741024637078926,11.0,1.0,-0.0148370246370787,-0.009694036351857171,-0.009118036351857373,22.0,1.0,-0.01092153049446809,-0.006277925808556711,-0.003893024637078746,0.001047960817380826,0.008008840991257786,0.00887548686630332,0.014703086115173042,0.0077061739523601284,0.013296862094331346,0.011101246928624721,0.014607369749392122,0.009996457981619489,0.011789520471556708,1.5543122344752192e-18,9.547918011776345e-18,0.0032882667977379185,0.007817423582068692,-0.018245036188750875,True,-0.0022076520870697447,-0.0014907655386806606,-0.0019420098419241638,-0.0020036958223730306,-0.0038668992518827716,-0.0056376705084904,-0.002193019506278926,-0.0023731735346916305,-0.0014907655386806606,4.0,-0.0027631017938142426,-0.0014907655386806606,7.0,True,-0.018245036188750875,False,False,True,True,False,False,0.0017694751878059023
toward_teacher|low_slack_half|no_q2|support60|grad_core_top50|all|flat|s2.00|c0.180,toward_teacher,0.579507061295293,0.0017725735886455762,0.579211112348414,0.5787156167176447,0.5799875410319384,0.009362971055819132,0.04217058567716093,0.360000000000001,8839.0,low_slack_half,no_q2,support60,grad_core_top50,all,flat,2.0,0.18,0.11714285714285715,8f96bf22,45.0,1.0,-0.008458328057462161,-0.003808342306051648,-0.0018754709146051596,22.0,1.0,-0.007017485163194448,-0.0027394709146050526,-0.0018754709146051596,11.0,1.0,-0.013806056591765814,-0.007428913734622955,-0.006606056591765941,22.0,1.0,-0.009897485163194553,-0.005310056591765841,-0.0022860565917659503,0.0008085154375889656,0.008880736235309432,7.993605777301126e-18,1.0658141036401503e-17,0.007646290442609833,0.013601383647000191,0.011897580599281078,0.015667437360458183,0.010100906669694574,0.01201399358739585,0.009029520548674739,0.009029520548674745,0.0021796035271182774,0.006347726011895526,-0.01650911783116777,True,-0.0017785768767730747,-0.0015643440380047613,-0.001673655438078625,-0.0016469154406596465,-0.0038542229183907706,-0.006679913447531938,-0.0021244839150326156,-0.002304176577376693,-0.0015643440380047613,4.0,-0.0027603017249244904,-0.0015643440380047613,7.0,True,-0.01650911783116777,False,False,True,True,False,False,0.0017725735886455762
toward_teacher|low_slack_half|all|support60|grad_all_4of6|all|core_gain|s2.80|c0.180,toward_teacher,0.5795192604991323,0.001784772792484901,0.5791880880738219,0.5786756189907012,0.5800276406273674,0.009797771917990252,0.04311544356901228,0.5040000000000007,6677.0,low_slack_half,all,support60,grad_all_4of6,all,core_gain,2.8,0.18,0.15314285714285714,a19a7c56,45.0,1.0,-0.010440522916491557,-0.005324367361908843,-0.0027021839822881644,22.0,1.0,-0.009639982421226545,-0.004637527034889995,-0.00401989531635516,11.0,1.0,-0.015747318531678878,-0.009887739803985385,-0.009392225038467705,22.0,1.0,-0.011617255949465388,-0.006899164804143448,-0.0027021839822881644,0.000508047407718836,0.005660531482513223,0.006761982602458549,0.01312577729093132,0.005609768036263754,0.010579477622420822,0.00863036810355657,0.011868060097290656,0.010805532594534902,0.011817420887859772,0.00897574761552838,0.008975747615528388,0.0024334306413889293,0.006557388429387593,-0.01926330577432438,True,-0.0026782328904724206,-0.0023029703707838634,-0.0024617197091234555,-0.0025004535409332007,-0.003982577897872042,-0.005502889514370279,-0.0028147815076889904,-0.0028905123713670877,-0.0023029703707838634,4.0,-0.003177660775892036,-0.0023029703707838634,7.0,True,-0.01926330577432438,False,False,True,True,False,False,0.001784772792484901
toward_teacher|low_slack_half|all|support60|grad_core_top50|all|core_gain|s2.80|c0.180,toward_teacher,0.5795222759263955,0.001787788219748121,0.5791904179327835,0.5786819263900863,0.5800271472776851,0.00963878137642766,0.04222938438761276,0.5040000000000007,6593.0,low_slack_half,all,support60,grad_core_top50,all,core_gain,2.8,0.18,0.144,c74ee5e7,45.0,1.0,-0.010570780295331206,-0.005323482680789148,-0.0025199566846818566,22.0,1.0,-0.00924998495887297,-0.004202641203020082,-0.003650628068654793,11.0,1.0,-0.015615264938923401,-0.009540084780708225,-0.008959885137037715,22.0,1.0,-0.01179904745305732,-0.006584265549517871,-0.0025199566846818566,0.0003701655769398997,0.005798413313292159,0.007103254201127578,0.013213011534089023,0.005381073357740064,0.01036811767992733,0.008690808570653389,0.011928500564387474,0.010706291520034954,0.011718179813359821,0.00865702471558522,0.00865702471558523,0.0019522563408319617,0.0057882220143525885,-0.01905736416363358,True,-0.0026027089110919333,-0.0023672327899804113,-0.0024485300801581067,-0.002476536190357481,-0.003901297059004216,-0.005309012426683135,-0.002845789794859277,-0.002890712431000503,-0.0023672327899804113,4.0,-0.0031358724645906516,-0.0023672327899804113,7.0,True,-0.01905736416363358,False,False,True,True,False,False,0.001787788219748121
toward_teacher|low_slack_half|no_s3|raw_agree|grad_all_abs50|all|core_gain|s2.00|c0.180,toward_teacher,0.5795260778547341,0.0017915901480867191,0.5791536033774838,0.5783870857036273,0.5801207494284313,0.014342913282504307,0.07258269979096842,0.3600000000000012,8020.0,low_slack_half,no_s3,raw_agree,grad_all_abs50,all,core_gain,2.0,0.18,0.3222857142857143,5b121160,45.0,1.0,-0.010957906107026849,-0.005847537306811534,-0.005099655967763406,22.0,1.0,-0.015250379545192538,-0.008481271420336505,-0.0075928170248010796,11.0,1.0,-0.02407814605771208,-0.015744601959628457,-0.01539483158358912,22.0,1.0,-0.011352461014551452,-0.009104002163752756,-0.005099655967763406,-0.0004033458882710774,0.015494610957311191,0.005112913911414222,0.020522920214586547,0.0014517157623777437,0.019123640799298833,0.007657395576704383,0.01827137749269085,0.009712196513951565,0.011652511417498353,1.5543122344752192e-18,9.547918011776345e-18,-0.005311816113906233,0.015335332096144374,-0.02911008715832188,True,-0.00993773774407658,-0.0107375144595524,-0.010696865421143897,-0.010669913935775766,-0.008677393503485287,-0.00448773699845606,-0.010854659784252152,-0.010241608292108434,-0.008677393503485287,4.0,-0.009437403120963164,-0.00448773699845606,7.0,True,-0.02911008715832188,False,False,True,True,False,False,0.0022432441439060873
toward_teacher|all|all|support60|grad_core_top50|all|flat|s2.80|c0.120,toward_teacher,0.5795271830772046,0.0017926953705572624,0.5792153668361851,0.5786638978802677,0.580041834313696,0.010249907911050233,0.045888000000000075,0.33600000000000074,517.0,all,all,support60,grad_core_top50,all,flat,2.8,0.12,0.13657142857142857,6bd07670,45.0,1.0,-0.009816100243671744,-0.00778090024367184,-0.0017521002436717836,22.0,1.0,-0.009528100243671789,-0.007915300243671819,-0.007512100243671882,11.0,1.0,-0.016728100243671662,-0.008856100243671783,-0.008664100243671813,22.0,1.0,-0.010200100243671795,-0.0081073002436718,-0.0017521002436717836,4.750141892480242e-06,0.007717258529750548,0.007091774597756587,0.014212943743384951,0.00829498188048294,0.011949823272418244,0.010273927140688923,0.013374510548519219,0.010480139503787,0.011681559760082184,0.007539252949863886,0.007539252949863894,0.0013536293815250833,0.005274006573332592,-0.019923735328956783,True,-0.0023424418118780377,-0.0016922903068898876,-0.0021021091518678148,-0.002124540584721668,-0.0037885853274363113,-0.004097776077258364,-0.002447170289725409,-0.0025075387689798556,-0.0016922903068898876,4.0,-0.0026564162213967846,-0.0016922903068898876,7.0,True,-0.019923735328956783,False,False,True,True,False,False,0.0017926953705572624
toward_teacher|all|no_q2|support60|grad_all_4of6|all|flat|s2.00|c0.180,toward_teacher,0.5795280982577036,0.0017936105510562017,0.57921240312185,0.578695478758974,0.5800371902499274,0.009679120896603714,0.044361791513359616,0.360000000000001,2875.0,all,no_q2,support60,grad_all_4of6,all,flat,2.0,0.18,0.12457142857142857,bade6502,45.0,1.0,-0.008209578583150856,-0.006334336763270576,-0.0015484868633970361,22.0,1.0,-0.008828812298173505,-0.007478287942478401,-0.00686114508533564,11.0,1.0,-0.01530881229817338,-0.008209578583150967,-0.008209578583150856,22.0,1.0,-0.008262052583519364,-0.006580426501590386,-0.0015484868633970361,0.0006744995226255918,0.008302478108596007,7.993605777301126e-18,1.0658141036401503e-17,0.009975793461853,0.01394367780062182,0.010989714765598972,0.014318676406906726,0.012171953095596919,0.014085040013298196,0.009108407863190423,0.00910840786319043,0.0031241734116240925,0.00799556608361281,-0.018182164802276208,True,-0.001858488416205728,-0.0012116254021758976,-0.0016067240088030177,-0.0016042533757961719,-0.0035619734402407843,-0.004443889246400046,-0.0019050485478712131,-0.002071342849772728,-0.0012116254021758976,4.0,-0.0023131432053561224,-0.0012116254021758976,7.0,True,-0.018182164802276208,False,False,True,True,False,False,0.0017936105510562017
toward_teacher|low_slack_half|no_s3|all|grad_all_abs50|all|core_gain|s2.00|c0.180,toward_teacher,0.5795333489449617,0.0017988612383142977,0.5791596478294516,0.5783876472450272,0.5801322323082583,0.014410431305186239,0.07286815724569076,0.3600000000000012,7768.0,low_slack_half,no_s3,all,grad_all_abs50,all,core_gain,2.0,0.18,0.324,a4b4190a,45.0,1.0,-0.011076994221887904,-0.005925554265934795,-0.00521874408262446,22.0,1.0,-0.015301015733823808,-0.008487122452482959,-0.007586086158868133,11.0,1.0,-0.024128782246343405,-0.015795238148259783,-0.015445467772220334,22.0,1.0,-0.011471549129412562,-0.009027785302970591,-0.00521874408262446,-0.0004033458882710774,0.015494610957311191,0.00518978813907547,0.02059979444224779,0.0014517157623777437,0.019123640799298833,0.0077762915280015065,0.018390273443987974,0.009712196513951565,0.011652511417498353,1.5543122344752192e-18,9.547918011776345e-18,-0.005034960134091081,0.015612188075959524,-0.029185291205597142,True,-0.009932194897195878,-0.010754950831285748,-0.010687907520170459,-0.010666847379610211,-0.008704821411428476,-0.004606813808773147,-0.01086624777753531,-0.010253481885104998,-0.008704821411428476,4.0,-0.009459969089428462,-0.004606813808773147,7.0,True,-0.029185291205597142,False,False,True,True,False,False,0.0022562243832281127
