target,view_id,split,policy,style,background,rho_name,rho,base_loss,cv_loss,actual_delta,full_fit_loss,full_d,fold_d_mean,fold_d_std,null_best,null_median,null_q20,dominance,placebo_adjusted_vs_median,tail_train_rows,tail_test_rows,bg_train_rows,sign_ok,gate,threshold,threshold_lo,threshold_hi,bg_threshold,bg_threshold_lo,bg_threshold_hi
Q1,jepa_resid,dateblock,pos_q85,const,mid_q35_q75,opp050,-0.5,0.6789693600090467,0.6624542091694113,-0.016515150839635395,0.659334321938475,-0.55,-0.55,0.0,-0.00826774113152906,0.00034970956921620555,-0.0032772242258328746,1.0,-0.0168648604088516,68,24,179,True,True,0.1164526979966041,,,,-0.048501257765265024,0.05867190449862961
Q1,jepa_resid,dateblock,pos_q83,softplus,mid_q35_q75,opp025,-0.25,0.6789693600090467,0.6624580134579723,-0.016511346551074446,0.6582445521133771,-0.55,-0.55,0.0,-0.007456515180246814,0.00029372585118120353,-0.0038479879874387278,1.0,-0.01680507240225565,77,30,179,True,True,0.1054939428018848,,,,-0.048501257765265024,0.05867190449862961
Q1,jepa_resid,dateblock,pos_q75,rank,mid_q35_q75,opp075,-0.75,0.6789693600090467,0.6624683391506302,-0.016501020858416537,0.6563599783038575,-0.55,-0.55,0.0,-0.0071824462431322456,0.0008703165014969927,-0.0039175958618334885,1.0,-0.01737133735991353,113,58,179,True,True,0.0586719044986296,,,,-0.048501257765265024,0.05867190449862961
Q1,jepa_resid,dateblock,pos_q80,const,mid_q25_q65,opp025,-0.25,0.6789693600090467,0.6624707270494259,-0.01649863295962084,0.6594703325153342,-0.55,-0.55,0.0,-0.017097260238538303,-0.001865515776845239,-0.009761619940822808,0.9583333333333334,-0.014633117182775601,90,42,179,True,True,0.0854574613021681,,,,-0.07958315678325517,0.030181709715514454
Q1,jepa_resid,dateblock,pos_q85,const,mid_q35_q75,massneutral,-0.3798882681564245,0.6789693600090467,0.6624724737646991,-0.01649688624434764,0.6593525865337627,-0.55,-0.55,0.0,-0.008893742215669298,-0.0006185508542110862,-0.004408166507014677,1.0,-0.015878335390136555,68,24,179,True,True,0.1164526979966041,,,,-0.048501257765265024,0.05867190449862961
Q1,jepa_resid,dateblock,pos_q80,softplus,mid_q25_q65,opp025,-0.25,0.6789693600090467,0.6624859830244998,-0.016483376984546938,0.6577401585969679,-0.55,-0.55,0.0,-0.01428994161574626,0.00016472554962193575,-0.005892040551172337,1.0,-0.016648102534168874,90,42,179,True,True,0.0854574613021681,,,,-0.07958315678325517,0.030181709715514454
Q1,jepa_resid,dateblock,pos_q83,const,mid_q25_q65,opp075,-0.75,0.6789693600090467,0.6624959252861442,-0.016473434722902525,0.6598107989265698,-0.55,-0.55,0.0,-0.014093992240485687,0.001129404727257477,-0.003618349592409919,1.0,-0.01760283945016,77,30,179,True,True,0.1054939428018848,,,,-0.07958315678325517,0.030181709715514454
Q1,jepa_resid,dateblock,pos_q75,softplus,mid_q25_q65,opp075,-0.75,0.6789693600090467,0.6624986823568696,-0.016470677652177135,0.65753408905474,-0.55,-0.55,0.0,-0.0187416372273278,-0.0009397161119136244,-0.00498457512029109,0.9583333333333334,-0.01553096154026351,113,58,179,True,True,0.0586719044986296,,,,-0.07958315678325517,0.030181709715514454
Q1,jepa_resid,dateblock,pos_q78,const,low_q35,opp025,-0.25,0.6789693600090467,0.6625214809726279,-0.016447879036418867,0.6597324959144125,-0.55,-0.55,0.0,-0.011382250148045281,0.0007603641980656883,-0.007536045568182969,1.0,-0.017208243234484555,99,52,158,True,True,0.0682808119114145,,,-0.048501257765265024,,
Q1,jepa_resid,dateblock,pos_q75,const,mid_q35_q75,opp100,-1.0,0.6789693600090467,0.6625248026951955,-0.016444557313851194,0.6620992798301394,-0.49000000000000005,-0.4880000000000001,0.04955804677345547,-0.003479614941099829,0.0003054847604481714,-0.0022312165298902674,1.0,-0.016750042074299365,113,58,179,True,True,0.0586719044986296,,,,-0.048501257765265024,0.05867190449862961
Q1,jepa_resid,dateblock,pos_q83,softplus,mid_q25_q65,massneutral,-0.42765382863010515,0.6789693600090467,0.6625266505189717,-0.01644270949007498,0.6583131891743765,-0.55,-0.55,0.0,-0.011873040352680442,0.0005914486183793422,-0.005908309246080124,1.0,-0.017034158108454323,77,30,179,True,True,0.1054939428018848,,,,-0.07958315678325517,0.030181709715514454
Q1,jepa_resid,dateblock,pos_q85,softplus,low_q25,massneutral,-0.5982357336054279,0.6789693600090467,0.6625575519249903,-0.0164118080840564,0.6588605038831674,-0.55,-0.55,0.0,-0.015141891707787458,0.00041063306402616684,-0.007748244852823504,1.0,-0.016822441148082568,68,24,113,True,True,0.1164526979966041,,,-0.07958315678325517,,
Q1,jepa_resid,dateblock,pos_q78,const,mid_q25_q65,opp050,-0.5,0.6789693600090467,0.6625614626891541,-0.016407897319892673,0.6597724776309388,-0.55,-0.55,0.0,-0.010919562706925623,0.0002328233683830394,-0.004535340888142403,1.0,-0.016640720688275712,99,52,179,True,True,0.0682808119114145,,,,-0.07958315678325517,0.030181709715514454
Q1,jepa_resid,dateblock,pos_q75,const,low_q35,opp075,-0.75,0.6789693600090467,0.6625951793433268,-0.01637418066571994,0.6596788050117637,-0.55,-0.5439999999999999,0.01200000000000001,-0.012645555647661677,-0.0003596371258673958,-0.004768907226154129,1.0,-0.016014543539852544,113,58,158,True,True,0.0586719044986296,,,-0.048501257765265024,,
Q1,jepa_resid,dateblock,pos_q75,softplus,low_q35,opp100,-1.0,0.6789693600090467,0.6626171729375275,-0.016352187071519197,0.6590994355720035,-0.535,-0.5150000000000001,0.03834057902536162,-0.011076084993462798,0.00140434762402325,-0.005007910951853911,1.0,-0.017756534695542447,113,58,158,True,True,0.0586719044986296,,,-0.048501257765265024,,
Q1,jepa_resid,dateblock,pos_q85,const,low_q35,massneutral,-0.43037974683544306,0.6789693600090467,0.6626257515434815,-0.016343608465565262,0.659505864312545,-0.55,-0.55,0.0,-0.013489893166006683,-9.186019725915262e-05,-0.008165529899346602,1.0,-0.01625174826830611,68,24,158,True,True,0.1164526979966041,,,-0.048501257765265024,,
Q1,jepa_resid,dateblock,pos_q83,softplus,low_q35,opp025,-0.25,0.6789693600090467,0.6626304587099253,-0.01633890129912141,0.6584169973653301,-0.55,-0.55,0.0,-0.012361896457201649,-0.0003460504019253685,-0.008309216166264677,1.0,-0.015992850897196043,77,30,158,True,True,0.1054939428018848,,,-0.048501257765265024,,
Q1,jepa_resid,dateblock,pos_q75,rank,low_q35,opp075,-0.75,0.6789693600090467,0.6626435213578783,-0.016325838651168434,0.6564682888097082,-0.55,-0.549,0.0020000000000000018,-0.01829126036958606,0.00047192619104963196,-0.006150631059271248,0.9583333333333334,-0.016797764842218066,113,58,158,True,True,0.0586719044986296,,,-0.048501257765265024,,
Q1,jepa_resid,dateblock,pos_q85,const,low_q35,opp050,-0.5,0.6789693600090467,0.6626564236046203,-0.016312936404426437,0.6595365363736838,-0.55,-0.55,0.0,-0.01591130308780153,6.25270285364854e-05,-0.008222914763178601,1.0,-0.016375463432962922,68,24,158,True,True,0.1164526979966041,,,-0.048501257765265024,,
Q1,jepa_resid,dateblock,pos_q78,softplus,mid_q35_q75,opp075,-0.75,0.6789693600090467,0.6626618884413941,-0.016307471567652665,0.6576989225882279,-0.55,-0.55,0.0,-0.008285636699598586,0.0006772070564297072,-0.004452957415739499,1.0,-0.016984678624082372,99,52,179,True,True,0.0682808119114145,,,,-0.048501257765265024,0.05867190449862961
Q1,jepa_resid,dateblock,pos_q78,const,mid_q25_q65,opp025,-0.25,0.6789693600090467,0.6626666664580064,-0.016302693551040304,0.6598776813997913,-0.55,-0.55,0.0,-0.01321880264000641,0.0005514607033509367,-0.007801824080223673,1.0,-0.01685415425439124,99,52,179,True,True,0.0682808119114145,,,,-0.07958315678325517,0.030181709715514454
Q1,jepa_resid,dateblock,pos_q75,const,low_q35,opp100,-1.0,0.6789693600090467,0.662669631326678,-0.01629972868236873,0.6620973832951822,-0.505,-0.488,0.052971690552596117,-0.014576068887892202,0.00010836346029030608,-0.004518652237240482,1.0,-0.016408092142659036,113,58,158,True,True,0.0586719044986296,,,-0.048501257765265024,,
Q1,jepa_resid,dateblock,pos_q83,softplus,mid_q25_q65,opp050,-0.5,0.6789693600090467,0.6626704404264516,-0.016298919582595106,0.6584569790818565,-0.55,-0.55,0.0,-0.008578666471822816,-3.9229709342392116e-05,-0.004509905563361593,1.0,-0.016259689873252714,77,30,179,True,True,0.1054939428018848,,,,-0.07958315678325517,0.030181709715514454
Q1,jepa_resid,dateblock,pos_q85,softplus,low_q25,opp050,-0.5,0.6789693600090467,0.6626768702491644,-0.01629248975988229,0.6589798222073414,-0.55,-0.55,0.0,-0.015902074288251633,-2.4599498399058284e-05,-0.010494474124583196,1.0,-0.01626789026148323,68,24,113,True,True,0.1164526979966041,,,-0.07958315678325517,,
Q1,jepa_resid,dateblock,pos_q75,const,mid_q25_q65,opp075,-0.75,0.6789693600090467,0.6626774470951096,-0.016291912913937168,0.6606582308236514,-0.55,-0.55,0.0,-0.007780460489406393,0.0003335193579642737,-0.0020387434436731186,1.0,-0.01662543227190144,113,58,179,True,True,0.0586719044986296,,,,-0.07958315678325517,0.030181709715514454
Q1,jepa_resid,dateblock,pos_q85,softplus,low_q25,opp075,-0.75,0.6789693600090467,0.6627085301842633,-0.016260829824783385,0.6590114821424403,-0.55,-0.55,0.0,-0.01955887767477571,-0.0008710169441933924,-0.008788522597465785,0.9583333333333334,-0.015389812880589993,68,24,113,True,True,0.1164526979966041,,,-0.07958315678325517,,
Q1,jepa_resid,dateblock,pos_q85,const,nontail_all,massneutral,-0.17801047120418848,0.6789693600090467,0.6627324266427662,-0.016236933366280515,0.6596125394118298,-0.55,-0.55,0.0,-0.009630785935624053,0.0006138596366951354,-0.007651919748215174,1.0,-0.01685079300297565,68,24,382,True,True,0.1164526979966041,,,,,
Q1,jepa_resid,dateblock,pos_q75,softplus,mid_q35_q75,opp100,-1.0,0.6789693600090467,0.6627488203240667,-0.01622053968498005,0.65914827769889,-0.52,-0.515,0.033466401061363026,-0.004645345256410027,0.0012588555239148036,-0.002256159302917382,1.0,-0.017479395208894855,113,58,179,True,True,0.0586719044986296,,,,-0.048501257765265024,0.05867190449862961
Q1,jepa_resid,dateblock,pos_q78,const,mid_q25_q65,massneutral,-0.553072625698324,0.6789693600090467,0.6627565872969967,-0.016212772712050016,0.6599676022387814,-0.55,-0.55,0.0,-0.011751806498307538,2.494122512669561e-05,-0.0038834353888723915,1.0,-0.016237713937176712,99,52,179,True,True,0.0682808119114145,,,,-0.07958315678325517,0.030181709715514454
Q1,jepa_resid,dateblock,pos_q75,rank,nontail_all,opp100,-1.0,0.6789693600090467,0.6627575837719403,-0.016211776237106457,0.6585867734882537,-0.42000000000000004,-0.41900000000000004,0.041279534881100595,-0.009106741729776213,0.0032731275461851395,-0.004067985307307719,1.0,-0.019484903783291596,113,58,337,True,True,0.0586719044986296,,,,,
Q1,jepa_resid,dateblock,pos_q83,softplus,mid_q25_q65,opp025,-0.25,0.6789693600090467,0.662775644195304,-0.016193715813742737,0.6585621828507088,-0.55,-0.55,0.0,-0.01160523134086977,-0.0002986668426767647,-0.006610691104576216,1.0,-0.015895048971065973,77,30,179,True,True,0.1054939428018848,,,,-0.07958315678325517,0.030181709715514454
Q1,jepa_resid,dateblock,pos_q85,softplus,low_q25,opp100,-1.0,0.6789693600090467,0.6627793292309682,-0.016190030778078568,0.660138598236948,-0.55,-0.539,0.021999999999999995,-0.018010238813600865,0.0004409356217633942,-0.006804791223486184,0.9583333333333334,-0.016630966399841962,68,24,113,True,True,0.1164526979966041,,,-0.07958315678325517,,
Q1,jepa_resid,dateblock,pos_q78,softplus,low_q35,opp075,-0.75,0.6789693600090467,0.6628047514945132,-0.016164608514533496,0.6578072330940787,-0.55,-0.55,0.0,-0.014115094795600358,0.0011498584771056919,-0.004696573743701159,1.0,-0.017314466991639188,99,52,158,True,True,0.0682808119114145,,,-0.048501257765265024,,
Q1,jepa_resid,dateblock,pos_q80,const,mid_q35_q75,opp075,-0.75,0.6789693600090467,0.6628196134164023,-0.016149746592644454,0.6598537714295791,-0.55,-0.55,0.0,-0.00560267111915802,0.0009109951628895052,-0.0012721702483908803,1.0,-0.01706074175553396,90,42,179,True,True,0.0854574613021681,,,,-0.048501257765265024,0.05867190449862961
Q1,jepa_resid,dateblock,pos_q80,softplus,mid_q35_q75,opp075,-0.75,0.6789693600090467,0.6628348693914762,-0.01613449061757055,0.6581235975112127,-0.55,-0.55,0.0,-0.01328890384990633,0.00029556299162419863,-0.004217614013728465,1.0,-0.01643005360919475,90,42,179,True,True,0.0854574613021681,,,,-0.048501257765265024,0.05867190449862961
Q1,jepa_resid,dateblock,pos_q75,rank,mid_q25_q65,opp075,-0.75,0.6789693600090467,0.6628428919716383,-0.01612646803740847,0.6574477146215957,-0.55,-0.55,0.0,-0.014059891798253288,-0.0006122328164510638,-0.004783173509681292,1.0,-0.015514235220957406,113,58,179,True,True,0.0586719044986296,,,,-0.07958315678325517,0.030181709715514454
Q1,jepa_resid,dateblock,pos_q85,const,low_q25,opp025,-0.25,0.6789693600090467,0.6628565308075445,-0.016112829201502255,0.6597366435766081,-0.55,-0.55,0.0,-0.012408116802734015,-0.00018148978762339008,-0.00944066594614601,1.0,-0.015931339413878864,68,24,113,True,True,0.1164526979966041,,,-0.07958315678325517,,
Q1,jepa_resid,dateblock,pos_q75,const,mid_q25_q65,opp100,-1.0,0.6789693600090467,0.6629043649684678,-0.0160649950405789,0.6634029395956348,-0.465,-0.4680000000000001,0.033852621759621504,-0.016986221671802304,0.00036788891385336475,-0.0030213495169613357,0.9583333333333334,-0.016432883954432265,113,58,179,True,True,0.0586719044986296,,,,-0.07958315678325517,0.030181709715514454
Q1,jepa_resid,dateblock,pos_q75,const,nontail_all,opp100,-1.0,0.6789693600090467,0.6629207309528493,-0.016048629056197417,0.6613766828424109,-0.4,-0.4010000000000001,0.05323532661682465,-0.009019696567976743,0.001467808653529079,-0.0022709657956326615,1.0,-0.017516437709726496,113,58,337,True,True,0.0586719044986296,,,,,
Q1,jepa_resid,dateblock,pos_q85,const,mid_q35_q75,opp025,-0.25,0.6789693600090467,0.6629209899509483,-0.01604837005809845,0.6598011027200119,-0.55,-0.55,0.0,-0.010145249527228728,0.000222962340754862,-0.006376526270779691,1.0,-0.01627133239885331,68,24,179,True,True,0.1164526979966041,,,,-0.048501257765265024,0.05867190449862961
Q1,jepa_resid,dateblock,pos_q75,softplus,mid_q25_q65,opp100,-1.0,0.6789693600090467,0.6629279350147607,-0.01604142499428607,0.6605505741857478,-0.49500000000000005,-0.49700000000000005,0.025416530054277665,-0.009465924329327802,0.0001743304918440658,-0.004132690307346886,1.0,-0.016215755486130135,113,58,179,True,True,0.0586719044986296,,,,-0.07958315678325517,0.030181709715514454
Q1,jepa_resid,dateblock,pos_q80,const,low_q35,opp075,-0.75,0.6789693600090467,0.6629624764695214,-0.016006883539525285,0.6599620819354298,-0.55,-0.55,0.0,-0.01733743865281856,0.0006116490446519962,-0.008671124698318764,0.9583333333333334,-0.01661853258417728,90,42,158,True,True,0.0854574613021681,,,-0.048501257765265024,,
Q1,jepa_resid,dateblock,pos_q85,const,mid_q25_q65,massneutral,-0.37988826815642457,0.6789693600090467,0.662972266285713,-0.01599709372333369,0.6598523790547767,-0.55,-0.55,0.0,-0.011762421849459526,0.0005251250128894824,-0.005667644458275633,1.0,-0.01652221873622317,68,24,179,True,True,0.1164526979966041,,,,-0.07958315678325517,0.030181709715514454
Q1,jepa_resid,dateblock,pos_q80,softplus,low_q35,opp075,-0.75,0.6789693600090467,0.6629777324445953,-0.015991627564451383,0.6582319080170635,-0.55,-0.55,0.0,-0.009941262449609356,0.0004443358905861783,-0.005773522229967099,1.0,-0.01643596345503756,90,42,158,True,True,0.0854574613021681,,,-0.048501257765265024,,
Q1,jepa_resid,dateblock,pos_q80,const,mid_q35_q75,opp100,-1.0,0.6789693600090467,0.6629964570239785,-0.01597290298506826,0.6624967278237086,-0.505,-0.506,0.03184336665618132,-0.0041129139283039295,0.0009589552053138606,-0.0002931704236901478,1.0,-0.01693185819038212,90,42,179,True,True,0.0854574613021681,,,,-0.048501257765265024,0.05867190449862961
Q1,jepa_resid,dateblock,pos_q75,rank,low_q35,opp100,-1.0,0.6789693600090467,0.6630148118050874,-0.015954548203959362,0.6589788914546353,-0.52,-0.515,0.04049691346263317,-0.021443996906268303,-8.0371487844344e-05,-0.0052577126582129975,0.9583333333333334,-0.015874176716115018,113,58,158,True,True,0.0586719044986296,,,-0.048501257765265024,,
Q1,jepa_resid,dateblock,pos_q78,const,mid_q35_q75,opp075,-0.75,0.6789693600090467,0.6630155528249828,-0.015953807184063917,0.6602611203140362,-0.55,-0.55,0.0,-0.01345628485659367,0.0007659495551796125,-0.002617665750812681,1.0,-0.01671975673924353,99,52,179,True,True,0.0682808119114145,,,,-0.048501257765265024,0.05867190449862961
Q1,jepa_resid,dateblock,pos_q78,softplus,mid_q25_q65,opp075,-0.75,0.6789693600090467,0.6630364412624019,-0.01593291874664482,0.6587866589059664,-0.55,-0.55,0.0,-0.010240072620807394,0.0007793575455787849,-0.0025488995939275216,1.0,-0.016712276292223605,99,52,179,True,True,0.0682808119114145,,,,-0.07958315678325517,0.030181709715514454
Q1,jepa_resid,dateblock,pos_q80,const,low_q35,opp100,-1.0,0.6789693600090467,0.6630641728013263,-0.015905187207720384,0.6624700932438421,-0.52,-0.507,0.04812483766206386,-0.017226694747214943,0.00049292689770708,-0.006944016191452351,0.9583333333333334,-0.016398114105427464,90,42,158,True,True,0.0854574613021681,,,-0.048501257765265024,,
Q1,jepa_resid,dateblock,pos_q85,const,nontail_all,opp050,-0.5,0.6789693600090467,0.6630749328701308,-0.01589442713891598,0.6599550456391945,-0.55,-0.55,0.0,-0.007296871479042233,0.0026876099797459863,-0.002270134665214728,1.0,-0.018582037118661965,68,24,382,True,True,0.1164526979966041,,,,,
Q1,jepa_resid,dateblock,pos_q85,const,low_q35,opp025,-0.25,0.6789693600090467,0.6630934352029012,-0.015875924806145525,0.659973547971965,-0.55,-0.55,0.0,-0.012414744869924554,-0.00034743182534718864,-0.00834330770069811,1.0,-0.015528492980798336,68,24,158,True,True,0.1164526979966041,,,-0.048501257765265024,,
Q1,jepa_resid,dateblock,pos_q75,rank,mid_q35_q75,opp100,-1.0,0.6789693600090467,0.6630992925503015,-0.015870067458745196,0.659011391006763,-0.51,-0.51,0.026076809620810593,-0.007681382468462061,0.00041985378052639133,-0.0034400337473194705,1.0,-0.016289921239271588,113,58,179,True,True,0.0586719044986296,,,,-0.048501257765265024,0.05867190449862961
Q1,jepa_resid,dateblock,pos_q78,softplus,low_q35,opp100,-1.0,0.6789693600090467,0.6631019710731453,-0.01586738893590145,0.6603496108335764,-0.53,-0.518,0.03854867053479276,-0.014009613399065257,0.0012630631942093795,-0.003849198355097049,1.0,-0.01713045213011083,99,52,158,True,True,0.0682808119114145,,,-0.048501257765265024,,
Q1,jepa_resid,dateblock,pos_q83,softplus,mid_q35_q75,opp075,-0.75,0.6789693600090467,0.6631245305622805,-0.01584482944676624,0.6589456217649539,-0.55,-0.55,0.0,-0.006772850420360799,0.000518219969382061,-0.0029341920901658986,1.0,-0.0163630494161483,77,30,179,True,True,0.1054939428018848,,,,-0.048501257765265024,0.05867190449862961
Q1,jepa_resid,dateblock,pos_q78,const,mid_q35_q75,opp100,-1.0,0.6789693600090467,0.6631249464672991,-0.015844413541747593,0.6628139359549557,-0.49500000000000005,-0.492,0.03140063693621515,-0.011752298003409267,0.0005429637437987522,-0.0006197122390761531,1.0,-0.016387377285546345,99,52,179,True,True,0.0682808119114145,,,,-0.048501257765265024,0.05867190449862961
Q1,jepa_resid,dateblock,pos_q83,const,mid_q25_q65,opp100,-1.0,0.6789693600090467,0.663132604446922,-0.015836755562124716,0.6629174405388731,-0.505,-0.5010000000000001,0.031527765540868884,-0.012032279450236327,0.0011281887306996974,-0.004146856204322824,1.0,-0.016964944292824413,77,30,179,True,True,0.1054939428018848,,,,-0.07958315678325517,0.030181709715514454
Q1,jepa_resid,dateblock,pos_q85,const,mid_q25_q65,opp050,-0.5,0.6789693600090467,0.6631334169194275,-0.01583594308961922,0.6600135296884911,-0.55,-0.55,0.0,-0.007598881787004741,0.00014070246009711962,-0.00465161758953938,1.0,-0.01597664554971634,68,24,179,True,True,0.1164526979966041,,,,-0.07958315678325517,0.030181709715514454
Q1,jepa_resid,dateblock,pos_q80,const,mid_q25_q65,opp075,-0.75,0.6789693600090467,0.6631941662374102,-0.015775193771636498,0.6609415077473174,-0.55,-0.55,0.0,-0.00946177284739702,0.0005032068889438412,-0.00291367982775521,1.0,-0.01627840066058034,90,42,179,True,True,0.0854574613021681,,,,-0.07958315678325517,0.030181709715514454
Q1,jepa_resid,dateblock,pos_q85,softplus,nontail_all,opp025,-0.25,0.6789693600090467,0.6632016233530392,-0.015767736656007503,0.6595045753112162,-0.55,-0.55,0.0,-0.012973285327445905,0.0005692857939441631,-0.007906826341482298,1.0,-0.016337022449951666,68,24,382,True,True,0.1164526979966041,,,,,
Q1,jepa_resid,dateblock,pos_q78,const,low_q35,opp075,-0.75,0.6789693600090467,0.6632068176401935,-0.015762542368853216,0.6603694308198869,-0.55,-0.548,0.0040000000000000036,-0.019055542760589295,0.0003314508157541973,-0.005381720899794628,0.9583333333333334,-0.016093993184607414,99,52,158,True,True,0.0682808119114145,,,-0.048501257765265024,,
Q1,jepa_resid,dateblock,pos_q80,softplus,mid_q25_q65,opp075,-0.75,0.6789693600090467,0.6632094222124841,-0.015759937796562595,0.6592113338289511,-0.55,-0.55,0.0,-0.011228513938385865,0.00047153183037978996,-0.0026619743369010957,1.0,-0.016231469626942385,90,42,179,True,True,0.0854574613021681,,,,-0.07958315678325517,0.030181709715514454
Q1,jepa_resid,dateblock,pos_q78,softplus,mid_q35_q75,opp100,-1.0,0.6789693600090467,0.6632258277332491,-0.01574353227579761,0.6603960722598645,-0.52,-0.5190000000000001,0.029223278392404916,-0.0073134266675746185,0.0006932302758722586,-0.005567750448579067,1.0,-0.01643676255166987,99,52,179,True,True,0.0682808119114145,,,,-0.048501257765265024,0.05867190449862961
Q1,jepa_resid,dateblock,pos_q85,const,mid_q25_q65,opp025,-0.25,0.6789693600090467,0.66323862068828,-0.01573073932076674,0.6601187334573435,-0.55,-0.55,0.0,-0.011154322091421087,0.0005008225690467105,-0.005340794287324302,1.0,-0.01623156188981345,68,24,179,True,True,0.1164526979966041,,,,-0.07958315678325517,0.030181709715514454
Q1,jepa_resid,dateblock,pos_q83,softplus,low_q35,opp075,-0.75,0.6789693600090467,0.6632673936153998,-0.01570196639364696,0.6590539322708044,-0.55,-0.55,0.0,-0.011248524386043846,0.0005795129858917614,-0.008093356136400031,1.0,-0.01628147937953872,77,30,158,True,True,0.1054939428018848,,,-0.048501257765265024,,
Q1,jepa_resid,dateblock,pos_q80,softplus,low_q35,opp100,-1.0,0.6789693600090467,0.6632970844542243,-0.015672275554822424,0.6607811006536717,-0.535,-0.518,0.04106093033529561,-0.013252839923988624,-0.0001522307780915111,-0.004872773934399776,1.0,-0.015520044776730912,90,42,158,True,True,0.0854574613021681,,,-0.048501257765265024,,
Q1,jepa_resid,dateblock,pos_q78,const,low_q35,opp100,-1.0,0.6789693600090467,0.6633155984753295,-0.015653761533717225,0.6628084979288164,-0.505,-0.49800000000000005,0.046968074263269516,-0.018490530066218036,0.00035593565594466137,-0.0076320959568574095,0.9583333333333334,-0.016009697189661887,99,52,158,True,True,0.0682808119114145,,,-0.048501257765265024,,
Q1,jepa_resid,dateblock,pos_q80,softplus,mid_q35_q75,opp100,-1.0,0.6789693600090467,0.6633519003741012,-0.01561745963494554,0.6608316518611519,-0.52,-0.52,0.026076809620810593,-0.012817318117482213,0.0014115957150755976,-0.004159720774204678,1.0,-0.01702905535002114,90,42,179,True,True,0.0854574613021681,,,,-0.048501257765265024,0.05867190449862961
Q1,jepa_resid,dateblock,pos_q85,softplus,mid_q35_q75,opp050,-0.5,0.6789693600090467,0.6633526269240085,-0.015616733085038192,0.6596555788821853,-0.55,-0.55,0.0,-0.0149079900270086,4.068958318864668e-05,-0.006374549074441171,1.0,-0.01565742266822684,68,24,179,True,True,0.1164526979966041,,,,-0.048501257765265024,0.05867190449862961
Q1,jepa_resid,dateblock,pos_q85,softplus,mid_q35_q75,massneutral,-0.3776571949576164,0.6789693600090467,0.6633748246512005,-0.015594535357846273,0.6596777766093774,-0.55,-0.55,0.0,-0.011292694264196435,0.0005303147615658976,-0.005300711118044131,1.0,-0.01612485011941217,68,24,179,True,True,0.1164526979966041,,,,-0.048501257765265024,0.05867190449862961
Q1,jepa_resid,dateblock,pos_q78,const,mid_q25_q65,opp075,-0.75,0.6789693600090467,0.6633901056459908,-0.015579254363055961,0.6613488566317746,-0.55,-0.55,0.0,-0.013528624067562944,0.0007256904949497489,-0.004683851943514039,1.0,-0.01630494485800571,99,52,179,True,True,0.0682808119114145,,,,-0.07958315678325517,0.030181709715514454
Q1,jepa_resid,dateblock,pos_q83,softplus,low_q35,opp100,-1.0,0.6789693600090467,0.6634585092101808,-0.015510850798865938,0.661607187621889,-0.535,-0.5210000000000001,0.04103656905736638,-0.007560722906990169,0.00025961492220544224,-0.003566901369889508,1.0,-0.01577046572107138,77,30,158,True,True,0.1054939428018848,,,-0.048501257765265024,,
Q1,jepa_resid,dateblock,pos_q83,softplus,mid_q35_q75,opp100,-1.0,0.6789693600090467,0.663488091743958,-0.015481268265088777,0.6616603537749359,-0.52,-0.5210000000000001,0.022671568097509275,-0.009217755371088265,0.0013159378325204862,-0.0010446119259597258,1.0,-0.016797206097609263,77,30,179,True,True,0.1054939428018848,,,,-0.048501257765265024,0.05867190449862961
Q1,jepa_resid,dateblock,pos_q83,softplus,mid_q25_q65,opp075,-0.75,0.6789693600090467,0.6634990833832883,-0.015470276625758395,0.6600333580826921,-0.55,-0.55,0.0,-0.010214824429853442,0.0003281275164028763,-0.005004901938012106,1.0,-0.01579840414216127,77,30,179,True,True,0.1054939428018848,,,,-0.07958315678325517,0.030181709715514454
Q1,jepa_resid,dateblock,pos_q75,softplus,ring_q50,opp025,-0.25,0.6789693600090467,0.6635057272995329,-0.015463632709513786,0.6577933979534044,-0.55,-0.55,0.0,-0.010181454349759256,6.703581964379035e-05,-0.006035988900651511,1.0,-0.015530668529157576,113,58,112,True,True,0.0586719044986296,,,,-0.008517575112682595,0.05867447502661506
Q1,jepa_resid,dateblock,pos_q85,softplus,low_q35,massneutral,-0.42785213859122373,0.6789693600090467,0.6635252650241569,-0.015444094984889856,0.6598282169823336,-0.55,-0.55,0.0,-0.016786729783699883,-0.00021028648191989685,-0.009103038063286228,0.9583333333333334,-0.015233808502969959,68,24,158,True,True,0.1164526979966041,,,-0.048501257765265024,,
Q1,jepa_resid,dateblock,pos_q75,rank,mid_q25_q65,opp100,-1.0,0.6789693600090467,0.6635314549047242,-0.015437905104322525,0.6603826659443478,-0.49000000000000005,-0.49000000000000005,0.028809720581775857,-0.011205374001787671,0.0001269609414041306,-0.0050370771399937285,1.0,-0.015564866045726655,113,58,179,True,True,0.0586719044986296,,,,-0.07958315678325517,0.030181709715514454
Q1,jepa_resid,dateblock,pos_q75,softplus,ring_q65,opp075,-0.75,0.6789693600090467,0.6635484511139103,-0.015420908895136476,0.659389811354812,-0.55,-0.55,0.0,-0.00931043431494738,0.0016009997747182814,-0.0023779094528651556,1.0,-0.017021908669854757,113,58,45,True,True,0.0586719044986296,,,,0.030181709715514454,0.05867447502661506
