pred_index,base_index,tag,strategy,source,fallback,blend_e86_weight,blend_e90_weight,tail_quantile,target_scope,all_delta_vs_mixmin,all_minus_base,all_worst_minus_base,set_inverse_top_delta_vs_mixmin,set_inverse_top_minus_base,set_inverse_top_worst_minus_base,set_raw05_compatible_delta_vs_mixmin,set_raw05_compatible_minus_base,set_raw05_compatible_worst_minus_base,set_all_sign_delta_vs_mixmin,set_all_sign_minus_base,set_all_sign_worst_minus_base,best_set_delta_vs_mixmin,worst_set_delta_vs_mixmin,sets_beating_base,sets_tail_neutral,row_id,world_support_minus_base,raw_energy_q_p90_minus_base,hidden_core_minus_base,hidden_q2_minus_base,hidden_s3_minus_base,hidden_q2s3_mean_minus_base,block_q2s3_mean_minus_base,block_q2s3_max_minus_base,block_q2s3_beats_base_rate,block_q2s3_tail_safe_rate,nonanchor_evaluated,mean_abs_logit_move_vs_mixmin,mean_abs_q2s3_logit_move_vs_mixmin,all_beats_base,all_margin_vs_mixmin,all_sets_beat_base,all_sets_tail_neutral,hidden_q2s3_beats_base,world_nonworse,block_majority_beats,block_tail_safe,strict_gate,loose_gate,deployable_gate,structural_all_sets_tail_neutral,structural_all_sets_beat_base,structural_hidden_core_beats_base,structural_world_nonworse,structural_raw_energy_nonworse,structural_strict_gate,structural_loose_gate,e72_adverse_positive_exposure_all,e72_adverse_weighted_positive_mean,e72_adverse_positive_weight_frac,hard_worst_tail_mean,kl_if_mixmin_calibrated,max_abs_logit_move_vs_mixmin,moved_cells_vs_mixmin,moved_rows_vs_mixmin,active_targets_vs_mixmin,tail_reduction_vs_e86,tail_reduction_vs_e90,tail_reduction_vs_e89,margin_loss_vs_e86,margin_gain_vs_e89,beats_e90_tail_and_margin,beats_e89_tail_and_margin,beats_e85_tail_and_margin,strict_nondominated_vs_e89_e90,materialized_submission
53,0,e95_row_hardtail_fallback_d0babe86,row_hardtail_fallback,e86,mixmin,,,0.6,s3,-2.2301287950998727e-05,-2.2301287950998727e-05,-3.3565939077662144e-05,8.722069968380985e-06,8.722069968380985e-06,-5.810237075021263e-06,-3.416638747644196e-05,-3.416638747644196e-05,-3.3565939077662144e-05,-4.1459546344935205e-05,-4.1459546344935205e-05,-3.3565939077662144e-05,-4.1459546344935205e-05,8.722069968380985e-06,2,3,52,-0.00023266128996874414,-0.0001505252918631017,-0.0001889513768882356,-0.000290814306410897,-0.00011274749984552246,-0.00020178090312820973,-0.000268797801954857,3.962705558633554e-06,0.5833333333333334,0.9722222222222222,True,0.0051478006418557406,0.00234918244198774,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0006487911404888549,0.0015534493956726144,0.3360872187056415,0.0025616270279490436,8.997563685105613e-06,0.0816189857372911,548,250,"Q2,S1,S2,S3",0.00036145049523223676,0.0002852394909681628,0.00015031833982141014,5.404581877477277e-06,-3.5946640049022704e-06,False,False,False,False,False
52,0,e95_cell_hardtail_fallback_119354a1,cell_hardtail_fallback,e86,mixmin,,,0.6,s3,-2.2277251689017952e-05,-2.2277251689017952e-05,-3.498042661254086e-05,8.890605521116868e-06,8.890605521116868e-06,-5.810237075021263e-06,-3.415201327716666e-05,-3.415201327716666e-05,-3.498042661254086e-05,-4.157034731078202e-05,-4.157034731078202e-05,-3.498042661254086e-05,-4.157034731078202e-05,8.890605521116868e-06,2,3,51,-0.0002376766008038822,-0.00015354265822509205,-0.0001928441132595382,-0.000290814306410897,-0.00013999665444518195,-0.00021540548042803948,-0.00029662600661944184,3.962705558633554e-06,0.5833333333333334,0.9722222222222222,True,0.00517885869516388,0.0024578856285662263,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0006457737741268855,0.001529685678698932,0.3432576936821848,0.002558609661587078,8.891302876873824e-06,0.08133435661976707,549,250,"Q2,S1,S2,S3",0.0003644678615942062,0.0002882568573301322,0.00015333570618337956,5.428618139458052e-06,-3.618700266883046e-06,False,False,False,False,False
32,0,e95_cell_hardtail_fallback_933827eb,cell_hardtail_fallback,e86,mixmin,,,0.5,s3,-2.2198960201169626e-05,-2.2198960201169626e-05,-3.498042661254086e-05,9.250462073895349e-06,9.250462073895349e-06,-5.810237075021263e-06,-3.4152462813019646e-05,-3.4152462813019646e-05,-3.498042661254086e-05,-4.1694879864606627e-05,-4.1694879864606627e-05,-3.498042661254086e-05,-4.1694879864606627e-05,9.250462073895349e-06,2,3,31,-0.00024197933416707506,-0.00015672986812376166,-0.00019149715193406136,-0.000290814306410897,-0.00013056792516681626,-0.00021069111578885663,-0.00029457984141147137,3.962705558633554e-06,0.5555555555555556,0.9722222222222222,True,0.005144489680464466,0.0023375940771182767,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0006425865642282858,0.0015119944978416596,0.34008587678722685,0.0025554224516884778,8.805054978360426e-06,0.08133435661976707,548,250,"Q2,S1,S2,S3",0.00036765507149280586,0.0002914440672287319,0.00015652291608197924,5.506909627306378e-06,-3.6969917547313713e-06,False,False,False,False,False
146,0,e95_cell_hardtail_fallback_f8ca66ba,cell_hardtail_fallback,e90,mixmin,,,0.7,s3,-2.2185487388415304e-05,-2.2185487388415304e-05,-3.1945072631600624e-05,7.891049959463103e-06,7.891049959463103e-06,-5.053763312279358e-06,-3.363909920928165e-05,-3.363909920928165e-05,-3.1945072631600624e-05,-4.080841291542736e-05,-4.080841291542736e-05,-3.1945072631600624e-05,-4.080841291542736e-05,7.891049959463103e-06,2,3,146,-0.00016772571891385813,-9.535453796760684e-05,-0.0001765229890594855,-0.00014939940246563865,-0.00017276141193410532,-0.000161080407199872,-0.00024147819855941104,3.962705558633554e-06,0.6111111111111112,0.9722222222222222,True,0.005030185636506094,0.00228662046957096,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0005897761760752439,0.0013171882098866692,0.3138772457682561,0.002447689675169473,8.628807434092243e-06,0.0755221458388422,538,250,"Q2,S1,S2,S3",0.0004204654596458478,0.00034425445538177385,0.0002093333042350212,5.5203824400607004e-06,-3.710464567485694e-06,False,False,False,False,False
147,0,e95_row_hardtail_fallback_0165825c,row_hardtail_fallback,e90,mixmin,,,0.7,s3,-2.2098482182819623e-05,-2.2098482182819623e-05,-3.0999962136957215e-05,8.052216832532544e-06,8.052216832532544e-06,-6.983471014798681e-06,-3.356289128031431e-05,-3.356289128031431e-05,-3.0999962136957215e-05,-4.0784772100788125e-05,-4.0784772100788125e-05,-3.0999962136957215e-05,-4.0784772100788125e-05,8.052216832532544e-06,2,3,147,-0.00016339216480051877,-9.171828553011796e-05,-0.00017570289801729921,-0.00014939940246563865,-0.0001670207746384822,-0.00015821008855206042,-0.00027755626246768315,3.962705558633554e-06,0.6111111111111112,0.9722222222222222,True,0.0049999875888761735,0.0021809273028662412,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.000593412428512779,0.0013417777757263449,0.3107989786640676,0.002451325927607006,8.727527192501742e-06,0.07704157113386834,537,250,"Q2,S1,S2,S3",0.00041682920720831275,0.0003406182029442388,0.00020569705179748613,5.607387645656381e-06,-3.7974697730813745e-06,False,False,False,False,False
144,0,e95_cell_hardtail_fallback_09369695,cell_hardtail_fallback,e90,mixmin,,,0.7,q2s3,-2.2008636243242563e-05,-2.2008636243242563e-05,-3.1945072631600624e-05,7.933935428972028e-06,7.933935428972028e-06,-4.966250365612268e-06,-3.3318152368289056e-05,-3.3318152368289056e-05,-3.1945072631600624e-05,-4.064169179041066e-05,-4.064169179041066e-05,-3.1945072631600624e-05,-4.064169179041066e-05,7.933935428972028e-06,2,3,144,-0.000145837110137087,-8.941362823666754e-05,-0.00017168945756165788,-0.00011556468198070657,-0.00017276141193410532,-0.00014416304695740595,-0.00023114493561809195,3.962705558633554e-06,0.5833333333333334,0.9722222222222222,True,0.004977826966920028,0.002103365126019729,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0005665110313704074,0.0012095236588408839,0.30059716310260953,0.0024244245304646367,8.511620814652327e-06,0.0755221458388422,533,250,"Q2,S1,S2,S3",0.00044373060435068433,0.00036751960008661036,0.0002325984489398577,5.697233585233441e-06,-3.8873157126584346e-06,False,False,False,False,False
50,0,e95_cell_hardtail_fallback_1c5110f9,cell_hardtail_fallback,e86,mixmin,,,0.6,q2s3,-2.1827285184738976e-05,-2.1827285184738976e-05,-3.4249647073880674e-05,9.535911401625796e-06,9.535911401625796e-06,-4.930656124058075e-06,-3.3774572518407986e-05,-3.3774572518407986e-05,-3.4249647073880674e-05,-4.124319443743474e-05,-4.124319443743474e-05,-3.4249647073880674e-05,-4.124319443743474e-05,9.535911401625796e-06,2,3,49,-0.0001572710713256542,-0.00010551928999402715,-0.00017230629194084357,-0.00014704955717953494,-0.00013999665444518195,-0.00014352310581235844,-0.00023521908341065325,5.947623346206196e-17,0.5555555555555556,1.0,True,0.004982598116463265,0.0017709736031140788,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0005611277088269852,0.0011393205896920039,0.29347879880657085,0.0024739635962871772,8.464605766378017e-06,0.08133435661976707,530,250,"Q2,S1,S2,S3",0.0004491139268941065,0.00037290292263003253,0.00023798177148327989,5.878584643737028e-06,-4.068666771162022e-06,False,False,False,False,False
33,0,e95_row_hardtail_fallback_5e39c155,row_hardtail_fallback,e86,mixmin,,,0.5,s3,-2.1783856431145665e-05,-2.1783856431145665e-05,-3.3565939077662144e-05,9.763880100210898e-06,9.763880100210898e-06,-5.810237075021263e-06,-3.3892355217668424e-05,-3.3892355217668424e-05,-3.3565939077662144e-05,-4.1223094175757424e-05,-4.1223094175757424e-05,-3.3565939077662144e-05,-4.1223094175757424e-05,9.763880100210898e-06,2,3,32,-0.00024372531414650344,-0.00015872086532819907,-0.0001859686772159863,-0.000290814306410897,-9.186860214019377e-05,-0.00019134145427554539,-0.0002642667911681033,3.962705558633554e-06,0.5833333333333334,0.9722222222222222,True,0.005061669228681802,0.002047722495878953,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0006405955670238408,0.0014961568720737392,0.3324426169932019,0.002553431454484029,8.719561613997845e-06,0.08133435661976707,546,250,"Q2,S1,S2,S3",0.00036964606869725085,0.0002934350644331769,0.00015851391328642423,5.922013397330339e-06,-4.1120955247553326e-06,False,False,False,False,False
127,0,e95_row_hardtail_fallback_887a4d2a,row_hardtail_fallback,e90,mixmin,,,0.6,s3,-2.1752970420618745e-05,-2.1752970420618745e-05,-3.0999962136957215e-05,8.982767340959263e-06,8.982767340959263e-06,-5.053763312279358e-06,-3.3500525715712826e-05,-3.3500525715712826e-05,-3.0999962136957215e-05,-4.074115288688063e-05,-4.074115288688063e-05,-3.0999962136957215e-05,-4.074115288688063e-05,8.982767340959263e-06,2,3,127,-0.00017677807042026372,-0.00010205998352807999,-0.00016946971098075192,-0.00014939940246563865,-0.00012338846538308135,-0.00013639393392436,-0.00020613256304127307,3.962705558633554e-06,0.5833333333333334,0.9722222222222222,True,0.004925727824064537,0.0019210181260255115,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0005830707305148411,0.001277352096580005,0.3037204937245236,0.002440984229609067,8.43837702905207e-06,0.0755221458388422,535,250,"Q2,S1,S2,S3",0.0004271709052062506,0.00035095990094217663,0.00021603874979542398,5.9528994078572595e-06,-4.142981535282253e-06,False,False,False,False,False
126,0,e95_cell_hardtail_fallback_fc002177,cell_hardtail_fallback,e90,mixmin,,,0.6,s3,-2.1583751824483244e-05,-2.1583751824483244e-05,-3.1945072631600624e-05,9.403890955717031e-06,9.403890955717031e-06,-5.053763312279358e-06,-3.339374158817243e-05,-3.339374158817243e-05,-3.1945072631600624e-05,-4.076140484099433e-05,-4.076140484099433e-05,-3.1945072631600624e-05,-4.076140484099433e-05,9.403890955717031e-06,2,3,126,-0.0001829164959162799,-0.00010660696537689862,-0.0001705437472346305,-0.00014939940246563865,-0.0001309067191601343,-0.00014015306081288648,-0.0002217015023301847,3.962705558633554e-06,0.5833333333333334,0.9722222222222222,True,0.004915375927539687,0.0018847864881885354,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0005785237486660142,0.0012433960558599663,0.30699223994824093,0.002436437247760244,8.290558698451391e-06,0.07525877817347038,535,250,"Q2,S1,S2,S3",0.0004317178870550775,0.0003555068827910035,0.00022058573164425086,6.12211800399276e-06,-4.312200131417754e-06,False,False,False,False,False
124,0,e95_cell_hardtail_fallback_89fde726,cell_hardtail_fallback,e90,mixmin,,,0.6,q2s3,-2.1255482425708294e-05,-2.1255482425708294e-05,-3.157897808248045e-05,9.793504955224464e-06,9.793504955224464e-06,-4.681948402307512e-06,-3.3112478449504046e-05,-3.3112478449504046e-05,-3.157897808248045e-05,-4.0447473783067345e-05,-4.0447473783067345e-05,-3.157897808248045e-05,-4.0447473783067345e-05,9.793504955224464e-06,2,3,124,-0.00013135675589298068,-8.638176602004943e-05,-0.00016023776226120612,-7.725750765141814e-05,-0.0001309067191601343,-0.00010408211340577622,-0.00019151851804698547,7.137148015447434e-17,0.5555555555555556,1.0,True,0.004796405184374219,0.001468388887109401,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.000529578307663615,0.0010272799419338305,0.2768168875849855,0.0023874918067578444,8.042316004452725e-06,0.07525877817347038,523,250,"Q2,S1,S2,S3",0.0004806633280574767,0.0004044523237934027,0.00026953117264665006,6.45038740276771e-06,-4.6404695301927035e-06,False,False,False,False,False
88,0,e95_cell_hardtail_fallback_fd228abd,cell_hardtail_fallback,e86,mixmin,,,0.8,s1s2s3,-2.0924514474773837e-05,-2.0924514474773837e-05,-3.048193936827648e-05,5.976776822569363e-06,5.976776822569363e-06,-5.060462801242949e-06,-3.1119524358191875e-05,-3.1119524358191875e-05,-3.048193936827648e-05,-3.7630795888587976e-05,-3.7630795888587976e-05,-3.048193936827648e-05,-3.7630795888587976e-05,5.976776822569363e-06,2,3,87,-0.00011991411512818906,-8.224204639717403e-05,-0.00016484560422738714,-0.000290814306410897,-0.00021479343079981728,-0.00025280386860535714,-0.00035902081115922094,5.947623346206196e-17,0.6666666666666666,1.0,True,0.005037791851278949,0.003076175212197303,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0004759778906577365,0.0013782094285874724,0.33405993538245254,0.002388813778117929,8.671413476048891e-06,0.0816189857372911,528,249,"Q2,S1,S2,S3",0.0005342637450633552,0.0004580527407992812,0.00032313158965252857,6.781355353702168e-06,-4.971437481127161e-06,False,False,False,False,False
86,0,e95_cell_hardtail_fallback_b1e63d92,cell_hardtail_fallback,e86,mixmin,,,0.8,all,-2.087990227039871e-05,-2.087990227039871e-05,-3.048193936827648e-05,6.203262163051448e-06,6.203262163051448e-06,-4.618706382242266e-06,-3.1148627425148234e-05,-3.1148627425148234e-05,-3.048193936827648e-05,-3.769434154898832e-05,-3.769434154898832e-05,-3.048193936827648e-05,-3.769434154898832e-05,6.203262163051448e-06,2,3,85,-0.00011590478201381482,-7.015436424306909e-05,-0.0001625611653773562,-0.000274823234460958,-0.00021479343079981728,-0.00024480833263038765,-0.00035223816731195075,5.947623346206196e-17,0.6666666666666666,1.0,True,0.005007676888944355,0.002970772844026222,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0004579506104771997,0.001297835199640074,0.3264216742799841,0.002370786497937392,8.608886448815662e-06,0.0816189857372911,525,249,"Q2,S1,S2,S3",0.0005522910252438919,0.000476080020979818,0.0003411588698330654,6.825967558077295e-06,-5.0160496855022885e-06,False,False,False,False,False
68,0,e95_cell_hardtail_fallback_91ae74db,cell_hardtail_fallback,e86,mixmin,,,0.7,s1s2s3,-2.0417731811051e-05,-2.0417731811051e-05,-3.048193936827648e-05,5.583479243509437e-06,5.583479243509437e-06,-5.120702669003663e-06,-3.025141053480951e-05,-3.025141053480951e-05,-3.048193936827648e-05,-3.65852641417419e-05,-3.65852641417419e-05,-3.048193936827648e-05,-3.65852641417419e-05,5.583479243509437e-06,2,3,67,-7.31235686334486e-05,-4.72586560127386e-05,-0.00013391864686565502,-0.000290814306410897,-0.00018327388099152742,-0.0002370440937012122,-0.00031671141243470115,3.962705558633554e-06,0.6111111111111112,0.9722222222222222,True,0.004815552186458353,0.0028822383047182234,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0003842837055563877,0.001176180333798474,0.31031814197274643,0.00229711959301658,8.11082181359719e-06,0.0816189857372911,509,249,"Q2,S1,S2,S3",0.0006259579301647041,0.0005497469259006301,0.0004148257747538774,7.2881380174250054e-06,-5.478220144849999e-06,False,False,False,False,False
157,0,e95_cell_hardtail_fallback_263b9fce,cell_hardtail_fallback,e90,mixmin,,,0.8,all,-2.037394572818041e-05,-2.037394572818041e-05,-2.8019768272824486e-05,6.062727961109182e-06,6.062727961109182e-06,-6.233696741020367e-06,-3.03955299097991e-05,-3.03955299097991e-05,-2.8019768272824486e-05,-3.6789035235740286e-05,-3.6789035235740286e-05,-2.8019768272824486e-05,-3.6789035235740286e-05,6.062727961109182e-06,2,3,157,-5.52515150022026e-05,-3.8991143725408683e-05,-0.00014126151724039304,-0.00014939940246563865,-0.0002071566444952766,-0.00017827802348045763,-0.00028445326458783975,7.137148015447434e-17,0.6666666666666666,1.0,True,0.004793921269150044,0.0025863834116230285,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0004137076450143123,0.001110025434781044,0.2996146084748675,0.002271621144108542,8.144217718201629e-06,0.0755221458388422,514,249,"Q2,S1,S2,S3",0.0005965339907067794,0.0005203229864427054,0.0003854018352959528,7.331924100295595e-06,-5.522006227720588e-06,False,False,False,False,False
89,0,e95_row_hardtail_fallback_e6bcec11,row_hardtail_fallback,e86,mixmin,,,0.8,s1s2s3,-2.0284898459066447e-05,-2.0284898459066447e-05,-3.0177569109279823e-05,2.5289256903038293e-06,2.5289256903038293e-06,-6.292995250678501e-06,-2.895253864265701e-05,-2.895253864265701e-05,-3.0177569109279823e-05,-3.443108242473514e-05,-3.443108242473514e-05,-3.0177569109279823e-05,-3.443108242473514e-05,2.5289256903038293e-06,2,3,88,-0.00015292194611586375,-0.00010483088461110679,-0.0001572171655205845,-0.000290814306410897,-0.00018847972128831214,-0.00023964701384960457,-0.0003544942877548566,5.947623346206196e-17,0.6388888888888888,1.0,True,0.004632517133437405,0.003059347638181652,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0004943170550393176,0.0014498767768497756,0.31732296600336013,0.0022208255011910154,8.304229530783808e-06,0.0816189857372911,477,221,"Q2,S1,S2,S3",0.0005159245806817741,0.00043971357641770013,0.0003047924252709475,7.420971369409557e-06,-5.6110534968345505e-06,False,False,False,False,False
87,0,e95_row_hardtail_fallback_43bd0c7e,row_hardtail_fallback,e86,mixmin,,,0.8,all,-2.020041196171274e-05,-2.020041196171274e-05,-2.9826889857198502e-05,2.7438874828922266e-06,2.7438874828922266e-06,-6.153884310133861e-06,-2.8949994904658993e-05,-2.8949994904658993e-05,-2.9826889857198502e-05,-3.439512846326043e-05,-3.439512846326043e-05,-2.9826889857198502e-05,-3.439512846326043e-05,2.7438874828922266e-06,2,3,86,-0.00013672332857219137,-9.412026812116725e-05,-0.00014959850947623976,-0.000237483714100567,-0.00018847972128831214,-0.00021298171769443958,-0.00032456059283511796,5.947623346206196e-17,0.5833333333333334,1.0,True,0.004560946849295677,0.0028088516436856137,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0004630260936652373,0.0013375175676620828,0.29917011190450754,0.002189534539816932,8.185707354575777e-06,0.0816189857372911,468,212,"Q2,S1,S2,S3",0.0005472155420558544,0.0004710045377917804,0.0003360833866450278,7.5054578667632654e-06,-5.695539994188259e-06,False,False,False,False,False
66,0,e95_cell_hardtail_fallback_fd75cb7b,cell_hardtail_fallback,e86,mixmin,,,0.7,all,-2.013133066691708e-05,-2.013133066691708e-05,-2.9912340889226563e-05,5.867222209077205e-06,5.867222209077205e-06,-4.591433303557935e-06,-2.9965970203327252e-05,-2.9965970203327252e-05,-2.9912340889226563e-05,-3.6295244006612215e-05,-3.6295244006612215e-05,-2.9912340889226563e-05,-3.6295244006612215e-05,5.867222209077205e-06,2,3,65,-2.6782000526548445e-05,-1.2180211483414638e-05,-0.00012196751017187757,-0.0002071563495542883,-0.00018327388099152742,-0.00019521511527290786,-0.0002827699012234649,3.962705558633554e-06,0.5833333333333334,0.9722222222222222,True,0.004706770495119309,0.002501502385031572,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.00033335531700832613,0.0009317917053485708,0.2827271075764906,0.0022461912044685188,7.860764253164957e-06,0.0816189857372911,499,249,"Q2,S1,S2,S3",0.0006768863187127656,0.0006006753144486916,0.00046575416330193895,7.574539161558924e-06,-5.764621288983918e-06,False,False,False,False,False
142,0,e95_cell_hardtail_fallback_96eac8f1,cell_hardtail_fallback,e90,mixmin,,,0.7,s1s2s3,-1.9767491882927146e-05,-1.9767491882927146e-05,-2.8019768272824486e-05,6.198984983663003e-06,6.198984983663003e-06,-4.3642289064838025e-06,-2.9598005686581885e-05,-2.9598005686581885e-05,-2.8019768272824486e-05,-3.5903454945751534e-05,-3.5903454945751534e-05,-2.8019768272824486e-05,-3.5903454945751534e-05,6.198984983663003e-06,2,3,142,-1.467968338870751e-05,-1.944058883207589e-06,-0.0001092109576650846,-0.00014939940246563865,-0.00017276141193410532,-0.000161080407199872,-0.00024147819855941104,3.962705558633554e-06,0.6111111111111112,0.9722222222222222,True,0.004542905632146734,0.00228662046957096,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0003179790698234078,0.0008837329368142165,0.27285715505380437,0.0021758925689176374,7.482640089853547e-06,0.0755221458388422,494,249,"Q2,S1,S2,S3",0.0006922625658976839,0.0006160515616336099,0.00048113041048685726,7.938377945548858e-06,-6.1284600729738514e-06,False,False,False,False,False
159,0,e95_row_hardtail_fallback_1e7fe448,row_hardtail_fallback,e90,mixmin,,,0.8,s1s2s3,-1.969443595262188e-05,-1.969443595262188e-05,-2.777856860303185e-05,2.820058422337013e-06,2.820058422337013e-06,-7.821934788321272e-06,-2.8300572230022247e-05,-2.8300572230022247e-05,-2.777856860303185e-05,-3.3602794050069384e-05,-3.3602794050069384e-05,-2.777856860303185e-05,-3.3602794050069384e-05,2.820058422337013e-06,2,3,159,-7.972675632894055e-05,-4.3491010330298785e-05,-0.00013211644622596053,-0.00014939940246563865,-0.00018261439209829589,-0.00016600689728196727,-0.0002813940769203302,7.137148015447434e-17,0.6388888888888888,1.0,True,0.004421430840009095,0.0025785938530847752,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0004301444400087757,0.0011766232353780327,0.2831314214990833,0.0021132934884229818,7.822937276992415e-06,0.07704157113386834,464,217,"Q2,S1,S2,S3",0.000580097195712316,0.0005038861914482421,0.0003689650403014894,8.011433875854124e-06,-6.201516003279117e-06,False,False,False,False,False
158,0,e95_row_hardtail_fallback_4b0512a1,row_hardtail_fallback,e90,mixmin,,,0.8,all,-1.9668912314307896e-05,-1.9668912314307896e-05,-2.777856860303185e-05,2.9737923767925167e-06,2.9737923767925167e-06,-7.734421841654182e-06,-2.8332316232337895e-05,-2.8332316232337895e-05,-2.777856860303185e-05,-3.364821308704524e-05,-3.364821308704524e-05,-2.777856860303185e-05,-3.364821308704524e-05,2.9737923767925167e-06,2,3,158,-8.257166809110262e-05,-4.5744410834380744e-05,-0.00012932266640833245,-0.00012984294374265848,-0.00018261439209829589,-0.00015622866792047718,-0.0002712035879616159,7.137148015447434e-17,0.5833333333333334,1.0,True,0.004386286738525835,0.0024555894978933704,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.00041382947391931536,0.0011240060643208547,0.27421758589941553,0.002096978522333519,7.770005798502144e-06,0.07704157113386834,459,212,"Q2,S1,S2,S3",0.0005964121618017763,0.0005202011575377024,0.0003852800063909497,8.036957514168108e-06,-6.227039641593102e-06,False,False,False,False,False
48,0,e95_cell_hardtail_fallback_2428d875,cell_hardtail_fallback,e86,mixmin,,,0.6,s1s2s3,-1.9006948800193157e-05,-1.9006948800193157e-05,-3.048193936827648e-05,7.710310441777501e-06,7.710310441777501e-06,-5.586305469762465e-06,-2.922027352958434e-05,-2.922027352958434e-05,-3.048193936827648e-05,-3.551088331255059e-05,-3.551088331255059e-05,-3.048193936827648e-05,-3.551088331255059e-05,7.710310441777501e-06,2,3,47,-2.1454266674181267e-05,-7.538073814483681e-06,-9.497529368188151e-05,-0.000290814306410897,-0.00013999665444518195,-0.00021540548042803948,-0.00029662600661944184,3.962705558633554e-06,0.5833333333333334,0.9722222222222222,True,0.0045543638585787095,0.0024578856285662263,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0003149337466559027,0.0009870432496242494,0.2897794412868942,0.0022277696341160952,7.453937012745298e-06,0.08133435661976707,491,248,"Q2,S1,S2,S3",0.000695307889065189,0.000619096884801115,0.0004841757336543624,8.698921028282847e-06,-6.88900315570784e-06,False,False,False,False,False
69,0,e95_row_hardtail_fallback_79a225af,row_hardtail_fallback,e86,mixmin,,,0.7,s1s2s3,-1.78299410040772e-05,-1.78299410040772e-05,-2.812743874502921e-05,3.6166602428444605e-06,3.6166602428444605e-06,-3.6352182455345883e-06,-2.6202734529023886e-05,-2.6202734529023886e-05,-2.812743874502921e-05,-3.090374872583013e-05,-3.090374872583013e-05,-2.812743874502921e-05,-3.090374872583013e-05,3.6166602428444605e-06,2,3,68,-0.00011913440490108895,-5.95143336625803e-05,-0.00011341402558712188,-0.000290814306410897,-0.00017253597625369044,-0.00023167514133229372,-0.0003505696361060649,3.962705558633554e-06,0.6111111111111112,0.9722222222222222,True,0.004167363288058987,0.0026511253586004742,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0003919927919685528,0.001197024068215994,0.2845290962283708,0.002054334139789294,7.106113209014532e-06,0.0816189857372911,436,208,"Q2,S1,S2,S3",0.0006182488437525389,0.000542037839488465,0.0004071166883417123,9.875928824398805e-06,-8.066010951823799e-06,False,False,False,False,False
67,0,e95_row_hardtail_fallback_d9bd0036,row_hardtail_fallback,e86,mixmin,,,0.7,all,-1.7657612830568326e-05,-1.7657612830568326e-05,-2.7776759492836867e-05,4.0488127899251936e-06,4.0488127899251936e-06,-3.4961073054340375e-06,-2.6133692358931704e-05,-2.6133692358931704e-05,-2.7776759492836867e-05,-3.0887958922587444e-05,-3.0887958922587444e-05,-2.7776759492836867e-05,-3.0887958922587444e-05,4.0488127899251936e-06,2,3,66,-6.820187887915385e-05,-3.821971758311005e-05,-9.928955469670764e-05,-0.0001919430101777475,-0.00017253597625369044,-0.00018223949321571897,-0.0003069928506035107,5.947623346206196e-17,0.5833333333333334,1.0,True,0.004036487563205352,0.002193060321612766,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0003344047945671644,0.0009653277520111828,0.25133420302877113,0.0019967461423879024,6.862413045498727e-06,0.0816189857372911,421,193,"Q2,S1,S2,S3",0.0006758368411539273,0.0005996258368898533,0.0004647046857431007,1.0048256997907679e-05,-8.238339125332672e-06,False,False,False,False,False
