pred_index,base_index,tag,base_tag,pool,pool_size,pool_support_mean,base_agg,delta_agg,gate,alpha,gate_active_q2s3,gate_weight_q2s3_mean,mean_abs_q2s3_delta_unit,all_delta_vs_mixmin,all_minus_base,all_worst_minus_base,set_inverse_top_delta_vs_mixmin,set_inverse_top_minus_base,set_inverse_top_worst_minus_base,set_raw05_compatible_delta_vs_mixmin,set_raw05_compatible_minus_base,set_raw05_compatible_worst_minus_base,set_all_sign_delta_vs_mixmin,set_all_sign_minus_base,set_all_sign_worst_minus_base,best_set_delta_vs_mixmin,worst_set_delta_vs_mixmin,sets_beating_base,sets_tail_neutral,row_id,world_support_minus_base,raw_energy_q_p90_minus_base,hidden_core_minus_base,hidden_q2_minus_base,hidden_s3_minus_base,hidden_q2s3_mean_minus_base,block_q2s3_mean_minus_base,block_q2s3_max_minus_base,block_q2s3_beats_base_rate,block_q2s3_tail_safe_rate,nonanchor_evaluated,mean_abs_logit_move_vs_mixmin,mean_abs_q2s3_logit_move_vs_mixmin,all_beats_base,all_margin_vs_mixmin,all_sets_beat_base,all_sets_tail_neutral,hidden_q2s3_beats_base,world_nonworse,block_majority_beats,block_tail_safe,strict_gate,loose_gate,deployable_gate
912,795,e72_support2_s3_only_8.00_a6dcb897,e72_base_support2_median_18f60330,support2,51,2.0,median,median,s3_only,8.0,0.5,0.5,0.00017459947098963122,-7.5242257899788e-06,-2.9142023708628173e-06,3.5211311866234496e-07,-3.6750439539878776e-05,-7.316784276900634e-06,-3.266578851857105e-06,6.033724328169399e-06,-1.2585185502622664e-06,3.5211311866234496e-07,8.144037841884e-06,-1.6730428553657362e-07,3.5211311866234496e-07,-3.6750439539878776e-05,8.144037841884e-06,3,1,908,,,,,,,,,,,False,0.004439677793455974,0.0013967957679170886,True,False,True,False,False,False,False,False,False,False,False
2552,2385,e72_support2_top50_soft_signed_sq_16.00_3c5a6745,e72_base_support2_top50_median_ae9058ec,support2_top50,50,2.0,median,weighted_mean,soft_signed_sq,16.0,0.234,0.15865919999999994,0.0003600922678098208,-7.524157143112831e-06,-2.9306791061722848e-06,7.535093928812131e-07,-4.176411524503543e-05,-1.2350598022292658e-05,-4.722774873400226e-06,8.030979857909237e-06,7.257890886069873e-07,7.535093928812131e-07,1.1160663957676675e-05,2.832771615057794e-06,7.535093928812131e-07,-4.176411524503543e-05,1.1160663957676675e-05,1,1,2542,,,,,,,,,,,False,0.005691487863580363,0.0057614762849571574,True,False,False,False,False,False,False,False,False,False,False
4038,3975,e72_translator_tail_soft_p90_m1.00_s3_agree55_8.00_99ebb591,e72_base_translator_tail_soft_p90_m1.00_median_3bb1c096,translator_tail_soft_p90_m1.00,25,1.36,median,mean,s3_agree55,8.0,0.094,0.094,0.00018009579708429282,-7.522947894411658e-06,-2.903833429823699e-06,2.242189994117183e-06,-3.8338203721455244e-05,-8.997696065549121e-06,-3.2193023700166634e-06,6.5682032082126085e-06,-5.786228137738547e-07,2.242189994117183e-06,9.20115682989664e-06,8.648185894077898e-07,2.242189994117183e-06,-3.8338203721455244e-05,9.20115682989664e-06,2,1,4022,,,,,,,,,,,False,0.004390080441444798,0.0014407663766743844,True,False,False,False,False,False,False,False,False,False,False
1598,1590,e72_top75_heldout_mean_top_abs50_4.00_8de8dfce,e72_base_top75_heldout_mean_mean_89ad5b47,top75_heldout_mean,75,1.64,mean,mean,top_abs50,4.0,0.166,0.166,0.00039482638806847604,-7.522400946924357e-06,-2.6305473140864066e-06,-1.61751561789103e-06,-3.5755147467231296e-05,-4.902772906212327e-06,-2.317358542169856e-06,5.688327170294549e-06,-1.7564388977708845e-06,-1.61751561789103e-06,7.499617456274699e-06,-1.2324301383870306e-06,-1.61751561789103e-06,-3.5755147467231296e-05,7.499617456274699e-06,3,3,1591,,,,,,,,,,,False,0.004832449844869898,0.0015793055522745343,True,False,True,True,False,False,False,False,False,False,False
2490,2385,e72_support2_top50_soft_agree_top50_8.00_87b9452c,e72_base_support2_top50_median_ae9058ec,support2_top50,50,2.0,median,median,soft_agree_top50,8.0,0.12,0.0996,0.00022960988159183006,-7.521890450945534e-06,-2.9284124140049883e-06,-5.089435888283589e-07,-3.591389968216063e-05,-6.500382459417864e-06,-3.1073073500920145e-06,5.684130291894185e-06,-1.621060477408065e-06,-5.089435888283589e-07,7.664098037318823e-06,-6.637943053000583e-07,-5.089435888283589e-07,-3.591389968216063e-05,7.664098037318823e-06,3,3,2480,,,,,,,,,,,False,0.004570174368659659,0.001836879052734693,True,False,True,True,False,False,False,False,False,False,False
3354,3180,e72_support2_high_block_soft_agree_top50_24.00_4c01122c,e72_base_support2_high_block_mean_412be777,support2_high_block,36,2.0,mean,weighted_mean,soft_agree_top50,24.0,0.156,0.14755555555555555,0.00031125278838658766,-7.521395062659586e-06,-2.7646242477530336e-06,6.697804649125061e-06,-4.9837272794950316e-05,-1.716060331202751e-05,-5.700394449803525e-06,1.1092611656216e-05,2.611368297156247e-06,6.697804649125061e-06,1.6180475950977602e-05,6.255362271834208e-06,6.697804649125061e-06,-4.9837272794950316e-05,1.6180475950977602e-05,1,1,3341,,,,,,,,,,,False,0.006926576351010728,0.0074700669212783895,True,False,False,False,False,False,False,False,False,False,False
807,795,e72_support2_top_abs50_24.00_471cbaca,e72_base_support2_median_18f60330,support2,51,2.0,median,mean,top_abs50,24.0,0.166,0.166,0.00037942694059421594,-7.518811945050885e-06,-2.9087885259349022e-06,1.5593429205651432e-06,-4.706479375993222e-05,-1.763113849695408e-05,-6.0526474321420665e-06,1.0232771048501732e-05,2.940528170070067e-06,1.5593429205651432e-06,1.427558687649988e-05,5.964244749079306e-06,1.5593429205651432e-06,-4.706479375993222e-05,1.427558687649988e-05,1,1,803,,,,,,,,,,,False,0.0066423780238400116,0.009106246574261227,True,False,False,False,False,False,False,False,False,False,False
1662,1590,e72_top75_heldout_mean_none_24.00_6889810c,e72_base_top75_heldout_mean_mean_89ad5b47,top75_heldout_mean,75,1.64,mean,median,none,24.0,1.0,1.0,0.0003157096420468183,-7.517918308219684e-06,-2.626064675381734e-06,8.25099304280208e-06,-4.807374678916787e-05,-1.72213722281489e-05,-7.089725242881428e-06,1.0449192631156734e-05,3.0044265630913003e-06,8.25099304280208e-06,1.5070799233463106e-05,6.3387516388013765e-06,8.25099304280208e-06,-4.807374678916787e-05,1.5070799233463106e-05,1,1,1655,,,,,,,,,,,False,0.006546085803969811,0.0075770314091242255,True,False,False,False,False,False,False,False,False,False,False
3115,2915,e72_high_block_none_4.00_89dc1bd6,e72_base_high_block_median_3a11bb3b,high_block,47,1.7659574468085106,median,signed_p75,none,4.0,1.0,1.0,0.0005087758821533401,-7.516985677136212e-06,-2.954104965202653e-06,-6.92388215206563e-07,-3.6685268169800445e-05,-6.585725772834117e-06,-4.247714732841246e-06,5.849742768293531e-06,-1.548650389260331e-06,-6.92388215206563e-07,8.2845683702093e-06,-7.279387335135112e-07,-6.92388215206563e-07,-3.6685268169800445e-05,8.2845683702093e-06,3,3,3103,,,,,,,,,,,False,0.004888411001024293,0.0020351035286133813,True,False,True,True,False,False,False,False,False,False,False
3071,2915,e72_high_block_agree55_24.00_03f20dcd,e72_base_high_block_median_3a11bb3b,high_block,47,1.7659574468085106,median,weighted_mean,agree55,24.0,0.252,0.252,0.00036592101629941777,-7.5165377968478e-06,-2.9536570849142407e-06,1.0396521869626696e-05,-5.081168477671927e-05,-2.071214237975294e-05,-7.1803825290039924e-06,1.1020173951270529e-05,3.621780793716667e-06,1.0396521869626696e-05,1.7241897435127385e-05,8.229390331404574e-06,1.0396521869626696e-05,-5.081168477671927e-05,1.7241897435127385e-05,1,1,3059,,,,,,,,,,,False,0.00681612553318792,0.008782104391186072,True,False,False,False,False,False,False,False,False,False,False
1736,1590,e72_top75_heldout_mean_top_abs30_4.00_7ce489e3,e72_base_top75_heldout_mean_mean_89ad5b47,top75_heldout_mean,75,1.64,mean,weighted_mean,top_abs30,4.0,0.1,0.1,0.0003904370190908672,-7.516381324235155e-06,-2.624527691397205e-06,-2.370128586726139e-06,-3.5368764631504845e-05,-4.516390070485876e-06,-1.9086667144563307e-06,5.621859134552487e-06,-1.8229069335129466e-06,-2.370128586726139e-06,7.197761524357915e-06,-1.5342860703038141e-06,-2.370128586726139e-06,-3.5368764631504845e-05,7.197761524357915e-06,3,3,1729,,,,,,,,,,,False,0.0048274334231812035,0.0015617480763641055,True,False,True,True,False,False,False,False,False,False,False
3330,3180,e72_support2_high_block_top_abs30_24.00_100f92b5,e72_base_support2_high_block_mean_412be777,support2_high_block,36,2.0,mean,weighted_mean,top_abs30,24.0,0.1,0.1,0.00026009117937416667,-7.513587194973859e-06,-2.7568163800673062e-06,1.5520488934051002e-06,-4.564182941702022e-05,-1.2965159934097414e-05,-2.9752478245548275e-06,9.591245405338178e-06,1.1100020462784244e-06,1.5520488934051002e-06,1.3509822426760465e-05,3.5847087476170714e-06,1.5520488934051002e-06,-4.564182941702022e-05,1.3509822426760465e-05,1,1,3317,,,,,,,,,,,False,0.006575753889211274,0.006242188304980307,True,False,False,False,False,False,False,False,False,False,False
935,795,e72_support2_top_abs50_4.00_d60dfd99,e72_base_support2_median_18f60330,support2,51,2.0,median,weighted_mean,top_abs50,4.0,0.166,0.166,0.00044945724925594076,-7.510169126478949e-06,-2.9001457073629666e-06,-1.9622262263929713e-06,-3.494941624204717e-05,-5.515760979069029e-06,-2.5711512909865064e-06,5.3998588294135175e-06,-1.8923840490181476e-06,-1.9622262263929713e-06,7.019050033307828e-06,-1.2922920941127458e-06,-1.9622262263929713e-06,-3.494941624204717e-05,7.019050033307828e-06,3,3,931,,,,,,,,,,,False,0.004554258716057888,0.0017978289970237854,True,False,True,True,False,False,False,False,False,False,False
2249,2120,e72_support2_top50_s3_agree55_8.00_3380d0e0,e72_base_support2_top50_mean_a565da87,support2_top50,50,2.0,mean,median,s3_agree55,8.0,0.102,0.102,0.00016450163233668454,-7.509497014224209e-06,-2.762935731093208e-06,3.5211311866234496e-07,-3.749883856363212e-05,-6.8286802871186936e-06,-3.1326075986548574e-06,6.307859059417886e-06,-1.2559741744411212e-06,3.5211311866234496e-07,8.662488461763651e-06,-2.0415273160878655e-07,3.5211311866234496e-07,-3.749883856363212e-05,8.662488461763651e-06,3,1,2240,,,,,,,,,,,False,0.004753088935723015,0.001316013058693868,True,False,True,False,False,False,False,False,False,False,False
1822,1590,e72_top75_heldout_mean_soft_signed_sq_12.00_f976f549,e72_base_top75_heldout_mean_mean_89ad5b47,top75_heldout_mean,75,1.64,mean,signed_p75,soft_signed_sq,12.0,0.224,0.12686257777777774,0.0004244703622069361,-7.509436874997277e-06,-2.617583242159327e-06,-1.9870146150680057e-07,-4.103002561828273e-05,-1.0177651057263759e-05,-4.0545172637074245e-06,7.898551493190631e-06,4.5378542512519715e-07,-1.9870146150680057e-07,1.0603163500100266e-05,1.8711159054385362e-06,-1.9870146150680057e-07,-4.103002561828273e-05,1.0603163500100266e-05,1,3,1815,,,,,,,,,,,False,0.005836546643215411,0.005093644346483831,True,False,False,True,False,False,False,False,False,False,False
748,530,e72_support2_agree55_4.00_acb0cffa,e72_base_support2_mean_296964f2,support2,51,2.0,mean,signed_p75,agree55,4.0,0.224,0.224,0.0005169614051447956,-7.508093621266809e-06,-2.7624174798734913e-06,-3.81020240691754e-07,-3.693537216908904e-05,-6.277472920479532e-06,-3.118143803604312e-06,6.182415786648576e-06,-1.3741138287226562e-06,-3.81020240691754e-07,8.228675519084128e-06,-6.356656898631741e-07,-3.81020240691754e-07,-3.693537216908904e-05,8.228675519084128e-06,3,3,745,,,,,,,,,,,False,0.0049695553767909045,0.002067845620579597,True,False,True,True,False,False,False,False,False,False,False
4345,4240,e72_translator_tail_soft_p90_m0.50_soft_agree_top50_8.00_71073dc3,e72_base_translator_tail_soft_p90_m0.50_mean_7ae60a81,translator_tail_soft_p90_m0.50,13,1.4615384615384615,mean,median,soft_agree_top50,8.0,0.126,0.1183076923076923,0.00021519907366851713,-7.504784645617768e-06,-2.73925219296256e-06,-9.57309682192431e-07,-4.088541209390506e-05,-5.183801153330059e-06,-1.9160410809071493e-06,8.060842799029189e-06,-1.896575590021321e-06,-9.57309682192431e-07,1.031021535813359e-05,-1.1373798353142561e-06,-9.57309682192431e-07,-4.088541209390506e-05,1.031021535813359e-05,3,3,4328,,,,,,,,,,,False,0.005803659569928742,0.0017215925893482409,True,False,True,True,False,False,False,False,False,False,False
2525,2385,e72_support2_top50_top_abs50_4.00_d886af35,e72_base_support2_top50_median_ae9058ec,support2_top50,50,2.0,median,weighted_mean,top_abs50,4.0,0.166,0.166,0.0004521501431521936,-7.504011558356893e-06,-2.9105335214163475e-06,-1.971826647517716e-06,-3.495378270612637e-05,-5.5402654833836e-06,-2.5831656189634344e-06,5.410518617465776e-06,-1.894672151836474e-06,-1.971826647517716e-06,7.0312294137009346e-06,-1.2966629289179465e-06,-1.971826647517716e-06,-3.495378270612637e-05,7.0312294137009346e-06,3,3,2515,,,,,,,,,,,False,0.004562094802909406,0.0018086005726088068,True,False,True,True,False,False,False,False,False,False,False
1492,1325,e72_top50_heldout_mean_soft_signed_sq_16.00_89691bac,e72_base_top50_heldout_mean_median_4b6034d0,top50_heldout_mean,50,1.84,median,weighted_mean,soft_signed_sq,16.0,0.226,0.16083519999999996,0.00038677153274332444,-7.499854014270113e-06,-2.8405030410016963e-06,8.539077840374887e-07,-4.235062598834105e-05,-1.281948273090805e-05,-5.0487021518996755e-06,8.275021021741935e-06,1.0219056008065053e-06,8.539077840374887e-07,1.1576042924010821e-05,3.276068006985433e-06,8.539077840374887e-07,-4.235062598834105e-05,1.1576042924010821e-05,1,1,1486,,,,,,,,,,,False,0.005816152301977114,0.006188344523893235,True,False,False,False,False,False,False,False,False,False,False
4635,4505,e72_translator_tail_soft_p90_m0.50_s3_agree55_12.00_04f97b46,e72_base_translator_tail_soft_p90_m0.50_median_499866de,translator_tail_soft_p90_m0.50,13,1.4615384615384615,median,median,s3_agree55,12.0,0.108,0.108,0.00012816686099996832,-7.498819304285753e-06,-3.271126313042494e-06,5.953480552989276e-07,-4.712552844288176e-05,-8.777232509804556e-06,-3.052447932638813e-06,1.0816936036217584e-05,-1.1774740700243314e-06,5.953480552989276e-07,1.3812134493917938e-05,1.4132764070140524e-07,5.953480552989276e-07,-4.712552844288176e-05,1.3812134493917938e-05,2,1,4617,,,,,,,,,,,False,0.006089934189968213,0.0015380023319996649,True,False,False,False,False,False,False,False,False,False,False
3977,3975,e72_translator_tail_soft_p90_m1.00_none_4.00_71840ea6,e72_base_translator_tail_soft_p90_m1.00_median_3bb1c096,translator_tail_soft_p90_m1.00,25,1.36,median,mean,none,4.0,1.0,1.0,0.0004959287790448153,-7.497589418203887e-06,-2.878474953615928e-06,-3.4741543819549747e-07,-3.5593402691991294e-05,-6.252895036085171e-06,-3.955239553432577e-06,5.540826654049091e-06,-1.6059993679373719e-06,-3.4741543819549747e-07,7.559807783219519e-06,-7.76530457269331e-07,-3.4741543819549747e-07,-3.5593402691991294e-05,7.559807783219519e-06,3,3,3961,,,,,,,,,,,False,0.00454520865273191,0.00198371511617928,True,False,True,True,False,False,False,False,False,False,False
4587,4505,e72_translator_tail_soft_p90_m0.50_top_abs30_12.00_0be3b4ce,e72_base_translator_tail_soft_p90_m0.50_median_499866de,translator_tail_soft_p90_m0.50,13,1.4615384615384615,median,median,top_abs30,12.0,0.076,0.076,0.00016168265285809895,-7.4967637629930195e-06,-3.2690707717497602e-06,-3.1025202620327264e-06,-4.332171039933552e-05,-4.973414466258319e-06,-2.2418691361103527e-06,9.395754994812044e-06,-2.5986551114298706e-06,-3.1025202620327264e-06,1.1435664115655442e-05,-2.235142737561091e-06,-3.1025202620327264e-06,-4.332171039933552e-05,1.1435664115655442e-05,3,3,4569,,,,,,,,,,,False,0.006204845476338947,0.0019401918342972313,True,False,True,True,False,False,False,False,False,False,False
900,795,e72_support2_soft_agree_top50_8.00_6d1d4ebe,e72_base_support2_median_18f60330,support2,51,2.0,median,median,soft_agree_top50,8.0,0.118,0.09894117647058825,0.00022804907032846852,-7.49661407117852e-06,-2.8865906520625373e-06,-4.535897715207682e-07,-3.594344597446231e-05,-6.509790711484165e-06,-3.121897167890353e-06,5.727276822797833e-06,-1.5649660556338318e-06,-4.535897715207682e-07,7.726326938128913e-06,-5.8501518929166e-07,-4.535897715207682e-07,-3.594344597446231e-05,7.726326938128913e-06,3,3,896,,,,,,,,,,,False,0.004561848306230456,0.0018243925626277773,True,False,True,True,False,False,False,False,False,False,False
659,530,e72_support2_s3_agree55_8.00_476f4c10,e72_base_support2_mean_296964f2,support2,51,2.0,mean,median,s3_agree55,8.0,0.102,0.102,0.0001635850154479305,-7.492470152414832e-06,-2.746794011021514e-06,3.5211311866234496e-07,-3.7436074557750665e-05,-6.7781753091411545e-06,-3.132607598210768e-06,6.300124437030874e-06,-1.2564051783403585e-06,3.5211311866234496e-07,8.658539663475295e-06,-2.0580154547200635e-07,3.5211311866234496e-07,-3.7436074557750665e-05,8.658539663475295e-06,3,1,656,,,,,,,,,,,False,0.00475265094907783,0.0013086801235838393,True,False,True,False,False,False,False,False,False,False,False
3619,3445,e72_support2_high_block_soft_agree_top50_24.00_20aa65a1,e72_base_support2_high_block_median_cf29bf1b,support2_high_block,36,2.0,median,weighted_mean,soft_agree_top50,24.0,0.156,0.14755555555555555,0.00031125278838658766,-7.492278462084556e-06,-2.921928581089972e-06,6.697804649125061e-06,-4.754532146777901e-05,-1.749396586192553e-05,-5.700394449803525e-06,9.946131681703996e-06,2.532357675444352e-06,6.697804649125061e-06,1.512235439993237e-05,6.195822442989218e-06,6.697804649125061e-06,-4.754532146777901e-05,1.512235439993237e-05,1,1,3605,,,,,,,,,,,False,0.00642747639684576,0.007470066921278141,True,False,False,False,False,False,False,False,False,False,False
4115,3975,e72_translator_tail_soft_p90_m1.00_top_abs50_4.00_e86b57e2,e72_base_translator_tail_soft_p90_m1.00_median_3bb1c096,translator_tail_soft_p90_m1.00,25,1.36,median,weighted_mean,top_abs50,4.0,0.166,0.166,0.00043459105832231005,-7.490812738319974e-06,-2.871698273732015e-06,-1.407762338034857e-06,-3.463215352672577e-05,-5.29164587081965e-06,-2.62256022964813e-06,5.1487735194255535e-06,-1.9980525025609097e-06,-1.407762338034857e-06,7.0109417927843865e-06,-1.3253964477044633e-06,-1.407762338034857e-06,-3.463215352672577e-05,7.0109417927843865e-06,3,3,4099,,,,,,,,,,,False,0.004475108400477621,0.001738364233289266,True,False,True,True,False,False,False,False,False,False,False
4754,4505,e72_translator_tail_soft_p90_m0.50_s3_only_8.00_66e3f8bd,e72_base_translator_tail_soft_p90_m0.50_median_499866de,translator_tail_soft_p90_m0.50,13,1.4615384615384615,median,signed_p75,s3_only,8.0,0.5,0.5,0.0001943352303304612,-7.487882140666535e-06,-3.260189149423276e-06,-5.227111454786382e-07,-4.6797754896577004e-05,-8.4494589634998e-06,-5.9413680757458565e-06,1.083225631537399e-05,-1.1621537908679258e-06,-5.227111454786382e-07,1.3501852159425454e-05,-1.6895469379107908e-07,-5.227111454786382e-07,-4.6797754896577004e-05,1.3501852159425454e-05,3,3,4736,,,,,,,,,,,False,0.0060946997644379455,0.0015546818426437254,True,False,True,True,False,False,False,False,False,False,False
2734,2650,e72_high_block_top_abs30_24.00_8c618c85,e72_base_high_block_mean_f74e6873,high_block,47,1.7659574468085106,mean,median,top_abs30,24.0,0.076,0.076,0.00019828394137001647,-7.487802405004018e-06,-2.7293925436433497e-06,-1.22721113049451e-06,-4.2109857335548284e-05,-9.389557561134687e-06,-2.8061123846789826e-06,8.286750513675223e-06,-2.1412165618350798e-07,-1.22721113049451e-06,1.1359699606861007e-05,1.4155015862771236e-06,-1.22721113049451e-06,-4.2109857335548284e-05,1.1359699606861007e-05,2,3,2723,,,,,,,,,,,False,0.0061884714211849325,0.004758814592880819,True,False,False,True,False,False,False,False,False,False,False
437,265,e72_all_unique_soft_agree_top50_12.00_3c2b8ff0,e72_base_all_unique_median_827697ee,all_unique,104,1.4903846153846154,median,weighted_mean,soft_agree_top50,12.0,0.138,0.08315384615384616,0.00034938342586679185,-7.4872286669469545e-06,-2.784847802583812e-06,-1.2956509334305366e-06,-3.8143110387300894e-05,-8.981395169360695e-06,-2.9456111607650826e-06,6.543775653566897e-06,-3.697303745386904e-07,-1.2956509334305366e-06,9.137648733004156e-06,9.965821361479499e-07,-1.2956509334305366e-06,-3.8143110387300894e-05,9.137648733004156e-06,2,3,435,,,,,,,,,,,False,0.0052211658011576114,0.004192601110401545,True,False,False,True,False,False,False,False,False,False,False
614,530,e72_support2_top_abs30_24.00_4e8d5015,e72_base_support2_mean_296964f2,support2,51,2.0,mean,median,top_abs30,24.0,0.07,0.07,0.0002026914204938412,-7.484296854154415e-06,-2.7386207127610973e-06,1.0296962913436403e-06,-4.021857829505926e-05,-9.56067904644975e-06,-3.986559143687174e-06,7.591471542389705e-06,3.494192701847254e-08,1.0296962913436403e-06,1.0174216190206309e-05,1.3098749812590071e-06,1.0296962913436403e-06,-4.021857829505926e-05,1.0174216190206309e-05,1,1,611,,,,,,,,,,,False,0.005768626368583201,0.004864594091852634,True,False,False,False,False,False,False,False,False,False,False
