band,base_cell_gate,gradient_gate,row_gate,shape,scale,cap,translator,base_anchor_delta,translator_anchor_delta,anchor_minus_base,mean_anchor_minus_base,max_set_minus_base,min_set_minus_base,hidden_core_minus_base,hidden_all_minus_base,q2_hidden_minus_base,s3_hidden_minus_base,mean_move_minus_base,beats_base,tail_neutral_vs_base
low_slack_half,raw_agree,grad_all_abs50,all,flat,0.095,0.12,uniform_q20.10_s30.10,-5.420034530967399e-06,-5.341501768896251e-06,7.853276207114845e-08,-1.0545281403651074e-07,6.067702063017322e-07,-8.499088087754458e-07,-9.92004280836456e-06,-8.494259287632818e-06,-5.018973726123033e-05,-1.9250562397682414e-05,8.989714285713608e-05,False,False
low_slack_half,raw_agree,grad_all_abs50,all,flat,0.095,0.12,uniform_q20.00_s30.20,-5.420034530967399e-06,-5.300466307645024e-06,1.1956822332237493e-07,-1.7120410145121667e-07,8.573251830679141e-07,-1.15961573265988e-06,-5.4935649055343205e-06,-6.290044435261076e-06,0.0,-3.845495433962842e-05,5.4719999999997253e-05,False,False
low_slack_half,raw_agree,grad_all_abs50,all,flat,0.095,0.12,uniform_q20.20_s30.20,-5.420034530967399e-06,-5.24008848645785e-06,1.799460445095491e-07,-1.8850703142891945e-07,1.2369817701252117e-06,-1.6773025967031785e-06,-1.9817038993508174e-05,-1.6965471952005008e-05,-0.00010026431861534513,-3.845495433962842e-05,0.00017979428571427867,False,False
low_slack_half,raw_agree,grad_all_abs50,all,flat,0.095,0.12,uniform_q20.35_s30.35,-5.420034530967399e-06,-5.04506403886662e-06,3.7497049210077904e-07,-2.71086480596594e-07,2.226258998816455e-06,-2.8761788936071397e-06,-3.4619316146483614e-05,-2.962907382381933e-05,-0.00017516023037808526,-6.71749826473278e-05,0.00031463999999999624,False,False
low_slack_half,raw_agree,grad_all_abs50,all,flat,0.095,0.12,uniform_q21.00_s31.00,-5.420034530967399e-06,-3.6342514073695042e-06,1.785783123597895e-06,-4.634615957677113e-08,7.0198791679576544e-06,-7.437485606276439e-06,-9.816307408835878e-05,-8.390523888083103e-05,-0.0004967130125504982,-0.00019042850606873496,0.0008989714285714263,False,False
low_slack_half,raw_agree,grad_all_abs50,all,flat,0.13,0.08,tail_meanneg_m1.00,-5.221017104428682e-06,-5.94193601788362e-06,-7.209189134549376e-07,-1.8439291757932352e-06,2.0053896307992147e-06,-5.433216134442809e-06,-5.2090737924004316e-05,-4.458970385425227e-05,-0.0002509291028465199,-0.00011370606262160743,0.0004338285714285666,True,False
low_slack_half,raw_agree,grad_all_abs50,all,flat,0.13,0.08,tail_p90_nonpos_m1.00,-5.221017104428682e-06,-5.697820121053354e-06,-4.7680301662467173e-07,-6.345690265474602e-07,-1.6494326238181145e-07,-1.031982549082322e-06,-1.1018633486237217e-05,-9.050499089327893e-06,-5.5884122323435204e-05,-2.1246312080669405e-05,8.914285714285534e-05,True,True
low_slack_half,raw_agree,grad_all_abs50,all,flat,0.13,0.08,tail_meanneg_m0.50,-5.221017104428682e-06,-5.688247466606455e-06,-4.672303621777729e-07,-1.0452390788451282e-06,8.73464008122049e-07,-2.8682019262982195e-06,-2.6171469187014074e-05,-2.242095215211821e-05,-0.00012605020814421275,-5.715007616509393e-05,0.000216914285714282,True,False
low_slack_half,raw_agree,grad_all_abs50,all,flat,0.13,0.08,tail_soft_p90_m1.00,-5.221017104428682e-06,-5.5048384320910415e-06,-2.838213276623591e-07,-4.1506715986461273e-07,-1.1759501150621077e-09,-7.738675862345445e-07,-8.446134440259767e-06,-6.577789027414492e-06,-4.5278016954947153e-05,-1.3844924126829583e-05,6.720238488104602e-05,True,True
low_slack_half,raw_agree,grad_all_abs50,all,flat,0.13,0.08,tail_p90_nonpos_m0.50,-5.221017104428682e-06,-5.477154007338392e-06,-2.5613690290970936e-07,-3.3816636302308467e-07,-9.718046489748389e-08,-5.385033631233327e-07,-5.532721200768309e-06,-4.5486540022977905e-06,-2.8040930334094494e-05,-1.0688118071713881e-05,4.4571428571425504e-05,True,True
low_slack_half,raw_agree,grad_all_abs50,all,flat,0.13,0.08,tail_soft_max_m1.00,-5.221017104428682e-06,-5.369654024978132e-06,-1.4863692054944977e-07,-2.4809415621884767e-07,7.964418147210495e-08,-5.375555127695719e-07,-5.0435998373010715e-06,-3.889987364669167e-06,-2.6022085293564423e-05,-9.283113567820633e-06,3.9745532710725676e-05,True,False
low_slack_half,raw_agree,grad_all_abs50,all,flat,0.13,0.08,tail_soft_p90_m0.50,-5.221017104428682e-06,-5.3668887389779485e-06,-1.458716345492661e-07,-2.1150827578253484e-07,-4.643324058584142e-09,-3.909279754354955e-07,-4.226996064643496e-06,-3.2928233582505653e-06,-2.266029632272404e-05,-6.928676130196765e-06,3.360119244052084e-05,True,True
low_slack_half,raw_agree,grad_all_abs50,all,flat,0.13,0.08,tail_soft_max_m0.50,-5.221017104428682e-06,-5.297068302434482e-06,-7.605119800579985e-08,-1.2573626329004384e-07,3.798926995202123e-08,-2.705091860510933e-07,-2.523510377244742e-06,-1.946704140934699e-06,-1.302040758535683e-05,-4.644165055842087e-06,1.9872766355360887e-05,True,False
low_slack_half,raw_agree,grad_all_abs50,all,flat,0.13,0.08,tail_max_nonpos_m1.00,-5.221017104428682e-06,-5.266249583191218e-06,-4.523247876253578e-08,-4.6006216058991356e-08,-3.7214279324793154e-08,-7.029045889783703e-08,-6.181778899605472e-07,-4.1665978981316127e-07,0.0,-4.32724523004302e-06,5.942857142855057e-06,True,True
low_slack_half,raw_agree,grad_all_abs50,all,flat,0.13,0.08,tail_max_nonpos_m0.50,-5.221017104428682e-06,-5.244042692975626e-06,-2.3025588546943254e-08,-2.3337953680702128e-08,-1.913153724331096e-08,-3.5523983865637376e-08,-3.0938777909050863e-07,-2.0862872902275165e-07,0.0,-2.165714453716827e-06,2.971428571427095e-06,True,True
low_slack_half,raw_agree,grad_all_abs50,all,flat,0.13,0.08,uniform_q20.05_s30.05,-5.221017104428682e-06,-5.188033921466051e-06,3.2983182962631474e-08,-5.087943233395009e-08,2.738728361872944e-07,-3.904831119561081e-07,-4.52779033030537e-06,-3.8774329348876505e-06,-2.290784683639524e-05,-8.786685476103173e-06,4.100571428570935e-05,False,False
low_slack_half,raw_agree,grad_all_abs50,all,flat,0.13,0.08,uniform_q20.20_s30.00,-5.221017104428682e-06,-5.168516169606896e-06,5.2500934821786416e-08,-1.8365080345361662e-08,3.4379872948520074e-07,-4.7492098842472075e-07,-1.306966206107707e-05,-9.741619575105102e-06,-9.148763442812236e-05,0.0,0.000114102857142855,False,False
low_slack_half,raw_agree,grad_all_abs50,all,flat,0.13,0.08,uniform_q20.10_s30.10,-5.221017104428682e-06,-5.150290256938916e-06,7.072684748976599e-08,-9.709875670171897e-08,5.526227261354322e-07,-7.762813977185701e-07,-9.050785731962163e-06,-7.750070941130735e-06,-4.579173609828291e-05,-1.7563764026048978e-05,8.201142857142693e-05,False,False
low_slack_half,raw_agree,grad_all_abs50,all,flat,0.13,0.08,uniform_q20.00_s30.20,-5.221017104428682e-06,-5.1130324790760184e-06,1.0798462535266395e-07,-1.571912158215838e-07,7.809607979192279e-07,-1.0589507475344817e-06,-5.012728868047933e-06,-5.739341772345173e-06,0.0,-3.508910207671023e-05,4.991999999999757e-05,False,False
low_slack_half,raw_agree,grad_all_abs50,all,flat,0.13,0.08,uniform_q20.20_s30.20,-5.221017104428682e-06,-5.060520878785724e-06,1.6049622564295873e-07,-1.7555629616694546e-07,1.1247549237536347e-06,-1.5338237265849486e-06,-1.808239092920827e-05,-1.5480961347497872e-05,-9.148763442812236e-05,-3.508910207671023e-05,0.00016402285714285257,False,False
low_slack_half,raw_agree,grad_all_abs50,all,flat,0.13,0.08,uniform_q20.35_s30.35,-5.221017104428682e-06,-4.89015938032189e-06,3.3085772410679226e-07,-2.5828689742546374e-07,2.019539039888052e-06,-2.6350024530108485e-06,-3.159383164641483e-05,-2.704132987837608e-05,-0.00015985175348898206,-6.130506803610214e-05,0.0002870399999999949,False,False
low_slack_half,raw_agree,grad_all_abs50,all,flat,0.13,0.08,uniform_q21.00_s31.00,-5.221017104428682e-06,-3.640987257802486e-06,1.5800298466261964e-06,-1.3194638304181439e-07,6.341879273286111e-06,-6.791978438780433e-06,-8.964453862844723e-05,-7.663739071978829e-05,-0.0004536028800101455,-0.00017390889038942925,0.000820114285714281,False,False
low_slack_half,raw_agree,grad_all_abs50,all,flat,0.13,0.12,tail_meanneg_m1.00,-5.727273265199173e-06,-6.5549501733208615e-06,-8.276769081216884e-07,-2.395952487965758e-06,3.3877467670029304e-06,-8.071484738692014e-06,-7.775767721382443e-05,-6.650612610917663e-05,-0.0003746356520385741,-0.00016966808845859938,0.0006507428571428525,True,False
low_slack_half,raw_agree,grad_all_abs50,all,flat,0.13,0.12,tail_meanneg_m0.50,-5.727273265199173e-06,-6.3911799779159395e-06,-6.639067127167664e-07,-1.4754101722580515e-06,1.3999448070789455e-06,-4.336477691380125e-06,-3.916263673492404e-05,-3.3536861182602144e-05,-0.00018863613446884475,-8.550232267606761e-05,0.0003253714285714245,True,False
low_slack_half,raw_agree,grad_all_abs50,all,flat,0.13,0.12,tail_p90_nonpos_m1.00,-5.727273265199173e-06,-6.374656473129292e-06,-6.473832079301189e-07,-8.891842212532808e-07,-2.065580678722867e-07,-1.4354899171564739e-06,-1.6457706473127498e-05,-1.3505504877775465e-05,-8.352930853064433e-05,-3.1674636781747756e-05,0.00013371428571428388,True,True
low_slack_half,raw_agree,grad_all_abs50,all,flat,0.13,0.12,tail_soft_p90_m1.00,-5.727273265199173e-06,-6.155619818981606e-06,-4.283465537824327e-07,-6.106749074197282e-07,5.556255233685192e-09,-1.1869644058748463e-06,-1.2657420005751652e-05,-9.854899764064474e-06,-6.785319347266117e-05,-2.0748746568086118e-05,0.00010080363111642909,True,False
low_slack_half,raw_agree,grad_all_abs50,all,flat,0.13,0.12,tail_p90_nonpos_m0.50,-5.727273265199173e-06,-6.09324636235975e-06,-3.659730971605768e-07,-4.915896512081019e-07,-1.4393844471882744e-07,-7.679221156742244e-07,-8.281530366388568e-06,-6.805429568688807e-06,-4.1987260383652414e-05,-1.5983452181594915e-05,6.685714285713847e-05,True,True
low_slack_half,raw_agree,grad_all_abs50,all,flat,0.13,0.12,tail_soft_max_m1.00,-5.727273265199173e-06,-5.9605271749418876e-06,-2.3325390974271443e-07,-3.670729612492707e-07,1.2091904955102706e-07,-8.430061629871588e-07,-7.560270953499426e-06,-5.829851131844421e-06,-3.900505104348362e-05,-1.3916845631581354e-05,5.961832648766676e-05,True,False
low_slack_half,raw_agree,grad_all_abs50,all,flat,0.13,0.12,tail_soft_p90_m0.50,-5.727273265199173e-06,-5.950483778383031e-06,-2.2321051318385798e-07,-3.142815769852092e-07,-6.272085628644675e-09,-6.029142765040518e-07,-6.3375509884444625e-06,-4.93629086760288e-06,-3.3974501390338085e-05,-1.0388355529133975e-05,5.040181555821411e-05,True,True
low_slack_half,raw_agree,grad_all_abs50,all,flat,0.13,0.12,tail_soft_max_m0.50,-5.727273265199173e-06,-5.847889685162144e-06,-1.2061641996297112e-07,-1.8733758755384855e-07,5.636315669743652e-08,-4.2569636582445725e-07,-3.783984483446412e-06,-2.918774572591154e-06,-1.9523598977416734e-05,-6.964292406652639e-06,2.9809163243831212e-05,True,False
low_slack_half,raw_agree,grad_all_abs50,all,flat,0.13,0.12,tail_max_nonpos_m1.00,-5.727273265199173e-06,-5.7992335880108214e-06,-7.196032281164833e-08,-6.800157859032652e-08,-5.623133914056666e-08,-1.1828948964787145e-07,-9.263674690951351e-07,-6.240903188839495e-07,0.0,-6.4845722840822795e-06,8.91428571428432e-06,True,True
low_slack_half,raw_agree,grad_all_abs50,all,flat,0.13,0.12,tail_max_nonpos_m0.50,-5.727273265199173e-06,-5.764228641513824e-06,-3.695537631465129e-08,-3.475599641422633e-08,-2.9341586604836323e-08,-6.011244690906636e-08,-4.6385772173307416e-07,-3.1271914659376267e-07,0.0,-3.2470040522841748e-06,4.457142857138691e-06,True,True
low_slack_half,raw_agree,grad_all_abs50,all,flat,0.13,0.12,uniform_q20.05_s30.05,-5.727273265199173e-06,-5.677360920275376e-06,4.9912344923797036e-08,-7.457162032320497e-08,4.146976640972966e-07,-5.900405903869199e-07,-6.789887410096895e-06,-5.814351316952562e-06,-3.435278628091676e-05,-1.3176425589858654e-05,6.150857142856597e-05,False,False
low_slack_half,raw_agree,grad_all_abs50,all,flat,0.13,0.12,uniform_q20.20_s30.00,-5.727273265199173e-06,-5.624715534890967e-06,1.0255773030820592e-07,-7.423154535501908e-09,5.395000560737273e-07,-6.846801672288905e-07,-1.9583954296104045e-05,-1.4591890567167967e-05,-0.00013708768007331118,0.0,0.00017115428571428705,False,False
low_slack_half,raw_agree,grad_all_abs50,all,flat,0.13,0.12,uniform_q20.10_s30.10,-5.727273265199173e-06,-5.616781870498855e-06,1.1049139470031832e-07,-1.3865777670485357e-07,8.40350660946676e-07,-1.1696576265318726e-06,-1.3568985999856675e-05,-1.1617913813559986e-05,-6.865166591749072e-05,-2.633123608203336e-05,0.00012301714285713802,False,False
low_slack_half,raw_agree,grad_all_abs50,all,flat,0.13,0.12,uniform_q20.00_s30.20,-5.727273265199173e-06,-5.566202880835647e-06,1.6107038436352639e-07,-2.279478965583337e-07,1.185037688200552e-06,-1.6130483888598945e-06,-7.5108596598039146e-06,-8.600779016210147e-06,0.0,-5.257601761869679e-05,7.487999999999679e-05,False,False
low_slack_half,raw_agree,grad_all_abs50,all,flat,0.13,0.12,uniform_q20.20_s30.20,-5.727273265199173e-06,-5.463621641998984e-06,2.6365162320018953e-07,-2.353710513158802e-07,1.7245269251509043e-06,-2.2976219302695e-06,-2.7094813955880204e-05,-2.3192669583330518e-05,-0.00013708768007331118,-5.257601761869679e-05,0.00024603428571428297,False,False
low_slack_half,raw_agree,grad_all_abs50,all,flat,0.13,0.12,uniform_q20.35_s30.35,-5.727273265199173e-06,-5.15386821098307e-06,5.734050542161029e-07,-3.017835077390174e-07,3.1329833319881928e-06,-3.911397071787448e-06,-4.730262253663242e-05,-4.0473869884578286e-05,-0.00023933724441257964,-9.17811133440416e-05,0.0004305600000000017,False,False
low_slack_half,raw_agree,grad_all_abs50,all,flat,0.13,0.12,uniform_q21.00_s31.00,-5.727273265199173e-06,-2.734672103987812e-06,2.9926011612113612e-06,5.015488950821378e-07,1.0287638706363289e-05,-9.734517983583935e-06,-0.00013374709635499693,-0.00011423637449202244,-0.0006768063445127814,-0.0002594233299726689,0.0012301714285714253,False,False
low_slack_half,raw_agree,grad_all_abs50,teacher_row_top50,core_gain,0.07,0.08,tail_meanneg_m1.00,-1.5730559036475356e-06,-1.7086988906012124e-06,-1.3564298695367683e-07,-4.658626242548536e-07,5.914444611843095e-07,-1.341745989758003e-06,-1.3293140914527601e-05,-1.1497714845733404e-05,-6.211241390552402e-05,-3.093957249601653e-05,0.0001064539546281523,True,False
low_slack_half,raw_agree,grad_all_abs50,teacher_row_top50,core_gain,0.07,0.08,tail_p90_nonpos_m1.00,-1.5730559036475356e-06,-1.6843532026911134e-06,-1.1129729904357788e-07,-1.2409736993568288e-07,-5.4513889513607694e-08,-2.1180051978930692e-07,-3.3002052129971204e-06,-2.5863124515674592e-06,-1.7619010244745992e-05,-5.4824262465530404e-06,2.4592662339259106e-05,True,True
low_slack_half,raw_agree,grad_all_abs50,teacher_row_top50,core_gain,0.07,0.08,tail_meanneg_m0.50,-1.5730559036475356e-06,-1.6529174005075475e-06,-7.986149686001198e-08,-2.4570220635844464e-07,2.809073047504995e-07,-6.784927892855563e-07,-6.659649644802368e-06,-5.76193661039337e-06,-3.1112303919861306e-05,-1.5505243593214035e-05,5.322697731407317e-05,True,False
low_slack_half,raw_agree,grad_all_abs50,teacher_row_top50,core_gain,0.07,0.08,tail_p90_nonpos_m0.50,-1.5730559036475356e-06,-1.6306938804833138e-06,-5.7637976835778204e-08,-6.429796628459883e-08,-2.8838371135542218e-08,-1.0837240960182015e-07,-1.6527362068086138e-06,-1.295789826089819e-06,-8.823427084414526e-06,-2.7457263633290374e-06,1.2296331169626951e-05,True,True
low_slack_half,raw_agree,grad_all_abs50,teacher_row_top50,core_gain,0.07,0.08,tail_soft_p90_m1.00,-1.5730559036475356e-06,-1.6280339775187613e-06,-5.4978073871225774e-08,-8.863876765907719e-08,1.0874207423405835e-08,-1.6261911184312083e-07,-2.3627396162628767e-06,-1.8514785498873593e-06,-1.2808431325561642e-05,-3.7307459880703275e-06,1.7197888303226595e-05,True,False
low_slack_half,raw_agree,grad_all_abs50,teacher_row_top50,core_gain,0.07,0.08,tail_soft_max_m1.00,-1.5730559036475356e-06,-1.6073470556765557e-06,-3.429115202902011e-08,-6.215213277371845e-08,2.1862033516839574e-08,-1.2812058070021948e-07,-1.6145843450832142e-06,-1.237785910990219e-06,-8.54956688126074e-06,-2.7525235342940046e-06,1.1782226341957224e-05,True,False
low_slack_half,raw_agree,grad_all_abs50,teacher_row_top50,core_gain,0.07,0.08,tail_soft_p90_m0.50,-1.5730559036475356e-06,-1.601001725193285e-06,-2.794582154574954e-08,-4.476276926901335e-08,4.9533280810365454e-09,-8.173866894445325e-08,-1.1818097868376842e-06,-9.261792536558751e-07,-6.406845961925978e-06,-1.865822545743523e-06,8.598944151611888e-06,True,False
low_slack_half,raw_agree,grad_all_abs50,teacher_row_top50,core_gain,0.07,0.08,tail_max_nonpos_m1.00,-1.5730559036475356e-06,-1.5977519010057506e-06,-2.4695997358215038e-08,-2.510548302581128e-08,-2.060510118084835e-08,-3.79928121185813e-08,-3.3316211994760536e-07,-2.2465237370372648e-07,0.0,-2.33213483974426e-06,3.199999999999102e-06,True,True
low_slack_half,raw_agree,grad_all_abs50,teacher_row_top50,core_gain,0.07,0.08,tail_soft_max_m0.50,-1.5730559036475356e-06,-1.5904676656797179e-06,-1.741176203218231e-08,-3.132998616095506e-08,1.0628323665606842e-08,-6.430296861648088e-08,-8.07544260988946e-07,-6.191450439325415e-07,-4.276254968155202e-06,-1.3765548586147647e-06,5.891113170977528e-06,True,False
low_slack_half,raw_agree,grad_all_abs50,teacher_row_top50,core_gain,0.07,0.08,tail_max_nonpos_m0.50,-1.5730559036475356e-06,-1.5855222929017643e-06,-1.2466389254228716e-08,-1.2649612801673982e-08,-1.0454607513032954e-08,-1.9105352966342082e-08,-1.6666751312399697e-07,-1.1241263999017196e-07,0.0,-1.1666725916181786e-06,1.599999999997979e-06,True,True
low_slack_half,raw_agree,grad_all_abs50,teacher_row_top50,core_gain,0.07,0.08,uniform_q20.05_s30.05,-1.5730559036475356e-06,-1.5604526504287008e-06,1.2603253218834709e-08,-1.0656345139636869e-08,7.124023582161243e-08,-8.890849523268685e-08,-1.1683343261459367e-06,-9.869482499353673e-07,-5.953524262330978e-06,-2.2248160204407785e-06,9.63077400750452e-06,False,False
low_slack_half,raw_agree,grad_all_abs50,teacher_row_top50,core_gain,0.07,0.08,uniform_q20.20_s30.00,-1.5730559036475356e-06,-1.5500219725517184e-06,2.3033931095817195e-08,-1.2430387608119986e-08,1.059949356063683e-07,-1.2701246510093966e-07,-3.4000779632892275e-06,-2.5692907099956493e-06,-2.380054574260826e-05,0.0,2.6241498355450963e-05,False,False
low_slack_half,raw_agree,grad_all_abs50,teacher_row_top50,core_gain,0.07,0.08,uniform_q20.10_s30.10,-1.5730559036475356e-06,-1.5473683814271055e-06,2.5687522220430026e-08,-2.0851815163425158e-08,1.4298746420227104e-07,-1.773709341623686e-07,-2.3361918600472986e-06,-1.9734197076618436e-06,-1.1904790049810376e-05,-4.448552970506836e-06,1.9261548015011968e-05,False,False
low_slack_half,raw_agree,grad_all_abs50,teacher_row_top50,core_gain,0.07,0.08,uniform_q20.00_s30.20,-1.5730559036475356e-06,-1.526991193379068e-06,4.606471026846748e-08,-2.7429679083645908e-08,2.0920345922270656e-07,-2.329356814101402e-07,-1.2703985236561799e-06,-1.3756414721153952e-06,0.0,-8.892789665371215e-06,1.2281597674577418e-05,False,False
low_slack_half,raw_agree,grad_all_abs50,teacher_row_top50,core_gain,0.07,0.08,uniform_q20.20_s30.20,-1.5730559036475356e-06,-1.5202932615032694e-06,5.276264214426618e-08,-3.9860066691765894e-08,2.880030006702228e-07,-3.5456720803850317e-07,-4.670476486917652e-06,-3.9449321821110445e-06,-2.380054574260826e-05,-8.892789665371215e-06,3.852309603002838e-05,False,False
low_slack_half,raw_agree,grad_all_abs50,teacher_row_top50,core_gain,0.07,0.08,uniform_q20.35_s30.35,-1.5730559036475356e-06,-1.4772170660037887e-06,9.58388376437469e-08,-6.491548198983565e-08,5.0932939055226e-07,-6.204495602846194e-07,-8.168327082974658e-06,-6.898624549579941e-06,-4.162723786352296e-05,-1.5551051717202502e-05,6.741541805255246e-05,False,False
low_slack_half,raw_agree,grad_all_abs50,teacher_row_top50,core_gain,0.07,0.08,uniform_q21.00_s31.00,-1.5730559036475356e-06,-1.2419645754047082e-06,3.310913282428274e-07,-1.2554247241780558e-07,1.5211628072719918e-06,-1.7269683513232437e-06,-2.327607768062845e-05,-1.9648356156642954e-05,-0.00011864124492660943,-4.429129883727623e-05,0.00019261548015015958,False,False
low_slack_half,raw_agree,grad_all_abs50,teacher_row_top50,core_gain,0.07,0.12,tail_meanneg_m1.00,-2.211729984935573e-06,-2.3866099712055444e-06,-1.7487998626997125e-07,-6.604731859205515e-07,9.314803127713489e-07,-2.0320898873604776e-06,-1.9900465105276988e-05,-1.7207326002109463e-05,-9.300027302619474e-05,-4.630298271146582e-05,0.00015968093194222471,True,False
