method,blocks,weighted_row_logloss,weighted_count_nll_per_row,rate_mae_weighted,count_mae_mean,is_subject_mean,transition_residual_mse,family,context,base,k,alpha,strength,pseudo_support_mean,hidden_support_mean,pseudo_dist_median,hidden_dist_median,pseudo_residual_l2_mean,hidden_residual_l2_mean,delta_weighted_row_logloss_vs_subject,delta_weighted_row_logloss_vs_raw,delta_transition_residual_mse_vs_raw,hidden_blocks,weighted_mixmin_delta_vs_a2c8,mean_mixmin_delta_vs_a2c8,mean_raw05_delta_vs_a2c8,mixmin_better_block_rate,s3_delta_vs_subject,s3_delta_vs_raw,row_beats_raw,transition_mse_beats_raw,fixes_s3_vs_subject,hidden_mixmin_negative,joint_gate
transition_raw_residual_baseedge_mid_k8_a24_w0.65,369,2.5264034506820234,2.2041714070018448,0.3041015460166774,1.4018339560280986,0.0,73.802976604763,transition_residual,raw_residual,edge_mid,8.0,24.0,0.65,8.0,8.0,0.6653430030162577,0.6474675018583083,1.5627160424447861,1.5919721524707047,1.9134016771054534,1.921134850781932,43.07448254121083,36.0,-0.001247675972322312,-0.00177953463794699,0.000529579839860066,0.5833333333333334,1.6001645173318235,1.592362153344058,False,False,False,True,False
transition_topology_baseedge_mid_k16_a12_w0.65,369,2.526482869556339,2.2042508258761604,0.31539232568785813,1.4538816964635415,0.0,72.85077450586502,transition_residual,topology,edge_mid,16.0,12.0,0.65,16.0,16.0,1.0810207959473,1.055867493764832,2.2024363833843696,2.006368242205385,1.913481095979769,1.9212142696562475,42.12228044231284,36.0,-0.0012734940386568596,-0.001740827701264792,0.0005721572247595496,0.5833333333333334,1.5579584418995505,1.550156077911785,False,False,False,True,False
transition_raw_topology_baseedge_mid_k8_a4_w0.35,369,2.5269315032359825,2.204699459555804,0.3110650271248034,1.4339339055265325,0.0,73.19390961962304,transition_residual,raw_topology,edge_mid,8.0,4.0,0.35,8.0,8.0,1.0471795080996271,1.0184775565516888,3.545878423327731,3.4170617949482107,1.9139297296594124,1.921662903335891,42.465415556070866,36.0,-0.0011789941073426346,-0.0016013988752282072,0.000564531099713444,0.5555555555555556,1.5764730631035713,1.5686706991158057,False,False,False,True,False
transition_topology_baseedge_mid_k4_a12_w1.00,369,2.531119174211031,2.208887130530852,0.31816458993200614,1.466661158467053,0.0,72.82507785426974,transition_residual,topology,edge_mid,4.0,12.0,1.0,4.0,4.0,1.003983909504755,0.95468657847973,1.508467735738271,1.5266763302502235,1.9181174006344608,1.9258505743109393,42.09658379071756,36.0,-0.0011693905622963863,-0.0016797554782301987,0.0005830309614120832,0.5277777777777778,1.5895187298206053,1.5817163658328397,False,False,False,True,False
transition_full_transition_baseedge_mid_k16_a4_w0.35,369,2.5366395348707393,2.2144074911905602,0.31068941483499735,1.4322024244832807,0.0,73.65855866244655,transition_residual,full_transition,edge_mid,16.0,4.0,0.35,16.0,16.0,1.095824112240444,1.0703678230246696,3.599653746543111,3.314107416398432,1.9236377612941693,1.9313709349706478,42.930064598894376,36.0,-0.0013178108569527924,-0.0018699751407100364,0.0005907195632334504,0.5833333333333334,1.5721428847994132,1.5643405208116477,False,False,False,True,False
transition_raw_residual_baseedge_mid_k4_a24_w1.00,369,2.539706072329776,2.217474028649597,0.30593715941530114,1.4102956860851685,0.0,74.33875246784285,transition_residual,raw_residual,edge_mid,4.0,24.0,1.0,4.0,4.0,0.5705071549240139,0.563372966554511,1.0258959384549524,1.0420353859242053,1.9267042987532061,1.9344374724296847,43.610258404290676,36.0,-0.0013470922017237456,-0.001855636925786201,0.0005324126436739523,0.6111111111111112,1.6218710838514565,1.614068719863691,False,False,False,True,False
transition_raw_topology_baseedge_mid_k16_a4_w0.35,369,2.5438868268413755,2.221654783161196,0.3085766961624995,1.4224633067003023,0.0,74.09449326515879,transition_residual,raw_topology,edge_mid,16.0,4.0,0.35,16.0,16.0,1.0841027788026354,1.0642425861912888,3.4345305306678204,3.0820598068044767,1.9308850532648054,1.938618226941284,43.36599920160661,36.0,-0.0013167813395570176,-0.0017622809718883645,0.000582579657209229,0.5833333333333334,1.581923840436311,1.5741214764485454,False,False,False,True,False
transition_topology_baseedge_mid_k8_a12_w0.65,369,2.545139955325445,2.2229079116452657,0.31460008271012624,1.4502296495661922,0.0,73.87968501724433,transition_residual,topology,edge_mid,8.0,12.0,0.65,8.0,8.0,1.0421498575026162,0.9895623153475519,1.917017391029476,1.8463736370619996,1.9321381817488748,1.9398713554253533,43.15119095369215,36.0,-0.001147528559919893,-0.0016024379374867728,0.0005639306222305875,0.5277777777777778,1.5971458634393025,1.589343499451537,False,False,False,True,False
transition_full_transition_baseedge_mid_k16_a24_w0.65,369,2.550566346186803,2.2283343025066245,0.30936154389972154,1.4260812633426183,0.0,74.41070576440096,transition_residual,full_transition,edge_mid,16.0,24.0,0.65,16.0,16.0,1.095824112240444,1.0703678230246696,1.7998268732715554,1.657053708199216,1.937564572610233,1.9452977462867116,43.68221170084878,36.0,-0.0013111267835406145,-0.001857048629527966,0.0005886256658064119,0.5833333333333334,1.5853064447517071,1.5775040807639416,False,False,False,True,False
transition_topology_baseedge_mid_k8_a24_w1.00,369,2.5520679143598826,2.2298358706797035,0.31374017666569126,1.4462656924345283,0.0,74.2713893319029,transition_residual,topology,edge_mid,8.0,24.0,1.0,8.0,8.0,1.0421498575026162,0.9895623153475519,1.1981358693934225,1.1539835231637496,1.9390661407833125,1.946799314459791,43.54289526835072,36.0,-0.0011474322018202165,-0.0016029344055235157,0.0005634778513684463,0.5555555555555556,1.603033099184613,1.5952307351968473,False,False,False,True,False
transition_raw_residual_baseedge_mid_k8_a12_w0.35,369,2.5556222496064582,2.233390205926279,0.3023675192223726,1.3938405154397182,0.0,75.30792706487979,transition_residual,raw_residual,edge_mid,8.0,12.0,0.35,8.0,8.0,0.6653430030162577,0.6474675018583083,2.5003456679116582,2.547155443953128,1.9426204760298882,1.9503536497063667,44.579433001327615,36.0,-0.0012405487991757422,-0.0017664372449037507,0.0005324339391758529,0.5833333333333334,1.6229836116752696,1.615181247687504,False,False,False,True,False
transition_raw_topology_baseedge_mid_k16_a24_w0.65,369,2.5573154685994455,2.235083424919267,0.3072638375802688,1.4164113488456291,0.0,74.82297056687109,transition_residual,raw_topology,edge_mid,16.0,24.0,0.65,16.0,16.0,1.0841027788026354,1.0642425861912888,1.7172652653339102,1.5410299034022383,1.9443136950228754,1.952046868699354,44.094476503318916,36.0,-0.0013113361858826688,-0.001758090682953197,0.0005808209339688637,0.5833333333333334,1.5944237914419053,1.5866214274541397,False,False,False,True,False
transition_raw_topology_baseedge_mid_k4_a4_w0.35,369,2.560219492959263,2.237987449279084,0.31134250863911184,1.4352130276290764,0.0,74.82633219864924,transition_residual,raw_topology,edge_mid,4.0,4.0,0.35,4.0,4.0,1.0114972441380348,0.9827015956524767,3.2046925213969706,3.4056111325039438,1.9472177193826932,1.9549508930591717,44.097838135097064,36.0,-0.001112019661886551,-0.0014811377987061583,0.0005659879167760852,0.5277777777777778,1.6145964768653278,1.6067941128775622,False,False,False,True,False
transition_full_transition_baseedge_mid_k4_a4_w0.35,369,2.5610153977460546,2.238783354065876,0.31467872093912835,1.450592152621835,0.0,74.68952208648088,transition_residual,full_transition,edge_mid,4.0,4.0,0.35,4.0,4.0,1.0272773524757826,1.001624551054693,3.2657321655917144,3.332952026482735,1.9480136241694845,1.955746797845963,43.9610280229287,36.0,-0.0011875840665075137,-0.0015744940980752043,0.0005412461238959254,0.5277777777777778,1.6266301884827192,1.6188278244949537,False,False,False,True,False
transition_topology_baseedge_mid_k8_a4_w0.35,369,2.563746674353112,2.2415146306729334,0.31231161898681536,1.4396803899636128,0.0,74.93514558406851,transition_residual,topology,edge_mid,8.0,4.0,0.35,8.0,8.0,1.0421498575026162,0.9895623153475519,3.195028985049126,3.077289395103332,1.950744900776542,1.9584780744530206,44.20665152051633,36.0,-0.0011476105003028823,-0.0016041798294615373,0.0005627012028612531,0.5555555555555556,1.6129628933136355,1.60516052932587,False,False,False,True,False
transition_raw_residual_baseedge_mid_k16_a24_w0.35,369,2.5721749990632357,2.249942955383057,0.29895799217713165,1.3781234273531189,0.0,76.18445971450684,transition_residual,raw_residual,edge_mid,16.0,24.0,0.35,16.0,16.0,0.7558817883501749,0.7323252168267921,2.151766516160311,2.1950393398470696,1.9591732254866656,1.9669063991631441,45.45596565095467,36.0,-0.0011082355445262051,-0.0015979808036406357,0.0005367843520681394,0.5833333333333334,1.6353522818037125,1.627549917815947,False,False,False,True,False
transition_raw_topology_baseedge_mid_k4_a12_w0.65,369,2.5723820086391616,2.250149964958983,0.310059737609925,1.4292997660555085,0.0,75.51518615920193,transition_residual,raw_topology,edge_mid,4.0,12.0,0.65,4.0,4.0,1.0114972441380348,0.9827015956524767,1.6023462606984853,1.7028055662519719,1.9593802350625915,1.96711340873907,44.786692095649755,36.0,-0.0011185641580953177,-0.0014959822082815553,0.0005654930192057277,0.5277777777777778,1.6247387757193943,1.6169364117316287,False,False,False,True,False
transition_full_transition_baseedge_mid_k4_a12_w0.65,369,2.573059311262381,2.250827267582202,0.31325852816553396,1.4440454103240472,0.0,75.38509674714737,transition_residual,full_transition,edge_mid,4.0,12.0,0.65,4.0,4.0,1.0272773524757826,1.001624551054693,1.6328660827958572,1.6664760132413674,1.960057537685811,1.9677907113622894,44.656602683595196,36.0,-0.001188585083273658,-0.0015824444291105714,0.0005421815935428979,0.5277777777777778,1.6358734389854344,1.6280710749976688,False,False,False,True,False
transition_topology_baseedge_mid_k16_a4_w0.35,369,2.575771207595781,2.2535391639156024,0.3096848656841931,1.4275716979100612,0.0,75.60141456530042,transition_residual,topology,edge_mid,16.0,4.0,0.35,16.0,16.0,1.0810207959473,1.055867493764832,3.0834109367381175,2.8089155390875393,1.962769434019211,1.9705026076956895,44.87292050174824,36.0,-0.0012629328323110723,-0.0017342622538345346,0.0005675452643958926,0.5555555555555556,1.6053681957334969,1.5975658317457313,False,False,False,True,False
transition_topology_baseedge_mid_k16_a24_w0.65,369,2.5869571070914557,2.2647250634112766,0.3084135225077399,1.421711115950313,0.0,76.23815649186066,transition_residual,topology,edge_mid,16.0,24.0,0.65,16.0,16.0,1.0810207959473,1.055867493764832,1.5417054683690588,1.4044577695437697,1.9739553335148856,1.9816885071913641,45.50966242830849,36.0,-0.001259773310169052,-0.0017319789462006598,0.0005664640955435085,0.5555555555555556,1.616131427245775,1.6083290632580094,False,False,False,True,False
transition_full_transition_baseedge_mid_k8_a24_w0.65,369,2.587712655816011,2.2654806121358324,0.3066695386940029,1.4136717759308914,0.0,76.47514948068147,transition_residual,full_transition,edge_mid,8.0,24.0,0.65,8.0,8.0,1.0610173602098762,1.0277741507920126,1.386057422547637,1.2793791887501635,1.974710882239441,1.9824440559159195,45.74665541712929,36.0,-0.001157128355982729,-0.0015512261147299252,0.0005520252673947598,0.5555555555555556,1.6243474987963857,1.6165451348086202,False,False,False,True,False
transition_topology_baseedge_mid_k4_a4_w0.35,369,2.5884107819074287,2.2661787382272496,0.3106387216387347,1.4319687412127038,0.0,76.19059513382486,transition_residual,topology,edge_mid,4.0,4.0,0.35,4.0,4.0,1.003983909504755,0.95468657847973,3.016935471476542,3.053352660500447,1.9754090083308586,1.9831421820073372,45.46210107027268,36.0,-0.0011699146037590703,-0.001669729485483013,0.0005724478265603798,0.5277777777777778,1.6365971822768914,1.6287948182891259,False,False,False,True,False
transition_raw_topology_baseedge_mid_k8_a24_w0.65,369,2.589649866003011,2.2674178223228325,0.30531594658503824,1.4074320464529813,0.0,76.64038049333273,transition_residual,raw_topology,edge_mid,8.0,24.0,0.65,8.0,8.0,1.0471795080996271,1.0184775565516888,1.329704408747899,1.2813981731055795,1.9766480924264411,1.9843812661029196,45.91188642978055,36.0,-0.001181750425627652,-0.0016187561666062469,0.0005608662051390988,0.5555555555555556,1.6319866787208617,1.624184314733096,False,False,False,True,False
transition_raw_topology_baseedge_mid_k4_a24_w1.00,369,2.5918423479775834,2.2696103042974043,0.30802139411794105,1.419903499714411,0.0,76.62409466788333,transition_residual,raw_topology,edge_mid,4.0,24.0,1.0,4.0,4.0,1.0114972441380348,0.9827015956524767,0.9156264346848487,0.9730317521439841,1.9788405744010134,1.9865737480774919,45.89560060433115,36.0,-0.0011287108948010202,-0.0015192480839236913,0.000564513291601422,0.5277777777777778,1.6409725025809152,1.6331701385931496,False,False,False,True,False
transition_full_transition_baseedge_mid_k4_a24_w1.00,369,2.5923458016889844,2.2701137580088058,0.31101037748018434,1.4336819839940205,0.0,76.5055148446267,transition_residual,full_transition,edge_mid,4.0,24.0,1.0,4.0,4.0,1.0272773524757826,1.001624551054693,0.9330663330262041,0.9522720075664957,1.9793440281124144,1.987077201788893,45.777020781074526,36.0,-0.0011899758725338874,-0.0015947322175203676,0.0005435650528548753,0.5277777777777778,1.6506928341174874,1.6428904701297218,False,False,False,True,False
transition_full_transition_baseedge_mid_k16_a12_w0.35,369,2.593353374985664,2.271121331305485,0.3054147870601734,1.4078876769359214,0.0,76.76418911137844,transition_residual,full_transition,edge_mid,16.0,12.0,0.35,16.0,16.0,1.095824112240444,1.0703678230246696,2.571181247530793,2.3672195831417375,1.9803516014090938,1.9880847750855724,46.035695047826266,36.0,-0.0012888548649397358,-0.001817209507626003,0.0005815548670122157,0.5833333333333334,1.6257140626962916,1.617911698708526,False,False,False,True,False
transition_topology_baseedge_mid_k4_a12_w0.65,369,2.5985088719489733,2.2762768282687946,0.30938918460289294,1.4262086802426042,0.0,76.7919385202637,transition_residual,topology,edge_mid,4.0,12.0,0.65,4.0,4.0,1.003983909504755,0.95468657847973,1.508467735738271,1.5266763302502235,1.9855070983724032,1.9932402720488818,46.06344445671152,36.0,-0.001170731138067514,-0.0016690220105847636,0.0005707454004467215,0.5277777777777778,1.6449614506378687,1.6371590866501031,False,False,False,True,False
transition_raw_topology_baseedge_mid_k16_a12_w0.35,369,2.598589923530828,2.276357879850649,0.30357419479919007,1.3994029955377296,0.0,77.09855061866058,transition_residual,raw_topology,edge_mid,16.0,12.0,0.35,16.0,16.0,1.0841027788026354,1.0642425861912888,2.4532360933341573,2.2014712905746263,1.9855881499542578,1.9933213236307363,46.370056555108405,36.0,-0.0012918110849429274,-0.001743688512205248,0.0005750374339079069,0.5833333333333334,1.632818888545522,1.6250165245577564,False,False,False,True,False
transition_full_transition_baseedge_mid_k8_a12_w0.35,369,2.608602028387421,2.286369984707242,0.30485524505947004,1.4053083247863374,0.0,77.64885335879046,transition_residual,full_transition,edge_mid,8.0,12.0,0.35,8.0,8.0,1.0610173602098762,1.0277741507920126,2.2176918760762194,2.047006702000262,1.9956002548108511,2.0033334284873296,46.920359295238285,36.0,-0.0011616827676424898,-0.0015672509033873986,0.0005520365266427484,0.5555555555555556,1.643835267310946,1.6360329033231804,False,False,False,True,False
transition_raw_residual_baseedge_mid_k4_a24_w0.65,369,2.608696490810366,2.2864644471301867,0.3009579430318529,1.3873427130004927,0.0,78.0376415674781,transition_residual,raw_residual,edge_mid,4.0,24.0,0.65,4.0,4.0,0.5705071549240139,0.563372966554511,1.0258959384549524,1.0420353859242053,1.9956947172337958,2.0034278909102743,47.30914750392593,36.0,-0.0012958003609160223,-0.0017952459005948485,0.0005382432928052765,0.5833333333333334,1.6709975068346035,1.663195142846838,False,False,False,True,False
transition_raw_topology_baseedge_mid_k8_a12_w0.35,369,2.6103341068473584,2.28810206316718,0.3036227801213497,1.399626962022807,0.0,77.79680884579183,transition_residual,raw_topology,edge_mid,8.0,12.0,0.35,8.0,8.0,1.0471795080996271,1.0184775565516888,2.1275270539966384,2.0502370769689264,1.9973323332707884,2.005065506947267,47.06831478223965,36.0,-0.0011831178597056073,-0.0016255888113787809,0.0005596142634379857,0.5555555555555556,1.65026606200888,1.6424636980211145,False,False,False,True,False
transition_topology_baseedge_mid_k4_a24_w1.00,369,2.6147378749259524,2.292505831245774,0.30741667104581133,1.4171158738453253,0.0,77.76024174353073,transition_residual,topology,edge_mid,4.0,24.0,1.0,4.0,4.0,1.003983909504755,0.95468657847973,0.8619815632790117,0.8723864744286993,2.0017361013493824,2.009469275025861,47.03174767997855,36.0,-0.0011724065159706926,-0.0016684345934058818,0.0005681198907029881,0.5277777777777778,1.6584514468127143,1.6506490828249487,False,False,False,True,False
transition_topology_baseedge_mid_k8_a24_w0.65,369,2.615388130940638,2.2931560872604586,0.3064283871216323,1.4125601259997198,0.0,77.90833289024668,transition_residual,topology,edge_mid,8.0,24.0,0.65,8.0,8.0,1.0421498575026162,0.9895623153475519,1.1981358693934225,1.1539835231637496,2.002386357364068,2.0101195310405466,47.17983882669451,36.0,-0.0011534741838841263,-0.0016158582650306953,0.0005591731192096141,0.5555555555555556,1.6569902532454233,1.6491878892576577,False,False,False,True,False
transition_raw_residual_baseedge_mid_k4_a12_w0.35,369,2.6163325363467154,2.2941004926665363,0.3005205862362285,1.3853266048450537,0.0,78.45079429338227,transition_residual,raw_residual,edge_mid,4.0,12.0,0.35,4.0,4.0,0.5705071549240139,0.563372966554511,1.7953178922961666,1.8235619253673596,2.0033307627701453,2.011063936446624,47.7223002298301,36.0,-0.001290140819702411,-0.0017886283057618334,0.0005389164217247672,0.5833333333333334,1.6764632704514466,1.668660906463681,False,False,False,True,False
transition_topology_baseedge_mid_k16_a12_w0.35,369,2.6214805607949807,2.299248517114802,0.3047871609720359,1.4049944737491409,0.0,78.22385177766131,transition_residual,topology,edge_mid,16.0,12.0,0.35,16.0,16.0,1.0810207959473,1.055867493764832,2.2024363833843696,2.006368242205385,2.0084787872184107,2.016211960894889,47.49535771410913,36.0,-0.00124842831958716,-0.0017232437714562055,0.0005630862118228412,0.5555555555555556,1.6493690932061953,1.6415667292184297,False,False,False,True,False
