route_id,row,subject_id,sleep_date,route_name,targets,n_cells,q2_cells,s_cells,route_score,route_score_sum,route_score_mean,mean_latent_hsjepa_score,mean_context_energy,mean_shortcut_energy,mean_public_score,mean_invariant_score,mean_cell_gain,sum_cell_gain,outside_h070_cells,outside_h069_cells,h068_overlap_cells,h069_overlap_cells,target_mask,target_indices,route_rank,novelty_rank,shortcut_avoid_rank,assignment_route_score,source_cells,h082_cells,h082_row,outside_h082_cells,route_source_action_sum,route_source_action_mean,route_source_posterior_sum,route_source_posterior_mean,route_source_count_mean,route_family_count_mean,route_source_consensus_mean,route_bad_same_mean,route_bad_opp_mean,route_h079_row,route_h080_score_mean,route_move_abs_mean,route_direction_consistency,route_h050_null_cells,route_action_score,candidate_id
r176_q3_s_stage,176,id07,2024-08-27,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,1.76718330773365,2.788062857142857,0.5576125714285715,0.5124413426761031,0.5726674285714286,0.3188228571428571,0.6355508571428572,0.2976571428571429,0.0010503339125741,0.0052516695628706,4,5,2,0,11111,"2,3,4,5,6",0.8097826086956522,0.8591485507246377,0.7192028985507246,0.8014628623188406,5,5,1,0,-7.0991023867575595e-06,-1.419820477351512e-06,-0.004160875911263305,-0.000832175182252661,17.2,3.6,1.0,0.4636571428571428,0.5101714285714285,1.0,0.649253142857143,0.08675824019239196,0.6,0,0.7952989130434783,h083_outside_h069_route_c760_ef73ae51
r246_recovery_route,246,id10,2024-09-23,recovery_route,"Q1,S2,S3,S4",4,0,3,2.163914452293972,3.180497142857143,0.7951242857142857,0.8309726530239472,0.8481685714285715,0.1771499999999999,0.6939228571428573,0.7070571428571428,0.0027682902465254,0.0110731609861018,0,3,1,1,1000111,"0,4,5,6",0.9329710144927535,0.3154438405797101,0.9257246376811594,0.8313903985507246,4,4,1,0,-5.077191062434005e-06,-1.2692977656085012e-06,-0.010900796286987698,-0.0027251990717469246,19.75,3.0,1.0,0.3045714285714285,0.675,0.0,0.8019314285714286,0.13584539865267317,0.5,0,0.7922441123188406,h083_outside_h069_route_c760_ef73ae51
r228_s_stage,228,id10,2024-08-05,s_stage,"S1,S2,S3,S4",4,0,4,2.1644502808615997,2.925662857142857,0.7314157142857143,0.7399666234304817,0.7920914285714286,0.2107285714285714,0.7047657142857143,0.544837142857143,0.0032106526619085,0.0128426106476343,1,3,2,1,1111,"3,4,5,6",0.9334239130434784,0.46875,0.8759057971014492,0.8511639492753624,4,4,1,0,-3.723783774945612e-06,-9.30945943736403e-07,-0.0126445729986368,-0.0031611432496592,21.0,3.0,1.0,0.3674285714285713,0.8115714285714286,0.0,0.7548214285714285,0.1631454452972625,1.0,0,0.7916009963768116,h083_outside_h069_route_c760_ef73ae51
r187_full_state,187,id08,2024-08-09,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,2.1027703107180717,4.307071428571429,0.615295918367347,0.6594548315356584,0.6625551020408162,0.3314265306122448,0.572486530612245,0.6206971428571427,0.0010184980825592,0.0071294865779144,3,7,2,0,1111111,"0,1,2,3,4,5,6",0.9130434782608696,0.9026268115942028,0.6924818840579711,0.866471920289855,6,6,1,1,-9.979584616851898e-06,-1.4256549452645569e-06,-0.0041965134070856,-0.0005995019152979429,11.428571428571429,2.0,0.8571428571428571,0.431469387755102,0.44408163265306116,0.0,0.5093151020408163,0.0728667939682433,0.5,0,0.7879528985507246,h083_outside_h069_route_c760_ef73ae51
r217_nonq2_full,217,id09,2024-09-08,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,1.9192925896876656,3.3697028571428573,0.5616171428571429,0.56166397013563,0.6812895238095239,0.2705809523809523,0.5654695238095239,0.4183571428571428,0.0014012258089979,0.0084073548539879,3,3,5,3,1011111,"0,2,3,4,5,6",0.8605072463768116,0.6632699275362319,0.7998188405797102,0.8141666666666666,6,6,1,0,-5.6284003330392985e-06,-9.380667221732164e-07,-0.008375389424328207,-0.0013958982373880344,12.666666666666666,2.6666666666666665,1.0,0.36761904761904757,0.604952380952381,0.0,0.6322242857142857,0.08249341093999915,0.6666666666666666,0,0.783088768115942,h083_outside_h069_route_c760_ef73ae51
r038_nonq2_full,38,id02,2024-09-06,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.011145652138186,3.5879057142857147,0.5979842857142857,0.5981877796594396,0.6836419047619048,0.3003404761904761,0.5879133333333334,0.4722371428571428,0.0019217952102222,0.0115307712613335,3,5,1,1,1011111,"0,2,3,4,5,6",0.8881340579710145,0.8054800724637681,0.7527173913043478,0.8538722826086956,5,5,1,1,-6.700866574169002e-06,-1.1168110956948338e-06,-0.011037436854686814,-0.001839572809114469,11.5,1.8333333333333333,0.8333333333333334,0.4171904761904761,0.6446666666666666,0.0,0.4635757142857142,0.2053560086548111,0.6,0,0.7830661231884058,h083_outside_h069_route_c760_ef73ae51
r019_nonq2_full,19,id01,2024-09-08,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,1.8877242639502905,3.241722857142858,0.5402871428571429,0.5568106368022968,0.5915066666666667,0.2991880952380952,0.4219771428571428,0.5559771428571428,0.0014328149768483,0.0085968898610903,3,5,1,1,1011111,"0,2,3,4,5,6",0.8509963768115942,0.8054800724637681,0.7554347826086957,0.8126177536231884,5,5,1,1,-4.983082086974496e-06,-8.30513681162416e-07,-0.006593343256899517,-0.001098890542816586,12.0,2.1666666666666665,0.8333333333333334,0.35766666666666663,0.602,0.0,0.44672714285714293,0.10870339108715261,1.0,0,0.7827038043478262,h083_outside_h069_route_c760_ef73ae51
r245_full_state,245,id10,2024-09-22,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,2.1800976172233604,4.477462857142857,0.6396375510204082,0.696862178474434,0.6850889795918367,0.3358367346938776,0.5850342857142857,0.7474171428571428,0.0011022698587613,0.0077158890113296,3,6,4,1,1111111,"0,1,2,3,4,5,6",0.9370471014492754,0.8591485507246377,0.6811594202898551,0.8743614130434783,6,6,1,1,-6.532333091072832e-06,-9.331904415818331e-07,-0.0076704508043414004,-0.0010957786863344857,15.142857142857142,2.2857142857142856,0.8571428571428571,0.4675918367346939,0.5433469387755102,0.0,0.5292795918367348,0.09644367212328257,0.5,0,0.7816779891304347,h083_outside_h069_route_c760_ef73ae51
r080_s_stage,80,id04,2024-09-10,s_stage,"S1,S2,S3,S4",4,0,4,1.379861916575886,1.7171085714285717,0.4292771428571429,0.3808523377161958,0.4901457142857143,0.3565785714285714,0.4408099999999999,0.1379771428571428,0.0008817062577796,0.0035268250311186,4,4,2,0,1111,"3,4,5,6",0.6209239130434783,0.8054800724637681,0.6268115942028986,0.6439764492753624,4,4,1,0,-0.0002873007647483497,-7.182519118708743e-05,0.005767510130587801,0.0014418775326469502,10.0,3.25,1.0,0.49342857142857144,0.4107142857142857,1.0,0.5401007142857144,0.12977186611967337,0.75,0,0.7791417572463768,h083_outside_h069_route_c760_ef73ae51
r192_nonq2_full,192,id08,2024-09-05,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.0162930548323224,3.5470542857142857,0.5911757142857142,0.5980173034689634,0.6124609523809523,0.3662023809523809,0.5725990476190477,0.5613171428571428,0.0011677067921037,0.0070062407526225,4,6,0,0,1011111,"0,2,3,4,5,6",0.8885869565217391,0.9026268115942028,0.6055253623188406,0.8407880434782609,5,5,1,1,-6.9143627957438085e-06,-1.1523937992906348e-06,-0.0069595400173371996,-0.0011599233362228666,11.833333333333334,2.1666666666666665,0.8333333333333334,0.47519047619047616,0.5334285714285715,0.0,0.46673809523809523,0.09474659001791744,1.0,0,0.7775701992753625,h083_outside_h069_route_c760_ef73ae51
r100_full_state,100,id04,2024-10-22,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.3951530213459902,2.519077142857143,0.3598681632653061,0.3774703417397401,0.4625861224489797,0.4499755102040816,0.4628448979591836,0.3467971428571429,0.0006614882171936,0.0046304175203555,6,6,1,1,1111111,"0,1,2,3,4,5,6",0.6304347826086957,0.9685235507246376,0.4384057971014493,0.6606068840579711,7,6,1,1,-0.0002746805717191862,-3.924008167416945e-05,0.003923758189331071,0.000560536884190153,9.0,2.5714285714285716,1.0,0.596734693877551,0.34628571428571425,1.0,0.5065783673469387,0.09469623317971576,0.8571428571428571,0,0.7766320522774328,h083_outside_h069_route_c760_ef73ae51
r247_full_state,247,id10,2024-09-25,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.932103404983262,3.905434285714286,0.5579191836734695,0.5854385050050462,0.6823314285714286,0.3152204081632653,0.5415167346938775,0.4559771428571428,0.0016530057568278,0.0115710402977952,3,6,3,1,1111111,"0,1,2,3,4,5,6",0.8641304347826086,0.8591485507246377,0.7255434782608695,0.8409420289855072,5,5,1,2,-6.495837374309879e-06,-9.279767677585542e-07,-0.0104683143041334,-0.001495473472019057,9.571428571428571,1.8571428571428572,0.7142857142857143,0.3915102040816326,0.6715918367346939,0.0,0.3295371428571428,0.1476186075256231,0.6,0,0.7763632246376811,h083_outside_h069_route_c760_ef73ae51
r006_full_state,6,id01,2024-08-07,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,2.075183593307524,4.111688571428572,0.5873840816326531,0.6261838111274953,0.6114138775510204,0.3690918367346938,0.5685363265306123,0.6720971428571428,0.0008854905220438,0.006198433654307,5,6,4,1,1111111,"0,1,2,3,4,5,6",0.90625,0.9402173913043478,0.6009963768115942,0.8537726449275361,7,7,1,0,-5.251769270815945e-06,-7.502527529737065e-07,-0.006164329048265641,-0.0008806184354665202,11.428571428571429,2.4285714285714284,1.0,0.5299183673469388,0.47151020408163263,0.0,0.6314330612244898,0.0693742112946056,0.8571428571428571,0,0.7761768892339546,h083_outside_h069_route_c760_ef73ae51
r238_recovery_route,238,id10,2024-08-23,recovery_route,"Q1,S2,S3,S4",4,0,3,1.8104774237225432,2.4320685714285717,0.6080171428571429,0.6080955101668042,0.7087914285714285,0.2705857142857142,0.5391314285714286,0.4493171428571429,0.0014106253777654,0.0056425015110619,2,4,1,0,1000111,"0,4,5,6",0.823822463768116,0.6632699275362319,0.7993659420289855,0.7825271739130434,4,4,1,0,-5.078628271010796e-06,-1.269657067752699e-06,-0.005614420241444462,-0.0014036050603611155,13.0,2.5,1.0,0.3378571428571428,0.6152857142857143,0.0,0.6689164285714285,0.09938665541570667,1.0,0,0.7747259963768118,h083_outside_h069_route_c760_ef73ae51
r112_recovery_route,112,id05,2024-10-06,recovery_route,"Q1,S2,S3,S4",4,0,3,1.9328427380082576,2.70826,0.677065,0.6635912244525185,0.7571342857142858,0.1797607142857142,0.605182857142857,0.4225771428571428,0.0007943997685701,0.0031775990742805,1,4,1,0,1000111,"0,4,5,6",0.8645833333333334,0.5849184782608695,0.9221014492753624,0.8010552536231884,4,4,1,0,-4.40374834537272e-06,-1.10093708634318e-06,-0.0031625039627942,-0.00079062599069855,19.25,2.75,1.0,0.23149999999999993,0.6749999999999999,0.0,0.7234785714285715,0.09039086317033633,0.75,0,0.7745584239130435,h083_outside_h069_route_c760_ef73ae51
r224_q3_s_stage,224,id09,2024-09-19,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,2.1410987006450957,3.403291428571429,0.6806582857142858,0.6730596283903888,0.7711542857142858,0.2011314285714285,0.6044068571428571,0.4825571428571429,0.0012345470019725,0.0061727350098627,1,4,2,1,11111,"2,3,4,5,6",0.9243659420289856,0.5849184782608695,0.8931159420289855,0.848088768115942,5,5,1,0,-2.698784651676989e-06,-5.397569303353979e-07,-0.0061432824682665,-0.0012286564936533,17.4,2.8,1.0,0.2468571428571428,0.752,0.0,0.7094280000000002,0.0927318653677739,0.8,0,0.772477355072464,h083_outside_h069_route_c760_ef73ae51
r160_full_state,160,id07,2024-07-22,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.7996869040960042,3.5999600000000003,0.5142800000000001,0.4976001376581074,0.6008897959183673,0.319504081632653,0.5338163265306123,0.3448171428571429,0.0010999694664133,0.0076997862648932,6,6,3,1,1111111,"0,1,2,3,4,5,6",0.8197463768115942,0.9685235507246376,0.7178442028985508,0.8239719202898551,7,6,1,1,-3.739432123914612e-06,-5.342045891306589e-07,-0.007630688039111552,-0.0010900982913016502,16.285714285714285,2.7142857142857144,1.0,0.4062448979591836,0.6464489795918368,0.0,0.5926440816326529,0.08899446215837108,0.5714285714285714,0,0.7671651785714285,h083_outside_h069_route_c760_ef73ae51
r221_s_stage,221,id09,2024-09-13,s_stage,"S1,S2,S3,S4",4,0,4,2.058716952290172,2.830005714285715,0.7075014285714287,0.7342694805733389,0.7311742857142858,0.2685785714285714,0.6071571428571428,0.740097142857143,0.0026416964081693,0.0105667856326775,2,4,0,0,1111,"3,4,5,6",0.9008152173913044,0.6632699275362319,0.8029891304347826,0.8454800724637681,4,4,1,0,-3.7286864177538184e-06,-9.321716044384546e-07,-0.010404528449858338,-0.0026011321124645844,19.0,2.75,1.0,0.4148571428571428,0.75,0.0,0.7260992857142857,0.16131079725345468,0.75,0,0.765985054347826,h083_outside_h069_route_c760_ef73ae51
r172_nonq2_full,172,id07,2024-08-21,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,1.6227613596068178,2.7994200000000005,0.4665700000000001,0.4608001606118206,0.4866114285714285,0.4820952380952381,0.49526,0.4837171428571428,0.0008979357579689,0.0053876145478139,5,6,4,0,1011111,"0,2,3,4,5,6",0.7450181159420289,0.9402173913043478,0.384963768115942,0.7217572463768116,6,5,1,1,-0.00015060046938403067,-2.5100078230671778e-05,0.0024833829028291995,0.0004138971504715333,8.5,2.5,1.0,0.6241904761904763,0.2684761904761905,1.0,0.5301057142857143,0.11208994907351043,0.6666666666666666,0,0.7644361413043478,h083_outside_h069_route_c760_ef73ae51
r144_full_state,144,id06,2024-08-14,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.6436715135152145,3.1141542857142857,0.4448791836734694,0.4760189131683115,0.4857730612244899,0.4923489795918367,0.4134318367346939,0.6665314285714287,0.0029898001774954,0.0209286012424682,5,7,2,0,1111111,"0,1,2,3,4,5,6",0.7531702898550725,0.9685235507246376,0.3727355072463768,0.7390353260869565,5,5,1,2,-8.621826739631216e-06,-1.231689534233031e-06,-0.02037385880971706,-0.0029105512585310086,5.571428571428571,1.4285714285714286,0.7142857142857143,0.4902448979591836,0.6136326530612245,0.0,0.2401963265306122,1.437373818369259,1.0,0,0.7628374094202899,h083_outside_h069_route_c760_ef73ae51
r113_full_state,113,id05,2024-10-07,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,2.1174103878318418,4.347777142857143,0.6211110204081632,0.6814401376581074,0.6925795918367346,0.3683877551020408,0.5553183673469387,0.7425371428571428,0.001456968637309,0.0101987804611631,3,6,3,1,1111111,"0,1,2,3,4,5,6",0.9184782608695652,0.8591485507246377,0.6019021739130435,0.8558288043478262,7,6,1,1,-4.407434294715498e-06,-6.296334706736425e-07,-0.01015072530447468,-0.0014501036149249542,12.857142857142858,2.2857142857142856,1.0,0.5038367346938776,0.5915102040816327,0.0,0.6422489795918366,0.09887782736723717,0.5714285714285714,0,0.7608698887163561,h083_outside_h069_route_c760_ef73ae51
r155_full_state,155,id07,2024-07-17,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.8259940569046107,3.671071428571429,0.5244387755102041,0.5123780968417809,0.6213289795918367,0.3312040816326531,0.5533232653061224,0.3200571428571429,0.0015586696406378,0.0109106874844648,5,7,0,0,1111111,"0,1,2,3,4,5,6",0.8310688405797102,0.9685235507246376,0.6933876811594203,0.8355163043478262,6,5,1,2,-4.862656509483217e-06,-6.946652156404595e-07,-0.010811868472543298,-0.001544552638934757,10.857142857142858,1.7142857142857142,0.8571428571428571,0.4011428571428571,0.5519183673469387,0.0,0.4257244897959183,0.1382996010282758,0.5,0,0.759759963768116,h083_outside_h069_route_c760_ef73ae51
r175_full_state,175,id07,2024-08-26,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.7236384165748306,3.2852171428571433,0.4693167346938776,0.4899503417397401,0.5477257142857143,0.3964367346938774,0.5092008163265306,0.4547771428571429,0.0008730805583954,0.0061115639087679,4,7,4,0,1111111,"0,1,2,3,4,5,6",0.7898550724637681,0.9402173913043478,0.5394021739130435,0.7721875,5,5,1,2,-1.103700378364864e-05,-1.57671482623552e-06,-0.005810404226794689,-0.0008300577466849555,8.142857142857142,1.7142857142857142,0.7142857142857143,0.45779591836734695,0.48253061224489796,0.0,0.2739685714285714,0.100525833823552,0.8,0,0.7593568840579711,h083_outside_h069_route_c760_ef73ae51
r211_s_stage,211,id09,2024-08-16,s_stage,"S1,S2,S3,S4",4,0,4,1.6589272737187433,2.055102857142858,0.5137757142857144,0.4582066234304816,0.5407314285714286,0.2723571428571428,0.49428,0.3382371428571429,0.0005546410883693,0.0022185643534773,4,3,2,1,1111,"3,4,5,6",0.7626811594202898,0.7373188405797102,0.7966485507246377,0.7332608695652173,4,4,1,0,-7.4589943132546944e-06,-1.8647485783136736e-06,-0.0022063484246746213,-0.0005515871061686553,16.0,2.5,1.0,0.3331428571428571,0.6242857142857143,0.0,0.5992264285714285,0.05751282834999315,1.0,0,0.7582087862318841,h083_outside_h069_route_c760_ef73ae51
r231_s_stage,231,id10,2024-08-08,s_stage,"S1,S2,S3,S4",4,0,4,1.8853913451473143,2.469757142857143,0.6174392857142859,0.5395294805733388,0.6390142857142858,0.1871107142857142,0.5472171428571428,0.2357971428571428,0.0008361822271034,0.0033447289084136,4,4,2,0,1111,"3,4,5,6",0.8496376811594203,0.8054800724637681,0.9153079710144928,0.8230480072463767,4,4,1,0,-2.6780983352292633e-06,-6.695245838073158e-07,-0.0032859307014335,-0.000821482675358375,19.0,3.0,1.0,0.2716428571428571,0.7265714285714285,0.0,0.6715392857142857,0.08325504899913815,1.0,0,0.7579551630434784,h083_outside_h069_route_c760_ef73ae51
r016_q3_s_stage,16,id01,2024-09-04,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,2.201439523084074,3.606437142857144,0.7212874285714287,0.7392321998189603,0.7820525714285714,0.2102685714285714,0.5960559999999999,0.6416371428571429,0.0015357439215958,0.0076787196079793,1,3,3,2,11111,"2,3,4,5,6",0.9429347826086956,0.46875,0.8768115942028986,0.8416213768115941,5,5,1,0,-2.585996768291284e-06,-5.171993536582568e-07,-0.0076423864912183,-0.00152847729824366,18.2,2.8,1.0,0.2918857142857142,0.7571428571428571,0.0,0.744036,0.11410036332554847,0.6,0,0.7562952898550726,h083_outside_h069_route_c760_ef73ae51
r237_full_state,237,id10,2024-08-20,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,2.0900871980430935,4.205074285714286,0.6007248979591837,0.6279413621479033,0.6842024489795919,0.2779224489795918,0.4964530612244898,0.5668571428571428,0.0003734856597022,0.0026143996179158,4,6,2,1,1111111,"0,1,2,3,4,5,6",0.9089673913043478,0.9026268115942028,0.7875905797101449,0.8461775362318841,7,7,1,0,-2.29179654988774e-06,-3.2739950712682e-07,-0.0025996763026327,-0.0003713823289475286,14.428571428571429,2.7142857142857144,1.0,0.34987755102040813,0.6028571428571429,0.0,0.6493310204081634,0.055240027646352295,0.7142857142857143,0,0.7554583980331264,h083_outside_h069_route_c760_ef73ae51
r012_full_state,12,id01,2024-08-15,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.664876581855251,3.316134285714286,0.4737334693877551,0.5128687090866788,0.5266171428571429,0.465626530612245,0.4513510204081631,0.6085171428571429,0.0011816450558,0.0082715153906004,5,6,2,1,1111111,"0,1,2,3,4,5,6",0.7663043478260869,0.9402173913043478,0.4157608695652174,0.7433242753623187,7,5,1,2,-0.00011190387684935476,-1.5986268121336395e-05,-0.0006869415760262474,-9.813451086089248e-05,8.714285714285714,2.142857142857143,1.0,0.5944897959183673,0.36114285714285715,1.0,0.5192922448979593,0.0985976101648989,0.5714285714285714,0,0.7550818452380952,h083_outside_h069_route_c760_ef73ae51
r005_nonq2_full,5,id01,2024-08-06,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,1.8825233078447536,3.3001685714285713,0.5500280952380953,0.5839915891832491,0.58156,0.3458880952380952,0.4434819047619047,0.6886171428571428,0.0010483675268952,0.0062902051613717,3,5,1,1,1011111,"0,2,3,4,5,6",0.8482789855072463,0.8054800724637681,0.6535326086956522,0.7940715579710145,6,5,1,1,-4.120852442141312e-06,-6.868087403568853e-07,-0.00468514937093303,-0.0007808582284888384,11.333333333333334,3.0,1.0,0.4453809523809524,0.47,1.0,0.6017266666666666,0.060580861368166455,0.6666666666666666,0,0.7514855072463767,h083_outside_h069_route_c760_ef73ae51
r082_full_state,82,id04,2024-09-13,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.2478862948973086,2.2449285714285714,0.320704081632653,0.3367348315356585,0.4239526530612245,0.4569102040816326,0.3472620408163265,0.3783771428571428,0.0008936971178338,0.006255879824837,5,7,3,0,1111111,"0,1,2,3,4,5,6",0.541213768115942,0.9685235507246376,0.4257246376811594,0.6023278985507245,7,5,1,2,-0.00018205701968185365,-2.6008145668836235e-05,0.012481147903993373,0.0017830211291419104,6.714285714285714,2.2857142857142856,1.0,0.5779591836734693,0.3605714285714286,1.0,0.448869387755102,0.10830355642072373,0.7142857142857143,0,0.7506169125258799,h083_outside_h069_route_c760_ef73ae51
r073_full_state,73,id03,2024-09-19,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.7434661270955336,3.4073114285714285,0.4867587755102041,0.5124825866376993,0.5543738775510204,0.4597061224489795,0.6309706122448979,0.4600771428571427,0.0011447252690252,0.0080130768831769,5,5,4,2,1111111,"0,1,2,3,4,5,6",0.7971014492753623,0.9026268115942028,0.4230072463768116,0.7715670289855071,6,6,1,1,-2.1929168426471632e-05,-3.1327383466388044e-06,-0.007622039015740273,-0.0010888627165343248,9.142857142857142,2.0,0.8571428571428571,0.6378775510204082,0.4595918367346939,0.0,0.4260461224489797,0.1093180423726766,0.6666666666666666,0,0.7496535326086956,h083_outside_h069_route_c760_ef73ae51
r208_q3_s_stage,208,id09,2024-08-13,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,1.6554078195824524,2.5600771428571427,0.5120154285714286,0.4724630569618174,0.5874834285714285,0.2813085714285713,0.5050548571428571,0.2837771428571429,0.0010882037727935,0.0054410188639679,4,4,2,1,11111,"2,3,4,5,6",0.7595108695652174,0.8054800724637681,0.779891304347826,0.7610054347826086,4,4,1,1,-6.4399215144252544e-06,-1.287984302885051e-06,-0.0053738210099903,-0.00107476420199806,13.2,2.4,0.8,0.32719999999999994,0.6140571428571429,0.0,0.3980548571428571,0.10797693958293489,0.5,0,0.7441077898550725,h083_outside_h069_route_c760_ef73ae51
r239_full_state,239,id10,2024-09-16,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.8583494776848597,3.7237257142857145,0.5319608163265307,0.5825576886785155,0.5928457142857143,0.4011857142857142,0.4803257142857142,0.6965371428571429,0.0003811855700239,0.0026682989901673,5,6,1,1,1111111,"0,1,2,3,4,5,6",0.8401268115942029,0.9402173913043478,0.5285326086956522,0.7773686594202899,7,7,1,0,-7.34737942694359e-06,-1.049625632420513e-06,-0.002622924396069865,-0.0003747034851528378,8.285714285714286,1.8571428571428572,1.0,0.48706122448979583,0.44179591836734694,0.0,0.5880167346938776,0.04927081556312004,0.5714285714285714,0,0.7429283126293995,h083_outside_h069_route_c760_ef73ae51
