equation_set,anchor_file,include_h012,prior_name,support_name,ridge_mult,floor,gain,power,n_equations,loo_mae,loo_rmse,loo_p90_abs,loo_spearman,loo_pearson,known_fit_mae,h012_loo_pred_delta,h012_loo_err,h012_external_pred_delta,h012_external_err,q_mean,q_std,q_l1_from_prior,q_l1_from_anchor,q_extreme_rate,allowance_top200_mass,allowance_ess,h030_config_score
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,h012,exact_support_plus_identity,1e-05,0.1,9.0,1.0,18,9.057584441356184e-05,0.0001627313423585367,0.00029567797892005005,0.981424148606811,0.994520097534699,2.3109800972625348e-05,,,-0.007559995122921976,0.0004754711770779841,0.5987926081778122,0.22581540276305628,0.009293573025783928,0.032440628556160256,0.03142857142857143,0.17685926393385004,1360.2374997232816,0.0004641125830595979
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,h012,identity_combo,0.0003,0.05,16.0,1.6,18,8.635730191960969e-05,0.00015572928846177144,0.0002819474246300891,0.981424148606811,0.9949769723364721,2.1510359809542274e-05,,,-0.007541641712956695,0.000493824587043265,0.5989754545679633,0.22543336933078634,0.00838756848386766,0.031515235455395856,0.032,0.23755778223743185,1335.9064018581596,0.0004642719521835999
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,h012,memory_state,1e-05,0.1,9.0,1.0,18,0.0001005135416460202,0.00018213673474739612,0.00031481809546769394,0.9731682146542827,0.9930134937758217,1.3092110258440727e-05,,,-0.007592351050211091,0.0004431152497888693,0.5979605766880263,0.22492787918046303,0.01072818953986057,0.03386513783594382,0.029714285714285714,0.21323289447757354,1327.1590444849228,0.0004643715850505886
e247_post_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,True,good_soft,joint_vector_cell,0.0001,0.1,9.0,1.0,19,0.0001587392519221287,0.0002654739246417758,0.00039561114189914665,0.9771929824561404,0.9946828870710229,4.846838142682292e-05,-0.007746921807523291,0.00028854449247666964,-0.007196535438059936,0.0008389308619400244,0.5988942974768194,0.22626492411130786,0.014220737288584766,0.03313465189270014,0.02057142857142857,0.21323289447757354,1327.15904520305,0.00046616000183088063
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,h012,exact_support_plus_identity,0.0001,0.05,16.0,1.6,18,8.518120004824117e-05,0.00015475962196068193,0.00028254363622724055,0.981424148606811,0.9950622154652433,2.2601556929937575e-05,,,-0.007535779133234306,0.0004996871667656546,0.5988608877845628,0.2255904387326968,0.008918811040433742,0.032065750430045704,0.03142857142857143,0.2005349406811787,1234.555926168802,0.0004672344435102179
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,good_soft,joint_vector_cell,0.0001,0.1,9.0,1.0,18,0.0001462084872196382,0.0002534885886390975,0.00042139713681944754,0.9731682146542827,0.9867219138732394,1.083673363176631e-05,,,-0.007746921807523291,0.00028854449247666964,0.5989494073882418,0.22616413917481937,0.013808105093003557,0.032738592092770816,0.03314285714285714,0.21323289447757354,1327.15904520305,0.0004682140111147413
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,h012,no_h012_combo,0.0003,0.05,16.0,1.6,18,9.287744105287578e-05,0.0001658844388865113,0.0002969683705836101,0.9731682146542827,0.994256608042093,1.9580867714957035e-05,,,-0.007557009686271857,0.00047845661372810343,0.598974737918188,0.22546668266374728,0.008593841413307369,0.03172012739279305,0.032,0.23385433239287567,1343.5065715049454,0.0004698900223317002
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,h012,h012_support,0.0003,0.05,16.0,1.6,18,7.374384016886459e-05,0.00013601263307361542,0.00024818692749964047,0.981424148606811,0.9962843132737559,2.736947876798782e-05,,,-0.007484654252436331,0.0005508120475636296,0.5989718480464202,0.22534500495444854,0.007882538122857344,0.03101042638633733,0.032,0.2711183987962484,1083.7376812472796,0.000470132066349345
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,h012,exact_support_plus_identity,3e-05,0.1,9.0,1.0,18,9.028617476066762e-05,0.0001625273669354591,0.00029501695056972254,0.981424148606811,0.9945362651612136,2.3016307854303564e-05,,,-0.007547372879605177,0.00048809342039478343,0.598801684407305,0.22574567254782693,0.009251007933752862,0.032398063464129184,0.03142857142857143,0.17685926393385004,1360.2374997232816,0.0004716638059699432
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,h012,joint_vector_cell,0.003,0.05,16.0,1.6,18,0.00010375140280515631,0.0001804690309757091,0.00030831048260172085,0.9731682146542827,0.9931382901383803,9.377029647855233e-06,,,-0.007580606415729633,0.00045485988427032727,0.5990277423922408,0.22540647312845385,0.009028259520785327,0.0320931465637363,0.03257142857142857,0.2692336338189745,1094.3097849218514,0.00047166427154638727
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,h012,h012_posterior,0.0003,0.05,16.0,1.6,18,7.350049477418415e-05,0.00013563289756309446,0.00024762285400051323,0.981424148606811,0.9963055794249243,2.7375129496094554e-05,,,-0.0074805032006055785,0.0005549630993943819,0.598961140584048,0.22533960831638683,0.007905708331099411,0.031035410333833145,0.03142857142857143,0.26923363373214243,1094.3097843976714,0.00047227666422013364
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,h012,h012_support,1e-05,0.25,4.0,0.7,18,9.079796996812288e-05,0.00016163075265315623,0.0002928428879918636,0.981424148606811,0.9946172268629518,2.5463787200806548e-05,,,-0.007542641474595492,0.0004928248254044681,0.5988059513812272,0.2257807981288398,0.009051825525466996,0.03219888105584332,0.03142857142857143,0.1783959946502579,1523.4817361870164,0.000474055280015871
e247_post_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,True,h012,joint_vector_cell,0.001,0.05,16.0,1.6,19,0.00012328506181394816,0.00020507012372294943,0.0003877916016267549,0.9771929824561404,0.9969798935530891,3.783457816071301e-05,-0.007673269940355308,0.0003621963596446521,-0.007396096664428177,0.0006393696355717834,0.5990194092781971,0.22572558323980443,0.009631896376902562,0.032626172429831596,0.02,0.2692336338189745,1094.3097849218514,0.0004742787782320732
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,h012,h012_support,0.0001,0.1,9.0,1.0,18,8.282866167706141e-05,0.00014921017970484458,0.0002720306665247368,0.981424148606811,0.9954531751656346,2.6112940564439027e-05,,,-0.007512200286449331,0.000523266013550629,0.5988829918849525,0.22555220038158283,0.008515827193101346,0.03166233410785295,0.03142857142857143,0.21323289447757351,1337.1908054168284,0.0004744260222128944
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,h012,memory_state,3e-05,0.1,9.0,1.0,18,0.00010012790431005362,0.0001813944691953344,0.00031502648686754985,0.9731682146542827,0.9930727870579006,1.3028012740372269e-05,,,-0.007576430929366785,0.0004590353706331752,0.5979813417865247,0.22482436891889357,0.010652959533833979,0.03379521487565885,0.029714285714285714,0.21323289447757354,1327.1590444849228,0.00047444864153334157
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,h012,h012_posterior,1e-05,0.25,4.0,0.7,18,8.996065027633218e-05,0.00016002453784270246,0.0002904735234431961,0.981424148606811,0.9947274144602395,2.5434055319467344e-05,,,-0.007538440537269971,0.0004970257627299893,0.5987939278267643,0.22577729562897253,0.009076623676424265,0.03222367920680058,0.03142857142857143,0.17943841397280993,1500.145312217748,0.0004746454190839019
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,h012,public_cell_weight,0.0003,0.05,16.0,1.6,18,9.3716795749974e-05,0.00016242676911963855,0.00028187886419577153,0.9752321981424149,0.9944722825492377,2.286288924159326e-05,,,-0.007537251311927611,0.0004982149880723491,0.5990032675218232,0.2259423759783828,0.00808747115136397,0.030970396372221373,0.03257142857142857,0.2692336337855199,1094.309784260434,0.00047506669349043376
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,h012,memory_state,1e-05,0.25,4.0,0.7,18,0.00010160133856547915,0.00018445299123876779,0.00031487346240608214,0.9731682146542827,0.9928665400811881,1.603092585347766e-05,,,-0.007577387436578261,0.00045807886342169937,0.5982202679308376,0.2252229750926906,0.010537374941709442,0.033684074568551596,0.029714285714285714,0.17943841397280993,1500.1453122177477,0.0004752161826475006
e247_post_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,True,h012,joint_vector_cell,1e-05,0.25,4.0,0.7,19,0.00012932730330531708,0.00022063181434589773,0.0003865722856482033,0.9771929824561404,0.9964225990155775,5.529487863192113e-05,-0.007680002137045877,0.00035546416295408317,-0.007082140986288914,0.0009533253137110464,0.5987534733674766,0.22659621299725366,0.01087251634552871,0.033810878666586615,0.018285714285714287,0.17943841395567442,1500.1453127443742,0.0004752744680863689
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,h012,h012_posterior,0.0001,0.1,9.0,1.0,18,8.22002694853313e-05,0.00014813435089183709,0.0002703985894815826,0.981424148606811,0.995521818679813,2.609419183835723e-05,,,-0.0075076266695809435,0.0005278396304190169,0.5988715210505885,0.22554646047501184,0.008546667251804278,0.031693326170843986,0.03142857142857143,0.21323289447757354,1327.1590444849228,0.00047587283861188167
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,h012,public_cell_weight,0.0001,0.1,9.0,1.0,18,9.849433434146074e-05,0.00017034936833600873,0.000297363363555697,0.981424148606811,0.9939203089538354,2.299354686527366e-05,,,-0.007552582288851851,0.0004828840111481096,0.5989170414159508,0.22599120896017919,0.008654762695867265,0.03171425963718436,0.030857142857142857,0.21323289447757351,1327.1590448439867,0.00047777637668268414
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,h012,public_cell_weight,1e-05,0.25,4.0,0.7,18,0.00010297359849859825,0.00017799587268253034,0.00030660363007682396,0.981424148606811,0.9933770077488784,2.3212626733907133e-05,,,-0.007567042705634334,0.0004684235943656261,0.5988444071968323,0.22608265304213604,0.009150371544919364,0.032277690429438226,0.03142857142857143,0.17943841395714177,1500.1453126366164,0.0004779385165178272
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,h012,no_h012_combo,1e-05,0.25,4.0,0.7,18,0.00010418976717454079,0.00018330560503336757,0.00030852579305831854,0.981424148606811,0.9930069831419353,2.2047106696437236e-05,,,-0.007568608036832538,0.00046685826316742243,0.5987975989951763,0.22582888835036624,0.009526162347983879,0.0326732178783602,0.032,0.15879210910517078,1652.54730689382,0.0004791944095547594
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,h012,joint_vector_cell,0.001,0.1,9.0,1.0,18,0.00010445204663411546,0.00018155886798253902,0.00031022161940663835,0.9731682146542827,0.9930877480282777,1.3016529216309696e-05,,,-0.007571594182278669,0.00046387211772129164,0.5989860565845595,0.2254323930508772,0.009263080713068824,0.03236288681863915,0.03257142857142857,0.21323289447757354,1327.15904520305,0.00047927399236117794
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,h012,identity_combo,1e-05,0.25,4.0,0.7,18,0.00010067224487325099,0.00017780104423174728,0.00030675933743333917,0.981424148606811,0.9934341288753363,2.2940947222402007e-05,,,-0.007560550523208899,0.0004749157767910614,0.5987968166193576,0.22581503682083168,0.00942213324176394,0.03256918877214026,0.03142857142857143,0.1597554294984586,1654.027045848316,0.0004799427205150963
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,h012,joint_vector_cell,0.0003,0.25,4.0,0.7,18,0.0001057323004380571,0.00018427889116023785,0.0003111969139711758,0.9731682146542827,0.9929036176200857,1.5855559419429583e-05,,,-0.0075729162316484026,0.00046255006835155786,0.5989102838465787,0.22559305381194528,0.009475560229372463,0.03261437068891063,0.032,0.17943841395567442,1500.1453127443742,0.00048023132608528813
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,h012,joint_vector_row,1e-05,0.05,16.0,1.6,18,9.892456300714452e-05,0.0001782977038561826,0.0003035920083914765,0.9731682146542827,0.9934313744066808,2.367503785591994e-05,,,-0.007555434225018636,0.00048003207498132413,0.5990706338863464,0.22564564628337136,0.008944804743872008,0.03209184451374598,0.03485714285714286,0.26922047954393025,1094.324547231666,0.000480604194894889
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,h012,memory_public_combo,1e-05,0.1,9.0,1.0,18,9.811963484560535e-05,0.00017636517480341802,0.0003058501001192608,0.9731682146542827,0.9935140710643925,2.187920675685561e-05,,,-0.007555540400864035,0.0004799258991359254,0.5986566589942394,0.22544706019716274,0.009479660449633212,0.03262671598000954,0.03142857142857143,0.18148164029846142,1548.5083099795793,0.000480972202884122
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,h012,memory_state,1e-05,0.05,16.0,1.6,18,0.0001030634352979283,0.00018382091284641444,0.0003183471977625945,0.9731682146542827,0.9928532347424041,9.169660453130252e-06,,,-0.007573429710094434,0.0004620365899055262,0.5975220911379656,0.22438920440892554,0.010985810771958723,0.034038925368014485,0.027428571428571427,0.26923363373214243,1094.3097843976716,0.00048116135604051903
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,h012,h012_support,3e-05,0.25,4.0,0.7,18,9.05758819933576e-05,0.00016147625104114642,0.00029225784248713336,0.981424148606811,0.994629634911678,2.5359927859601972e-05,,,-0.007529982378063256,0.0005054839219367042,0.5988140553977804,0.22571167597795794,0.009008507553394647,0.032155563083770974,0.03142857142857143,0.1783959946502579,1523.4817361870164,0.00048173982975945756
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,h012,no_h012_combo,0.0001,0.1,9.0,1.0,18,9.962590347743671e-05,0.00017578619688008045,0.00030427124780385106,0.981424148606811,0.9935594468213529,2.109021534538309e-05,,,-0.007554005248731065,0.00048146105126889525,0.5988761995001707,0.22562219396441272,0.009107175930148158,0.032253347800346215,0.03142857142857143,0.18478239111340247,1549.0509168097662,0.00048178235823365557
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,h012,h012_posterior,3e-05,0.25,4.0,0.7,18,8.969683511103121e-05,0.0001598784652144394,0.0002898977825416164,0.981424148606811,0.994739140848999,2.53331788745024e-05,,,-0.007525826956616348,0.0005096393433836124,0.5988028143167052,0.22570773830246013,0.009034566967103532,0.032181622497479856,0.03142857142857143,0.17943841397280993,1500.145312217748,0.00048226377384758717
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,h012,identity_combo,0.0001,0.1,9.0,1.0,18,9.47866280431077e-05,0.00016824905563856318,0.0003015824513361048,0.981424148606811,0.994122951405316,2.2394679475322987e-05,,,-0.007543249321398719,0.000492216978601241,0.5988760604909439,0.225601358377536,0.008963190415933511,0.03210951919567345,0.032,0.18656043801405775,1549.1547322979866,0.00048245559750809087
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,h012,exact_support_plus_identity,1e-05,0.25,4.0,0.7,18,9.563276974194065e-05,0.0001702942568823502,0.0003049660523287678,0.981424148606811,0.9939916965943453,2.3175254417040198e-05,,,-0.007545151600919019,0.0004903146990809411,0.5987654340754416,0.22580324791670056,0.009489084577027155,0.032636140107403476,0.03142857142857143,0.1590052357405368,1497.822114034175,0.0004839262380646935
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,h012,memory_public_combo,0.0001,0.05,16.0,1.6,18,9.044999941747541e-05,0.00016590327466987285,0.00029998178599267,0.9731682146542827,0.9942590006228366,2.0665124293765458e-05,,,-0.007533644033277942,0.0005018222667220185,0.5986689620964193,0.2250190549953297,0.009041055505104166,0.03218790977112691,0.03142857142857143,0.22698786932023213,1351.0602181704842,0.00048430763361732767
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,h012,memory_state,3e-05,0.25,4.0,0.7,18,0.00010143518927797847,0.00018388528533530397,0.00031510540019203157,0.9731682146542827,0.9929119539952616,1.5941760299608514e-05,,,-0.007562670254926351,0.00047279604507360906,0.5982375411441038,0.2251295303508306,0.01047077213210268,0.033617570193816275,0.029714285714285714,0.17943841397280993,1500.1453122177477,0.00048474376721601353
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,h012,public_cell_weight,3e-05,0.25,4.0,0.7,18,0.00010282473187094193,0.0001778612079373348,0.0003070273764347891,0.981424148606811,0.993388203240263,2.3112622502240207e-05,,,-0.0075562257716520155,0.00047924052834794496,0.5988531952442843,0.22602298050453182,0.00911544000184801,0.0322410281675258,0.03142857142857143,0.17943841395714177,1500.1453126366164,0.00048505371747555894
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,h012,no_h012_combo,3e-05,0.25,4.0,0.7,18,0.00010419665067611594,0.00018307741303737952,0.00030891796914337365,0.981424148606811,0.9930253192082943,2.1957038475873116e-05,,,-0.007555576477901009,0.00047988982209895125,0.598807209928684,0.22575672373990016,0.009477948253792688,0.03262500378416901,0.03142857142857143,0.15879210910517078,1652.54730689382,0.00048788750320860857
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,h012,identity_combo,3e-05,0.25,4.0,0.7,18,0.00010068632348553577,0.00017759328681309392,0.00030719326944032854,0.981424148606811,0.993450668284644,2.284645208961735e-05,,,-0.007547664928015456,0.00048780137198450434,0.5988062557591545,0.22574347836993966,0.00937505888459779,0.032522114414974115,0.03142857142857143,0.1597554294984586,1654.027045848316,0.0004885710986069631
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,h012,joint_vector_row,3e-05,0.05,16.0,1.6,18,9.888492197207747e-05,0.00017804784371075528,0.00030401172178710825,0.9731682146542827,0.9934516958995884,2.3586416904351344e-05,,,-0.007542885161624728,0.000492581138375232,0.5990766236168101,0.22557661205343468,0.008899682346127761,0.03204673787650409,0.03428571428571429,0.26922047954393025,1094.324547231666,0.0004889522874334596
