candidate_id,family,alpha,row_mode,cell_mode,k_rows,k_cells,target_subset,require_route_agree,min_consistency,file,basename,mean_row_health_changed,min_row_health_q_changed,mean_bad_alignment_changed,mean_anti_bad_alignment_changed,route_agree_rate_changed,mean_cell_score_changed,mean_consistency_changed,changed_rows,changed_cells,mean_abs_logit_delta,l1_logit_delta,max_abs_logit_delta,max_abs_prob_delta,posterior_delta,changed_Q1,changed_Q2,changed_Q3,changed_S1,changed_S2,changed_S3,changed_S4,min_prob,max_prob,mean_prob,prob_span,mean_abs_move_vs_stage2,mean_abs_move_vs_raw05,mean_abs_move_vs_a2c8,rms_move_vs_a2c8,max_abs_move_vs_a2c8,move_abs_a2c8_Q1,mean_prob_Q1,move_abs_a2c8_Q2,mean_prob_Q2,move_abs_a2c8_Q3,mean_prob_Q3,move_abs_a2c8_S1,mean_prob_S1,move_abs_a2c8_S2,mean_prob_S2,move_abs_a2c8_S3,mean_prob_S3,move_abs_a2c8_S4,mean_prob_S4,proj_a2c8,cos_a2c8,proj_raw05,cos_raw05,proj_final9,cos_final9,proj_ordinal,cos_ordinal,proj_q2_bad,cos_q2_bad,proj_resid_bad,cos_resid_bad,proj_lejepa_bad,cos_lejepa_bad,bad_axis_abs_load,bad_axis_positive_load,good_axis_load,good_span_residual_ratio,bad_to_good_load_ratio,raw05_a2c8_compat_energy,basename_selector,source_path,current_anchor,scenario_count,pred_delta_vs_current_mean,pred_delta_vs_current_median,pred_delta_vs_current_p10,pred_delta_vs_current_p90,pred_delta_vs_current_min,pred_delta_vs_current_max,pred_delta_vs_current_spread,pred_beats_current_rate,incremental_bad_axis_vs_current,strict_promote_gate,info_sensor_gate,below_resolution_gate,block_gate,promotion_decision,raw_gate_strength,h013_big_bet_gate,public_bad_cos_pos_sum,h013_selector_survival_gate,h013_score,h013_decision,decision_rank
health_low_control_route_r140_c160_a0.35,route_agree_gate,0.35,health_low_control,h012_top,140,160,all,True,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_low_control_route_r140_c160_a0.35_3782b4ac.csv,submission_h013_health_low_control_route_r140_c160_a0.35_3782b4ac.csv,7.32086175412834,0.004016064257028112,14.633386434396549,17.75922764988307,1.0,0.35585177564192483,0.9854166666666666,91,160,0.01157142527957922,20.249994239263636,0.33834302145013195,0.05785748407050517,-0.0006332816753690441,25,7,18,28,32,35,15,0.0681101766719186,0.9797766514642752,0.5945816459850468,0.9116664747923566,0.07192022671959666,0.057246154451750894,0.054158108492678984,0.07446939365339014,0.47722592263383223,0.06188140770116961,0.49488544582367994,0.028658589539662296,0.549173228062574,0.07380986927049685,0.608372342475443,0.04937011081733273,0.6590262214405742,0.04720644331875299,0.6348749001656167,0.07084217092334202,0.6495162339004398,0.04733816787799634,0.5662231500269993,1.01060715666967,0.6200973643030973,1.026810995084323,0.5692436103723076,0.2030172862686271,0.5000361651570419,0.1773091794083271,0.3491257568952882,-0.007960398391621881,-0.010062954657227082,-0.1008168585315279,-0.15148430781331368,0.029675489059630016,0.048587065117601136,0.22710733568694336,0.11833007876379356,2.037418151753993,0.7565114560041228,0.11146820076181253,0.08717321701953393,submission_h013_health_low_control_route_r140_c160_a0.35_3782b4ac.csv,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_low_control_route_r140_c160_a0.35_3782b4ac.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,480,0.00013933654055003444,0.00012415443169415987,2.6295468860152886e-05,0.00028879345700947255,-7.865659673753371e-05,0.0004738882504488203,0.000552544847186354,0.035416666666666666,0.027547070864518575,False,False,True,True,below_selector_resolution,2.199176502089548,False,0.027547070864518575,True,-0.0006088213032948807,reject,422
health_anti_bad_S_r180_c120_a0.55,target_route_gate,0.55,health_anti_bad,h012_top,180,120,S,True,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_anti_bad_S_r180_c120_a0.55_7958b564.csv,submission_h013_health_anti_bad_S_r180_c120_a0.55_7958b564.csv,23.751407400507702,0.2570281124497992,6.6074858830507,33.58017029793793,1.0,0.3517562404295892,0.9870370370370369,96,120,0.013435157416640435,23.511525479120763,0.4598326528132104,0.0665255441228747,-0.0006219477869069529,0,0,0,22,39,37,22,0.0681101766719186,0.9797766514642752,0.5951018325489271,0.9116664747923566,0.07630955154506244,0.06007877062306563,0.056936090639784685,0.0848838754966091,0.5419411528132105,0.052634323734430506,0.4951471199280472,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.05173239127305246,0.6591998175451549,0.05953484274504711,0.6366566349891911,0.08605950828479202,0.6513323903058684,0.055300959635359956,0.5664911884589016,1.100403409408019,0.6034754480031466,1.1277364580481615,0.5587858978913989,0.20415174323863017,0.4494192315125769,0.1911812629137119,0.33645435881711533,-0.01264962033049761,-0.014292176329923967,-0.1424412651453851,-0.19129361352957136,0.0034773595492661523,0.005088649542324323,0.2541588764820048,0.0990679910061221,2.2281398674561803,0.7774958137477104,0.11406773878073678,0.09159374363169745,submission_h013_health_anti_bad_S_r180_c120_a0.55_7958b564.csv,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_anti_bad_S_r180_c120_a0.55_7958b564.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,480,0.00018147634100402896,0.0003019805852325256,-0.00034498389601577475,0.00045194352505349575,-0.0007884445781469671,0.0011365115720075273,0.0019249561501544943,0.25,0.05459861165958002,False,False,True,True,below_selector_resolution,21.43878734143996,False,0.05459861165958002,False,-0.0006065590818962537,reject,423
health_low_control_all_r140_c260_a0.35,h012_raw_gate,0.35,health_low_control,h012_top,140,260,all,False,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_low_control_all_r140_c260_a0.35_943b1555.csv,submission_h013_health_low_control_all_r140_c260_a0.35_943b1555.csv,6.024317937979044,0.0,15.726074504941236,16.728221952950747,0.35384615384615387,1.8101009583730416,0.9897435897435897,115,260,0.09467178060880208,165.67561606540363,4.307186892491633,0.17807897405333506,-0.002807735974502793,27,8,21,65,58,39,42,0.0681101766719186,0.9993627714777122,0.5966008808060211,0.9312525948057937,0.14950078421713026,0.13576735009042962,0.1332265166889461,0.5107423310114926,4.387877005940547,0.1214761980018714,0.49754404455804274,0.028532683976217655,0.5494283098682541,0.07919383164134243,0.6089564538996515,0.27586624159323475,0.662604675557066,0.23795271063512136,0.6398096696404209,0.11519717657258188,0.650495846973604,0.07436677440225332,0.5673671651451094,0.9677374131811345,0.10968918153402125,1.1087662189188874,0.11354718927067234,0.12231601444040606,0.05565196042691667,0.28596212862465287,0.10401307600323104,-0.0034694586872532902,-0.0008101793721948769,0.256538606501687,0.07120589770775733,-0.021417181411485117,-0.006477595809982166,0.4244063109127519,0.39951967081401346,2.076503632100022,0.9934883410578231,0.20438505579648503,0.19869760900583028,submission_h013_health_low_control_all_r140_c260_a0.35_943b1555.csv,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_low_control_all_r140_c260_a0.35_943b1555.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,480,0.005262064362495817,0.004255608478664255,0.0009019574448569188,0.01083837099069115,0.00018267593915613465,0.04259578806971781,0.042413112130561675,0.0,0.2248460460903271,False,False,False,True,block_or_reject,0.5201918612496117,False,0.2248460460903271,False,-0.0006020220220012792,reject,424
health_midtop_route_r100_c260_a0.75,route_agree_gate,0.75,health_midtop,h012_top,100,260,all,True,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_midtop_route_r100_c260_a0.75_ea28df7d.csv,submission_h013_health_midtop_route_r100_c260_a0.75_ea28df7d.csv,25.050172445495853,0.4819277108433735,5.6201209862358725,34.147266136958926,1.0,0.1753589544937666,0.9809116809116808,95,260,0.019730631657123212,34.52860539996562,1.0786375981728997,0.24418364358744782,-0.0007427791764774986,46,26,39,31,33,49,36,0.0731876856073641,0.9797766514642752,0.5952241630929107,0.9065889658569111,0.08164336012098458,0.0653374971872435,0.062139762061144,0.09721427698837605,1.2588084028376023,0.07259568254496646,0.4949832551141919,0.03459031325477073,0.5499771927393886,0.08337049900289528,0.6071709863742474,0.047567216360888814,0.659958691828786,0.05512570422611567,0.6360399178632706,0.08265626164209638,0.6515627156593989,0.05907265739627469,0.5668763820710915,1.1481003765808677,0.5682359557341463,1.1626310640412696,0.5199013101916515,0.23074369008233936,0.45842634360026224,0.21475781901196037,0.3410915734710043,-0.01488892432482397,-0.015181873567896744,-0.1277780023892024,-0.1548680805896802,0.029438704301649448,0.03887879607883409,0.279484540521656,0.13681761380762963,2.3107314406221375,0.7983128435240381,0.12095068058859205,0.09926181045170913,submission_h013_health_midtop_route_r100_c260_a0.75_ea28df7d.csv,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_midtop_route_r100_c260_a0.75_ea28df7d.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,480,0.0003547697237518859,0.0002814913223747606,-0.0002636149283826843,0.0012552363747228919,-0.0007978372880644106,0.0018637769087444462,0.0026616141968088566,0.3333333333333333,0.07992427569923122,False,False,True,True,below_selector_resolution,23.083130100313298,False,0.07992427569923122,False,-0.0006008705569951051,reject,425
health_top_route_r70_c260_a0.75,route_agree_gate,0.75,health_top,h012_top,70,260,all,True,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_route_r70_c260_a0.75_af4c2151.csv,submission_h013_health_top_route_r70_c260_a0.75_af4c2151.csv,32.99725568902593,0.7228915662650602,4.480355782137485,44.51083125670337,1.0,0.16666169945738404,0.9601808381151103,69,213,0.015389943849413194,26.93240173647309,1.2998136226747161,0.3132828785926365,-0.0006713372721144584,27,30,42,21,32,36,25,0.0731876856073641,0.9797766514642752,0.5952581127245654,0.9065889658569111,0.07847730029654462,0.061932137677891824,0.058773855568781404,0.09576095171355642,1.4788355557697204,0.06433239122018664,0.49484394029317996,0.03229151770287281,0.5497870202591644,0.08429837133280957,0.6084188415134684,0.04523259289470277,0.6599347972972502,0.05244496546047823,0.6361652097350968,0.08133434060292924,0.6514853926683158,0.051482809767490596,0.5661715873054822,1.1872339468508128,0.5879223649554626,1.2037016669784188,0.538558240379168,0.22049949630103535,0.43831078671947704,0.2042457479931899,0.3245711048243697,-0.014721130577209045,-0.015018896927438487,-0.14152796736183512,-0.1716259344565149,-0.004166958409659323,-0.005506150865426354,0.26253893034529846,0.10212287399659495,2.3909356138292317,0.7830231777755052,0.10980593902945807,0.09427130285989983,submission_h013_health_top_route_r70_c260_a0.75_af4c2151.csv,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_route_r70_c260_a0.75_af4c2151.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,480,0.0003001516707915353,0.00016050849058240902,-0.0005077636164210898,0.0014838374534402923,-0.0012665840957139804,0.0022190356172946905,0.003485619713008671,0.3729166666666667,0.06297866552287368,False,False,True,True,below_selector_resolution,31.42913116527781,False,0.06297866552287368,False,-0.000598414319241526,reject,426
health_top_route_r70_c420_a0.75,route_agree_gate,0.75,health_top,h012_top,70,420,all,True,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_route_r70_c420_a0.75_af4c2151.csv,submission_h013_health_top_route_r70_c420_a0.75_af4c2151.csv,32.99725568902593,0.7228915662650602,4.480355782137485,44.51083125670337,1.0,0.16666169945738404,0.9601808381151103,69,213,0.015389943849413194,26.93240173647309,1.2998136226747161,0.3132828785926365,-0.0006713372721144584,27,30,42,21,32,36,25,0.0731876856073641,0.9797766514642752,0.5952581127245654,0.9065889658569111,0.07847730029654462,0.061932137677891824,0.058773855568781404,0.09576095171355642,1.4788355557697204,0.06433239122018664,0.49484394029317996,0.03229151770287281,0.5497870202591644,0.08429837133280957,0.6084188415134684,0.04523259289470277,0.6599347972972502,0.05244496546047823,0.6361652097350968,0.08133434060292924,0.6514853926683158,0.051482809767490596,0.5661715873054822,1.1872339468508128,0.5879223649554626,1.2037016669784188,0.538558240379168,0.22049949630103535,0.43831078671947704,0.2042457479931899,0.3245711048243697,-0.014721130577209045,-0.015018896927438487,-0.14152796736183512,-0.1716259344565149,-0.004166958409659323,-0.005506150865426354,0.26253893034529846,0.10212287399659495,2.3909356138292317,0.7830231777755052,0.10980593902945807,0.09427130285989983,submission_h013_health_top_route_r70_c420_a0.75_af4c2151.csv,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_route_r70_c420_a0.75_af4c2151.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,480,0.0003001516707915353,0.00016050849058240902,-0.0005077636164210898,0.0014838374534402923,-0.0012665840957139804,0.0022190356172946905,0.003485619713008671,0.3729166666666667,0.06297866552287368,False,False,True,True,below_selector_resolution,31.42913116527781,False,0.06297866552287368,False,-0.000598414319241526,reject,427
health_top_route_r70_c650_a0.75,route_agree_gate,0.75,health_top,h012_top,70,650,all,True,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_route_r70_c650_a0.75_af4c2151.csv,submission_h013_health_top_route_r70_c650_a0.75_af4c2151.csv,32.99725568902593,0.7228915662650602,4.480355782137485,44.51083125670337,1.0,0.16666169945738404,0.9601808381151103,69,213,0.015389943849413194,26.93240173647309,1.2998136226747161,0.3132828785926365,-0.0006713372721144584,27,30,42,21,32,36,25,0.0731876856073641,0.9797766514642752,0.5952581127245654,0.9065889658569111,0.07847730029654462,0.061932137677891824,0.058773855568781404,0.09576095171355642,1.4788355557697204,0.06433239122018664,0.49484394029317996,0.03229151770287281,0.5497870202591644,0.08429837133280957,0.6084188415134684,0.04523259289470277,0.6599347972972502,0.05244496546047823,0.6361652097350968,0.08133434060292924,0.6514853926683158,0.051482809767490596,0.5661715873054822,1.1872339468508128,0.5879223649554626,1.2037016669784188,0.538558240379168,0.22049949630103535,0.43831078671947704,0.2042457479931899,0.3245711048243697,-0.014721130577209045,-0.015018896927438487,-0.14152796736183512,-0.1716259344565149,-0.004166958409659323,-0.005506150865426354,0.26253893034529846,0.10212287399659495,2.3909356138292317,0.7830231777755052,0.10980593902945807,0.09427130285989983,submission_h013_health_top_route_r70_c650_a0.75_af4c2151.csv,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_route_r70_c650_a0.75_af4c2151.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,480,0.0003001516707915353,0.00016050849058240902,-0.0005077636164210898,0.0014838374534402923,-0.0012665840957139804,0.0022190356172946905,0.003485619713008671,0.3729166666666667,0.06297866552287368,False,False,True,True,below_selector_resolution,31.42913116527781,False,0.06297866552287368,False,-0.000598414319241526,reject,428
health_top_route_r70_c900_a0.75,route_agree_gate,0.75,health_top,h012_top,70,900,all,True,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_route_r70_c900_a0.75_af4c2151.csv,submission_h013_health_top_route_r70_c900_a0.75_af4c2151.csv,32.99725568902593,0.7228915662650602,4.480355782137485,44.51083125670337,1.0,0.16666169945738404,0.9601808381151103,69,213,0.015389943849413194,26.93240173647309,1.2998136226747161,0.3132828785926365,-0.0006713372721144584,27,30,42,21,32,36,25,0.0731876856073641,0.9797766514642752,0.5952581127245654,0.9065889658569111,0.07847730029654462,0.061932137677891824,0.058773855568781404,0.09576095171355642,1.4788355557697204,0.06433239122018664,0.49484394029317996,0.03229151770287281,0.5497870202591644,0.08429837133280957,0.6084188415134684,0.04523259289470277,0.6599347972972502,0.05244496546047823,0.6361652097350968,0.08133434060292924,0.6514853926683158,0.051482809767490596,0.5661715873054822,1.1872339468508128,0.5879223649554626,1.2037016669784188,0.538558240379168,0.22049949630103535,0.43831078671947704,0.2042457479931899,0.3245711048243697,-0.014721130577209045,-0.015018896927438487,-0.14152796736183512,-0.1716259344565149,-0.004166958409659323,-0.005506150865426354,0.26253893034529846,0.10212287399659495,2.3909356138292317,0.7830231777755052,0.10980593902945807,0.09427130285989983,submission_h013_health_top_route_r70_c900_a0.75_af4c2151.csv,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_route_r70_c900_a0.75_af4c2151.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,480,0.0003001516707915353,0.00016050849058240902,-0.0005077636164210898,0.0014838374534402923,-0.0012665840957139804,0.0022190356172946905,0.003485619713008671,0.3729166666666667,0.06297866552287368,False,False,True,True,below_selector_resolution,31.42913116527781,False,0.06297866552287368,False,-0.000598414319241526,reject,429
health_top_route_r70_c160_a0.75,route_agree_gate,0.75,health_top,h012_top,70,160,all,True,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_route_r70_c160_a0.75_24d63a70.csv,submission_h013_health_top_route_r70_c160_a0.75_24d63a70.csv,33.06109926854947,0.7228915662650602,4.458859047105587,44.63480449927525,1.0,0.2147379775864871,0.9886574074074075,68,160,0.014858647398488965,26.00263294735569,1.2998136226747161,0.3132828785926365,-0.0006691231714357548,20,13,31,17,30,30,19,0.0731876856073641,0.9797766514642752,0.5952249257999844,0.9065889658569111,0.07819400994758745,0.06157985319994987,0.05839808497396099,0.09557521291991421,1.4788355557697204,0.06425173373475086,0.49488633024178846,0.030951892374211833,0.5496489633685419,0.0841888419878961,0.6083757689747934,0.04493829386407103,0.6599648943569253,0.052352652479611905,0.6361805665411577,0.08085577360056685,0.65148610558811,0.05124740677661842,0.5660318515285739,1.1875345050117585,0.5887845940866434,1.2047300732571895,0.5396722537278774,0.2195033006473261,0.43685985491229773,0.20420246442724402,0.32489597717582475,-0.016177526437042133,-0.016524773492926862,-0.1419261683489686,-0.1723176045801338,-0.004260801597906679,-0.005636983687016362,0.2644657285975394,0.10210123221362201,2.3922645782689482,0.7827386201124242,0.11055036758449079,0.09381355507092355,submission_h013_health_top_route_r70_c160_a0.75_24d63a70.csv,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_route_r70_c160_a0.75_24d63a70.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,480,0.0003018161902754827,0.0001725684740802395,-0.0005198859436232212,0.001493272732489712,-0.001245215919955943,0.002214015368616636,0.003459231288572579,0.36875,0.06490546377511464,False,False,True,True,below_selector_resolution,31.500498602062514,False,0.06490546377511464,False,-0.0005976745072907535,reject,430
health_midtop_route_r100_c420_a0.75,route_agree_gate,0.75,health_midtop,h012_top,100,420,all,True,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_midtop_route_r100_c420_a0.75_0c5bfab7.csv,submission_h013_health_midtop_route_r100_c420_a0.75_0c5bfab7.csv,25.031678597591227,0.4819277108433735,5.673902308767108,34.061587544797874,1.0,0.1554411768695933,0.9565599497802887,99,295,0.019869977969289673,34.772461446256926,1.0786375981728997,0.24418364358744782,-0.0007430183800866383,53,33,49,35,36,51,38,0.0731876856073641,0.9797766514642752,0.5952281522556637,0.9065889658569111,0.08165989842088477,0.06536121555901303,0.06218220971046689,0.09722009394503321,1.2588084028376023,0.07260968311102439,0.49497959374951184,0.03476112990885795,0.5500184647713086,0.08329169393578618,0.6071512795172744,0.047736947560056295,0.6599637508849905,0.05513861557376353,0.6360476512395842,0.08263384276332729,0.6515585371016044,0.05910355512045259,0.566877788525372,1.1475906874185264,0.5680314179142639,1.161956236926297,0.5196432033936277,0.2308676505277864,0.4587111606123403,0.21445119166191912,0.3406331888102077,-0.01482683770400508,-0.015119835710057815,-0.12793458815331463,-0.15507089287763315,0.02955233107914739,0.039032138939110214,0.2795393527674267,0.13677792691010696,2.3095469243448234,0.7983830694654231,0.1210364464561336,0.09930190994384207,submission_h013_health_midtop_route_r100_c420_a0.75_0c5bfab7.csv,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_midtop_route_r100_c420_a0.75_0c5bfab7.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,480,0.00035514908640367466,0.0002820943637862751,-0.0002660075092156457,0.0012562126177514718,-0.0008010831541987227,0.0018641057643456254,0.002665188918544348,0.3333333333333333,0.07997908794500191,False,False,True,True,below_selector_resolution,23.04581278952274,False,0.07997908794500191,False,-0.0005967128313262599,reject,431
health_midtop_route_r100_c650_a0.75,route_agree_gate,0.75,health_midtop,h012_top,100,650,all,True,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_midtop_route_r100_c650_a0.75_0c5bfab7.csv,submission_h013_health_midtop_route_r100_c650_a0.75_0c5bfab7.csv,25.031678597591227,0.4819277108433735,5.673902308767108,34.061587544797874,1.0,0.1554411768695933,0.9565599497802887,99,295,0.019869977969289673,34.772461446256926,1.0786375981728997,0.24418364358744782,-0.0007430183800866383,53,33,49,35,36,51,38,0.0731876856073641,0.9797766514642752,0.5952281522556637,0.9065889658569111,0.08165989842088477,0.06536121555901303,0.06218220971046689,0.09722009394503321,1.2588084028376023,0.07260968311102439,0.49497959374951184,0.03476112990885795,0.5500184647713086,0.08329169393578618,0.6071512795172744,0.047736947560056295,0.6599637508849905,0.05513861557376353,0.6360476512395842,0.08263384276332729,0.6515585371016044,0.05910355512045259,0.566877788525372,1.1475906874185264,0.5680314179142639,1.161956236926297,0.5196432033936277,0.2308676505277864,0.4587111606123403,0.21445119166191912,0.3406331888102077,-0.01482683770400508,-0.015119835710057815,-0.12793458815331463,-0.15507089287763315,0.02955233107914739,0.039032138939110214,0.2795393527674267,0.13677792691010696,2.3095469243448234,0.7983830694654231,0.1210364464561336,0.09930190994384207,submission_h013_health_midtop_route_r100_c650_a0.75_0c5bfab7.csv,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_midtop_route_r100_c650_a0.75_0c5bfab7.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,480,0.00035514908640367466,0.0002820943637862751,-0.0002660075092156457,0.0012562126177514718,-0.0008010831541987227,0.0018641057643456254,0.002665188918544348,0.3333333333333333,0.07997908794500191,False,False,True,True,below_selector_resolution,23.04581278952274,False,0.07997908794500191,False,-0.0005967128313262599,reject,432
health_midtop_route_r100_c900_a0.75,route_agree_gate,0.75,health_midtop,h012_top,100,900,all,True,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_midtop_route_r100_c900_a0.75_0c5bfab7.csv,submission_h013_health_midtop_route_r100_c900_a0.75_0c5bfab7.csv,25.031678597591227,0.4819277108433735,5.673902308767108,34.061587544797874,1.0,0.1554411768695933,0.9565599497802887,99,295,0.019869977969289673,34.772461446256926,1.0786375981728997,0.24418364358744782,-0.0007430183800866383,53,33,49,35,36,51,38,0.0731876856073641,0.9797766514642752,0.5952281522556637,0.9065889658569111,0.08165989842088477,0.06536121555901303,0.06218220971046689,0.09722009394503321,1.2588084028376023,0.07260968311102439,0.49497959374951184,0.03476112990885795,0.5500184647713086,0.08329169393578618,0.6071512795172744,0.047736947560056295,0.6599637508849905,0.05513861557376353,0.6360476512395842,0.08263384276332729,0.6515585371016044,0.05910355512045259,0.566877788525372,1.1475906874185264,0.5680314179142639,1.161956236926297,0.5196432033936277,0.2308676505277864,0.4587111606123403,0.21445119166191912,0.3406331888102077,-0.01482683770400508,-0.015119835710057815,-0.12793458815331463,-0.15507089287763315,0.02955233107914739,0.039032138939110214,0.2795393527674267,0.13677792691010696,2.3095469243448234,0.7983830694654231,0.1210364464561336,0.09930190994384207,submission_h013_health_midtop_route_r100_c900_a0.75_0c5bfab7.csv,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_midtop_route_r100_c900_a0.75_0c5bfab7.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,480,0.00035514908640367466,0.0002820943637862751,-0.0002660075092156457,0.0012562126177514718,-0.0008010831541987227,0.0018641057643456254,0.002665188918544348,0.3333333333333333,0.07997908794500191,False,False,True,True,below_selector_resolution,23.04581278952274,False,0.07997908794500191,False,-0.0005967128313262599,reject,433
health_low_control_route_r100_c160_a0.55,route_agree_gate,0.55,health_low_control,h012_top,100,160,all,True,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_low_control_route_r100_c160_a0.55_025c5927.csv,submission_h013_health_low_control_route_r100_c160_a0.55_025c5927.csv,2.104201743414701,0.0,18.23727758514981,13.499976175610357,1.0,0.3044529036477604,0.9831018518518517,79,160,0.0155858915054821,27.275310134593674,0.5316818908502101,0.09463822269698263,-0.0006878143423383268,26,5,17,27,29,32,24,0.0681101766719186,0.9797766514642752,0.5945231128931859,0.9116664747923566,0.07535478027778104,0.060758086927937036,0.05772187505475953,0.0864886335048325,0.651587961436203,0.06679188500016173,0.4946157919939983,0.028911931643115858,0.5494153774320091,0.0760433581928712,0.6076602018986936,0.05355250251032012,0.6588546067935327,0.051502886189300455,0.6347706290538877,0.07688671369339697,0.6499589328854217,0.05036384815415029,0.5663862501947575,0.9857155128899633,0.5530536425013711,0.9923706854529692,0.5030599350152053,0.21121110939354115,0.47568921483731574,0.17718555510636666,0.3190194290841197,-0.0045437296155115435,-0.005252201047253283,-0.10072741210737825,-0.13839497194167147,0.04463850677453597,0.06682986586719535,0.23850242605060912,0.1332312843277193,1.9780861983429325,0.8063264330019684,0.12057231182838911,0.09260154391788168,submission_h013_health_low_control_route_r100_c160_a0.55_025c5927.csv,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_low_control_route_r100_c160_a0.55_025c5927.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,480,0.00026341987932830774,0.00021042777353252635,9.724215966534064e-05,0.0005732525382288585,-7.457682520191824e-05,0.0008483134602858165,0.0009228902854877347,0.004166666666666667,0.038942161228184335,False,False,False,True,block_or_reject,-4.2788454113877314,False,0.038942161228184335,True,-0.0005946974481379332,reject,434
health_top_route_r70_c160_a0.55,route_agree_gate,0.55,health_top,h012_top,70,160,all,True,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_route_r70_c160_a0.55_f54cce99.csv,submission_h013_health_top_route_r70_c160_a0.55_f54cce99.csv,33.06109926854947,0.7228915662650602,4.458859047105587,44.63480449927525,1.0,0.2147379775864871,0.9886574074074075,68,160,0.010896341425558575,19.068597494727506,0.9531966566281254,0.23358571179063958,-0.000571238989666629,20,13,31,17,30,30,19,0.0731876856073641,0.9797766514642752,0.5949974480645851,0.9065889658569111,0.07439067895755835,0.05763741471467383,0.05445837631921976,0.0818249116107991,1.1322185897231296,0.061110636328391525,0.49494303987760163,0.0295203491898217,0.549394643353954,0.07946783959082439,0.6083589988301024,0.042211833387552154,0.6600181961063689,0.046687455232258236,0.6357845449303222,0.07380342240298975,0.6505896335541422,0.0484070981027005,0.5658930797996046,1.154328480760474,0.637132434053825,1.1791725783805016,0.5880412768966102,0.20523618817110084,0.454721118352786,0.1953779553780459,0.3460580988867327,-0.015236751475296963,-0.017326302130598,-0.12722128406241096,-0.17195588658175354,0.0007614160205148437,0.0011214181443576078,0.2409084292472457,0.09845039370953779,2.3335010591409757,0.7451867402301253,0.10323904855337478,0.08776334026741069,submission_h013_health_top_route_r70_c160_a0.55_f54cce99.csv,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_route_r70_c160_a0.55_f54cce99.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,480,0.00018243455794916523,0.00010110397905446867,-0.0003840023889118231,0.0010204425289241624,-0.0012072598635391168,0.0015846445726736575,0.0027919044362127742,0.3875,0.04134816442482092,False,False,True,True,below_selector_resolution,31.500498602062514,False,0.04134816442482092,False,-0.0005943563662347377,reject,435
