file,resolved_path,mode,target_subset,top_k,alpha,fit_feature_set,fit_alpha,gradient_pred_delta_vs_h012,gradient_dot,public_bad_energy_mean,public_good_energy_mean,private_safe_mean,hs_agree_mean,mean_abs_delta_prob,max_abs_delta_prob,changed_cells,changed_rows,q2_share,known_file_collision
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k30_a1p0_all_f2a1cc8f.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k30_a1p0_all_f2a1cc8f.csv,rollback,all,30,1.0,all,100.0,0.0005891484110888308,-2.4695900895274782e-08,9.572584717752386e-05,0.0001418079089153644,1.1648392515725166,0.4666666666666667,0.00022937884209860694,0.02357013589439705,30,29,0.36666666666666664,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k60_a0p15_all_2ccbadbe.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k60_a0p15_all_2ccbadbe.csv,rollback,all,60,0.15,all,100.0,0.0006166731770560346,-8.967463199732968e-09,4.0538729945068505e-05,5.703188096269857e-05,1.1455950357627762,0.4666666666666667,8.080774422797586e-05,0.005055559303737467,60,51,0.25,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k60_a0p3_all_a1e52820.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k60_a0p3_all_a1e52820.csv,rollback,all,60,0.3,all,100.0,0.0006009801164564999,-1.7934926399465937e-08,8.107745989013701e-05,0.00011406376192539715,1.1455950357627762,0.4666666666666667,0.00016130874941130778,0.01008736966508994,60,51,0.25,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k60_a0p5_all_5b1c3526.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k60_a0p5_all_5b1c3526.csv,rollback,all,60,0.5,all,100.0,0.0005800560356571255,-2.98915439991099e-08,0.00013512909981689504,0.00019010626987566194,1.1455950357627762,0.4666666666666667,0.0002681604638152475,0.016757854826424556,60,51,0.25,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k60_a0p75_all_d4e82f70.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k60_a0p75_all_d4e82f70.csv,rollback,all,60,0.75,all,100.0,0.000553900934657901,-4.483731599866486e-08,0.00020269364972534256,0.00028515940481349284,1.1455950357627762,0.4666666666666667,0.0004009380315609773,0.02503083197072198,60,51,0.25,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k60_a1p0_all_01d639cb.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k60_a1p0_all_01d639cb.csv,rollback,all,60,1.0,all,100.0,0.0005277458336586816,-5.97830879982198e-08,0.0002702581996337901,0.0003802125397513239,1.1455950357627762,0.4666666666666667,0.0005328274193596368,0.033227554288327354,60,51,0.25,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k100_a0p15_all_e7fe86dd.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k100_a0p15_all_e7fe86dd.csv,rollback,all,100,0.15,all,100.0,0.0006037796625615703,-1.6335185767996306e-08,8.270675439640268e-05,0.00010688323257433907,1.125957008198656,0.57,0.00015172556104498176,0.006249547916379217,100,78,0.19,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k100_a0p3_all_6826cc61.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k100_a0p3_all_6826cc61.csv,rollback,all,100,0.3,all,100.0,0.0005751930874675799,-3.267037153599261e-08,0.00016541350879280536,0.00021376646514867815,1.125957008198656,0.57,0.00030298294988473666,0.012495644357632285,100,78,0.19,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k100_a0p5_all_858c9c04.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k100_a0p5_all_858c9c04.csv,rollback,all,100,0.5,all,100.0,0.0005370776540089203,-5.4450619226654353e-08,0.00027568918132134224,0.0003562774419144636,1.125957008198656,0.57,0.000503914773864983,0.02081503856433986,100,78,0.19,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k100_a0p75_all_397c9a29.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k100_a0p75_all_397c9a29.csv,rollback,all,100,0.75,all,100.0,0.0004894333621855932,-8.167592883998153e-08,0.00041353377198201336,0.0005344161628716954,1.125957008198656,0.57,0.0007538516519339947,0.03119378421769936,100,78,0.19,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k100_a1p0_all_18a9984a.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k100_a1p0_all_18a9984a.csv,rollback,all,100,1.0,all,100.0,0.00044178907036227476,-1.0890123845330871e-07,0.0005513783626426845,0.0007125548838289272,1.125957008198656,0.57,0.0010023848385613014,0.04154144634143264,100,78,0.19,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k180_a0p15_all_c71b6186.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k180_a0p15_all_c71b6186.csv,rollback,all,180,0.15,all,100.0,0.0005763774445698422,-3.1993596048984463e-08,0.0001931616275459782,0.00022327077332643747,1.0858544347465202,0.4888888888888889,0.000299721884029495,0.007726264823765316,180,135,0.17222222222222222,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k180_a0p3_all_ae166655.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k180_a0p3_all_ae166655.csv,rollback,all,180,0.3,all,100.0,0.0005203886514841185,-6.398719209796893e-08,0.0003863232550919564,0.00044654154665287494,1.0858544347465202,0.4888888888888889,0.0005985527230328996,0.01541768064970106,180,135,0.17222222222222222,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k180_a0p5_all_24e4a86e.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k180_a0p5_all_24e4a86e.csv,rollback,all,180,0.5,all,100.0,0.00044573692736982196,-1.0664532016328156e-07,0.0006438720918199274,0.0007442359110881251,1.0858544347465202,0.4888888888888889,0.000995563771298284,0.025612566436295336,180,135,0.17222222222222222,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k180_a0p75_all_2dbcff75.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k180_a0p75_all_2dbcff75.csv,rollback,all,180,0.75,all,100.0,0.00035242227222695086,-1.5996798024492233e-07,0.0009658081377298912,0.0011163538666321875,1.0858544347465202,0.4888888888888889,0.001489446273362539,0.038247703969056746,180,135,0.17222222222222222,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k180_a1p0_all_ddfd321a.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k180_a1p0_all_ddfd321a.csv,rollback,all,180,1.0,all,100.0,0.000259107617084078,-2.1329064032656312e-07,0.0012877441836398548,0.0014884718221762501,1.0858544347465202,0.4888888888888889,0.0019805781779569953,0.05074791495136116,180,135,0.17222222222222222,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k320_a0p15_all_4c0c710c.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k320_a0p15_all_4c0c710c.csv,rollback,all,320,0.15,all,100.0,0.0005161971042377499,-6.638236195303954e-08,0.000559077206313779,0.0006169523479161884,1.0254730103672753,0.45,0.0006360245936946003,0.008821853989454786,320,188,0.134375,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k320_a0p3_all_b338370d.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k320_a0p3_all_b338370d.csv,rollback,all,320,0.3,all,100.0,0.0004000279708199269,-1.3276472390607907e-07,0.001118154412627558,0.0012339046958323768,1.0254730103672753,0.45,0.0012706448505211984,0.017460480524635114,320,188,0.134375,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k320_a0p5_all_101232ad.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k320_a0p5_all_101232ad.csv,rollback,all,320,0.5,all,100.0,0.00024513579292950033,-2.212745398434651e-07,0.001863590687712597,0.0020565078263872954,1.0254730103672753,0.45,0.002114492931443269,0.02868897253690106,320,188,0.134375,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k320_a0p75_all_4b504dd1.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k320_a0p75_all_4b504dd1.csv,rollback,all,320,0.75,all,100.0,5.152057056647015e-05,-3.319118097651977e-07,0.0027953860315688955,0.003084761739580942,1.0254730103672753,0.45,0.003165345944198409,0.042252044871540995,320,188,0.134375,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k320_a1p0_all_8ab2742c.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k320_a1p0_all_8ab2742c.csv,rollback,all,320,1.0,all,100.0,-0.00014209465179656523,-4.425490796869302e-07,0.003727181375425194,0.004113015652774591,1.0254730103672753,0.45,0.004211497998686966,0.05528381589829512,320,188,0.134375,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_all_k30_a0p08_all_d7260e8f.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_all_k30_a0p08_all_d7260e8f.csv,amplify_h012,all,30,0.08,all,100.0,0.0006589449980310708,1.518786307171651e-08,1.546082426729618e-06,0.0,1.1158590488916813,0.9666666666666667,6.597003119088127e-05,0.006960629823604625,30,30,0.03333333333333333,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_all_k30_a0p16_all_a88a4cd5.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_all_k30_a0p16_all_a88a4cd5.csv,amplify_h012,all,30,0.16,all,100.0,0.000685523758406574,3.037572614343302e-08,3.092164853459236e-06,0.0,1.1158590488916813,0.9666666666666667,0.00013233157704826019,0.013925597546918134,30,30,0.03333333333333333,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_all_k30_a0p28_all_9d8e19d8.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_all_k30_a0p28_all_9d8e19d8.csv,amplify_h012,all,30,0.28,all,100.0,0.0007253918989698262,5.315752075100778e-08,5.411288493553662e-06,0.0,1.1158590488916813,0.9666666666666667,0.00023259587410865833,0.024387172105383992,30,30,0.03333333333333333,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_all_k30_a0p45_all_2cdc0681.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_all_k30_a0p45_all_2cdc0681.csv,amplify_h012,all,30,0.45,all,100.0,0.0007818717647677716,8.543172977840536e-08,8.696713650354099e-06,0.0,1.1158590488916813,0.9666666666666667,0.00037607762293753234,0.03948698749504975,30,30,0.03333333333333333,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_all_k30_a0p7_all_deb25f97.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_all_k30_a0p7_all_deb25f97.csv,amplify_h012,all,30,0.7,all,100.0,0.000864930390941222,1.3289380187751943e-07,1.3528221233884153e-05,0.0,1.1158590488916813,0.9666666666666667,0.0005899944307682583,0.062030337335687635,30,30,0.03333333333333333,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_all_k60_a0p08_all_805d30f6.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_all_k60_a0p08_all_805d30f6.csv,amplify_h012,all,60,0.08,all,100.0,0.0006700735328692229,2.1547025836374522e-08,2.286717755128046e-06,0.0,1.1072737515069906,0.9666666666666667,0.00012897117668529007,0.020110827652019325,60,55,0.03333333333333333,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_all_k60_a0p16_all_8033eba3.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_all_k60_a0p16_all_8033eba3.csv,amplify_h012,all,60,0.16,all,100.0,0.000707780828082873,4.3094051672749044e-08,4.573435510256092e-06,0.0,1.1072737515069906,0.9666666666666667,0.00025838407598951883,0.04024140769193435,60,55,0.03333333333333333,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_all_k60_a0p28_all_46e053e8.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_all_k60_a0p28_all_46e053e8.csv,amplify_h012,all,60,0.28,all,100.0,0.0007643417709033585,7.541459042731084e-08,8.003512142948162e-06,0.0,1.1072737515069906,0.9666666666666667,0.0004532295995089433,0.0703318732497401,60,55,0.03333333333333333,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_all_k60_a0p45_all_d9a7bcab.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_all_k60_a0p45_all_d9a7bcab.csv,amplify_h012,all,60,0.45,all,100.0,0.0008444697732323814,1.2120202032960672e-07,1.286278737259526e-05,0.0,1.1072737515069906,0.9666666666666667,0.000730470315179966,0.112364686581788,60,55,0.03333333333333333,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_all_k60_a0p7_all_ca02ad72.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_all_k60_a0p7_all_ca02ad72.csv,amplify_h012,all,60,0.7,all,100.0,0.0009623050707750491,1.8853647606827707e-07,2.00087803573704e-05,0.0,1.1072737515069906,0.9666666666666667,0.0011399010369723037,0.17181442659051394,60,55,0.03333333333333333,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_all_k100_a0p08_all_9ba57483.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_all_k100_a0p08_all_9ba57483.csv,amplify_h012,all,100,0.08,all,100.0,0.0006789852049114437,2.663940986050141e-08,4.535092883407559e-06,0.0,1.099545950146756,0.98,0.00018233370553605413,0.020110827652019325,100,84,0.08,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_all_k100_a0p16_all_9e79e200.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_all_k100_a0p16_all_9e79e200.csv,amplify_h012,all,100,0.16,all,100.0,0.0007256041721673216,5.327881972100282e-08,9.070185766815118e-06,0.0,1.099545950146756,0.98,0.00036518461177943007,0.04024140769193435,100,84,0.08,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_all_k100_a0p28_all_af0cc8de.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_all_k100_a0p28_all_af0cc8de.csv,amplify_h012,all,100,0.28,all,100.0,0.0007955326230511331,9.323793451175494e-08,1.5872825091926456e-05,0.0,1.099545950146756,0.98,0.0006403237657426491,0.0703318732497401,100,84,0.08,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_all_k100_a0p45_all_552c99c7.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_all_k100_a0p45_all_552c99c7.csv,amplify_h012,all,100,0.45,all,100.0,0.0008945979284698761,1.4984668046532042e-07,2.5509897469167517e-05,0.0,1.099545950146756,0.98,0.001031581023315696,0.112364686581788,100,84,0.08,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_all_k100_a0p7_all_4ffb2d70.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_all_k100_a0p7_all_4ffb2d70.csv,amplify_h012,all,100,0.7,all,100.0,0.0010402822011444934,2.330948362793873e-07,3.9682062729816144e-05,0.0,1.099545950146756,0.98,0.0016092101864268974,0.17181442659051394,100,84,0.08,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_all_k180_a0p08_all_7144af5d.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_all_k180_a0p08_all_7144af5d.csv,amplify_h012,all,180,0.08,all,100.0,0.0006882186400991377,3.1915658539182683e-08,7.848334465174928e-06,0.0,1.0457802064123454,0.9888888888888889,0.00024788059126150413,0.020110827652019325,180,131,0.16666666666666666,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_all_k180_a0p16_all_82347ac7.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_all_k180_a0p16_all_82347ac7.csv,amplify_h012,all,180,0.16,all,100.0,0.0007440710425427044,6.383131707836537e-08,1.5696668930349857e-05,0.0,1.0457802064123454,0.9888888888888889,0.0004963156057816164,0.04024140769193435,180,131,0.16666666666666666,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_all_k180_a0p28_all_975dd603.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_all_k180_a0p28_all_975dd603.csv,amplify_h012,all,180,0.28,all,100.0,0.0008278496462080613,1.1170480488713939e-07,2.7469170628112246e-05,0.0,1.0457802064123454,0.9888888888888889,0.0008698981330513551,0.0703318732497401,180,131,0.16666666666666666,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_all_k180_a0p45_all_68755163.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_all_k180_a0p45_all_68755163.csv,amplify_h012,all,180,0.45,all,100.0,0.0009465360014006448,1.795255792829026e-07,4.4146881366608976e-05,0.0,1.0457802064123454,0.9888888888888889,0.0014007478675447768,0.112364686581788,180,131,0.16666666666666666,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_all_k180_a0p7_all_63f9662d.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_all_k180_a0p7_all_63f9662d.csv,amplify_h012,all,180,0.7,all,100.0,0.0011210747590367992,2.792620122178484e-07,6.867292657028062e-05,0.0,1.0457802064123454,0.9888888888888889,0.002183917206558378,0.17181442659051394,180,131,0.16666666666666666,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_all_k320_a0p08_all_89d80271.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_all_k320_a0p08_all_89d80271.csv,amplify_h012,all,320,0.08,all,100.0,0.000758650387031606,7.216237107202302e-08,9.835770318808168e-06,1.135231505027136e-08,1.0054998802233654,0.56875,0.000535411394321888,0.020110827652019325,320,189,0.1,False
