file,resolved_path,mode,target_subset,top_k,alpha,fit_feature_set,fit_alpha,gradient_pred_delta_vs_h012,gradient_dot,public_bad_energy_mean,public_good_energy_mean,private_safe_mean,hs_agree_mean,mean_abs_delta_prob,max_abs_delta_prob,changed_cells,changed_rows,q2_share,known_file_collision,pred_public_median,pred_public_p10,pred_public_p90,pred_public_min,pred_public_max,support_better_than_h012,support_better_than_0567,n_predictions,resolved_path_h024,source,mean_abs_prob_move_h012,max_abs_prob_move_h012,changed_cells_h012_1e4,changed_rows_h012_1e4,bad_axis_abs_load,good_axis_abs_load,bad_to_good_load_ratio,state_h015_cell_score_w_h012,state_h023_combined_score_w_h012,state_h015_direction_agree,state_h023_direction_agree,risk_width,decoder_score,h028_variant_score
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k60_a0p2_all_fd15d24d.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k60_a0p2_all_fd15d24d.csv,hybrid,S1S2S3,60,0.2,all,100.0,0.0005294799331959452,-5.879217397692674e-08,0.0006629993911133922,0.0007322339825112942,1.4764651254026546,0.3,0.0003130604932829751,0.021006630801895576,60,49,0.0,False,0.574528015011402,0.56814456229471,0.6047826109903228,0.5257817792084307,0.6111765890813347,0.1,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k60_a0p2_all_fd15d24d.csv,h028_public_private_gradient_jepa,0.000313060493282969,0.021006630801895576,60,49,14.33758755989498,3.879378863254618,3.6958461809452055,0.11395970701005648,0.4718026878654382,0.6314531050225118,0.7438570777919914,0.036638048695612824,0.5886298782181973,-0.6689058687460329
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_all_k180_a0p12_all_f7db630b.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_all_k180_a0p12_all_f7db630b.csv,descent,all,180,0.12,all,100.0,0.0003330448992922043,-1.7104076477906223e-07,9.94884723805415e-06,2.850372198303186e-06,1.1158755147249406,0.9111111111111111,0.0012786109218965009,0.02642589443701826,180,128,0.06666666666666667,False,0.5756220101311145,0.5683689663681,0.6126024563188297,0.5260544968028393,0.6213711779047769,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_all_k180_a0p12_all_f7db630b.csv,h028_public_private_gradient_jepa,0.001278610921896494,0.02642589443701826,180,128,14.547821300663978,4.031511100666581,3.608528150809277,0.06981125754352584,0.5138059446683078,0.7104175063831473,0.6642331903817598,0.04423348995072973,0.5923542164666531,-0.6792818567346034
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_S_k100_a0p28_all_119f4ca2.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_S_k100_a0p28_all_119f4ca2.csv,amplify_h012,S,100,0.28,all,100.0,0.0008036837284339533,9.789570901622177e-08,7.412395122498859e-06,0.0,0.970740475553527,0.84,0.0005355485639968665,0.026818225044754618,100,86,0.0,False,0.5745472702162882,0.568226728759609,0.5990745139763065,0.5276476547796615,0.612281733819621,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_S_k100_a0p28_all_119f4ca2.csv,h028_public_private_gradient_jepa,0.0005355485639968614,0.026818225044754618,99,86,14.588600149226913,3.7813016973930447,3.858089439260213,0.9606412157001682,0.4820453402765839,0.77251720881053,0.6190786054321923,0.03084778521669751,0.5866818263458734,-0.6957259559970277
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S_k60_a0p2_all_dde08d05.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S_k60_a0p2_all_dde08d05.csv,hybrid,S,60,0.2,all,100.0,0.0005175353461358886,-6.561765229695889e-08,0.0006505744810713935,0.0007173858907551704,1.486070062426678,0.3333333333333333,0.00034721702447136957,0.02497850232399279,60,50,0.0,False,0.5742295952246539,0.5682160806520828,0.6026836433408883,0.5258459560370019,0.6089871301345794,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S_k60_a0p2_all_dde08d05.csv,h028_public_private_gradient_jepa,0.0003472170244713633,0.02497850232399279,60,50,14.303742422523786,3.8597481937469036,3.705874502899205,0.09262320152667117,0.4500043391113085,0.6177377018863892,0.7041083839828682,0.034467562688805464,0.5875777982417505,-0.7001453665833592
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k100_a0p1_all_0976e06b.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k100_a0p1_all_0976e06b.csv,hybrid,S1S2S3,100,0.1,all,100.0,0.0005504719084099292,-4.679675956893604e-08,0.0005438574143639102,0.0005913883191473411,1.4035570351969826,0.33,0.00027560862245970996,0.01110370904561031,100,79,0.0,False,0.5747189652446314,0.5681386072382834,0.6054221991244579,0.5255172072915266,0.6130402497740133,0.1,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S1S2S3_k100_a0p1_all_0976e06b.csv,h028_public_private_gradient_jepa,0.0002756086224597035,0.01110370904561031,100,79,14.338710158806084,3.8966528061728436,3.6797505111083564,0.11326585693990573,0.48155920053987317,0.7050348070514012,0.7012367288686363,0.03728359188617458,0.5890411350836805,-0.700238976090113
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_QS_quality_k180_a0p03_all_ac1434fa.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_QS_quality_k180_a0p03_all_ac1434fa.csv,descent,QS_quality,180,0.03,all,100.0,0.0005548625640955165,-4.4287813462885714e-08,2.326056706493202e-06,3.6809673040902355e-07,1.121407525637438,0.8722222222222222,0.00032570797078764055,0.006587743890367148,180,131,0.0,False,0.575444509197998,0.5681969953014769,0.6118649830915803,0.5254277472084175,0.6196137572043224,0.1,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_QS_quality_k180_a0p03_all_ac1434fa.csv,h028_public_private_gradient_jepa,0.0003257079707876333,0.006587743890367148,177,129,14.412074739573555,3.9508046259671135,3.6478834314409445,0.07151898881305593,0.5065248095927689,0.7145772290182607,0.6593302473899733,0.04366798779010339,0.5919900641255386,-0.7042664002568428
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_all_k30_a0p55_all_72999b5d.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_all_k30_a0p55_all_72999b5d.csv,hybrid,all,30,0.55,all,100.0,0.00046931150863279217,-9.317413087015742e-08,0.0012250445950505516,0.0014634457028257768,1.5754020171095153,0.3333333333333333,0.0005122636948807338,0.10873903206719238,30,26,0.0,False,0.5729798879880788,0.568212051925605,0.5969256416882746,0.5264704928263194,0.6127076924746296,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_all_k30_a0p55_all_72999b5d.csv,h028_public_private_gradient_jepa,0.0005122636948807275,0.10873903206719238,30,26,14.282616564406915,3.750247878623778,3.8084460075315705,0.09763944703886529,0.4896766749530633,0.289555823048905,0.4592465861983894,0.028713589762669578,0.5843501005076492,-0.7043184372686216
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_QS_quality_k30_a0p55_all_72999b5d.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_QS_quality_k30_a0p55_all_72999b5d.csv,hybrid,QS_quality,30,0.55,all,100.0,0.00046931150863279217,-9.317413087015742e-08,0.0012250445950505516,0.0014634457028257768,1.5754020171095153,0.3333333333333333,0.0005122636948807338,0.10873903206719238,30,26,0.0,False,0.5729798879880788,0.568212051925605,0.5969256416882746,0.5264704928263194,0.6127076924746296,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_QS_quality_k30_a0p55_all_72999b5d.csv,h028_public_private_gradient_jepa,0.0005122636948807275,0.10873903206719238,30,26,14.282616564406915,3.750247878623778,3.8084460075315705,0.09763944703886529,0.4896766749530633,0.289555823048905,0.4592465861983894,0.028713589762669578,0.5843501005076492,-0.7043184372686216
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_S_k60_a0p45_all_ed3052e2.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_S_k60_a0p45_all_ed3052e2.csv,amplify_h012,S,60,0.45,all,100.0,0.0008074026070968507,1.0002078253787574e-07,5.378850367554874e-06,0.0,1.003662017102353,0.9833333333333333,0.0005509434200946681,0.03948698749504975,60,58,0.0,False,0.5744641616788035,0.5683092846963835,0.5998695163139552,0.5288253584240064,0.6139324566589414,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_S_k60_a0p45_all_ed3052e2.csv,h028_public_private_gradient_jepa,0.0005509433284824745,0.03948698749504975,59,57,14.648091502245006,3.807972219464075,3.8466907461997852,1.3607635716521194,0.42376533799787564,0.7892554083056338,0.6740214542217798,0.03156023161757171,0.5868440845061236,-0.7059543295025594
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q_k30_a0p16_all_9227168a.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q_k30_a0p16_all_9227168a.csv,amplify_h012,Q,30,0.16,all,100.0,0.0006585702411383721,1.497371627588929e-08,6.030236468962102e-06,0.0,1.2057520046141523,0.9666666666666667,0.00013826445951808502,0.04024140769193435,30,28,0.1,False,0.5750792394765853,0.5681545010367306,0.6026265736556522,0.5256365791465543,0.6233652000423207,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q_k30_a0p16_all_9227168a.csv,h028_public_private_gradient_jepa,0.00013826445951807895,0.04024140769193435,30,28,14.417637595640885,4.004198087328855,3.600630457734937,0.08288078317417477,0.5367006433598319,0.8772778545730852,0.7733939553759687,0.0344720726189216,0.5883921855534152,-0.72314285352464
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q2S1_k100_a0p1_all_08a10479.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q2S1_k100_a0p1_all_08a10479.csv,hybrid,Q2S1,100,0.1,all,100.0,0.0005722354378344344,-3.436045704064533e-08,0.0004434683736140524,0.00046976403536617907,1.1886613660331604,0.48,0.00028422216748889536,0.012204509802102137,100,90,0.36,False,0.5742491406610096,0.5681549331313135,0.6039758691858748,0.525809812941671,0.6222998937454809,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q2S1_k100_a0p1_all_08a10479.csv,h028_public_private_gradient_jepa,0.0002842221674888892,0.012204509802102137,100,90,14.335565337846758,3.9255787628289944,3.651834850426973,0.0801259317932986,0.4560378986897539,0.5873587175360612,0.5920100291751875,0.03582093605456127,0.5880521104777555,-0.7266473587402299
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S_k100_a0p1_all_5f326bac.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S_k100_a0p1_all_5f326bac.csv,hybrid,S,100,0.1,all,100.0,0.0005414950408167644,-5.192639819360006e-08,0.0005379207595375379,0.0005823653648245689,1.4228403847817666,0.28,0.0002937301209930503,0.012632797189500833,100,80,0.0,False,0.5744239067176489,0.5682331180493121,0.6031688994872967,0.525581559925954,0.6095846327164257,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_S_k100_a0p1_all_5f326bac.csv,h028_public_private_gradient_jepa,0.00029373012099304373,0.012632797189500833,100,80,14.316086277716131,3.882731736023412,3.687117021556364,0.10388145645735078,0.4623847492462439,0.6992348518869259,0.7096210720703902,0.03493578143798459,0.5879294211784882,-0.7297844867046794
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_all_k180_a0p16_all_82347ac7.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_all_k180_a0p16_all_82347ac7.csv,amplify_h012,all,180,0.16,all,100.0,0.0007440710425427044,6.383131707836537e-08,1.5696668930349857e-05,0.0,1.0457802064123454,0.9888888888888889,0.0004963156057816164,0.04024140769193435,180,131,0.16666666666666666,False,0.5746982393866347,0.5682603225257205,0.6008895103991367,0.5266389533229696,0.6173665831763798,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_all_k180_a0p16_all_82347ac7.csv,h028_public_private_gradient_jepa,0.0004963156057816112,0.04024140769193435,179,131,14.532855316880564,3.950581053356586,3.6786627376887138,0.7929842973021601,0.4575473273646983,0.7460078586202123,0.6716094264038388,0.03262918787341629,0.5873934871005215,-0.7536763411584267
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S1S2S3_k100_a0p36_all_91562534.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S1S2S3_k100_a0p36_all_91562534.csv,descent,S1S2S3,100,0.36,all,100.0,9.584388659504908e-05,-3.0658420060600906e-07,8.685999070564028e-06,0.0,1.1486280272710905,0.91,0.0022701146144241176,0.07946880364650666,100,85,0.0,False,0.5761394074331443,0.5682777570102043,0.6167317078565308,0.526874708070095,0.6288052341461691,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S1S2S3_k100_a0p36_all_91562534.csv,h028_public_private_gradient_jepa,0.0022701146144241107,0.07946880364650666,100,85,14.595993554139467,3.9177546998328032,3.7256016950312825,0.0734123938330177,0.5296687394101479,0.6987138287409959,0.7087462658783215,0.04845395084632642,0.5943897508226196,-0.7558279183499295
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q2S1_k30_a1p0_all_db24726e.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q2S1_k30_a1p0_all_db24726e.csv,rollback,Q2S1,30,1.0,all,100.0,0.0006026971060285446,-1.6953789501156648e-08,0.00011788318221353942,0.00015311723810802936,1.0749175273383862,0.7333333333333333,0.00027106359619989223,0.03167981292631561,30,28,0.7,False,0.5747202363851085,0.5682142285272226,0.6055621675648298,0.5258357563801079,0.6159748258687887,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q2S1_k30_a1p0_all_db24726e.csv,h028_public_private_gradient_jepa,0.00027106359619988616,0.03167981292631561,30,28,14.358035152034036,3.922239710989778,3.660672525481649,0.05951223442227132,0.42819052034377314,0.5856285356650743,0.5590224967510019,0.03734793903760725,0.5890607504321896,-0.7572070917471325
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q2S1S3_k60_a1p0_all_260487f1.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q2S1S3_k60_a1p0_all_260487f1.csv,rollback,Q2S1S3,60,1.0,all,100.0,0.0005424037074718297,-5.1407160104991e-08,0.00037832662065100814,0.0004411976550086066,1.0286123005563412,0.6166666666666667,0.000618089595609852,0.04317018190216915,60,57,0.5666666666666667,False,0.5743338513249492,0.5682990670748069,0.6033050437101171,0.5261995056312339,0.6134139959823326,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q2S1S3_k60_a1p0_all_260487f1.csv,h028_public_private_gradient_jepa,0.0006180895956098461,0.04317018190216915,60,57,14.347673297824132,3.9113353976854937,3.668228836280837,0.07463057729604307,0.469641777193915,0.5572126166942659,0.5411890450096165,0.03500597663531013,0.5878573232400061,-0.7606495278008654
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q2S3_k60_a0p55_all_d1cfa6f8.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q2S3_k60_a0p55_all_d1cfa6f8.csv,hybrid,Q2S3,60,0.55,all,100.0,0.0004040725814286883,-1.304535178439305e-07,0.0007381791394142875,0.000892209607878268,1.3459280492493626,0.5333333333333333,0.0008449076932943735,0.06505273557122115,60,56,0.18333333333333332,False,0.5746764666477826,0.5681236564968059,0.6037377273272342,0.5264403451957242,0.6116117301359608,0.1,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q2S3_k60_a0p55_all_d1cfa6f8.csv,h028_public_private_gradient_jepa,0.000844907693294367,0.06505273557122115,60,56,14.363818130673916,3.773111197325423,3.8068896927948597,0.0959993234216058,0.44792692155933095,0.6503229780264187,0.7237254603510389,0.035614070830428335,0.5884588028309107,-0.7834633287742269
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_QS_quality_k180_a0p1_all_3d5d7117.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_QS_quality_k180_a0p1_all_3d5d7117.csv,hybrid,QS_quality,180,0.1,all,100.0,0.000472690465549647,-9.124329834623803e-08,0.000905769152575825,0.001020629717415675,1.38740656444702,0.4166666666666667,0.0005837718346638258,0.02027898963167163,180,107,0.0,False,0.5739224257479288,0.5682885854066771,0.5999162957214016,0.5257596463539754,0.6086366338511274,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_QS_quality_k180_a0p1_all_3d5d7117.csv,h028_public_private_gradient_jepa,0.0005837718346638189,0.02027898963167163,180,107,14.23947180588996,3.8074021532141495,3.7399442530989995,0.08358395529155438,0.4593843159607384,0.6045949214879907,0.5539409951605265,0.031627710314724444,0.5862886048466671,-0.7838978007037696
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_all_k100_a0p28_all_af0cc8de.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_all_k100_a0p28_all_af0cc8de.csv,amplify_h012,all,100,0.28,all,100.0,0.0007955326230511331,9.323793451175494e-08,1.5872825091926456e-05,0.0,1.099545950146756,0.98,0.0006403237657426491,0.0703318732497401,100,84,0.08,False,0.5746009480845877,0.5682952002574735,0.5987721409837674,0.5277130382524983,0.6153358638114298,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_all_k100_a0p28_all_af0cc8de.csv,h028_public_private_gradient_jepa,0.0006403237657426436,0.07033187324974016,99,84,14.647343222137064,3.9927016677161284,3.668529341148342,0.9627734404739454,0.4443396998836001,0.7915592472808644,0.7223935278250354,0.030476940726293922,0.5865393626081925,-0.8051693020787233
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_QS_quality_k30_a0p7_all_c0a5bf64.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_QS_quality_k30_a0p7_all_c0a5bf64.csv,amplify_h012,QS_quality,30,0.7,all,100.0,0.0008644183132503619,1.3260118605416982e-07,7.151291206092197e-06,0.0,1.1145964815088323,0.9666666666666667,0.0005777417766736167,0.062030337335687635,30,30,0.0,False,0.5745091530222781,0.568272641372029,0.597408893840195,0.5289889314603694,0.6123264174206197,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_QS_quality_k30_a0p7_all_c0a5bf64.csv,h028_public_private_gradient_jepa,0.0005777412677231182,0.062030337335687635,29,29,14.784523970390955,3.921867424686783,3.769766380565999,1.2469520198782584,0.4318987385473321,0.8447285591384852,0.7691398922584248,0.02913625246816598,0.5860137596193344,-0.8230340922277981
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S1S3_k100_a0p06_all_fbbe4d24.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S1S3_k100_a0p06_all_fbbe4d24.csv,descent,Q2S1S3,100,0.06,all,100.0,0.0005592944556565629,-4.175530399943137e-08,3.4026816224884514e-06,7.449613198090475e-07,1.0866598426374232,0.9,0.0003206691137389775,0.012934969238868388,100,90,0.16,False,0.5758064565354057,0.5680679029803619,0.6145605567446466,0.5256093717569129,0.6257926385398717,0.11666666666666667,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S1S3_k100_a0p06_all_fbbe4d24.csv,h028_public_private_gradient_jepa,0.0003206691137389709,0.012934969238868388,100,90,14.372008618910472,3.9303389648555704,3.6566842564384063,0.0788414600886681,0.5140979044614404,0.6928520436924096,0.6548154326726782,0.046492653764284686,0.5933412248426588,-0.8235202906302312
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S1_k180_a0p12_all_ffb2d95f.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S1_k180_a0p12_all_ffb2d95f.csv,descent,Q2S1,180,0.12,all,100.0,0.00042481768279075197,-1.1859917420846393e-07,6.304994351089639e-05,5.027184066704664e-05,0.7174931741064057,0.6722222222222223,0.0009714217199048326,0.024480245284270064,179,147,0.6111111111111112,False,0.5752382272444798,0.5682308254039615,0.6071384796183557,0.5262315836822862,0.6146196320506094,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S1_k180_a0p12_all_ffb2d95f.csv,h028_public_private_gradient_jepa,0.000971421719904827,0.024480245284270064,179,147,14.398981742222189,3.9045112162778968,3.6877808619181556,0.2721685398218658,0.4912698749194087,0.7580895887774189,0.6665966350451472,0.03890765421439413,0.5901341295211892,-0.8412729625213595
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S1S2S3_k180_a0p06_all_254a0c37.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S1S2S3_k180_a0p06_all_254a0c37.csv,descent,S1S2S3,180,0.06,all,100.0,0.00047081014402568754,-9.231776778849901e-08,1.1023501261702025e-05,4.4509027044055014e-06,1.022059901420296,0.7388888888888889,0.0006662969975790955,0.013189502924304763,180,137,0.0,False,0.575660410136713,0.5681299127257836,0.6130348068612285,0.5255025516711875,0.6202523191568955,0.1,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S1S2S3_k180_a0p06_all_254a0c37.csv,h028_public_private_gradient_jepa,0.0006662969975790886,0.013189502924304763,180,137,14.421894830608917,3.91565817375126,3.6831342744888755,0.08143926704145527,0.5030028351164777,0.719280971714595,0.6447392634461834,0.04490489413544485,0.5926512200801899,-0.8421778902246618
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S3_k60_a0p22_all_fd0846e1.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S3_k60_a0p22_all_fd0846e1.csv,descent,Q2S3,60,0.22,all,100.0,0.0004353344298961455,-1.1258960443395509e-07,2.5278686236281793e-06,0.0,1.1576576730387649,0.95,0.0008282189048624585,0.04738949440895868,60,59,0.13333333333333333,False,0.5761360462975561,0.5680676306050892,0.616155696763243,0.5260828478060254,0.6277747136770471,0.11666666666666667,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S3_k60_a0p22_all_fd0846e1.csv,h028_public_private_gradient_jepa,0.000828218904862452,0.04738949440895868,60,59,14.390743069574029,3.9333050956312183,3.658689757349196,0.07480918735625648,0.5039510219751573,0.7393124816657499,0.797184552121069,0.04808806615815375,0.594229910867982,-0.850605368462333
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q_k60_a0p28_all_8dfb8a28.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q_k60_a0p28_all_8dfb8a28.csv,amplify_h012,Q,60,0.28,all,100.0,0.0006972655135201213,3.708530049403155e-08,1.5047618720394724e-05,0.0,1.1704478965689395,0.9833333333333333,0.0003697956961162213,0.0703318732497401,60,52,0.18333333333333332,False,0.5750011388786467,0.5681702719466062,0.6003131718701631,0.5258740137554063,0.6207250397156608,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q_k60_a0p28_all_8dfb8a28.csv,h028_public_private_gradient_jepa,0.00036979569611621536,0.07033187324974016,60,52,14.472653820030324,4.06959227059581,3.5562908650686915,0.0653007802882042,0.4958558084222778,0.7491490599126922,0.7455791040377545,0.0321428999235569,0.5874833556546657,-0.8550637855492255
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q2S1S3_k100_a0p2_all_fb22886d.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q2S1S3_k100_a0p2_all_fb22886d.csv,hybrid,Q2S1S3,100,0.2,all,100.0,0.00048536626533539524,-8.399998418295473e-08,0.0009242234260856888,0.0010166801413709456,1.3407808671227945,0.45,0.0005403280627784888,0.023716134940234723,100,84,0.12,False,0.5745478160930855,0.5680951094114988,0.6049615760591659,0.5260839251121772,0.6123321749499301,0.11666666666666667,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q2S1S3_k100_a0p2_all_fb22886d.csv,h028_public_private_gradient_jepa,0.0005403280627784826,0.023716134940234723,100,84,14.320551332494812,3.870542451941072,3.699882253355261,0.09441104813921651,0.4530241177687029,0.6623053495468882,0.7072562540739582,0.03686646664766713,0.5887285382084433,-0.8590669644128486
