law_name,feature_view,group_mode,neighbors,weights,policy,param,switched_cells,active_subjects,mean_true_gain,gain_sum,positive_true_gain_rate
compact_episode_context__target_expert_family__knn7_distance,compact_episode_context,target_expert_family,7,distance,topfrac,0.04,29,6,0.002110711352565441,0.061210629224397795,0.41379310344827586
compact_episode_context__target_expert_family__knn7_distance,compact_episode_context,target_expert_family,7,distance,topfrac,0.06,44,7,0.026592827563141904,1.1700844127782437,0.4772727272727273
compact_episode_context__target_expert_family__knn7_distance,compact_episode_context,target_expert_family,7,distance,topfrac,0.08,59,7,0.02732894090133798,1.6124075131789408,0.4915254237288136
compact_episode_context__target_expert_family__knn7_distance,compact_episode_context,target_expert_family,7,distance,topfrac,0.1,74,8,0.008086949248450957,0.5984342443853709,0.5
compact_episode_context__target_expert_family__knn7_distance,compact_episode_context,target_expert_family,7,distance,topfrac,0.15,110,10,-0.02713717305362844,-2.9850890358991284,0.4727272727272727
compact_episode_context__target_expert_family__knn7_distance,compact_episode_context,target_expert_family,7,distance,topfrac,0.2,147,10,0.002277424576720845,0.3347814127779642,0.5034013605442177
compact_episode_context__target_expert_family__knn7_uniform,compact_episode_context,target_expert_family,7,uniform,threshold,-0.02,724,10,-0.01685728672034767,-12.204675585531712,0.4903314917127072
compact_episode_context__target_expert_family__knn7_uniform,compact_episode_context,target_expert_family,7,uniform,threshold,-0.01,707,10,-0.017336020640204192,-12.256566592624365,0.49222065063649223
compact_episode_context__target_expert_family__knn7_uniform,compact_episode_context,target_expert_family,7,uniform,threshold,0.0,671,10,-0.019042172729572985,-12.777297901543472,0.488822652757079
compact_episode_context__target_expert_family__knn7_uniform,compact_episode_context,target_expert_family,7,uniform,threshold,0.005,644,10,-0.02022531305533354,-13.0251016076348,0.484472049689441
compact_episode_context__target_expert_family__knn7_uniform,compact_episode_context,target_expert_family,7,uniform,threshold,0.01,610,10,-0.020534491224298176,-12.526039646821888,0.48688524590163934
compact_episode_context__target_expert_family__knn7_uniform,compact_episode_context,target_expert_family,7,uniform,threshold,0.02,541,10,-0.02348440218347714,-12.705061581261134,0.4824399260628466
compact_episode_context__target_expert_family__knn7_uniform,compact_episode_context,target_expert_family,7,uniform,threshold,0.04,403,10,-0.028137853921348707,-11.339555130303529,0.4813895781637717
compact_episode_context__target_expert_family__knn7_uniform,compact_episode_context,target_expert_family,7,uniform,threshold,0.08,224,10,-0.017287093330125226,-3.87230890594805,0.48660714285714285
compact_episode_context__target_expert_family__knn7_uniform,compact_episode_context,target_expert_family,7,uniform,topfrac,0.01,7,2,0.06104814118007403,0.42733698826051825,0.42857142857142855
compact_episode_context__target_expert_family__knn7_uniform,compact_episode_context,target_expert_family,7,uniform,topfrac,0.02,15,4,0.0724198867546851,1.0862983013202765,0.5333333333333333
compact_episode_context__target_expert_family__knn7_uniform,compact_episode_context,target_expert_family,7,uniform,topfrac,0.03,22,4,0.010168798257852047,0.22371356167274503,0.4090909090909091
compact_episode_context__target_expert_family__knn7_uniform,compact_episode_context,target_expert_family,7,uniform,topfrac,0.04,29,7,0.010058672286971469,0.29170149632217257,0.4482758620689655
compact_episode_context__target_expert_family__knn7_uniform,compact_episode_context,target_expert_family,7,uniform,topfrac,0.06,44,7,0.03960691512861952,1.7427042656592588,0.5
compact_episode_context__target_expert_family__knn7_uniform,compact_episode_context,target_expert_family,7,uniform,topfrac,0.08,59,8,0.04118933704540964,2.4301708856791686,0.5084745762711864
compact_episode_context__target_expert_family__knn7_uniform,compact_episode_context,target_expert_family,7,uniform,topfrac,0.1,74,8,0.031747377058950754,2.3493059023623557,0.5
compact_episode_context__target_expert_family__knn7_uniform,compact_episode_context,target_expert_family,7,uniform,topfrac,0.15,110,10,-0.014880605814557269,-1.6368666396012996,0.4727272727272727
compact_episode_context__target_expert_family__knn7_uniform,compact_episode_context,target_expert_family,7,uniform,topfrac,0.2,147,10,-0.006461962799543612,-0.949908531532911,0.4965986394557823
human_episode_context__all__knn13_distance,human_episode_context,all,13,distance,threshold,-0.02,709,10,-0.024029054914021967,-17.036599934041575,0.4823695345557123
human_episode_context__all__knn13_distance,human_episode_context,all,13,distance,threshold,-0.01,679,10,-0.023753756051076328,-16.128800358680827,0.4845360824742268
human_episode_context__all__knn13_distance,human_episode_context,all,13,distance,threshold,0.0,636,10,-0.02234284742567442,-14.21005096272893,0.4858490566037736
human_episode_context__all__knn13_distance,human_episode_context,all,13,distance,threshold,0.005,604,10,-0.023768377776851774,-14.356100177218472,0.4817880794701987
human_episode_context__all__knn13_distance,human_episode_context,all,13,distance,threshold,0.01,562,10,-0.02606576137927084,-14.648957895150213,0.47686832740213525
human_episode_context__all__knn13_distance,human_episode_context,all,13,distance,threshold,0.02,472,10,-0.02819224827454886,-13.306741185587061,0.4745762711864407
human_episode_context__all__knn13_distance,human_episode_context,all,13,distance,threshold,0.04,285,10,-0.042284667919959086,-12.05113035718834,0.45964912280701753
human_episode_context__all__knn13_distance,human_episode_context,all,13,distance,threshold,0.08,106,10,-0.04423758194247173,-4.6891836859020035,0.44339622641509435
human_episode_context__all__knn13_distance,human_episode_context,all,13,distance,topfrac,0.01,7,3,-0.0655065167308558,-0.45854561711599057,0.2857142857142857
human_episode_context__all__knn13_distance,human_episode_context,all,13,distance,topfrac,0.02,15,7,-0.11263125341249701,-1.6894688011874552,0.2
human_episode_context__all__knn13_distance,human_episode_context,all,13,distance,topfrac,0.03,22,7,-0.11156870378451708,-2.4545114832593757,0.22727272727272727
human_episode_context__all__knn13_distance,human_episode_context,all,13,distance,topfrac,0.04,29,7,-0.08850118638014952,-2.566534405024336,0.27586206896551724
human_episode_context__all__knn13_distance,human_episode_context,all,13,distance,topfrac,0.06,44,9,-0.05798139332681784,-2.551181306379985,0.38636363636363635
human_episode_context__all__knn13_distance,human_episode_context,all,13,distance,topfrac,0.08,59,10,-0.03598698116636995,-2.123231888815827,0.423728813559322
human_episode_context__all__knn13_distance,human_episode_context,all,13,distance,topfrac,0.1,74,10,-0.031056512340846387,-2.2981819132226327,0.44594594594594594
human_episode_context__all__knn13_distance,human_episode_context,all,13,distance,topfrac,0.15,110,10,-0.04552088425495012,-5.007297268044513,0.44545454545454544
human_episode_context__all__knn13_distance,human_episode_context,all,13,distance,topfrac,0.2,147,10,-0.05682810760165567,-8.353731817443384,0.43537414965986393
human_episode_context__all__knn13_uniform,human_episode_context,all,13,uniform,threshold,-0.02,706,10,-0.023731916917075102,-16.754733343455023,0.48158640226628896
human_episode_context__all__knn13_uniform,human_episode_context,all,13,uniform,threshold,-0.01,683,10,-0.022475122779578978,-15.350508858452441,0.48462664714494874
human_episode_context__all__knn13_uniform,human_episode_context,all,13,uniform,threshold,0.0,637,10,-0.02360113449203328,-15.0339226714252,0.48194662480376765
human_episode_context__all__knn13_uniform,human_episode_context,all,13,uniform,threshold,0.005,608,10,-0.024822524313981926,-15.092094782901011,0.4769736842105263
human_episode_context__all__knn13_uniform,human_episode_context,all,13,uniform,threshold,0.01,573,10,-0.023720048494880405,-13.591587787566471,0.4781849912739965
human_episode_context__all__knn13_uniform,human_episode_context,all,13,uniform,threshold,0.02,470,10,-0.029568116824100148,-13.897014907327069,0.46808510638297873
human_episode_context__all__knn13_uniform,human_episode_context,all,13,uniform,threshold,0.04,289,10,-0.046216267742348306,-13.35650137753866,0.4359861591695502
human_episode_context__all__knn13_uniform,human_episode_context,all,13,uniform,threshold,0.08,92,10,-0.0449944420775816,-4.139488671137507,0.42391304347826086
human_episode_context__all__knn13_uniform,human_episode_context,all,13,uniform,topfrac,0.01,7,3,-0.0610598900317567,-0.4274192302222969,0.2857142857142857
human_episode_context__all__knn13_uniform,human_episode_context,all,13,uniform,topfrac,0.02,15,6,-0.07592055677397107,-1.138808351609566,0.26666666666666666
human_episode_context__all__knn13_uniform,human_episode_context,all,13,uniform,topfrac,0.03,22,6,-0.041152016009449004,-0.9053443522078781,0.3181818181818182
human_episode_context__all__knn13_uniform,human_episode_context,all,13,uniform,topfrac,0.04,29,7,-0.04997562541756295,-1.4492931371093256,0.3793103448275862
human_episode_context__all__knn13_uniform,human_episode_context,all,13,uniform,topfrac,0.06,44,10,-0.013949596265114848,-0.6137822356650533,0.4318181818181818
human_episode_context__all__knn13_uniform,human_episode_context,all,13,uniform,topfrac,0.08,59,10,-0.04958403606384155,-2.9254581277666514,0.423728813559322
human_episode_context__all__knn13_uniform,human_episode_context,all,13,uniform,topfrac,0.1,74,10,-0.022389872530657128,-1.6568505672686273,0.47297297297297297
human_episode_context__all__knn13_uniform,human_episode_context,all,13,uniform,topfrac,0.15,110,10,-0.05213123564311674,-5.7344359207428415,0.42727272727272725
human_episode_context__all__knn13_uniform,human_episode_context,all,13,uniform,topfrac,0.2,147,10,-0.04764981715074338,-7.004523121159277,0.42857142857142855
human_episode_context__all__knn21_distance,human_episode_context,all,21,distance,threshold,-0.02,713,10,-0.02643027408630541,-18.844785423535757,0.4740532959326788
human_episode_context__all__knn21_distance,human_episode_context,all,21,distance,threshold,-0.01,680,10,-0.026212593832483342,-17.824563806088673,0.47352941176470587
human_episode_context__all__knn21_distance,human_episode_context,all,21,distance,threshold,0.0,632,10,-0.025950073534956944,-16.40044647409279,0.4699367088607595
human_episode_context__all__knn21_distance,human_episode_context,all,21,distance,threshold,0.005,590,10,-0.028389813616332294,-16.749990033636053,0.4711864406779661
human_episode_context__all__knn21_distance,human_episode_context,all,21,distance,threshold,0.01,533,10,-0.03064400197737568,-16.333253053941238,0.4596622889305816
human_episode_context__all__knn21_distance,human_episode_context,all,21,distance,threshold,0.02,401,10,-0.036003916977071906,-14.437570707805834,0.4613466334164589
human_episode_context__all__knn21_distance,human_episode_context,all,21,distance,threshold,0.04,214,10,-0.03409359625908832,-7.2960295994449,0.4719626168224299
human_episode_context__all__knn21_distance,human_episode_context,all,21,distance,threshold,0.08,50,10,-0.05500540680843263,-2.7502703404216318,0.32
human_episode_context__all__knn21_distance,human_episode_context,all,21,distance,topfrac,0.01,7,5,-0.12736974142912078,-0.8915881900038454,0.2857142857142857
human_episode_context__all__knn21_distance,human_episode_context,all,21,distance,topfrac,0.02,15,7,-0.0788980782573918,-1.183471173860877,0.3333333333333333
human_episode_context__all__knn21_distance,human_episode_context,all,21,distance,topfrac,0.03,22,8,-0.10029620681153881,-2.2065165498538537,0.2727272727272727
human_episode_context__all__knn21_distance,human_episode_context,all,21,distance,topfrac,0.04,29,9,-0.09926137807153577,-2.8785799640745373,0.27586206896551724
human_episode_context__all__knn21_distance,human_episode_context,all,21,distance,topfrac,0.06,44,9,-0.04693981390296951,-2.0653518117306584,0.3409090909090909
human_episode_context__all__knn21_distance,human_episode_context,all,21,distance,topfrac,0.08,59,10,-0.08104735586834677,-4.78179399623246,0.3220338983050847
human_episode_context__all__knn21_distance,human_episode_context,all,21,distance,topfrac,0.1,74,10,-0.06477890893862878,-4.79363926145853,0.3918918918918919
