candidate_id,file,resolved_path,changed_cells_vs_h012,changed_rows_vs_h012,mean_abs_prob_move_h012,max_abs_prob_move_h012,mean_abs_logit_move_h012,max_abs_logit_move_h012,world_cell_delta_vs_h012,posterior_delta_vs_h012,memory_delta_vs_h012,family,source_vector,projection_mode,forbid_basis,forbid_pcs,route_mask,k,cap,cosine_to_world,cosine_to_h012_ray,forbidden_cosine,first_order_gain_sum
h039_world_allow_cone_world_bad_pc8_transition_high_support_k48_cap0.06_1be11197,submission_h039_world_allow_cone_world_bad_pc8_transition_high_support_k48_cap0.06_1be11197.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_world_allow_cone_world_bad_pc8_transition_high_support_k48_cap0.06_1be11197.csv,48,43,0.00012929166424933633,0.024708111607628203,0.02668215382567127,0.12,-3.6309870674125605e-05,-1.7224710836327937e-05,0.00012390525527077755,world_allow_cone,world,allow_cone,world_bad,8,transition_high_support,48,0.06,0.06358173146445792,0.034593740788879446,0.05675828636075812,0.07901635220092032
h039_world_allow_cone_all_bad_pc8_support_k280_cap0.022_1e15d8cc,submission_h039_world_allow_cone_all_bad_pc8_support_k280_cap0.022_1e15d8cc.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_world_allow_cone_all_bad_pc8_support_k280_cap0.022_1e15d8cc.csv,280,162,0.00021882297802392693,0.009394724966124757,0.008566679834306779,0.044,-5.946779633786549e-05,-1.633432141326136e-05,0.00022336673911198455,world_allow_cone,world,allow_cone,all_bad,8,support,280,0.022,0.18100301736355176,0.06349744056150161,0.21843628392771158,0.16217898101505965
h039_transition_world_remove_only_world_bad_pc24_world_high_support_k120_cap0.06_866266db,submission_h039_transition_world_remove_only_world_bad_pc24_world_high_support_k120_cap0.06_866266db.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_transition_world_remove_only_world_bad_pc24_world_high_support_k120_cap0.06_866266db.csv,120,95,0.00023312225985669302,0.01891623042213475,0.029042627124754007,0.12,-9.015648046557322e-05,-1.426087047673147e-05,-3.470558869161268e-05,transition_world_remove_only,transition_world,remove_only,world_bad,24,world_high_support,120,0.06,0.3951945365688608,0.3220876730261941,0.5298624443205323,0.06836648132126717
h039_world_double_null_world_bad_pc24_exception_k120_cap0.06_9a1a9d58,submission_h039_world_double_null_world_bad_pc24_exception_k120_cap0.06_9a1a9d58.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_world_double_null_world_bad_pc24_exception_k120_cap0.06_9a1a9d58.csv,120,94,0.0004902338725068038,0.027008709373145035,0.036467572729626876,0.12,-4.781201003255898e-05,-2.0622703430466213e-05,0.00030770519140689714,world_double_null,world,double_null,world_bad,24,exception,120,0.06,0.09286581988353836,0.043915397117539876,0.3019251502287588,0.04869051825796898
h039_transition_world_remove_only_world_bad_pc24_world_high_support_k128_cap0.06_04512459,submission_h039_transition_world_remove_only_world_bad_pc24_world_high_support_k128_cap0.06_04512459.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_transition_world_remove_only_world_bad_pc24_world_high_support_k128_cap0.06_04512459.csv,128,98,0.00023801797762408933,0.01931555340135327,0.028654092002673538,0.12,-9.18875232624669e-05,-1.4410622688119154e-05,-1.4741020201285995e-05,transition_world_remove_only,transition_world,remove_only,world_bad,24,world_high_support,128,0.06,0.4280643998446353,0.3594738767892748,0.5362720599455358,0.06836919508640842
h039_transition_world_allow_cone_world_bad_pc8_transition_high_support_k48_cap0.06_2bfb2fa1,submission_h039_transition_world_allow_cone_world_bad_pc8_transition_high_support_k48_cap0.06_2bfb2fa1.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_transition_world_allow_cone_world_bad_pc8_transition_high_support_k48_cap0.06_2bfb2fa1.csv,48,44,0.000130557831343726,0.024708111607628203,0.028268160041596564,0.12,-3.884182528726801e-05,-1.7993855794582185e-05,0.00013548603807877598,transition_world_allow_cone,transition_world,allow_cone,world_bad,8,transition_high_support,48,0.06,0.07213288658435564,0.03820288871874186,0.06459905314233001,0.05999986411113008
h039_transition_world_double_null_world_bad_pc8_support_k48_cap0.06_0d3c879e,submission_h039_transition_world_double_null_world_bad_pc8_support_k48_cap0.06_0d3c879e.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_transition_world_double_null_world_bad_pc8_support_k48_cap0.06_0d3c879e.csv,48,44,0.00021109958960410102,0.014761455667741175,0.04038023064463788,0.08448228839326866,-6.997998037223081e-05,-9.845737560102958e-06,-9.388737838809373e-05,transition_world_double_null,transition_world,double_null,world_bad,8,support,48,0.06,0.07383054039520381,0.01272493593078477,0.07953097339117567,0.08938970288838644
h039_posterior_world_mix_double_null_world_bad_pc24_world_high_support_k48_cap0.06_62c63026,submission_h039_posterior_world_mix_double_null_world_bad_pc24_world_high_support_k48_cap0.06_62c63026.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_posterior_world_mix_double_null_world_bad_pc24_world_high_support_k48_cap0.06_62c63026.csv,48,46,0.00018607540253541582,0.018192300969034736,0.038978421842357634,0.08975176222477396,-6.956543251372684e-05,-1.9437152661237066e-05,-0.00014463152273403132,posterior_world_mix_double_null,posterior_world_mix,double_null,world_bad,24,world_high_support,48,0.06,0.07859761930005273,0.031125915835325275,0.4252171370241395,0.04744023886274014
h039_world_allow_cone_world_bad_pc8_support_k120_cap0.06_1553e98d,submission_h039_world_allow_cone_world_bad_pc8_support_k120_cap0.06_1553e98d.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_world_allow_cone_world_bad_pc8_support_k120_cap0.06_1553e98d.csv,120,96,0.0002816392446190205,0.024708111607628203,0.024243786994880827,0.12,-6.650538248080225e-05,-1.1026378431773303e-05,0.00034341799690853597,world_allow_cone,world,allow_cone,world_bad,8,support,120,0.06,0.07621484174626919,0.019598172861302433,0.14724992646846982,0.13787548820400597
h039_posterior_world_mix_allow_cone_all_bad_pc8_exception_k48_cap0.06_ef4d5a28,submission_h039_posterior_world_mix_allow_cone_all_bad_pc8_exception_k48_cap0.06_ef4d5a28.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_posterior_world_mix_allow_cone_all_bad_pc8_exception_k48_cap0.06_ef4d5a28.csv,48,44,0.0001485657370075562,0.018791127109935912,0.030757472799396876,0.1085676570839134,-4.0810520233831915e-05,-1.8119073054288175e-05,0.0001558991383261767,posterior_world_mix_allow_cone,posterior_world_mix,allow_cone,all_bad,8,exception,48,0.06,0.08027286838328583,0.04246008912021388,0.05557070640787294,0.05654096797791082
h039_world_allow_cone_world_bad_pc8_support_k280_cap0.06_d923edd8,submission_h039_world_allow_cone_world_bad_pc8_support_k280_cap0.06_d923edd8.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_world_allow_cone_world_bad_pc8_support_k280_cap0.06_d923edd8.csv,280,170,0.0005662429383177251,0.024742599594362646,0.020982607625343375,0.12,-0.00011229764786689804,-6.051662802039483e-06,0.000596683027910818,world_allow_cone,world,allow_cone,world_bad,8,support,280,0.06,0.08862376870906899,0.01957290900838864,0.21033275916768193,0.15332592363554895
h039_transition_world_allow_cone_all_bad_pc8_exception_k48_cap0.06_a9b23c84,submission_h039_transition_world_allow_cone_all_bad_pc8_exception_k48_cap0.06_a9b23c84.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_transition_world_allow_cone_all_bad_pc8_exception_k48_cap0.06_a9b23c84.csv,48,43,0.00012452233610586928,0.01726842957598662,0.029849002286492714,0.09952024892683929,-4.353447166349386e-05,-1.966732018761428e-05,0.00018606739274240836,transition_world_allow_cone,transition_world,allow_cone,all_bad,8,exception,48,0.06,0.10433022979124558,0.05402023989813867,0.08172563971340296,0.06502411219775386
h039_transition_world_remove_only_world_bad_pc24_transition_high_support_k120_cap0.06_cd32421c,submission_h039_transition_world_remove_only_world_bad_pc24_transition_high_support_k120_cap0.06_cd32421c.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_transition_world_remove_only_world_bad_pc24_transition_high_support_k120_cap0.06_cd32421c.csv,120,96,0.00043494081249735524,0.019537084033316332,0.0346531977253972,0.12,-7.184668076900653e-05,-1.5975734626913875e-05,0.0001715717005934276,transition_world_remove_only,transition_world,remove_only,world_bad,24,transition_high_support,120,0.06,0.10936844852890926,0.03954026509248745,0.33471123702401223,0.05659005098029682
h039_transition_world_double_null_all_bad_pc8_support_k48_cap0.06_72d3c2f6,submission_h039_transition_world_double_null_all_bad_pc8_support_k48_cap0.06_72d3c2f6.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_transition_world_double_null_all_bad_pc8_support_k48_cap0.06_72d3c2f6.csv,48,44,0.0002137813078052805,0.014887726701283077,0.03970155441172931,0.07827884998475798,-6.983676167383289e-05,-9.976720450861296e-06,-7.866251474776634e-05,transition_world_double_null,transition_world,double_null,all_bad,8,support,48,0.06,0.07375999983059534,0.013319036167860714,0.0715926408455955,0.0871497774341857
h039_posterior_world_mix_double_null_world_bad_pc8_exception_k48_cap0.06_eaf6838a,submission_h039_posterior_world_mix_double_null_world_bad_pc8_exception_k48_cap0.06_eaf6838a.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_posterior_world_mix_double_null_world_bad_pc8_exception_k48_cap0.06_eaf6838a.csv,48,41,0.00022361673342661807,0.01704972913054842,0.04101540144160742,0.06903682167082473,-3.892728467488403e-05,-1.8903131530080456e-05,0.00014386961661357257,posterior_world_mix_double_null,posterior_world_mix,double_null,world_bad,8,exception,48,0.06,0.0508447535580633,0.02964533612083576,0.03381463020480361,0.049341857991424064
h039_world_double_null_all_bad_pc8_support_k48_cap0.06_ffee731f,submission_h039_world_double_null_all_bad_pc8_support_k48_cap0.06_ffee731f.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_world_double_null_all_bad_pc8_support_k48_cap0.06_ffee731f.csv,48,44,0.00022123323544184466,0.016182049238439522,0.041595123695006585,0.07888780643327795,-7.063450692266224e-05,-8.523295027533075e-06,-0.0001237139165087143,world_double_null,world,double_null,all_bad,8,support,48,0.06,0.078963708802417,0.014423312261093021,0.04978050648019878,0.13089900515865444
h039_posterior_world_mix_allow_cone_all_bad_pc8_support_k280_cap0.022_750dad7c,submission_h039_posterior_world_mix_allow_cone_all_bad_pc8_support_k280_cap0.022_750dad7c.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_posterior_world_mix_allow_cone_all_bad_pc8_support_k280_cap0.022_750dad7c.csv,280,164,0.0002337860848042329,0.009394724966124757,0.008655765486300562,0.044,-5.6794625302845146e-05,-1.9043441209618984e-05,0.0002201995085725824,posterior_world_mix_allow_cone,posterior_world_mix,allow_cone,all_bad,8,support,280,0.022,0.175165046487212,0.06720128025610833,0.2036310554288092,0.1083306948327263
h039_posterior_world_mix_double_null_world_bad_pc24_exception_k120_cap0.06_b6ef4579,submission_h039_posterior_world_mix_double_null_world_bad_pc24_exception_k120_cap0.06_b6ef4579.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_posterior_world_mix_double_null_world_bad_pc24_exception_k120_cap0.06_b6ef4579.csv,120,93,0.0004892128310303837,0.021686525065624074,0.037592051644556715,0.12,-4.697740093912398e-05,-2.7323669666669298e-05,0.000342943129495263,posterior_world_mix_double_null,posterior_world_mix,double_null,world_bad,24,exception,120,0.06,0.09183527287913672,0.04982406343395653,0.31192850165920494,0.04474885645267642
h039_posterior_world_mix_double_null_all_bad_pc8_world_high_support_k120_cap0.022_3f08c92d,submission_h039_posterior_world_mix_double_null_all_bad_pc8_world_high_support_k120_cap0.022_3f08c92d.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_posterior_world_mix_double_null_all_bad_pc8_world_high_support_k120_cap0.022_3f08c92d.csv,120,96,0.0001410209653390831,0.006977280008542752,0.012636268838477531,0.03505827122981037,-5.1523073084529464e-05,-1.7116958114368077e-05,-9.238297913080051e-05,posterior_world_mix_double_null,posterior_world_mix,double_null,all_bad,8,world_high_support,120,0.022,0.10949398107438407,0.04368668880045236,0.06104055569117535,0.14242312380501138
h039_posterior_world_mix_double_null_all_bad_pc8_exception_k48_cap0.06_bcf2799c,submission_h039_posterior_world_mix_double_null_all_bad_pc8_exception_k48_cap0.06_bcf2799c.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_posterior_world_mix_double_null_all_bad_pc8_exception_k48_cap0.06_bcf2799c.csv,48,41,0.00022728632443402727,0.01784056488748542,0.04149775701787945,0.07222708898509231,-3.900246817222867e-05,-1.8101422024114777e-05,0.00013831820748858134,posterior_world_mix_double_null,posterior_world_mix,double_null,all_bad,8,exception,48,0.06,0.05026765306429375,0.028454913961472993,0.02500797638463533,0.04676777338598294
h039_world_double_null_world_bad_pc8_support_k48_cap0.06_a737dcad,submission_h039_world_double_null_world_bad_pc8_support_k48_cap0.06_a737dcad.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_world_double_null_world_bad_pc8_support_k48_cap0.06_a737dcad.csv,48,45,0.00021952664906432393,0.0158255465009684,0.04060418364902032,0.07717760418772468,-6.871754022388585e-05,-8.972792812369896e-06,-0.00011814066212868129,world_double_null,world,double_null,world_bad,8,support,48,0.06,0.07716525470758329,0.015217507748227537,0.042148654661650756,0.13236182398739516
h039_posterior_world_mix_remove_only_world_bad_pc24_transition_high_support_k120_cap0.06_39fa0056,submission_h039_posterior_world_mix_remove_only_world_bad_pc24_transition_high_support_k120_cap0.06_39fa0056.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_posterior_world_mix_remove_only_world_bad_pc24_transition_high_support_k120_cap0.06_39fa0056.csv,120,94,0.0004551026434695665,0.01710370648343601,0.03576028891642127,0.10787841709800707,-4.7692771846137314e-05,-2.900846379363824e-05,0.0003148243826794457,posterior_world_mix_remove_only,posterior_world_mix,remove_only,world_bad,24,transition_high_support,120,0.06,0.08397668399522508,0.04868926262668942,0.3064750270736757,0.04295685351064286
h039_posterior_world_mix_remove_only_world_bad_pc24_exception_k120_cap0.06_03d01a52,submission_h039_posterior_world_mix_remove_only_world_bad_pc24_exception_k120_cap0.06_03d01a52.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_posterior_world_mix_remove_only_world_bad_pc24_exception_k120_cap0.06_03d01a52.csv,120,93,0.0005136448744951158,0.022001874568795488,0.03871254546027401,0.10525008752128505,-4.548518630278842e-05,-2.7908514151752346e-05,0.0003363893659536109,posterior_world_mix_remove_only,posterior_world_mix,remove_only,world_bad,24,exception,120,0.06,0.08008198935841718,0.04658056712473592,0.28790059859112943,0.04320019070450681
h039_posterior_world_mix_allow_cone_world_bad_pc8_support_k280_cap0.06_92167822,submission_h039_posterior_world_mix_allow_cone_world_bad_pc8_support_k280_cap0.06_92167822.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_posterior_world_mix_allow_cone_world_bad_pc8_support_k280_cap0.06_92167822.csv,280,179,0.0006061386567331519,0.02524159940787024,0.020712333397745492,0.12,-0.00010062556973938233,-6.346466444985055e-06,0.000557456389633445,posterior_world_mix_allow_cone,posterior_world_mix,allow_cone,world_bad,8,support,280,0.06,0.06685281878707293,0.014289331492365012,0.15168697451434918,0.0930074452307586
h039_posterior_world_mix_remove_only_world_bad_pc24_world_high_support_k117_cap0.06_4f8f8780,submission_h039_posterior_world_mix_remove_only_world_bad_pc24_world_high_support_k117_cap0.06_4f8f8780.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_posterior_world_mix_remove_only_world_bad_pc24_world_high_support_k117_cap0.06_4f8f8780.csv,117,91,0.0002049396606051545,0.017091892194368075,0.02992838664977035,0.12,-7.547429217559272e-05,-2.1913098649993744e-05,3.0386741498997755e-05,posterior_world_mix_remove_only,posterior_world_mix,remove_only,world_bad,24,world_high_support,117,0.06,0.4582670166519845,0.39194560896121405,0.5839108552932797,0.053004757686249224
h039_posterior_world_mix_double_null_world_bad_pc8_world_high_support_k120_cap0.022_b0275d61,submission_h039_posterior_world_mix_double_null_world_bad_pc8_world_high_support_k120_cap0.022_b0275d61.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_posterior_world_mix_double_null_world_bad_pc8_world_high_support_k120_cap0.022_b0275d61.csv,120,97,0.00014749601871082485,0.007135957191525044,0.013076489481314095,0.034103869372257324,-5.329016976645777e-05,-1.740530139612965e-05,-9.467796501485283e-05,posterior_world_mix_double_null,posterior_world_mix,double_null,world_bad,8,world_high_support,120,0.022,0.11077096261851774,0.04295927089262306,0.06641844074651,0.14545256079654245
h039_transition_world_allow_cone_all_bad_pc24_support_k120_cap0.06_be1d4c09,submission_h039_transition_world_allow_cone_all_bad_pc24_support_k120_cap0.06_be1d4c09.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_transition_world_allow_cone_all_bad_pc24_support_k120_cap0.06_be1d4c09.csv,120,93,0.0003283517899076961,0.029989815779242368,0.024287970181593864,0.12,-4.9200131874794454e-05,-2.6441791866558114e-05,2.7887202535623173e-05,transition_world_allow_cone,transition_world,allow_cone,all_bad,24,support,120,0.06,0.055105298118180775,0.03851035915426281,0.35565967330794296,0.004969029347534813
h039_world_allow_cone_all_bad_pc8_transition_high_support_k48_cap0.06_a81ce961,submission_h039_world_allow_cone_all_bad_pc8_transition_high_support_k48_cap0.06_a81ce961.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_world_allow_cone_all_bad_pc8_transition_high_support_k48_cap0.06_a81ce961.csv,48,44,0.00012559039063905002,0.022526540172619125,0.028366640982363453,0.10915408537719869,-4.0606689486609486e-05,-1.9063283316774663e-05,0.00014809209475149867,world_allow_cone,world,allow_cone,all_bad,8,transition_high_support,48,0.06,0.0858790356410722,0.04468686285553063,0.061343883974716164,0.09216404806066614
h039_transition_world_double_null_world_bad_pc24_transition_high_support_k120_cap0.06_87fafd8a,submission_h039_transition_world_double_null_world_bad_pc24_transition_high_support_k120_cap0.06_87fafd8a.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_transition_world_double_null_world_bad_pc24_transition_high_support_k120_cap0.06_87fafd8a.csv,120,95,0.0004413263952816973,0.019652999705367824,0.03526431822036031,0.12,-7.462766142398235e-05,-1.641340967135304e-05,0.00017474718843657315,transition_world_double_null,transition_world,double_null,world_bad,24,transition_high_support,120,0.06,0.11530242618629151,0.042581316087706336,0.34164876268270805,0.059235611259438076
h039_posterior_world_mix_double_null_world_bad_pc24_transition_high_support_k120_cap0.06_599d0aab,submission_h039_posterior_world_mix_double_null_world_bad_pc24_transition_high_support_k120_cap0.06_599d0aab.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_posterior_world_mix_double_null_world_bad_pc24_transition_high_support_k120_cap0.06_599d0aab.csv,120,95,0.0004532578282788915,0.017142430197353953,0.03620184005540563,0.12,-4.99722663458024e-05,-3.019695103967384e-05,0.00032827315335222314,posterior_world_mix_double_null,posterior_world_mix,double_null,world_bad,24,transition_high_support,120,0.06,0.09384476887892633,0.053017640358574133,0.32243570975982816,0.04488828017393486
h039_transition_world_double_null_all_bad_pc8_exception_k48_cap0.06_37b5f583,submission_h039_transition_world_double_null_all_bad_pc8_exception_k48_cap0.06_37b5f583.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_transition_world_double_null_all_bad_pc8_exception_k48_cap0.06_37b5f583.csv,48,41,0.0002370820226123264,0.0188950294208991,0.041829207321287164,0.0784710886759911,-4.892126031217659e-05,-1.3665671808657407e-05,0.0001479728194304531,transition_world_double_null,transition_world,double_null,all_bad,8,exception,48,0.06,0.05277024641532802,0.021022745893789295,0.01879064801527657,0.05039865954015315
h039_transition_world_allow_cone_all_bad_pc8_world_high_support_k213_cap0.06_4f4e3eb4,submission_h039_transition_world_allow_cone_all_bad_pc8_world_high_support_k213_cap0.06_4f4e3eb4.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_transition_world_allow_cone_all_bad_pc8_world_high_support_k213_cap0.06_4f4e3eb4.csv,213,130,0.00015835566613261066,0.022499717345959236,0.019349875111556655,0.12,-6.82160772370569e-05,-2.4963615922317558e-05,0.0005154673938170605,transition_world_allow_cone,transition_world,allow_cone,all_bad,8,world_high_support,213,0.06,0.6112374899887753,0.5768177015356222,0.6729219659834632,0.10063686216542242
h039_posterior_world_mix_double_null_world_bad_pc8_transition_high_support_k48_cap0.06_7ccf1833,submission_h039_posterior_world_mix_double_null_world_bad_pc8_transition_high_support_k48_cap0.06_7ccf1833.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_posterior_world_mix_double_null_world_bad_pc8_transition_high_support_k48_cap0.06_7ccf1833.csv,48,42,0.00021632067341091155,0.01436990751938616,0.040364339193293734,0.06689910932358095,-4.370308062211408e-05,-1.8446494180505866e-05,0.00010910777695606899,posterior_world_mix_double_null,posterior_world_mix,double_null,world_bad,8,transition_high_support,48,0.06,0.054468168195741906,0.027993400894831433,0.03465458175321038,0.05413847219877963
h039_transition_world_remove_only_world_bad_pc8_exception_k120_cap0.022_70f45fc8,submission_h039_transition_world_remove_only_world_bad_pc8_exception_k120_cap0.022_70f45fc8.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_transition_world_remove_only_world_bad_pc8_exception_k120_cap0.022_70f45fc8.csv,120,91,0.00016469718321859963,0.0055837070913503095,0.014762513217634514,0.044,-6.81256819410968e-05,-2.1724729868261976e-05,0.0001894640423899569,transition_world_remove_only,transition_world,remove_only,world_bad,8,exception,120,0.022,0.2151133030483214,0.08193527410362234,0.22382279955419795,0.4722051184655208
h039_transition_world_remove_only_world_bad_pc24_exception_k120_cap0.06_07b1bbf3,submission_h039_transition_world_remove_only_world_bad_pc24_exception_k120_cap0.06_07b1bbf3.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_transition_world_remove_only_world_bad_pc24_exception_k120_cap0.06_07b1bbf3.csv,120,91,0.0004901276620803581,0.025265442033937546,0.03687849916426496,0.12,-5.627269676080903e-05,-2.2637039897357696e-05,0.00033141822175514494,transition_world_remove_only,transition_world,remove_only,world_bad,24,exception,120,0.06,0.09915599387527409,0.04596132377917498,0.33943124707285355,0.04275175960119952
h039_posterior_world_mix_double_null_world_bad_pc24_support_k280_cap0.022_bc158d35,submission_h039_posterior_world_mix_double_null_world_bad_pc24_support_k280_cap0.022_bc158d35.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_posterior_world_mix_double_null_world_bad_pc24_support_k280_cap0.022_bc158d35.csv,280,172,0.00045527630391469144,0.007710427593315028,0.013928700256655525,0.044,-6.591355122935814e-05,-2.5587645512268723e-05,-8.725593621617276e-05,posterior_world_mix_double_null,posterior_world_mix,double_null,world_bad,24,support,280,0.022,0.1194504997371337,0.0532890421088376,0.3213773187911234,0.1537700425413978
h039_posterior_world_mix_remove_only_world_bad_pc24_support_k280_cap0.022_2c76979e,submission_h039_posterior_world_mix_remove_only_world_bad_pc24_support_k280_cap0.022_2c76979e.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_posterior_world_mix_remove_only_world_bad_pc24_support_k280_cap0.022_2c76979e.csv,280,173,0.0004607792315241792,0.0077472374075441275,0.014001614891609624,0.03658471751139883,-6.401973214545112e-05,-2.5485501869242986e-05,-8.471122342799699e-05,posterior_world_mix_remove_only,posterior_world_mix,remove_only,world_bad,24,support,280,0.022,0.11227622823087807,0.05189044498903052,0.30558543239880703,0.14839134895445782
h039_transition_world_allow_cone_all_bad_pc8_support_k48_cap0.06_b8801b9d,submission_h039_transition_world_allow_cone_all_bad_pc8_support_k48_cap0.06_b8801b9d.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_transition_world_allow_cone_all_bad_pc8_support_k48_cap0.06_b8801b9d.csv,48,44,0.00014655316505427716,0.021069677541171505,0.033779608256013886,0.10193987918997624,-5.042339722503331e-05,-1.804458726305943e-05,0.00019197857748744492,transition_world_allow_cone,transition_world,allow_cone,all_bad,8,support,48,0.06,0.09331876991760278,0.04101753054405505,0.0974126892464825,0.08233114430055703
h039_transition_world_double_null_world_bad_pc8_exception_k48_cap0.06_a688a690,submission_h039_transition_world_double_null_world_bad_pc8_exception_k48_cap0.06_a688a690.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_transition_world_double_null_world_bad_pc8_exception_k48_cap0.06_a688a690.csv,48,41,0.00024189638273201607,0.018860918403234006,0.04327085221351821,0.07874944746468064,-5.0793122429606715e-05,-1.4432155494885573e-05,0.00015477735543120979,transition_world_double_null,transition_world,double_null,world_bad,8,exception,48,0.06,0.05645079206714477,0.02232719462463535,0.038639324731871545,0.053227713783979
h039_transition_world_remove_only_world_bad_pc24_support_k120_cap0.06_a834058a,submission_h039_transition_world_remove_only_world_bad_pc24_support_k120_cap0.06_a834058a.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_transition_world_remove_only_world_bad_pc24_support_k120_cap0.06_a834058a.csv,120,97,0.0005252050224021291,0.020456422175183953,0.03936462888427468,0.12,-0.0001181858166257663,-1.2204764804616143e-05,-0.0001137083988869476,transition_world_remove_only,transition_world,remove_only,world_bad,24,support,120,0.06,0.12159895717513451,0.026998760900775215,0.37631490690025626,0.10260945842008473
h039_posterior_world_mix_allow_cone_all_bad_pc8_exception_k280_cap0.06_2319fa98,submission_h039_posterior_world_mix_allow_cone_all_bad_pc8_exception_k280_cap0.06_2319fa98.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_posterior_world_mix_allow_cone_all_bad_pc8_exception_k280_cap0.06_2319fa98.csv,280,166,0.0002561651131273544,0.02070395031694805,0.01722583875553197,0.12,-6.483007628581542e-05,-2.983208287760955e-05,0.0006169436171503234,posterior_world_mix_allow_cone,posterior_world_mix,allow_cone,all_bad,8,exception,280,0.06,0.5988074938259305,0.5761179935251257,0.6229676412101067,0.07372630029341445
h039_transition_world_double_null_world_bad_pc24_exception_k120_cap0.06_61802cf8,submission_h039_transition_world_double_null_world_bad_pc24_exception_k120_cap0.06_61802cf8.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_transition_world_double_null_world_bad_pc24_exception_k120_cap0.06_61802cf8.csv,120,93,0.00048482660617740005,0.025076243515406493,0.03700879359393811,0.12,-5.858532989500585e-05,-2.352652418420332e-05,0.0003421822683404167,transition_world_double_null,transition_world,double_null,world_bad,24,exception,120,0.06,0.10651076100385397,0.050136249452678444,0.35033476116858064,0.044637036972116684
