score_col,target,policy,fraction,selected_cells,selected_gain_sum,selected_mean_gain,selected_positive_gain_rate,active_subjects,positive_subjects,negative_subjects,raw_action_count,inverse_action_count,null_gain_mean,null_gain_std,gain_lift_vs_null,gain_z_vs_null,assignment_score
support_aligned_responsibility,S3,top_responsibility_decisive,0.18,64,-4.496035441509524,-0.07025055377358631,0.609375,9,4,5,26,38,-2.425559092629707,3.0830456177647863,-2.0704763488798172,-0.6715685090579089,-8.04058519707926
support_aligned_responsibility,S3,top_responsibility_pairbest,0.18,81,-4.784877154767839,-0.05907255746626962,0.5802469135802469,9,4,5,32,49,-3.9206325562270052,1.6293934574681206,-0.864244598540834,-0.5304087816111432,-7.965092647059105
support_aligned_responsibility,S4,hold,0.0,0,0.0,0.0,,0,0,0,0,0,0.0,,0.0,,0.0
support_aligned_responsibility,S4,top_responsibility_all,0.01,4,0.3113198269963613,0.07782995674909032,0.75,3,2,1,4,0,-0.03380890853353443,0.4020624864675417,0.3451287355298957,0.858395764703499,0.60069802412568
support_aligned_responsibility,S4,top_responsibility_decisive,0.01,3,0.22512792105615376,0.07504264035205126,0.6666666666666666,2,1,1,3,0,0.009918585374711833,0.3609048624328635,0.21520933568144193,0.5963048938457451,0.06598787781182747
support_aligned_responsibility,S4,top_responsibility_pairbest,0.01,4,0.3113198269963613,0.07782995674909032,0.75,3,2,1,4,0,-0.010505714730936937,0.24972698919532132,0.3218255417272982,1.2887094933723233,0.636738438851783
support_aligned_responsibility,S4,top_responsibility_all,0.02,9,0.8282752477342986,0.09203058308158873,0.7777777777777778,6,5,1,8,1,-0.21732728416494695,0.6492328670233951,1.0456025318992457,1.6105200229512833,2.4641191207103117
support_aligned_responsibility,S4,top_responsibility_decisive,0.02,6,0.10853735826846356,0.018089559711410592,0.6666666666666666,4,2,2,5,1,-0.258647524386836,0.5180590257588994,0.3671848826552996,0.708770360901278,-0.5437634741781523
support_aligned_responsibility,S4,top_responsibility_pairbest,0.02,9,0.8282752477342986,0.09203058308158873,0.7777777777777778,6,5,1,8,1,0.018530695604868613,0.6189180999902458,0.80974455212943,1.3083226232068372,2.3631419868049224
support_aligned_responsibility,S4,top_responsibility_all,0.04,18,0.5135770785019129,0.02853205991677294,0.6111111111111112,7,4,3,13,5,-0.6018490790244465,0.934577177588133,1.1154261575263593,1.1935088768216489,-0.08799974211357009
support_aligned_responsibility,S4,top_responsibility_decisive,0.04,13,0.3868400838566315,0.029756929527433192,0.6153846153846154,6,4,2,9,4,-0.31035271182083224,0.82723207201885,0.6971927956774637,0.8428019406645744,0.5264319627801741
support_aligned_responsibility,S4,top_responsibility_pairbest,0.04,18,0.5135770785019129,0.02853205991677294,0.6111111111111112,7,4,3,13,5,-0.1379271778179022,0.6380524045695961,0.6515042563198151,1.0210826754258422,-0.24441893261511405
support_aligned_responsibility,S4,top_responsibility_all,0.06,27,0.9212722830002739,0.03412119566667681,0.6296296296296297,8,6,2,17,10,-0.2741099792689844,0.9890892722104503,1.1953822622692583,1.2085686255577086,1.9525956760886738
support_aligned_responsibility,S4,top_responsibility_decisive,0.06,19,1.212880734287222,0.0638358281203801,0.6842105263157895,8,6,2,14,5,-0.131762418607018,1.1149657038782097,1.3446431528942402,1.2059950796846381,2.310557398650274
support_aligned_responsibility,S4,top_responsibility_pairbest,0.06,27,0.9212722830002739,0.03412119566667681,0.6296296296296297,8,6,2,17,10,-0.22523107591575145,0.7725669764637261,1.1465033589160254,1.4840180771949636,1.9654769502464295
support_aligned_responsibility,S4,top_responsibility_all,0.08,36,0.8457721405315616,0.023493670570321156,0.6111111111111112,9,6,3,19,17,-0.5193457641148487,1.0931291929318099,1.3651179046464104,1.2488166206458338,1.0246336184345122
support_aligned_responsibility,S4,top_responsibility_decisive,0.08,25,0.953249064605301,0.03812996258421204,0.64,8,6,2,15,10,-1.0597677748092937,1.3396396721504498,2.0130168394145946,1.5026554388190143,2.2634196603115804
support_aligned_responsibility,S4,top_responsibility_pairbest,0.08,36,0.8457721405315616,0.023493670570321156,0.6111111111111112,9,6,3,19,17,-0.562217473836805,0.9088064000187852,1.4079896143683666,1.5492734363878413,1.0675408129252997
support_aligned_responsibility,S4,top_responsibility_all,0.1,45,0.7016415293495127,0.015592033985544727,0.6222222222222222,9,6,3,22,23,-0.642745244610991,1.2941148967657823,1.3443867739605038,1.0388465331172367,0.857731103738276
support_aligned_responsibility,S4,top_responsibility_decisive,0.1,32,0.7131099254451208,0.022284685170160023,0.625,8,5,3,16,16,-0.38776000881213785,1.415451902327439,1.1008699342572585,0.777751566441141,0.4211460623664123
support_aligned_responsibility,S4,top_responsibility_pairbest,0.1,45,0.7016415293495127,0.015592033985544727,0.6222222222222222,9,6,3,22,23,-0.4747460230694487,0.992364293498413,1.1763875524189613,1.1854392183658737,0.8219906058006767
support_aligned_responsibility,S4,top_responsibility_all,0.14,63,0.7808892265379058,0.012395067087903267,0.6190476190476191,9,5,4,27,36,-0.8528470936308098,1.6578503961862954,1.6337363201687156,0.9854546127485015,-0.23282536851758184
support_aligned_responsibility,S4,top_responsibility_decisive,0.14,45,0.8199220060051884,0.01822048902233752,0.6222222222222222,8,4,4,19,26,-1.1152123613382388,2.182952768440798,1.9351343673434271,0.8864756009932463,-0.4620012348035698
support_aligned_responsibility,S4,top_responsibility_pairbest,0.14,63,0.7808892265379058,0.012395067087903267,0.6190476190476191,9,5,4,27,36,-0.6511341219345038,1.5580705683462117,1.4320233484724096,0.9191004422812551,-0.29997467707319814
support_aligned_responsibility,S4,top_responsibility_all,0.18,81,1.261194427043701,0.015570301568440753,0.6296296296296297,9,6,3,33,48,-1.1413583008026549,1.5389233156873694,2.4025527278463557,1.561190673606268,1.7899311646100857
support_aligned_responsibility,S4,top_responsibility_decisive,0.18,57,1.2753758748027726,0.022375015347417062,0.6666666666666666,9,6,3,20,37,-1.160299962663626,2.0585425118721647,2.4356758374663983,1.1832040501564602,1.7910656977250037
support_aligned_responsibility,S4,top_responsibility_pairbest,0.18,81,1.261194427043701,0.015570301568440753,0.6296296296296297,9,6,3,33,48,-0.6977840619491014,1.0144451560149805,1.9589784889928024,1.931083683900871,1.69384819398348
conservative_pair_best_responsibility,Q1,hold,0.0,0,0.0,0.0,,0,0,0,0,0,0.0,,0.0,,0.0
conservative_pair_best_responsibility,Q1,top_responsibility_all,0.01,4,0.09014030206318496,0.02253507551579624,0.75,2,1,1,4,0,-0.1790270219290171,0.3742293035107509,0.26916732399220206,0.7192577424244101,-0.007183726496713394
conservative_pair_best_responsibility,Q1,top_responsibility_decisive,0.01,3,-0.0005083451104646586,-0.0001694483701548862,0.6666666666666666,2,1,1,3,0,-0.10844582184284564,0.3634506393319485,0.10793747673238098,0.2969797409925561,-0.22176246132482813
conservative_pair_best_responsibility,Q1,top_responsibility_pairbest,0.01,4,0.09014030206318496,0.02253507551579624,0.75,2,1,1,4,0,-0.15659349561303743,0.3870644292302092,0.2467337976762224,0.6374489078392575,-0.022094667850022565
conservative_pair_best_responsibility,Q1,top_responsibility_all,0.02,9,0.7525515538332213,0.08361683931480236,0.6666666666666666,5,4,1,8,1,-0.22206580110068375,0.46395346783001473,0.974617354933905,2.100679103644483,2.021671337344508
conservative_pair_best_responsibility,Q1,top_responsibility_decisive,0.02,7,0.21888455133717688,0.0312692216195967,0.5714285714285714,4,2,2,6,1,-0.10397107260306966,0.4594015792425647,0.32285562394024653,0.7027743014565875,-0.485409902763662
conservative_pair_best_responsibility,Q1,top_responsibility_pairbest,0.02,9,0.7525515538332213,0.08361683931480236,0.6666666666666666,5,4,1,8,1,-0.283560769949301,0.5291112943902897,1.0361123237825223,1.9582124493797937,2.025873162572624
conservative_pair_best_responsibility,Q1,top_responsibility_all,0.04,18,0.7951081053468896,0.04417267251927164,0.5555555555555556,8,5,3,14,4,-0.09776715364108106,0.735945033386291,0.8928752589879706,1.2132363403277542,0.4565165392982786
conservative_pair_best_responsibility,Q1,top_responsibility_decisive,0.04,13,0.5668968456922671,0.04360744966863593,0.5384615384615384,6,4,2,11,2,-0.525795309291751,0.588885590521101,1.092692154984018,1.8555253729626868,0.8956416448683566
conservative_pair_best_responsibility,Q1,top_responsibility_pairbest,0.04,18,0.7951081053468896,0.04417267251927164,0.5555555555555556,8,5,3,14,4,-0.6250309689135397,0.8854535114697772,1.4201390742604292,1.603855036842216,0.6537575535314621
conservative_pair_best_responsibility,Q1,top_responsibility_all,0.06,27,0.5017236921602689,0.018582358968898847,0.48148148148148145,8,5,3,17,10,-0.16082213988280994,0.9307324950068463,0.6625458320430788,0.7118541961277556,0.014265453978560494
conservative_pair_best_responsibility,Q1,top_responsibility_decisive,0.06,20,0.9880326708434091,0.049401633542170455,0.6,8,5,3,14,6,-0.282892064545547,1.103873452320979,1.2709247353889561,1.151331914647226,0.7744432829248185
conservative_pair_best_responsibility,Q1,top_responsibility_pairbest,0.06,27,0.5017236921602689,0.018582358968898847,0.48148148148148145,8,5,3,17,10,-0.6362606851300429,0.942509033849635,1.1379843772903118,1.2073989069815774,0.20645148863811258
conservative_pair_best_responsibility,Q1,top_responsibility_all,0.08,36,0.44705014170933355,0.012418059491925933,0.4722222222222222,9,4,5,24,12,-0.6322763675089064,1.263301525156203,1.07932650921824,0.8543696716306781,-2.0548260494732378
conservative_pair_best_responsibility,Q1,top_responsibility_decisive,0.08,27,0.6227965204824039,0.023066537795644586,0.5185185185185185,9,5,4,17,10,-0.3415418765998908,1.2594141845268993,0.9643383970822947,0.7657039351550179,-0.6539241594699985
conservative_pair_best_responsibility,Q1,top_responsibility_pairbest,0.08,36,0.44705014170933355,0.012418059491925933,0.4722222222222222,9,4,5,24,12,-0.8689485591194792,1.11187481402005,1.3159987008288128,1.1835853139534123,-1.9509028277577927
conservative_pair_best_responsibility,Q1,top_responsibility_all,0.1,45,1.6308343725936045,0.036240763835413435,0.5111111111111111,9,5,4,30,15,-0.5586415416328213,1.2911530686384152,2.189475914226426,1.6957523994698296,0.8116968312529598
conservative_pair_best_responsibility,Q1,top_responsibility_decisive,0.1,34,0.879006894516974,0.025853143956381587,0.5294117647058824,9,5,4,24,10,-0.5180378587087934,1.4885623123983618,1.3970447532257673,0.9385194973631019,-0.24626302389663302
conservative_pair_best_responsibility,Q1,top_responsibility_pairbest,0.1,45,1.6308343725936045,0.036240763835413435,0.5111111111111111,9,5,4,30,15,-1.1919204537285812,1.2769642208912966,2.8227548263221856,2.2105199034879432,1.0531572552834985
conservative_pair_best_responsibility,Q1,top_responsibility_all,0.14,63,1.9854901314377047,0.03151571637202706,0.5238095238095238,9,6,3,45,18,-1.1073399110089412,1.1895325285701794,3.092830042446646,2.600038223556807,2.782866776051188
conservative_pair_best_responsibility,Q1,top_responsibility_decisive,0.14,47,2.1881376597920994,0.046556120421108495,0.574468085106383,9,6,3,34,13,-0.7774389295582388,1.7245988849226017,2.9655765893503383,1.7195746879329743,2.8795553394330513
conservative_pair_best_responsibility,Q1,top_responsibility_pairbest,0.14,63,1.9854901314377047,0.03151571637202706,0.5238095238095238,9,6,3,45,18,-1.8276039067075318,1.5927006160776145,3.8130940381452367,2.3941059604383423,2.978352748448919
conservative_pair_best_responsibility,Q1,top_responsibility_all,0.18,81,0.5987908820696058,0.007392480025550689,0.5185185185185185,9,6,3,60,21,-0.9834917785770646,1.8414747226252453,1.5822826606466704,0.8592475591470161,0.7668078435857155
conservative_pair_best_responsibility,Q1,top_responsibility_decisive,0.18,61,1.090038732463572,0.017869487417435607,0.5573770491803278,9,5,4,47,14,-0.7435413486300749,1.7955946927718112,1.833580081093647,1.021154767540106,0.11517905321780786
conservative_pair_best_responsibility,Q1,top_responsibility_pairbest,0.18,81,0.5987908820696058,0.007392480025550689,0.5185185185185185,9,6,3,60,21,-2.4215206731968615,1.7598219287049925,3.0203115552664674,1.7162597567408633,1.283917731731039
conservative_pair_best_responsibility,Q2,hold,0.0,0,0.0,0.0,,0,0,0,0,0,0.0,,0.0,,0.0
conservative_pair_best_responsibility,Q2,top_responsibility_all,0.01,4,1.0508240115399525,0.26270600288498813,1.0,2,2,0,4,0,-0.15073798527271867,0.4023736139387477,1.2015619968126712,2.986184866971873,2.809911097280941
conservative_pair_best_responsibility,Q2,top_responsibility_decisive,0.01,4,1.0508240115399525,0.26270600288498813,1.0,2,2,0,4,0,-0.07705573147270929,0.5089020983299972,1.127879743012662,2.216300044181168,2.710817938861868
conservative_pair_best_responsibility,Q2,top_responsibility_pairbest,0.01,4,1.0508240115399525,0.26270600288498813,1.0,2,2,0,4,0,-0.06349227223625305,0.6064993680794782,1.1143162837762055,1.8372917474007668,2.6688480714128904
conservative_pair_best_responsibility,Q2,top_responsibility_all,0.02,9,0.01333000640764842,0.0014811118230720467,0.6666666666666666,4,1,3,8,1,-0.1712088007395256,0.6952299493704704,0.18453880714717402,0.265435640846994,-1.9880981206968336
conservative_pair_best_responsibility,Q2,top_responsibility_decisive,0.02,7,0.7123258321700562,0.10176083316715089,0.7142857142857143,4,2,2,6,1,-0.3130706788889065,0.8106733429344001,1.0253965110589627,1.2648701477556024,0.3321460859775909
conservative_pair_best_responsibility,Q2,top_responsibility_pairbest,0.02,9,0.01333000640764842,0.0014811118230720467,0.6666666666666666,4,1,3,8,1,-0.3404898156383236,0.8110523191145121,0.353819822045972,0.4362478396366145,-1.920232596348232
conservative_pair_best_responsibility,Q2,top_responsibility_all,0.04,18,-0.4485522570723184,-0.02491956983735102,0.5555555555555556,6,3,3,12,6,-0.11761728981464754,1.1881708096118249,-0.33093496725767085,-0.2785247412076949,-2.003462999148167
conservative_pair_best_responsibility,Q2,top_responsibility_decisive,0.04,15,-0.47283454570718925,-0.03152230304714595,0.6,6,3,3,10,5,-0.5349275712520752,0.7552920527467419,0.062093025544885994,0.08221061683235596,-1.8559855763604882
conservative_pair_best_responsibility,Q2,top_responsibility_pairbest,0.04,18,-0.4485522570723184,-0.02491956983735102,0.5555555555555556,6,3,3,12,6,-0.22985779568974682,0.9436229177046151,-0.21869446138257156,-0.23176043870845248,-1.9651144171357133
conservative_pair_best_responsibility,Q2,top_responsibility_all,0.06,27,-0.9639074070125419,-0.03570027433379785,0.5185185185185185,8,3,5,18,9,-0.5792252555512643,1.4071165205894836,-0.3846821514612776,-0.27338329543606144,-4.349242974587124
conservative_pair_best_responsibility,Q2,top_responsibility_decisive,0.06,22,-0.4465949182101429,-0.020299769009551952,0.5454545454545454,7,3,4,14,8,-0.35692437379515396,1.6417042204313106,-0.08967054441498895,-0.05462040195732127,-2.810776303548554
conservative_pair_best_responsibility,Q2,top_responsibility_pairbest,0.06,27,-0.9639074070125419,-0.03570027433379785,0.5185185185185185,8,3,5,18,9,-0.3004016332039839,1.0898072512613262,-0.6635057738085579,-0.6088285548115289,-4.466434587228855
conservative_pair_best_responsibility,Q2,top_responsibility_all,0.08,36,-0.12317314682789426,-0.0034214763007748405,0.5555555555555556,9,5,4,25,11,-0.6084236160173956,1.8363749668627407,0.4852504691895013,0.26424367460121845,-1.5789514163887
conservative_pair_best_responsibility,Q2,top_responsibility_decisive,0.08,30,-0.07302551587290707,-0.0024341838624302357,0.5666666666666667,9,4,5,21,9,-0.7921565156066824,1.2109231024275784,0.7191309997337754,0.5938700800175578,-2.6712325412843523
conservative_pair_best_responsibility,Q2,top_responsibility_pairbest,0.08,36,-0.12317314682789426,-0.0034214763007748405,0.5555555555555556,9,5,4,25,11,-0.7257830663909313,1.3282419675079742,0.602609919563037,0.45368986547958867,-1.524798962188802
conservative_pair_best_responsibility,Q2,top_responsibility_all,0.1,45,0.6675346236925636,0.014834102748723635,0.5777777777777777,9,4,5,31,14,-1.238973846921869,1.4536428359960802,1.9065084706144324,1.3115384490634077,-1.498247879105655
conservative_pair_best_responsibility,Q2,top_responsibility_decisive,0.1,37,0.08205422388747974,0.0022176817266886415,0.5675675675675675,9,5,4,26,11,-0.8721418946043134,1.533071552838226,0.9541961184917931,0.6224080779042951,-1.192419105747526
conservative_pair_best_responsibility,Q2,top_responsibility_pairbest,0.1,45,0.6675346236925636,0.014834102748723635,0.5777777777777777,9,4,5,31,14,-0.8611221294517012,1.778340740050505,1.5286567531442647,0.8595972181916335,-1.6567975174338825
conservative_pair_best_responsibility,Q2,top_responsibility_all,0.14,63,0.9689257982594174,0.015379774575546307,0.5714285714285714,10,4,6,45,18,-0.8071502111350454,2.038892299202992,1.7760760093944628,0.8710984930830997,-2.182570121042506
conservative_pair_best_responsibility,Q2,top_responsibility_decisive,0.14,52,0.75252865157276,0.014471704837937693,0.5769230769230769,9,4,5,36,16,-0.7260293484095288,1.9514038316677396,1.4785579999822889,0.7576894008241545,-1.5973657775809071
conservative_pair_best_responsibility,Q2,top_responsibility_pairbest,0.14,63,0.9689257982594174,0.015379774575546307,0.5714285714285714,10,4,6,45,18,-0.9218067986815145,1.7056072323630136,1.8907325969409319,1.1085392703931247,-2.1244290670475623
conservative_pair_best_responsibility,Q2,top_responsibility_all,0.18,81,0.25350589246454747,0.003129702376105524,0.5555555555555556,10,3,7,55,26,-2.3057164277359674,2.0202644260650238,2.559222320200515,1.2667759166483212,-3.8798275975882435
conservative_pair_best_responsibility,Q2,top_responsibility_decisive,0.18,67,1.0196939826321991,0.015219313173614912,0.582089552238806,10,5,5,48,19,-1.9266705853304458,2.0694770222924403,2.946364567962645,1.4237242241514922,-0.4711884036683358
conservative_pair_best_responsibility,Q2,top_responsibility_pairbest,0.18,81,0.25350589246454747,0.003129702376105524,0.5555555555555556,10,3,7,55,26,-1.4550460877504534,2.2496353501822437,1.7085519802150009,0.7594795219041124,-4.185758339058319
conservative_pair_best_responsibility,Q3,hold,0.0,0,0.0,0.0,,0,0,0,0,0,0.0,,0.0,,0.0
conservative_pair_best_responsibility,Q3,top_responsibility_all,0.01,4,-0.4162762614330131,-0.10406906535825328,0.5,2,1,1,3,1,-0.06657375257669088,0.3362896006528002,-0.34970250885632226,-1.0398849925108749,-0.9751755133409974
conservative_pair_best_responsibility,Q3,top_responsibility_decisive,0.01,3,-0.013108176334216015,-0.004369392111405339,0.6666666666666666,2,1,1,2,1,-0.0990992794088391,0.3307254714929349,0.08599110307462308,0.26000750013734597,-0.24464342873142786
conservative_pair_best_responsibility,Q3,top_responsibility_pairbest,0.01,4,-0.4162762614330131,-0.10406906535825328,0.5,2,1,1,3,1,-0.21358766514555017,0.4923383308063687,-0.20268859628746294,-0.4116855901824515,-0.8682513993374972
conservative_pair_best_responsibility,Q3,top_responsibility_all,0.02,9,-1.0066214229624975,-0.11184682477361083,0.5555555555555556,4,3,1,6,3,-0.10572649802212886,0.6382399775014008,-0.9008949249403686,-1.411530077553613,-1.045820685977747
conservative_pair_best_responsibility,Q3,top_responsibility_decisive,0.02,7,-1.3397589094105453,-0.1913941299157922,0.42857142857142855,2,1,1,6,1,-0.35258848432093065,0.6264614884894127,-0.9871704250896147,-1.5757878867701507,-2.1720602541858733
conservative_pair_best_responsibility,Q3,top_responsibility_pairbest,0.02,9,-1.0066214229624975,-0.11184682477361083,0.5555555555555556,4,3,1,6,3,-0.018648871018277318,0.5065349238990079,-0.9879725519442202,-1.9504529802987494,-1.125836264353416
conservative_pair_best_responsibility,Q3,top_responsibility_all,0.04,18,-1.0194276921316439,-0.05663487178509133,0.5555555555555556,7,3,4,10,8,-0.38771488777235397,0.8278903851151138,-0.6317128043592899,-0.7630391845551553,-3.6130232296727245
conservative_pair_best_responsibility,Q3,top_responsibility_decisive,0.04,14,-0.6872786314049372,-0.049091330814638366,0.5714285714285714,6,3,3,9,5,-0.31895293009161646,0.6970071111439581,-0.3683257013133207,-0.5284389433399161,-2.2720488075614966
conservative_pair_best_responsibility,Q3,top_responsibility_pairbest,0.04,18,-1.0194276921316439,-0.05663487178509133,0.5555555555555556,7,3,4,10,8,0.08810948601786046,0.9571882018664453,-1.1075371781495043,-1.15707357862319,-3.795173981216592
conservative_pair_best_responsibility,Q3,top_responsibility_all,0.06,27,-2.252351116922345,-0.08342041173786463,0.5555555555555556,7,2,5,14,13,-0.7473821116204423,1.220833510987275,-1.504969005301903,-1.2327389375844136,-6.404893490049135
conservative_pair_best_responsibility,Q3,top_responsibility_decisive,0.06,21,-1.0258735482515473,-0.048851121345311777,0.6190476190476191,7,3,4,11,10,-0.6057481909460033,1.101425023892478,-0.420125357305544,-0.3814379991302585,-3.492435907737189
conservative_pair_best_responsibility,Q3,top_responsibility_pairbest,0.06,27,-2.252351116922345,-0.08342041173786463,0.5555555555555556,7,2,5,14,13,-0.5489051539196494,1.1280525647759307,-1.7034459630026957,-1.5100767607767085,-6.492170359678602
conservative_pair_best_responsibility,Q3,top_responsibility_all,0.08,36,-2.1845030226715467,-0.06068063951865407,0.5833333333333334,7,2,5,17,19,-0.6931203090432666,1.2612647727128252,-1.4913827136282802,-1.1824501451986957,-6.316829517946567
conservative_pair_best_responsibility,Q3,top_responsibility_decisive,0.08,28,-2.1854339065842177,-0.07805121094943634,0.5714285714285714,7,2,5,15,13,-0.9914100058642541,1.314665117402193,-1.1940239007199636,-0.9082342605083954,-6.205893074279618
conservative_pair_best_responsibility,Q3,top_responsibility_pairbest,0.08,36,-2.1845030226715467,-0.06068063951865407,0.5833333333333334,7,2,5,17,19,-0.9979918457352032,1.1893824015633694,-1.1865111769363437,-0.997585953329012,-6.2068816377520175
conservative_pair_best_responsibility,Q3,top_responsibility_all,0.1,45,-2.217794272425665,-0.04928431716501478,0.5777777777777777,9,4,5,25,20,-1.1637954618788333,1.4675225601606627,-1.0539988105468319,-0.718216427576719,-5.474704447236276
conservative_pair_best_responsibility,Q3,top_responsibility_decisive,0.1,35,-2.1604676271798238,-0.061727646490852106,0.6,7,3,4,18,17,-0.838519717271499,0.9866980221744092,-1.321947909908325,-1.339769494009036,-5.001028949553225
conservative_pair_best_responsibility,Q3,top_responsibility_pairbest,0.1,45,-2.217794272425665,-0.04928431716501478,0.5777777777777777,9,4,5,25,20,-0.7343490199900785,1.5238229454044303,-1.4834452524355868,-0.9735023723782247,-5.629066974283052
conservative_pair_best_responsibility,Q3,top_responsibility_all,0.14,63,-3.0855355983219943,-0.04897675552892054,0.5873015873015873,9,2,7,36,27,-1.5077524291135171,1.749421916155423,-1.5777831692084772,-0.9018883064388814,-9.014138744807791
conservative_pair_best_responsibility,Q3,top_responsibility_decisive,0.14,49,-1.2957133484409447,-0.02644312956001928,0.6326530612244898,9,4,5,28,21,-2.2409090551261683,1.0173091158204821,0.9451957066852237,0.9291135722527195,-3.7661820547203098
conservative_pair_best_responsibility,Q3,top_responsibility_pairbest,0.14,63,-3.0855355983219943,-0.04897675552892054,0.5873015873015873,9,2,7,36,27,-1.0575189738371413,1.4475276318393404,-2.028016624484853,-1.4010210098082194,-9.199122051727638
conservative_pair_best_responsibility,Q3,top_responsibility_all,0.18,81,-4.769562110247439,-0.05888348284256098,0.5679012345679012,10,2,8,45,36,-1.0001583874229125,1.6695317988040828,-3.769403722824527,-2.2577609635974722,-12.398998829627384
conservative_pair_best_responsibility,Q3,top_responsibility_decisive,0.18,62,-4.019347704864247,-0.06482818878813301,0.5806451612903226,10,2,8,33,29,-1.4061770766642443,1.6241512238875357,-2.6131706282000025,-1.608945392378654,-11.231935368045985
conservative_pair_best_responsibility,Q3,top_responsibility_pairbest,0.18,81,-4.769562110247439,-0.05888348284256098,0.5679012345679012,10,2,8,45,36,-0.9913291321672876,1.6293880504116227,-3.7782329780801516,-2.3188048894342135,-12.407751998787745
conservative_pair_best_responsibility,S1,hold,0.0,0,0.0,0.0,,0,0,0,0,0,0.0,,0.0,,0.0
conservative_pair_best_responsibility,S1,top_responsibility_all,0.01,4,-0.08445954879316614,-0.021114887198291535,0.75,4,3,1,3,1,0.02223899179297049,0.4550109066370016,-0.10669854058613663,-0.2344966659695007,0.3100812224340427
conservative_pair_best_responsibility,S1,top_responsibility_decisive,0.01,3,-0.3436470513508907,-0.11454901711696357,0.6666666666666666,3,2,1,2,1,-0.15085942192627558,0.6489868545581559,-0.1927876294246151,-0.29705937504060703,-0.3645226110156693
conservative_pair_best_responsibility,S1,top_responsibility_pairbest,0.01,4,-0.08445954879316614,-0.021114887198291535,0.75,4,3,1,3,1,-0.33276342797117087,0.6806531487875637,0.24830387917800473,0.36480236611011696,0.47651185157124687
conservative_pair_best_responsibility,S1,top_responsibility_all,0.02,9,-0.7327141211212107,-0.08141268012457897,0.6666666666666666,5,2,3,8,1,-0.25507947271671744,0.6430378228167531,-0.47763464840449327,-0.74277846723272,-2.683615695699164
conservative_pair_best_responsibility,S1,top_responsibility_decisive,0.02,7,-0.2082113008722751,-0.029744471553182158,0.7142857142857143,5,3,2,6,1,-0.1704788950711308,0.7915227427993352,-0.037732405801144314,-0.04767065273159199,-0.6885838021714921
conservative_pair_best_responsibility,S1,top_responsibility_pairbest,0.02,9,-0.7327141211212107,-0.08141268012457897,0.6666666666666666,5,2,3,8,1,-0.25116679371970885,0.7447589256908583,-0.48154732740150186,-0.6465814786372727,-2.675169800538722
conservative_pair_best_responsibility,S1,top_responsibility_all,0.04,18,-1.7758000890885282,-0.09865556050491824,0.6111111111111112,6,3,3,16,2,-0.32221190725091575,1.1462548921279931,-1.4535881818376124,-1.2681195010117363,-3.7442440492965416
conservative_pair_best_responsibility,S1,top_responsibility_decisive,0.04,14,-1.518645919228838,-0.10847470851634557,0.6428571428571429,6,2,4,13,1,-0.5875853406153394,0.8913078844526188,-0.9310605786134986,-1.0446004067217394,-4.545281276342204
conservative_pair_best_responsibility,S1,top_responsibility_pairbest,0.04,18,-1.7758000890885282,-0.09865556050491824,0.6111111111111112,6,3,3,16,2,-0.6301701015404059,1.3010084226554293,-1.1456299875481224,-0.8805707692574573,-3.6131017178342666
conservative_pair_best_responsibility,S1,top_responsibility_all,0.06,27,-1.6813551216126643,-0.06227241191158016,0.6296296296296297,6,3,3,24,3,-0.3059227863575177,1.4308512835321,-1.3754323352551467,-0.96126854767174,-3.5882598251045303
conservative_pair_best_responsibility,S1,top_responsibility_decisive,0.06,21,-1.0119722605840284,-0.048189155265906114,0.6666666666666666,6,3,3,18,3,-0.7290368066056508,1.0004042825270498,-0.2829354539783776,-0.2828211143435677,-2.5084683415452322
conservative_pair_best_responsibility,S1,top_responsibility_pairbest,0.06,27,-1.6813551216126643,-0.06227241191158016,0.6296296296296297,6,3,3,24,3,-1.1392279334717896,1.3832140661472947,-0.5421271881408747,-0.3919329635295547,-3.2813347225560308
conservative_pair_best_responsibility,S1,top_responsibility_all,0.08,36,-0.7792222244497112,-0.021645061790269756,0.6944444444444444,9,5,4,29,7,-0.9535107438501121,1.206665157494287,0.1742885194004009,0.14443818015125384,-2.284714072836688
conservative_pair_best_responsibility,S1,top_responsibility_decisive,0.08,28,-1.256821996807125,-0.04488649988596875,0.6428571428571429,6,3,3,24,4,-1.0255834125444316,1.4510940690815122,-0.2312385842626934,-0.1593546477721177,-2.734986179720288
conservative_pair_best_responsibility,S1,top_responsibility_pairbest,0.08,36,-0.7792222244497112,-0.021645061790269756,0.6944444444444444,9,5,4,29,7,-0.8619575002710059,1.7221454406425194,0.0827352758212947,0.048041979422148454,-2.3218196659833303
conservative_pair_best_responsibility,S1,top_responsibility_all,0.1,45,-2.283023909248617,-0.05073386464996926,0.6666666666666666,10,5,5,34,11,-1.051546981802928,1.2786925570488537,-1.231476927445689,-0.9630750727820488,-5.232107828093861
conservative_pair_best_responsibility,S1,top_responsibility_decisive,0.1,35,-0.7933570510889565,-0.022667344316827327,0.6857142857142857,9,5,4,28,7,-0.7464056410672062,1.7923106569597547,-0.046951410021750295,-0.026196022346590644,-2.3857763620444263
conservative_pair_best_responsibility,S1,top_responsibility_pairbest,0.1,45,-2.283023909248617,-0.05073386464996926,0.6666666666666666,10,5,5,34,11,-0.5949905195255732,1.706824583833788,-1.6880333897230435,-0.9889905534003168,-5.371666314838895
