candidate_id,file,resolved_path,family,route_public,public_rows,public_mode,alpha_public,route_private,private_rows,private_mode,alpha_private,target_group,row_route_score,changed_cells_vs_h012,changed_rows_vs_h012,mean_abs_prob_move_h012,max_abs_prob_move_h012,mean_abs_logit_move_h012,max_abs_logit_move_h012,world_cell_delta_vs_h012,posterior_delta_vs_h012,memory_delta_vs_h012,route_delta_vs_h012,row_route_complete_rate,pre_h024_proxy_score
h040_target_group_route_posterior_p80_support_a0.7_h012_v0_support_b0_Q2S1S2S4_b58eb212,submission_h040_target_group_route_posterior_p80_support_a0.7_h012_v0_support_b0_Q2S1S2S4_b58eb212.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_target_group_route_posterior_p80_support_a0.7_h012_v0_support_b0_Q2S1S2S4_b58eb212.csv,target_group_route,posterior,80,support,0.7,h012,0,support,0.0,Q2S1S2S4,0.000814453150165712,270,80,0.0013131440301769523,0.03183432503032113,0.05313811732534079,2.447883628953818,-0.00042022577745111443,-0.00045596934937259755,0.011403534499522276,-0.00023938918248963658,0.475,0.5588283828382837
h040_target_group_exception_posterior_world_p55_exception_a0.7_h012_v0_support_b0_S_07dc3feb,submission_h040_target_group_exception_posterior_world_p55_exception_a0.7_h012_v0_support_b0_S_07dc3feb.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_target_group_exception_posterior_world_p55_exception_a0.7_h012_v0_support_b0_S_07dc3feb.csv,target_group_exception,posterior_world,55,exception,0.7,h012,0,support,0.0,S,0.0008192837942248485,161,55,0.0008500904766997261,0.03987814943165188,0.0442621233843495,2.447883628953818,-0.0005258443571506657,-0.00033462163668356585,0.011011113405857201,-0.00022228694746491434,0.2545454545454545,0.5754950495049505
h040_subject_exception_route_world_p20_support_a0.7_memory_v20_support_b0.18_all_19b8cbf9,submission_h040_subject_exception_route_world_p20_support_a0.7_memory_v20_support_b0.18_all_19b8cbf9.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_exception_route_world_p20_support_a0.7_memory_v20_support_b0.18_all_19b8cbf9.csv,subject_exception_route,world,20,support,0.7,memory,20,support,0.18,all,0.0008909311155544296,214,40,0.002455210392455072,0.09801523244461341,0.02622798311144026,2.5843121355361163,-0.00034164528530067914,-0.0006901517697688362,2.4126676071862968e-05,-9.874871961602733e-05,0.95,0.5761826182618262
h040_subject_exception_route_posterior_world_p50_support_a0.7_memory_v47_support_b0.18_all_e,submission_h040_subject_exception_route_posterior_world_p50_support_a0.7_memory_v47_support_b0.18_all_e.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_exception_route_posterior_world_p50_support_a0.7_memory_v47_support_b0.18_all_e.csv,subject_exception_route,posterior_world,50,support,0.7,memory,47,support,0.18,all,0.0008889069524323143,519,97,0.004927067037961397,0.08603670206716796,0.05840777863809808,2.595314649748481,-0.0003923783979947971,-0.0006257846458738134,-0.0008773968724792821,-5.556898383897893e-05,0.9484536082474226,0.5854235423542354
h040_target_group_route_posterior_world_p80_support_a0.45_h012_v0_support_b0_Q2S1S2S4_dd7be7,submission_h040_target_group_route_posterior_world_p80_support_a0.45_h012_v0_support_b0_Q2S1S2S4_dd7be7.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_target_group_route_posterior_world_p80_support_a0.45_h012_v0_support_b0_Q2S1S2S4_dd7be7.csv,target_group_route,posterior_world,80,support,0.45,h012,0,support,0.0,Q2S1S2S4,0.0007812353231218445,270,80,0.0010127162187985263,0.027173300884833607,0.035809924651812146,1.573639475730113,-0.00044345191846491174,-0.0003694142206259446,0.007365044562220699,-0.00023865664500027483,0.475,0.5864961496149614
h040_subject_exception_route_posterior_world_p30_all_a0.7_e247_v29_support_b0.18_all_4173189,submission_h040_subject_exception_route_posterior_world_p30_all_a0.7_e247_v29_support_b0.18_all_4173189.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_exception_route_posterior_world_p30_all_a0.7_e247_v29_support_b0.18_all_4173189.csv,subject_exception_route,posterior_world,30,all,0.7,e247,29,support,0.18,all,0.0007557332931675463,360,59,0.001847113361929661,0.08603670206716796,0.027653473176335038,2.5843121355361163,-0.00039025816471609617,-0.0003884926861344774,0.004855850369767378,-0.00014266698748327796,0.9661016949152542,0.5955995599559956
h040_subject_public_route_posterior_p50_support_a0.7_memory_v41_support_b0.18_all_9f424ed2,submission_h040_subject_public_route_posterior_p50_support_a0.7_memory_v41_support_b0.18_all_9f424ed2.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_public_route_posterior_p50_support_a0.7_memory_v41_support_b0.18_all_9f424ed2.csv,subject_public_route,posterior,50,support,0.7,memory,41,support,0.18,all,0.0009408532063445361,490,91,0.004087612255824437,0.07640475567865557,0.05485504638348651,2.595314649748481,-0.00031073668512377026,-0.0008232966551008561,0.0011307816315491524,-7.747719920325489e-05,0.945054945054945,0.6022827282728271
h040_subject_public_route_posterior_world_p50_support_a0.45_memory_v41_support_b0.18_all_baf,submission_h040_subject_public_route_posterior_world_p50_support_a0.45_memory_v41_support_b0.18_all_baf.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_public_route_posterior_world_p50_support_a0.45_memory_v41_support_b0.18_all_baf.csv,subject_public_route,posterior_world,50,support,0.45,memory,41,support,0.18,all,0.0008459928818664298,490,91,0.0037068584774750794,0.05699698035608014,0.04311189245439081,1.796803249909857,-0.0003517937546894487,-0.0006132385040929478,-0.001526951050419158,-7.995881564867737e-05,0.945054945054945,0.6083333333333334
h040_subject_exception_route_world_p20_all_a0.7_e247_v20_support_b0.18_all_1a750416,submission_h040_subject_exception_route_world_p20_all_a0.7_e247_v20_support_b0.18_all_1a750416.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_exception_route_world_p20_all_a0.7_e247_v20_support_b0.18_all_1a750416.csv,subject_exception_route,world,20,all,0.7,e247,20,support,0.18,all,0.0007275274648988628,242,40,0.0018310124149428344,0.09801523244461341,0.02152615457207818,2.5843121355361163,-0.00037378827350156304,-0.0003791456761846053,0.0032073852543945324,-0.00011717800750922562,0.975,0.6086908690869087
h040_target_group_exception_world_p55_exception_a0.45_h012_v0_support_b0_S_a4ef99dc,submission_h040_target_group_exception_world_p55_exception_a0.45_h012_v0_support_b0_S_a4ef99dc.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_target_group_exception_world_p55_exception_a0.45_h012_v0_support_b0_S_a4ef99dc.csv,target_group_exception,world,55,exception,0.45,h012,0,support,0.0,S,0.0007933191640461645,161,55,0.0008082811986115825,0.04177670640317668,0.032923152544268426,3.192290456492996,-0.0005386457890957149,-0.000278715113218365,0.007901429251373061,-0.00021257965997950392,0.2545454545454545,0.6088008800880088
h040_target_group_route_posterior_p80_support_a0.45_h012_v0_support_b0_S_2430e6a3,submission_h040_target_group_route_posterior_p80_support_a0.45_h012_v0_support_b0_S_2430e6a3.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_target_group_route_posterior_p80_support_a0.45_h012_v0_support_b0_S_2430e6a3.csv,target_group_route,posterior,80,support,0.45,h012,0,support,0.0,S,0.0007436187241819118,295,80,0.0009172199283123043,0.01992495713373804,0.0377747231015246,1.573639475730113,-0.0003701445622987607,-0.0004064474410406646,0.007874177925613396,-0.00021313330082687684,0.7,0.617986798679868
h040_subject_exception_route_world_p30_support_a0.7_memory_v29_support_b0.18_all_2d4ea2dd,submission_h040_subject_exception_route_world_p30_support_a0.7_memory_v29_support_b0.18_all_2d4ea2dd.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_exception_route_world_p30_support_a0.7_memory_v29_support_b0.18_all_2d4ea2dd.csv,subject_exception_route,world,30,support,0.7,memory,29,support,0.18,all,0.0008283209952169206,314,59,0.0035896843256554307,0.09801523244461341,0.04064940101005649,2.5843121355361163,-0.00039450136752400793,-0.0005340036280720858,0.0003375290514384303,-4.8563993038464985e-05,0.9322033898305084,0.6250825082508251
h040_target_group_route_posterior_p80_support_a0.7_h012_v0_support_b0_S124_bb4d9bf2,submission_h040_target_group_route_posterior_p80_support_a0.7_h012_v0_support_b0_S124_bb4d9bf2.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_target_group_route_posterior_p80_support_a0.7_h012_v0_support_b0_S124_bb4d9bf2.csv,target_group_route,posterior,80,support,0.7,h012,0,support,0.0,S124,0.0007217450380916293,221,80,0.0010569336397529222,0.030989168051912874,0.05189657562361719,2.447883628953818,-0.0003983159685380546,-0.00041245578576797683,0.011277597853788957,-0.00022133123521755955,0.0,0.6298954895489549
h040_target_group_exception_world_p55_exception_a0.7_h012_v0_support_b0_Q2S1S2S4_078ceb7d,submission_h040_target_group_exception_world_p55_exception_a0.7_h012_v0_support_b0_Q2S1S2S4_078ceb7d.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_target_group_exception_world_p55_exception_a0.7_h012_v0_support_b0_Q2S1S2S4_078ceb7d.csv,target_group_exception,world,55,exception,0.7,h012,0,support,0.0,Q2S1S2S4,0.0007599765885872368,146,55,0.0011405682819627925,0.06286825861065251,0.04507135863523496,4.965785154541477,-0.000556184219326215,-0.0002236352831954259,0.011051740249770257,-0.00019880864982688886,0.10909090909090909,0.6470847084708471
h040_subject_exception_route_posterior_world_p20_support_a0.7_memory_v20_support_b0.18_all_5,submission_h040_subject_exception_route_posterior_world_p20_support_a0.7_memory_v20_support_b0.18_all_5.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_exception_route_posterior_world_p20_support_a0.7_memory_v20_support_b0.18_all_5.csv,subject_exception_route,posterior_world,20,support,0.7,memory,20,support,0.18,all,0.0008281754410630142,214,40,0.002063931483409764,0.08603670206716796,0.023531801565466203,2.5843121355361163,-0.00026123499109865627,-0.0007199168016360022,-0.0002707506570139536,-9.197811560382574e-05,0.95,0.657040704070407
h040_target_group_route_posterior_world_p80_support_a0.45_h012_v0_support_b0_S124_0cd44ba3,submission_h040_target_group_route_posterior_world_p80_support_a0.45_h012_v0_support_b0_S124_0cd44ba3.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_target_group_route_posterior_world_p80_support_a0.45_h012_v0_support_b0_S124_0cd44ba3.csv,target_group_route,posterior_world,80,support,0.45,h012,0,support,0.0,S124,0.0006866127143871993,221,80,0.0008075123746416221,0.027173300884833607,0.03481962567511195,1.573639475730113,-0.0004121895493718162,-0.00033852976348891777,0.007295512105069871,-0.00021751527499034605,0.0,0.6643289328932892
h040_subject_exception_route_posterior_p50_all_a0.7_e247_v47_support_b0.18_all_106b80eb,submission_h040_subject_exception_route_posterior_p50_all_a0.7_e247_v47_support_b0.18_all_106b80eb.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_exception_route_posterior_p50_all_a0.7_e247_v47_support_b0.18_all_106b80eb.csv,subject_exception_route,posterior,50,all,0.7,e247,47,support,0.18,all,0.0007043993983037248,591,97,0.002517259570311241,0.07640475567865557,0.04064961112641512,2.595314649748481,-0.0002957697734574951,-0.000464428294678567,0.006582563136791985,-0.00011690184043713977,0.9690721649484536,0.6644664466446645
h040_subject_exception_route_world_p50_support_a0.45_memory_v47_support_b0.18_all_ccaf588a,submission_h040_subject_exception_route_world_p50_support_a0.45_memory_v47_support_b0.18_all_ccaf588a.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_exception_route_world_p50_support_a0.45_memory_v47_support_b0.18_all_ccaf588a.csv,subject_exception_route,world,50,support,0.45,memory,47,support,0.18,all,0.0007695103991662568,519,97,0.004854445594316121,0.06530081712701685,0.050717035494879575,3.192290456492996,-0.0003926504885617495,-0.0004517387085620332,-0.002850853961795756,-2.941384551756779e-05,0.9484536082474226,0.6731848184818482
h040_target_group_exception_world_p55_exception_a0.7_h012_v0_support_b0_S124_857e7266,submission_h040_target_group_exception_world_p55_exception_a0.7_h012_v0_support_b0_S124_857e7266.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_target_group_exception_world_p55_exception_a0.7_h012_v0_support_b0_S124_857e7266.csv,target_group_exception,world,55,exception,0.7,h012,0,support,0.0,S124,0.0007172892162545929,123,54,0.000927930057426783,0.06286825861065251,0.04401908866976107,4.965785154541477,-0.0005312716689777706,-0.00021451851963860682,0.010897080452356118,-0.00018632203804691097,0.0,0.6778052805280528
h040_target_group_exception_posterior_world_p55_exception_a0.7_h012_v0_support_b0_Q2S1S2S4_8,submission_h040_target_group_exception_posterior_world_p55_exception_a0.7_h012_v0_support_b0_Q2S1S2S4_8.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_target_group_exception_posterior_world_p55_exception_a0.7_h012_v0_support_b0_Q2S1S2S4_8.csv,target_group_exception,posterior_world,55,exception,0.7,h012,0,support,0.0,Q2S1S2S4,0.0006973951127790037,146,55,0.0008265065201046633,0.03987814943165188,0.03963220365946011,2.447883628953818,-0.0004393048143155015,-0.00030869782779342883,0.009873417902521817,-0.0001948377506820025,0.10909090909090909,0.6789328932893289
h040_subject_exception_route_posterior_world_p20_all_a0.7_e247_v20_support_b0.18_all_5dbfa75,submission_h040_subject_exception_route_posterior_world_p20_all_a0.7_e247_v20_support_b0.18_all_5dbfa75.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_exception_route_posterior_world_p20_all_a0.7_e247_v20_support_b0.18_all_5dbfa75.csv,subject_exception_route,posterior_world,20,all,0.7,e247,20,support,0.18,all,0.0006554600525922713,242,40,0.0013112425611128136,0.08603670206716796,0.018268002886080492,2.5843121355361163,-0.0002839625902905521,-0.00040891070805177136,0.0028896296374168262,-0.0001108220082722717,0.975,0.6903465346534653
h040_subject_exception_route_world_p30_all_a0.45_e247_v29_support_b0.18_all_b7ba09f7,submission_h040_subject_exception_route_world_p30_all_a0.45_e247_v29_support_b0.18_all_b7ba09f7.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_exception_route_world_p30_all_a0.45_e247_v29_support_b0.18_all_b7ba09f7.csv,subject_exception_route,world,30,all,0.45,e247,29,support,0.18,all,0.0006625729076940428,360,59,0.0018416063812620369,0.06530081712701685,0.022007729067183658,1.6613435156625034,-0.000385793855312451,-0.0002589976022417086,0.0034702600031375846,-0.0001245699013250433,0.9661016949152542,0.7009625962596259
h040_subject_exception_route_posterior_world_p50_all_a0.45_e247_v47_support_b0.18_all_085645,submission_h040_subject_exception_route_posterior_world_p50_all_a0.45_e247_v47_support_b0.18_all_085645.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_exception_route_posterior_world_p50_all_a0.45_e247_v47_support_b0.18_all_085645.csv,subject_exception_route,posterior_world,50,all,0.45,e247,47,support,0.18,all,0.000646761014794714,591,97,0.002213211689354705,0.05699698035608014,0.03054474287318001,1.6684165605285113,-0.0003530139343417891,-0.0002838771028229961,0.004193771754706099,-0.00012680476168840465,0.9690721649484536,0.704895489548955
h040_target_group_exception_posterior_world_p55_exception_a0.7_h012_v0_support_b0_S124_67c48,submission_h040_target_group_exception_posterior_world_p55_exception_a0.7_h012_v0_support_b0_S124_67c48.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_target_group_exception_posterior_world_p55_exception_a0.7_h012_v0_support_b0_S124_67c48.csv,target_group_exception,posterior_world,55,exception,0.7,h012,0,support,0.0,S124,0.000656127624269406,123,54,0.0006648122377400161,0.03987814943165188,0.038832008343367266,2.447883628953818,-0.00042007378442741644,-0.00029301192260041835,0.009737528451125998,-0.00018238436060687054,0.0,0.7066831683168318
h040_target_group_exception_world_p55_exception_a0.45_h012_v0_support_b0_Q2S1S2S4_8e828429,submission_h040_target_group_exception_world_p55_exception_a0.45_h012_v0_support_b0_Q2S1S2S4_8e828429.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_target_group_exception_world_p55_exception_a0.45_h012_v0_support_b0_Q2S1S2S4_8e828429.csv,target_group_exception,world,55,exception,0.45,h012,0,support,0.0,Q2S1S2S4,0.0006638259793968583,146,55,0.0007523524992096189,0.04177670640317668,0.028974444836944124,3.192290456492996,-0.00044333678958461873,-0.00025489828249308154,0.007076505920079901,-0.0001843121338578552,0.10909090909090909,0.7156215621562156
h040_subject_exception_route_world_p20_support_a0.45_memory_v20_support_b0.18_all_57b69418,submission_h040_subject_exception_route_world_p20_support_a0.45_memory_v20_support_b0.18_all_57b69418.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_exception_route_world_p20_support_a0.45_memory_v20_support_b0.18_all_57b69418.csv,subject_exception_route,world,20,support,0.45,memory,20,support,0.18,all,0.0007281678147053407,214,40,0.002029435490791189,0.06530081712701685,0.019676693593577183,1.6613435156625034,-0.00024657865846868746,-0.0005952089193716104,-0.0010757527406680652,-7.481343458042588e-05,0.95,0.7253300330033003
