q_source,row_prior,subset_size,label_mode,best_mae,median_mae,best_spearman,n_particles
h012,h019_mean_abs_logit_move_to_proxy,95,temperature_sample,0.0009845143854111016,0.005949828503838133,0.92330827067542,24
posterior_vector_mid,h030_score_identity_combo,95,sample,0.0009854045995352642,0.002564223296250865,0.9263157894724083,36
h012,h030_score_joint_vector_row,70,temperature_sample,0.0009857382876454282,0.004925114032885092,0.912781954885961,24
h015feedback,h030_score_public_row_subset,70,temperature_sample,0.0009874329967256925,0.0038745992481360667,0.8616541353371591,24
h020vector,h013_calendar_pay_weekend,70,temperature_sample,0.0009884919410536638,0.0033539671787339107,0.8857142857130659,24
posterior_vector_mid,h035_score_public_row_subset,95,temperature_sample,0.0009887173431560024,0.0026231599162160014,0.9082706766904785,24
h020vector,h030_score_public_row_subset,95,sample,0.0009911090913971054,0.0030229737217904217,0.9548872180437976,36
h012,h013_calendar_pay_weekend,230,temperature_sample,0.0009922333022992266,0.004321770496745507,0.9368421052618677,24
h018hard,h013_body_calendar,125,temperature_sample,0.0009940691376455258,0.004002516362414148,0.920300751878432,24
h012posterior,h030_score_joint_vector_row,230,temperature_sample,0.0009947581233305588,0.0028155525019574338,0.9654135338332568,24
h020vector,h035_score_public_row_subset,95,sample,0.0009950297582711615,0.003144479997307782,0.9654135338332567,36
h012posterior,h013_calendar_pay_weekend,70,temperature_sample,0.0009955174709780621,0.0037929205951526225,0.8721804511266182,24
h015feedback,h030_score_identity_combo,95,temperature_sample,0.0009960593048274832,0.002869592688005701,0.9353383458633732,24
h012posterior,h030_score_identity_combo,95,temperature_sample,0.0009990914880112865,0.0017516296380221097,0.9097744360889726,24
h017joint,h013_body_calendar,95,temperature_sample,0.0010012083698850028,0.003970791865927232,0.8736842105251125,24
h015feedback,h030_score_identity_combo,125,sample,0.0010013200463530696,0.0024987955517752278,0.9744360902242218,36
h017joint,h019_mean_abs_logit_move_to_proxy,70,temperature_sample,0.0010018114256849604,0.00423049041338099,0.9052631578934899,24
h015feedback,h019_mean_abs_logit_move_to_proxy,155,temperature_sample,0.001002518659261372,0.004362389378156294,0.9398496240588562,24
h012posterior,h035_score_public_row_subset,70,sample,0.0010030338385734537,0.003314921349965462,0.9443609022543384,36
h017joint,h035_private_safe_score,95,temperature_sample,0.0010061103494410112,0.0028187995109519703,0.9022556390965017,24
posterior_vector_mid,h030_score_joint_vector_row,70,sample,0.0010062185494355363,0.00284105896421787,0.9127819548859609,36
h020vector,h013_body_calendar,95,temperature_sample,0.0010093524213568277,0.005786307914832058,0.8857142857130659,24
h012,h035_private_safe_score,125,temperature_sample,0.00101087862018756,0.004903095933531844,0.9187969924799375,24
joint_hard_mid,h013_late_social_phone,95,temperature_sample,0.0010112690657846826,0.002316072644925295,0.8766917293221009,24
h012,h035_route_translator_score,125,temperature_sample,0.0010120980098844979,0.004139871437875387,0.8030075187958866,24
h020vector,h035_route_translator_score,95,temperature_sample,0.001014623156173991,0.0025566073421319177,0.8796992481190893,24
h012,h013_late_social_phone,190,sample,0.0010149574566300874,0.0036043896147486517,0.9548872180437976,36
h015feedback,h019_row_score,70,temperature_sample,0.0010151193805912806,0.00302527669791353,0.8285714285702875,24
posterior_vector_mid,h013_late_social_phone,70,temperature_sample,0.0010169723048440006,0.003167317252813256,0.9458646616528326,24
h015feedback,h030_score_memory_public_combo,95,sample,0.0010201334543843334,0.0030850317747061345,0.9278195488709027,36
h012,h019_row_weight,70,sample,0.0010210018432145918,0.0027337527057355484,0.9293233082693967,36
h012,h030_score_memory_public_combo,70,temperature_sample,0.0010211890991938574,0.0035796421603008074,0.9052631578934901,24
joint_hard_mid,h035_score_identity_combo,70,sample,0.0010219007789686694,0.004105877874655484,0.9082706766904785,36
h012,h030_score_memory_public_combo,125,temperature_sample,0.0010221895129526033,0.004704337114350143,0.9097744360889725,24
posterior_vector_mid,h035_score_public_row_subset,230,temperature_sample,0.0010225624116252444,0.002679737377518223,0.9263157894724086,24
h012,uniform,95,temperature_sample,0.001022958907860734,0.005288143409448871,0.914285714284455,24
h012posterior,h019_row_weight,190,temperature_sample,0.0010231416208484074,0.0031253465176207407,0.9548872180437975,24
h012,uniform,190,temperature_sample,0.001023301556402774,0.005883685771923196,0.9172932330814434,24
h017joint,h030_score_no_h012_combo,70,temperature_sample,0.001025195230414375,0.0034671086560453153,0.8721804511266184,24
h018hard,h030_score_memory_public_combo,70,temperature_sample,0.0010278667311269265,0.0031732740760815636,0.8781954887205949,24
h012posterior,h035_private_safe_score,95,temperature_sample,0.0010288334424576277,0.0024041733626487096,0.8827067669160775,24
h018hard,h019_mean_abs_logit_move_to_proxy,95,temperature_sample,0.001029433762062596,0.002668893759684368,0.9503759398483151,24
h017joint,h030_score_memory_public_combo,70,temperature_sample,0.0010295462478361027,0.0033857832180695627,0.8796992481190892,24
h018hard,h019_row_weight,70,temperature_sample,0.0010304161028153436,0.0040852561901836264,0.8706766917281241,24
h018hard,h035_route_translator_score,95,temperature_sample,0.0010317857297297947,0.0021310927140958395,0.9248120300739144,24
h012,h019_row_weight,155,temperature_sample,0.0010322192041268786,0.005149893429458324,0.9518796992468093,24
h020vector,h019_inclusion_prob,155,temperature_sample,0.0010322682614784234,0.002233112078593544,0.9443609022543386,24
h018hard,h019_inclusion_prob,70,sample,0.0010355966577482699,0.0030755789028489087,0.9338345864648792,36
h020vector,h013_late_social_phone,230,temperature_sample,0.00103647744983333,0.0030017034424369192,0.9548872180437976,24
h018hard,h013_body_calendar,70,sample,0.0010396735757024996,0.0020862105867490346,0.932330827066385,36
h018hard,h013_late_social_phone,155,temperature_sample,0.0010410505899123579,0.0036104361543446107,0.932330827066385,24
joint_hard_mid,h035_private_safe_score,125,temperature_sample,0.0010411931960451666,0.0035773445395972086,0.86917293232963,24
h012posterior,h030_score_joint_vector_row,70,temperature_sample,0.0010428105517978324,0.003931392624238753,0.876691729322101,24
h015feedback,h030_score_public_row_subset,230,temperature_sample,0.0010439780166079924,0.003909629279031478,0.9323308270663853,24
h020vector,h019_inclusion_prob,95,temperature_sample,0.0010489570549353478,0.0034766324859792693,0.9383458646603617,24
h012,h013_calendar_pay_weekend,190,temperature_sample,0.0010531153288519958,0.004650649371054529,0.9278195488709027,24
joint_hard_mid,h035_route_translator_score,95,temperature_sample,0.00105575256802792,0.0028289840891851693,0.9157894736829492,24
h012posterior,h013_late_social_phone,95,temperature_sample,0.0010559116772194566,0.003200177237833865,0.8766917293221009,24
h012posterior,h030_score_memory_public_combo,230,temperature_sample,0.0010610172583539678,0.003132386245709506,0.9503759398483151,24
joint_hard_mid,h030_score_public_row_subset,70,sample,0.001061308004795566,0.003518019320398337,0.88721804511156,36
h012,h035_score_identity_combo,70,temperature_sample,0.0010630481407168844,0.0059686399916178655,0.7593984962395558,24
posterior_vector_mid,h019_inclusion_prob,70,temperature_sample,0.0010649753487513174,0.0037485326298527014,0.9112781954874669,24
h012,h013_body_calendar,70,sample,0.0010651478531346081,0.004042411063450801,0.9067669172919841,36
h012,h019_mean_abs_logit_move_to_proxy,125,temperature_sample,0.0010654964885699826,0.003305460011722256,0.9187969924799377,24
h012,h035_score_public_row_subset,125,temperature_sample,0.001065936199759921,0.0029707122927050376,0.9127819548859609,24
h012posterior,h030_score_public_row_subset,70,temperature_sample,0.0010678694524642288,0.002258873929454187,0.8947368421040307,24
h018hard,h030_score_identity_combo,95,sample,0.0010687445126914513,0.0026238579727373423,0.9473684210513268,36
posterior_vector_mid,h030_score_identity_combo,70,temperature_sample,0.0010694009614828962,0.0030905788233614884,0.9172932330814434,24
h020vector,h035_score_identity_combo,95,temperature_sample,0.001070464494704915,0.002527235896357884,0.9473684210513268,24
h015feedback,h019_inclusion_prob,190,temperature_sample,0.0010717103553452702,0.0027112027494690535,0.9428571428558443,24
posterior_vector_mid,h035_score_identity_combo,95,temperature_sample,0.0010727368652546222,0.004172783301104858,0.9593984962392801,24
h015feedback,h035_score_identity_combo,95,temperature_sample,0.001073731753948756,0.004068083657188631,0.8646616541341474,24
h017joint,uniform,95,temperature_sample,0.0010755845212740607,0.0030645374099619975,0.9007518796980075,24
h018hard,h030_score_identity_combo,95,temperature_sample,0.0010759239888054328,0.0023190332555057896,0.9233082706754199,24
h018hard,h030_score_no_h012_combo,70,sample,0.0010815981895796471,0.0033994154976653215,0.9443609022543384,36
h012posterior,h035_score_identity_combo,70,sample,0.0010823172082576895,0.002715806926995204,0.94135338345735,36
h020vector,h030_score_identity_combo,95,temperature_sample,0.001082867510509106,0.0037490647512176626,0.9187969924799375,24
h018hard,h030_score_identity_combo,70,temperature_sample,0.0010833614815037764,0.003265179007658859,0.8210526315778165,24
h015feedback,h013_body_calendar,70,temperature_sample,0.0010839274612499017,0.00334136341335517,0.974436090224222,24
h020vector,h030_score_memory_public_combo,230,temperature_sample,0.0010856912678342636,0.0033251852942122575,0.957894736840786,24
h012,h013_calendar_pay_weekend,95,temperature_sample,0.001086219592586086,0.003800873202683027,0.9082706766904785,24
h018hard,h035_score_public_row_subset,70,sample,0.0010876971406079815,0.003908424651141119,0.9624060150362684,36
h012posterior,h019_mean_abs_logit_move_to_proxy,70,sample,0.0010880151412987061,0.002262299264813225,0.9548872180437976,36
posterior_vector_mid,h019_inclusion_prob,155,temperature_sample,0.0010888662930797928,0.002310211899252965,0.9428571428558444,24
h012,h030_score_joint_vector_row,95,sample,0.0010905263282536511,0.0023908163158930934,0.9248120300739142,36
h012,h013_calendar_pay_weekend,155,temperature_sample,0.0010928620091691234,0.0075338858826894065,0.8827067669160775,24
joint_hard_mid,h030_score_joint_vector_row,70,sample,0.0010933728209204848,0.002483507304831798,0.9383458646603617,36
h018hard,h030_score_public_row_subset,70,sample,0.0010958650051847531,0.0038163793854321887,0.9383458646603617,36
h012posterior,h013_body_calendar,155,temperature_sample,0.001096634261044706,0.0026748652205638547,0.8586466165401708,24
h012posterior,h035_score_identity_combo,70,temperature_sample,0.0010988409921111725,0.0030689568350276437,0.8796992481190891,24
h017joint,h030_score_joint_vector_row,70,temperature_sample,0.001105156017330688,0.0041526322608476055,0.8526315789461941,24
h017joint,h013_calendar_pay_weekend,70,sample,0.001105777716341912,0.003069110941898364,0.9383458646603617,36
h012,h013_late_social_phone,155,temperature_sample,0.0011068630780189284,0.005336765567272054,0.9067669172919842,24
h015feedback,h035_route_translator_score,70,sample,0.0011098954114882476,0.0037893451374340645,0.9338345864648795,36
h020vector,h030_score_public_row_subset,70,temperature_sample,0.0011104844749058158,0.0019581591649973523,0.9052631578934899,24
h012,h019_mean_abs_logit_move_to_proxy,155,temperature_sample,0.001110772591190523,0.004255640740330959,0.9082706766904785,24
h012posterior,h013_body_calendar,70,temperature_sample,0.0011120733314168654,0.003800564442705898,0.843609022555229,24
h012,h013_late_social_phone,95,temperature_sample,0.0011130159282611552,0.00576016893849348,0.9112781954874668,24
joint_hard_mid,h035_private_safe_score,95,temperature_sample,0.001114435692175645,0.0036253008923875984,0.9593984962392802,24
h020vector,h019_mean_abs_logit_move_to_proxy,70,temperature_sample,0.001114485581665378,0.00322412271025822,0.914285714284455,24
joint_hard_mid,h019_row_weight,70,sample,0.0011189304548899013,0.0029301404306281845,0.9172932330814432,36
joint_hard_mid,h013_calendar_pay_weekend,155,temperature_sample,0.0011205938560447958,0.0029017540136868905,0.9473684210513268,24
h015feedback,h013_late_social_phone,125,temperature_sample,0.0011225618920646051,0.003397578687930671,0.8992481202995135,24
h017joint,h035_score_identity_combo,70,sample,0.001124072104978765,0.003065737086088447,0.930827067667891,36
posterior_vector_mid,h019_mean_abs_logit_move_to_proxy,70,temperature_sample,0.0011260529114894148,0.0038094809256771925,0.8406015037582407,24
h015feedback,h019_row_weight,190,temperature_sample,0.0011272284518359852,0.0032010146096220636,0.9593984962392802,24
h017joint,h019_mean_abs_logit_move_to_proxy,95,sample,0.0011273941638787238,0.002869937512359276,0.9609022556377743,36
h015feedback,h013_body_calendar,125,temperature_sample,0.001128300700896001,0.003974146836694585,0.8947368421040309,24
h012posterior,h019_row_score,70,temperature_sample,0.0011290030025029392,0.00407635634433312,0.8857142857130659,24
h018hard,h013_calendar_pay_weekend,95,temperature_sample,0.0011300887841910008,0.003243477569604368,0.948872180449821,24
joint_hard_mid,h035_score_identity_combo,95,temperature_sample,0.0011305077212621056,0.0037270051835719097,0.8721804511266182,24
h020vector,h030_score_joint_vector_row,95,temperature_sample,0.0011308590918847113,0.0031959099296439714,0.9714285714272336,24
posterior_vector_mid,h030_score_public_row_subset,70,sample,0.0011341018028060961,0.004144557804759769,0.9428571428558443,36
posterior_vector_mid,h013_late_social_phone,95,temperature_sample,0.0011377221859697885,0.003325853527202459,0.9338345864648792,24
posterior_vector_mid,h030_score_no_h012_combo,70,temperature_sample,0.0011439513859719292,0.0027304030315034892,0.9172932330814434,24
joint_hard_mid,h019_mean_abs_logit_move_to_proxy,95,temperature_sample,0.0011526931793084186,0.003701576308861057,0.912781954885961,24
h015feedback,h019_mean_abs_logit_move_to_proxy,70,temperature_sample,0.0011527089385648752,0.0036392112820435706,0.8556390977431824,24
joint_hard_mid,h035_score_public_row_subset,70,temperature_sample,0.001153414223311776,0.0025254341165662606,0.9458646616528328,24
h012,h019_inclusion_prob,125,temperature_sample,0.001155152984278254,0.005093437114161681,0.9172932330814433,24
posterior_vector_mid,h030_score_joint_vector_row,70,temperature_sample,0.0011576162432813872,0.00381937186814099,0.8180451127808281,24
h018hard,h019_row_weight,95,temperature_sample,0.0011612985376312662,0.0029552887341255363,0.8751879699236067,24
joint_hard_mid,h013_body_calendar,70,temperature_sample,0.0011634455930952692,0.0038730731118120317,0.9383458646603617,24
