particle,pred_delta_submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86,pred_delta_submission_e256_featnn1_top50_amp_then_smooth25_a3827329,pred_delta_submission_e368_q2s1rowmask_selected_e368_q2_damp_s1_recover_amp1_06_be814361_uploadsafe,pred_delta_submission_e95_hardtail_541e3973,pred_delta_submission_e101_q2s3tail_177569bc,pred_delta_submission_mixmin_0c916bb4,pred_delta_submission_e176_abl_q2_to0p75_91e49725,pred_delta_submission_e267_humansocial_tail_balanced_2936100f,pred_delta_submission_e72_topabs50_q2s3_gate_4e48cba2,pred_delta_submission_e323_5508f966_uploadsafe,pred_delta_submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709,pred_delta_submission_frontier_cvjepa_refine_a2c8d2c8,pred_delta_submission_raw_timeline_jepa_rescue_strict_scale0p5,pred_delta_submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4,pred_delta_submission_h010_objective_s1s4_v2_uploadsafe,pred_delta_submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75,pred_delta_submission_hybrid_0p578_logit_after_subject_final9_strict,pred_delta_submission_jepa_latent_q2_w0p45,pred_delta_submission_lejepa_targetwise_strict_best_scale0p5,pred_delta_submission_jepa_latent_residual_probe
9124,0.0010610197,0.0012268274,0.001416012,0.0006700893,0.00059209747,0.00042664548,0.00062088174,0.0008282134,0.0008600217,-0.0011746279,0.0008728886,0.0011159616,0.0012155705,0.00074955466,0.003118239,-0.001835896,0.0016956821,-0.0023852612,0.0032351387,-0.0022036543
9125,0.0107345125,0.011053838,0.0108686425,0.012163909,0.012130134,0.012093501,0.012202324,0.0109864855,0.012359908,0.010511937,0.013556206,0.013658692,0.013909815,0.014446934,0.014304328,0.012396079,0.01603323,0.01777931,0.01624495,0.016135307
9126,0.009668229,0.010029851,0.009736088,0.009574137,0.009580674,0.009569443,0.009589124,0.00996295,0.009841896,0.009735467,0.008926563,0.011976171,0.011889562,0.012619014,0.014368378,0.012821901,0.019619724,0.011614813,0.014426238,0.016260106
9127,0.008008741,0.008151614,0.008284342,0.007199377,0.0071547446,0.007045509,0.007243212,0.008031945,0.007660655,0.0054103746,0.008891319,0.0070087854,0.0065946253,0.0065400787,0.010506032,0.011220062,0.012589666,0.013149733,0.00812351,0.011067779
9128,0.0023369775,0.0021618872,0.0022718543,0.0031372411,0.0031677266,0.0030803795,0.0031452638,0.0021324437,0.0030916957,0.0034843911,0.003019694,0.0065686177,0.0072355308,0.007587642,0.0033232328,0.0053150984,-0.0019587134,0.010546791,0.01417254,0.012919745
9129,0.006810252,0.0069526853,0.006859168,0.007526369,0.007497026,0.007532682,0.0075661484,0.0066120457,0.007613926,0.00843318,0.008708726,0.006687364,0.0068392023,0.0064123604,0.010929939,0.013693483,0.015759217,0.0067861625,0.0064631146,0.012582544
9130,0.0136045255,0.013622852,0.013834494,0.0141442865,0.014193368,0.014196007,0.014142925,0.014248681,0.014436973,0.014627296,0.0147604905,0.016886719,0.017265484,0.017011173,0.015783476,0.016707005,0.011209179,0.020448798,0.01338716,0.020790307
9131,0.0038231413,0.0040949485,0.0038731205,0.0041080955,0.00410574,0.004351627,0.004090985,0.0040700953,0.004693332,0.0039681564,0.004767998,0.0035105415,0.0033577904,0.003160063,0.0053746975,0.010642335,0.01240888,0.0061463993,0.0038572915,0.0015330702
9132,0.006517765,0.006572259,0.006482656,0.006171812,0.0062859966,0.0068254364,0.0061060507,0.0068434225,0.006599576,0.00937636,0.0063868547,0.0057744742,0.005822713,0.0060788733,0.009751779,0.008034102,0.005850323,0.009174647,0.008366066,0.009374672
9133,0.008402583,0.008552858,0.008530896,0.008592746,0.008597602,0.008772628,0.00862736,0.00840116,0.00865912,0.010290248,0.009526161,0.010544727,0.010931236,0.011326429,0.008675487,0.007799453,0.008952428,0.014115254,0.010184426,0.02001289
9134,0.0060073775,0.0062318337,0.0060703703,0.005526982,0.005517653,0.005500469,0.0055261618,0.0060115117,0.0056332736,0.0055980776,0.0060021607,0.0068532433,0.0070890407,0.00749321,0.0066205557,0.0066516767,0.0055870255,0.010092723,0.010228914,0.013210536
9135,0.005268287,0.0053505837,0.0056229373,0.005177032,0.005140666,0.0048273737,0.00514121,0.0058872686,0.0045673256,0.004966843,0.0063864756,0.0065735644,0.006964646,0.007304448,0.0061029326,0.010185696,0.003697003,0.012953129,0.010752149,0.01538789
9136,0.007137025,0.0070660682,0.00750991,0.0062807556,0.006282571,0.006396886,0.0063061994,0.006869666,0.006701115,0.0070295236,0.0071723103,0.0063835373,0.0064912215,0.007708572,0.0074291145,0.006336476,0.0105921505,0.0055392017,0.007720249,0.0073982095
9137,0.020800479,0.021113327,0.020995567,0.01954701,0.019565394,0.019681461,0.019662071,0.021395568,0.020447949,0.022060402,0.02124535,0.020617994,0.02000598,0.020878034,0.026341695,0.021134486,0.031126052,0.023664093,0.041173056,0.029684555
9138,0.018442422,0.01859765,0.018844634,0.017161243,0.017121915,0.016891224,0.01724983,0.019051654,0.017983561,0.018620083,0.018093007,0.018621558,0.01797825,0.019828157,0.02300967,0.021252852,0.02853971,0.021317443,0.040323373,0.029718256
9139,0.020874178,0.021253489,0.020971386,0.02073983,0.02071551,0.020623967,0.020882526,0.021312747,0.021528633,0.021912089,0.022319764,0.022135757,0.021760652,0.023181506,0.028331174,0.018763307,0.0307362,0.03113137,0.04072741,0.032466993
9140,0.01094392,0.010981167,0.010964054,0.011107049,0.011130832,0.011132895,0.011160113,0.010755371,0.011415272,0.012361614,0.012419976,0.014637711,0.014508834,0.013135072,0.012293581,0.0075395443,0.007099076,0.014950909,0.013419182,0.01750236
9141,0.004497985,0.0048391456,0.0045896247,0.004289443,0.0042812037,0.00428061,0.004294004,0.0046479567,0.004052138,0.0044877324,0.006300947,0.005695731,0.005693803,0.006929962,0.0045770346,0.010869218,0.005936724,0.0074878316,0.010097661,0.00696474
9142,0.011704291,0.011801983,0.01179926,0.01114259,0.011262873,0.011600885,0.011175272,0.0119781485,0.01138142,0.014178835,0.0117468,0.011821219,0.01182796,0.010916509,0.01567782,0.014222716,0.010121962,0.013079953,0.016986039,0.0146579845
9143,0.010642278,0.010681181,0.010752366,0.01016922,0.010213637,0.010273343,0.0102046635,0.010802694,0.010429298,0.009853719,0.012575107,0.012330167,0.012561616,0.013375211,0.012488401,0.014078575,0.012144375,0.014217836,0.019605165,0.019989407
9144,0.0032731458,0.0034139107,0.0031214883,0.003142661,0.0031845793,0.0030604396,0.0031482538,0.0035628057,0.0028681771,0.0029748825,0.003259745,0.0053658625,0.005126162,0.002837935,0.005242863,0.005377744,0.002613893,0.0011033713,0.0060846903,0.003955631
9145,0.009530888,0.009729717,0.009671304,0.009399179,0.009461258,0.009754176,0.009418708,0.009715844,0.009851157,0.012806111,0.00900868,0.010980974,0.010863003,0.010728476,0.010887364,0.012873791,0.010938603,0.017663755,0.010788864,0.01833667
9146,0.008059163,0.008052072,0.008014053,0.008217605,0.008251576,0.008242224,0.008246323,0.008580361,0.008225036,0.008186829,0.009239075,0.010630257,0.010640104,0.009699966,0.009074952,0.004784217,0.002754414,0.0096161775,0.009465418,0.00891857
9147,0.0047858874,0.004974387,0.0049705254,0.0043964693,0.004393094,0.0043512443,0.0043958668,0.0051169423,0.004389533,0.0048829434,0.0050449143,0.004686488,0.0048796856,0.0051287333,0.006733873,0.001069288,0.00615303,0.004804009,0.006516673,0.0040618824
9148,0.012056538,0.012107387,0.01238217,0.011815842,0.011805282,0.011999798,0.011848233,0.012129376,0.012387413,0.011884603,0.012614605,0.013726346,0.013586306,0.014099726,0.015298127,0.011269926,0.018074868,0.020401726,0.019614635,0.019883847
9149,0.0058061583,0.005895837,0.0057907905,0.0053511173,0.00538606,0.0056940345,0.0053662998,0.0057490473,0.005841893,0.0065873256,0.0069646896,0.0047271973,0.004801981,0.0050990437,0.008586493,0.006014869,0.011749919,0.010908642,0.0088860635,0.011149046
9150,-0.00046662538,-0.00048077945,-0.0002480125,-2.9544249e-06,3.5983678e-05,0.00022150468,-4.4300314e-06,-0.00035148676,-0.0003463803,-0.0021652733,0.00045980586,-0.0008406113,-0.00025351366,0.0006596162,0.0017333339,0.0016198144,0.0013955992,0.0036463062,-0.0001641977,0.0030142867
9151,-0.004338467,-0.004309816,-0.0043019634,-0.004346478,-0.004288617,-0.0040082266,-0.004357546,-0.004038457,-0.004164507,-0.005421447,-0.004595755,-0.004020704,-0.0039130137,-0.0041868775,-0.0018981635,-0.00017885845,0.003820799,0.0007362573,0.0037853434,-0.000717387
9152,0.0030506323,0.0030670788,0.0031745192,0.0023805804,0.0023920028,0.0025578388,0.0023650099,0.0031685652,0.0023513844,0.0037688653,0.003129474,0.0028403306,0.0033065542,0.005141829,0.003444898,0.0055758352,0.001608689,0.0069629857,0.007948734,0.0034186393
9153,0.0006782435,0.00050068443,0.0008310389,0.0006920726,0.0006511873,0.00059560535,0.00068628707,0.0008135179,0.000988499,0.00222888,0.0011463378,0.0013628263,0.0013709225,0.003528755,0.002182659,0.0069268513,0.012034528,0.0044521345,0.008177089,0.00427594
9154,0.004283023,0.0044310116,0.004333014,0.0046242084,0.00465141,0.0046601947,0.004564099,0.004906951,0.0048033185,0.0026813697,0.0049005672,0.0048233164,0.005109055,0.005189949,0.00398177,3.3064498e-05,0.0009289235,0.005035912,0.00536629,0.00020145098
9155,0.0043376153,0.00426048,0.0046650637,0.004357279,0.0043894504,0.0047882856,0.004331908,0.004086862,0.004661927,0.006850646,0.006043426,0.0034304033,0.003459671,0.002229509,0.0055129835,0.0106216455,0.011364961,0.006227018,0.0023856875,0.006665626
9156,0.001232799,0.0011596337,0.0013541614,0.0011426772,0.0010960792,0.0008036677,0.0011665489,0.0013915994,0.0007987298,-0.00061663135,0.0017431442,0.0035717105,0.0036887964,0.0027387342,0.0033121703,0.0028425,0.0016182789,0.00540527,0.012490137,0.006483983
9157,0.017597253,0.017860474,0.017964339,0.016102096,0.016085176,0.016032396,0.016204663,0.017813135,0.017031502,0.018964635,0.017502747,0.017448641,0.01663989,0.017692784,0.021438511,0.017798753,0.029006917,0.020118747,0.036114503,0.026090398
9158,0.01765484,0.017736133,0.017970888,0.016381226,0.016373165,0.016260654,0.01648035,0.017749675,0.017046256,0.018606827,0.018270848,0.018712632,0.01816494,0.019378517,0.02153249,0.016311616,0.023782203,0.024708249,0.039073266,0.028981451
9159,0.019462656,0.019812621,0.019655162,0.018685296,0.018692724,0.01887256,0.018796101,0.019720923,0.019532282,0.020931097,0.021050686,0.019929556,0.019466067,0.020769471,0.02386524,0.01982304,0.028343143,0.024815667,0.03453548,0.030370781
9160,-0.00012886566,-2.5557281e-05,-5.3889777e-05,-0.00062411395,-0.0006418751,-0.00071722275,-0.00061398424,-0.00052599463,-0.00061685574,0.00016009685,0.0008400675,0.0007722168,0.0007985586,0.002147308,-0.0012953143,-0.0034896317,-0.00015265486,0.0044962754,0.0057792473,0.0051701367
9161,0.005894152,0.0058953264,0.0058631594,0.0053820303,0.0053945836,0.005468184,0.0053732027,0.005962323,0.0056126146,0.006520316,0.0070959977,0.006278103,0.006630964,0.009105261,0.008184502,0.01136412,0.01118724,0.0102951825,0.01234768,0.01361306
9162,0.002272632,0.0025443195,0.002419746,0.002902977,0.002887392,0.0029218183,0.0029195407,0.0024744254,0.003005703,0.00329711,0.0029585743,0.0041478565,0.0041799396,0.00355087,0.001211701,0.0007921112,0.0011492145,0.0016816057,0.009496212,0.0018566061
9163,0.0063722814,0.0064984257,0.006472879,0.0073642246,0.007413679,0.007303721,0.007413311,0.006796598,0.0069758534,0.0069952076,0.0077367374,0.009211107,0.009722012,0.010619616,0.0075413245,0.008771373,0.003806588,0.011713197,0.011126474,0.013937813
9164,0.0121484585,0.012367407,0.012308844,0.012476653,0.012476837,0.012412465,0.012510935,0.012285077,0.012217113,0.013710661,0.014031436,0.014060442,0.014538562,0.014631748,0.01310503,0.013326718,0.009251569,0.016928688,0.013961518,0.018908108
9165,0.010754258,0.0108389715,0.011031469,0.010489337,0.010559562,0.010716475,0.010481493,0.01094052,0.010614568,0.012282805,0.011883843,0.012534166,0.01236264,0.012336064,0.012261908,0.011915338,0.014652909,0.014816036,0.01344956,0.015095557
9166,0.0042550433,0.004335785,0.0043137064,0.0044794343,0.0045012175,0.004565265,0.0044886717,0.004552172,0.0045832545,0.006465822,0.0048072715,0.0058025816,0.0063268756,0.009184038,0.0054762918,0.0048465566,0.012368876,0.010354481,0.010911392,0.014198584
9167,0.006207281,0.006094692,0.006317599,0.005738155,0.0057679066,0.0057767564,0.0057183993,0.0062123835,0.0056227916,0.0064840163,0.0069687865,0.006152061,0.0063366327,0.0077787433,0.009041846,0.013197767,0.0031004478,0.010920749,0.0073074913,0.012143107
9168,0.010424604,0.010627386,0.010439542,0.009931804,0.009931474,0.009754142,0.009955771,0.010816136,0.010042995,0.013883652,0.011197936,0.011168035,0.0112594105,0.013837862,0.013479477,0.018226732,0.018275037,0.0143965315,0.018293198,0.018135283
9169,0.010984501,0.0109492475,0.011010478,0.010601423,0.010605082,0.010752943,0.010623709,0.011087198,0.011218702,0.011367719,0.01219141,0.0126408525,0.012629284,0.01365332,0.012328303,0.018133307,0.01040774,0.01585414,0.015189558,0.016267024
9170,0.003324127,0.0032711541,0.003464985,0.0049158405,0.004952831,0.0049864566,0.004932256,0.0035968462,0.004697484,0.003237817,0.0057833972,0.0054897177,0.0056496034,0.005254596,0.0053451443,0.0036086312,0.009102643,0.0068053384,0.0054412778,0.00917033
9171,0.006183463,0.006429546,0.006408491,0.0062343003,0.0062069893,0.0060154777,0.0062528825,0.006533779,0.006083368,0.006528908,0.006887703,0.006935103,0.0071255467,0.008457205,0.0071863155,0.011614573,0.0071463543,0.0066469493,0.0070715174,0.008087091
9172,0.004965389,0.0051132534,0.0050827,0.006683091,0.006722679,0.0067055025,0.006685512,0.005291902,0.00655075,0.0061376453,0.0067890277,0.0077594393,0.007988624,0.0074607586,0.0061863475,0.0075081643,0.008332465,0.010920954,0.008300606,0.012857615
9173,0.002980032,0.002904352,0.0028991129,0.0030674983,0.003085138,0.0032151616,0.003114726,0.002994634,0.003060369,0.0037883099,0.0049587223,0.0034300978,0.0035278792,0.003132171,0.003438414,0.0032093627,0.006324308,0.0013606125,0.0044846265,0.0034152796
9174,0.0015801445,0.0016404819,0.0019473684,0.0023732353,0.002387867,0.0022762734,0.0023958574,0.001598523,0.0020517008,0.0025948447,0.0026179552,0.0032267142,0.0034517865,0.004170033,0.0006909661,0.001655362,0.0028040642,0.0036340635,0.0044764644,0.0032902337
9175,0.0010255706,0.0010133828,0.0011508643,0.0019448646,0.001955089,0.0018829474,0.001889597,0.0016820851,0.0018203916,0.0017157713,0.0024465548,0.0033533296,0.003256773,0.0027979375,0.0022466711,0.0013679522,0.005240782,0.002694583,0.0026632491,0.0050148005
9176,0.007835766,0.00781931,0.007947808,0.008105737,0.008184612,0.008627063,0.008149846,0.0078407405,0.008085659,0.008904622,0.00958202,0.009182764,0.009695807,0.009729945,0.007959395,0.0072262567,0.003813832,0.009212874,0.0076684854,0.006160413
9177,0.016054867,0.01612489,0.016310822,0.015030542,0.015014746,0.015041253,0.015150175,0.016217958,0.015849693,0.016428305,0.016334888,0.017003292,0.016413944,0.017603152,0.020877104,0.016079837,0.02393639,0.022382816,0.035555135,0.025782809
9178,0.016908323,0.017086653,0.017160112,0.015600905,0.015584189,0.015514933,0.015722152,0.017263941,0.01625962,0.018167142,0.01682047,0.018138718,0.01767922,0.019802948,0.020445656,0.018244669,0.023453515,0.022984149,0.03957708,0.02885455
9179,0.01728207,0.017359804,0.017581698,0.016180955,0.016160024,0.016059829,0.016300678,0.017498022,0.016978094,0.016988697,0.017859023,0.018818753,0.018216731,0.019088339,0.021303646,0.016131492,0.026128167,0.02395002,0.038503714,0.028435852
9180,0.004831963,0.0050133932,0.004906285,0.004808319,0.0047958335,0.0046518375,0.0048197294,0.004731411,0.0048626387,0.005451355,0.0063334736,0.0053187488,0.005151059,0.00536217,0.0062764315,0.008971013,0.010258538,0.005629249,0.012765365,0.008059457
9181,0.00823069,0.0084745055,0.008430126,0.008453731,0.008443725,0.008379799,0.008448075,0.008616221,0.0085038785,0.009525342,0.009964239,0.009263386,0.0092410315,0.009334824,0.009056507,0.010542839,0.011264446,0.008589667,0.01768937,0.008774167
9182,0.004134723,0.004253253,0.004323314,0.0043367967,0.0042992537,0.004094648,0.004364228,0.0040417127,0.004309998,0.0041160956,0.004548914,0.005326455,0.0054632425,0.0066303024,0.0059512104,0.00715248,0.0080243265,0.0060439473,0.008898887,0.008653576
9183,0.007027773,0.0071069077,0.00720758,0.0071932506,0.0071753575,0.0073230313,0.007173797,0.0070829494,0.0074128644,0.010127148,0.008198919,0.009005531,0.009242551,0.00886948,0.007737957,0.007862457,0.005776191,0.011596965,0.01371485,0.012673799
9184,-0.00010801555,1.3887018e-05,-0.00013273362,0.00019611257,0.00018825616,-3.7903683e-05,0.00018127059,0.00020425381,1.1157647e-05,0.0005670428,0.00026807658,0.0010837109,0.0011106201,0.0021777696,0.0006820729,0.0052282833,0.0017229872,0.0026292019,0.0034280203,0.0021375562
9185,0.007813589,0.0080581745,0.008026719,0.00833313,0.008310358,0.008191491,0.008370571,0.0080987895,0.008158638,0.008832521,0.009126507,0.009123673,0.00933276,0.0092386715,0.008529493,0.012116262,0.009548942,0.00807085,0.012011467,0.012328775
9186,0.004579363,0.0047101327,0.004683509,0.004642127,0.004636374,0.0044329376,0.0046441276,0.004404791,0.0044927653,0.0051584207,0.005640146,0.005956124,0.006031537,0.007049217,0.005974719,0.0021557396,0.0073299725,0.0072413944,0.00803589,0.0075963615
9187,0.0035316772,0.003530041,0.0036767893,0.00311707,0.003086102,0.0030789191,0.0031203188,0.0034808132,0.0031420388,0.0044692764,0.00429066,0.0038218698,0.003867269,0.0035393825,0.0051626298,0.006675002,0.0061240294,0.005799256,0.0077107605,0.009061974
9188,0.0065180445,0.0066974605,0.0065432936,0.006747354,0.0067896983,0.0069184448,0.0068038553,0.006549156,0.0069293124,0.0069142757,0.007347303,0.009151841,0.009151264,0.008602039,0.00807763,0.009290584,0.006684308,0.013923837,0.011025054,0.01561059
9189,0.005256314,0.0054669934,0.005428333,0.0055857273,0.0056168083,0.00579848,0.0055939523,0.005155913,0.005792648,0.0043738764,0.006708576,0.0057553267,0.005948674,0.006452658,0.0062450264,0.0076354574,0.010137898,0.009783048,0.007829211,0.011560147
9190,0.0008526698,0.00088860316,0.00094412453,0.0017255023,0.0017472892,0.0018247257,0.0017171095,0.0010194343,0.0015949246,0.0018780032,0.0018222217,0.000635863,0.0010289017,-4.2124946e-05,0.0015968666,0.0039846855,-0.00077138806,0.0023572687,-0.00026315605,0.003190815
9191,0.0030078497,0.003117528,0.0032071525,0.0027770896,0.0027631985,0.0026825282,0.002800382,0.0029931124,0.0025981513,0.0035101552,0.0036341376,0.0035874168,0.0034686143,0.002381435,0.0046816096,0.0052170083,0.0040190774,0.0061961585,0.0055339346,0.006358799
9192,0.00084114895,0.0009219285,0.00083795167,0.0010789144,0.0010310705,0.0008888023,0.0010972478,0.001014066,0.0010575202,0.0018187294,0.00087708,0.001334699,0.0015003785,0.003611737,0.0013083505,0.0029745793,0.0046225125,0.0034457806,0.0047651245,0.005311217
9193,0.0027219832,0.0028955555,0.0029197233,0.0033038878,0.003315093,0.003209774,0.0032847195,0.0027020283,0.0030466232,0.0045987074,0.0029471372,0.0049472204,0.0049486263,0.0043127374,0.003813232,0.0075903195,0.0036896581,0.0051198862,0.0046338853,0.008937762
9194,0.0044222577,0.004453418,0.0045952927,0.004914615,0.004902047,0.0049445094,0.004924932,0.0047432003,0.0049349326,0.0047250385,0.005394307,0.005806208,0.006060432,0.006122999,0.0060954466,0.0069196676,0.004517796,0.009202853,0.0067867385,0.008654399
9195,0.0029176418,0.002991995,0.0028305133,0.0024667128,0.0024736861,0.0024389732,0.0024293847,0.0030642475,0.0024140386,0.005513779,0.0026732688,0.0022003164,0.0019184254,0.0016091777,0.007006381,0.006190765,0.0096267015,0.004081492,-6.1094524e-06,0.007547459
9196,0.005708352,0.005755388,0.005739012,0.005492274,0.005501805,0.005633002,0.0055506593,0.0057770098,0.005779527,0.005232816,0.0064733285,0.00789823,0.007898982,0.007869,0.0058413767,0.01247164,0.006716816,0.009615526,0.008804515,0.015076272
9197,0.018976666,0.019260954,0.019239346,0.017961832,0.017958747,0.017960595,0.01808465,0.01926156,0.018767793,0.019372266,0.019596841,0.019670049,0.019086853,0.020896638,0.023956424,0.020969292,0.029075738,0.025775999,0.037434045,0.030748304
9198,0.018332323,0.018502276,0.018654851,0.01712406,0.017129209,0.017204221,0.017238038,0.0183975,0.018028697,0.019202594,0.01885173,0.01912443,0.018462176,0.02004706,0.02341721,0.019919941,0.029168831,0.026069313,0.037478942,0.03084235
9199,0.017747253,0.018022282,0.018029053,0.016757526,0.016747525,0.01675692,0.016903175,0.018035429,0.017547946,0.018187663,0.017957116,0.018135032,0.017640876,0.01934057,0.021993333,0.01759262,0.02839318,0.025794165,0.035339557,0.030705404
9200,0.00470846,0.004823968,0.0048618843,0.004998666,0.005007248,0.0049181757,0.0049965833,0.004729987,0.004840802,0.004738148,0.0059405365,0.0055598808,0.005476625,0.004755182,0.008495866,0.0054579396,0.008855465,0.006981346,0.005838783,0.008249238
9201,0.006049516,0.0062335343,0.0061626383,0.0061525623,0.0061719967,0.006132626,0.0061964253,0.006047178,0.0061692004,0.006215443,0.0069230245,0.006739509,0.0066532297,0.0060623037,0.008251998,0.0071178167,0.010032862,0.0061923573,0.0058578895,0.0074294014
