q_source,row_prior,subset_size,label_mode,particles,best_mae,median_mae,best_spearman,lofo_mae,lofo_max_abs
h041_route_public_q,h048_support_identity,190,sample,10,0.000870045867114102,0.001985455636735408,0.921804511276926,0.0010485683777882316,0.0026373683805545594
h048_q2_support_phase_q,h041_memory_disagree_public,75,temperature_sample,7,0.0008064378726732498,0.005324985643885969,0.8436090225552292,0.0010489426578931423,0.0033384330106156802
h041_route_private_tempered_q,h048_support_identity,45,sample,10,0.0015908902874235506,0.00314999456125393,0.9248120300739142,0.0010490930875194193,0.005252284757798788
h012posterior,h048_core_tail_prior,75,temperature_sample,7,0.0012627243087429529,0.003281781782829498,0.88721804511156,0.001050757316525724,0.0047947096577943445
h048_q2_coretail_q,h041_public_route,59,temperature_sample,7,0.0008992657777738089,0.003050943135080525,0.9067669172919842,0.0010529505099768036,0.003424154351870503
h012posterior,h041_public_not_private,45,temperature_sample,7,0.0014834553392670097,0.002403494459793575,0.9263157894724083,0.0010530748494057731,0.0036335992775881516
h041_route_public_q,h048_core_tail_prior,45,temperature_sample,7,0.0014889900123525837,0.004178464169890346,0.8586466165401706,0.0010547330083999734,0.005234830426305258
h012,h041_public_not_private,155,sample,10,0.0006276158393179494,0.0018224165764727852,0.9052631578934901,0.0010576062657043153,0.0016145220690631425
h012,uniform,45,sample,10,0.001709584528039944,0.002825606656550737,0.6060150375931505,0.001058136182882748,0.004009152828524671
h041_route_public_q,h048_support_identity_sharp,190,temperature_sample,7,0.0011146049830810978,0.0029022647458495374,0.7639097744350379,0.0010587654542327633,0.0035225093248885606
h012,h048_support_public,45,sample,10,0.0011416562562322485,0.0022496627335101393,0.8541353383446884,0.0010590679460532595,0.0033152134449858962
posterior_vector_mid,h048_support_public,75,sample,10,0.0011832002592086304,0.0030958774637349622,0.8406015037582408,0.001062177078948003,0.003467358239721649
posterior_vector_mid,h048_support_identity_sharp,190,temperature_sample,7,0.0007530746044848221,0.0029517120029850744,0.9278195488709026,0.0010636146485327202,0.0023858545675213994
h012,h048_support_identity,45,sample,10,0.0011471026436630917,0.005151941280040515,0.7563909774425672,0.0010653402792951921,0.0025816756405680104
h048_q2_coretail_q,h041_public_route,45,temperature_sample,7,0.0012255835495171333,0.00413985570012412,0.8812030075175833,0.0010677082752372506,0.002378440282836793
h048_q2_coretail_q,h041_public_route,125,temperature_sample,7,0.0019777117581504127,0.004353455666469561,0.8947368421040308,0.0010687764943391668,0.002939183980371113
posterior_vector_mid,h048_support_q2regime,45,temperature_sample,7,0.0008217501894034742,0.0055530466313489495,0.9488721804498208,0.0010705299463533067,0.0029686595113653427
h012,h048_support_q2regime,75,temperature_sample,7,0.000938570558569166,0.0029701431151595934,0.8932330827055367,0.0010712783577039163,0.0034931261000033798
h048_q2_support_phase_q,h041_public_not_private,45,sample,10,0.00113857565569237,0.0038778650897615,0.9353383458633734,0.001071459770017477,0.003022000840878867
h048_q2_public_soft_q,h048_support_identity,59,sample,10,0.0011802498759363328,0.004737188399168977,0.8375939849612524,0.001076887025372733,0.0026994145758012598
h048_q2_coretail_q,h048_support_public_not_private,190,sample,10,0.0005492049789160556,0.002729935171862367,0.9278195488709026,0.001080708004764265,0.0025822785855111052
h012posterior,h048_support_identity_sharp,190,temperature_sample,7,0.0006587892780023012,0.003593668758550498,0.878195488720595,0.0010817662785302007,0.002530107755719574
h048_q2_coretail_q,h048_support_public,45,sample,10,0.0008176416460078581,0.006128861954316063,0.9233082706754201,0.001082677492702265,0.0031417691360386794
h041_route_private_tempered_q,h048_support_public,125,sample,10,0.0016347657041291199,0.0031522897874604588,0.8045112781943807,0.0010834320005187045,0.004831587528704254
h048_q2_coretail_q,h048_support_q2regime,45,sample,10,0.0013472092584014945,0.005145484499967443,0.8360902255627582,0.0010841142004694613,0.0037072230949783368
h012posterior,h048_core_tail_prior,45,temperature_sample,7,0.001695754219185144,0.005521964381760336,0.8270676691717932,0.0010843618458341716,0.004096399573107043
h048_q2_support_phase_q,h048_support_q2regime,45,sample,10,0.002245366748856447,0.00424555340759914,0.8541353383446884,0.0010848031628865862,0.0030973921957563166
h012posterior,h048_core_tail_prior,59,temperature_sample,7,0.0015560551061471837,0.00455931983007157,0.8481203007507115,0.001085651909080234,0.0025944104757878467
posterior_vector_mid,h048_support_identity_sharp,45,sample,10,0.0007196777216207101,0.0035757433753850856,0.8586466165401707,0.0010858908236380984,0.004039439582505175
h012,h041_memory_disagree_public,75,sample,10,0.0008678861018598614,0.002278392460121987,0.9037593984949958,0.001089004799159015,0.0029192749572228872
h012posterior,h041_memory_disagree_public,59,temperature_sample,7,0.0014192047542381549,0.004617428411052794,0.6646616541344229,0.0010891181507257806,0.0045877213584499385
h012,h048_support_q2regime,95,temperature_sample,7,0.0006415419739742854,0.004896387625577329,0.9278195488709023,0.0010924578623378856,0.0022010253136304694
h048_q2_support_phase_q,h048_support_identity,190,sample,10,0.0005630928917085978,0.0025397493883063883,0.9458646616528327,0.0010924798853600346,0.001740536425128449
h048_q2_coretail_q,h048_support_identity_sharp,190,sample,10,0.0009031584445442005,0.002406205355224034,0.9443609022543386,0.001092912456448067,0.001979259189545491
h048_q2_public_soft_q,h041_memory_disagree_public,95,sample,10,0.0010628970165096389,0.003221176745640014,0.9308270676678909,0.0010934317503198186,0.003528025534216649
h048_q2_public_soft_q,h048_support_identity,59,temperature_sample,7,0.0009249065064315789,0.0038643741458774658,0.8571428571416767,0.0011040066878827148,0.0014293633398108933
h041_route_private_tempered_q,h048_core_tail_prior,45,sample,10,0.0010548265802446867,0.005022114622892285,0.8902255639085485,0.0011049228254861071,0.004494602759105072
h048_q2_coretail_q,h041_public_not_private,45,temperature_sample,7,0.0015719234162690626,0.004486700611778894,0.6060150375931503,0.0011054794204833373,0.005744361854552504
h012posterior,h041_public_not_private,59,sample,10,0.001448052478456639,0.004930731214752037,0.8646616541341473,0.0011059651469857385,0.002368569720769884
h041_route_public_q,h048_support_public,95,sample,10,0.0013000740568048113,0.003056998542233056,0.9548872180437976,0.0011060675406582333,0.0016139645675794893
h012posterior,h041_memory_disagree_public,75,temperature_sample,7,0.0014558165061783006,0.003413956964972291,0.8135338345853456,0.0011067551399704116,0.005284410245804797
h048_q2_public_soft_q,h048_public_core_tail,125,sample,10,0.0007264490432765427,0.00419089731111425,0.8947368421040308,0.001106772492196268,0.0020794846704709474
h048_q2_support_phase_q,uniform,59,sample,10,0.0018070472350664348,0.005221479308055221,0.8781954887205952,0.0011085832481544373,0.0030474984194865436
h041_route_public_q,h048_support_identity_sharp,45,temperature_sample,7,0.0015481481619557449,0.003182622542068399,0.9323308270663853,0.0011100450971654554,0.002767153805508654
h048_q2_support_phase_q,h041_public_not_private,125,temperature_sample,7,0.000938364031953803,0.004300833182794448,0.947368421051327,0.001110943613168263,0.0025435265320226507
posterior_vector_mid,h048_public_core_tail,45,sample,10,0.0011920395420160813,0.0052233905237769876,0.9338345864648792,0.001112741320011512,0.00245340627618708
h048_q2_support_phase_q,h048_support_public_not_private,59,sample,10,0.000874677438276537,0.004881700110848021,0.9052631578934901,0.0011139301942334856,0.004277204907830323
h048_q2_public_soft_q,h048_core_tail_prior,125,sample,10,0.0012223617296566191,0.004471411812554714,0.8511278195477,0.0011149987678902016,0.0034905558055132223
