candidate_id,file,resolved_path,family,components,component_count,changed_cells_vs_h012,changed_rows_vs_h012,mean_abs_prob_move_h012,max_abs_prob_move_h012,mean_abs_logit_move_h012,max_abs_logit_move_h012,route_equation_delta_vs_h012,route_equation_delta_iqr,h012posterior_delta_vs_h012,h036world_delta_vs_h012,h048_world_delta_vs_h012,h048_world_iqr,full_known_action_pred_delta_median,full_known_action_pred_delta_p10,full_known_action_pred_delta_p90,full_known_action_margin_vs_h012_median,full_known_action_margin_vs_h012_p10,full_known_action_margin_vs_h012_p90,full_known_action_support_better_than_h012,full_known_action_model_count,pre_h012_action_pred_delta_median,pre_h012_action_pred_delta_p10,pre_h012_action_pred_delta_p90,pre_h012_action_margin_vs_h012_median,pre_h012_action_margin_vs_h012_p10,pre_h012_action_margin_vs_h012_p90,pre_h012_action_support_better_than_h012,pre_h012_action_model_count,h042_pre_h024_score,full_known_h024_pred_public_median,full_known_h024_pred_public_p10,full_known_h024_pred_public_p90,full_known_h024_margin_vs_h012_median,full_known_h024_margin_vs_h012_p10,full_known_h024_margin_vs_h012_p90,full_known_h024_support_better_than_h012,full_known_h024_model_count,pre_h012_h024_pred_public_median,pre_h012_h024_pred_public_p10,pre_h012_h024_pred_public_p90,pre_h012_h024_margin_vs_h012_median,pre_h012_h024_margin_vs_h012_p10,pre_h012_h024_margin_vs_h012_p90,pre_h012_h024_support_better_than_h012,pre_h012_h024_model_count,h025_score,pred_gain_top1200_sum,pred_gain_mean_moved,pred_positive_rate_moved,ood_abs_delta_rate,h042_score
h048_h042core_world_tail40_a0.66_0.34_c85_48759371,submission_h048_h042core_world_tail40_a0.66_0.34_c85_48759371.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail40_a0.66_0.34_c85_48759371.csv,h042core_world_tail40_a0.66_0.34,h042core_world_tail40_a0.66_0.34,2,85,85,0.0049248942839647735,0.048488496918805524,0.02229298615587588,0.2954686075418076,-0.00018000137642173775,0.0007773747477745365,8.749995803490816e-07,-2.0432634567247873e-05,-5.439791487449589e-05,0.0008993070419839387,-0.0002690435004114632,-0.00042467657149965703,0.00013747874008365608,-0.0002890833626220408,-0.0005644300634198774,0.0002778764083840999,0.8333333333333334,12,-0.0002367323092852744,-0.00033510083751797057,0.00018082149359462146,-5.666609913496535e-05,-0.0005168348830276419,0.0003267684399574625,0.5833333333333334,12,0.477224919093851,0.5742544380673256,0.5681858573163733,0.598173082710114,0.005949419332191785,6.152580924754237e-05,0.03003664151669112,0.08333333333333333,12,0.5814571486610471,0.5374692595300932,0.5973123432593331,0.0005550658464343883,-0.1278089923511569,0.03507781841082767,0.25,12,-1.925959468453911,1.925959468453911,0.02265834668769308,0.8,0.0,1.1243527508090616
h048_h042core_world_tail10_a0.78_0.34_c55_0df3562b,submission_h048_h042core_world_tail10_a0.78_0.34_c55_0df3562b.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail10_a0.78_0.34_c55_0df3562b.csv,h042core_world_tail10_a0.78_0.34,h042core_world_tail10_a0.78_0.34,2,55,55,0.005291704413820327,0.05640827282238181,0.023913960068352693,0.3491901725494082,-0.00019785321575073084,0.0009156910634115093,6.044903881290887e-06,-1.487572547000219e-05,-5.381184123225822e-05,0.0010779565631631812,-0.00021343919053354223,-0.0004266551839097774,0.0001154345751866867,-0.00022863909114963655,-0.000649681077661919,0.0002603002739121983,0.75,12,-0.00018178936214802762,-0.0003761336395489454,0.00010737017025863301,2.447725679867365e-05,-0.0005945572268298149,0.0002983604235233349,0.4166666666666667,12,1.2492313915857605,0.5742927821344513,0.5682235245112807,0.5987949563830685,0.005987763399317614,9.919300415494048e-05,0.030658515189645585,0.0,12,0.5815771178807743,0.5375670414146245,0.5975958749671115,0.000645179022258302,-0.12772332524071683,0.03538222102009978,0.25,12,-1.086937267842659,1.086937267842659,0.019762495778957435,0.7818181818181819,0.0,1.1277912621359225
h048_world_support_top75_a0.5_c75_d7e90a68,submission_h048_world_support_top75_a0.5_c75_d7e90a68.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_world_support_top75_a0.5_c75_d7e90a68.csv,world_support_top75_a0.5,world_support_top75_a0.5,1,75,75,0.003948634181563204,0.03750264228826794,0.01788186149584933,0.22383985419833818,-0.00014722753389224125,0.0005900373523501458,-2.976310226030159e-06,-2.159185962678042e-05,-5.0654842618391e-05,0.0006929268619638336,-0.0002419551815787853,-0.00038017498279312916,0.00024663011133063705,-0.0002441561814379989,-0.00044061823220167124,0.00022801145687778137,0.8333333333333334,12,-0.00025084336201586493,-0.00030434979589672833,0.0002841136700996958,-6.868223644613831e-05,-0.0003996864588793844,0.0002729340817078426,0.5833333333333334,12,0.45538025889967626,0.57425036501652,0.5681728718084363,0.5982327881051875,0.005945346281386321,4.8540301310562316e-05,0.030096346911764604,0.08333333333333333,12,0.5803373089888706,0.5373467403607967,0.5974262559373883,0.00043598006905049,-0.12886476517412646,0.03520335200817392,0.25,12,-1.6459819663778106,1.6459819663778106,0.021946426218370802,0.7733333333333333,0.0,1.1309061488673138
h048_world_support_top53_a0.58_c53_6bc631a2,submission_h048_world_support_top53_a0.58_c53_6bc631a2.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_world_support_top53_a0.58_c53_6bc631a2.csv,world_support_top53_a0.58,world_support_top53_a0.58,1,53,53,0.0038293173532845284,0.04305671614590323,0.017367668046829286,0.25965423087007267,-0.00015042740200468615,0.0006625716524916428,-1.3904156939705286e-06,-1.8704427569394782e-05,-6.355422372054211e-05,0.0008001607974965957,-0.00021731478176096122,-0.00028572189513268955,0.0002289599204712239,-0.00021119666238022562,-0.000449687420288791,0.00020600944293837464,0.75,12,-0.00022242837926381587,-0.00024284475726895453,0.0002697805318456332,-1.4734927250335296e-05,-0.00041076143440524294,0.0002348396360600514,0.5833333333333334,12,0.7379045307443364,0.5743959103103791,0.5681763468158433,0.5995927408858943,0.006090891575245394,5.201530871746796e-05,0.0314562996924714,0.08333333333333333,12,0.5821671258429504,0.5373737451131153,0.5991404000923839,0.0004592504671732667,-0.12720397639409675,0.03699805498303173,0.25,12,-1.054667441143113,1.054667441143113,0.01989938568194553,0.7735849056603774,0.0,1.132402912621359
h048_h042core_world_tail40_a0.78_0.06_c85_de52bf00,submission_h048_h042core_world_tail40_a0.78_0.06_c85_de52bf00.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail40_a0.78_0.06_c85_de52bf00.csv,h042core_world_tail40_a0.78_0.06,h042core_world_tail40_a0.78_0.06,2,85,85,0.005233733356898872,0.05640827282238181,0.023685178000777313,0.3491901725494082,-0.00019750988663965407,0.0009085881959775104,6.406409571189595e-06,-1.3851090601820027e-05,-5.667080817530207e-05,0.001044828087507981,-0.00028348368103951575,-0.0004369647119168641,0.00014710486812647143,-0.00031269996155698903,-0.0006492069314453192,0.00029810955659017257,0.8333333333333334,12,-0.000219297769750223,-0.0003779028602034121,0.00011062057610582699,-2.521555550205265e-05,-0.0005943385373209471,0.00034576878163430187,0.5,12,0.7827669902912622,0.5742924813296257,0.5682000474396613,0.5986370736398856,0.00598746259449201,7.571593253554721e-05,0.030500632446462696,0.08333333333333333,12,0.5814804223808628,0.5375576174271213,0.5974423677644662,0.0006389737610248969,-0.1277836375598878,0.03522266559369091,0.25,12,-1.9228157471823346,1.9228157471823346,0.022621361731556877,0.8,0.0,1.1328478964401294
h048_h042core_world_tail20_a0.92_0.06_c65_572a2356,submission_h048_h042core_world_tail20_a0.92_0.06_c65_572a2356.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail20_a0.92_0.06_c65_572a2356.csv,h042core_world_tail20_a0.92_0.06,h042core_world_tail20_a0.92_0.06,2,65,65,0.00609196706874393,0.06530560317851364,0.02761695356185081,0.411865331724943,-0.0002187160866991557,0.0010685266711406435,1.2774434716439986e-05,-9.520735482242775e-06,-5.028866707655162e-05,0.001240837212390892,-0.000235906712465107,-0.0005031349053252382,0.00015084471746532055,-0.0002564012958856934,-0.000762734894393702,0.00030413342632562844,0.75,12,-0.00017699237752735568,-0.00044678768347231957,1.6328906563571984e-05,3.5700850825745416e-05,-0.000698063197360331,0.00034789516241923483,0.4166666666666667,12,1.4157362459546923,0.5743064627018657,0.5682379616619865,0.5987050764295527,0.006001443966731912,0.00011363015486071104,0.03056863523612985,0.0,12,0.58138988291622,0.5376806108904276,0.597470371459516,0.0007550031452346895,-0.12786592415575854,0.03524972688720946,0.25,12,-1.4271908999967002,1.4271908999967002,0.021956783076872304,0.7846153846153846,0.0,1.1333737864077669
h048_h042core_world_tail40_a0.92_0.24_c85_bb21eb1a,submission_h048_h042core_world_tail40_a0.92_0.24_c85_bb21eb1a.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail40_a0.92_0.24_c85_bb21eb1a.csv,h042core_world_tail40_a0.92_0.24,h042core_world_tail40_a0.92_0.24,2,85,85,0.006447161576401578,0.06530560317851364,0.029253837127196952,0.411865331724943,-0.00022222653331842359,0.0010789097605860337,1.1724563289464192e-05,-1.3227339360667384e-05,-4.855568965150023e-05,0.001248524406903625,-0.00029140607919077473,-0.0005165503967772634,0.00017943688235981276,-0.0003329279767518671,-0.0007727664919545172,0.00034388413788220823,0.75,12,-0.0002121661871699659,-0.0004568201854735854,1.1361441861902473e-05,-3.451104560114708e-06,-0.0007071560405638146,0.00038310920944040954,0.5,12,0.9186893203883495,0.574305912948808,0.5682268098498601,0.5984271206327568,0.006000894213674168,0.00010247834273430235,0.03029067943933398,0.0,12,0.5814718836639708,0.5376842805388345,0.59738864340542,0.0007614768606736266,-0.12779472142404597,0.035156813982932016,0.25,12,-1.9067319623540755,1.9067319623540755,0.022432140733577355,0.788235294117647,0.0,1.1413430420711972
h048_world_support_top75_a0.92_c75_90658a45,submission_h048_world_support_top75_a0.92_c75_90658a45.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_world_support_top75_a0.92_c75_90658a45.csv,world_support_top75_a0.92,world_support_top75_a0.92,1,75,75,0.007225662494163501,0.06530560317851364,0.032902625152362745,0.411865331724943,-0.0002272150561706237,0.0010883202864717626,1.0602133906773862e-05,-1.9937749940568232e-05,-4.128909185904033e-05,0.0012732533923764866,-0.0002473590542814187,-0.0005501706149995438,0.00019730315847539163,-0.0002748836616294102,-0.0007984938207900623,0.00034302244410058666,0.75,12,-0.00018631258963922558,-0.00048662046296000795,-7.1837378092447914e-06,-1.3285991340714412e-06,-0.000730932216807016,0.0003943030951596389,0.5,12,0.9317961165048545,0.5743222245321844,0.568259357764697,0.5982261020002215,0.006017205797050729,0.0001350262575713024,0.030089660806798646,0.0,12,0.58034209542221,0.5377297355377747,0.5974363593491581,0.0008046422843536183,-0.128863805894546,0.035200426181153426,0.25,12,-1.6544486859589984,1.6544486859589984,0.022059315812786646,0.7733333333333333,0.0,1.1440129449838186
h048_world_support_top75_a0.58_c75_5dcce38e,submission_h048_world_support_top75_a0.58_c75_5dcce38e.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_world_support_top75_a0.58_c75_5dcce38e.csv,world_support_top75_a0.58,world_support_top75_a0.58,1,75,75,0.004575875085950459,0.04305671614590323,0.020742959335185225,0.25965423087007267,-0.00016551049984215072,0.0006848555378464443,-1.502265451148298e-06,-2.264639697789414e-05,-5.249376238527992e-05,0.0008034031662581425,-0.00025301258766136266,-0.00037146251450735217,0.00018512673556775626,-0.0002701091897021734,-0.0005053802877095251,0.0002538486218441814,0.8333333333333334,12,-0.00024282167046511208,-0.0003011124935181995,0.00022827552763315693,-5.7473366412515506e-05,-0.00046308307125645564,0.0002931963082791065,0.5833333333333334,12,0.448098705501618,0.5742641773531567,0.5681895540261445,0.598231752854587,0.005959158618022986,6.52225190186817e-05,0.030095311661164092,0.08333333333333333,12,0.5803382146652551,0.5374198639473474,0.5974282440923001,0.0005064203314805171,-0.12886454363695135,0.03520282394092899,0.25,12,-1.648801604667192,1.648801604667192,0.02198402139556256,0.8,0.0,1.1542071197411001
h048_h042core_world_tail28_a0.58_0.46_c73_37ca9e85,submission_h048_h042core_world_tail28_a0.58_0.46_c73_37ca9e85.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail28_a0.58_0.46_c73_37ca9e85.csv,h042core_world_tail28_a0.58_0.46,h042core_world_tail28_a0.58_0.46,2,73,73,0.0043902749822641455,0.04305671614590323,0.019862887203542505,0.25965423087007267,-0.00016430300545108455,0.0006899868689685066,-1.1981689134816503e-06,-2.116762805873758e-05,-5.367826655544839e-05,0.0007985272037662969,-0.00024754386811074846,-0.00035913845282724234,0.0001894989885991563,-0.0002612697688577862,-0.0004992799373229195,0.00024741443981599395,0.8333333333333334,12,-0.00023740775154863,-0.0002923776889211976,0.0002325671276417905,-4.899149015788473e-05,-0.00045724409824838083,0.0002865418315577578,0.5833333333333334,12,0.47309870550161814,0.5742698809260481,0.5681878524479601,0.5983557234229011,0.005964862190914411,6.352094083429406e-05,0.030219282229478197,0.08333333333333333,12,0.5803440012069216,0.5374116638102405,0.5974881376153746,0.0004981290432707897,-0.12880940906687954,0.03527066615970138,0.25,12,-1.5941209800087617,1.5941209800087617,0.02183727369875016,0.8082191780821918,0.0,1.1544498381877022
h048_h042core_world_tail6_a0.78_0.34_c51_01a1df6c,submission_h048_h042core_world_tail6_a0.78_0.34_c51_01a1df6c.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail6_a0.78_0.34_c51_01a1df6c.csv,h042core_world_tail6_a0.78_0.34,h042core_world_tail6_a0.78_0.34,2,51,51,0.005241952117092456,0.05640827282238181,0.023697756411142804,0.3491901725494082,-0.00019697356939552942,0.000921874345949492,5.9326011843924225e-06,-1.461381270181168e-05,-5.4004513869026635e-05,0.0010772085295060933,-0.00019362040559531193,-0.0004226241443923542,0.00010983565189628052,-0.00021598764087785594,-0.0006479814526129209,0.00025288392229644605,0.75,12,-0.00016870714791119169,-0.00037220724073190516,0.0001082192183329088,3.271047206051137e-05,-0.0005927916680710504,0.00029275933248008504,0.4166666666666667,12,1.3409789644012946,0.5742947006575616,0.5682244823737913,0.5988189609892657,0.005989681922427881,0.0001001508666655604,0.03068251979584279,0.0,12,0.581499651787887,0.5375655332591116,0.5975862620146272,0.0006432232810058558,-0.12777368043493742,0.03537281753146352,0.25,12,-0.9309868719652807,0.9309868719652807,0.018254644548338837,0.7647058823529411,0.0,1.1644417475728157
h048_h042core_world_tail10_a0.78_0.24_c55_6a6c437b,submission_h048_h042core_world_tail10_a0.78_0.24_c55_6a6c437b.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail10_a0.78_0.24_c55_6a6c437b.csv,h042core_world_tail10_a0.78_0.24,h042core_world_tail10_a0.78_0.24,2,55,55,0.005244776694882273,0.05640827282238181,0.02370928764226121,0.3491901725494082,-0.0001974832281956835,0.0009174853973924141,6.2363282679056655e-06,-1.4269179181702677e-05,-5.489226134990155e-05,0.0010662060494224866,-0.00021393905006853158,-0.0004241544304036421,0.00011433729093380168,-0.00022906409518776323,-0.0006482473622088443,0.00025951623276864323,0.75,12,-0.00018227527151914048,-0.00037383801116053873,0.00010840689843141732,2.555557541843341e-05,-0.0005931689245132175,0.00029717585297707303,0.4166666666666667,12,1.2953478964401295,0.5742886357859688,0.5682219978751746,0.5987762069003014,0.005983617050835055,9.766636804883212e-05,0.03063976570687854,0.0,12,0.5815505402356369,0.5375650425302948,0.597558968523574,0.0006432060121847605,-0.12773924958823224,0.03534461817525978,0.25,12,-1.0848419009336714,1.0848419009336714,0.019724398198794024,0.7818181818181819,0.0,1.1821601941747573
h048_h045_world_sieve_q0.68_a0.5_c24_fcb80ccc,submission_h048_h045_world_sieve_q0.68_a0.5_c24_fcb80ccc.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h045_world_sieve_q0.68_a0.5_c24_fcb80ccc.csv,h045_world_sieve_q0.68_a0.5,h045_world_sieve_q0.68_a0.5,1,24,24,0.001678261572798834,0.03750264228826794,0.007759407458414281,0.22383985419833818,-7.427153712991641e-05,0.0004405399109324357,-3.3123123614956188e-06,-1.2171519002434427e-05,-4.122461998300309e-05,0.0005411144405027893,-9.51797218633069e-05,-0.00011884336105346081,0.00043295429294631216,-9.061881653720828e-05,-0.0002148747994620565,0.00011276301156629719,0.75,12,-0.0001699827382447153,-0.00027485274710655085,0.00042763805558543273,2.5220504355892397e-05,-0.00019304366008993828,0.00017093299858065571,0.4166666666666667,12,1.229813915857605,0.5749134631277562,0.568171480909474,0.6040804423769316,0.006608444392622426,4.7149402348289904e-05,0.035954999965615665,0.0,12,0.5791884279926778,0.5372213081654302,0.6032270266091133,0.0003084309217419867,-0.12986682956299636,0.04132474076961385,0.25,12,-0.5346564800827633,0.5346564800827633,0.022277353336781807,0.7916666666666666,0.0,1.1989077669902912
h048_h042core_world_tail14_a0.66_0.16_c59_e5d0d399,submission_h048_h042core_world_tail14_a0.66_0.16_c59_e5d0d399.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail14_a0.66_0.16_c59_e5d0d399.csv,h042core_world_tail14_a0.66_0.16,h042core_world_tail14_a0.66_0.16,2,59,59,0.004450269521375339,0.048488496918805524,0.02009792747508868,0.2954686075418076,-0.00017568342047592745,0.0007744457581878821,2.226806186196169e-06,-1.590325212591774e-05,-5.754804443606478e-05,0.0009021944648284058,-0.00023410403799576946,-0.00035891190372300697,0.00014027403871093096,-0.0002464103296346441,-0.0005500644539813486,0.00024052545147622336,0.75,12,-0.00021649624028675322,-0.00031419204889117337,0.00018835204403282887,-3.803011933652123e-06,-0.0005035700387744415,0.0002682857636570219,0.5,12,0.937864077669903,0.5742669752558331,0.5681986991666559,0.5987018532174527,0.005961956520699474,7.436765953009462e-05,0.030565412024029837,0.0,12,0.5814694379924625,0.537461422625401,0.597477734973243,0.0005439226139584696,-0.12779391142114485,0.03526309908838566,0.25,12,-1.2297812358239468,1.2297812358239468,0.020843749759727925,0.8135593220338984,0.0,1.1991100323624595
h048_h042core_world_tail40_a0.92_0.46_c85_2a0a236f,submission_h048_h042core_world_tail40_a0.92_0.46_c85_2a0a236f.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail40_a0.92_0.46_c85_2a0a236f.csv,h042core_world_tail40_a0.92_0.46,h042core_world_tail40_a0.92_0.46,2,85,85,0.006818201437904983,0.06530560317851364,0.03096655245802777,0.411865331724943,-0.0002250321443179344,0.0010830694575617035,1.0834325180492029e-05,-1.6679383507272442e-05,-4.5249120996502294e-05,0.001253541576832099,-0.0002880689574273655,-0.0005302983397513856,0.00019005810068552483,-0.00033885946383666477,-0.0007838169681310617,0.00035028774091866254,0.75,12,-0.00021707969581516526,-0.0004696234165923817,3.46383822314792e-06,-1.1082490661013487e-05,-0.0007173658766085257,0.00039097943568499585,0.5833333333333334,12,0.7694579288025889,0.5742961429455851,0.5682337860656405,0.5981835148628892,0.005991124210451393,0.00010945455851468779,0.030047073669466386,0.0,12,0.5814605049242121,0.5376967585690018,0.5973221937058868,0.0007739145495408439,-0.12780779958335478,0.03508061670166038,0.25,12,-1.9197081429477232,1.9197081429477232,0.02258480168173791,0.788235294117647,0.0,1.2219255663430422
h048_h045_world_sieve_q0.55_a0.58_c34_483c9e20,submission_h048_h045_world_sieve_q0.55_a0.58_c34_483c9e20.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h045_world_sieve_q0.55_a0.58_c34_483c9e20.csv,h045_world_sieve_q0.55_a0.58,h045_world_sieve_q0.55_a0.58,1,34,34,0.002637270406148184,0.04305671614590323,0.012194194666738998,0.25965423087007267,-0.00010872971641046113,0.0005350312912275879,-1.2792601485040446e-06,-1.4037987115370908e-05,-6.13790249686476e-05,0.0006746662569751242,-0.00013556956998854366,-0.00018336487104161496,0.00033303847894268035,-0.0001394053954522738,-0.00033003792015660573,0.00015928573161790222,0.75,12,-0.00017626093217562588,-0.0002280035827504653,0.00037718481321238656,2.0432565427282168e-05,-0.0003001600198342318,0.00018266572717189224,0.4166666666666667,12,1.2214401294498383,0.5748527560976531,0.5681940401167656,0.6043344586240967,0.00654773736251929,6.970860963980697e-05,0.03620901621278081,0.0,12,0.5852945796269051,0.5373257033020813,0.6021431923211953,0.00041001437088039605,-0.1241329267591691,0.04015823647423458,0.25,12,-0.8225134789444516,0.8225134789444516,0.024191572910130927,0.8235294117647058,0.0,1.2406553398058253
h048_h045_world_sieve_q0.3_a0.78_c52_48ce46b4,submission_h048_h045_world_sieve_q0.3_a0.78_c52_48ce46b4.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h045_world_sieve_q0.3_a0.78_c52_48ce46b4.csv,h045_world_sieve_q0.3_a0.78,h045_world_sieve_q0.3_a0.78,1,52,52,0.005093587406582573,0.05640827282238181,0.02317145613339337,0.3491901725494082,-0.00018596998511155455,0.0008907194722700759,4.073075812517133e-06,-1.7416967340063724e-05,-6.928979700960975e-05,0.0010754735305328732,-0.00020739166638912392,-0.00038329416650240665,0.00010594505902283281,-0.00022109023124137258,-0.0006023623210394661,0.0002487171624362164,0.75,12,-0.00018779702343000096,-0.0003332943854792018,0.00014608722959554991,1.9621320863880652e-05,-0.0005499000634763823,0.00028408119079916823,0.4166666666666667,12,1.2096682847896438,0.5744128746191741,0.5682053047954722,0.5995235224164552,0.006107855884040447,8.097328834634211e-05,0.03138708122303237,0.0,12,0.5818044075590727,0.5375357229397483,0.5990624363365515,0.0006149304149920543,-0.12751644805973156,0.03691149248813087,0.25,12,-1.0279063494350673,1.0279063494350673,0.01976742979682822,0.7692307692307693,0.0,1.245509708737864
h048_h042core_world_tail28_a0.78_0.34_c73_f5860058,submission_h048_h042core_world_tail28_a0.78_0.34_c73_f5860058.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail28_a0.78_0.34_c73_f5860058.csv,h042core_world_tail28_a0.78_0.34,h042core_world_tail28_a0.78_0.34,2,73,73,0.005549118693909909,0.05640827282238181,0.02513845712272453,0.3491901725494082,-0.00020115413532460657,0.0009165836486769554,5.459320100634165e-06,-1.7450205821701134e-05,-5.486443185935864e-05,0.001048522838363445,-0.00026281627156847943,-0.0004414566881826289,0.00014277809890093904,-0.0002910927903516068,-0.0006595305442719774,0.0002955089207837895,0.75,12,-0.00021984704475704313,-0.0003888723142763454,0.00010211382964681767,-1.136421873478271e-05,-0.0006037933183680956,0.0003289768360748697,0.5833333333333334,12,0.7650889967637541,0.5742972260359774,0.5682176763715026,0.5985095198752948,0.0059922073008437104,9.334486437678759e-05,0.030373078681871845,0.0,12,0.5808197250301181,0.5375733402014491,0.5974824640037758,0.0006534660083472588,-0.1283804328674547,0.035262004811819264,0.25,12,-1.587268882149488,1.587268882149488,0.021743409344513534,0.7808219178082192,0.0,1.2529935275080908
h048_h042core_world_tail40_a0.58_0.1_c85_9ccf0c49,submission_h048_h042core_world_tail40_a0.58_0.1_c85_9ccf0c49.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail40_a0.58_0.1_c85_9ccf0c49.csv,h042core_world_tail40_a0.58_0.1,h042core_world_tail40_a0.58_0.1,2,85,85,0.003996108622066347,0.04305671614590323,0.018043228526754558,0.25965423087007267,-0.00016010192893011691,0.0006801942795088205,-1.3326965895105686e-07,-1.6833912989927552e-05,-5.630728100638528e-05,0.0007820815460593059,-0.0002496094774714708,-0.0004347051823910403,0.00020089482608946795,-0.00024749056219383007,-0.0004938290020441413,0.00024385477400819909,0.8333333333333334,12,-0.00024546657847796145,-0.0003354527328327323,0.00024297871316478878,-6.168616748903222e-05,-0.0004452931839322414,0.0003015714155242565,0.5833333333333334,12,0.49858414239482196,0.5742595375560271,0.568164427270731,0.5985299012670001,0.0059545188208934285,4.0095763605219056e-05,0.030393460073577173,0.08333333333333333,12,0.5814734687867869,0.5373879252370996,0.597407699503359,0.00047635728929285026,-0.12778977551688275,0.03518944231826692,0.25,12,-1.9158619769618856,1.9158619769618856,0.02253955267013983,0.8117647058823529,0.0,1.2631877022653721
h048_h042core_world_tail28_a0.58_0.06_c73_bbfd8fa1,submission_h048_h042core_world_tail28_a0.58_0.06_c73_bbfd8fa1.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail28_a0.58_0.06_c73_bbfd8fa1.csv,h042core_world_tail28_a0.58_0.06,h042core_world_tail28_a0.58_0.06,2,73,73,0.0039004129057389953,0.04305671614590323,0.017603612729327346,0.25965423087007267,-0.00015922828564479265,0.0006764979110317375,1.755747979325023e-07,-1.5882508904371183e-05,-5.701578680120929e-05,0.0007785802997997705,-0.0002408486390691059,-0.00036486286574513425,0.00020122774871892405,-0.00024076426530088985,-0.00048464511530250015,0.0002302164142265132,0.8333333333333334,12,-0.0002402415067593042,-0.00029565776445297125,0.00024335904825750293,-4.068986754841245e-05,-0.0004431819812220133,0.00027652384261706367,0.5,12,0.6366504854368932,0.5742606511667023,0.5681755339312093,0.5986773855875944,0.005955632431568547,5.120242408352961e-05,0.030540944394171553,0.08333333333333333,12,0.5813155807109655,0.5373895006811422,0.5974669227649425,0.00047593059052142284,-0.12793041829372886,0.035255481557173576,0.25,12,-1.5748214541161958,1.5748214541161958,0.021572896631728716,0.8082191780821918,0.0,1.264401294498382
h048_h042core_world_tail20_a0.66_0.24_c65_6befba36,submission_h048_h042core_world_tail20_a0.66_0.24_c65_6befba36.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail20_a0.66_0.24_c65_6befba36.csv,h042core_world_tail20_a0.66_0.24,h042core_world_tail20_a0.66_0.24,2,65,65,0.004554038769469962,0.048488496918805524,0.020572195099559914,0.2954686075418076,-0.00017666676145856668,0.0007752236168163283,1.7284132826344956e-06,-1.6721468564275404e-05,-5.4425333893599525e-05,0.0008865098415768999,-0.000248398241450779,-0.0003655742806628882,0.00013901396866168733,-0.0002552074781797895,-0.0005529271650253983,0.0002510803789443526,0.75,12,-0.0002200295728660099,-0.000317640962620693,0.00018708462580267288,-1.4273390272667892e-05,-0.0005062200101933903,0.00028236079021731823,0.5,12,0.7735436893203884,0.5742783399524101,0.5681994059536417,0.5986107455613179,0.005973321217276284,7.507444651592144e-05,0.030474304367895,0.0,12,0.5809673717883226,0.5374659913336739,0.597462902187828,0.0005491080725585351,-0.12824805327383632,0.03524680907162537,0.25,12,-1.438704639353896,1.438704639353896,0.02213391752852148,0.8153846153846154,0.0,1.2709546925566342
