action_id,route_id,row,subject_id,sleep_date,route_name,route_targets,mode,route_group,route_n_cells,action_cells,action_q2_cells,changed_cells,model_pred_delta_vs_h057,posterior_delta_vs_h057,hard_diag_delta_vs_h057,anti_h088_direction_rate,h057_positive_align_rate,selected_conflict_rate,selected_toxic_mean,selected_safe_cell_mean,mean_bad_same_rank,mean_h098_frontier_cell_score,max_h098_frontier_cell_score,assignment_route_score,h071_route_score,h071_route_rank,h071_novelty_rank,h071_shortcut_avoid_rank,Q1_cells,Q2_cells,Q3_cells,S1_cells,S2_cells,S3_cells,S4_cells,h099_route_score,basis_spec,basis_id,basis_alpha,basis_cap,basis_norm_l2,basis_norm_l1,h100_route_basis_pred_delta,h100_action_score,h102_bad_max_pos,h102_bad_mean_pos,h102_bad_weighted_pos,h102_h088_axis_cos,h102_good_max_cos,h102_good_mean_cos,h102_good_bad_margin,h102_shadow_ratio,h102_axis_score,h105_seed_priority,h106_vote_weight
r056_q1q3_subjective_conflict_invert,r056_q1q3_subjective,56,id02,2024-10-14,q1q3_subjective,"Q1,Q3",conflict_invert,conflict,2,1,0,1,-8.199900503876945e-07,1.3275881270975702e-06,1.7728137415064761e-06,1.0,1.0,1.0,0.4693714285714285,-0.0053579428571428,0.672,0.25314420571428575,0.25314420571428575,0.1711639492753623,0.5765159891005796,0.1245471014492753,0.46875,0.1263586956521739,0,0,1,0,0,0,0,0.374210558094085,basis_conflict_a052,basis_conflict_a052__r056_q1q3_subjective_conflict_invert,0.52,0.68,0.1428638660756768,0.1428638660756768,5.637557051587109e-06,0.5487670181401367,0.000983104158916572,4.91552079458286e-05,4.7591015693818016e-05,-0.00182935316210576,0.011097941677425779,0.0110511220173386,0.011050350661731961,233.1891498108442,0.7186850640594457,0.8067810279531108,1.0449613833108558
r235_s_stage_conflict_invert,r235_s_stage,235,id10,2024-08-18,s_stage,"S1,S2,S3,S4",conflict_invert,conflict,4,2,0,2,-7.227470430695325e-07,3.2734914896138757e-06,6.616790168690498e-06,1.0,1.0,1.0,0.7458285714285715,0.09324148571428564,0.3424285714285714,0.26419986285714286,0.2888579542857143,0.456526268115942,1.1481274808615998,0.4750905797101449,0.8054800724637681,0.1394927536231884,0,0,0,1,0,0,1,0.45631241433668807,basis_conflict_a052,basis_conflict_a052__r235_s_stage_conflict_invert,0.52,0.68,0.21234932620621574,0.3003017238269591,7.543230909489709e-06,0.6354619135021126,0.0017547775999556781,0.0001559938318255625,0.0001685943913482154,-0.000697590144268224,0.007150368339154135,0.007120202581857151,0.00698177394780592,42.411410430465615,0.7002363840220331,0.8064740641504571,1.0396269228089208
r151_full_state_counter_h088,r151_full_state,151,id06,2024-08-25,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,2,0,2,-3.257299904824715e-06,3.5928731445368045e-08,2.3965548531174915e-07,1.0,1.0,1.0,0.4635,0.11866702857142855,0.6911428571428572,0.48481501714285724,0.5168146514285716,0.6649864130434783,1.446434171771772,0.6526268115942029,0.9891304347826086,0.192481884057971,1,0,1,0,0,0,0,0.6685198168763629,basis_q2_counter_a050,basis_q2_counter_a050__r151_full_state_counter_h088,0.5,0.62,0.01707809465211772,0.024141908422855435,-3.962749897356362e-05,0.7807707680087655,0.005055481142697524,0.0035321237560263447,0.0035131121074922036,-0.0024090930023930317,0.0013826605112642013,0.001376827384993135,-0.002130451596228002,0.3935713052663989,0.6513506133540372,0.8057906273347931,1.1699343222342466
r056_q3_quality_conflict_invert,r056_q3_quality,56,id02,2024-10-14,q3_quality,Q3,conflict_invert,conflict,1,1,0,1,-8.199900503876945e-07,1.3275881270975702e-06,1.7728137415064761e-06,1.0,1.0,1.0,0.4693714285714285,-0.0053579428571428,0.672,0.25314420571428575,0.25314420571428575,0.1371014492753623,0.5943346839652798,0.1345108695652173,0.1526268115942029,0.1820652173913043,0,0,1,0,0,0,0,0.371144933094085,basis_conflict_a052,basis_conflict_a052__r056_q3_quality_conflict_invert,0.52,0.68,0.1428638660756768,0.1428638660756768,5.637557051587109e-06,0.5430954418326526,0.000983104158916572,4.91552079458286e-05,4.7591015693818016e-05,-0.00182935316210576,0.011097941677425779,0.0110511220173386,0.011050350661731961,233.1891498108442,0.7153428469719796,0.8052661496844002,1.0431923794785745
r144_nonq2_full_hybrid_route,r144_nonq2_full,144,id06,2024-08-14,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hybrid_route,tail,6,4,0,4,-2.49511229151911e-05,1.5096797822738664e-06,2.5927275576538045e-06,0.75,1.0,0.75,0.7658428571428573,0.27018022857142854,0.3275714285714285,0.5449414085714286,0.7918176,0.6059012681159419,1.4610522351996649,0.6612318840579711,0.9402173913043478,0.3029891304347826,0,0,1,1,1,0,1,0.7262282426797592,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r144_nonq2_full_hybrid_route,0.44,0.58,0.32907692092088453,0.570737433835522,-6.333917324966606e-06,0.7637120654334493,0.10842125291478681,0.10114182145019657,0.10005132279506493,-0.17668056391971856,0.21282065219716115,0.21192281087802078,0.11276932940209622,2.1271148059278215,0.711279972261116,0.8042135823779466,1.1418580799998035
r196_q3_quality_conflict_invert,r196_q3_quality,196,id08,2024-09-11,q3_quality,Q3,conflict_invert,conflict,1,1,0,1,-2.199359859800308e-06,3.892219266402051e-07,1.0329916747905566e-06,1.0,1.0,1.0,0.7481428571428572,-0.0831121142857143,0.5114285714285715,0.25553450285714285,0.25553450285714285,0.14375,0.5909937696795655,0.1322463768115942,0.1526268115942029,0.3057065217391304,0,0,1,0,0,0,0,0.4202565320729665,basis_conflict_a052,basis_conflict_a052__r196_q3_quality_conflict_invert,0.52,0.68,0.0787663418368911,0.0787663418368911,3.720086565578624e-06,0.6163489846970425,0.008359500098318907,0.0019180967120963962,0.0019691703286081556,-0.002613071282534961,0.007042290857559944,0.007012581054267619,0.005073120528951788,3.576271274748631,0.6529030059255441,0.8035221435012238,1.0247500205848254
r151_q_subjective_counter_h088,r151_q_subjective,151,id06,2024-08-25,q_subjective,"Q1,Q2,Q3",counter_h088,q2_route,3,2,0,2,-3.257299904824715e-06,3.5928731445368045e-08,2.3965548531174915e-07,1.0,1.0,1.0,0.4635,0.11866702857142855,0.6911428571428572,0.48481501714285724,0.5168146514285716,0.5505298913043478,1.2413931772111473,0.5375905797101449,0.5849184782608695,0.28125,1,0,1,0,0,0,0,0.6582187299198412,basis_q2_counter_a050,basis_q2_counter_a050__r151_q_subjective_counter_h088,0.5,0.62,0.01707809465211772,0.024141908422855435,-3.962749897356362e-05,0.7678637297447596,0.005055481142697524,0.0035321237560263447,0.0035131121074922036,-0.0024090930023930317,0.0013826605112642013,0.001376827384993135,-0.002130451596228002,0.3935713052663989,0.6429683437809789,0.8034281386062089,1.1658503494393275
r098_recovery_route_hybrid_route,r098_recovery_route,98,id04,2024-10-19,recovery_route,"Q1,S2,S3,S4",hybrid_route,tail,4,1,0,1,-3.940721131481806e-06,4.2754707995557125e-07,8.410051301178198e-07,1.0,1.0,1.0,0.7487428571428572,-0.0963236571428572,0.56,0.5486207771428572,0.5486207771428572,0.2111865942028985,0.5436796594368288,0.1123188405797101,0.7373188405797102,0.0638586956521739,0,0,0,0,0,0,1,0.5579927661407441,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r098_recovery_route_hybrid_route,0.44,0.58,0.07504204116682277,0.07504204116682277,3.608714922608415e-06,0.6797293654024852,0.010436021674208866,0.0023835875922359404,0.0024860341454894784,-0.001510479041184006,0.002437256403383411,0.0024269741799163493,-4.877774210606742e-05,0.9803789008395281,0.6329409284874179,0.8012144274120829,1.0178913950531228
r139_s14_edge_frontier_descent,r139_s14_edge,139,id06,2024-07-19,s14_edge,"S1,S4",frontier_descent,objective,2,1,0,1,-5.7206545627686445e-06,1.3198464862067797e-06,1.7105259544170406e-06,1.0,1.0,1.0,0.7513428571428572,-0.1207928,0.9548571428571428,0.4912916914285715,0.4912916914285715,0.1482699275362319,0.4946340711753823,0.0928442028985507,0.46875,0.0878623188405797,0,0,0,0,0,0,1,0.5488843700966111,basis_objective_a042,basis_objective_a042__r139_s14_edge_frontier_descent,0.42,0.56,0.16886012071637757,0.16886012071637757,6.8955942630703196e-06,0.5800263120020922,0.0,0.0,0.0,-0.014452590615752884,0.021810775864374667,0.02171876122401259,0.021810775864374667,21810775.864374664,0.7652484656508856,0.7986790570655673,1.05354305176831
r196_full_state_counter_h088,r196_full_state,196,id08,2024-09-11,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,1,0,1,-3.994129202209156e-06,2.612340611489034e-07,8.157239080421564e-07,1.0,1.0,1.0,0.4917428571428572,-0.0122389714285714,0.8971428571428571,0.4509399885714287,0.4509399885714287,0.4230344202898551,0.922396118077281,0.3170289855072464,0.9685235507246376,0.1458333333333333,1,0,0,0,0,0,0,0.6102994541981884,basis_q2_counter_a050,basis_q2_counter_a050__r196_full_state_counter_h088,0.5,0.62,0.04910422229902966,0.04910422229902966,2.83319238192554e-06,0.6983709583379771,0.010436021674208866,0.0023835875922359404,0.0024860341454894784,-0.001510479041184006,0.002437256403383411,0.0024269741799163493,-4.877774210606742e-05,0.9803789008395281,0.6562898091308266,0.7948741981192836,1.0209419555222374
r235_nonq2_full_hybrid_route,r235_nonq2_full,235,id10,2024-08-18,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hybrid_route,tail,6,1,0,1,4.168392224342121e-07,1.0907762204554004e-06,2.323949581751941e-06,1.0,1.0,1.0,0.7378571428571429,0.0760081142857142,0.5062857142857143,0.2888579542857143,0.2888579542857143,0.4486730072463768,1.065256188053414,0.421195652173913,0.9685235507246376,0.0960144927536231,0,0,0,0,0,0,1,0.3932984571882728,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r235_nonq2_full_hybrid_route,0.44,0.58,0.12627667807887263,0.12627667807887263,5.1412270519973855e-06,0.6175149382057931,0.0078172314215225,0.0025932890860027435,0.002605794123788822,-0.00045220596062634573,0.03478748260899744,0.01947193558966717,0.032181688485208616,13.35004517101732,0.6662612847243613,0.7930859616127784,1.0227504386098494
r136_q3_s_stage_frontier_descent,r136_q3_s_stage,136,id06,2024-07-16,q3_s_stage,"Q3,S1,S2,S3,S4",frontier_descent,objective,5,1,0,1,-4.680874431422523e-06,6.201691010119495e-07,8.890987840687796e-07,1.0,1.0,1.0,0.7216285714285715,-0.0966108571428571,0.8822857142857143,0.47814422857142863,0.47814422857142863,0.3516983695652174,0.8821600093492534,0.296195652173913,0.9026268115942028,0.1675724637681159,0,0,0,0,0,0,1,0.56383001099664,basis_objective_a042,basis_objective_a042__r136_q3_s_stage_frontier_descent,0.42,0.56,0.134564472488005,0.134564472488005,5.389207510027674e-06,0.6344902553302434,0.0045142685121745095,0.00022571342560872548,0.00021853088674323996,-0.0001621146293139173,0.00568476371804366,0.005660781009115199,0.00546623283130042,26.013428990904515,0.664383977660194,0.789759793894113,1.0203954003866167
r070_q2_s3_tail_counter_h088,r070_q2_s3_tail,70,id03,2024-09-16,q2_s3_tail,"Q2,S3",counter_h088,q2_route,2,1,0,1,-2.5406523807016378e-06,5.316662831284089e-09,-4.189193499235449e-09,1.0,1.0,1.0,0.4573714285714285,0.081622857142857,0.8954285714285715,0.38928577142857146,0.38928577142857146,0.0979121376811594,0.4025554757201814,0.056159420289855,0.3154438405797101,0.0566123188405797,0,0,0,0,0,1,0,0.5364991242435243,basis_q2_counter_a050,basis_q2_counter_a050__r070_q2_s3_tail_counter_h088,0.5,0.62,0.004365505762511019,0.004365505762511019,1.4960420589435952e-06,0.6575930426134413,0.07147000527297367,0.06409227277244478,0.06336960749256029,-0.12753506750261148,0.1537086523542058,0.15175216513563666,0.09033904486164551,2.42558942702402,0.7018893267408385,0.7895920443127655,1.0308046358594558
r101_q3_quality_hybrid_route,r101_q3_quality,101,id04,2024-10-24,q3_quality,Q3,hybrid_route,tail,1,1,0,1,-1.019362426430239e-05,2.5452576784388207e-06,3.78801120876271e-06,1.0,1.0,1.0,0.8043142857142858,-0.0305217142857143,0.832,0.5417878857142857,0.5417878857142857,0.0520471014492753,0.2735173411081368,0.0172101449275362,0.1526268115942029,0.0588768115942028,0,0,1,0,0,0,0,0.6193958249028837,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r101_q3_quality_hybrid_route,0.44,0.58,0.22244766175883154,0.22244766175883154,8.02012692423899e-06,0.590704752540807,0.0,0.0,0.0,-0.01234051912700259,0.03215247617038978,0.0311337860173988,0.03215247617038978,32152476.170389775,0.7586773405787766,0.788435491433724,1.0460691756506058
r061_q2_s3_tail_hybrid_route,r061_q2_s3_tail,61,id03,2024-08-19,q2_s3_tail,"Q2,S3",hybrid_route,tail,2,1,0,1,-4.060323294643618e-06,2.261546004412348e-06,2.2098766993969214e-06,1.0,1.0,1.0,0.4667142857142857,0.0456938285714285,0.9114285714285716,0.3732023542857143,0.3732023542857143,0.1471829710144927,0.4110710970434145,0.0602355072463768,0.46875,0.1182065217391304,0,0,0,0,0,1,0,0.45704521873110693,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r061_q2_s3_tail_hybrid_route,0.44,0.58,0.1696865525040127,0.1696865525040127,6.44034493965781e-06,0.5690344844817075,0.00032822617500416425,2.44476473611229e-05,2.7187119768729645e-05,-0.002021425020597442,0.011845507617313436,0.011795534148689897,0.011818320497544707,435.6868999428758,0.711938869540014,0.7834608269998711,1.030246338321133
r235_s14_edge_hybrid_route,r235_s14_edge,235,id10,2024-08-18,s14_edge,"S1,S4",hybrid_route,tail,2,1,0,1,4.168392224342121e-07,1.0907762204554004e-06,2.323949581751941e-06,1.0,1.0,1.0,0.7378571428571429,0.0760081142857142,0.5062857142857143,0.2888579542857143,0.2888579542857143,0.3907291666666667,1.1223921928144356,0.4569746376811594,0.46875,0.2730978260869565,0,0,0,0,0,0,1,0.3880835115360988,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r235_s14_edge_hybrid_route,0.44,0.58,0.12627667807887263,0.12627667807887263,5.1412270519973855e-06,0.6087742937258463,0.008359500098318907,0.0019180967120963962,0.0019691703286081556,-0.002613071282534961,0.007042290857559944,0.007012581054267619,0.005073120528951788,3.576271274748631,0.6546241493301557,0.7811021924513718,1.0129009676606981
r056_full_state_conflict_invert,r056_full_state,56,id02,2024-10-14,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",conflict_invert,conflict,7,1,0,1,-8.199900503876945e-07,1.3275881270975702e-06,1.7728137415064761e-06,1.0,1.0,1.0,0.4693714285714285,-0.0053579428571428,0.672,0.25314420571428575,0.25314420571428575,0.4335461956521738,0.9542438234519468,0.3365036231884058,0.9685235507246376,0.1689311594202898,0,0,1,0,0,0,0,0.397824960267998,basis_conflict_a052,basis_conflict_a052__r056_full_state_conflict_invert,0.52,0.68,0.1428638660756768,0.1428638660756768,5.637557051587109e-06,0.5886302931724808,0.004756959779421951,0.0003543507363583032,0.0003851946229568938,-1.5929137042155702e-05,0.0008300605895246583,0.0008265587550599523,0.00044486596656776454,2.154906598244363,0.6541755191306026,0.7779803065825066,1.0110583139769473
r216_full_state_conflict_invert,r216_full_state,216,id09,2024-09-07,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",conflict_invert,conflict,7,1,0,1,-1.8231101508046823e-06,2.056175948744197e-07,9.529739416959663e-08,1.0,1.0,1.0,0.4528285714285714,0.0221749714285713,0.5434285714285715,0.26142321142857144,0.26142321142857144,0.5169338768115942,1.1506815982628715,0.4773550724637681,0.9977355072463768,0.1000905797101449,0,0,1,0,0,0,0,0.45502544047301413,basis_conflict_a052,basis_conflict_a052__r216_full_state_conflict_invert,0.52,0.68,0.05133703194706661,0.05133703194706661,2.8999433527169063e-06,0.6875195294472617,0.004299398178799122,0.0032906051989235845,0.0032277787985976088,-0.0005836301877727042,0.00043387533096127473,0.0004320449108611999,-0.002793903467636334,0.13441912337074013,0.6027160434292548,0.7773192219502768,0.9962860642328436
r139_q3_quality_frontier_descent,r139_q3_quality,139,id06,2024-07-19,q3_quality,Q3,frontier_descent,objective,1,1,0,1,-5.011554279338542e-06,5.696000280258082e-07,9.846355346911922e-07,1.0,1.0,1.0,0.784,-0.1154598857142857,0.9617142857142856,0.44296686857142864,0.44296686857142864,0.0353623188405797,0.289523198250994,0.0203804347826086,0.0337409420289855,0.0072463768115942,0,0,1,0,0,0,0,0.519058342407615,basis_objective_a042,basis_objective_a042__r139_q3_quality_frontier_descent,0.42,0.56,0.0844323105008545,0.0844323105008545,4.34538851211213e-06,0.599532926182273,0.005282923080491878,0.0006018934752009179,0.0006530765579251957,-0.0007741538945234958,0.008077947970256903,0.008043868968117375,0.007424871412331707,12.369048472466666,0.6312299910948813,0.7770664639958779,1.0041309527042996
r139_q3_s_stage_frontier_descent,r139_q3_s_stage,139,id06,2024-07-19,q3_s_stage,"Q3,S1,S2,S3,S4",frontier_descent,objective,5,3,0,3,-1.4389950850052734e-05,1.8773771687249128e-06,2.6830921435999155e-06,0.6666666666666666,0.6666666666666666,1.0,0.7264952380952381,0.04281074285714287,0.6983809523809524,0.4467804457142858,0.4912916914285715,0.4465851449275362,1.0920874819659911,0.4384057971014493,0.8054800724637681,0.2721920289855072,0,0,1,0,0,1,1,0.6022392442661657,basis_objective_a042,basis_objective_a042__r139_q3_s_stage_frontier_descent,0.42,0.56,0.23236580413140187,0.38875944382462185,6.267092403794048e-06,0.5891552600398713,0.0,0.0,0.0,-0.007520074783886486,0.022100947315422965,0.02200770850853524,0.022100947315422965,22100947.315422963,0.7386331675217074,0.7769098063463438,1.0341176803965673
r136_recovery_route_hybrid_route,r136_recovery_route,136,id06,2024-07-16,recovery_route,"Q1,S2,S3,S4",hybrid_route,tail,4,1,0,1,-5.1011263010149795e-06,8.753090039166919e-07,1.1960235498289831e-06,1.0,1.0,1.0,0.7216285714285715,-0.0966108571428571,0.8822857142857143,0.47814422857142863,0.47814422857142863,0.2375317028985507,0.6170179022939716,0.1476449275362318,0.8054800724637681,0.0634057971014492,0,0,0,0,0,0,1,0.5241024994791947,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r136_recovery_route_hybrid_route,0.44,0.58,0.16047608876560418,0.16047608876560418,6.1646550003333946e-06,0.5987321454173156,0.0017135423687429892,0.0003926445504511448,0.00041915482968548886,-0.0075628743963516805,0.013911512315966306,0.0138528228493189,0.013492357486280818,33.18935663236446,0.6977233374437827,0.7739347262656189,1.0210266339303495
r143_q1q3_subjective_hybrid_route,r143_q1q3_subjective,143,id06,2024-08-13,q1q3_subjective,"Q1,Q3",hybrid_route,tail,2,2,0,2,8.914900288038187e-07,1.408856764008443e-07,5.771061383410236e-07,1.0,1.0,1.0,0.8200714285714287,0.05652142857142855,0.29899999999999993,0.3928021428571429,0.46207152000000007,0.3399954710144927,0.9797844869018596,0.3559782608695652,0.46875,0.4270833333333333,1,0,1,0,0,0,0,0.4892501486405037,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r143_q1q3_subjective_hybrid_route,0.44,0.58,0.05203073755911523,0.0641675754252335,4.09763984672584e-06,0.6967193834210452,0.004299398178799122,0.0032906051989235845,0.0032277787985976088,-0.0005836301877727042,0.00043387533096127473,0.0004320449108611999,-0.002793903467636334,0.13441912337074013,0.5681073953998622,0.7733027231740306,0.9843865684576782
r061_q2_s3_tail_conflict_invert,r061_q2_s3_tail,61,id03,2024-08-19,q2_s3_tail,"Q2,S3",conflict_invert,conflict,2,1,0,1,-4.344261520244463e-06,3.1140858739302114e-06,3.05302214982103e-06,1.0,1.0,1.0,0.4667142857142857,0.0456938285714285,0.9114285714285716,0.3732023542857143,0.3732023542857143,0.1471829710144927,0.4110710970434145,0.0602355072463768,0.46875,0.1182065217391304,0,0,0,0,0,1,0,0.4675936620909138,basis_conflict_a052,basis_conflict_a052__r061_q2_s3_tail_conflict_invert,0.52,0.68,0.20053865295928777,0.20053865295928777,7.364015574595696e-06,0.5562915291164192,0.0,0.0,0.0,-0.0014459689313898187,0.011427467238091939,0.011379257385553865,0.011427467238091939,11427467.238091938,0.7121733149863622,0.7722795826355789,1.02416229864575
r135_nonq2_full_positive_bridge,r135_nonq2_full,135,id06,2024-07-14,nonq2_full,"Q1,Q3,S1,S2,S3,S4",positive_bridge,nonq2_full,6,4,0,4,-2.728755361429457e-05,7.3252142581551735e-06,1.0462401434573966e-05,1.0,1.0,1.0,0.5790714285714286,-0.07010308571428567,0.8792857142857142,0.46356262000000004,0.5573068457142858,0.3991757246376812,0.967482991686945,0.3446557971014493,0.9026268115942028,0.1897644927536232,1,0,1,0,1,0,1,0.6396699139918999,basis_nonq2_positive_a038,basis_nonq2_positive_a038__r135_nonq2_full_positive_bridge,0.38,0.52,0.3802897669501784,0.7585800556370428,6.844102585302331e-06,0.6423701503137798,0.005770988195809253,0.00028854940979046266,0.0002793673359069817,-0.0007137660356690541,0.008621667567727627,0.008585294737824696,0.008342300231820645,30.86129120444878,0.6811616448565939,0.7710006956073682,1.0147756431438988
r151_q3_quality_conflict_invert,r151_q3_quality,151,id06,2024-08-25,q3_quality,Q3,conflict_invert,conflict,1,1,0,1,-1.646981676997237e-05,4.17712685577664e-06,5.543055591762064e-06,1.0,1.0,1.0,0.4653428571428571,0.0054983999999999,0.9222857142857144,0.4528153828571429,0.4528153828571429,0.0922599637681159,0.4870279411081368,0.0878623188405797,0.1526268115942029,0.0221920289855072,0,0,1,0,0,0,0,0.5792403260252397,basis_conflict_a052,basis_conflict_a052__r151_q3_quality_conflict_invert,0.52,0.68,0.3011836725881524,0.3011836725881524,-0.0007607060907815687,0.680870194554393,0.004299398178799122,0.0032906051989235845,0.0032277787985976088,-0.0005836301877727042,0.00043387533096127473,0.0004320449108611999,-0.002793903467636334,0.13441912337074013,0.5684354087239356,0.7685074945253123,1.502861960803419
r235_q3_s_stage_conflict_invert,r235_q3_s_stage,235,id10,2024-08-18,q3_s_stage,"Q3,S1,S2,S3,S4",conflict_invert,conflict,5,2,0,2,-7.227470430695325e-07,3.2734914896138757e-06,6.616790168690498e-06,1.0,1.0,1.0,0.7458285714285715,0.09324148571428564,0.3424285714285714,0.26419986285714286,0.2888579542857143,0.4467210144927536,1.088552480568833,0.4347826086956521,0.9026268115942028,0.108695652173913,0,0,0,1,0,0,1,0.4554299415106011,basis_conflict_a052,basis_conflict_a052__r235_q3_s_stage_conflict_invert,0.52,0.68,0.21234932620621574,0.3003017238269591,7.543230909489709e-06,0.6341195669158813,0.0078172314215225,0.0025932890860027435,0.002605794123788822,-0.00045220596062634573,0.03478748260899744,0.01947193558966717,0.032181688485208616,13.35004517101732,0.6530204763790332,0.760477671003478,1.0011084524380423
r110_recovery_route_conflict_invert,r110_recovery_route,110,id05,2024-10-02,recovery_route,"Q1,S2,S3,S4",conflict_invert,conflict,4,2,0,2,-5.786151803697896e-06,2.982454134158439e-06,5.681786796393957e-06,1.0,1.0,1.0,0.7435714285714285,-0.1188611428571428,0.5267142857142857,0.3780396857142857,0.47316624,0.1923505434782608,0.5018675451511145,0.0955615942028985,0.6632699275362319,0.181159420289855,1,0,0,0,0,0,1,0.5273086225194552,basis_conflict_a052,basis_conflict_a052__r110_recovery_route_conflict_invert,0.52,0.68,0.1989621704936885,0.28040352755573134,7.502120586805783e-06,0.6080744322805279,0.0050279649398270385,0.00026558748463415536,0.00030487033714038527,-9.59172099782663e-05,0.0016595041839672334,0.001652503117997979,0.001354633846826848,5.443293553054071,0.6283063836327842,0.7602343630039932,0.9940546870693758
r136_nonq2_full_hybrid_route,r136_nonq2_full,136,id06,2024-07-16,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hybrid_route,tail,6,1,0,1,-5.1011263010149795e-06,8.753090039166919e-07,1.1960235498289831e-06,1.0,1.0,1.0,0.7216285714285715,-0.0966108571428571,0.8822857142857143,0.47814422857142863,0.47814422857142863,0.3474139492753623,0.8465747798123487,0.2749094202898551,0.9685235507246376,0.1567028985507246,0,0,0,0,0,0,1,0.5339919016531077,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r136_nonq2_full_hybrid_route,0.44,0.58,0.16047608876560418,0.16047608876560418,6.1646550003333946e-06,0.6116873726588571,0.0050279649398270385,0.00026558748463415536,0.00030487033714038527,-9.59172099782663e-05,0.0016595041839672334,0.001652503117997979,0.001354633846826848,5.443293553054071,0.6329095995483031,0.7589302176993429,0.9946263076081635
r135_q3_quality_frontier_descent,r135_q3_quality,135,id06,2024-07-14,q3_quality,Q3,frontier_descent,objective,1,1,0,1,-1.0079337935672578e-05,1.187855227573532e-06,1.8815349288699204e-06,1.0,1.0,1.0,0.4927714285714286,-0.0398117714285714,0.9285714285714286,0.4524815657142857,0.4524815657142857,0.043659420289855,0.2478310553938511,0.0117753623188405,0.1526268115942029,0.0194746376811594,0,0,1,0,0,0,0,0.5886831616435538,basis_objective_a042,basis_objective_a042__r135_q3_quality_frontier_descent,0.42,0.56,0.15779257827978252,0.15779257827978252,5.708063627927139e-06,0.6073758565867594,0.0050279649398270385,0.00026558748463415536,0.00030487033714038527,-9.59172099782663e-05,0.0016595041839672334,0.001652503117997979,0.001354633846826848,5.443293553054071,0.6317847374446229,0.7588342135772251,0.9942585439519683
r135_q_subjective_counter_h088,r135_q_subjective,135,id06,2024-07-14,q_subjective,"Q1,Q2,Q3",counter_h088,q2_route,3,2,0,2,-8.899868284010484e-06,1.1120117646699315e-06,2.0649264815045023e-06,1.0,1.0,1.0,0.5090142857142858,-0.03980851428571425,0.9551428571428572,0.4410886342857143,0.4524815657142857,0.325018115942029,0.7594940300721094,0.2214673913043478,0.46875,0.1721014492753623,1,0,1,0,0,0,0,0.6461166849212873,basis_q2_counter_a050,basis_q2_counter_a050__r135_q_subjective_counter_h088,0.5,0.62,0.11498627614020941,0.16072451045782832,4.339052264443546e-06,0.6731765478723548,0.010436021674208866,0.0023835875922359404,0.0024860341454894784,-0.001510479041184006,0.002437256403383411,0.0024269741799163493,-4.877774210606742e-05,0.9803789008395281,0.6289646098213935,0.7579167950534587,0.9929643280293924
r136_full_state_conflict_invert,r136_full_state,136,id06,2024-07-16,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",conflict_invert,conflict,7,1,0,1,-5.574314309542312e-06,1.2175363205690833e-06,1.5965626021016945e-06,1.0,1.0,1.0,0.7216285714285715,-0.0966108571428571,0.8822857142857143,0.47814422857142863,0.47814422857142863,0.4763451086956521,1.030390829937597,0.3867753623188406,0.9891304347826086,0.2105978260869565,0,0,0,0,0,0,1,0.5614266294730699,basis_conflict_a052,basis_conflict_a052__r136_full_state_conflict_invert,0.52,0.68,0.1896535594502595,0.1896535594502595,7.0380956603214705e-06,0.6186886545743138,0.0045142685121745095,0.00022571342560872548,0.00021853088674323996,-0.0001621146293139173,0.00568476371804366,0.005660781009115199,0.00546623283130042,26.013428990904515,0.6514389767780832,0.7528616874919489,0.9964768416184352
r070_recovery_route_conflict_invert,r070_recovery_route,70,id03,2024-09-16,recovery_route,"Q1,S2,S3,S4",conflict_invert,conflict,4,1,0,1,-4.158298629193947e-06,2.195111069077399e-06,1.8250217288080524e-06,1.0,1.0,1.0,0.4573714285714285,0.081622857142857,0.8954285714285715,0.38928577142857146,0.38928577142857146,0.414411231884058,1.0621161808654005,0.4184782608695652,0.8054800724637681,0.2110507246376811,0,0,0,0,0,1,0,0.49561673728033273,basis_conflict_a052,basis_conflict_a052__r070_recovery_route_conflict_invert,0.52,0.68,0.16996124192234707,0.16996124192234707,6.44856742988394e-06,0.6116014257175847,0.003448168689765385,0.00034757577130625935,0.00037708759606338335,-2.6316599740807513e-05,0.0010658726599994588,0.00106137598871681,0.0006887850639360754,2.826584179756792,0.6449910848366555,0.752360304006183,0.9943956709576641
