candidate_id,family,k_rows,alpha,mode,target_rule,max_per_subject,max_abs_seed_distance,selected_rows,selected_row_count,changed_cells_vs_h057,changed_rows_vs_h057,q2_changed_vs_h057,posterior_delta_vs_h057,mean_h065_row_score,mean_h064_row_score,mean_phase_route_gain,pre_rows,post_rows,phase_balance,episode_near_rate,selected_subjects,h050_null_rows_selected,h062_overlap_rows,h063_overlap_rows,h064_overlap_rows,mean_targets_per_row,target_specificity,Q1_changed_vs_h057,Q2_changed_vs_h057,Q3_changed_vs_h057,S1_changed_vs_h057,S2_changed_vs_h057,S3_changed_vs_h057,S4_changed_vs_h057,file,resolved_path,posterior_rank,h065_rank,context_rank,overlap_strength,size_score,family_penalty,h065_score
h065_phase_graph_near_r36_phase_weighted_gainpos_a1p0_prob_d5998424,phase_graph_near,36,1.0,prob,phase_weighted_gainpos,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159,92,113,245,38,219,6,73,192,89,55,122,107",36,216,36,0,-0.00018169858374380844,0.8999599999999999,0.6234957116706983,0.007728434191372045,14,22,0.3888888888888889,1.0,10,0,17,28,25,6.0,0.5,36,0,36,36,36,36,36,submission_h065_phase_graph_near_r36_phase_weighted_gainpos_a1p0_prob_d5998424.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_graph_near_r36_phase_weighted_gainpos_a1p0_prob_d5998424.csv,0.8680555555555556,0.5023148148148148,0.5023148148148148,0.6481481481481481,0.9333333333333333,0.0,0.6378611111111112
h065_phase_graph_near_r36_phase_weighted_a1p0_prob_d5998424,phase_graph_near,36,1.0,prob,phase_weighted,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159,92,113,245,38,219,6,73,192,89,55,122,107",36,216,36,0,-0.00018169858374380844,0.8999599999999999,0.6234957116706983,0.007728434191372045,14,22,0.3888888888888889,1.0,10,0,17,28,25,6.0,0.5,36,0,36,36,36,36,36,submission_h065_phase_graph_near_r36_phase_weighted_a1p0_prob_d5998424.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_graph_near_r36_phase_weighted_a1p0_prob_d5998424.csv,0.8680555555555556,0.5023148148148148,0.5023148148148148,0.6481481481481481,0.9333333333333333,0.0,0.6378611111111112
h065_phase_h064_core_r25_phase_weighted_a1p15_logit_fe5dab50,phase_h064_core,36,1.15,logit,phase_weighted,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159,92",25,150,25,0,-0.0001417604937817735,0.9802976,0.6592361665904783,0.008461544966243904,10,15,0.4,1.0,10,0,15,21,25,6.0,0.5,25,0,25,25,25,25,25,submission_h065_phase_h064_core_r25_phase_weighted_a1p15_logit_fe5dab50.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_h064_core_r25_phase_weighted_a1p15_logit_fe5dab50.csv,0.6643518518518519,0.6134259259259259,0.6134259259259259,0.8133333333333334,0.75,0.0,0.6317870370370371
h065_phase_h064_core_r25_phase_weighted_gainpos_a1p15_logit_fe5dab50,phase_h064_core,36,1.15,logit,phase_weighted_gainpos,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159,92",25,150,25,0,-0.0001417604937817735,0.9802976,0.6592361665904783,0.008461544966243904,10,15,0.4,1.0,10,0,15,21,25,6.0,0.5,25,0,25,25,25,25,25,submission_h065_phase_h064_core_r25_phase_weighted_gainpos_a1p15_logit_fe5dab50.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_h064_core_r25_phase_weighted_gainpos_a1p15_logit_fe5dab50.csv,0.6643518518518519,0.6134259259259259,0.6134259259259259,0.8133333333333334,0.75,0.0,0.6317870370370371
h065_phase_h064_core_r25_phase_top4_a1p15_prob_95c13297,phase_h064_core,36,1.15,prob,phase_top4,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159,92",25,100,25,0,-0.00010971483290218497,0.9802976,0.6592361665904783,0.008461544966243904,10,15,0.4,1.0,10,0,15,21,25,4.0,1.0,15,0,10,0,25,25,25,submission_h065_phase_h064_core_r25_phase_top4_a1p15_prob_95c13297.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_h064_core_r25_phase_top4_a1p15_prob_95c13297.csv,0.25462962962962965,0.6134259259259259,0.6134259259259259,0.8133333333333334,0.6111111111111112,0.0,0.630537037037037
h065_phase_h064_core_r25_phase_weighted_gainpos_a1p15_prob_3de95ea8,phase_h064_core,36,1.15,prob,phase_weighted_gainpos,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159,92",25,150,25,0,-0.00014108529037073174,0.9802976,0.6592361665904783,0.008461544966243904,10,15,0.4,1.0,10,0,15,21,25,6.0,0.5,25,0,25,25,25,25,25,submission_h065_phase_h064_core_r25_phase_weighted_gainpos_a1p15_prob_3de95ea8.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_h064_core_r25_phase_weighted_gainpos_a1p15_prob_3de95ea8.csv,0.6550925925925926,0.6134259259259259,0.6134259259259259,0.8133333333333334,0.75,0.0,0.62975
h065_phase_h064_core_r25_phase_weighted_a1p15_prob_3de95ea8,phase_h064_core,36,1.15,prob,phase_weighted,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159,92",25,150,25,0,-0.00014108529037073174,0.9802976,0.6592361665904783,0.008461544966243904,10,15,0.4,1.0,10,0,15,21,25,6.0,0.5,25,0,25,25,25,25,25,submission_h065_phase_h064_core_r25_phase_weighted_a1p15_prob_3de95ea8.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_h064_core_r25_phase_weighted_a1p15_prob_3de95ea8.csv,0.6550925925925926,0.6134259259259259,0.6134259259259259,0.8133333333333334,0.75,0.0,0.62975
h065_phase_h064_core_r25_phase_top4_a0p75_logit_2915c224,phase_h064_core,36,0.75,logit,phase_top4,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159,92",25,100,25,0,-0.00010939163205454013,0.9802976,0.6592361665904783,0.008461544966243904,10,15,0.4,1.0,10,0,15,21,25,4.0,1.0,15,0,10,0,25,25,25,submission_h065_phase_h064_core_r25_phase_top4_a0p75_logit_2915c224.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_h064_core_r25_phase_top4_a0p75_logit_2915c224.csv,0.25,0.6134259259259259,0.6134259259259259,0.8133333333333334,0.6111111111111112,0.0,0.6295185185185185
h065_phase_graph_near_r39_phase_top4_a1p0_logit_458a1d03,phase_graph_near,48,1.0,logit,phase_top4,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159,92,113,245,38,219,6,73,192,89,55,122,107,153,137,104",39,156,39,0,-0.0001621270030348555,0.8796943589743589,0.615467298756763,0.007458051255351973,14,25,0.358974358974359,1.0,10,0,17,28,25,4.0,1.0,25,0,14,0,39,39,39,submission_h065_phase_graph_near_r39_phase_top4_a1p0_logit_458a1d03.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_graph_near_r39_phase_top4_a1p0_logit_458a1d03.csv,0.7962962962962963,0.2800925925925926,0.2800925925925926,0.5982905982905983,0.7666666666666666,0.0,0.6290541310541311
h065_phase_graph_near_r39_phase_top4_a1p0_prob_458a1d03,phase_graph_near,48,1.0,prob,phase_top4,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159,92,113,245,38,219,6,73,192,89,55,122,107,153,137,104",39,156,39,0,-0.0001621270030348553,0.8796943589743589,0.615467298756763,0.007458051255351973,14,25,0.358974358974359,1.0,10,0,17,28,25,4.0,1.0,25,0,14,0,39,39,39,submission_h065_phase_graph_near_r39_phase_top4_a1p0_prob_458a1d03.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_graph_near_r39_phase_top4_a1p0_prob_458a1d03.csv,0.7916666666666666,0.2800925925925926,0.2800925925925926,0.5982905982905983,0.7666666666666666,0.0,0.6280356125356126
h065_phase_h064_core_r24_phase_weighted_a0p75_prob_4693d9d0,phase_h064_core,24,0.75,prob,phase_weighted,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,144,24,0,-0.0001159928605456456,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,6.0,0.5,24,0,24,24,24,24,24,submission_h065_phase_h064_core_r24_phase_weighted_a0p75_prob_4693d9d0.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_h064_core_r24_phase_weighted_a0p75_prob_4693d9d0.csv,0.31712962962962965,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.7333333333333334,0.0,0.627787037037037
h065_phase_graph_near_r24_phase_weighted_gainpos_a0p75_prob_4693d9d0,phase_graph_near,24,0.75,prob,phase_weighted_gainpos,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,144,24,0,-0.0001159928605456456,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,6.0,0.5,24,0,24,24,24,24,24,submission_h065_phase_graph_near_r24_phase_weighted_gainpos_a0p75_prob_4693d9d0.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_graph_near_r24_phase_weighted_gainpos_a0p75_prob_4693d9d0.csv,0.31712962962962965,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.7333333333333334,0.0,0.627787037037037
h065_phase_graph_near_r24_phase_weighted_a0p75_prob_4693d9d0,phase_graph_near,24,0.75,prob,phase_weighted,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,144,24,0,-0.0001159928605456456,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,6.0,0.5,24,0,24,24,24,24,24,submission_h065_phase_graph_near_r24_phase_weighted_a0p75_prob_4693d9d0.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_graph_near_r24_phase_weighted_a0p75_prob_4693d9d0.csv,0.31712962962962965,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.7333333333333334,0.0,0.627787037037037
h065_phase_near_union_r24_phase_weighted_gainpos_a0p75_prob_4693d9d0,phase_near_union,24,0.75,prob,phase_weighted_gainpos,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,144,24,0,-0.0001159928605456456,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,6.0,0.5,24,0,24,24,24,24,24,submission_h065_phase_near_union_r24_phase_weighted_gainpos_a0p75_prob_4693d9d0.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_near_union_r24_phase_weighted_gainpos_a0p75_prob_4693d9d0.csv,0.31712962962962965,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.7333333333333334,0.0,0.627787037037037
h065_phase_near_union_r24_phase_weighted_a0p75_prob_4693d9d0,phase_near_union,24,0.75,prob,phase_weighted,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,144,24,0,-0.0001159928605456456,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,6.0,0.5,24,0,24,24,24,24,24,submission_h065_phase_near_union_r24_phase_weighted_a0p75_prob_4693d9d0.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_near_union_r24_phase_weighted_a0p75_prob_4693d9d0.csv,0.31712962962962965,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.7333333333333334,0.0,0.627787037037037
h065_phase_h064_core_r24_phase_weighted_gainpos_a0p75_prob_4693d9d0,phase_h064_core,24,0.75,prob,phase_weighted_gainpos,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159",24,144,24,0,-0.0001159928605456456,0.9859633333333333,0.6626167021643766,0.008421464987156785,10,14,0.4166666666666667,1.0,10,0,14,21,24,6.0,0.5,24,0,24,24,24,24,24,submission_h065_phase_h064_core_r24_phase_weighted_gainpos_a0p75_prob_4693d9d0.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_h064_core_r24_phase_weighted_gainpos_a0p75_prob_4693d9d0.csv,0.31712962962962965,0.8356481481481481,0.8356481481481481,0.8194444444444445,0.7333333333333334,0.0,0.627787037037037
h065_phase_h064_core_r25_phase_weighted_a1p0_logit_30acc40c,phase_h064_core,36,1.0,logit,phase_weighted,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159,92",25,150,25,0,-0.0001388216709336997,0.9802976,0.6592361665904783,0.008461544966243904,10,15,0.4,1.0,10,0,15,21,25,6.0,0.5,25,0,25,25,25,25,25,submission_h065_phase_h064_core_r25_phase_weighted_a1p0_logit_30acc40c.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_h064_core_r25_phase_weighted_a1p0_logit_30acc40c.csv,0.6458333333333334,0.6134259259259259,0.6134259259259259,0.8133333333333334,0.75,0.0,0.627712962962963
h065_phase_h064_core_r25_phase_weighted_gainpos_a1p0_logit_30acc40c,phase_h064_core,36,1.0,logit,phase_weighted_gainpos,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159,92",25,150,25,0,-0.0001388216709336997,0.9802976,0.6592361665904783,0.008461544966243904,10,15,0.4,1.0,10,0,15,21,25,6.0,0.5,25,0,25,25,25,25,25,submission_h065_phase_h064_core_r25_phase_weighted_gainpos_a1p0_logit_30acc40c.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_h064_core_r25_phase_weighted_gainpos_a1p0_logit_30acc40c.csv,0.6458333333333334,0.6134259259259259,0.6134259259259259,0.8133333333333334,0.75,0.0,0.627712962962963
h065_phase_h064_core_r25_phase_weighted_gainpos_a1p0_prob_f782b94f,phase_h064_core,36,1.0,prob,phase_weighted_gainpos,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159,92",25,150,25,0,-0.00013797465584622096,0.9802976,0.6592361665904783,0.008461544966243904,10,15,0.4,1.0,10,0,15,21,25,6.0,0.5,25,0,25,25,25,25,25,submission_h065_phase_h064_core_r25_phase_weighted_gainpos_a1p0_prob_f782b94f.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_h064_core_r25_phase_weighted_gainpos_a1p0_prob_f782b94f.csv,0.6365740740740741,0.6134259259259259,0.6134259259259259,0.8133333333333334,0.75,0.0,0.6256759259259259
h065_phase_h064_core_r25_phase_weighted_a1p0_prob_f782b94f,phase_h064_core,36,1.0,prob,phase_weighted,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159,92",25,150,25,0,-0.00013797465584622096,0.9802976,0.6592361665904783,0.008461544966243904,10,15,0.4,1.0,10,0,15,21,25,6.0,0.5,25,0,25,25,25,25,25,submission_h065_phase_h064_core_r25_phase_weighted_a1p0_prob_f782b94f.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_h064_core_r25_phase_weighted_a1p0_prob_f782b94f.csv,0.6365740740740741,0.6134259259259259,0.6134259259259259,0.8133333333333334,0.75,0.0,0.6256759259259259
h065_phase_graph_near_r36_phase_weighted_a0p75_logit_628041c5,phase_graph_near,36,0.75,logit,phase_weighted,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159,92,113,245,38,219,6,73,192,89,55,122,107",36,216,36,0,-0.00016327082831032045,0.8999599999999999,0.6234957116706983,0.007728434191372045,14,22,0.3888888888888889,1.0,10,0,17,28,25,6.0,0.5,36,0,36,36,36,36,36,submission_h065_phase_graph_near_r36_phase_weighted_a0p75_logit_628041c5.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_graph_near_r36_phase_weighted_a0p75_logit_628041c5.csv,0.8125,0.5023148148148148,0.5023148148148148,0.6481481481481481,0.9333333333333333,0.0,0.625638888888889
h065_phase_graph_near_r36_phase_weighted_gainpos_a0p75_logit_628041c5,phase_graph_near,36,0.75,logit,phase_weighted_gainpos,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159,92,113,245,38,219,6,73,192,89,55,122,107",36,216,36,0,-0.00016327082831032045,0.8999599999999999,0.6234957116706983,0.007728434191372045,14,22,0.3888888888888889,1.0,10,0,17,28,25,6.0,0.5,36,0,36,36,36,36,36,submission_h065_phase_graph_near_r36_phase_weighted_gainpos_a0p75_logit_628041c5.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_graph_near_r36_phase_weighted_gainpos_a0p75_logit_628041c5.csv,0.8125,0.5023148148148148,0.5023148148148148,0.6481481481481481,0.9333333333333333,0.0,0.625638888888889
