file,resolved_path,candidate_id,family,op,row_score,target_mask,k_rows,alpha,changed_cells_vs_h012,changed_rows_vs_h012,max_abs_prob_vs_h012,mean_abs_prob_vs_h012,route_ridge_margin_pred,route_et_margin_pred,route_mean_margin_pred,touched_rows
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_public_row_subset_outside_r13_a0.28_881ce195.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_public_row_subset_outside_r13_a0.28_881ce195.csv,row_add_complement_add_public_row_subset_outside_r13_a0.28,row_add_complement,add,public_row_subset,outside,13,0.28,16,9,0.004902852612884645,2.217516041750251e-05,0.035597939427926634,0.02738520442555802,0.031491571926742325,"188,140,205,43,70,143,87,150,147,65,148,145,151"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_public_row_subset_outside_r13_a0.16_fd60ace1.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_public_row_subset_outside_r13_a0.16_fd60ace1.csv,row_add_complement_add_public_row_subset_outside_r13_a0.16,row_add_complement,add,public_row_subset,outside,13,0.16,16,9,0.0027993957570630057,1.267440885280705e-05,0.03564480072390254,0.02737117071072556,0.03150798571731405,"188,140,205,43,70,143,87,150,147,65,148,145,151"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_add_relief_outside_r3_a0.45_33704a83.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_add_relief_outside_r3_a0.45_33704a83.csv,row_add_complement_add_add_relief_outside_r3_a0.45,row_add_complement,add,add_relief,outside,3,0.45,6,3,0.004350375037744381,5.341831986678575e-06,0.03585172945066313,0.027167471904732877,0.03150960067769801,"176,234,32"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_public_row_subset_outside_r13_a0.08_d38c4e3b.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_public_row_subset_outside_r13_a0.08_d38c4e3b.csv,row_add_complement_add_public_row_subset_outside_r13_a0.08,row_add_complement,add,public_row_subset,outside,13,0.08,16,9,0.0013989442934826957,6.338147799600022e-06,0.035676050066338144,0.027349829245464963,0.03151293965590155,"188,140,205,43,70,143,87,150,147,65,148,145,151"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_whole_q_whole_q_memory_conflict_all_r8_a0.18_8aee0e0f.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_whole_q_whole_q_memory_conflict_all_r8_a0.18_8aee0e0f.csv,row_whole_q_whole_q_memory_conflict_all_r8_a0.18,row_whole_q,whole_q,memory_conflict,all,8,0.18,56,8,0.005486396349998479,5.933180407523265e-05,0.035847749742151866,0.027185148053432497,0.03151644889779218,"144,143,44,135,147,148,150,128"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_memory_conflict_outside_r21_a0.08_4751edcd.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_memory_conflict_outside_r21_a0.08_4751edcd.csv,row_add_complement_add_memory_conflict_outside_r21_a0.08,row_add_complement,add,memory_conflict,outside,21,0.08,16,14,0.0014621600714808114,4.8500205074022256e-06,0.035719258945579674,0.02734982924546496,0.03153454409552232,"144,143,44,135,147,148,150,128,233,208,142,1,124,65,226,43,146,141,167,14,163"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_neg_total_changed_r5_a0.08_2f801dca.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_neg_total_changed_r5_a0.08_2f801dca.csv,row_rollback_support_rollback_neg_total_changed_r5_a0.08,row_rollback_support,rollback,neg_total,changed,5,0.08,22,5,0.003985566864430745,2.4108207976745875e-05,0.03604429121326494,0.027026300565375985,0.03153529588932046,"176,234,32,13,193"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_whole_q_whole_q_memory_conflict_all_r8_a0.1_3e88838a.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_whole_q_whole_q_memory_conflict_all_r8_a0.1_3e88838a.csv,row_whole_q_whole_q_memory_conflict_all_r8_a0.1,row_whole_q,whole_q,memory_conflict,all,8,0.1,56,8,0.0030593717675573284,3.3101668563504905e-05,0.035904164304178116,0.027185148053432504,0.03154465617880531,"144,143,44,135,147,148,150,128"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_memory_conflict_outside_r21_a0.16_3c8c7faf.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_memory_conflict_outside_r21_a0.16_3c8c7faf.csv,row_add_complement_add_memory_conflict_outside_r21_a0.16,row_add_complement,add,memory_conflict,outside,21,0.16,16,14,0.0029257252460002103,9.701849216807866e-06,0.035734796783464196,0.02735606976188398,0.03154543327267409,"144,143,44,135,147,148,150,128,233,208,142,1,124,65,226,43,146,141,167,14,163"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_whole_q_whole_q_add_relief_all_r5_a0.1_165f9a1f.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_whole_q_whole_q_add_relief_all_r5_a0.1_165f9a1f.csv,row_whole_q_whole_q_add_relief_all_r5_a0.1,row_whole_q,whole_q,add_relief,all,5,0.1,35,5,0.0021292691757358595,1.603676935114045e-05,0.03598816739687295,0.02711558666130951,0.031551877029091235,"176,234,32,13,193"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_memory_conflict_changed_r5_a0.08_2dcd6a0e.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_memory_conflict_changed_r5_a0.08_2dcd6a0e.csv,row_rollback_support_rollback_memory_conflict_changed_r5_a0.08,row_rollback_support,rollback,memory_conflict,changed,5,0.08,35,5,0.0052665650104424255,3.7220148912989056e-05,0.03609951614914235,0.027007142757814916,0.031553329453478635,"144,143,44,135,147"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_neg_total_changed_r3_a0.16_b971a0ac.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_neg_total_changed_r3_a0.16_b971a0ac.csv,row_rollback_support_rollback_neg_total_changed_r3_a0.16,row_rollback_support,rollback,neg_total,changed,3,0.16,15,3,0.005776083426064893,2.8621681741883746e-05,0.03612325818815787,0.026988379037925118,0.03155581861304149,"176,234,32"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_rollback_relief_changed_r5_a0.16_3c011636.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_rollback_relief_changed_r5_a0.16_3c011636.csv,row_rollback_support_rollback_rollback_relief_changed_r5_a0.16,row_rollback_support,rollback,rollback_relief,changed,5,0.16,27,5,0.011489355201460771,5.996781122644558e-05,0.035973123332336134,0.027144774475380825,0.03155894890385848,"50,225,203,196,180"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_memory_conflict_outside_r21_a0.28_16daf0bf.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_memory_conflict_outside_r21_a0.28_16daf0bf.csv,row_add_complement_add_memory_conflict_outside_r21_a0.28,row_add_complement,add,memory_conflict,outside,21,0.28,16,14,0.005123654174086778,1.6982916508234246e-05,0.035758110249698355,0.027373337494528853,0.03156572387211361,"144,143,44,135,147,148,150,128,233,208,142,1,124,65,226,43,146,141,167,14,163"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_memory_conflict_changed_r3_a0.28_2f28132d.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_memory_conflict_changed_r3_a0.28_2f28132d.csv,row_rollback_support_rollback_memory_conflict_changed_r3_a0.28,row_rollback_support,rollback,memory_conflict,changed,3,0.28,21,3,0.01872549808449575,7.12239580731998e-05,0.036347363464743626,0.026784430407141617,0.031565896935942625,"144,143,44"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_add_relief_outside_r5_a0.16_c4ba3985.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_add_relief_outside_r5_a0.16_c4ba3985.csv,row_add_complement_add_add_relief_outside_r5_a0.16,row_add_complement,add,add_relief,outside,5,0.16,13,5,0.00207852432767075,5.057643445393104e-06,0.03604664617230654,0.02711502673395589,0.031580836453131214,"176,234,32,13,193"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_whole_q_whole_q_memory_conflict_all_r8_a0.05_58eedc63.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_whole_q_whole_q_memory_conflict_all_r8_a0.05_58eedc63.csv,row_whole_q_whole_q_memory_conflict_all_r8_a0.05,row_whole_q,whole_q,memory_conflict,all,8,0.05,56,8,0.001533237172129942,1.6595482191975e-05,0.035939496260333784,0.02723948971469771,0.031589492987515747,"144,143,44,135,147,148,150,128"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_combo_route_rollback_add_neg_total_all_r8_a0.08_2af66634.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_combo_route_rollback_add_neg_total_all_r8_a0.08_2af66634.csv,row_combo_route_rollback_add_neg_total_all_r8_a0.08,row_combo_route,rollback_add,neg_total,all,8,0.08,56,8,0.004599434189608398,4.9277881633702955e-05,0.03597209840037931,0.027211174720095217,0.031591636560237266,"176,234,32,13,193,62,30,159"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_public_row_subset_outside_r8_a0.45_80cc9073.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_public_row_subset_outside_r8_a0.45_80cc9073.csv,row_add_complement_add_public_row_subset_outside_r8_a0.45,row_add_complement,add,public_row_subset,outside,8,0.45,14,7,0.007888333289348626,3.266482940488657e-05,0.035800394703068214,0.02739091285181735,0.03159565377744278,"188,140,205,43,70,143,87,150"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_memory_conflict_outside_r21_a0.45_3332fd76.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_memory_conflict_outside_r21_a0.45_3332fd76.csv,row_add_complement_add_memory_conflict_outside_r21_a0.45,row_add_complement,add,memory_conflict,outside,21,0.45,16,14,0.008242543216902543,2.730440996626915e-05,0.03579115175529678,0.02740081098419647,0.031595981369746624,"144,143,44,135,147,148,150,128,233,208,142,1,124,65,226,43,146,141,167,14,163"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_add_relief_outside_r3_a0.28_6de2b7e8.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_add_relief_outside_r3_a0.28_6de2b7e8.csv,row_add_complement_add_add_relief_outside_r3_a0.28,row_add_complement,add,add_relief,outside,3,0.28,6,3,0.002706369934375008,3.324895796282685e-06,0.036025521563206334,0.02716747190473288,0.03159649673396961,"176,234,32"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_public_row_subset_outside_r8_a0.28_a2bc5ee6.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_public_row_subset_outside_r8_a0.28_a2bc5ee6.csv,row_add_complement_add_public_row_subset_outside_r8_a0.28,row_add_complement,add,public_row_subset,outside,8,0.28,14,7,0.004902852612884645,2.032868179804865e-05,0.0358507430995271,0.02734287965212733,0.03159681137582721,"188,140,205,43,70,143,87,150"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_whole_q_whole_q_add_relief_all_r3_a0.18_008303f9.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_whole_q_whole_q_add_relief_all_r3_a0.18_008303f9.csv,row_whole_q_whole_q_add_relief_all_r3_a0.18,row_whole_q,whole_q,add_relief,all,3,0.18,21,3,0.0027808507210732025,1.582263308882064e-05,0.036040813975435404,0.027167471904732874,0.03160414294008414,"176,234,32"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_whole_q_whole_q_add_relief_all_r5_a0.05_b5dbd0a0.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_whole_q_whole_q_add_relief_all_r5_a0.05_b5dbd0a0.csv,row_whole_q_whole_q_add_relief_all_r5_a0.05,row_whole_q,whole_q,add_relief,all,5,0.05,35,5,0.0010651525144135254,8.021935814576299e-06,0.036100634005463476,0.027113367635003955,0.03160700082023372,"176,234,32,13,193"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_combo_route_rollback_add_neg_total_all_r5_a0.16_50c2e8bd.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_combo_route_rollback_add_neg_total_all_r5_a0.16_50c2e8bd.csv,row_combo_route_rollback_add_neg_total_all_r5_a0.16,row_combo_route,rollback_add,neg_total,all,5,0.16,35,5,0.00798496267375337,5.337926977668764e-05,0.036077161968270405,0.027146866005331814,0.03161201398680111,"176,234,32,13,193"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_public_row_subset_outside_r8_a0.16_6c7f073d.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_public_row_subset_outside_r8_a0.16_6c7f073d.csv,row_add_complement_add_public_row_subset_outside_r8_a0.16,row_add_complement,add,public_row_subset,outside,8,0.16,14,7,0.0027993957570630057,1.1617879188034648e-05,0.03588630034922949,0.027343603017402386,0.031614951683315934,"188,140,205,43,70,143,87,150"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_public_row_subset_outside_r8_a0.08_ce6eedac.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_public_row_subset_outside_r8_a0.08_ce6eedac.csv,row_add_complement_add_public_row_subset_outside_r8_a0.08,row_add_complement,add,public_row_subset,outside,8,0.08,14,7,0.0013989442934826957,5.809416992486763e-06,0.0359100130228594,0.027322261552141788,0.031616137287500595,"188,140,205,43,70,143,87,150"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_lock_cost_high_changed_r34_a0.45_4778ff18.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_lock_cost_high_changed_r34_a0.45_4778ff18.csv,row_rollback_support_rollback_lock_cost_high_changed_r34_a0.45,row_rollback_support,rollback,lock_cost_high,changed,34,0.45,144,34,0.04235153588543006,0.0012256960052187428,0.036334497848948884,0.026903430489137785,0.031618964169043334,"178,157,204,202,208,126,6,120,86,96,80,220,165,11,156,205,33,169,89,2,7,216,67,243,49,154,217,201,3,240,100,166,152,218"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_rollback_relief_changed_r5_a0.08_79036898.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_rollback_relief_changed_r5_a0.08_79036898.csv,row_rollback_support_rollback_rollback_relief_changed_r5_a0.08,row_rollback_support,rollback,rollback_relief,changed,5,0.08,27,5,0.005715671094715158,2.9899107303043332e-05,0.036022803662771316,0.02722648081121667,0.031624642236993995,"50,225,203,196,180"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_combo_route_rollback_add_neg_total_all_r3_a0.16_a27ad653.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_combo_route_rollback_add_neg_total_all_r3_a0.16_a27ad653.csv,row_combo_route_rollback_add_neg_total_all_r3_a0.16,row_combo_route,rollback_add,neg_total,all,3,0.16,21,3,0.005776083426064893,3.052205550051974e-05,0.03611449925148179,0.027136979189155887,0.03162573922031884,"176,234,32"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_neg_total_changed_r3_a0.08_1ec503a2.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_neg_total_changed_r3_a0.08_1ec503a2.csv,row_rollback_support_rollback_neg_total_changed_r3_a0.08,row_rollback_support,rollback,neg_total,changed,3,0.08,15,3,0.002886688572061258,1.4267320301976178e-05,0.03620169813325769,0.027081072887483945,0.031641385510370816,"176,234,32"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_rollback_relief_changed_r3_a0.45_057fa78c.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_rollback_support_rollback_rollback_relief_changed_r3_a0.45_057fa78c.csv,row_rollback_support_rollback_rollback_relief_changed_r3_a0.45,row_rollback_support,rollback,rollback_relief,changed,3,0.45,17,3,0.030628236077928195,0.00010539413183048632,0.036216098498497704,0.02707977553979537,0.03164793701914653,"50,225,203"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_add_relief_outside_r5_a0.08_6788d7ff.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_add_relief_outside_r5_a0.08_6788d7ff.csv,row_add_complement_add_add_relief_outside_r5_a0.08,row_add_complement,add,add_relief,outside,5,0.08,13,5,0.0010394786380716337,2.5293045655237726e-06,0.03619376734466026,0.027115985331725937,0.0316548763381931,"176,234,32,13,193"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_whole_q_whole_q_add_relief_all_r3_a0.1_83340fcb.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_whole_q_whole_q_add_relief_all_r3_a0.1_83340fcb.csv,row_whole_q_whole_q_add_relief_all_r3_a0.1,row_whole_q,whole_q,add_relief,all,3,0.1,21,3,0.0015452606102279165,8.79894750991956e-06,0.03614642002377561,0.027167300512822935,0.031656860268299274,"176,234,32"
hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_add_relief_outside_r3_a0.16_27d9b78f.csv,/Users/kbsoo/Downloads/cl2/hitl/h034_rowvector_route_translator_jepa/submission_h034_row_add_complement_add_add_relief_outside_r3_a0.16_27d9b78f.csv,row_add_complement_add_add_relief_outside_r3_a0.16,row_add_complement,add,add_relief,outside,3,0.16,6,3,0.0015462766043564669,1.9003737586468703e-06,0.036148199994252436,0.027167471904732877,0.03165783594949266,"176,234,32"
