split,seed,source,model,k,n,C,blend_w,logloss,auc,base_loss
chrono,chrono_last_25,combo_existing_dayflat,select_pca,64.0,16.0,0.003,1.0,0.6643453485861889,0.6983164983164983,0.5654303625714235
chrono,chrono_last_25,combo_existing_dayflat,select_pca,64.0,32.0,0.001,1.0,0.7075577473469309,0.6845117845117845,0.5654303625714235
chrono,chrono_last_25,combo_existing_dayflat,select_pca,64.0,32.0,0.003,1.0,0.6879594835240671,0.6905723905723906,0.5654303625714235
chrono,chrono_last_25,combo_existing_dayflat,pls_logit,64.0,4.0,0.001,1.0,0.6837629172932158,0.6592592592592592,0.5654303625714235
chrono,chrono_last_25,combo_existing_dayflat,pls_logit,64.0,4.0,0.003,1.0,0.670109066756753,0.662962962962963,0.5654303625714235
chrono,chrono_last_25,combo_existing_dayflat,pls_logit,64.0,8.0,0.001,1.0,0.6851634859563726,0.6589225589225588,0.5654303625714235
chrono,chrono_last_25,combo_existing_dayflat,pls_logit,64.0,8.0,0.003,1.0,0.6741236396019019,0.6636363636363637,0.5654303625714235
chrono,chrono_last_25,combo_existing_dayflat,pls_logit,64.0,12.0,0.001,1.0,0.6873548792709447,0.6505050505050506,0.5654303625714235
chrono,chrono_last_25,combo_existing_dayflat,pls_logit,64.0,12.0,0.003,1.0,0.6813897066734111,0.6552188552188553,0.5654303625714235
chrono,chrono_last_25,combo_existing_dayflat,select_pca,96.0,8.0,0.001,1.0,0.679208765333199,0.7026936026936027,0.5654303625714235
chrono,chrono_last_25,combo_existing_dayflat,select_pca,96.0,8.0,0.003,1.0,0.6618042838453204,0.7057239057239056,0.5654303625714235
chrono,chrono_last_25,combo_existing_dayflat,select_pca,96.0,16.0,0.001,1.0,0.6799514282547547,0.6673400673400673,0.5654303625714235
chrono,chrono_last_25,combo_existing_dayflat,select_pca,96.0,16.0,0.003,1.0,0.6640938599280256,0.6666666666666666,0.5654303625714235
chrono,chrono_last_25,combo_existing_dayflat,select_pca,96.0,32.0,0.001,1.0,0.7041831854650804,0.6542087542087542,0.5654303625714235
chrono,chrono_last_25,combo_existing_dayflat,select_pca,96.0,32.0,0.003,1.0,0.6813733577539441,0.662962962962963,0.5654303625714235
chrono,chrono_last_25,combo_existing_dayflat,pls_logit,96.0,4.0,0.001,1.0,0.6817034231750766,0.6670033670033669,0.5654303625714235
chrono,chrono_last_25,combo_existing_dayflat,pls_logit,96.0,4.0,0.003,1.0,0.665531079568712,0.6673400673400673,0.5654303625714235
chrono,chrono_last_25,combo_existing_dayflat,pls_logit,96.0,8.0,0.001,1.0,0.680952592988476,0.6845117845117845,0.5654303625714235
chrono,chrono_last_25,combo_existing_dayflat,pls_logit,96.0,8.0,0.003,1.0,0.66432990597446,0.6838383838383839,0.5654303625714235
chrono,chrono_last_25,combo_existing_dayflat,pls_logit,96.0,12.0,0.001,1.0,0.6825029580127481,0.6801346801346801,0.5654303625714235
chrono,chrono_last_25,combo_existing_dayflat,pls_logit,96.0,12.0,0.003,1.0,0.669346277883252,0.6838383838383839,0.5654303625714235
chrono,chrono_last_25,existing_no_flat,raw_blend_base,32.0,,0.001,0.1,0.5663767434848855,0.7202020202020202,0.5654303625714235
chrono,chrono_last_25,existing_no_flat,raw_blend_base,32.0,,0.001,0.2,0.5674292807780121,0.7161616161616161,0.5654303625714235
chrono,chrono_last_25,existing_no_flat,raw_blend_base,32.0,,0.001,0.3,0.5686145715305039,0.7097643097643098,0.5654303625714235
chrono,chrono_last_25,existing_no_flat,raw_blend_base,32.0,,0.001,0.4,0.5699709443278325,0.7131313131313131,0.5654303625714235
chrono,chrono_last_25,existing_no_flat,raw_blend_base,32.0,,0.001,0.5,0.5715565699080754,0.7141414141414142,0.5654303625714235
chrono,chrono_last_25,existing_no_flat,raw_blend_base,32.0,,0.001,0.7,0.5758692797639671,0.7164983164983165,0.5654303625714235
chrono,chrono_last_25,existing_no_flat,raw_blend_base,32.0,,0.003,0.1,0.5646324571962644,0.7255892255892256,0.5654303625714235
chrono,chrono_last_25,existing_no_flat,raw_blend_base,32.0,,0.003,0.2,0.5639269922494817,0.7279461279461279,0.5654303625714235
chrono,chrono_last_25,existing_no_flat,raw_blend_base,32.0,,0.003,0.3,0.5633113887402614,0.7286195286195287,0.5654303625714235
chrono,chrono_last_25,existing_no_flat,raw_blend_base,32.0,,0.003,0.4,0.5627835923625525,0.7292929292929293,0.5654303625714235
chrono,chrono_last_25,existing_no_flat,raw_blend_base,32.0,,0.003,0.5,0.5623419917330283,0.7319865319865321,0.5654303625714235
chrono,chrono_last_25,existing_no_flat,raw_blend_base,32.0,,0.003,0.7,0.5617127880614232,0.7333333333333334,0.5654303625714235
chrono,chrono_last_25,existing_no_flat,select_pca_blend_base,64.0,16.0,0.003,0.1,0.5726488711552967,0.7252525252525253,0.5654303625714235
chrono,chrono_last_25,existing_no_flat,select_pca_blend_base,64.0,16.0,0.003,0.2,0.5801885124727174,0.7276094276094276,0.5654303625714235
chrono,chrono_last_25,existing_no_flat,select_pca_blend_base,64.0,16.0,0.003,0.3,0.5880707971152794,0.7282828282828282,0.5654303625714235
chrono,chrono_last_25,existing_no_flat,select_pca_blend_base,64.0,16.0,0.003,0.4,0.5963203430191653,0.7265993265993265,0.5654303625714235
chrono,chrono_last_25,existing_no_flat,select_pca_blend_base,64.0,16.0,0.003,0.5,0.604965577297593,0.7242424242424241,0.5654303625714235
chrono,chrono_last_25,existing_no_flat,select_pca_blend_base,64.0,16.0,0.003,0.7,0.6235819488066828,0.7255892255892256,0.5654303625714235
chrono,chrono_last_25,existing_no_flat,pls_logit_blend_base,64.0,8.0,0.003,0.1,0.5738140114763433,0.7296296296296296,0.5654303625714235
chrono,chrono_last_25,existing_no_flat,pls_logit_blend_base,64.0,8.0,0.003,0.2,0.5826137022811495,0.7313131313131312,0.5654303625714235
chrono,chrono_last_25,existing_no_flat,pls_logit_blend_base,64.0,8.0,0.003,0.3,0.5918596499281156,0.7303030303030303,0.5654303625714235
chrono,chrono_last_25,existing_no_flat,pls_logit_blend_base,64.0,8.0,0.003,0.4,0.6015865277012549,0.7323232323232322,0.5654303625714235
chrono,chrono_last_25,existing_no_flat,pls_logit_blend_base,64.0,8.0,0.003,0.5,0.6118343156427551,0.7276094276094276,0.5654303625714235
chrono,chrono_last_25,existing_no_flat,pls_logit_blend_base,64.0,8.0,0.003,0.7,0.6340858523819476,0.7299663299663299,0.5654303625714235
chrono,chrono_last_25,combo_existing_dayflat,raw_blend_base,32.0,,0.001,0.1,0.5653343128063542,0.7222222222222222,0.5654303625714235
chrono,chrono_last_25,combo_existing_dayflat,raw_blend_base,32.0,,0.001,0.2,0.5652394592470691,0.7225589225589225,0.5654303625714235
chrono,chrono_last_25,combo_existing_dayflat,raw_blend_base,32.0,,0.001,0.3,0.5651458012478701,0.7228956228956229,0.5654303625714235
chrono,chrono_last_25,combo_existing_dayflat,raw_blend_base,32.0,,0.001,0.4,0.5650533382002492,0.7235690235690236,0.5654303625714235
chrono,chrono_last_25,combo_existing_dayflat,raw_blend_base,32.0,,0.001,0.5,0.5649620695329152,0.7232323232323232,0.5654303625714235
chrono,chrono_last_25,combo_existing_dayflat,raw_blend_base,32.0,,0.001,0.7,0.5647831132402287,0.7242424242424242,0.5654303625714235
chrono,chrono_last_30,existing_base_cfg,basecfg,,,,0.0,0.5802634611478777,0.6894934333958723,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,raw,20.0,,0.001,1.0,0.5802634611478777,0.6894934333958723,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,raw,20.0,,0.003,1.0,0.5852382300215027,0.6880863039399624,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,raw,20.0,,0.01,1.0,0.5974692336894695,0.6871482176360225,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,raw,32.0,,0.001,1.0,0.5792195686326991,0.6822232645403377,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,raw,32.0,,0.003,1.0,0.5885780159386969,0.6833958724202627,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,raw,32.0,,0.01,1.0,0.60842165626946,0.6855065666041275,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,raw,48.0,,0.001,1.0,0.6002811453820781,0.6805816135084428,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,raw,48.0,,0.003,1.0,0.6102471542941682,0.6852720450281427,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,raw,48.0,,0.01,1.0,0.6382954385557542,0.6852720450281425,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,raw,64.0,,0.001,1.0,0.6017650655612833,0.6784709193245778,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,raw,64.0,,0.003,1.0,0.6172037296861841,0.6803470919324579,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,raw,64.0,,0.01,1.0,0.6562908824891509,0.6791744840525328,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,select_pca,48.0,8.0,0.001,1.0,0.6927002830771505,0.4931988742964353,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,select_pca,48.0,8.0,0.003,1.0,0.6961247993090363,0.49390243902439024,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,select_pca,48.0,16.0,0.001,1.0,0.6901504898022537,0.4638836772983115,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,select_pca,48.0,16.0,0.003,1.0,0.6888391027215841,0.4795966228893058,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,select_pca,48.0,32.0,0.001,1.0,0.7044895760551275,0.5128986866791745,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,select_pca,48.0,32.0,0.003,1.0,0.6941568184552563,0.5110225140712946,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,pls_logit,48.0,4.0,0.001,1.0,0.6870775903169112,0.5593339587242026,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,pls_logit,48.0,4.0,0.003,1.0,0.6782535841090213,0.5668386491557224,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,pls_logit,48.0,8.0,0.001,1.0,0.686376772357823,0.577157598499062,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,pls_logit,48.0,8.0,0.003,1.0,0.6765655183796443,0.5888836772983114,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,pls_logit,48.0,12.0,0.001,1.0,0.6857830578909432,0.5886491557223263,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,pls_logit,48.0,12.0,0.003,1.0,0.6756181274250989,0.5947467166979362,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,select_pca,64.0,8.0,0.001,1.0,0.6875068137373789,0.48874296435272047,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,select_pca,64.0,8.0,0.003,1.0,0.6812195597553004,0.5058630393996247,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,select_pca,64.0,16.0,0.001,1.0,0.6862363659608841,0.4983583489681051,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,select_pca,64.0,16.0,0.003,1.0,0.6785306844204768,0.5060975609756098,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,select_pca,64.0,32.0,0.001,1.0,0.7038950587472859,0.525093808630394,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,select_pca,64.0,32.0,0.003,1.0,0.693224640179204,0.5445590994371482,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,pls_logit,64.0,4.0,0.001,1.0,0.6840574102945098,0.6034240150093808,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,pls_logit,64.0,4.0,0.003,1.0,0.6719232129140479,0.6090525328330206,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,pls_logit,64.0,8.0,0.001,1.0,0.6847324173871483,0.5785647279549718,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,pls_logit,64.0,8.0,0.003,1.0,0.6735583502201816,0.5870075046904315,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,pls_logit,64.0,12.0,0.001,1.0,0.6853807510953974,0.5759849906191369,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,pls_logit,64.0,12.0,0.003,1.0,0.6755428954698951,0.5816135084427768,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,select_pca,96.0,8.0,0.001,1.0,0.681987983435746,0.6676829268292683,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,select_pca,96.0,8.0,0.003,1.0,0.6678822265664565,0.6676829268292683,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,select_pca,96.0,16.0,0.001,1.0,0.6822884484815437,0.6264071294559099,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,select_pca,96.0,16.0,0.003,1.0,0.6693764285840156,0.623358348968105,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,select_pca,96.0,32.0,0.001,1.0,0.6825241496392572,0.6599437148217636,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,select_pca,96.0,32.0,0.003,1.0,0.6712056179207244,0.6540806754221389,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,pls_logit,96.0,4.0,0.001,1.0,0.6875853656774786,0.5612101313320825,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,pls_logit,96.0,4.0,0.003,1.0,0.6795085645284215,0.5649624765478424,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,pls_logit,96.0,8.0,0.001,1.0,0.6882636621405483,0.5344746716697937,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,pls_logit,96.0,8.0,0.003,1.0,0.6820492278064708,0.5422138836772983,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,pls_logit,96.0,12.0,0.001,1.0,0.6896678649929606,0.5583958724202626,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,pls_logit,96.0,12.0,0.003,1.0,0.6871841403355247,0.5659005628517823,0.5802634611478777
chrono,chrono_last_30,combo_existing_dayflat,raw,20.0,,0.001,1.0,0.6727376685075526,0.6153846153846154,0.5802634611478777
chrono,chrono_last_30,combo_existing_dayflat,raw,20.0,,0.003,1.0,0.6593282104516883,0.6125703564727956,0.5802634611478777
chrono,chrono_last_30,combo_existing_dayflat,raw,20.0,,0.01,1.0,0.649113334743092,0.6254690431519699,0.5802634611478777
chrono,chrono_last_30,combo_existing_dayflat,raw,32.0,,0.001,1.0,0.5845827119082064,0.6817542213883677,0.5802634611478777
chrono,chrono_last_30,combo_existing_dayflat,raw,32.0,,0.003,1.0,0.5958702086572286,0.6817542213883677,0.5802634611478777
chrono,chrono_last_30,combo_existing_dayflat,raw,32.0,,0.01,1.0,0.6162089656412654,0.6801125703564728,0.5802634611478777
chrono,chrono_last_30,combo_existing_dayflat,raw,48.0,,0.001,1.0,0.5767289906981913,0.6995778611632271,0.5802634611478777
chrono,chrono_last_30,combo_existing_dayflat,raw,48.0,,0.003,1.0,0.5869940928460239,0.699108818011257,0.5802634611478777
chrono,chrono_last_30,combo_existing_dayflat,raw,48.0,,0.01,1.0,0.6152958596050824,0.6986397748592871,0.5802634611478777
chrono,chrono_last_30,combo_existing_dayflat,raw,64.0,,0.001,1.0,0.6038836654925112,0.6772983114446528,0.5802634611478777
chrono,chrono_last_30,combo_existing_dayflat,raw,64.0,,0.003,1.0,0.6171389079556673,0.6765947467166978,0.5802634611478777
chrono,chrono_last_30,combo_existing_dayflat,raw,64.0,,0.01,1.0,0.6467298548571017,0.6812851782363978,0.5802634611478777
chrono,chrono_last_30,combo_existing_dayflat,select_pca,48.0,8.0,0.001,1.0,0.6866714392441141,0.5143058161350844,0.5802634611478777
chrono,chrono_last_30,combo_existing_dayflat,select_pca,48.0,8.0,0.003,1.0,0.6781835744960116,0.5204033771106942,0.5802634611478777
chrono,chrono_last_30,combo_existing_dayflat,select_pca,48.0,16.0,0.001,1.0,0.6859439289542614,0.5021106941838649,0.5802634611478777
chrono,chrono_last_30,combo_existing_dayflat,select_pca,48.0,16.0,0.003,1.0,0.6779975388073353,0.5124296435272044,0.5802634611478777
chrono,chrono_last_30,combo_existing_dayflat,select_pca,48.0,32.0,0.001,1.0,0.6859439289542616,0.5021106941838649,0.5802634611478777
chrono,chrono_last_30,combo_existing_dayflat,select_pca,48.0,32.0,0.003,1.0,0.6779975388073359,0.5124296435272044,0.5802634611478777
chrono,chrono_last_30,combo_existing_dayflat,pls_logit,48.0,4.0,0.001,1.0,0.6866580928874926,0.5811444652908068,0.5802634611478777
chrono,chrono_last_30,combo_existing_dayflat,pls_logit,48.0,4.0,0.003,1.0,0.6767917485079101,0.5898217636022515,0.5802634611478777
chrono,chrono_last_30,combo_existing_dayflat,pls_logit,48.0,8.0,0.001,1.0,0.6861897295500843,0.5710600375234521,0.5802634611478777
chrono,chrono_last_30,combo_existing_dayflat,pls_logit,48.0,8.0,0.003,1.0,0.6759499089873252,0.5769230769230769,0.5802634611478777
chrono,chrono_last_30,combo_existing_dayflat,pls_logit,48.0,12.0,0.001,1.0,0.6866669882164144,0.5586303939962477,0.5802634611478777
chrono,chrono_last_30,combo_existing_dayflat,pls_logit,48.0,12.0,0.003,1.0,0.6769916739804923,0.5715290806754221,0.5802634611478777
chrono,chrono_last_30,combo_existing_dayflat,select_pca,64.0,8.0,0.001,1.0,0.687459646212793,0.5396341463414634,0.5802634611478777
chrono,chrono_last_30,combo_existing_dayflat,select_pca,64.0,8.0,0.003,1.0,0.6799289421989687,0.5560506566604128,0.5802634611478777
chrono,chrono_last_30,combo_existing_dayflat,select_pca,64.0,16.0,0.001,1.0,0.6865093600748751,0.549718574108818,0.5802634611478777
chrono,chrono_last_30,combo_existing_dayflat,select_pca,64.0,16.0,0.003,1.0,0.6781999358775282,0.5614446529080676,0.5802634611478777
chrono,chrono_last_30,combo_existing_dayflat,select_pca,64.0,32.0,0.001,1.0,0.7039777044339868,0.5682457786116322,0.5802634611478777
chrono,chrono_last_30,combo_existing_dayflat,select_pca,64.0,32.0,0.003,1.0,0.6916543068566663,0.5811444652908068,0.5802634611478777
chrono,chrono_last_30,combo_existing_dayflat,pls_logit,64.0,4.0,0.001,1.0,0.6873412959868751,0.5551125703564729,0.5802634611478777
chrono,chrono_last_30,combo_existing_dayflat,pls_logit,64.0,4.0,0.003,1.0,0.6794019237424656,0.5593339587242027,0.5802634611478777
chrono,chrono_last_30,combo_existing_dayflat,pls_logit,64.0,8.0,0.001,1.0,0.6890092349218945,0.5504221388367729,0.5802634611478777
chrono,chrono_last_30,combo_existing_dayflat,pls_logit,64.0,8.0,0.003,1.0,0.6840594514988194,0.5586303939962477,0.5802634611478777
chrono,chrono_last_30,combo_existing_dayflat,pls_logit,64.0,12.0,0.001,1.0,0.6900060365714951,0.5286116322701688,0.5802634611478777
chrono,chrono_last_30,combo_existing_dayflat,pls_logit,64.0,12.0,0.003,1.0,0.6875951868697908,0.5375234521575984,0.5802634611478777
chrono,chrono_last_30,combo_existing_dayflat,select_pca,96.0,8.0,0.001,1.0,0.6838071003895559,0.6402439024390245,0.5802634611478777
chrono,chrono_last_30,combo_existing_dayflat,select_pca,96.0,8.0,0.003,1.0,0.6715584072421529,0.6432926829268293,0.5802634611478777
chrono,chrono_last_30,combo_existing_dayflat,select_pca,96.0,16.0,0.001,1.0,0.6847597681889924,0.5827861163227016,0.5802634611478777
chrono,chrono_last_30,combo_existing_dayflat,select_pca,96.0,16.0,0.003,1.0,0.6748293429436463,0.5844277673545966,0.5802634611478777
chrono,chrono_last_30,combo_existing_dayflat,select_pca,96.0,32.0,0.001,1.0,0.6983234444850723,0.6449343339587241,0.5802634611478777
chrono,chrono_last_30,combo_existing_dayflat,select_pca,96.0,32.0,0.003,1.0,0.6793227804879549,0.6477485928705441,0.5802634611478777
chrono,chrono_last_30,combo_existing_dayflat,pls_logit,96.0,4.0,0.001,1.0,0.6869935957946497,0.5574577861163227,0.5802634611478777
chrono,chrono_last_30,combo_existing_dayflat,pls_logit,96.0,4.0,0.003,1.0,0.6781656274257752,0.5626172607879926,0.5802634611478777
chrono,chrono_last_30,combo_existing_dayflat,pls_logit,96.0,8.0,0.001,1.0,0.6875426320514878,0.550891181988743,0.5802634611478777
chrono,chrono_last_30,combo_existing_dayflat,pls_logit,96.0,8.0,0.003,1.0,0.6796627173593923,0.5586303939962477,0.5802634611478777
chrono,chrono_last_30,combo_existing_dayflat,pls_logit,96.0,12.0,0.001,1.0,0.688679329458542,0.6055347091932458,0.5802634611478777
chrono,chrono_last_30,combo_existing_dayflat,pls_logit,96.0,12.0,0.003,1.0,0.6836756028433197,0.6055347091932458,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,raw_blend_base,32.0,,0.001,0.1,0.5800579360344135,0.6887898686679176,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,raw_blend_base,32.0,,0.001,0.2,0.5798748496613112,0.6873827392120074,0.5802634611478777
chrono,chrono_last_30,existing_no_flat,raw_blend_base,32.0,,0.001,0.3,0.5797141983749574,0.6859756097560976,0.5802634611478777
