variant,family,file,basename,source_id,source_family,gate,q2_scale,s1_scale,move_l1,move_l2,changed_cells_1e12,changed_rows_1e12,non_q2s1_l1,all_cos_e323_bad_vs_e247,all_cos_e323_bad_vs_e365,q2_cos_e323_bad_vs_e247,q2_cos_e323_bad_vs_e365,s1_cos_e323_bad_vs_e247,s1_cos_e323_bad_vs_e365,q2_transfer_abs_spearman,s1_transfer_abs_spearman,q2_benefit_abs_wmean,s1_benefit_abs_wmean,q2_danger_abs_wmean,s1_danger_abs_wmean,q2_base_action_abs_spearman,s1_base_action_abs_spearman,q2_benefit_minus_danger,s1_benefit_minus_danger,l1_Q1,signed_sum_Q1,changed_Q1,l1_Q2,signed_sum_Q2,changed_Q2,l1_Q3,signed_sum_Q3,changed_Q3,l1_S1,signed_sum_S1,changed_S1,l1_S2,signed_sum_S2,changed_S2,l1_S3,signed_sum_S3,changed_S3,l1_S4,signed_sum_S4,changed_S4,q2_weight_nonzero,s1_weight_nonzero,q2_weight_mean,s1_weight_mean
h002_e368_minus_e365_benefit_top25_q20p0_s10p5,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_top25_q20p0_s10p5_7ec56709.csv,submission_h002_e368_minus_e365_benefit_top25_q20p0_s10p5_7ec56709.csv,e368_minus_e365,e368_base_action,benefit_top25,0.0,0.5,0.021311155560223435,0.00976594164985379,43.0,43.0,0.0,-0.043228989069254875,-0.06223363680100406,0.0,0.0,-0.09104237983845856,-0.13185224096554607,,0.5184881428143947,0.0,0.9360203945601373,0.0,0.5337976790501052,,0.3747524942318665,0.0,0.4022227155100321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021311155560223435,-0.0034203975218102256,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.252,0.252
h002_e368_minus_e365_benefit_top25_q20p0_s10p75,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_top25_q20p0_s10p75_f99990ae.csv,submission_h002_e368_minus_e365_benefit_top25_q20p0_s10p75_f99990ae.csv,e368_minus_e365,e368_base_action,benefit_top25,0.0,0.75,0.03196673334033515,0.014648912474780687,43.0,43.0,0.0,-0.04322898906980005,-0.06223363680178012,0.0,0.0,-0.09104237984087665,-0.13185224096902975,,0.5184881428143947,0.0,0.9360203945601373,0.0,0.5337976790501052,,0.3747524942318665,0.0,0.4022227155100321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03196673334033515,-0.005130596282715338,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.252,0.252
h002_e368_minus_e365_benefit_top25_q20p0_s11p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_top25_q20p0_s11p0_a2d065f6.csv,submission_h002_e368_minus_e365_benefit_top25_q20p0_s11p0_a2d065f6.csv,e368_minus_e365,e368_base_action,benefit_top25,0.0,1.0,0.04262231112044687,0.01953188329970758,43.0,43.0,0.0,-0.04322898907007262,-0.0622336368021682,0.0,0.0,-0.09104237984208563,-0.1318522409707716,,0.5184881428143947,0.0,0.9360203945601373,0.0,0.5337976790501052,,0.3747524942318665,0.0,0.4022227155100321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04262231112044687,-0.006840795043620451,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.252,0.252
h002_e368_minus_e365_benefit_top25_q20p0_s11p15,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_top25_q20p0_s11p15_410923b6.csv,submission_h002_e368_minus_e365_benefit_top25_q20p0_s11p15_410923b6.csv,e368_minus_e365,e368_base_action,benefit_top25,0.0,1.15,0.0490156577885139,0.02246166579466372,43.0,43.0,0.0,-0.04322898907017929,-0.062233636802320025,0.0,0.0,-0.09104237984255872,-0.1318522409714532,,0.5184881428143947,0.0,0.9360203945601373,0.0,0.5337976790501052,,0.3747524942318665,0.0,0.4022227155100321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0490156577885139,-0.00786691430016352,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.252,0.252
h002_e368_minus_e365_benefit_top25_q20p25_s10p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_top25_q20p25_s10p0_f6750f2f.csv,submission_h002_e368_minus_e365_benefit_top25_q20p25_s10p0_f6750f2f.csv,e368_minus_e365,e368_base_action,benefit_top25,0.25,0.0,0.0034774823229423244,0.0015355820533739398,16.0,16.0,0.0,-6.531645248303122e-11,0.004266044096237807,-0.06839986045179143,0.0850594547499598,0.0,0.0,0.3541972323306479,,0.8637173380939949,0.0,0.4233933167599693,0.0,0.6520148325891084,,0.4403240213340256,0.0,0.0,0.0,0.0,0.0034774823229423244,0.0004959244070383752,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.252,0.252
h002_e368_minus_e365_benefit_top25_q20p25_s10p5,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_top25_q20p25_s10p5_2d276ced.csv,submission_h002_e368_minus_e365_benefit_top25_q20p25_s10p5_2d276ced.csv,e368_minus_e365,e368_base_action,benefit_top25,0.25,0.5,0.024788637883165758,0.009885930838873652,59.0,56.0,0.0,-0.042704302894061415,-0.06081563938709221,-0.06839986045179143,0.0850594547499598,-0.09104237983845856,-0.13185224096554607,0.3541972323306479,0.5184881428143947,0.8637173380939949,0.9360203945601373,0.4233933167599693,0.5337976790501052,0.6520148325891084,0.3747524942318665,0.4403240213340256,0.4022227155100321,0.0,0.0,0.0,0.0034774823229423244,0.0004959244070383752,16.0,0.0,0.0,0.0,0.021311155560223435,-0.0034203975218102256,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.252,0.252
h002_e368_minus_e365_benefit_top25_q20p25_s10p75,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_top25_q20p25_s10p75_6a52723a.csv,submission_h002_e368_minus_e365_benefit_top25_q20p25_s10p75_6a52723a.csv,e368_minus_e365,e368_base_action,benefit_top25,0.25,0.75,0.035444215663277476,0.014729176790860695,59.0,56.0,0.0,-0.042993419547388945,-0.06144975042351441,-0.06839986045179143,0.0850594547499598,-0.09104237984087665,-0.13185224096902975,0.3541972323306479,0.5184881428143947,0.8637173380939949,0.9360203945601373,0.4233933167599693,0.5337976790501052,0.6520148325891084,0.3747524942318665,0.4403240213340256,0.4022227155100321,0.0,0.0,0.0,0.0034774823229423244,0.0004959244070383752,16.0,0.0,0.0,0.0,0.03196673334033515,-0.005130596282715338,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.252,0.252
h002_e368_minus_e365_benefit_top25_q20p25_s11p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_top25_q20p25_s11p0_19cef746.csv,submission_h002_e368_minus_e365_benefit_top25_q20p25_s11p0_19cef746.csv,e368_minus_e365,e368_base_action,benefit_top25,0.25,1.0,0.04609979344338919,0.01959215346703981,59.0,56.0,0.0,-0.0430960063273184,-0.061707829750098,-0.06839986045179143,0.0850594547499598,-0.09104237984208563,-0.1318522409707716,0.3541972323306479,0.5184881428143947,0.8637173380939949,0.9360203945601373,0.4233933167599693,0.5337976790501052,0.6520148325891084,0.3747524942318665,0.4403240213340256,0.4022227155100321,0.0,0.0,0.0,0.0034774823229423244,0.0004959244070383752,16.0,0.0,0.0,0.0,0.04262231112044687,-0.006840795043620451,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.252,0.252
h002_e368_minus_e365_benefit_top25_q20p25_s11p15,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_top25_q20p25_s11p15_ed8314c1.csv,submission_h002_e368_minus_e365_benefit_top25_q20p25_s11p15_ed8314c1.csv,e368_minus_e365,e368_base_action,benefit_top25,0.25,1.15,0.05249314011145623,0.02251409430809532,59.0,56.0,0.0,-0.043128321839121735,-0.06179774639148777,-0.06839986045179143,0.0850594547499598,-0.09104237984255872,-0.1318522409714532,0.3541972323306479,0.5184881428143947,0.8637173380939949,0.9360203945601373,0.4233933167599693,0.5337976790501052,0.6520148325891084,0.3747524942318665,0.4403240213340256,0.4022227155100321,0.0,0.0,0.0,0.0034774823229423244,0.0004959244070383752,16.0,0.0,0.0,0.0,0.0490156577885139,-0.00786691430016352,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.252,0.252
h002_e368_minus_e365_benefit_top25_q20p5_s10p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_top25_q20p5_s10p0_8611b259.csv,submission_h002_e368_minus_e365_benefit_top25_q20p5_s10p0_8611b259.csv,e368_minus_e365,e368_base_action,benefit_top25,0.5,0.0,0.006954964645884649,0.0030711641067478796,16.0,16.0,0.0,-6.531645249088911e-11,0.004266044096745321,-0.07825929388571323,0.08505945495172297,0.0,0.0,0.3541972323306479,,0.8637173380939949,0.0,0.4233933167599693,0.0,0.6520148325891084,,0.4403240213340256,0.0,0.0,0.0,0.0,0.006954964645884649,0.0009918488140767505,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.252,0.252
h002_e368_minus_e365_benefit_top25_q20p5_s10p5,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_top25_q20p5_s10p5_9ced095f.csv,submission_h002_e368_minus_e365_benefit_top25_q20p5_s10p5_9ced095f.csv,e368_minus_e365,e368_base_action,benefit_top25,0.5,0.5,0.028266120206108084,0.01023746381087257,59.0,56.0,0.0,-0.04123792697420639,-0.0580874672804672,-0.07825929388571323,0.08505945495172297,-0.09104237983845856,-0.13185224096554607,0.3541972323306479,0.5184881428143947,0.8637173380939949,0.9360203945601373,0.4233933167599693,0.5337976790501052,0.6520148325891084,0.3747524942318665,0.4403240213340256,0.4022227155100321,0.0,0.0,0.0,0.006954964645884649,0.0009918488140767505,16.0,0.0,0.0,0.0,0.021311155560223435,-0.0034203975218102256,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.252,0.252
h002_e368_minus_e365_benefit_top25_q20p5_s10p75,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_top25_q20p5_s10p75_a45e7c36.csv,submission_h002_e368_minus_e365_benefit_top25_q20p5_s10p75_a45e7c36.csv,e368_minus_e365,e368_base_action,benefit_top25,0.5,0.75,0.038921697986219805,0.014967387402762104,59.0,56.0,0.0,-0.042309165949751995,-0.060034082957073985,-0.07825929388571323,0.08505945495172297,-0.09104237984087665,-0.13185224096902975,0.3541972323306479,0.5184881428143947,0.8637173380939949,0.9360203945601373,0.4233933167599693,0.5337976790501052,0.6520148325891084,0.3747524942318665,0.4403240213340256,0.4022227155100321,0.0,0.0,0.0,0.006954964645884649,0.0009918488140767505,16.0,0.0,0.0,0.0,0.03196673334033515,-0.005130596282715338,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.252,0.252
h002_e368_minus_e365_benefit_top25_q20p5_s11p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_top25_q20p5_s11p0_5853d94b.csv,submission_h002_e368_minus_e365_benefit_top25_q20p5_s11p0_5853d94b.csv,e368_minus_e365,e368_base_action,benefit_top25,0.5,1.0,0.049577275766331516,0.019771861677747304,59.0,56.0,0.0,-0.04270430289485943,-0.06081563938821601,-0.07825929388571323,0.08505945495172297,-0.09104237984208563,-0.1318522409707716,0.3541972323306479,0.5184881428143947,0.8637173380939949,0.9360203945601373,0.4233933167599693,0.5337976790501052,0.6520148325891084,0.3747524942318665,0.4403240213340256,0.4022227155100321,0.0,0.0,0.0,0.006954964645884649,0.0009918488140767505,16.0,0.0,0.0,0.0,0.04262231112044687,-0.006840795043620451,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.252,0.252
h002_e368_minus_e365_benefit_top25_q20p5_s11p15,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_top25_q20p5_s11p15_0f1bf3b5.csv,submission_h002_e368_minus_e365_benefit_top25_q20p5_s11p15_0f1bf3b5.csv,e368_minus_e365,e368_base_action,benefit_top25,0.5,1.15,0.05597062243439855,0.02267065237794763,59.0,56.0,0.0,-0.04283048803133678,-0.06108202827362544,-0.07825929388571323,0.08505945495172297,-0.09104237984255872,-0.1318522409714532,0.3541972323306479,0.5184881428143947,0.8637173380939949,0.9360203945601373,0.4233933167599693,0.5337976790501052,0.6520148325891084,0.3747524942318665,0.4403240213340256,0.4022227155100321,0.0,0.0,0.0,0.006954964645884649,0.0009918488140767505,16.0,0.0,0.0,0.0,0.0490156577885139,-0.00786691430016352,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.252,0.252
h002_e368_minus_e365_benefit_top25_q20p75_s10p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_top25_q20p75_s10p0_c13e7311.csv,submission_h002_e368_minus_e365_benefit_top25_q20p75_s10p0_c13e7311.csv,e368_minus_e365,e368_base_action,benefit_top25,0.75,0.0,0.010432446968826973,0.0046067461601218196,16.0,16.0,0.0,-6.531645249350841e-11,0.004266044096914489,-0.0822092873041792,0.08505945501897733,0.0,0.0,0.3541972323306479,,0.8637173380939949,0.0,0.4233933167599693,0.0,0.6520148325891084,,0.4403240213340256,0.0,0.0,0.0,0.0,0.010432446968826973,0.0014877732211151257,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.252,0.252
h002_e368_minus_e365_benefit_top25_q20p75_s10p5,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_top25_q20p75_s10p5_d3047ed2.csv,submission_h002_e368_minus_e365_benefit_top25_q20p75_s10p5_d3047ed2.csv,e368_minus_e365,e368_base_action,benefit_top25,0.75,0.5,0.03174360252905041,0.01079795010602226,59.0,56.0,0.0,-0.039097400987200215,-0.054465660391197865,-0.0822092873041792,0.08505945501897733,-0.09104237983845856,-0.13185224096554607,0.3541972323306479,0.5184881428143947,0.8637173380939949,0.9360203945601373,0.4233933167599693,0.5337976790501052,0.6520148325891084,0.3747524942318665,0.4403240213340256,0.4022227155100321,0.0,0.0,0.0,0.010432446968826973,0.0014877732211151257,16.0,0.0,0.0,0.0,0.021311155560223435,-0.0034203975218102256,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.252,0.252
h002_e368_minus_e365_benefit_top25_q20p75_s10p75,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_top25_q20p75_s10p75_e485ed14.csv,submission_h002_e368_minus_e365_benefit_top25_q20p75_s10p75_e485ed14.csv,e368_minus_e365,e368_base_action,benefit_top25,0.75,0.75,0.04239918030916212,0.015356195716308852,59.0,56.0,0.0,-0.04123792697470251,-0.05808746728115822,-0.0822092873041792,0.08505945501897733,-0.09104237984087665,-0.13185224096902975,0.3541972323306479,0.5184881428143947,0.8637173380939949,0.9360203945601373,0.4233933167599693,0.5337976790501052,0.6520148325891084,0.3747524942318665,0.4403240213340256,0.4022227155100321,0.0,0.0,0.0,0.010432446968826973,0.0014877732211151257,16.0,0.0,0.0,0.0,0.03196673334033515,-0.005130596282715338,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.252,0.252
h002_e368_minus_e365_benefit_top25_q20p75_s11p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_top25_q20p75_s11p0_a57540d9.csv,submission_h002_e368_minus_e365_benefit_top25_q20p75_s11p0_a57540d9.csv,e368_minus_e365,e368_base_action,benefit_top25,0.75,1.0,0.053054758089273846,0.02006779946623927,59.0,56.0,0.0,-0.042074546907984775,-0.059592360940483445,-0.0822092873041792,0.08505945501897733,-0.09104237984208563,-0.1318522409707716,0.3541972323306479,0.5184881428143947,0.8637173380939949,0.9360203945601373,0.4233933167599693,0.5337976790501052,0.6520148325891084,0.3747524942318665,0.4403240213340256,0.4022227155100321,0.0,0.0,0.0,0.010432446968826973,0.0014877732211151257,16.0,0.0,0.0,0.0,0.04262231112044687,-0.006840795043620451,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.252,0.252
h002_e368_minus_e365_benefit_top25_q20p75_s11p15,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_top25_q20p75_s11p15_334fda49.csv,submission_h002_e368_minus_e365_benefit_top25_q20p75_s11p15_334fda49.csv,e368_minus_e365,e368_base_action,benefit_top25,0.75,1.15,0.05944810475734087,0.02292920714841582,59.0,56.0,0.0,-0.04234752205567848,-0.06010755452014244,-0.0822092873041792,0.08505945501897733,-0.09104237984255872,-0.1318522409714532,0.3541972323306479,0.5184881428143947,0.8637173380939949,0.9360203945601373,0.4233933167599693,0.5337976790501052,0.6520148325891084,0.3747524942318665,0.4403240213340256,0.4022227155100321,0.0,0.0,0.0,0.010432446968826973,0.0014877732211151257,16.0,0.0,0.0,0.0,0.0490156577885139,-0.00786691430016352,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.252,0.252
h002_e368_minus_e365_benefit_top25_q21p0_s10p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_top25_q21p0_s10p0_cb739213.csv,submission_h002_e368_minus_e365_benefit_top25_q21p0_s10p0_cb739213.csv,e368_minus_e365,e368_base_action,benefit_top25,1.0,0.0,0.013909929291769298,0.006142328213495759,16.0,16.0,0.0,-6.531645249481807e-11,0.004266044096999078,-0.08433768171697069,0.08505945505260457,0.0,0.0,0.3541972323306479,,0.8637173380939949,0.0,0.4233933167599693,0.0,0.6520148325891084,,0.4403240213340256,0.0,0.0,0.0,0.0,0.013909929291769298,0.001983697628153501,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.252,0.252
h002_e368_minus_e365_benefit_top25_q21p0_s10p5,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_top25_q21p0_s10p5_a3562cfc.csv,submission_h002_e368_minus_e365_benefit_top25_q21p0_s10p5_a3562cfc.csv,e368_minus_e365,e368_base_action,benefit_top25,1.0,0.5,0.03522108485199273,0.01153697586851316,59.0,56.0,0.0,-0.03659293302227954,-0.0504089311853173,-0.08433768171697069,0.08505945505260457,-0.09104237983845856,-0.13185224096554607,0.3541972323306479,0.5184881428143947,0.8637173380939949,0.9360203945601373,0.4233933167599693,0.5337976790501052,0.6520148325891084,0.3747524942318665,0.4403240213340256,0.4022227155100321,0.0,0.0,0.0,0.013909929291769298,0.001983697628153501,16.0,0.0,0.0,0.0,0.021311155560223435,-0.0034203975218102256,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.252,0.252
h002_e368_minus_e365_benefit_top25_q21p0_s10p75,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_top25_q21p0_s10p75_879be7d1.csv,submission_h002_e368_minus_e365_benefit_top25_q21p0_s10p75_879be7d1.csv,e368_minus_e365,e368_base_action,benefit_top25,1.0,0.75,0.04587666263210445,0.015884546974216523,59.0,56.0,0.0,-0.0398662724651248,-0.05574295929985369,-0.08433768171697069,0.08505945505260457,-0.09104237984087665,-0.13185224096902975,0.3541972323306479,0.5184881428143947,0.8637173380939949,0.9360203945601373,0.4233933167599693,0.5337976790501052,0.6520148325891084,0.3747524942318665,0.4403240213340256,0.4022227155100321,0.0,0.0,0.0,0.013909929291769298,0.001983697628153501,16.0,0.0,0.0,0.0,0.03196673334033515,-0.005130596282715338,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.252,0.252
h002_e368_minus_e365_benefit_top25_q21p0_s11p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_top25_q21p0_s11p0_d95597d6.csv,submission_h002_e368_minus_e365_benefit_top25_q21p0_s11p0_d95597d6.csv,e368_minus_e365,e368_base_action,benefit_top25,1.0,1.0,0.05653224041221617,0.02047492762174514,59.0,56.0,0.0,-0.04123792697495054,-0.05808746728150374,-0.08433768171697069,0.08505945505260457,-0.09104237984208563,-0.1318522409707716,0.3541972323306479,0.5184881428143947,0.8637173380939949,0.9360203945601373,0.4233933167599693,0.5337976790501052,0.6520148325891084,0.3747524942318665,0.4403240213340256,0.4022227155100321,0.0,0.0,0.0,0.013909929291769298,0.001983697628153501,16.0,0.0,0.0,0.0,0.04262231112044687,-0.006840795043620451,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.252,0.252
h002_e368_minus_e365_benefit_top25_q21p0_s11p15,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_top25_q21p0_s11p15_41994b59.csv,submission_h002_e368_minus_e365_benefit_top25_q21p0_s11p15_41994b59.csv,e368_minus_e365,e368_base_action,benefit_top25,1.0,1.15,0.0629255870802832,0.0232863613764253,59.0,56.0,0.0,-0.04169801755805081,-0.058904338288397945,-0.08433768171697069,0.08505945505260457,-0.09104237984255872,-0.1318522409714532,0.3541972323306479,0.5184881428143947,0.8637173380939949,0.9360203945601373,0.4233933167599693,0.5337976790501052,0.6520148325891084,0.3747524942318665,0.4403240213340256,0.4022227155100321,0.0,0.0,0.0,0.013909929291769298,0.001983697628153501,16.0,0.0,0.0,0.0,0.0490156577885139,-0.00786691430016352,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.252,0.252
h002_e368_minus_e365_benefit_top25_q21p08_s10p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_top25_q21p08_s10p0_ae9f4eae.csv,submission_h002_e368_minus_e365_benefit_top25_q21p08_s10p0_ae9f4eae.csv,e368_minus_e365,e368_base_action,benefit_top25,1.08,0.0,0.015022723635110842,0.00663371447057542,16.0,16.0,0.0,-6.53164524951091e-11,0.004266044097017872,-0.0848257113844806,0.08505945506007721,0.0,0.0,0.3541972323306479,,0.863717338093995,0.0,0.4233933167599692,0.0,0.6520148325891084,,0.44032402133402576,0.0,0.0,0.0,0.0,0.015022723635110842,0.002142393438405782,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.252,0.252
h002_e368_minus_e365_benefit_top25_q21p08_s10p5,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_top25_q21p08_s10p5_3addb5a5.csv,submission_h002_e368_minus_e365_benefit_top25_q21p08_s10p5_3addb5a5.csv,e368_minus_e365,e368_base_action,benefit_top25,1.08,0.5,0.036333879195334276,0.01180592156442989,59.0,56.0,0.0,-0.03575932492559701,-0.04908302533090119,-0.0848257113844806,0.08505945506007721,-0.09104237983845856,-0.13185224096554607,0.3541972323306479,0.5184881428143947,0.863717338093995,0.9360203945601373,0.4233933167599692,0.5337976790501052,0.6520148325891084,0.3747524942318665,0.44032402133402576,0.4022227155100321,0.0,0.0,0.0,0.015022723635110842,0.002142393438405782,16.0,0.0,0.0,0.0,0.021311155560223435,-0.0034203975218102256,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.252,0.252
