action_id,route_id,row,subject_id,sleep_date,route_name,route_targets,mode,route_group,route_n_cells,action_cells,action_q2_cells,changed_cells,model_pred_delta_vs_h057,posterior_delta_vs_h057,hard_diag_delta_vs_h057,anti_h088_direction_rate,h057_positive_align_rate,selected_conflict_rate,selected_toxic_mean,selected_safe_cell_mean,mean_bad_same_rank,mean_h098_frontier_cell_score,max_h098_frontier_cell_score,assignment_route_score,h071_route_score,h071_route_rank,h071_novelty_rank,h071_shortcut_avoid_rank,Q1_cells,Q2_cells,Q3_cells,S1_cells,S2_cells,S3_cells,S4_cells,h099_route_score,basis_spec,basis_id,basis_alpha,basis_cap,basis_norm_l2,basis_norm_l1
r061_q3_s_stage_conflict_invert,r061_q3_s_stage,61,id03,2024-08-19,q3_s_stage,"Q3,S1,S2,S3,S4",conflict_invert,conflict,5,4,0,4,-1.2747877348845719e-05,9.176669901912325e-06,1.1101815045274506e-05,1.0,1.0,1.0,0.4628142857142857,0.06633411428571427,0.6435,0.4091094542857144,0.5751226514285716,0.3126811594202898,0.7912301299388682,0.2441123188405797,0.8054800724637681,0.2409420289855072,0,0,1,1,1,1,0,0.6054517595375221,basis_conflict_a052,basis_conflict_a052__r061_q3_s_stage_conflict_invert,0.52,0.68,0.351842612839324,0.6720292407446012
r164_full_state_conflict_invert,r164_full_state,164,id07,2024-07-26,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",conflict_invert,conflict,7,6,0,6,-4.546868428043907e-06,2.7980102146570614e-05,4.059331936462207e-05,1.0,1.0,1.0,0.7403857142857141,0.07287194285714274,0.7125238095238094,0.5370722800000001,0.7967975657142858,0.468143115942029,0.9939505380584216,0.3632246376811594,0.9891304347826086,0.1775362318840579,1,0,1,1,1,1,1,0.6007456693523925,basis_conflict_a052,basis_conflict_a052__r164_full_state_conflict_invert,0.52,0.68,0.6770628812339781,1.54003244418381
r146_full_state_conflict_invert,r146_full_state,146,id06,2024-08-20,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",conflict_invert,conflict,7,1,0,1,-2.599711601117163e-06,9.262889783924012e-09,5.011701972953649e-08,1.0,1.0,1.0,0.4641428571428571,0.1833594285714285,0.1785714285714285,0.4251408571428571,0.4251408571428571,0.4921784420289855,1.1487463490143184,0.4759963768115942,0.9977355072463768,0.0615942028985507,0,0,0,1,0,0,0,0.5913176127984079,basis_conflict_a052,basis_conflict_a052__r146_full_state_conflict_invert,0.52,0.68,0.013462857975587465,0.013462857975587465
r164_nonq2_full_conflict_invert,r164_nonq2_full,164,id07,2024-07-26,nonq2_full,"Q1,Q3,S1,S2,S3,S4",conflict_invert,conflict,6,6,0,6,-4.546868428043907e-06,2.7980102146570614e-05,4.059331936462207e-05,1.0,1.0,1.0,0.7403857142857141,0.07287194285714274,0.7125238095238094,0.5370722800000001,0.7967975657142858,0.3523143115942029,0.849897912284315,0.2776268115942029,0.9685235507246376,0.1177536231884057,1,0,1,1,1,1,1,0.5903210769610882,basis_conflict_a052,basis_conflict_a052__r164_nonq2_full_conflict_invert,0.52,0.68,0.6770628812339781,1.54003244418381
r149_full_state_conflict_invert,r149_full_state,149,id06,2024-08-23,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",conflict_invert,conflict,7,1,0,1,-1.4852337296558183e-06,3.088714054075143e-07,5.965058946762238e-07,1.0,1.0,1.0,0.7458,0.1976028571428571,0.1785714285714285,0.4611345714285715,0.4611345714285715,0.5903442028985507,1.2796917302485502,0.5670289855072463,0.9891304347826086,0.144927536231884,0,0,1,0,0,0,0,0.5884547410635556,basis_conflict_a052,basis_conflict_a052__r149_full_state_conflict_invert,0.52,0.68,0.07511423865297732,0.07511423865297732
r146_nonq2_full_conflict_invert,r146_nonq2_full,146,id06,2024-08-20,nonq2_full,"Q1,Q3,S1,S2,S3,S4",conflict_invert,conflict,6,1,0,1,-2.599711601117163e-06,9.262889783924012e-09,5.011701972953649e-08,1.0,1.0,1.0,0.4641428571428571,0.1833594285714285,0.1785714285714285,0.4251408571428571,0.4251408571428571,0.4581567028985507,1.0946783170838648,0.4420289855072464,0.9685235507246376,0.0457427536231884,0,0,0,1,0,0,0,0.5882556562766688,basis_conflict_a052,basis_conflict_a052__r146_nonq2_full_conflict_invert,0.52,0.68,0.013462857975587465,0.013462857975587465
r149_q_subjective_conflict_invert,r149_q_subjective,149,id06,2024-08-23,q_subjective,"Q1,Q2,Q3",conflict_invert,conflict,3,1,0,1,-1.4852337296558183e-06,3.088714054075143e-07,5.965058946762238e-07,1.0,1.0,1.0,0.7458,0.1976028571428571,0.1785714285714285,0.4611345714285715,0.4611345714285715,0.5739809782608696,1.3408751410450157,0.5946557971014492,0.5849184782608695,0.3473731884057971,0,0,1,0,0,0,0,0.5869820508461643,basis_conflict_a052,basis_conflict_a052__r149_q_subjective_conflict_invert,0.52,0.68,0.07511423865297732,0.07511423865297732
r135_q1q3_subjective_conflict_invert,r135_q1q3_subjective,135,id06,2024-07-14,q1q3_subjective,"Q1,Q3",conflict_invert,conflict,2,2,0,2,-2.986774329081631e-05,1.29805241441875e-05,1.6872087359847387e-05,1.0,1.0,1.0,0.5090142857142858,-0.03980851428571425,0.9551428571428572,0.4410886342857143,0.4524815657142857,0.0816847826086956,0.2530032546552303,0.0122282608695652,0.3154438405797101,0.0117753623188405,1,0,1,0,0,0,0,0.5859556275466683,basis_conflict_a052,basis_conflict_a052__r135_q1q3_subjective_conflict_invert,0.52,0.68,0.475511662938696,0.6715282648503025
r146_q3_s_stage_conflict_invert,r146_q3_s_stage,146,id06,2024-08-20,q3_s_stage,"Q3,S1,S2,S3,S4",conflict_invert,conflict,5,1,0,1,-2.599711601117163e-06,9.262889783924012e-09,5.011701972953649e-08,1.0,1.0,1.0,0.4641428571428571,0.1833594285714285,0.1785714285714285,0.4251408571428571,0.4251408571428571,0.4257382246376812,1.049812054628568,0.4067028985507246,0.9026268115942028,0.056159420289855,0,0,0,1,0,0,0,0.5853379932331906,basis_conflict_a052,basis_conflict_a052__r146_q3_s_stage_conflict_invert,0.52,0.68,0.013462857975587465,0.013462857975587465
r146_s_stage_conflict_invert,r146_s_stage,146,id06,2024-08-20,s_stage,"S1,S2,S3,S4",conflict_invert,conflict,4,1,0,1,-2.599711601117163e-06,9.262889783924012e-09,5.011701972953649e-08,1.0,1.0,1.0,0.4641428571428571,0.1833594285714285,0.1785714285714285,0.4251408571428571,0.4251408571428571,0.4137862318840579,1.0514400022901715,0.4089673913043478,0.8054800724637681,0.0760869565217391,0,0,0,1,0,0,0,0.5842623138853644,basis_conflict_a052,basis_conflict_a052__r146_s_stage_conflict_invert,0.52,0.68,0.013462857975587465,0.013462857975587465
r098_recovery_route_conflict_invert,r098_recovery_route,98,id04,2024-10-19,recovery_route,"Q1,S2,S3,S4",conflict_invert,conflict,4,1,0,1,-4.203011557423896e-06,5.916842737616223e-07,1.080316514862322e-06,1.0,1.0,1.0,0.7487428571428572,-0.0963236571428572,0.56,0.5486207771428572,0.5486207771428572,0.2111865942028985,0.5436796594368288,0.1123188405797101,0.7373188405797102,0.0638586956521739,0,0,0,0,0,0,1,0.5822608834956888,basis_conflict_a052,basis_conflict_a052__r098_recovery_route_conflict_invert,0.52,0.68,0.08868604865169963,0.08868604865169963
r151_q3_quality_conflict_invert,r151_q3_quality,151,id06,2024-08-25,q3_quality,Q3,conflict_invert,conflict,1,1,0,1,-1.646981676997237e-05,4.17712685577664e-06,5.543055591762064e-06,1.0,1.0,1.0,0.4653428571428571,0.0054983999999999,0.9222857142857144,0.4528153828571429,0.4528153828571429,0.0922599637681159,0.4870279411081368,0.0878623188405797,0.1526268115942029,0.0221920289855072,0,0,1,0,0,0,0,0.5792403260252397,basis_conflict_a052,basis_conflict_a052__r151_q3_quality_conflict_invert,0.52,0.68,0.3011836725881524,0.3011836725881524
r139_q_subjective_conflict_invert,r139_q_subjective,139,id06,2024-07-19,q_subjective,"Q1,Q2,Q3",conflict_invert,conflict,3,1,0,1,-1.302283872154752e-05,7.189402990598901e-06,8.92755932300474e-06,1.0,1.0,1.0,0.784,-0.1154598857142857,0.9617142857142856,0.44296686857142864,0.44296686857142864,0.3441077898550724,0.8252188356089097,0.2653985507246377,0.5849184782608695,0.1517210144927536,0,0,1,0,0,0,0,0.5756657192683774,basis_conflict_a052,basis_conflict_a052__r139_q_subjective_conflict_invert,0.52,0.68,0.3536,0.3536
r196_recovery_route_conflict_invert,r196_recovery_route,196,id08,2024-09-11,recovery_route,"Q1,S2,S3,S4",conflict_invert,conflict,4,1,0,1,-1.1684970641913177e-05,7.000582594357978e-06,1.0405965472204118e-05,1.0,1.0,1.0,0.4917428571428572,-0.0122389714285714,0.8971428571428571,0.4509399885714287,0.4509399885714287,0.2289311594202898,0.6060529522939715,0.1426630434782608,0.7373188405797102,0.041213768115942,1,0,0,0,0,0,0,0.5755304262979571,basis_conflict_a052,basis_conflict_a052__r196_recovery_route_conflict_invert,0.52,0.68,0.30157211855928917,0.30157211855928917
r135_q3_quality_conflict_invert,r135_q3_quality,135,id06,2024-07-14,q3_quality,Q3,conflict_invert,conflict,1,1,0,1,-1.7772257839470144e-05,4.2968774889701915e-06,5.6945375449702755e-06,1.0,1.0,1.0,0.4927714285714286,-0.0398117714285714,0.9285714285714286,0.4524815657142857,0.4524815657142857,0.043659420289855,0.2478310553938511,0.0117753623188405,0.1526268115942029,0.0194746376811594,0,0,1,0,0,0,0,0.5749130658143403,basis_conflict_a052,basis_conflict_a052__r135_q3_quality_conflict_invert,0.52,0.68,0.3179282648503024,0.3179282648503024
r146_s14_edge_conflict_invert,r146_s14_edge,146,id06,2024-08-20,s14_edge,"S1,S4",conflict_invert,conflict,2,1,0,1,-2.599711601117163e-06,9.262889783924012e-09,5.011701972953649e-08,1.0,1.0,1.0,0.4641428571428571,0.1833594285714285,0.1785714285714285,0.4251408571428571,0.4251408571428571,0.3043251811594203,0.9346762846118684,0.3220108695652174,0.46875,0.1580615942028985,0,0,0,1,0,0,0,0.574410819320147,basis_conflict_a052,basis_conflict_a052__r146_s14_edge_conflict_invert,0.52,0.68,0.013462857975587465,0.013462857975587465
r149_nonq2_full_conflict_invert,r149_nonq2_full,149,id06,2024-08-23,nonq2_full,"Q1,Q3,S1,S2,S3,S4",conflict_invert,conflict,6,1,0,1,-1.4852337296558183e-06,3.088714054075143e-07,5.965058946762238e-07,1.0,1.0,1.0,0.7458,0.1976028571428571,0.1785714285714285,0.4611345714285715,0.4611345714285715,0.4283197463768116,1.0458014687379178,0.401268115942029,0.9685235507246376,0.0769927536231884,0,0,1,0,0,0,0,0.573872539976599,basis_conflict_a052,basis_conflict_a052__r149_nonq2_full_conflict_invert,0.52,0.68,0.07511423865297732,0.07511423865297732
r149_q3_s_stage_conflict_invert,r149_q3_s_stage,149,id06,2024-08-23,q3_s_stage,"Q3,S1,S2,S3,S4",conflict_invert,conflict,5,1,0,1,-1.4852337296558183e-06,3.088714054075143e-07,5.965058946762238e-07,1.0,1.0,1.0,0.7458,0.1976028571428571,0.1785714285714285,0.4611345714285715,0.4611345714285715,0.4145289855072463,1.045211652205343,0.3994565217391304,0.9026268115942028,0.0955615942028985,0,0,1,0,0,0,0,0.5726313714983382,basis_conflict_a052,basis_conflict_a052__r149_q3_s_stage_conflict_invert,0.52,0.68,0.07511423865297732,0.07511423865297732
r196_q_subjective_conflict_invert,r196_q_subjective,196,id08,2024-09-11,q_subjective,"Q1,Q2,Q3",conflict_invert,conflict,3,2,0,2,-1.1335286863890619e-05,7.3898045209998075e-06,1.1438957146995657e-05,1.0,1.0,1.0,0.6199428571428572,-0.04767554285714285,0.7042857142857143,0.3532372457142858,0.4509399885714287,0.430919384057971,1.041468842082381,0.3958333333333333,0.5849184782608695,0.3048007246376811,1,0,1,0,0,0,0,0.5640199401664053,basis_conflict_a052,basis_conflict_a052__r196_q_subjective_conflict_invert,0.52,0.68,0.3116887538855131,0.38033846039618024
r196_full_state_conflict_invert,r196_full_state,196,id08,2024-09-11,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",conflict_invert,conflict,7,2,0,2,-1.1335286863890619e-05,7.3898045209998075e-06,1.1438957146995657e-05,1.0,1.0,1.0,0.6199428571428572,-0.04767554285714285,0.7042857142857143,0.3532372457142858,0.4509399885714287,0.4230344202898551,0.922396118077281,0.3170289855072464,0.9685235507246376,0.1458333333333333,1,0,1,0,0,0,0,0.5633102934272748,basis_conflict_a052,basis_conflict_a052__r196_full_state_conflict_invert,0.52,0.68,0.3116887538855131,0.38033846039618024
r136_full_state_conflict_invert,r136_full_state,136,id06,2024-07-16,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",conflict_invert,conflict,7,1,0,1,-5.574314309542312e-06,1.2175363205690833e-06,1.5965626021016945e-06,1.0,1.0,1.0,0.7216285714285715,-0.0966108571428571,0.8822857142857143,0.47814422857142863,0.47814422857142863,0.4763451086956521,1.030390829937597,0.3867753623188406,0.9891304347826086,0.2105978260869565,0,0,0,0,0,0,1,0.5614266294730699,basis_conflict_a052,basis_conflict_a052__r136_full_state_conflict_invert,0.52,0.68,0.1896535594502595,0.1896535594502595
