row,driver_target,driver_flat,driver_step,bridge_target,bridge_flat,bridge_step,actions,action_count,public_delta_estimate,driver_public_delta,bridge_public_delta,public_utility,old_route_energy,new_route_energy,route_energy_delta,same_direction,driver_h088_alignment,driver_stability,source_support,solver_score,probe_name,selected_by_existing_decoder,driver_flat_idx,driver_sign,driver_selection_score,driver_responsibility_score,driver_listener_benefit_rank,driver_source_consensus_rank,driver_human_state_responsibility,driver_h088_safe_rank,bridge_flat_idx,bridge_sign,bridge_selection_score,bridge_responsibility_score,bridge_listener_benefit_rank,bridge_source_consensus_rank,bridge_human_state_responsibility,bridge_h088_safe_rank,listener_pair_score,route_safety_score,public_utility_score,toxicity_safety_score,listener_rank,contrastive_score,s2hub_score
36,S3,257,0.4097617633871189,S1,255,-0.62,"[(257, 'S3', 0.40976176338711895, 'driver'), (255, 'S1', -0.62, 'bridge')]",2,-0.0001353454591106,-0.0001353454591106,-0.0,0.0001353454591106,0.6124905252499603,0.604694761317696,-0.0077957639322643,False,0.6034285714285714,1.0,8,0.0004164174901199,stagebridge,True,257,1,0.8201622247972189,0.5777401935518833,0.6601035673187572,0.6406329113924052,0.5789066059225512,0.7203682393555811,255,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.45832154823587784,0.40467625899280574,0.22032374100719423,0.20053956834532372,0.5836330935251799,0.4041546762589928,
200,S1,1403,0.6223388955850991,S4,1406,-0.31,"[(1403, 'S1', 0.6223388955850991, 'driver'), (1406, 'S4', -0.31, 'bridge')]",2,-0.0001272858372293,-0.0003594668181241,0.0002321809808947,0.0001272858372293,0.7515558055596577,0.7405526957355263,-0.0110031098241314,False,0.6188571428571429,1.0,6,0.0004055424884371,stagebridge,False,1403,1,0.7292004634994206,0.5370277566086399,0.7042577675489068,0.547554660529344,0.5394191343963554,0.6904487917146145,1406,-1,0.8085747392815759,0.5650158709536752,0.6840161104718067,0.6288607594936709,0.4790774487471526,0.7387802071346374,0.7014310586844114,0.5017985611510791,0.14568345323741008,0.017985611510791366,0.9460431654676259,0.5235611510791367,
148,S4,1042,0.1540602260184417,S1,1039,-0.4649999999999999,"[(1042, 'S4', 0.15406022601844174, 'driver'), (1039, 'S1', -0.46499999999999997, 'bridge')]",2,-5.057834264617111e-06,-5.057834264617111e-06,-0.0,5.057834264617111e-06,0.9302173876480664,0.9190650905620288,-0.0111522970860378,False,0.0,1.0,9,0.0003996053725974,stagebridge,False,1042,1,0.9767091541135572,0.7225089896951992,0.7467318757192175,0.955759493670886,0.2146355353075171,0.9234752589182968,1039,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.4793351858352887,0.5053956834532374,0.02787769784172662,0.8911870503597122,0.664568345323741,0.5103057553956835,
217,S4,1525,-0.7211943240108853,S1,1522,0.3099999999999999,"[(1525, 'S4', -0.7211943240108853, 'driver'), (1522, 'S1', 0.30999999999999994, 'bridge')]",2,-0.0004995067807726,-0.0004995067807726,0.0,0.0004995067807726,0.6595846975289886,0.6622160257394935,0.0026313282105048,False,0.4417142857142857,1.0,8,0.0003990774730908,stagebridge,False,1525,-1,0.8916570104287369,0.6372820869351884,0.6068527042577675,0.6521288837744533,0.8144305239179954,0.8469505178365938,1522,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5241824981457384,0.09712230215827339,0.6726618705035972,0.7805755395683454,0.7913669064748201,0.5302877697841727,
189,S3,1328,0.7128253364310151,S2,1327,-0.4649999999999999,"[(1328, 'S3', 0.7128253364310151, 'driver'), (1327, 'S2', -0.46499999999999997, 'bridge')]",2,-0.0004867701695736,-0.0004867701695736,-0.0,0.0004867701695736,0.7409342680957336,0.7438748329981496,0.002940564902416,False,0.6091428571428571,1.0,7,0.0003976983772715,stagebridge,False,1328,1,0.8622247972190035,0.6166516998045694,0.7282278481012658,0.6142232451093209,0.7593394077448747,0.7100115074798619,1327,-1,0.2776129779837775,0.3082055149279139,0.2097123130034522,0.2735730724971231,0.8042482915717539,0.5558112773302647,0.6666396463573327,0.07913669064748201,0.6321942446043165,0.12320143884892087,0.9307553956834532,0.48458633093525183,
150,S2,1054,0.19012464553883,S3,1055,-0.4649999999999999,"[(1054, 'S2', 0.19012464553883, 'driver'), (1055, 'S3', -0.46499999999999997, 'bridge')]",2,-6.431204167635061e-06,-6.431204167635061e-06,-0.0,6.431204167635061e-06,0.7175970952198413,0.707380977886228,-0.0102161173336132,False,0.0,1.0,6,0.0003936854865384,stagebridge,False,1054,1,0.8346465816917727,0.5957900854578646,0.676662830840046,0.6036536248561565,0.5223006833712984,0.9234752589182968,1055,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.4570595232501973,0.4802158273381295,0.05665467625899281,0.8911870503597122,0.5692446043165468,0.475089928057554,
93,S1,654,0.1514504903483685,S2,655,0.155,"[(654, 'S1', 0.15145049034836858, 'driver'), (655, 'S2', 0.15500000000000003, 'bridge')]",2,-4.512343506771326e-06,-4.512343506771326e-06,0.0,4.512343506771326e-06,0.7632092532762378,0.7541503513052908,-0.0090589019709469,True,0.0,1.0,6,0.0003894987081501,stagebridge,False,654,1,0.8237543453070684,0.5889364438178262,0.68987917146145,0.6002704257767548,0.4741457858769932,0.9234752589182968,655,1,0.0,0.0,0.0,0.0,0.0,0.0,0.44530740886403053,0.44064748201438847,0.02068345323741007,0.8911870503597122,0.5476618705035972,0.44710431654676264,
184,S1,1291,0.804795329546661,,-1,0.0,"[(1291, 'S1', 0.804795329546661, 'driver')]",1,-0.0006356824549976,-0.0006356824549976,0.0,0.0006356824549976,0.6840839009131192,0.6898876181839487,0.0058037172708295,False,0.6177142857142857,1.0,6,0.0003803188950811,stagebridge,False,1291,1,0.482271147161066,0.4311551829434408,0.596812428078251,0.4476121979286536,0.3616742596810933,0.6927502876869965,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2724791240494434,0.025179856115107913,0.6951438848920863,0.04766187050359716,0.15377697841726617,0.20559352517985616,
75,S2,529,0.4621920075805308,S4,531,0.155,"[(529, 'S2', 0.4621920075805308, 'driver'), (531, 'S4', 0.15500000000000003, 'bridge')]",2,-0.0001348328822793,-0.0001348328822793,0.0,0.0001348328822793,0.6783920671325288,0.6735069713238241,-0.0048850958087046,True,0.5714285714285714,1.0,4,0.000375055081343,stagebridge,False,529,1,0.4488760139049825,0.4016914193095042,0.4894418872266973,0.3627790563866513,0.5169476082004557,0.766398158803222,531,1,0.8986095017381228,0.5943408476453507,0.8233141542002302,0.8759436133486767,0.4479384965831435,0.2761795166858458,0.5932323317241069,0.3255395683453237,0.2014388489208633,0.4064748201438849,0.8552158273381295,0.49052158273381297,
138,S2,970,0.5124307660765172,S3,971,0.155,"[(970, 'S2', 0.5124307660765172, 'driver'), (971, 'S3', 0.15500000000000003, 'bridge')]",2,-0.0001738919645205,-0.0001738919645205,0.0,0.0001738919645205,0.6949810052254028,0.691261882759418,-0.0037191224659848,True,0.5017142857142857,1.0,8,0.0003743272068967,stagebridge,False,970,1,0.7636152954808807,0.5507944444741872,0.6655466052934408,0.6464672036823934,0.3088496583143508,0.8170310701956272,971,1,0.6133719582850521,0.4508774260744874,0.7244418872266974,0.7655408515535097,0.3010136674259681,0.0115074798619102,0.6086149423133266,0.2787769784172662,0.2526978417266187,0.6555755395683454,0.8678057553956835,0.5190467625899281,
164,S1,1151,0.3171337959005139,S4,1154,0.62,"[(1151, 'S1', 0.31713379590051394, 'driver'), (1154, 'S4', 0.62, 'bridge')]",2,-7.057599127644088e-05,-7.057599127644088e-05,0.0,7.057599127644088e-05,0.6503100557025875,0.6430467459820491,-0.0072633097205383,True,0.0,1.0,5,0.0003698572221632,stagebridge,False,1151,1,0.677172653534183,0.5075545990936978,0.5427387802071347,0.636668584579977,0.2050911161731207,0.9234752589182968,1154,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3402121768899611,0.39388489208633093,0.12859712230215828,0.8911870503597122,0.27428057553956836,0.3598381294964029,
234,S3,1643,0.5318717266610751,S2,1642,0.3099999999999999,"[(1643, 'S3', 0.5318717266610751, 'driver'), (1642, 'S2', 0.30999999999999994, 'bridge')]",2,-0.0002512351786486,-0.0002512351786486,0.0,0.0002512351786486,0.734783888398664,0.7334490308363494,-0.0013348575623146,True,0.4771428571428571,1.0,8,0.0003696886027989,stagebridge,False,1643,1,0.7979142526071843,0.5694726515761326,0.6482738780207136,0.6012773302646719,0.5300113895216401,0.8308400460299195,1642,1,0.3225724217844727,0.3370453138917511,0.3607249712313004,0.3094936708860759,0.4075854214123007,0.9234752589182968,0.5787724194089063,0.1960431654676259,0.3660071942446043,0.7275179856115108,0.8336330935251799,0.5105935251798561,
184,S1,1291,0.804795329546661,S4,1294,-0.62,"[(1291, 'S1', 0.804795329546661, 'driver'), (1294, 'S4', -0.62, 'bridge')]",2,-0.0006356824549976,-0.0006356824549976,-0.0,0.0006356824549976,0.6840839009131192,0.6905064076348034,0.0064225067216842,False,0.6177142857142857,1.0,6,0.0003672158456132,stagebridge,False,1291,1,0.482271147161066,0.4311551829434408,0.596812428078251,0.4476121979286536,0.3616742596810933,0.6927502876869965,1294,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.2724791240494434,0.012589928057553957,0.6951438848920863,0.04766187050359716,0.15377697841726617,0.20131294964028779,
191,S3,1342,0.6122798999480583,S4,1343,-0.4649999999999999,"[(1342, 'S3', 0.6122798999480583, 'driver'), (1343, 'S4', -0.46499999999999997, 'bridge')]",2,-0.0003464916466065,-0.0003464916466065,-0.0,0.0003464916466065,0.7591871800972029,0.7591717650981394,-1.5414999063434465e-05,False,0.5828571428571429,1.0,6,0.0003608963868376,stagebridge,False,1342,1,0.7348783314020857,0.542200192160492,0.7021749136939011,0.5263578826237053,0.5561731207289294,0.7537399309551208,1343,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.4159082693470096,0.14928057553956833,0.44154676258992803,0.3282374100719424,0.4523381294964029,0.3322482014388489,
151,S2,1061,0.1896978218773585,S4,1063,-0.4649999999999999,"[(1061, 'S2', 0.18969782187735854, 'driver'), (1063, 'S4', -0.46499999999999997, 'bridge')]",2,-6.340015449940437e-06,-6.340015449940437e-06,-0.0,6.340015449940437e-06,0.6443197831113711,0.6349766536641949,-0.0093431294471761,False,0.0,1.0,8,0.0003605543404524,stagebridge,False,1061,1,0.9600231749710314,0.6946733254195679,0.5122094361334868,0.9003452243958574,0.5801936218678816,0.9234752589182968,1063,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.5228377675481779,0.447841726618705,0.03866906474820144,0.8911870503597122,0.7688848920863309,0.528363309352518,
129,S3,908,-0.6929612977845676,S1,906,0.3099999999999999,"[(908, 'S3', -0.6929612977845676, 'driver'), (906, 'S1', 0.30999999999999994, 'bridge')]",2,-0.0004571918845227,-0.0004571918845227,0.0,0.0004571918845227,0.8456427230429656,0.8482062868402763,0.0025635637973107,False,0.6125714285714285,1.0,4,0.0003581708805387,stagebridge,False,908,-1,0.3368250289687137,0.3420369819506003,0.4590276179516686,0.2940448791714614,0.4495671981776765,0.7031070195627158,906,1,0.6519814600231749,0.4667139559286063,0.7366283084004603,0.71397583429229,0.5082687927107061,0.0195627157652473,0.4643002383485061,0.09892086330935251,0.5890287769784173,0.08183453237410077,0.5899280575539568,0.36183453237410074,
94,S4,664,0.5520499426505647,S3,663,0.155,"[(664, 'S4', 0.5520499426505647, 'driver'), (663, 'S3', 0.15500000000000003, 'bridge')]",2,-0.0002737256663604,-0.0002737256663604,0.0,0.0002737256663604,0.6656771403506413,0.6646980665241118,-0.0009790738265295,True,0.5885714285714285,1.0,6,0.0003576101127434,stagebridge,False,664,1,0.5467439165701042,0.4591319357402459,0.5313924050632911,0.5326409666283084,0.3714692482915718,0.7445339470655926,663,1,0.0,0.0,0.0,0.0,0.0,0.0,0.303507896383068,0.17805755395683454,0.3830935251798561,0.2571942446043165,0.1906474820143885,0.23284172661870506,
17,S1,122,0.7193038163823231,S4,125,0.155,"[(122, 'S1', 0.7193038163823231, 'driver'), (125, 'S4', 0.15500000000000003, 'bridge')]",2,-0.0004966154029543,-0.0004966154029543,0.0,0.0004966154029543,0.6371997392368175,0.6415181781354574,0.0043184388986399,True,0.5542857142857143,1.0,6,0.0003571324456792,stagebridge,False,122,1,0.7544611819235225,0.5495083996011182,0.6932681242807825,0.5658860759493671,0.4822095671981777,0.7859608745684695,125,1,0.0,0.0,0.0,0.0,0.0,0.0,0.41456148309256524,0.05575539568345324,0.6609712230215827,0.5116906474820144,0.43345323741007197,0.3599280575539569,
150,S2,1054,0.19012464553883,S1,1053,-0.4649999999999999,"[(1054, 'S2', 0.19012464553883, 'driver'), (1053, 'S1', -0.46499999999999997, 'bridge')]",2,-6.431204167635061e-06,-6.431204167635061e-06,-0.0,6.431204167635061e-06,0.7175970952198413,0.7084090717717372,-0.009188023448104,False,0.0,1.0,6,0.0003547873487614,stagebridge,False,1054,1,0.8346465816917727,0.5957900854578646,0.676662830840046,0.6036536248561565,0.5223006833712984,0.9234752589182968,1053,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.4570595232501973,0.44244604316546765,0.05665467625899281,0.8911870503597122,0.5692446043165468,0.4622482014388489,
191,S3,1342,0.6122798999480583,S4,1343,0.4649999999999999,"[(1342, 'S3', 0.6122798999480583, 'driver'), (1343, 'S4', 0.46499999999999997, 'bridge')]",2,-0.0003464916466065,-0.0003464916466065,0.0,0.0003464916466065,0.7591871800972029,0.7601791052962622,0.0009919251990593,True,0.5828571428571429,1.0,6,0.0003527561132052,stagebridge,False,1342,1,0.7348783314020857,0.542200192160492,0.7021749136939011,0.5263578826237053,0.5561731207289294,0.7537399309551208,1343,1,0.0,0.0,0.0,0.0,0.0,0.0,0.4159082693470096,0.12769784172661872,0.44154676258992803,0.3282374100719424,0.4523381294964029,0.32491007194244603,
17,S1,122,0.7193038163823231,S3,124,-0.155,"[(122, 'S1', 0.7193038163823231, 'driver'), (124, 'S3', -0.15500000000000003, 'bridge')]",2,-0.0003409406329894,-0.0004966154029543,0.0001556747699648,0.0003409406329894,0.6371997392368175,0.6351498327066877,-0.0020499065301298,False,0.5542857142857143,1.0,6,0.0003493501080479,stagebridge,False,122,1,0.7544611819235225,0.5495083996011182,0.6932681242807825,0.5658860759493671,0.4822095671981777,0.7859608745684695,124,-1,0.2263962920046349,0.2960870524978821,0.4218239355581128,0.2046950517836593,0.4044760820045558,0.8204833141542003,0.5229279788944113,0.21942446043165467,0.4226618705035971,0.5116906474820144,0.7787769784172662,0.4853237410071943,
151,S2,1061,0.1896978218773585,S3,1062,-0.62,"[(1061, 'S2', 0.18969782187735854, 'driver'), (1062, 'S3', -0.62, 'bridge')]",2,-6.340015449940437e-06,-6.340015449940437e-06,-0.0,6.340015449940437e-06,0.6443197831113711,0.6352856065791334,-0.0090341765322377,False,0.0,1.0,8,0.0003488650451252,stagebridge,False,1061,1,0.9600231749710314,0.6946733254195679,0.5122094361334868,0.9003452243958574,0.5801936218678816,0.9234752589182968,1062,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.5228377675481779,0.43884892086330934,0.03866906474820144,0.8911870503597122,0.7688848920863309,0.5253057553956835,
189,S3,1328,0.7128253364310151,S4,1329,-0.4649999999999999,"[(1328, 'S3', 0.7128253364310151, 'driver'), (1329, 'S4', -0.46499999999999997, 'bridge')]",2,-0.0004867701695736,-0.0004867701695736,-0.0,0.0004867701695736,0.7409342680957336,0.7443977723657828,0.0034635042700491,False,0.6091428571428571,1.0,7,0.000347751020959,stagebridge,False,1328,1,0.8622247972190035,0.6166516998045694,0.7282278481012658,0.6142232451093209,0.7593394077448747,0.7100115074798619,1329,-1,0.4846813441483198,0.3904000966646286,0.3586363636363636,0.5252646720368239,0.6974715261958997,0.2842347525891829,0.71808247966911,0.07014388489208633,0.6321942446043165,0.12320143884892087,0.9532374100719424,0.48917266187050357,
212,S2,1488,0.1778247033380565,S3,1489,0.3099999999999999,"[(1488, 'S2', 0.17782470333805656, 'driver'), (1489, 'S3', 0.30999999999999994, 'bridge')]",2,-3.941816926899559e-06,-3.941816926899559e-06,0.0,3.941816926899559e-06,0.6386124601753715,0.6307492086909485,-0.007863251484423,True,0.5525714285714286,0.8846153846153846,8,0.0003381214440124,stagebridge,False,1488,1,0.7254924681344148,0.52623851553695,0.6285730724971231,0.5688607594936709,0.4514464692482916,0.7882623705408516,1489,1,0.6685979142526072,0.510296141763286,0.653728423475259,0.5691369390103567,0.4143394077448747,0.6962025316455696,0.6389423560868613,0.40827338129496404,0.008992805755395683,0.5359712230215827,0.9091726618705036,0.5140467625899281,
237,S4,1665,-0.2314122698956611,S1,1662,0.155,"[(1665, 'S4', -0.2314122698956611, 'driver'), (1662, 'S1', 0.15500000000000003, 'bridge')]",2,-2.8421684718695647e-05,-2.8421684718695647e-05,0.0,2.8421684718695647e-05,0.7636923658575034,0.7549819891181021,-0.0087103767394013,False,0.556,0.9615384615384616,4,0.0003375574736126,stagebridge,False,1665,-1,0.7045191193511007,0.5209607776579883,0.6739470655926352,0.5184752589182969,0.4758883826879271,0.7836593785960875,1662,1,0.1830590961761297,0.2660190533713128,0.1650460299194476,0.3088204833141542,0.6046697038724375,0.4568469505178366,0.5060878677178988,0.42805755395683454,0.10881294964028777,0.43974820143884896,0.7239208633093526,0.4662050359712231,
137,S4,965,-0.1784392870096365,,-1,0.0,"[(965, 'S4', -0.1784392870096365, 'driver')]",1,-1.091902630839526e-05,-1.091902630839526e-05,0.0,1.091902630839526e-05,0.9835033403095894,0.974010888904374,-0.0094924514052153,False,0.0,0.9230769230769232,4,0.0003336623740857,stagebridge,False,965,-1,0.5244959443800695,0.4498721135239459,0.5919965477560415,0.4751841196777905,0.2181890660592255,0.9234752589182968,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2718146036631236,0.45143884892086333,0.08183453237410072,0.8911870503597122,0.13489208633093525,0.3226618705035971,
161,S1,1130,0.4040649299779903,S2,1131,0.155,"[(1130, 'S1', 0.4040649299779903, 'driver'), (1131, 'S2', 0.15500000000000003, 'bridge')]",2,-0.0001307858550265,-0.0001307858550265,0.0,0.0001307858550265,0.6656427624430343,0.661685364937442,-0.0039573975055923,True,0.4674285714285714,1.0,3,0.0003306995166463,stagebridge,False,1130,1,0.2576825028968713,0.3129060903906388,0.3930322209436133,0.23409666283084,0.4576082004555808,0.8411967779056386,1131,1,0.7976825028968713,0.5653387814918522,0.7392750287686997,0.651403912543153,0.4932232346241458,0.6018411967779056,0.47122617372781805,0.2949640287769784,0.18075539568345322,0.743705035971223,0.6088129496402878,0.4326798561151079,
191,S3,1342,0.6122798999480583,S2,1341,-0.155,"[(1342, 'S3', 0.6122798999480583, 'driver'), (1341, 'S2', -0.15500000000000003, 'bridge')]",2,-0.0003464916466065,-0.0003464916466065,-0.0,0.0003464916466065,0.7591871800972029,0.7603342421102228,0.0011470620130199,False,0.5828571428571429,1.0,6,0.0003294120775878,stagebridge,False,1342,1,0.7348783314020857,0.542200192160492,0.7021749136939011,0.5263578826237053,0.5561731207289294,0.7537399309551208,1341,-1,0.0737891077636153,0.2087748533667392,0.1882623705408515,0.1627157652474108,0.5819589977220957,0.4361334867663982,0.49624090144830374,0.12410071942446044,0.44154676258992803,0.3282374100719424,0.6879496402877698,0.403794964028777,
164,S1,1151,0.3171337959005139,S4,1154,0.4649999999999999,"[(1151, 'S1', 0.31713379590051394, 'driver'), (1154, 'S4', 0.46499999999999997, 'bridge')]",2,-7.057599127644088e-05,-7.057599127644088e-05,0.0,7.057599127644088e-05,0.6503100557025875,0.6442554337550815,-0.0060546219475059,True,0.0,1.0,5,0.0003219893185502,stagebridge,False,1151,1,0.677172653534183,0.5075545990936978,0.5427387802071347,0.636668584579977,0.2050911161731207,0.9234752589182968,1154,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3402121768899611,0.3597122302158273,0.12859712230215828,0.8911870503597122,0.27428057553956836,0.34821942446043164,
95,S3,670,0.6718237241502517,S4,671,-0.62,"[(670, 'S3', 0.6718237241502517, 'driver'), (671, 'S4', -0.62, 'bridge')]",2,-0.000426725512257,-0.000426725512257,-0.0,0.000426725512257,0.620796184661378,0.6234659323935335,0.0026697477321555,False,0.5845714285714285,1.0,8,0.0003216268765239,stagebridge,False,670,1,0.7778679026651216,0.557903410023705,0.6792520138089759,0.5964787111622554,0.5134282460136674,0.7502876869965478,671,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.42969918966786946,0.09532374100719425,0.5494604316546763,0.29046762589928055,0.5,0.34715827338129496,
138,S2,970,0.5124307660765172,S4,972,0.155,"[(970, 'S2', 0.5124307660765172, 'driver'), (972, 'S4', 0.15500000000000003, 'bridge')]",2,-0.0001738919645205,-0.0001738919645205,0.0,0.0001738919645205,0.6949810052254028,0.6925479676698671,-0.0024330375555356,True,0.5017142857142857,1.0,8,0.0003198288135164,stagebridge,False,970,1,0.7636152954808807,0.5507944444741872,0.6655466052934408,0.6464672036823934,0.3088496583143508,0.8170310701956272,972,1,0.0,0.0,0.0,0.0,0.0,0.0,0.39450198808521425,0.2356115107913669,0.2526978417266187,0.6555755395683454,0.38039568345323743,0.3386510791366907,
164,S1,1151,0.3171337959005139,S2,1152,0.3099999999999999,"[(1151, 'S1', 0.31713379590051394, 'driver'), (1152, 'S2', 0.30999999999999994, 'bridge')]",2,-7.057599127644088e-05,-7.057599127644088e-05,0.0,7.057599127644088e-05,0.6503100557025875,0.6449527492283866,-0.0053573064742008,True,0.0,1.0,5,0.0003149795320057,stagebridge,False,1151,1,0.677172653534183,0.5075545990936978,0.5427387802071347,0.636668584579977,0.2050911161731207,0.9234752589182968,1152,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3402121768899611,0.34172661870503596,0.12859712230215828,0.8911870503597122,0.27428057553956836,0.3421043165467626,
100,S2,704,-0.4530631008592169,S4,706,0.4649999999999999,"[(704, 'S2', -0.4530631008592169, 'driver'), (706, 'S4', 0.46499999999999997, 'bridge')]",2,-0.0001282491768639,-0.0001282491768639,0.0,0.0001282491768639,0.6912375789171452,0.6868186543701521,-0.0044189245469931,False,0.4662857142857143,1.0,6,0.0003099065780346,stagebridge,False,704,-1,0.4857473928157589,0.4368200159350413,0.5924626006904488,0.4300402761795167,0.3201025056947608,0.8423475258918297,706,1,0.0,0.0,0.0,0.0,0.0,0.0,0.26825815149251564,0.30755395683453235,0.1591726618705036,0.7652877697841727,0.11420863309352518,0.267068345323741,
100,S2,704,-0.4530631008592169,S3,705,0.155,"[(704, 'S2', -0.4530631008592169, 'driver'), (705, 'S3', 0.15500000000000003, 'bridge')]",2,-0.0001282491768639,-0.0001282491768639,0.0,0.0001282491768639,0.6912375789171452,0.6868355142459655,-0.0044020646711797,False,0.4662857142857143,1.0,6,0.0003092686812612,stagebridge,False,704,-1,0.4857473928157589,0.4368200159350413,0.5924626006904488,0.4300402761795167,0.3201025056947608,0.8423475258918297,705,1,0.6211587485515644,0.4698082524162003,0.6893095512082854,0.6441542002301496,0.4170956719817767,0.2692750287686997,0.49631534325616267,0.3057553956834532,0.1591726618705036,0.7652877697841727,0.6933453237410072,0.463363309352518,
36,S3,257,0.4097617633871189,S1,255,-0.4649999999999999,"[(257, 'S3', 0.40976176338711895, 'driver'), (255, 'S1', -0.46499999999999997, 'bridge')]",2,-0.0001353454591106,-0.0001353454591106,-0.0,0.0001353454591106,0.6124905252499603,0.6078191016666487,-0.0046714235833116,False,0.6034285714285714,1.0,8,0.0003059408153809,stagebridge,False,257,1,0.8201622247972189,0.5777401935518833,0.6601035673187572,0.6406329113924052,0.5789066059225512,0.7203682393555811,255,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.45832154823587784,0.31654676258992803,0.22032374100719423,0.20053956834532372,0.5836330935251799,0.37419064748201436,
100,S2,704,-0.4530631008592169,S4,706,0.62,"[(704, 'S2', -0.4530631008592169, 'driver'), (706, 'S4', 0.62, 'bridge')]",2,-0.0001282491768639,-0.0001282491768639,0.0,0.0001282491768639,0.6912375789171452,0.6869415871910924,-0.0042959917260527,False,0.4662857142857143,1.0,6,0.0003052553901677,stagebridge,False,704,-1,0.4857473928157589,0.4368200159350413,0.5924626006904488,0.4300402761795167,0.3201025056947608,0.8423475258918297,706,1,0.0,0.0,0.0,0.0,0.0,0.0,0.26825815149251564,0.302158273381295,0.1591726618705036,0.7652877697841727,0.11420863309352518,0.2652338129496403,
75,S2,529,0.4621920075805308,S3,530,0.155,"[(529, 'S2', 0.4621920075805308, 'driver'), (530, 'S3', 0.15500000000000003, 'bridge')]",2,-0.0001348328822793,-0.0001348328822793,0.0,0.0001348328822793,0.6783920671325288,0.6752218691564128,-0.0031701979761159,True,0.5714285714285714,1.0,4,0.0003023855585703,stagebridge,False,529,1,0.4488760139049825,0.4016914193095042,0.4894418872266973,0.3627790563866513,0.5169476082004557,0.766398158803222,530,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2788556315443558,0.25719424460431656,0.2014388489208633,0.4064748201438849,0.16546762589928057,0.2327697841726619,
19,S4,139,0.7392072684956029,S3,138,-0.62,"[(139, 'S4', 0.7392072684956029, 'driver'), (138, 'S3', -0.62, 'bridge')]",2,-0.0005274732028893,-0.0005274732028893,-0.0,0.0005274732028893,0.6716795897053528,0.6773215466115948,0.005641956906242,False,0.6,1.0,9,0.0002903961829753,stagebridge,False,139,1,0.8772885283893395,0.6548780328588201,0.7942174913693902,0.6821001150747986,0.6811389521640091,0.7261219792865363,138,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.4989121763620574,0.02877697841726619,0.6789568345323741,0.21133093525179858,0.697841726618705,0.4082014388489209,
229,S2,1607,0.5790677294897012,S4,1609,0.4649999999999999,"[(1607, 'S2', 0.5790677294897012, 'driver'), (1609, 'S4', 0.46499999999999997, 'bridge')]",2,-0.0002330827895446,-0.0002330827895446,0.0,0.0002330827895446,0.7841615909534548,0.784165228681401,3.6377279462040946e-06,True,0.58,1.0,4,0.0002902999830128,stagebridge,False,1607,1,0.2538586326767091,0.3089848613846104,0.4004315304948216,0.2569332566168009,0.4177448747152619,0.7571921749136938,1609,1,0.1841019698725376,0.2671976282177593,0.2404718066743383,0.355771001150748,0.2950455580865604,0.5972382048331415,0.2599944002618402,0.1474820143884892,0.33992805755395683,0.37410071942446044,0.07913669064748201,0.18992805755395684,
138,S2,970,0.5124307660765172,S1,969,0.3099999999999999,"[(970, 'S2', 0.5124307660765172, 'driver'), (969, 'S1', 0.30999999999999994, 'bridge')]",2,-0.0001738919645205,-0.0001738919645205,0.0,0.0001738919645205,0.6949810052254028,0.6933549358471557,-0.0016260693782471,True,0.5017142857142857,1.0,8,0.0002856331948493,stagebridge,False,970,1,0.7636152954808807,0.5507944444741872,0.6655466052934408,0.6464672036823934,0.3088496583143508,0.8170310701956272,969,1,0.0,0.0,0.0,0.0,0.0,0.0,0.39450198808521425,0.20503597122302158,0.2526978417266187,0.6555755395683454,0.38039568345323743,0.32825539568345324,
95,S3,670,0.6718237241502517,S1,668,-0.62,"[(670, 'S3', 0.6718237241502517, 'driver'), (668, 'S1', -0.62, 'bridge')]",2,-0.000426725512257,-0.000426725512257,-0.0,0.000426725512257,0.620796184661378,0.6242733235539868,0.0034771388926088,False,0.5845714285714285,1.0,8,0.0002846806570215,stagebridge,False,670,1,0.7778679026651216,0.557903410023705,0.6792520138089759,0.5964787111622554,0.5134282460136674,0.7502876869965478,668,-1,0.5293626882966396,0.4455582891323822,0.6168872266973532,0.5499424626006905,0.3147949886104783,0.5304948216340621,0.6199874950179091,0.06654676258992806,0.5494604316546763,0.29046762589928055,0.8857913669064749,0.468543165467626,
